# Interacting fermions (standard model)
# L=14, Delta=1, W=2.0, dmax=2
# Comparison between projected perturbation ||N_i^perp||^2 and its approximation ||N~_i||^2
# ||N_i^perp||^2 ||~N_i||^2
2.912722488900000573e-02 2.911084316099999889e-02
4.817015352900000380e-02 4.729929025600000669e-02
4.518600490000000691e-02 4.504878900899999400e-02
4.452690819600000488e-02 4.437763559999999274e-02
5.472885936400000845e-02 5.030106984100000261e-02
3.775521024900000550e-02 3.746586072100000636e-02
3.651233072400000140e-02 3.636153196900000079e-02
5.280987841600000288e-02 5.134121539600000617e-02
2.203354296900000495e-02 2.160958800399999727e-02
4.564204959999999811e-02 4.540862664900000012e-02
5.787055696900000185e-02 5.527671210000000696e-02
6.096553574399999481e-02 5.740624321599999830e-02
5.563276995599999303e-02 5.326817840100000340e-02
3.572251201600000481e-02 3.536994876099999741e-02
6.027859728900000769e-02 5.341044544900000468e-02
5.727597697600000232e-02 5.674590979600000612e-02
5.751986788899999398e-02 5.575926595600000368e-02
6.092801089600000108e-02 5.800101555599999903e-02
5.197579232399999333e-02 5.103261721599999801e-02
5.509770344099999828e-02 5.125741280099999769e-02
5.608939622399999186e-02 5.193066168899999890e-02
5.049458409999999647e-02 4.853649609999999975e-02
5.697673520399999803e-02 5.607187202500000384e-02
5.711574212100000575e-02 5.641955078399999574e-02
5.900186740900000698e-02 5.747718553600000835e-02
4.509719432099999759e-02 4.430898700899999626e-02
4.135366273600000336e-02 4.116191745600000090e-02
5.474991616899999719e-02 5.317866602500000150e-02
4.941151036900000293e-02 4.652735280399999951e-02
5.856303200399999576e-02 5.253722410000000176e-02
5.284159612899999581e-02 5.269641624900000404e-02
6.024324802500000131e-02 5.692232505599999215e-02
5.834253776400000202e-02 5.737557902399999937e-02
6.147325184399999448e-02 5.960385132099999678e-02
5.951940915599999299e-02 5.907573302499999346e-02
6.010293528099999727e-02 5.814898188099999754e-02
5.628898600899999438e-02 5.487353100099999492e-02
5.320357428100000452e-02 5.205926722500000409e-02
4.730103014399999334e-02 4.656661884900000631e-02
2.561504220899999892e-02 2.541473640000000214e-02
2.119877760400000130e-02 2.111964627600000297e-02
4.737979356099999984e-02 4.193116244100000140e-02
4.557669916900000673e-02 4.531959745599999784e-02
5.068351689999999604e-02 5.065020313600000074e-02
4.783800096100000038e-02 4.405423188099999443e-02
5.960873420100000486e-02 5.699487769600000003e-02
5.076369486400000158e-02 5.055077722500000287e-02
5.626289120399999288e-02 5.548050484900000218e-02
5.861918899600000038e-02 5.749684622500000203e-02
4.635107584900000771e-02 4.480672897600000010e-02
4.974193484100000034e-02 4.948133313599999833e-02
5.035715521599999633e-02 4.889980368900000152e-02
5.034593564099999752e-02 5.007569817600000112e-02
4.812933945599999486e-02 4.789969959999999805e-02
5.484917160099999495e-02 5.331342460899999441e-02
4.607591040900000517e-02 4.504878900899999400e-02
2.254622371600000300e-02 2.244063920399999579e-02
4.722798240000000702e-02 4.579685600399999862e-02
4.723884902500000149e-02 4.319538722499999955e-02
4.253865000099999599e-02 4.243023219599999923e-02
4.626930060899999558e-02 4.603127340099999465e-02
5.953746400900000041e-02 5.708419992899999712e-02
5.220265344099999510e-02 5.090754312899999773e-02
5.714777113599999597e-02 5.391869761599999561e-02
3.882830840100000291e-02 3.863701296899999665e-02
5.026519160100000744e-02 4.969421808400000667e-02
5.421213722499999138e-02 5.358576819599999985e-02
4.917084502499999982e-02 4.889980368900000152e-02
4.964741548899999357e-02 4.934173689999999529e-02
5.027236622499999669e-02 4.694588890000000320e-02
4.801357440000000171e-02 4.053457422400000287e-02
4.425048816399999863e-02 4.423955022399999465e-02
5.681119920100000109e-02 5.019616202499999763e-02
5.037196696899999548e-02 5.020870932899999806e-02
5.585659559999999607e-02 5.488571272900000936e-02
5.701588839999999908e-02 5.641147512099999733e-02
4.958059288899999834e-02 4.940662017599999761e-02
5.375720473599999993e-02 4.550926224099999945e-02
4.144196632900000454e-02 4.132601094399999953e-02
2.296831180899999714e-02 2.295376502499999957e-02
5.187325104899999373e-02 5.046447744900000448e-02
2.796119065600000120e-02 2.758356288900000106e-02
4.377091622500000473e-02 4.356529072899999883e-02
1.340315598399999947e-02 1.333678522500000158e-02
5.418373507600000166e-02 5.182907560000000330e-02
4.733409409599999979e-02 4.727319577600000433e-02
4.568906249999999530e-02 4.562709602499999406e-02
5.815766328100000632e-02 5.161938560100000351e-02
2.968177665599999737e-02 2.960017020900000337e-02
2.917844748899999993e-02 2.907809352900000283e-02
3.464028216099999946e-02 3.350217729600000333e-02
1.965295572100000249e-02 1.961036136899999699e-02
5.550877360900000057e-02 5.496117584400000283e-02
4.700831059600000389e-02 4.591848979600000186e-02
4.332642250000000306e-02 4.225779148900000309e-02
5.207752202499999622e-02 5.067811392400000531e-02
3.943083918399999804e-02 3.503298324100000138e-02
4.886310249999999827e-02 4.676017008099999511e-02
3.453910740900000692e-02 3.227663764900000343e-02
3.445329945600000138e-02 3.445032966399999563e-02
3.494992860100000487e-02 3.492936723600000015e-02
4.522725288900000112e-02 4.482451152399999361e-02
4.206354883599999761e-02 4.121955667600000345e-02
6.018337432900000561e-02 5.741486899599999860e-02
5.671208844899999768e-02 5.572621209599999681e-02
5.495554947599999573e-02 5.460026688900000702e-02
4.496011344399999943e-02 4.344806736399999675e-02
5.228219440899999765e-02 5.153944252900000134e-02
5.375813216400000122e-02 5.338779936400000342e-02
6.021232592399999167e-02 5.551395699599999400e-02
5.956479548100000049e-02 5.850980454399999642e-02
5.499353304899999573e-02 5.447135888099999268e-02
5.663686022500000194e-02 5.580555782399999887e-02
6.121665639999999964e-02 5.313670419600000083e-02
5.175898003600000463e-02 5.138880948100000429e-02
5.863710680100000378e-02 5.403067802500000766e-02
3.060260409600000162e-02 2.974486608900000356e-02
3.031289923600000505e-02 3.023738432099999651e-02
1.409990004900000052e-02 1.408755348100000117e-02
1.789735596100000201e-02 1.786018416400000225e-02
4.473436502500000023e-02 4.189144627599999948e-02
2.611682244900000172e-02 2.569416643599999744e-02
3.338806017599999648e-02 3.275520825599999991e-02
2.820048489999999949e-02 2.815516202499999954e-02
3.432460236099999645e-02 3.423166032399999753e-02
4.247597340900000074e-02 4.216492628099999945e-02
3.255245892900000132e-02 3.237912336399999952e-02
5.043572724099999738e-02 4.998891072400000329e-02
5.627712398399999788e-02 5.242771884100000390e-02
5.014374918399999714e-02 5.012628432100000447e-02
6.064546516900000406e-02 5.662924496100000399e-02
5.661449184400000473e-02 5.526871864900000098e-02
5.421493128099999503e-02 5.165074382399999914e-02
4.192624808099999767e-02 4.183947520900000577e-02
3.385489600899999757e-02 3.331172522500000510e-02
3.290958809999999790e-02 3.233667097600000095e-02
4.190864065600000132e-02 4.153810848099999398e-02
5.094726122499999843e-02 5.032574355600000215e-02
4.725797732099999704e-02 4.701698355600000129e-02
5.703021609999999603e-02 5.380126640099999746e-02
5.303072065599999385e-02 5.186550759999999927e-02
5.435286076900000540e-02 5.352744960000000579e-02
4.681684238400000281e-02 4.676146753599999539e-02
5.561248732900000297e-02 5.416651116900000201e-02
4.078824552100000084e-02 4.072646886399999833e-02
5.473540993599999849e-02 4.848363609999999796e-02
4.743291968100000339e-02 4.741811104900000434e-02
5.586888595599999452e-02 4.872129144100000031e-02
5.725108998400000454e-02 5.654598643599999946e-02
5.564928180099999733e-02 5.090528688399999224e-02
4.375125222399999653e-02 4.245701460100000796e-02
3.771791252099999936e-02 3.760884489999999358e-02
3.816904616099999620e-02 3.794119622500000816e-02
5.966099353600000377e-02 5.675067417599999331e-02
5.709710249999999654e-02 5.671208844899999768e-02
5.979736622500000237e-02 5.047840627600000407e-02
5.332035174400000244e-02 5.270881305600000344e-02
5.372521336899999805e-02 5.013389683599999563e-02
4.678482480399999421e-02 4.523831224899999698e-02
5.606287417599999101e-02 5.212225980900000305e-02
5.537597304100000395e-02 5.138926286400000154e-02
4.681597690000000034e-02 4.466755440900000568e-02
4.516645057599999458e-02 4.495502467599999524e-02
5.092830292900000361e-02 4.747910260900000540e-02
3.164271745599999547e-02 3.159577350399999512e-02
2.661563844900000433e-02 2.636888822500000132e-02
2.172027488400000289e-02 2.170612889999999628e-02
3.368069152899999530e-02 3.262141699599999806e-02
4.273067779600000365e-02 4.217519395599999416e-02
5.043303232899999655e-02 4.960776198400000669e-02
5.594076432400000437e-02 5.239429440399999416e-02
5.365662632100000329e-02 4.973569022499999687e-02
4.872394022499999117e-02 4.853076820899999977e-02
5.778398668900000534e-02 5.448956490000000236e-02
5.776187356899999820e-02 5.633407310400000145e-02
4.995627308100000774e-02 4.982850772900000030e-02
4.762215062499999818e-02 4.753882515600000441e-02
4.506789326400000018e-02 4.409496014400000191e-02
4.952360652099999094e-02 4.933151944900000113e-02
4.416050073600000236e-02 4.399422350399999349e-02
5.241856040099999309e-02 5.220356736099999312e-02
5.729177344899999413e-02 5.579941596100000678e-02
5.077541155600000244e-02 4.943640964900000712e-02
5.621166810000000069e-02 5.174897025599999728e-02
3.958627536900000132e-02 3.931059636099999699e-02
5.507704922500000072e-02 5.166529000000000260e-02
5.352143440900000021e-02 5.045099976900000588e-02
5.297638755600000277e-02 5.122164768399999762e-02
4.842288270399999761e-02 4.806880851599999727e-02
3.785787404099999476e-02 3.764996929599999376e-02
3.953615256900000485e-02 3.909003494399999890e-02
4.935506559999999765e-02 4.822152483600000705e-02
3.939431039999999329e-02 3.927570876099999858e-02
5.445175580099999996e-02 5.290460009999999741e-02
5.145139524100000167e-02 4.982672196099999923e-02
4.797238867599999679e-02 4.769943360400000221e-02
4.656705043600000565e-02 4.643938800399999983e-02
4.872658908099999908e-02 4.646697584400000247e-02
4.212263664400000412e-02 4.192092451600000491e-02
3.847089960000000392e-02 3.819249404099999551e-02
3.493833872399999818e-02 3.460530062500000170e-02
3.741323062500000185e-02 3.717299680899999875e-02
3.826914062499999630e-02 3.752395152099999992e-02
3.916282681599999455e-02 3.908608080399999379e-02
5.121304780900000353e-02 5.115513062499999625e-02
5.486790912100000112e-02 5.264684360099999155e-02
5.736695619600000462e-02 5.666066122499999885e-02
5.345390240099999468e-02 5.278230553600000291e-02
4.727319577600000433e-02 4.702175402500000101e-02
5.479063747599999951e-02 5.427315715600000007e-02
5.934388323599999737e-02 5.745129609999999332e-02
5.918467184100000000e-02 5.635686081599999842e-02
6.121814092899999921e-02 5.530633992899999796e-02
5.269412070400000120e-02 5.180631210000000153e-02
5.245703122499999205e-02 4.820571536399999996e-02
3.405353529600000512e-02 3.384827244099999910e-02
4.927068090000000233e-02 4.240510562500000163e-02
4.920411239999999270e-02 4.883039257600000488e-02
5.396003784899999767e-02 5.179356672400000500e-02
4.176668816100000126e-02 4.154340768399999995e-02
4.171070982399999877e-02 4.150550544099999850e-02
3.984055920099999898e-02 3.949281798399999210e-02
2.766001396899999548e-02 2.760814864899999860e-02
3.148779270399999775e-02 3.120840228100000419e-02
5.332866489999999599e-02 5.162438409999999672e-02
5.943405168100000108e-02 5.837152640400000703e-02
5.774072584900000193e-02 5.680309555599999394e-02
6.068142489600000106e-02 5.954771257599999340e-02
5.963657043599999985e-02 5.827251160900000226e-02
5.880770500899999698e-02 5.579847108900000408e-02
5.157213902499999808e-02 5.044875366399999977e-02
5.765473299599999796e-02 5.610218588099999404e-02
5.185958652900000271e-02 5.127416784399999733e-02
5.904511206400000350e-02 5.609792250000000119e-02
5.396189620900000011e-02 4.967638592399999803e-02
4.049512275600000016e-02 4.031903361599999819e-02
5.780706576100000382e-02 5.256106464399999678e-02
5.953648800099999722e-02 5.632980092099999780e-02
4.992453984399999878e-02 4.959439920400000174e-02
5.960385132099999678e-02 3.203240857599999603e-02
2.190932832400000266e-02 2.168786382400000184e-02
5.240894489999999711e-02 5.006809008100000791e-02
6.033114937600000255e-02 4.842024211599999656e-02
4.497495732900000376e-02 4.316421759999999885e-02
4.607676902500000560e-02 4.566469824899999780e-02
5.143914720400000196e-02 5.097525372900000434e-02
5.667256359999999632e-02 5.305743696399999737e-02
4.770292809999999994e-02 4.640663808400000145e-02
5.174442067600000528e-02 5.068351689999999604e-02
5.311826467600000434e-02 5.036029692099999733e-02
4.862951144100000067e-02 4.707815062500000231e-02
4.384375332099999661e-02 4.333932876100000248e-02
5.061195084100000158e-02 5.029075353600000187e-02
2.718277638399999724e-02 2.714585759999999653e-02
4.249617331599999520e-02 4.237092896400000003e-02
3.230359182399999973e-02 3.199340368899999953e-02
2.774523176099999780e-02 2.743859731599999560e-02
3.378060202499999498e-02 3.189867440400000198e-02
4.383160959999999468e-02 4.380355984900000110e-02
2.087302562499999611e-02 2.076192810000000027e-02
4.232154128399999438e-02 4.176668816100000126e-02
4.612958928399999575e-02 4.574508216099999747e-02
4.064457602500000377e-02 4.050357502499999512e-02
4.841056057599999601e-02 4.756455664900000740e-02
3.489947059600000123e-02 3.464363238399999212e-02
4.993526544399999600e-02 4.536218425600000576e-02
4.726797774399999624e-02 4.721885540099999418e-02
3.986491424400000205e-02 3.983696646399999958e-02
5.583390926400000343e-02 5.290000000000000258e-02
4.536687002499999871e-02 4.533577808400000159e-02
5.015987329599999600e-02 4.992856180900000218e-02
5.196758529599999898e-02 5.102990640399999306e-02
3.349119603600000245e-02 3.329895039999999917e-02
4.501059264900000856e-02 4.427363056899999427e-02
4.849772928400000044e-02 4.822108564900000338e-02
5.467459827600000544e-02 5.334667896100000334e-02
5.239933028100000195e-02 5.128730208900000170e-02
5.314408090000000834e-02 4.993794702399999980e-02
5.191060992100000882e-02 5.170166439999999974e-02
5.306572960000000699e-02 5.265143268099999746e-02
5.542022222500000289e-02 5.184091459600000118e-02
5.923771854399999953e-02 5.267851232399999722e-02
5.436078771600000303e-02 5.322525843599999751e-02
5.347240008100000164e-02 5.296257849600000123e-02
4.932396810000000409e-02 4.583881000000000761e-02
2.686157102500000282e-02 2.650514241600000070e-02
3.367298400399999780e-02 3.363042499599999680e-02
2.891700250000000388e-02 2.872313144099999591e-02
5.372057772900000472e-02 5.253814094400000023e-02
5.401626739600000338e-02 5.283515988100000171e-02
4.514010144400000535e-02 4.474494089999999508e-02
4.534344359999999824e-02 4.510186638400000281e-02
5.626526320900000072e-02 5.491851640900000109e-02
5.683312960899999933e-02 5.562333571599999832e-02
5.606382128399999693e-02 5.469891888400000429e-02
4.908351630399999943e-02 4.902991632900000757e-02
4.810389427599999490e-02 4.573909368899999744e-02
5.993095686399999705e-02 5.757648240100000231e-02
5.872576755599999421e-02 5.718172212900000245e-02
5.750356040100000621e-02 5.631698534399999512e-02
5.512916161600000392e-02 5.458811688099999421e-02
5.706795432099999454e-02 5.540798132099999246e-02
4.444169934399999633e-02 4.422272526399999987e-02
1.726937656899999937e-02 1.722341264399999960e-02
5.038274052099999539e-02 4.962424522499999519e-02
4.379184022500000328e-02 4.365508784400000397e-02
5.450450544399999819e-02 5.318051088100000240e-02
5.601742240000000261e-02 5.514606822400000552e-02
4.724623904400000046e-02 4.698749875599999432e-02
5.267897136099999877e-02 5.180722254400000476e-02
5.210080153599999653e-02 5.064210144399999142e-02
4.740504652900000282e-02 4.738066424100000062e-02
2.430886356899999989e-02 2.419673580899999940e-02
5.231055122500000154e-02 5.188418396100000218e-02
4.708769800899999941e-02 4.614935097599999481e-02
3.287549185599999979e-02 3.276027600399999962e-02
4.609265486400000028e-02 4.556944089999999392e-02
4.213166759999999872e-02 4.192624808099999767e-02
3.229137120399999672e-02 3.220266140099999758e-02
4.470391348900000505e-02 4.456447660900000884e-02
5.591049411599999935e-02 5.392659284100000811e-02
5.122028976099999437e-02 5.057191392399999763e-02
5.989081507599999799e-02 5.010121188900000522e-02
5.308277760899999392e-02 5.202641664899999852e-02
5.575407112900000045e-02 5.147952588100000726e-02
4.648206640900000297e-02 4.538987640099999277e-02
6.144251137600000717e-02 5.572621209599999681e-02
5.963705884900000198e-02 5.780802748900000509e-02
5.297362560000000442e-02 5.146228360900000076e-02
4.248875238400000309e-02 4.220846980899999740e-02
6.002304001599999272e-02 5.838022439999999980e-02
5.067856416100000733e-02 5.024098102500000607e-02
3.668259172899999976e-02 3.644013744900000129e-02
3.216713990400000417e-02 3.210475568400000118e-02
4.663785776400000693e-02 4.317335952399999760e-02
5.689322152900000429e-02 5.473447411599999951e-02
4.851138400899999981e-02 4.846734340899999660e-02
4.842772396900000414e-02 4.833270340899999129e-02
5.929760712100000386e-02 5.781956884900000398e-02
5.551866937600000163e-02 5.443308948099999378e-02
5.265051484899999773e-02 5.108323225599999823e-02
5.676115651600000672e-02 5.644615705599999311e-02
6.122754336399999914e-02 5.672542524099999373e-02
5.891785289999999786e-02 5.781235536399999264e-02
3.847874560000000277e-02 3.739273038399999749e-02
3.934668960000000520e-02 3.928205080900000479e-02
3.594588483600000273e-02 3.586857210000000268e-02
4.321742054399999727e-02 4.184970318400000472e-02
3.233199572099999808e-02 3.221594214400000378e-02
1.974530832400000005e-02 1.973153996100000460e-02
2.393116180900000181e-02 2.391909696399999521e-02
3.713329000000000629e-02 3.534776010000000718e-02
4.569291008100000162e-02 4.429677902399999784e-02
4.670612545600000276e-02 4.670353210000000033e-02
4.383370322499999944e-02 4.313804380899999985e-02
4.131503412100000217e-02 4.115339676899999743e-02
1.773185192100000182e-02 1.755307014399999990e-02
2.782157280400000127e-02 2.765336184900000008e-02
5.198126403600000084e-02 5.190286368399999600e-02
6.036455886399999526e-02 3.960697022499999609e-02
5.683694402500000242e-02 5.652316051600000946e-02
5.923917888099999862e-02 5.621546160400000408e-02
5.997013254400000021e-02 5.811426276100000593e-02
5.782245436900000646e-02 5.638107780899999366e-02
5.763072409600000084e-02 5.715589932900000392e-02
5.961410559999999470e-02 5.484729802499999085e-02
4.714326562500000678e-02 4.707554696099999769e-02
5.594502172899999681e-02 4.760949441600000054e-02
4.756019488899999870e-02 4.316297104899999987e-02
4.236516558400000437e-02 4.230056024099999867e-02
4.184438448099999514e-02 4.178590105599999660e-02
5.922360288099999537e-02 5.376462438399999544e-02
6.066024184900000588e-02 5.914478080899999990e-02
