time,C3-_U0.1,C3-_U0.3,C3-_U1.0,C3+_U0.1,C3+_U0.3,C3+_U1.0
2.300000000000001155e+00,9.195229807885381135e-01,3.357010527054560822e-01,9.929644928834192585e-01,9.387519443899244864e-01,4.804691162491303569e-01
2.400000000000000799e+00,9.137680885046653989e-01,3.038699902615444315e-01,9.926715355813783281e-01,9.362765765072813551e-01,4.678532935797992676e-01
2.500000000000000888e+00,9.078886598465102375e-01,2.732370909829665573e-01,9.923900471949411717e-01,9.339098781184818066e-01,4.566303916543304475e-01
2.600000000000000977e+00,9.018989094567131382e-01,2.439479804882667136e-01,9.921194089601597099e-01,9.316458101540449066e-01,4.466994329153896603e-01
2.700000000000001066e+00,8.958129691605176692e-01,2.161243189669958820e-01,9.918589850937532537e-01,9.294781523732764672e-01,4.379630636973528834e-01
2.800000000000001155e+00,8.896440424867189112e-01,1.898592603745541396e-01,9.916081558734283208e-01,9.274008022444466537e-01,4.303284210207816707e-01
2.900000000000000799e+00,8.834037190538462925e-01,1.652156617239009251e-01,9.913663396529720506e-01,9.254079798136199964e-01,4.237073970239030873e-01
3.000000000000000888e+00,8.771015113883103842e-01,1.422269031484383606e-01,9.911330050186796248e-01,9.234943491133046356e-01,4.180165893414973799e-01
3.100000000000000977e+00,8.707446449712931136e-01,1.208998572497967799e-01,9.909076747737979307e-01,9.216550702278473173e-01,4.131771537328368660e-01
3.200000000000001954e+00,8.643380998587091302e-01,1.012193368881151578e-01,9.906899236998953917e-01,9.198857979282983877e-01,4.091146943991984530e-01
3.300000000000002043e+00,8.578848729993459044e-01,8.315326643165933673e-02,9.904793721019732322e-01,9.181826429911833509e-01,4.057592509045270801e-01
3.400000000000002132e+00,8.513864075998404113e-01,6.665785518540953691e-02,9.902756770266193387e-01,9.165421112035859741e-01,4.030453783837671944e-01
3.500000000000002220e+00,8.448431217165865981e-01,5.168218004403341004e-02,9.900785227900074092e-01,9.149610329749313653e-01,4.009122757618800437e-01
3.600000000000001865e+00,8.382549636282373706e-01,3.817177400209013916e-02,9.898876121109484449e-01,9.134364937891361613e-01,3.993038968742977923e-01
3.700000000000001954e+00,8.316219261416138986e-01,2.607103087937655272e-02,9.897026587602173464e-01,9.119657727909278311e-01,3.981689798944884062e-01
3.800000000000002043e+00,8.249444643800991628e-01,1.532443960395924593e-02,9.895233822534802437e-01,9.105462939148935009e-01,3.974609468052084926e-01
3.900000000000002132e+00,8.182237795252297330e-01,5.876825814827903519e-03,9.893495047665162856e-01,9.091755913797888722e-01,3.971376506541725582e-01
4.000000000000001776e+00,8.114619516709061786e-01,-2.327113304371064388e-03,9.891807501633779198e-01,9.078512892539547519e-01,3.971609774419224137e-01
4.100000000000001421e+00,8.046619255508483670e-01,-9.343649641203639541e-03,9.890168448153763281e-01,9.065710932437198721e-01,3.974963357568012112e-01
4.200000000000001066e+00,7.978273708343859294e-01,-1.523092221567196557e-02,9.888575197560069974e-01,9.053327918879265912e-01,3.981120861784120391e-01
4.300000000000000711e+00,7.909624519542278742e-01,-2.004963444759212329e-02,9.887025136598330821e-01,9.041342639204972276e-01,3.989789713802322502e-01
4.400000000000000355e+00,7.840715498170643949e-01,-2.386338126248988695e-02,9.885515761413258273e-01,9.029734886069659128e-01,4.000696061379249713e-01
4.500000000000000000e+00,7.771589789068125143e-01,-2.673853573328317454e-02,9.884044709276658125e-01,9.018485562599184435e-01,4.013580752658699180e-01
4.599999999999999645e+00,7.702287387073428748e-01,-2.874371694138480246e-02,9.882609785511327072e-01,9.007576767705998133e-01,4.028196694229733144e-01
4.699999999999999289e+00,7.632843292270284907e-01,-2.994893245774430182e-02,9.881208983157173664e-01,8.996991847409295806e-01,4.044307671430436568e-01
4.799999999999998934e+00,7.563286483587347009e-01,-3.042453256465798422e-02,9.879840494049074717e-01,8.986715405571269466e-01,4.061688499797347363e-01
4.899999999999998579e+00,7.493639757311278959e-01,-3.024012706824922084e-02,9.878502711022394411e-01,8.976733274298346332e-01,4.080126196102741298e-01
4.999999999999998224e+00,7.423920354275207467e-01,-2.946360232788199779e-02,9.877194221853174971e-01,8.967032449771547009e-01,4.099421736384111226e-01
5.099999999999997868e+00,7.354141200099544307e-01,-2.816034265127497285e-02,9.875913796231542419e-01,8.957601003124008310e-01,4.119391921188093608e-01
5.199999999999998401e+00,7.284312517681355015e-01,-2.639271514002000316e-02,9.874660367540527561e-01,8.948427978060999877e-01,4.139870897253036253e-01
5.299999999999997158e+00,7.214443545290160076e-01,-2.421982938207277447e-02,9.873433011469788800e-01,8.939503287291722389e-01,4.160710980684066418e-01
5.399999999999996803e+00,7.144544106442149989e-01,-2.169754093637228307e-02,9.872230923551806869e-01,8.930817618732816987e-01,4.181782570318536840e-01
5.499999999999995559e+00,7.074625823318755335e-01,-1.887863613074751770e-02,9.871053397589509837e-01,8.922362360175565277e-01,4.202973106116081325e-01
5.599999999999996092e+00,7.004702834126881328e-01,-1.581311852559920753e-02,9.869899806679958143e-01,8.914129548065127251e-01,4.224185188597062712e-01
5.699999999999995737e+00,6.934791954593352292e-01,-1.254851509828793128e-02,9.868769588159691519e-01,8.906111842631611042e-01,4.245334106473526159e-01
5.799999999999995381e+00,6.864912302625297835e-01,-9.130131092275705837e-03,9.867662233338952982e-01,8.898302528229977693e-01,4.266345101816028662e-01
5.899999999999995026e+00,6.795084472424591793e-01,-5.601203135237504266e-03,9.866577282391957304e-01,8.890695534738211059e-01,4.287150725605434753e-01
5.999999999999994671e+00,6.725329392230824377e-01,-2.002926232083202408e-03,9.865514324265957091e-01,8.883285473500390772e-01,4.307688601778574267e-01
6.099999999999994316e+00,6.655667024236707752e-01,1.625643100585862739e-03,9.864473001002740382e-01,8.876067679763579577e-01,4.327899834859232353e-01
6.199999999999993960e+00,6.586115065744746477e-01,5.247782201950228556e-03,9.863453015465850626e-01,8.869038252913923337e-01,4.347728182100700223e-01
6.299999999999993605e+00,6.516687790417137194e-01,8.829354468066138995e-03,9.862454141164165300e-01,8.862194086042028962e-01,4.367119986580977886e-01
6.399999999999993250e+00,6.447395133197162398e-01,1.233906900634193678e-02,9.861476232676187337e-01,8.855532877340366316e-01,4.386024753589755076e-01
6.499999999999992895e+00,6.378242079293013900e-01,1.574869955825588044e-02,9.860519235116442793e-01,8.849053117376508570e-01,4.404396166093160203e-01
6.599999999999993427e+00,6.309228373905868548e-01,1.903322350926548237e-02,9.859583191141578773e-01,8.842754048181489246e-01,4.422193287256945826e-01
6.699999999999992184e+00,6.240348531679473787e-01,2.217085642335401424e-02,9.858668244154514815e-01,8.836635592129161720e-01,4.439381693032459220e-01
6.799999999999991829e+00,6.171592097941367427e-01,2.514297492414509227e-02,9.857774636610528995e-01,8.830698250574755548e-01,4.455934312741121617e-01
6.899999999999990585e+00,6.102944100222417179e-01,2.793393789023557866e-02,9.856902702634531277e-01,8.824942974031795284e-01,4.471831821662001771e-01
6.999999999999991118e+00,6.034385628394770551e-01,3.053083015038492859e-02,9.856052854503563054e-01,8.819371007217815528e-01,4.487062514072772679e-01
7.099999999999990763e+00,5.965894492965229112e-01,3.292316216093327252e-02,9.855225562913940696e-01,8.813983713565379796e-01,4.501621673484137998e-01
7.199999999999990408e+00,5.897445929824439714e-01,3.510256246701151661e-02,9.854421331325881050e-01,8.808782384795837972e-01,4.515510534913378393e-01
7.299999999999990052e+00,5.829013341338273868e-01,3.706249705325599664e-02,9.853640665050368286e-01,8.803768041929972421e-01,4.528734990493292201e-01
7.399999999999989697e+00,5.760569083177112804e-01,3.879804188476515536e-02,9.852884036106857035e-01,8.798941234709407588e-01,4.541304217200499704e-01
7.499999999999989342e+00,5.692085319442397040e-01,4.030572366469241385e-02,9.852151845226924110e-01,8.794301846854809535e-01,4.553229401788851938e-01
7.599999999999988987e+00,5.623534972465894510e-01,4.158343116044557058e-02,9.851444382694400925e-01,8.789848914893200194e-01,4.564522706110636929e-01
7.699999999999988631e+00,5.554892786826134410e-01,4.263038752493323452e-02,9.850761789978533800e-01,8.785580468416108735e-01,4.575196563346626277e-01
7.799999999999988276e+00,5.486136510211773176e-01,4.344716474767668091e-02,9.850104024307079209e-01,8.781493399519268994e-01,4.585263332693838012e-01
7.899999999999987921e+00,5.417248169084453169e-01,4.403571604719640903e-02,9.849470828412368872e-01,8.777583368743026027e-01,4.594735278290887348e-01
7.999999999999987566e+00,5.348215388383763536e-01,4.439940125575971008e-02,9.848861707637488472e-01,8.773844753994999301e-01,4.603624788123629186e-01
8.099999999999987210e+00,5.279032676367961807e-01,4.454298384488375451e-02,9.848275916387086992e-01,8.770270647627369520e-01,4.611944718111811725e-01
8.199999999999986855e+00,5.209702572902077389e-01,4.447258526596858247e-02,9.847712455537386278e-01,8.766852905029244303e-01,4.619708739327677005e-01
8.299999999999986500e+00,5.140236546419227892e-01,4.419559128418004690e-02,9.847170081884556447e-01,8.763582245803360760e-01,4.626931581754826772e-01
8.399999999999986144e+00,5.070655524621151544e-01,4.372051427991496125e-02,9.846647330030414702e-01,8.760448405909596614e-01,4.633629101589402111e-01
8.499999999999985789e+00,5.000989958392598744e-01,4.305682347575819774e-02,9.846142546320364453e-01,8.757440336225708055e-01,4.639818143358645508e-01
8.599999999999985434e+00,4.931279347152097148e-01,4.221476046853754605e-02,9.845653933614511022e-01,8.754546440000473551e-01,4.645516214289585610e-01
8.699999999999985079e+00,4.861571194806016405e-01,4.120515959444624038e-02,9.845179604858422806e-01,8.751754838902779943e-01,4.650741027948218642e-01
8.799999999999984723e+00,4.791919414765239416e-01,4.003929141740061870e-02,9.844717642697690119e-01,8.749053655058860457e-01,4.655510000552965932e-01
8.899999999999984368e+00,4.722382255000248108e-01,3.872874343938456643e-02,9.844266161820945937e-01,8.746431294866913175e-01,4.659839792742325737e-01
8.999999999999984013e+00,4.653019864057614252e-01,3.728534583070387126e-02,9.843823370379684023e-01,8.743876719685540477e-01,4.663745981375310712e-01
9.099999999999983658e+00,4.583891660567126491e-01,3.572114265358605073e-02,9.843387626762200027e-01,8.741379688842422224e-01,4.667242922615263967e-01
1.009999999999998366e+01,3.913907011841046835e-01,1.627973762626504922e-02,9.839222862027650063e-01,8.718129225601787269e-01,4.682563186539948630e-01
1.109999999999998366e+01,3.285015560195581052e-01,-8.708510683457008038e-04,9.835389583449918316e-01,8.696653531314800789e-01,4.673191653444906946e-01
1.209999999999998366e+01,2.706420622793382358e-01,-7.769498056449532231e-03,9.831730964145523055e-01,8.676912104577272355e-01,4.651640483398231662e-01
1.309999999999998366e+01,2.189428305775558692e-01,-5.230290962837866146e-03,9.828202973935776798e-01,8.659420311207841614e-01,4.627156797398414012e-01
1.409999999999998366e+01,1.735381979756913662e-01,8.070718753311990424e-04,9.824501212511022041e-01,8.639545176398144566e-01,4.604348655686136826e-01
1.509999999999998366e+01,1.344357558144226861e-01,4.853665778907387436e-03,9.820218440934955773e-01,8.616681239480589172e-01,4.582101841442173806e-01
1.609999999999998366e+01,1.010437821378847995e-01,4.679603179140861928e-03,9.816757067029231454e-01,8.599897096416359021e-01,4.564490858445919286e-01
1.709999999999998366e+01,7.300481193497204702e-02,2.012652688382841372e-03,9.813888630883343955e-01,8.585129421685625539e-01,4.547488779363200173e-01
1.809999999999998366e+01,5.028018243262046688e-02,-6.882715589902397950e-04,9.810097553475509713e-01,8.565786206464127694e-01,4.526567519462457168e-01
1.909999999999998366e+01,3.223846344007620657e-02,-1.806200156653107580e-03,9.807241478484417518e-01,8.552889708408267788e-01,4.502798798483118037e-01
2.009999999999998366e+01,1.834563483693777211e-02,-1.290182202643127933e-03,9.805415981678191617e-01,8.544094442603666906e-01,4.478084587473084577e-01
2.109999999999998366e+01,8.111310935648244694e-03,-9.539177262306616073e-05,9.801943390383278665e-01,8.524812665016939794e-01,4.449932156824913942e-01
2.209999999999998366e+01,9.866270272561510155e-04,7.028636716027602442e-04,9.797304377348752258e-01,8.499255653359877316e-01,4.416982605270971529e-01
2.309999999999998366e+01,-3.670731594013961711e-03,8.810006556004290352e-04,9.792831629206700805e-01,8.477143642016163883e-01,4.382563538512493362e-01
2.409999999999998366e+01,-6.372736623777970622e-03,6.935992797197222497e-04,9.789908258221807769e-01,8.465388958088905236e-01,4.346605620467587916e-01
2.509999999999998366e+01,-7.508730515260312634e-03,5.992578401527751076e-04,9.787596163745595490e-01,8.455414593161706405e-01,4.311373841456409561e-01
2.609999999999998366e+01,-7.493843606949118601e-03,7.004304750778422330e-04,9.784007303327354466e-01,8.438465777444609239e-01,4.272526050994376323e-01
2.709999999999998366e+01,-6.753605245329539868e-03,7.876843450123053756e-04,9.780316114771682168e-01,8.422377135572033380e-01,4.233779471011195894e-01
2.809999999999998366e+01,-5.567325288265479767e-03,9.001882866061181867e-04,9.777321002179025777e-01,8.408892141166189882e-01,4.197696313597273354e-01
2.909999999999998366e+01,-4.181386163110043311e-03,9.431341993191232585e-04,9.774228136590976668e-01,8.393750503007543218e-01,4.166387650421408129e-01
3.009999999999998366e+01,-2.805921407146873357e-03,8.247108379512798531e-04,9.770640048170524672e-01,8.375875299373906069e-01,4.138573122587009268e-01
3.109999999999998366e+01,-1.576033639551204218e-03,6.640347009375525533e-04,9.767135434353072521e-01,8.357708239134364891e-01,4.114149301543066906e-01
3.209999999999998010e+01,-6.052262785839696360e-04,4.705248307717174207e-04,9.763573815431861869e-01,8.338886505141133165e-01,4.089457947857150222e-01
3.309999999999998010e+01,8.787951048667234639e-05,5.363708681360427515e-04,9.760004799754601335e-01,8.322090587292976238e-01,4.065747173200978115e-01
3.409999999999998010e+01,4.350830364544239605e-04,5.763588166114008010e-04,9.756963988690018352e-01,8.311513187949831627e-01,4.044778760706002063e-01
3.509999999999998010e+01,4.862078605912292491e-04,6.329685767572409538e-04,9.754174239532986679e-01,8.304426339036556914e-01,4.024402303827955829e-01
3.609999999999998010e+01,3.143171051344017196e-04,6.194434091131388858e-04,9.751315878663575631e-01,8.295729690481566942e-01,4.002950196026716090e-01
3.709999999999998010e+01,-6.628272988774255772e-05,5.825130554694516209e-04,9.748476122751144057e-01,8.282160690926321234e-01,3.979186308778688841e-01
3.809999999999998010e+01,-6.061343213083433563e-04,4.216442717326503143e-04,9.745602658406106178e-01,8.266057826870218950e-01,3.953513198012276186e-01
3.909999999999998010e+01,-1.253651178907160511e-03,3.958026941620249560e-04,9.742577851509144349e-01,8.251134977794001291e-01,3.925842455847236567e-01
4.009999999999998010e+01,-1.974457526335672303e-03,5.136797487876162884e-04,9.739529502477393130e-01,8.236264962992299044e-01,3.895920560114947695e-01
4.109999999999998010e+01,-2.747872707960547986e-03,6.140018400327087360e-04,9.736658830777833451e-01,8.220824517455999070e-01,3.866153346052934592e-01
4.209999999999998010e+01,-3.497470786577895618e-03,6.864222995867889790e-04,9.733807166012538037e-01,8.205400074186931514e-01,3.836079870827974747e-01
4.309999999999998010e+01,-4.220644278830292147e-03,4.317912093009536301e-04,9.730949612509751656e-01,8.190446117327871978e-01,3.805918621955905468e-01
4.409999999999998010e+01,-4.847165752964243540e-03,1.392229868885123507e-05,9.728101209567288077e-01,8.176419090376456644e-01,3.778384281780893805e-01
4.509999999999998010e+01,-5.366847854135198444e-03,-4.313767968484854957e-04,9.725306102719701862e-01,8.162170320504928966e-01,3.751890755676464129e-01
4.609999999999998010e+01,-5.757906454190499582e-03,-5.914522073919718835e-04,9.722516953810985685e-01,8.147128116618833626e-01,3.727239641127365610e-01
4.709999999999998010e+01,-6.034572809098507143e-03,-3.882824705775838920e-04,9.719660354621983966e-01,8.131357908600995721e-01,3.701660621238468951e-01
4.809999999999998010e+01,-6.223535282356830282e-03,1.787066926242447890e-04,9.716838141531107809e-01,8.116417959417261407e-01,3.678046687953328564e-01
4.909999999999998010e+01,-6.340492532599973328e-03,7.585807036182488612e-04,9.714078864758655119e-01,8.102741642339368333e-01,3.656356024672400284e-01
5.009999999999998010e+01,-6.328554033637117521e-03,8.097378101762422184e-04,9.711220090402790106e-01,8.089428924957063893e-01,3.634974842212836954e-01
5.109999999999998010e+01,-6.212600205074878500e-03,2.842152386804922969e-04,9.708375960128842186e-01,8.075746113333105436e-01,3.613738893014816211e-01
5.209999999999998010e+01,-6.014950367224458118e-03,-3.776408471721042740e-04,9.705608045855007582e-01,8.061962028979312578e-01,3.591334294012826778e-01
5.309999999999998010e+01,-5.771681571355628468e-03,-9.172790096010144389e-04,9.702765098413472789e-01,8.047756991559915640e-01,3.567786152765921592e-01
5.409999999999998010e+01,-5.517892072926968219e-03,-1.012047357226647645e-03,9.700007139623052499e-01,8.032932293007213342e-01,3.544114122869490013e-01
5.509999999999998010e+01,-5.231223567914035366e-03,-6.298072291411904201e-04,9.697311878685340725e-01,8.018380096571605664e-01,3.521362259180239040e-01
5.609999999999998010e+01,-4.963094528405929615e-03,-5.032001386345371761e-06,9.694739018721004742e-01,8.003356542550379427e-01,3.498772073247982117e-01
5.709999999999998010e+01,-4.663821881723251989e-03,5.313439887712765371e-04,9.692179751340450622e-01,7.988328420295928156e-01,3.476354305800345990e-01
5.809999999999998010e+01,-4.364090180896857546e-03,5.980206219281165338e-04,9.689621998074161580e-01,7.973383098637727429e-01,3.454423974841421274e-01
5.909999999999998010e+01,-4.076113023405997758e-03,2.332429144297130897e-04,9.687106572850894270e-01,7.958877407327238362e-01,3.433901519730134799e-01
6.009999999999998010e+01,-3.790427347228032210e-03,-3.618824118299315416e-04,9.684616517952491233e-01,7.944481983812596848e-01,3.413111628262759933e-01
6.109999999999998010e+01,-3.526210075779011646e-03,-6.161580911018047077e-04,9.682064705133691662e-01,7.930295129959507028e-01,3.390890053382114577e-01
6.209999999999998010e+01,-3.296186298857295676e-03,-5.319844677549567238e-04,9.679558935069260128e-01,7.915725435392195752e-01,3.368789003280353023e-01
6.309999999999998010e+01,-3.105881140022726493e-03,-1.798596969983801413e-04,9.677138014454724768e-01,7.900871589992182198e-01,3.346262131117346272e-01
6.409999999999998010e+01,-2.952818650468962396e-03,1.023363729577255658e-04,9.674645690067924519e-01,7.886347040652783580e-01,3.324098343274117240e-01
6.509999999999998010e+01,-2.806722653501963257e-03,1.588828038225808452e-04,9.672068901668660068e-01,7.872169137717663912e-01,3.303083093434956430e-01
6.609999999999998010e+01,-2.655583196384360151e-03,2.609802266662513456e-05,9.669562653488992243e-01,7.858035718223654875e-01,3.282725715763712415e-01
6.709999999999998010e+01,-2.535400891698384122e-03,-1.869057814377613825e-04,9.667139431098957791e-01,7.843867176972518784e-01,3.261630605728052523e-01
6.809999999999998010e+01,-2.439165297567332403e-03,-3.663504344824257733e-04,9.664652289808620678e-01,7.829912347441218001e-01,3.240776159812703283e-01
6.909999999999998010e+01,-2.348427411325838994e-03,-2.658927773467379178e-04,9.662164028918452940e-01,7.815989882245933940e-01,3.221001595351948299e-01
7.009999999999998010e+01,-2.232858238792303530e-03,-7.487599191847791452e-05,9.659699530429135539e-01,7.801922984349529688e-01,3.201438104762158177e-01
7.109999999999998010e+01,-2.150887904942455370e-03,8.858768189573324912e-05,9.657264679239266902e-01,7.787502207764790407e-01,3.181214355403142457e-01
7.209999999999998010e+01,-2.092540607841799401e-03,1.076618252807627938e-04,9.654986859120677778e-01,7.773522237880761132e-01,3.160951454167672536e-01
7.309999999999998010e+01,-2.037664487758627553e-03,1.151110786550471729e-04,9.652715498541381001e-01,7.759848193552447704e-01,3.141058997053380875e-01
7.409999999999998010e+01,-2.005840975049104878e-03,1.017883601896526352e-04,9.650416538694808199e-01,7.746248814726572895e-01,3.122413270984721323e-01
7.509999999999998010e+01,-1.962853931145822853e-03,9.671166969020190995e-05,9.648129229639176296e-01,7.732240113202297760e-01,3.103788244991823042e-01
7.609999999999998010e+01,-1.906469293576565881e-03,1.100464146537394143e-04,9.645893118438378933e-01,7.718448474217023403e-01,3.085558850113276907e-01
7.709999999999998010e+01,-1.869925943164843897e-03,1.524924389731002500e-04,9.643752531577797216e-01,7.704615124747453692e-01,3.067257164121398594e-01
7.809999999999998010e+01,-1.801661974886913575e-03,1.756826082317380900e-04,9.641386084537071355e-01,7.690874929938097404e-01,3.047365628715599239e-01
7.909999999999998010e+01,-1.749200421695666901e-03,2.122241861124925298e-04,9.638832797161401844e-01,7.677279664932114001e-01,3.027746932868659036e-01
8.009999999999998010e+01,-1.670758852003139533e-03,2.267260620759063022e-04,9.636493257415723601e-01,7.663900067538395033e-01,3.009570404767802354e-01
8.109999999999998010e+01,-1.643815890671926480e-03,2.636467837783115970e-04,9.634247352809169884e-01,7.650676982064857912e-01,2.990786722838282841e-01
8.209999999999998010e+01,-1.632753851494394334e-03,2.445556352214444339e-04,9.631884642990298229e-01,7.637491835789135264e-01,2.972078235205089514e-01
8.309999999999998010e+01,-1.618923688945567239e-03,2.529123878862097989e-04,9.629460552061358536e-01,7.623823127521865972e-01,2.954762993797380721e-01
8.409999999999998010e+01,-1.583528034814991881e-03,2.907379684685706435e-04,9.627225438072862795e-01,7.610217287418736820e-01,2.935922610186057491e-01
8.509999999999998010e+01,-1.549563729517373922e-03,2.080651008864432502e-04,9.624956743906166734e-01,7.596452403981815982e-01,2.917771815733703478e-01
8.609999999999998010e+01,-1.505615793882230215e-03,1.343097075607814408e-04,9.622552574182945406e-01,7.583112202966785231e-01,2.901839324574548296e-01
8.709999999999998010e+01,-1.442573475586621029e-03,7.770500037790021447e-05,9.620219245233101457e-01,7.569863333631154934e-01,2.884929628983020078e-01
8.809999999999998010e+01,-1.378672644934609681e-03,1.078868556787253752e-04,9.618065812817639948e-01,7.556771009085367918e-01,2.866225541607287930e-01
8.909999999999998010e+01,-1.317716866328372130e-03,8.935369977070458096e-05,9.616006333941089501e-01,7.543603572190329398e-01,2.847745920406536402e-01
9.009999999999998010e+01,-1.247278974135967089e-03,6.552615847300039724e-05,9.613852602105569245e-01,7.530451033374109260e-01,2.830474094163692445e-01
9.109999999999998010e+01,-1.192177024102640884e-03,1.010354934160657747e-04,9.611649303021404522e-01,7.516875411104626536e-01,2.813860840746254532e-01
9.209999999999998010e+01,-1.148819829292183677e-03,1.808222991307040911e-04,9.609524239293089076e-01,7.503623789666905575e-01,2.796595300362189063e-01
9.309999999999998010e+01,-1.095940773332031767e-03,2.029121901079522462e-04,9.607307675209474374e-01,7.490841783319363012e-01,2.780695942929521380e-01
9.409999999999998010e+01,-1.049126958846096106e-03,1.631703473139885208e-04,9.605022409728508626e-01,7.478347443370146896e-01,2.764655277050190874e-01
9.509999999999998010e+01,-1.041742162727182222e-03,9.394104101989711507e-05,9.602603644599866373e-01,7.465619513988025480e-01,2.747286367710005117e-01
9.609999999999998010e+01,-1.037442155267296598e-03,1.343810803555778365e-04,9.600248950486732769e-01,7.452257687373171624e-01,2.729026947522730784e-01
9.709999999999998010e+01,-1.017724314455650770e-03,1.810575168050445444e-04,9.598347057322865750e-01,7.439176239783685807e-01,2.712500428537845676e-01
9.809999999999998010e+01,-1.006566190168601107e-03,1.942047098485511273e-04,9.596309994108935815e-01,7.426479561625529691e-01,2.696288541240158265e-01
9.909999999999998010e+01,-9.497379068602546191e-04,1.766284968665588731e-04,9.594052203660402567e-01,7.413883158986155353e-01,2.681235137403131796e-01
1.000999999999999801e+02,-9.222228772008490621e-04,1.170931552048492017e-04,9.591796786552514442e-01,7.400971945527985429e-01,2.666040164749148289e-01
1.100999999999999801e+02,-5.546377106069014153e-04,4.534731278055040000e-05,9.569867496473529744e-01,7.272399806360861918e-01,2.511160036274585061e-01
1.200999999999999801e+02,-4.131635014769315150e-04,1.707560789516131131e-04,9.548926209919039731e-01,7.150147039614894728e-01,2.369269011550899362e-01
1.300999999999999659e+02,-2.972989695921716188e-04,8.009017717486905557e-05,9.528660229523878700e-01,7.029255105493293909e-01,2.233339159462063017e-01
1.400999999999999659e+02,-2.196365414816809139e-04,2.816025726915711051e-05,9.508083087294313396e-01,6.912330276711220467e-01,2.110632605236590909e-01
1.500999999999999659e+02,-4.307534294414545656e-05,1.573108304887688971e-04,9.488178581427400005e-01,6.796799575870301480e-01,1.993088197420039287e-01
1.600999999999999659e+02,-7.713729207471748338e-05,9.048716081584504557e-05,9.468163457780153225e-01,6.683747756283936470e-01,1.882941037042430987e-01
1.700999999999999659e+02,-1.332408598996605558e-04,1.889448141203608328e-04,9.448899395931031897e-01,6.573461382595290337e-01,1.779346161467912357e-01
