# Interacting fermions (standard model)
# L=14, Delta=1, W=2.0, dmax=5
# Comparison between projected perturbation ||N_i^perp||^2 and its approximation ||N~_i||^2
# ||N_i^perp||^2 ||~N_i||^2
1.408755348100000117e-02 1.408755348100000117e-02
1.786018416400000225e-02 1.786018416400000225e-02
4.189185562499999488e-02 4.189144627599999948e-02
2.569480761599999760e-02 2.569416643599999744e-02
3.275557022500000248e-02 3.275520825599999991e-02
2.816086734399999778e-02 2.815516202499999954e-02
3.423166032399999753e-02 3.423166032399999753e-02
4.216533696399999559e-02 4.216492628099999945e-02
3.238020302499999836e-02 3.237912336399999952e-02
5.002469024399999742e-02 4.998891072400000329e-02
5.242817678400000375e-02 5.242771884100000390e-02
5.012673210000000157e-02 5.012628432100000447e-02
5.663210062499999392e-02 5.662924496100000399e-02
5.526918883600000221e-02 5.526871864900000098e-02
5.165119836099999612e-02 5.165074382399999914e-02
4.183947520900000577e-02 4.183947520900000577e-02
3.331209025600000151e-02 3.331172522500000510e-02
3.233703062500000586e-02 3.233667097600000095e-02
4.153810848099999398e-02 4.153810848099999398e-02
5.032574355600000215e-02 5.032574355600000215e-02
4.701698355600000129e-02 4.701698355600000129e-02
5.380219420899999550e-02 5.380126640099999746e-02
5.187051800100000304e-02 5.186550759999999927e-02
5.352744960000000579e-02 5.352744960000000579e-02
4.676146753599999539e-02 4.676146753599999539e-02
5.416651116900000201e-02 5.416651116900000201e-02
4.072646886399999833e-02 4.072646886399999833e-02
4.848363609999999796e-02 4.848363609999999796e-02
4.741811104900000434e-02 4.741811104900000434e-02
4.872129144100000031e-02 4.872129144100000031e-02
5.654646202500000080e-02 5.654598643599999946e-02
5.090618937599999949e-02 5.090528688399999224e-02
4.245948724899999832e-02 4.245701460100000796e-02
3.760962062400000083e-02 3.760884489999999358e-02
3.794197536899999307e-02 3.794119622500000816e-02
5.675115062499999641e-02 5.675067417599999331e-02
5.672399622399999786e-02 5.671208844899999768e-02
5.048559610000000197e-02 5.047840627600000407e-02
5.271615999999999802e-02 5.270881305600000344e-02
5.013479246399999562e-02 5.013389683599999563e-02
4.524299161600000424e-02 4.523831224899999698e-02
5.214280910400000135e-02 5.212225980900000305e-02
5.140014465599999915e-02 5.138926286400000154e-02
4.466755440900000568e-02 4.466755440900000568e-02
4.495587278399999775e-02 4.495502467599999524e-02
4.748433228099999820e-02 4.747910260900000540e-02
3.159577350399999512e-02 3.159577350399999512e-02
2.639455129599999755e-02 2.636888822500000132e-02
2.170671822399999895e-02 2.170612889999999628e-02
3.262322316099999786e-02 3.262141699599999806e-02
4.217601542399999903e-02 4.217519395599999416e-02
4.961088022499999389e-02 4.960776198400000669e-02
5.239475220099999719e-02 5.239429440399999416e-02
4.973613625599999921e-02 4.973569022499999687e-02
4.856469987599999066e-02 4.853076820899999977e-02
5.463111528899999847e-02 5.448956490000000236e-02
5.635686081599999842e-02 5.633407310400000145e-02
4.983163290000000578e-02 4.982850772900000030e-02
4.753882515600000441e-02 4.753882515600000441e-02
4.410294004899999870e-02 4.409496014400000191e-02
4.933151944900000113e-02 4.933151944900000113e-02
4.399548200099999418e-02 4.399422350399999349e-02
5.220859406400000374e-02 5.220356736099999312e-02
5.584525185599999858e-02 5.579941596100000678e-02
4.943685433600000789e-02 4.943640964900000712e-02
5.176125512099999382e-02 5.174897025599999728e-02
3.931218252900000459e-02 3.931059636099999699e-02
5.166529000000000260e-02 5.166529000000000260e-02
5.045189822500000670e-02 5.045099976900000588e-02
5.122300562499999821e-02 5.122164768399999762e-02
4.808854268100000440e-02 4.806880851599999727e-02
3.765229776399999645e-02 3.764996929599999376e-02
3.909003494399999890e-02 3.909003494399999890e-02
4.824787971599999586e-02 4.822152483600000705e-02
3.927769059600000334e-02 3.927570876099999858e-02
5.290736025599999948e-02 5.290460009999999741e-02
4.982672196099999923e-02 4.982672196099999923e-02
4.769987040900000586e-02 4.769943360400000221e-02
4.644628419600000530e-02 4.643938800399999983e-02
4.646783809600000398e-02 4.646697584400000247e-02
4.192788616899999904e-02 4.192092451600000491e-02
3.820695715599999737e-02 3.819249404099999551e-02
3.460827708900000160e-02 3.460530062500000170e-02
3.717338241600000315e-02 3.717299680899999875e-02
3.752472636899999853e-02 3.752395152099999992e-02
3.909319840000000101e-02 3.908608080399999379e-02
5.115874948899999664e-02 5.115513062499999625e-02
5.265280944399999830e-02 5.264684360099999155e-02
5.668780046400000161e-02 5.666066122499999885e-02
5.278276502500000439e-02 5.278230553600000291e-02
4.702175402500000101e-02 4.702175402500000101e-02
5.427362308900000182e-02 5.427315715600000007e-02
5.751794924099999651e-02 5.745129609999999332e-02
5.636350810000000794e-02 5.635686081599999842e-02
5.534914969600000095e-02 5.530633992899999796e-02
5.180722254400000476e-02 5.180631210000000153e-02
4.820571536399999996e-02 4.820571536399999996e-02
3.384827244099999910e-02 3.384827244099999910e-02
4.240634118400000291e-02 4.240510562500000163e-02
4.884100000000000247e-02 4.883039257600000488e-02
5.182088016400000774e-02 5.179356672400000500e-02
4.160212915600000616e-02 4.154340768399999995e-02
4.153403240100000254e-02 4.150550544099999850e-02
3.954649276900000510e-02 3.949281798399999210e-02
2.760914559999999920e-02 2.760814864899999860e-02
3.120840228100000419e-02 3.120840228100000419e-02
5.165710752400000383e-02 5.162438409999999672e-02
5.838554016100000466e-02 5.837152640400000703e-02
5.708037722499999245e-02 5.680309555599999394e-02
5.977340419600000315e-02 5.954771257599999340e-02
5.829134209600000255e-02 5.827251160900000226e-02
5.580225062499999389e-02 5.579847108900000408e-02
5.059350489999999562e-02 5.044875366399999977e-02
5.615478089999999256e-02 5.610218588099999404e-02
5.142690062500000076e-02 5.127416784399999733e-02
5.620502977600000394e-02 5.609792250000000119e-02
4.967683168900000057e-02 4.967638592399999803e-02
4.032023840100000533e-02 4.031903361599999819e-02
5.256106464399999678e-02 5.256106464399999678e-02
5.635970960400000368e-02 5.632980092099999780e-02
4.959974409999999556e-02 4.959439920400000174e-02
3.205281508900000020e-02 3.203240857599999603e-02
2.168815836100000324e-02 2.168786382400000184e-02
5.006853759999999737e-02 5.006809008100000791e-02
4.842024211599999656e-02 4.842024211599999656e-02
4.316546416900000210e-02 4.316421759999999885e-02
4.566897220899999998e-02 4.566469824899999780e-02
5.104662422499999658e-02 5.097525372900000434e-02
5.305789764899999927e-02 5.305743696399999737e-02
4.640663808400000145e-02 4.640663808400000145e-02
5.069027102500000409e-02 5.068351689999999604e-02
5.037421136399999888e-02 5.036029692099999733e-02
4.709247206400000302e-02 4.707815062500000231e-02
4.334141059600000317e-02 4.333932876100000248e-02
5.030914420899999795e-02 5.029075353600000187e-02
2.716068802500000087e-02 2.714585759999999653e-02
4.237092896400000003e-02 4.237092896400000003e-02
3.199340368899999953e-02 3.199340368899999953e-02
2.743892860899999758e-02 2.743859731599999560e-02
3.190331822499999775e-02 3.189867440400000198e-02
4.380439702500000393e-02 4.380355984900000110e-02
2.078066402500000284e-02 2.076192810000000027e-02
4.176668816100000126e-02 4.176668816100000126e-02
4.574508216099999747e-02 4.574508216099999747e-02
4.051444352399999338e-02 4.050357502499999512e-02
4.757851562500000492e-02 4.756455664900000740e-02
3.464363238399999212e-02 3.464363238399999212e-02
4.537581625600000529e-02 4.536218425600000576e-02
4.721972460099999741e-02 4.721885540099999418e-02
3.983696646399999958e-02 3.983696646399999958e-02
5.290000000000000258e-02 5.290000000000000258e-02
4.534046248900000520e-02 4.533577808400000159e-02
4.993124320900000496e-02 4.992856180900000218e-02
5.104210562499999354e-02 5.102990640399999306e-02
3.329931536100000367e-02 3.329895039999999917e-02
4.428667713599999944e-02 4.427363056899999427e-02
4.822372080099999320e-02 4.822108564900000338e-02
5.364828764099999897e-02 5.334667896100000334e-02
5.161847680900000235e-02 5.128730208900000170e-02
4.993928784100000462e-02 4.993794702399999980e-02
5.170894081599999165e-02 5.170166439999999974e-02
5.265235052100000063e-02 5.265143268099999746e-02
5.193704260899999203e-02 5.184091459600000118e-02
5.267851232399999722e-02 5.267851232399999722e-02
5.324556250000000296e-02 5.322525843599999751e-02
5.305467289600000746e-02 5.296257849600000123e-02
4.596350088099999953e-02 4.583881000000000761e-02
2.650611924900000277e-02 2.650514241600000070e-02
3.363079176899999578e-02 3.363042499599999680e-02
2.873025000000000231e-02 2.872313144099999591e-02
5.253951622499999918e-02 5.253814094400000023e-02
5.299526284899999662e-02 5.283515988100000171e-02
4.475171011600000831e-02 4.474494089999999508e-02
4.511121123600000254e-02 4.510186638400000281e-02
5.522171004900000568e-02 5.491851640900000109e-02
5.565730272399999762e-02 5.562333571599999832e-02
5.470312876900000620e-02 5.469891888400000429e-02
4.904453159999999645e-02 4.902991632900000757e-02
4.574080464099999910e-02 4.573909368899999744e-02
5.772582864399999902e-02 5.757648240100000231e-02
5.720276724099999932e-02 5.718172212900000245e-02
5.643855462399999939e-02 5.631698534399999512e-02
5.467179240000000218e-02 5.458811688099999421e-02
5.556580417599999572e-02 5.540798132099999246e-02
4.422903424899999464e-02 4.422272526399999987e-02
1.722341264399999960e-02 1.722341264399999960e-02
4.963092840000000311e-02 4.962424522499999519e-02
4.365634148099999806e-02 4.365508784400000397e-02
5.319988380099999886e-02 5.318051088100000240e-02
5.515217402500000032e-02 5.514606822400000552e-02
4.699226772899999655e-02 4.698749875599999432e-02
5.180904345600000765e-02 5.180722254400000476e-02
5.072765198400000508e-02 5.064210144399999142e-02
4.738153492900000485e-02 4.738066424100000062e-02
2.421509454400000080e-02 2.419673580899999940e-02
5.189010643599999834e-02 5.188418396100000218e-02
4.615106958399999709e-02 4.614935097599999481e-02
3.276027600399999962e-02 3.276027600399999962e-02
4.563008654399999808e-02 4.556944089999999392e-02
4.192829569599999806e-02 4.192624808099999767e-02
3.221666010000000246e-02 3.220266140099999758e-02
4.456658766399999860e-02 4.456447660900000884e-02
5.394842382400000247e-02 5.392659284100000811e-02
5.057326322499999804e-02 5.057191392399999763e-02
5.085791728900000003e-02 5.010121188900000522e-02
5.202641664899999852e-02 5.202641664899999852e-02
5.148134102500000892e-02 5.147952588100000726e-02
4.539030249999999322e-02 4.538987640099999277e-02
5.573046132900000282e-02 5.572621209599999681e-02
5.830051702499999822e-02 5.780802748900000509e-02
5.172713409600000062e-02 5.146228360900000076e-02
4.221792090000000414e-02 4.220846980899999740e-02
5.838167412899999964e-02 5.838022439999999980e-02
5.024098102500000607e-02 5.024098102500000607e-02
3.644128281600000213e-02 3.644013744900000129e-02
3.211013124899999432e-02 3.210475568400000118e-02
4.465149348099999721e-02 4.317335952399999760e-02
5.485760308900000659e-02 5.473447411599999951e-02
4.847086592100000035e-02 4.846734340899999660e-02
4.833841960000000160e-02 4.833270340899999129e-02
5.796634064400000425e-02 5.781956884900000398e-02
5.443495596899999844e-02 5.443308948099999378e-02
5.108323225599999823e-02 5.108323225599999823e-02
5.647276959999999318e-02 5.644615705599999311e-02
5.699869753600000227e-02 5.672542524099999373e-02
5.781860702500000310e-02 5.781235536399999264e-02
3.739775822500000096e-02 3.739273038399999749e-02
3.928205080900000479e-02 3.928205080900000479e-02
3.586857210000000268e-02 3.586857210000000268e-02
4.185052147600000494e-02 4.184970318400000472e-02
3.221701908100000483e-02 3.221594214400000378e-02
1.973378752899999575e-02 1.973153996100000460e-02
2.391909696399999521e-02 2.391909696399999521e-02
3.537709574400000473e-02 3.534776010000000718e-02
4.429677902399999784e-02 4.429677902399999784e-02
4.670353210000000033e-02 4.670353210000000033e-02
4.313804380899999985e-02 4.313804380899999985e-02
4.115339676899999743e-02 4.115339676899999743e-02
1.755333512099999799e-02 1.755307014399999990e-02
2.765336184900000008e-02 2.765336184900000008e-02
5.190605324099999834e-02 5.190286368399999600e-02
3.961055257600000490e-02 3.960697022499999609e-02
5.656168192900000447e-02 5.652316051600000946e-02
5.628471553600000732e-02 5.621546160400000408e-02
5.813981888400000103e-02 5.811426276100000593e-02
5.638202760099999405e-02 5.638107780899999366e-02
