# 1D Hubbard model 
# MCLM for L=20, U/t=1.55, n=1/2(quarter filling), m=0, M_L=5*10^3 steps
# Charge conductivity sigma(omega)
# omega/J sigma_c(omega) sigma_c(omega){rescaled} 

0.0000000000000000 214.26899705371116 214.719
5.00000000000000010E-003 75.800190812776464 76.2502
1.00000000000000002E-002 1.7797147677686274 2.22971
1.49999999999999994E-002 0.27281114479756119 0.722811
2.00000000000000004E-002 9.57139963250660530E-002 0.545714
2.50000000000000014E-002 3.83159761238347565E-002 0.488316
2.99999999999999989E-002 1.81274445752750424E-002 0.468127
3.50000000000000033E-002 1.15019222257291970E-002 0.461502
4.00000000000000008E-002 8.54054515334362954E-003 0.458541
4.49999999999999983E-002 6.76327838169569692E-003 0.456763
5.00000000000000028E-002 6.25592296284445664E-003 0.456256
5.50000000000000003E-002 6.61434511795393719E-003 0.456614
5.99999999999999978E-002 6.82647377260835880E-003 0.456826
6.50000000000000022E-002 7.15742254205484381E-003 0.457157
7.00000000000000067E-002 8.18331794822407810E-003 0.458183
7.49999999999999972E-002 8.88786547102880797E-003 0.458888
8.00000000000000017E-002 9.41135121719544922E-003 0.459411
8.50000000000000061E-002 1.06827391575677350E-002 0.460683
8.99999999999999967E-002 1.19521717213609043E-002 0.461952
9.50000000000000011E-002 1.31485171860033674E-002 0.463149
0.10000000000000001 1.52704187689807151E-002 0.46527
0.10500000000000000 1.68852830368919592E-002 0.466885
0.11000000000000000 1.82564239308086948E-002 0.468256
0.11500000000000000 2.01075646997746181E-002 0.470108
0.12000000000000000 2.09223285585041774E-002 0.470922
0.12500000000000000 2.21256782309545846E-002 0.472126
0.13000000000000000 2.53294610653698009E-002 0.475329
0.13500000000000001 2.90811075201734964E-002 0.479081
0.14000000000000001 3.24801396849100088E-002 0.48248
0.14499999999999999 3.55756470586664347E-002 0.485576
0.14999999999999999 3.77057988597123694E-002 0.487706
0.15500000000000000 4.02379249741739373E-002 0.490238
0.16000000000000000 4.27934519684783701E-002 0.492793
0.16500000000000001 4.52105453868921273E-002 0.495211
0.17000000000000001 4.80935492115303204E-002 0.498094
0.17500000000000002 5.13746154605099481E-002 0.501375
0.17999999999999999 5.51823632465828981E-002 0.505182
0.18500000000000000 5.99892884545664348E-002 0.509989
0.19000000000000000 6.38472122906957734E-002 0.513847
0.19500000000000001 6.71640562603603858E-002 0.517164
0.20000000000000001 7.11051981580242409E-002 0.521105
0.20500000000000002 7.55086898968438391E-002 0.525509
0.20999999999999999 7.98287263743072545E-002 0.529829
0.21500000000000000 8.08612019916603170E-002 0.530861
0.22000000000000000 8.18275442759061888E-002 0.531828
0.22500000000000001 8.51891323004336926E-002 0.535189
0.23000000000000001 8.68491835028997045E-002 0.536849
0.23500000000000001 8.76007039978759505E-002 0.537601
0.23999999999999999 8.79795032910437730E-002 0.53798
0.24500000000000000 9.17123718678552746E-002 0.541712
0.25000000000000000 9.70667809441813634E-002 0.547067
0.25500000000000000 9.68795319201751354E-002 0.54688
0.26000000000000001 9.71281642978719661E-002 0.547128
0.26500000000000001 9.90960773430816372E-002 0.549096
0.27000000000000002 9.64110507095286146E-002 0.546411
0.27500000000000002 9.65783916715944463E-002 0.546578
0.28000000000000003 9.89289623540426377E-002 0.548929
0.28500000000000003 0.10164706005256988 0.551647
0.28999999999999998 0.10433171950760113 0.554332
0.29499999999999998 9.83659372951078970E-002 0.548366
0.29999999999999999 9.47033426001860495E-002 0.544703
0.30499999999999999 0.10165606539403646 0.551656
0.31000000000000000 9.95904026555373134E-002 0.54959
0.31500000000000000 9.89904433582768362E-002 0.54899
0.32000000000000001 0.10518633684601389 0.555186
0.32500000000000001 0.10254163659127279 0.552542
0.33000000000000002 0.10425414891311391 0.554254
0.33500000000000002 0.10917676247155808 0.559177
0.34000000000000002 0.10503405425895670 0.555034
0.34500000000000003 0.11151541928201426 0.561515
