# 1D Hubbard model 
# MCLM for L=20, U/t=1.80, n=1/2(quarter filling), m=0, M_L=5*10^3 steps
# Charge conductivity sigma(omega)
# omega/J sigma_c(omega) sigma_c(omega){rescaled} 

0.0000000000000000 204.97844168465434 205.178
5.00000000000000010E-003 76.819162585497040 77.0192
1.00000000000000002E-002 1.7557278587921188 1.95573
1.49999999999999994E-002 0.26759378518024057 0.467594
2.00000000000000004E-002 9.47411121568709214E-002 0.294741
2.50000000000000014E-002 3.79763870763407188E-002 0.237976
2.99999999999999989E-002 1.76428706632614125E-002 0.217643
3.50000000000000033E-002 1.08086041430871978E-002 0.210809
4.00000000000000008E-002 7.71347180494703563E-003 0.207713
4.49999999999999983E-002 5.96551395252020028E-003 0.205966
5.00000000000000028E-002 5.37131298061569503E-003 0.205371
5.50000000000000003E-002 5.44994486059120677E-003 0.20545
5.99999999999999978E-002 5.58119530909383186E-003 0.205581
6.50000000000000022E-002 5.99482524853413822E-003 0.205995
7.00000000000000067E-002 6.84528423326716869E-003 0.206845
7.49999999999999972E-002 7.46245061450498317E-003 0.207462
8.00000000000000017E-002 8.10643226974716927E-003 0.208106
8.50000000000000061E-002 9.25206578047346566E-003 0.209252
8.99999999999999967E-002 1.01516492697330870E-002 0.210152
9.50000000000000011E-002 1.09806963958807447E-002 0.210981
0.10000000000000001 1.23044412465222342E-002 0.212304
0.10500000000000000 1.35539021206390678E-002 0.213554
0.11000000000000000 1.49311735664865875E-002 0.214931
0.11500000000000000 1.65390192514106409E-002 0.216539
0.12000000000000000 1.78486157472825951E-002 0.217849
0.12500000000000000 2.02281751988589269E-002 0.220228
0.13000000000000000 2.31047259439522631E-002 0.223105
0.13500000000000001 2.43022668875128856E-002 0.224302
0.14000000000000001 2.56169032952762200E-002 0.225617
0.14499999999999999 2.81183817382702275E-002 0.228118
0.14999999999999999 2.98655478256864455E-002 0.229866
0.15500000000000000 3.18801196249576674E-002 0.23188
0.16000000000000000 3.58883875901351013E-002 0.235888
0.16500000000000001 4.01130984529583720E-002 0.240113
0.17000000000000001 4.27773999841524893E-002 0.242777
0.17500000000000002 4.48405699040162684E-002 0.244841
0.17999999999999999 4.83899107977476817E-002 0.24839
0.18500000000000000 5.10615764496953894E-002 0.251062
0.19000000000000000 5.30691958105342643E-002 0.253069
0.19500000000000001 5.58451924560389792E-002 0.255845
0.20000000000000001 5.69432591919976014E-002 0.256943
0.20500000000000002 5.90817105074418342E-002 0.259082
0.20999999999999999 6.47511822826917632E-002 0.264751
0.21500000000000000 6.73194449980550336E-002 0.267319
0.22000000000000000 6.76582934337472824E-002 0.267658
0.22500000000000001 7.37839101714277551E-002 0.273784
0.23000000000000001 7.96578490315366095E-002 0.279658
0.23500000000000001 8.07360261616981850E-002 0.280736
0.23999999999999999 8.34337585852940322E-002 0.283434
0.24500000000000000 8.49236113654418118E-002 0.284924
0.25000000000000000 8.69162610386000345E-002 0.286916
0.25500000000000000 9.05951559939249945E-002 0.290595
0.26000000000000001 8.92369431491310955E-002 0.289237
0.26500000000000001 9.00575933683998298E-002 0.290058
0.27000000000000002 9.57052635601900875E-002 0.295705
0.27500000000000002 9.39175314816596690E-002 0.293918
