# 1D Hubbard model 
# MCLM for L=20, U/t=0.90, n=1/2(quarter filling), m=0, M_L=5*10^3 steps
# Charge conductivity sigma(omega)
# omega/J sigma_c(omega) sigma_c(omega){rescaled} 

0.0000000000000000 250.96319315400123 252.063
5.00000000000000010E-003 80.225489756517860 81.3255
1.00000000000000002E-002 1.8841904299600456 2.98419
1.49999999999999994E-002 0.29021098805517914 1.39021
2.00000000000000004E-002 0.10277069178541132 1.20277
2.50000000000000014E-002 4.32220823693288264E-002 1.14322
2.99999999999999989E-002 2.17776102032399138E-002 1.12178
3.50000000000000033E-002 1.51767854046544678E-002 1.11518
4.00000000000000008E-002 1.30883172394191151E-002 1.11309
4.49999999999999983E-002 1.18734527310236076E-002 1.11187
5.00000000000000028E-002 1.18002359408214685E-002 1.1118
5.50000000000000003E-002 1.31854562480467515E-002 1.11319
5.99999999999999978E-002 1.49607766018473535E-002 1.11496
6.50000000000000022E-002 1.69762326250578882E-002 1.11698
7.00000000000000067E-002 1.94736494325266039E-002 1.11947
7.49999999999999972E-002 2.14489640116351174E-002 1.12145
8.00000000000000017E-002 2.36852419490308497E-002 1.12369
8.50000000000000061E-002 2.55139393793802037E-002 1.12551
8.99999999999999967E-002 2.57524301833255351E-002 1.12575
9.50000000000000011E-002 2.85831193882440694E-002 1.12858
0.10000000000000001 3.34008609640659912E-002 1.1334
0.10500000000000000 3.55449406719938396E-002 1.13554
0.11000000000000000 3.70454488551998987E-002 1.13705
0.11500000000000000 3.86840142197206679E-002 1.13868
0.12000000000000000 4.12876763810342620E-002 1.14129
0.12500000000000000 4.87339981385333937E-002 1.14873
0.13000000000000000 5.88640741584826252E-002 1.15886
0.13500000000000001 6.65971949913609362E-002 1.1666
0.14000000000000001 7.16361569110669505E-002 1.17164
0.14499999999999999 7.27276824751491580E-002 1.17273
0.14999999999999999 7.53564704191577034E-002 1.17536
0.15500000000000000 7.67536316977285443E-002 1.17675
0.16000000000000000 7.62401900488669793E-002 1.17624
0.16500000000000001 7.97784394893574222E-002 1.17978
0.17000000000000001 7.98458518688847374E-002 1.17985
0.17500000000000002 7.72191576148960335E-002 1.17722
0.17999999999999999 8.16918806594278263E-002 1.18169
0.18500000000000000 8.85853249891383615E-002 1.18859
0.19000000000000000 9.38805094988470756E-002 1.19388
0.19500000000000001 9.56512509239973996E-002 1.19565
0.20000000000000001 9.43022131902024885E-002 1.1943
0.20500000000000002 9.42360243022747207E-002 1.19424
0.20999999999999999 9.66245264652554198E-002 1.19662
0.21500000000000000 0.10090851496439013 1.20091
0.22000000000000000 0.10194780732976233 1.20195
0.22500000000000001 9.89138558862186629E-002 1.19891
0.23000000000000001 9.77380697378238822E-002 1.19774
0.23500000000000001 9.40218060830516206E-002 1.19402
0.23999999999999999 9.05803845205370717E-002 1.19058
0.24500000000000000 9.50603493177186037E-002 1.19506
0.25000000000000000 0.10047321094916999 1.20047
0.25500000000000000 0.10207803192777555 1.20208
0.26000000000000001 0.10644383512568677 1.20644
0.26500000000000001 0.11460325049522770 1.2146
0.27000000000000002 0.12270836437781429 1.22271
0.27500000000000002 0.12344719090952667 1.22345
0.28000000000000003 0.12254494924862000 1.22254
0.28500000000000003 0.12519433933935323 1.22519
0.28999999999999998 0.12753011879652315 1.22753
0.29499999999999998 0.13326423516311592 1.23326
0.29999999999999999 0.14281563642021713 1.24282
0.30499999999999999 0.14866726702320107 1.24867
0.31000000000000000 0.15804788654815091 1.25805
0.31500000000000000 0.16768395457666588 1.26768
0.32000000000000001 0.17459096839099209 1.27459
0.32500000000000001 0.18636115902038755 1.28636
0.33000000000000002 0.19266601996917496 1.29267
0.33500000000000002 0.19531937130767180 1.29532
0.34000000000000002 0.20133657944976560 1.30134
0.34500000000000003 0.20418268617228494 1.30418
0.35000000000000003 0.21207006956683092 1.31207
0.35499999999999998 0.22391712387211235 1.32392
0.35999999999999999 0.23553576573435175 1.33554
0.36499999999999999 0.24993482269512401 1.34993
0.37000000000000000 0.25465506315314373 1.35466
0.37500000000000000 0.25781808873469136 1.35782
0.38000000000000000 0.27844575776614477 1.37845
0.38500000000000001 0.29785644365370623 1.39786
0.39000000000000001 0.32356013574766090 1.42356
0.39500000000000002 0.35640484190275512 1.4564
0.40000000000000002 0.36875280163389967 1.46875
0.40500000000000003 0.37811017550031023 1.47811
0.41000000000000003 0.40107367063824073 1.50107
0.41500000000000004 0.42649350779716794 1.52649
0.41999999999999998 0.46429484234527368 1.56429
0.42499999999999999 0.47875299302058566 1.57875
0.42999999999999999 0.49156894244751231 1.59157
