# 1D Hubbard model 
# MCLM for L=20, U/t=0.60, n=1/2(quarter filling), m=0, M_L=5*10^3 steps
# Charge conductivity sigma(omega)
# omega/J sigma_c(omega) sigma_c(omega){rescaled} 

0.94000000000000006 6.62915187015901131E-002 1.46629
0.94500000000000006 6.90693971313403321E-002 1.46907
0.95000000000000007 6.61664837350937202E-002 1.46617
0.95500000000000007 6.64240489537724493E-002 1.46642
0.95999999999999996 6.70030963227517401E-002 1.467
0.96499999999999997 6.63196459403372074E-002 1.46632
0.96999999999999997 6.69361319465329035E-002 1.46694
0.97499999999999998 6.73331032496722881E-002 1.46733
0.97999999999999998 6.72859058825552581E-002 1.46729
0.98499999999999999 6.71855567364647716E-002 1.46719
0.98999999999999999 6.59426448016839639E-002 1.46594
0.99500000000000000 6.59681044661429433E-002 1.46597
1.0000000000000000 6.56633960764696489E-002 1.46566
1.0050000000000001 6.44371118856145036E-002 1.46444
1.0100000000000000 6.29875260929920189E-002 1.46299
1.0150000000000001 5.95579767680434816E-002 1.45956
1.0200000000000000 5.82193628621061540E-002 1.45822
1.0249999999999999 5.80150582892473565E-002 1.45802
1.0300000000000000 5.63228567667534638E-002 1.45632
1.0349999999999999 5.52888943195058852E-002 1.45529
1.0400000000000000 5.48410445228061441E-002 1.45484
1.0449999999999999 5.42990319447543487E-002 1.4543
1.0500000000000000 5.42164955913996410E-002 1.45422
1.0549999999999999 5.28850117553373161E-002 1.45289
1.0600000000000001 5.07024738166442571E-002 1.4507
1.0649999999999999 5.04895178578124715E-002 1.45049
1.0700000000000001 5.08890206318479837E-002 1.45089
1.0750000000000000 5.10643388764236150E-002 1.45106
1.0800000000000001 5.12086642089388602E-002 1.45121
1.0850000000000000 5.09333507738783942E-002 1.45093
1.0900000000000001 5.19103713607428144E-002 1.45191
1.0950000000000000 5.27347336443680023E-002 1.45273
1.1000000000000001 5.40698628633417624E-002 1.45407
1.1050000000000000 5.43874176444449423E-002 1.45439
1.1100000000000001 5.21329624824775351E-002 1.45213
1.1150000000000000 5.32622328968183414E-002 1.45326
1.1200000000000001 5.38492501461197010E-002 1.45385
1.1250000000000000 5.24852663227266536E-002 1.45249
1.1300000000000001 5.40015030160220788E-002 1.454
1.1350000000000000 5.16117634761068048E-002 1.45161
1.1400000000000001 5.14559630535488532E-002 1.45146
1.1450000000000000 5.33097118331850861E-002 1.45331
1.1500000000000001 5.12514418076209441E-002 1.45125
1.1550000000000000 5.20001480389561885E-002 1.452
1.1599999999999999 5.08499432073005880E-002 1.45085
1.1650000000000000 4.88004824931313475E-002 1.4488
1.1699999999999999 4.96079435626876897E-002 1.44961
1.1750000000000000 4.68917413869869362E-002 1.44689
1.1799999999999999 4.65030811511578379E-002 1.4465
1.1850000000000001 4.55785701852547895E-002 1.44558
1.1899999999999999 4.41071207472642154E-002 1.44411
1.1950000000000001 4.58390597438770031E-002 1.44584
1.2000000000000000 4.37464048176159637E-002 1.44375
1.2050000000000001 4.37984193013813694E-002 1.4438
1.2100000000000000 4.41873871035867866E-002 1.44419
1.2150000000000001 4.20993529376012740E-002 1.4421
1.2200000000000000 4.40061434058801812E-002 1.44401
1.2250000000000001 4.26929042147639812E-002 1.44269
1.2300000000000000 4.15056101806296970E-002 1.44151
1.2350000000000001 4.35008245746329666E-002 1.4435
1.2400000000000000 4.21672931270594686E-002 1.44217
1.2450000000000001 4.20086702122242986E-002 1.44201
1.2500000000000000 4.10977704428473270E-002 1.4411
1.2550000000000001 3.98120639781988847E-002 1.43981
1.2600000000000000 4.02418571991389543E-002 1.44024
1.2650000000000001 3.88200166046641509E-002 1.43882
1.2700000000000000 4.01215248758510432E-002 1.44012
1.2750000000000001 3.87257301387613218E-002 1.43873
1.2800000000000000 3.76518650813564906E-002 1.43765
1.2849999999999999 3.82302868945506857E-002 1.43823
1.2900000000000000 3.52693863333116767E-002 1.43527
1.2949999999999999 3.56057364601721424E-002 1.43561
1.3000000000000000 3.51261011102419890E-002 1.43513
1.3049999999999999 3.32352748047822569E-002 1.43324
1.3100000000000001 3.43495660627789468E-002 1.43435
1.3149999999999999 3.20139163642116781E-002 1.43201
1.3200000000000001 3.21133671883827160E-002 1.43211
1.3250000000000000 3.22887974836203601E-002 1.43229
1.3300000000000001 2.96913495961111870E-002 1.42969
1.3350000000000000 2.98656136215873086E-002 1.42987
1.3400000000000001 2.81806600581407593E-002 1.42818
1.3450000000000000 2.71805359496834452E-002 1.42718
1.3500000000000001 2.74777021734459309E-002 1.42748
1.3550000000000000 2.52989700256262863E-002 1.4253
1.3600000000000001 2.57848566723493482E-002 1.42578
1.3650000000000000 2.44372146593519399E-002 1.42444
1.3700000000000001 2.26669435552796922E-002 1.42267
1.3750000000000000 2.32171168515268381E-002 1.42322
1.3800000000000001 2.11986943849917439E-002 1.4212
1.3850000000000000 2.08808361810397317E-002 1.42088
1.3900000000000001 2.05407414850271516E-002 1.42054
1.3950000000000000 1.87618570399271066E-002 1.41876
1.4000000000000001 1.88749524791084027E-002 1.41887
1.4050000000000000 1.78977847885465058E-002 1.4179
1.4099999999999999 1.73630655141463405E-002 1.41736
1.4150000000000000 1.74568992567361615E-002 1.41746
1.4199999999999999 1.65478824441182421E-002 1.41655
1.4250000000000000 1.68321300777959058E-002 1.41683
1.4299999999999999 1.61968495751006990E-002 1.4162
1.4350000000000001 1.56570553733615669E-002 1.41566
1.4399999999999999 1.60772570789610991E-002 1.41608
1.4450000000000001 1.49121369171925158E-002 1.41491
1.4500000000000000 1.49704625550653777E-002 1.41497
1.4550000000000001 1.50292886715782236E-002 1.41503
1.4600000000000000 1.42010280703943823E-002 1.4142
1.4650000000000001 1.45565599902436078E-002 1.41456
1.4700000000000000 1.40946020890647308E-002 1.41409
1.4750000000000001 1.39299246045446346E-002 1.41393
1.4800000000000000 1.40666769799894249E-002 1.41407
1.4850000000000001 1.32672523583239974E-002 1.41327
1.4900000000000000 1.36881220120425359E-002 1.41369
1.4950000000000001 1.37039850978816942E-002 1.4137
1.5000000000000000 1.34290809754816463E-002 1.41343
1.5050000000000001 1.42325052451278064E-002 1.41423
1.5100000000000000 1.39516557516161811E-002 1.41395
1.5150000000000001 1.42246626862237557E-002 1.41422
1.5200000000000000 1.45783344289010311E-002 1.41458
1.5250000000000001 1.39912154789167305E-002 1.41399
1.5300000000000000 1.48540345782910439E-002 1.41485
1.5350000000000001 1.48162751796435885E-002 1.41482
1.5400000000000000 1.44954543832848219E-002 1.4145
1.5449999999999999 1.53575694680668541E-002 1.41536
1.5500000000000000 1.50807891884694439E-002 1.41508
1.5549999999999999 1.52388965060197591E-002 1.41524
1.5600000000000001 1.57981481213930602E-002 1.4158
1.5649999999999999 1.53995841420211856E-002 1.4154
1.5700000000000001 1.56317436044732076E-002 1.41563
1.5750000000000000 1.51907621099747377E-002 1.41519
1.5800000000000001 1.50430927626393519E-002 1.41504
1.5850000000000000 1.53428295376679333E-002 1.41534
1.5900000000000001 1.45877123052775542E-002 1.41459
1.5950000000000000 1.46709550053943823E-002 1.41467
1.6000000000000001 1.47760144102472065E-002 1.41478
1.6050000000000000 1.41396016682931933E-002 1.41414
1.6100000000000001 1.46013999549719255E-002 1.4146
1.6150000000000000 1.40454138878951373E-002 1.41405
1.6200000000000001 1.38357216221473706E-002 1.41384
1.6250000000000000 1.41947193570498374E-002 1.41419
1.6300000000000001 1.35736939041141477E-002 1.41357
1.6350000000000000 1.38826776490211592E-002 1.41388
1.6400000000000001 1.38332503219245478E-002 1.41383
1.6450000000000000 1.34487477309195181E-002 1.41345
1.6500000000000001 1.42010908506869718E-002 1.4142
1.6550000000000000 1.36746440874235820E-002 1.41367
1.6600000000000001 1.35682474015719270E-002 1.41357
1.6650000000000000 1.38143525161953194E-002 1.41381
1.6699999999999999 1.28760169356267710E-002 1.41288
1.6750000000000000 1.30087866828952972E-002 1.41301
1.6799999999999999 1.24863225378835947E-002 1.41249
1.6850000000000001 1.19571715275077692E-002 1.41196
1.6899999999999999 1.22457496898194240E-002 1.41225
1.6950000000000001 1.16029167668712033E-002 1.4116
1.7000000000000000 1.14190581280416981E-002 1.41142
1.7050000000000001 1.12434774791243131E-002 1.41124
1.7100000000000000 1.06831544157056490E-002 1.41068
1.7150000000000001 1.09040384251958295E-002 1.4109
1.7200000000000000 1.04656308150056689E-002 1.41047
1.7250000000000001 1.01773691923214699E-002 1.41018
1.7300000000000000 1.00728244684455768E-002 1.41007
1.7350000000000001 9.48540262931622455E-003 1.40949
1.7400000000000000 9.74345911941018258E-003 1.40974
1.7450000000000001 9.56483042811446388E-003 1.40956
1.7500000000000000 9.10235968338979004E-003 1.4091
1.7550000000000001 9.20057567602604667E-003 1.4092
1.7600000000000000 8.82760874449416491E-003 1.40883
1.7650000000000001 8.77040031742506131E-003 1.40877
1.7700000000000000 8.71030486382897914E-003 1.40871
1.7750000000000001 8.31928850161043482E-003 1.40832
1.7800000000000000 8.49952541002245085E-003 1.4085
1.7850000000000001 8.26753858706430131E-003 1.40827
1.7900000000000000 8.04620420062114074E-003 1.40805
1.7949999999999999 8.24806843689751198E-003 1.40825
1.8000000000000000 7.91334971503326358E-003 1.40791
1.8049999999999999 7.99670087265122453E-003 1.408
1.8100000000000001 8.11094491008911879E-003 1.40811
1.8149999999999999 7.75964668940914547E-003 1.40776
1.8200000000000001 7.91072110236497143E-003 1.40791
1.8250000000000000 7.91153020127313700E-003 1.40791
1.8300000000000001 7.90178889135024348E-003 1.4079
1.8350000000000000 8.28017903328156710E-003 1.40828
1.8400000000000001 8.15247992023765237E-003 1.40815
1.8450000000000000 8.32763131639386624E-003 1.40833
1.8500000000000001 8.50935009108533778E-003 1.40851
1.8550000000000000 8.41051113030118203E-003 1.40841
1.8600000000000001 8.80347230543803393E-003 1.4088
1.8650000000000000 8.73828496941763538E-003 1.40874
1.8700000000000001 8.83801989424296344E-003 1.40884
1.8750000000000000 9.43574188497286678E-003 1.40944
1.8800000000000001 9.19167449090195487E-003 1.40919
1.8850000000000000 9.64986510178537579E-003 1.40965
1.8900000000000001 9.93929593990546152E-003 1.40994
1.8950000000000000 9.66680540703759514E-003 1.40967
1.9000000000000001 1.03725802448946594E-002 1.41037
1.9050000000000000 1.01792068650161140E-002 1.41018
1.9100000000000001 1.02262225673525730E-002 1.41023
1.9150000000000000 1.08751879350733622E-002 1.41088
1.9199999999999999 1.03837826347846687E-002 1.41038
1.9250000000000000 1.08127733482894766E-002 1.41081
1.9299999999999999 1.10581236902121231E-002 1.41106
1.9350000000000001 1.07846377460381528E-002 1.41078
1.9399999999999999 1.15083786318113425E-002 1.41151
1.9450000000000001 1.09934990078252009E-002 1.41099
1.9500000000000000 1.09812857958442988E-002 1.41098
1.9550000000000001 1.14771517606662623E-002 1.41148
1.9600000000000000 1.10151738696027367E-002 1.41102
1.9650000000000001 1.16229862293064767E-002 1.41162
1.9700000000000000 1.12113122301374900E-002 1.41121
1.9750000000000001 1.09592965229879501E-002 1.41096
1.9800000000000000 1.15684986242161770E-002 1.41157
1.9850000000000001 1.09901220095631764E-002 1.41099
1.9900000000000000 1.12698152106314228E-002 1.41127
1.9950000000000001 1.12749503926038892E-002 1.41127
2.0000000000000000 1.08498166082321140E-002 1.41085
2.0049999999999999 1.12866037898885808E-002 1.41129
2.0100000000000002 1.04413327314319820E-002 1.41044
2.0150000000000001 1.07039143508383481E-002 1.4107
2.0200000000000000 1.10777728354977487E-002 1.41108
2.0249999999999999 1.00930521795431563E-002 1.41009
2.0300000000000002 1.05762647698462841E-002 1.41058
2.0350000000000001 1.04195251791494754E-002 1.41042
2.0400000000000000 1.00300890973861641E-002 1.41003
2.0449999999999999 1.03922697351014059E-002 1.41039
2.0499999999999998 9.73523273631289772E-003 1.40974
2.0550000000000002 9.95415837519067134E-003 1.40995
2.0600000000000001 1.01860805058528736E-002 1.41019
2.0649999999999999 9.76751839952385778E-003 1.40977
2.0699999999999998 1.01860003926846059E-002 1.41019
2.0750000000000002 1.00329994311894183E-002 1.41003
2.0800000000000001 1.00151964604687886E-002 1.41002
2.0850000000000000 1.03652764652050720E-002 1.41037
2.0899999999999999 1.01163492493767573E-002 1.41012
2.0950000000000002 1.03702341831523482E-002 1.41037
2.1000000000000001 1.03020340479011395E-002 1.4103
2.1050000000000000 9.85922187168653853E-003 1.40986
2.1099999999999999 1.02508503644909328E-002 1.41025
2.1150000000000002 1.00992663412180026E-002 1.4101
2.1200000000000001 9.95331862016756407E-003 1.40995
2.1250000000000000 1.01357603344111695E-002 1.41014
2.1299999999999999 9.76559334608416603E-003 1.40977
2.1350000000000002 9.95273003111401232E-003 1.40995
2.1400000000000001 9.91852144675212100E-003 1.40992
2.1450000000000000 9.35430170202635955E-003 1.40935
2.1499999999999999 9.61903743767111331E-003 1.40962
2.1550000000000002 9.27238866706184446E-003 1.40927
2.1600000000000001 8.85712963372152148E-003 1.40886
2.1650000000000000 9.13788567074135492E-003 1.40914
2.1699999999999999 8.64247846880829285E-003 1.40864
2.1750000000000003 8.57633187492524637E-003 1.40858
2.1800000000000002 8.70871296641544806E-003 1.40871
2.1850000000000001 8.26796992803124388E-003 1.40827
2.1899999999999999 8.62451015769724084E-003 1.40862
2.1949999999999998 8.30537177767262484E-003 1.40831
2.2000000000000002 8.18464661449126024E-003 1.40818
2.2050000000000001 8.73114033386735572E-003 1.40873
2.2100000000000000 8.25469377879774376E-003 1.40825
2.2149999999999999 8.74953349584812155E-003 1.40875
2.2200000000000002 8.63795832430672844E-003 1.40864
2.2250000000000001 8.29408639025930143E-003 1.40829
2.2300000000000000 9.21722639521929676E-003 1.40922
2.2349999999999999 8.48147165406437989E-003 1.40848
2.2400000000000002 8.75583184545426253E-003 1.40876
2.2450000000000001 9.19472902567423055E-003 1.40919
2.2500000000000000 8.40947538029100487E-003 1.40841
2.2549999999999999 9.34045148053024542E-003 1.40934
2.2600000000000002 8.84048941978449361E-003 1.40884
2.2650000000000001 8.57526032448881204E-003 1.40858
2.2700000000000000 9.56868340083321008E-003 1.40957
2.2749999999999999 8.54975214244848430E-003 1.40855
2.2800000000000002 9.17969165350810377E-003 1.40918
2.2850000000000001 8.76913471551444071E-003 1.40877
2.2900000000000000 8.11080311054034053E-003 1.40811
2.2949999999999999 9.13719438117716748E-003 1.40914
2.3000000000000003 8.10210178437458135E-003 1.4081
2.3050000000000002 8.32487015943206461E-003 1.40832
2.3100000000000001 8.42984196508768033E-003 1.40843
2.3149999999999999 7.44375542762491186E-003 1.40744
2.3199999999999998 8.30482971681959295E-003 1.4083
2.3250000000000002 7.37771313200051310E-003 1.40738
2.3300000000000001 7.26521482443245360E-003 1.40727
2.3350000000000000 7.93411203673748122E-003 1.40793
2.3399999999999999 6.92495690463825354E-003 1.40692
2.3450000000000002 7.57640293103672719E-003 1.40758
2.3500000000000001 7.33782558385848507E-003 1.40734
2.3550000000000000 6.88133799608083019E-003 1.40688
2.3599999999999999 7.75745758509233281E-003 1.40776
2.3650000000000002 6.96346891019206538E-003 1.40696
2.3700000000000001 7.34281331667791578E-003 1.40734
2.3750000000000000 7.44634886310989105E-003 1.40745
2.3799999999999999 6.65518477638734739E-003 1.40666
2.3850000000000002 7.53349808303724593E-003 1.40753
2.3900000000000001 6.95372049663304029E-003 1.40695
2.3950000000000000 7.01240299368799044E-003 1.40701
2.3999999999999999 7.58926733905985161E-003 1.40759
2.4050000000000002 6.69764464436256503E-003 1.4067
2.4100000000000001 7.31170058326932083E-003 1.40731
2.4150000000000000 7.08300577839485104E-003 1.40708
2.4199999999999999 6.76256466945892622E-003 1.40676
2.4250000000000003 7.41104797601942113E-003 1.40741
2.4300000000000002 6.56248962277861028E-003 1.40656
2.4350000000000001 6.86273527235092481E-003 1.40686
2.4399999999999999 6.98715892407542408E-003 1.40699
2.4449999999999998 6.39965320101112435E-003 1.4064
2.4500000000000002 7.19596383024737225E-003 1.4072
2.4550000000000001 6.77969898548314714E-003 1.40678
2.4600000000000000 6.70155847818189234E-003 1.4067
2.4649999999999999 7.15257864674017588E-003 1.40715
2.4700000000000002 6.47360607401770757E-003 1.40647
2.4750000000000001 6.82189418830239386E-003 1.40682
2.4800000000000000 6.54199938700362072E-003 1.40654
2.4849999999999999 6.18291056644003009E-003 1.40618
2.4900000000000002 6.53886658155520151E-003 1.40654
2.4950000000000001 5.96663325965069487E-003 1.40597
2.5000000000000000 6.06409322761001374E-003 1.40606
2.5049999999999999 6.12436050790064919E-003 1.40612
2.5100000000000002 5.58817119040172939E-003 1.40559
2.5150000000000001 6.05201522350563414E-003 1.40605
2.5200000000000000 5.51882231838692582E-003 1.40552
2.5249999999999999 5.34950879296533770E-003 1.40535
2.5300000000000002 5.70255936365846212E-003 1.4057
2.5350000000000001 5.06589920163219142E-003 1.40507
2.5400000000000000 5.13779555903264712E-003 1.40514
2.5449999999999999 5.13831089728313244E-003 1.40514
2.5500000000000003 4.81017485893178026E-003 1.40481
2.5550000000000002 5.14728761846257581E-003 1.40515
2.5600000000000001 4.86003063633705899E-003 1.40486
2.5649999999999999 4.81934958420551698E-003 1.40482
2.5699999999999998 4.96729665994759696E-003 1.40497
2.5750000000000002 4.56551168336882980E-003 1.40457
2.5800000000000001 4.82568085786220114E-003 1.40483
2.5850000000000000 4.70849058754508384E-003 1.40471
2.5899999999999999 4.45372083897625348E-003 1.40445
2.5950000000000002 4.84950525390961344E-003 1.40485
2.6000000000000001 4.51115482410537668E-003 1.40451
2.6050000000000000 4.59180399255812530E-003 1.40459
2.6099999999999999 4.82958110644090589E-003 1.40483
2.6150000000000002 4.49204529245621556E-003 1.40449
2.6200000000000001 4.78843007444483982E-003 1.40479
2.6250000000000000 4.65737188540445938E-003 1.40466
2.6299999999999999 4.49139580243317245E-003 1.40449
2.6350000000000002 4.80502192786806930E-003 1.40481
2.6400000000000001 4.45284695889675355E-003 1.40445
2.6450000000000000 4.56966951102936829E-003 1.40457
2.6499999999999999 4.61038322517408079E-003 1.40461
2.6550000000000002 4.26557230667046379E-003 1.40427
2.6600000000000001 4.53485473653457340E-003 1.40453
2.6650000000000000 4.22699774275207569E-003 1.40423
2.6699999999999999 4.10639416780174925E-003 1.40411
2.6750000000000003 4.26238916025393089E-003 1.40426
2.6800000000000002 3.86121694926299481E-003 1.40386
