# Generalized Rosenzweig-Porter model RPSF
# size=3500x3500, gamma=2.25
# CDF of level statistics r_S
# r_S CDF
3.833300000000000041e-01 3.411000000000000143e-02
3.833400000000000141e-01 3.422999999999999654e-02
3.833400000000000141e-01 3.434000000000000247e-02
3.833500000000000241e-01 3.445000000000000145e-02
3.833599999999999786e-01 3.456000000000000044e-02
3.833900000000000086e-01 3.466999999999999943e-02
3.834299999999999931e-01 3.477999999999999842e-02
3.834299999999999931e-01 3.488999999999999740e-02
3.834400000000000031e-01 3.500000000000000333e-02
3.834400000000000031e-01 3.511999999999999844e-02
3.834500000000000131e-01 3.522999999999999743e-02
3.834600000000000231e-01 3.534000000000000336e-02
3.834600000000000231e-01 3.545000000000000234e-02
3.834699999999999775e-01 3.556000000000000133e-02
3.834899999999999975e-01 3.567000000000000032e-02
3.835299999999999820e-01 3.577999999999999931e-02
3.835399999999999920e-01 3.588999999999999829e-02
3.835399999999999920e-01 3.599999999999999728e-02
3.835500000000000020e-01 3.611999999999999933e-02
3.835500000000000020e-01 3.622999999999999832e-02
3.835600000000000120e-01 3.633999999999999730e-02
3.835899999999999865e-01 3.645000000000000323e-02
3.835899999999999865e-01 3.656000000000000222e-02
3.835999999999999965e-01 3.667000000000000121e-02
3.836100000000000065e-01 3.678000000000000019e-02
3.836200000000000165e-01 3.688999999999999918e-02
3.836399999999999810e-01 3.699999999999999817e-02
3.836600000000000010e-01 3.712000000000000022e-02
3.836600000000000010e-01 3.722999999999999921e-02
3.836700000000000110e-01 3.733999999999999819e-02
3.836800000000000210e-01 3.744999999999999718e-02
3.836999999999999855e-01 3.756000000000000311e-02
3.837099999999999955e-01 3.767000000000000209e-02
3.837300000000000155e-01 3.778000000000000108e-02
3.837499999999999800e-01 3.789000000000000007e-02
3.837700000000000000e-01 3.799999999999999906e-02
3.837800000000000100e-01 3.812000000000000111e-02
3.837999999999999745e-01 3.823000000000000009e-02
3.838400000000000145e-01 3.833999999999999908e-02
3.838500000000000245e-01 3.844999999999999807e-02
3.838500000000000245e-01 3.855999999999999706e-02
3.838599999999999790e-01 3.867000000000000298e-02
3.838599999999999790e-01 3.878000000000000197e-02
3.838599999999999790e-01 3.889000000000000096e-02
3.839000000000000190e-01 3.899999999999999994e-02
3.839500000000000135e-01 3.912000000000000199e-02
3.839899999999999980e-01 3.923000000000000098e-02
3.840000000000000080e-01 3.933999999999999997e-02
3.840100000000000180e-01 3.944999999999999896e-02
3.840299999999999825e-01 3.955999999999999794e-02
3.840399999999999925e-01 3.966999999999999693e-02
3.840700000000000225e-01 3.978000000000000286e-02
3.840700000000000225e-01 3.989000000000000185e-02
3.840999999999999970e-01 4.000000000000000083e-02
3.841100000000000070e-01 4.012000000000000288e-02
3.841200000000000170e-01 4.023000000000000187e-02
3.841300000000000270e-01 4.034000000000000086e-02
3.841399999999999815e-01 4.044999999999999984e-02
3.841499999999999915e-01 4.055999999999999883e-02
3.841600000000000015e-01 4.066999999999999782e-02
3.841600000000000015e-01 4.077999999999999681e-02
3.841600000000000015e-01 4.089000000000000273e-02
3.841600000000000015e-01 4.100000000000000172e-02
3.841899999999999760e-01 4.111999999999999683e-02
3.841999999999999860e-01 4.123000000000000276e-02
3.842099999999999960e-01 4.134000000000000175e-02
3.842400000000000260e-01 4.145000000000000073e-02
3.842499999999999805e-01 4.155999999999999972e-02
3.842599999999999905e-01 4.166999999999999871e-02
3.842599999999999905e-01 4.177999999999999770e-02
3.842900000000000205e-01 4.188999999999999668e-02
3.842999999999999750e-01 4.200000000000000261e-02
3.843099999999999850e-01 4.211999999999999772e-02
3.843099999999999850e-01 4.222999999999999671e-02
3.843099999999999850e-01 4.234000000000000263e-02
3.843300000000000050e-01 4.245000000000000162e-02
3.843300000000000050e-01 4.256000000000000061e-02
3.843400000000000150e-01 4.266999999999999960e-02
3.843599999999999794e-01 4.277999999999999858e-02
3.843699999999999894e-01 4.288999999999999757e-02
3.843799999999999994e-01 4.299999999999999656e-02
3.843900000000000095e-01 4.311999999999999861e-02
3.843900000000000095e-01 4.322999999999999760e-02
3.843900000000000095e-01 4.333999999999999658e-02
3.844199999999999839e-01 4.345000000000000251e-02
3.844199999999999839e-01 4.356000000000000150e-02
3.844299999999999939e-01 4.367000000000000048e-02
3.844299999999999939e-01 4.377999999999999947e-02
3.844400000000000039e-01 4.388999999999999846e-02
3.844400000000000039e-01 4.399999999999999745e-02
3.844500000000000139e-01 4.411999999999999950e-02
3.844500000000000139e-01 4.422999999999999848e-02
3.844699999999999784e-01 4.433999999999999747e-02
3.844799999999999884e-01 4.445000000000000340e-02
3.844799999999999884e-01 4.456000000000000238e-02
3.844899999999999984e-01 4.467000000000000137e-02
3.845100000000000184e-01 4.478000000000000036e-02
3.845199999999999729e-01 4.488999999999999935e-02
3.845199999999999729e-01 4.501000000000000140e-02
3.845199999999999729e-01 4.512000000000000038e-02
3.845299999999999829e-01 4.522999999999999937e-02
3.845600000000000129e-01 4.533999999999999836e-02
3.845600000000000129e-01 4.544999999999999735e-02
3.845700000000000229e-01 4.556000000000000327e-02
3.845700000000000229e-01 4.567000000000000226e-02
3.845799999999999774e-01 4.578000000000000125e-02
3.845999999999999974e-01 4.589000000000000024e-02
3.846100000000000074e-01 4.601000000000000228e-02
3.846100000000000074e-01 4.612000000000000127e-02
3.846100000000000074e-01 4.623000000000000026e-02
3.846499999999999919e-01 4.633999999999999925e-02
3.846499999999999919e-01 4.644999999999999823e-02
3.846499999999999919e-01 4.655999999999999722e-02
3.846600000000000019e-01 4.667000000000000315e-02
3.846700000000000119e-01 4.678000000000000214e-02
3.846899999999999764e-01 4.689000000000000112e-02
3.846899999999999764e-01 4.701000000000000317e-02
3.847099999999999964e-01 4.712000000000000216e-02
3.847099999999999964e-01 4.723000000000000115e-02
3.847700000000000009e-01 4.734000000000000014e-02
3.847700000000000009e-01 4.744999999999999912e-02
3.847800000000000109e-01 4.755999999999999811e-02
3.847800000000000109e-01 4.766999999999999710e-02
3.847800000000000109e-01 4.778000000000000302e-02
3.847999999999999754e-01 4.789000000000000201e-02
3.848099999999999854e-01 4.800999999999999712e-02
3.848199999999999954e-01 4.812000000000000305e-02
3.848199999999999954e-01 4.823000000000000204e-02
3.848300000000000054e-01 4.834000000000000102e-02
3.848500000000000254e-01 4.845000000000000001e-02
3.848599999999999799e-01 4.855999999999999900e-02
3.848599999999999799e-01 4.866999999999999799e-02
3.848900000000000099e-01 4.877999999999999697e-02
3.849099999999999744e-01 4.889000000000000290e-02
3.849199999999999844e-01 4.900999999999999801e-02
3.849799999999999889e-01 4.911999999999999700e-02
3.849799999999999889e-01 4.923000000000000292e-02
3.849899999999999989e-01 4.934000000000000191e-02
3.849899999999999989e-01 4.945000000000000090e-02
3.849899999999999989e-01 4.955999999999999989e-02
3.850000000000000089e-01 4.966999999999999887e-02
3.850399999999999934e-01 4.977999999999999786e-02
3.850600000000000134e-01 4.988999999999999685e-02
3.850600000000000134e-01 5.000999999999999890e-02
3.850700000000000234e-01 5.011999999999999789e-02
3.850999999999999979e-01 5.022999999999999687e-02
3.850999999999999979e-01 5.034000000000000280e-02
3.851100000000000079e-01 5.045000000000000179e-02
3.851100000000000079e-01 5.056000000000000077e-02
3.851200000000000179e-01 5.066999999999999976e-02
3.851399999999999824e-01 5.077999999999999875e-02
3.851600000000000024e-01 5.088999999999999774e-02
3.851600000000000024e-01 5.100999999999999979e-02
3.851700000000000124e-01 5.111999999999999877e-02
3.851700000000000124e-01 5.122999999999999776e-02
3.851700000000000124e-01 5.133999999999999675e-02
3.851800000000000224e-01 5.145000000000000268e-02
3.851899999999999769e-01 5.156000000000000166e-02
3.851899999999999769e-01 5.167000000000000065e-02
3.851899999999999769e-01 5.177999999999999964e-02
3.852099999999999969e-01 5.188999999999999863e-02
3.852200000000000069e-01 5.201000000000000068e-02
3.852200000000000069e-01 5.211999999999999966e-02
3.852300000000000169e-01 5.222999999999999865e-02
3.852300000000000169e-01 5.233999999999999764e-02
3.852599999999999913e-01 5.244999999999999662e-02
3.852599999999999913e-01 5.256000000000000255e-02
3.852700000000000014e-01 5.267000000000000154e-02
3.852700000000000014e-01 5.278000000000000053e-02
3.852800000000000114e-01 5.288999999999999951e-02
3.852999999999999758e-01 5.301000000000000156e-02
3.853099999999999858e-01 5.312000000000000055e-02
3.853199999999999958e-01 5.322999999999999954e-02
3.853300000000000058e-01 5.333999999999999853e-02
3.853400000000000158e-01 5.344999999999999751e-02
3.853400000000000158e-01 5.356000000000000344e-02
3.853500000000000258e-01 5.367000000000000243e-02
3.853500000000000258e-01 5.378000000000000141e-02
3.853599999999999803e-01 5.389000000000000040e-02
3.853599999999999803e-01 5.401000000000000245e-02
3.853699999999999903e-01 5.412000000000000144e-02
3.853800000000000003e-01 5.423000000000000043e-02
3.853800000000000003e-01 5.433999999999999941e-02
3.854000000000000203e-01 5.444999999999999840e-02
3.854099999999999748e-01 5.455999999999999739e-02
3.854199999999999848e-01 5.467000000000000332e-02
3.854299999999999948e-01 5.478000000000000230e-02
3.854400000000000048e-01 5.489000000000000129e-02
3.854699999999999793e-01 5.501000000000000334e-02
3.854899999999999993e-01 5.512000000000000233e-02
3.855100000000000193e-01 5.523000000000000131e-02
3.855299999999999838e-01 5.534000000000000030e-02
3.855299999999999838e-01 5.544999999999999929e-02
3.855399999999999938e-01 5.555999999999999828e-02
3.855399999999999938e-01 5.566999999999999726e-02
3.855600000000000138e-01 5.578000000000000319e-02
3.855600000000000138e-01 5.589999999999999830e-02
3.855600000000000138e-01 5.600999999999999729e-02
3.855700000000000238e-01 5.612000000000000322e-02
3.855700000000000238e-01 5.623000000000000220e-02
3.855899999999999883e-01 5.634000000000000119e-02
3.855999999999999983e-01 5.645000000000000018e-02
3.856100000000000083e-01 5.655999999999999917e-02
3.856200000000000183e-01 5.666999999999999815e-02
3.856200000000000183e-01 5.677999999999999714e-02
3.856200000000000183e-01 5.689999999999999919e-02
3.856200000000000183e-01 5.700999999999999818e-02
3.856299999999999728e-01 5.711999999999999716e-02
3.856399999999999828e-01 5.723000000000000309e-02
3.856399999999999828e-01 5.734000000000000208e-02
3.856499999999999928e-01 5.745000000000000107e-02
3.856600000000000028e-01 5.756000000000000005e-02
3.856600000000000028e-01 5.766999999999999904e-02
3.856700000000000128e-01 5.777999999999999803e-02
3.856899999999999773e-01 5.790000000000000008e-02
3.856999999999999873e-01 5.800999999999999907e-02
3.857499999999999818e-01 5.811999999999999805e-02
3.857499999999999818e-01 5.822999999999999704e-02
3.857599999999999918e-01 5.834000000000000297e-02
3.857700000000000018e-01 5.845000000000000195e-02
3.857700000000000018e-01 5.856000000000000094e-02
3.857700000000000018e-01 5.866999999999999993e-02
3.857700000000000018e-01 5.877999999999999892e-02
3.857700000000000018e-01 5.890000000000000097e-02
3.857800000000000118e-01 5.900999999999999995e-02
3.857900000000000218e-01 5.911999999999999894e-02
3.857999999999999763e-01 5.922999999999999793e-02
3.857999999999999763e-01 5.933999999999999692e-02
3.857999999999999763e-01 5.945000000000000284e-02
3.858099999999999863e-01 5.956000000000000183e-02
3.858199999999999963e-01 5.967000000000000082e-02
3.858199999999999963e-01 5.977999999999999980e-02
3.858199999999999963e-01 5.990000000000000185e-02
3.858300000000000063e-01 6.001000000000000084e-02
3.858300000000000063e-01 6.011999999999999983e-02
3.858400000000000163e-01 6.022999999999999882e-02
3.858400000000000163e-01 6.033999999999999780e-02
3.858400000000000163e-01 6.044999999999999679e-02
3.858400000000000163e-01 6.056000000000000272e-02
3.858500000000000263e-01 6.067000000000000171e-02
3.858599999999999808e-01 6.078000000000000069e-02
3.858699999999999908e-01 6.090000000000000274e-02
3.858699999999999908e-01 6.101000000000000173e-02
3.858699999999999908e-01 6.112000000000000072e-02
3.858699999999999908e-01 6.122999999999999970e-02
3.858800000000000008e-01 6.133999999999999869e-02
3.858900000000000108e-01 6.144999999999999768e-02
3.858900000000000108e-01 6.155999999999999667e-02
3.859000000000000208e-01 6.167000000000000259e-02
3.859000000000000208e-01 6.178000000000000158e-02
3.859000000000000208e-01 6.189999999999999669e-02
3.859000000000000208e-01 6.201000000000000262e-02
3.859000000000000208e-01 6.212000000000000161e-02
3.859099999999999753e-01 6.223000000000000059e-02
3.859099999999999753e-01 6.233999999999999958e-02
3.859099999999999753e-01 6.244999999999999857e-02
3.859199999999999853e-01 6.256000000000000449e-02
3.859299999999999953e-01 6.267000000000000348e-02
3.859299999999999953e-01 6.278000000000000247e-02
3.859299999999999953e-01 6.289999999999999758e-02
3.859400000000000053e-01 6.300999999999999657e-02
3.859400000000000053e-01 6.311999999999999555e-02
3.859500000000000153e-01 6.322999999999999454e-02
3.859600000000000253e-01 6.333999999999999353e-02
3.859600000000000253e-01 6.345000000000000639e-02
3.859699999999999798e-01 6.356000000000000538e-02
