# long range t-V model of spinless fermions
# L = 18, t = 1.0, V = 1.4
# Heatmap of integrated spin conductivity I(omega)
# alpha, omega, I(omega)

1 7.3999999999999999E-004 0.00548542
1 7.5000000000000002E-004 0.00549436
1 7.6000000000000004E-004 0.00550141
1 7.6999999999999996E-004 0.00550508
1 7.7999999999999999E-004 0.0055115
1 7.9000000000000001E-004 0.00551716
1 8.0000000000000004E-004 0.00552567
1 8.0999999999999996E-004 0.00553287
1 8.1999999999999998E-004 0.00553759
1 8.3000000000000001E-004 0.00554196
1 8.4000000000000003E-004 0.00555128
1 8.4999999999999995E-004 0.00556083
1 8.5999999999999998E-004 0.00556978
1 8.7000000000000001E-004 0.0055773
1 8.8000000000000003E-004 0.00558274
1 8.8999999999999995E-004 0.00558801
1 8.9999999999999998E-004 0.00559369
1 9.1000000000000000E-004 0.00559806
1 9.2000000000000003E-004 0.00560623
1 9.3000000000000005E-004 0.00561037
1 9.3999999999999997E-004 0.00561759
1 9.5000000000000000E-004 0.00562531
1 9.6000000000000002E-004 0.00563419
1 9.7000000000000005E-004 0.0056458
1 9.7999999999999997E-004 0.00565217
1 9.8999999999999999E-004 0.00565717
1 1.0000000000000000E-003 0.00566557
1 1.1000000000000001E-003 0.00573096
1 1.1999999999999999E-003 0.00580928
1 1.2999999999999999E-003 0.00588491
1 1.4000000000000000E-003 0.00597171
1 1.5000000000000000E-003 0.00607181
1 1.6000000000000001E-003 0.00615599
1 1.6999999999999999E-003 0.00625506
1 1.8000000000000000E-003 0.00635205
1 1.9000000000000000E-003 0.00644973
1 2.0000000000000000E-003 0.00654273
1 2.0999999999999999E-003 0.00664786
1 2.2000000000000001E-003 0.00676561
1 2.3000000000000000E-003 0.00687165
1 2.3999999999999998E-003 0.00697292
1 2.5000000000000001E-003 0.00708303
1 2.5999999999999999E-003 0.00719398
1 2.7000000000000001E-003 0.00730825
1 2.8000000000000000E-003 0.00741301
1 2.8999999999999998E-003 0.00754144
1 3.0000000000000001E-003 0.00765779
1 3.0999999999999999E-003 0.00777846
1 3.2000000000000002E-003 0.007915
1 3.3000000000000000E-003 0.00804153
1 3.3999999999999998E-003 0.00816309
1 3.5000000000000001E-003 0.00830671
1 3.5999999999999999E-003 0.00842689
1 3.7000000000000002E-003 0.00853694
1 3.8000000000000000E-003 0.00864756
1 3.8999999999999998E-003 0.00877065
1 4.0000000000000001E-003 0.0088904
1 4.1000000000000003E-003 0.00901684
1 4.1999999999999997E-003 0.00914935
1 4.3000000000000000E-003 0.00926544
1 4.4000000000000003E-003 0.00939624
1 4.4999999999999997E-003 0.00951233
1 4.5999999999999999E-003 0.00963303
1 4.7000000000000002E-003 0.00977119
1 4.7999999999999996E-003 0.00991318
1 4.8999999999999998E-003 0.0100333
1 5.0000000000000001E-003 0.0101542
1 5.1000000000000004E-003 0.0102793
1 5.1999999999999998E-003 0.0104055
1 5.3000000000000000E-003 0.0105392
1 5.4000000000000003E-003 0.0106695
1 5.4999999999999997E-003 0.0107973
1 5.5999999999999999E-003 0.0109174
1 5.7000000000000002E-003 0.0110226
1 5.7999999999999996E-003 0.0111434
1 5.8999999999999999E-003 0.0112692
1 6.0000000000000001E-003 0.0114058
1 6.1000000000000004E-003 0.0115317
1 6.1999999999999998E-003 0.0116544
1 6.3000000000000000E-003 0.011786
1 6.4000000000000003E-003 0.0119102
1 6.4999999999999997E-003 0.0120354
1 6.6000000000000000E-003 0.0121516
1 6.7000000000000002E-003 0.0122921
1 6.7999999999999996E-003 0.0124207
1 6.8999999999999999E-003 0.0125521
1 7.0000000000000001E-003 0.0126802
1 7.1000000000000004E-003 0.0128079
1 7.1999999999999998E-003 0.0129283
1 7.3000000000000001E-003 0.0130699
1 7.4000000000000003E-003 0.0131849
1 7.4999999999999997E-003 0.0133097
1 7.6000000000000000E-003 0.0134463
1 7.7000000000000002E-003 0.013561
1 7.7999999999999996E-003 0.0136857
1 7.9000000000000008E-003 0.0138153
1 8.0000000000000002E-003 0.0139519
1 8.0999999999999996E-003 0.0140867
1 8.2000000000000007E-003 0.0142132
1 8.3000000000000001E-003 0.0143423
1 8.3999999999999995E-003 0.0144691
1 8.5000000000000006E-003 0.0145915
1 8.6000000000000000E-003 0.0147144
1 8.6999999999999994E-003 0.0148438
1 8.8000000000000005E-003 0.0149586
1 8.8999999999999999E-003 0.0150697
1 8.9999999999999993E-003 0.0151984
1 9.1000000000000004E-003 0.0153239
1 9.1999999999999998E-003 0.0154531
1 9.2999999999999992E-003 0.0155678
1 9.4000000000000004E-003 0.0156951
1 9.4999999999999998E-003 0.0158288
1 9.5999999999999992E-003 0.0159536
1 9.7000000000000003E-003 0.016086
1 9.7999999999999997E-003 0.0162119
1 9.9000000000000008E-003 0.0163549
1 1.0000000000000000E-002 0.0164788
1 1.0999999999999999E-002 0.0177648
1 1.2000000000000000E-002 0.0190406
1 1.2999999999999999E-002 0.0202915
1 1.4000000000000000E-002 0.0215757
1 1.4999999999999999E-002 0.0228451
1 1.6000000000000000E-002 0.024152
1 1.7000000000000001E-002 0.0254206
1 1.7999999999999999E-002 0.0266603
1 1.9000000000000000E-002 0.0279203
1 2.0000000000000000E-002 0.029212
1 2.1000000000000001E-002 0.0304558
1 2.1999999999999999E-002 0.0317646
1 2.3000000000000000E-002 0.0330402
1 2.4000000000000000E-002 0.0342724
1 2.5000000000000001E-002 0.0355535
1 2.5999999999999999E-002 0.0368029
1 2.7000000000000000E-002 0.0379673
1 2.8000000000000001E-002 0.0392498
1 2.9000000000000001E-002 0.0405093
1 2.9999999999999999E-002 0.0418047
1 3.1000000000000000E-002 0.0430152
1 3.2000000000000001E-002 0.044224
1 3.3000000000000002E-002 0.045488
1 3.4000000000000002E-002 0.0467353
1 3.5000000000000003E-002 0.0480268
1 3.5999999999999997E-002 0.0492121
1 3.6999999999999998E-002 0.0504353
1 3.7999999999999999E-002 0.0517119
1 3.9000000000000000E-002 0.0529406
1 4.0000000000000001E-002 0.0541365
1 4.1000000000000002E-002 0.0553462
1 4.2000000000000003E-002 0.0565937
1 4.2999999999999997E-002 0.0578387
1 4.3999999999999997E-002 0.0590599
1 4.4999999999999998E-002 0.0603082
1 4.5999999999999999E-002 0.0615293
1 4.7000000000000000E-002 0.0627207
1 4.8000000000000001E-002 0.0639453
1 4.9000000000000002E-002 0.0651572
1 5.0000000000000003E-002 0.066329
1 5.0999999999999997E-002 0.0675249
1 5.1999999999999998E-002 0.0686734
1 5.2999999999999999E-002 0.0698861
1 5.3999999999999999E-002 0.0710595
1 5.5000000000000000E-002 0.0722754
1 5.6000000000000001E-002 0.0734653
1 5.7000000000000002E-002 0.0746514
1 5.8000000000000003E-002 0.075864
1 5.8999999999999997E-002 0.0770408
1 5.9999999999999998E-002 0.0781823
1 6.0999999999999999E-002 0.0793569
1 6.2000000000000000E-002 0.0805497
1 6.3000000000000000E-002 0.0817368
1 6.4000000000000001E-002 0.0828746
1 6.5000000000000002E-002 0.0840144
1 6.6000000000000003E-002 0.0851966
1 6.7000000000000004E-002 0.0863415
1 6.8000000000000005E-002 0.087482
1 6.9000000000000006E-002 0.0886327
1 7.0000000000000007E-002 0.0897929
1 7.0999999999999994E-002 0.0909162
1 7.1999999999999995E-002 0.0920177
1 7.2999999999999995E-002 0.0931434
1 7.3999999999999996E-002 0.0942987
1 7.4999999999999997E-002 0.0954256
1 7.5999999999999998E-002 0.0965684
1 7.6999999999999999E-002 0.0976858
1 7.8000000000000000E-002 0.0988058
1 7.9000000000000001E-002 0.0999322
1 8.0000000000000002E-002 0.101057
1 8.1000000000000003E-002 0.102178
1 8.2000000000000003E-002 0.103314
1 8.3000000000000004E-002 0.10448
1 8.4000000000000005E-002 0.105572
1 8.5000000000000006E-002 0.106695
1 8.5999999999999993E-002 0.107744
1 8.6999999999999994E-002 0.10884
1 8.7999999999999995E-002 0.10997
1 8.8999999999999996E-002 0.111061
1 8.9999999999999997E-002 0.112155
1 9.0999999999999998E-002 0.113226
1 9.1999999999999998E-002 0.114318
1 9.2999999999999999E-002 0.115395
1 9.4000000000000000E-002 0.116486
1 9.5000000000000001E-002 0.117565
1 9.6000000000000002E-002 0.118623
1 9.7000000000000003E-002 0.119724
1 9.8000000000000004E-002 0.120847
1 9.9000000000000005E-002 0.121912
1 0.10000000000000001 0.122992
1 0.11000000000000000 0.133522
1 0.12000000000000000 0.143965
1 0.13000000000000000 0.154186
1 0.14000000000000001 0.164196
1 0.14999999999999999 0.174022
1 0.16000000000000000 0.183677
1 0.17000000000000001 0.193143
1 0.17999999999999999 0.202432
1 0.19000000000000000 0.211515
1 0.20000000000000001 0.220591
1 0.20999999999999999 0.229594
1 0.22000000000000000 0.238444
1 0.23000000000000001 0.247164
1 0.23999999999999999 0.255579
1 0.25000000000000000 0.263967
1 0.26000000000000001 0.272412
1 0.27000000000000002 0.280718
1 0.28000000000000003 0.288925
1 0.28999999999999998 0.296945
1 0.29999999999999999 0.305046
1 0.31000000000000000 0.312917
1 0.32000000000000001 0.320795
1 0.33000000000000002 0.32853
1 0.34000000000000002 0.336216
1 0.34999999999999998 0.343769
1 0.35999999999999999 0.351225
1 0.37000000000000000 0.358606
1 0.38000000000000000 0.365875
1 0.39000000000000001 0.373022
1 0.40000000000000002 0.380074
1 0.40999999999999998 0.387087
1 0.41999999999999998 0.393938
1 0.42999999999999999 0.400632
1 0.44000000000000000 0.407378
1 0.45000000000000001 0.413947
1 0.46000000000000002 0.420501
1 0.46999999999999997 0.426931
1 0.47999999999999998 0.433213
1 0.48999999999999999 0.439422
1 0.50000000000000000 0.445606
1 0.51000000000000001 0.451642
1 0.52000000000000002 0.457574
1 0.53000000000000003 0.463365
1 0.54000000000000004 0.469232
1 0.55000000000000004 0.474901
1 0.56000000000000005 0.480486
1 0.56999999999999995 0.486007
1 0.57999999999999996 0.491389
1 0.58999999999999997 0.496757
1 0.59999999999999998 0.502084
1 0.60999999999999999 0.507296
1 0.62000000000000000 0.512455
1 0.63000000000000000 0.517605
1 0.64000000000000001 0.522676
1 0.65000000000000002 0.527636
1 0.66000000000000003 0.532539
1 0.67000000000000004 0.5374
1 0.68000000000000005 0.542253
1 0.68999999999999995 0.546987
1 0.69999999999999996 0.551691
1 0.70999999999999996 0.556344
1 0.71999999999999997 0.560946
1 0.72999999999999998 0.565467
1 0.73999999999999999 0.569921
1 0.75000000000000000 0.574289
1 0.76000000000000001 0.578642
1 0.77000000000000002 0.582936
1 0.78000000000000003 0.587213
1 0.79000000000000004 0.591405
1 0.80000000000000004 0.59556
1 0.81000000000000005 0.599647
1 0.81999999999999995 0.603687
1 0.82999999999999996 0.607705
1 0.83999999999999997 0.611684
1 0.84999999999999998 0.615591
1 0.85999999999999999 0.619462
1 0.87000000000000000 0.62327
1 0.88000000000000000 0.627073
1 0.89000000000000001 0.630823
1 0.90000000000000002 0.634524
1 0.91000000000000003 0.638231
1 0.92000000000000004 0.641861
1 0.93000000000000005 0.645449
1 0.93999999999999995 0.649012
1 0.94999999999999996 0.652533
1 0.95999999999999996 0.65603
1 0.96999999999999997 0.659494
1 0.97999999999999998 0.662878
1 0.98999999999999999 0.666234
1 1.0000000000000000 0.66955
1 1.1000000000000001 0.701143
1 1.2000000000000000 0.730414
1 1.3000000000000000 0.759006
1 1.3999999999999999 0.788994
1 1.5000000000000000 0.818952
1 1.6000000000000001 0.844524
1 1.7000000000000000 0.865189
1 1.8000000000000000 0.882476
1 1.8999999999999999 0.897287
1 2.0000000000000000 0.910036
1 2.1000000000000001 0.921058
1 2.2000000000000002 0.930614
1 2.2999999999999998 0.939168
1 2.3999999999999999 0.946842
1 2.5000000000000000 0.953755
1 2.6000000000000001 0.959899
1 2.7000000000000002 0.965356
1 2.7999999999999998 0.97016
1 2.8999999999999999 0.974384
1 3.0000000000000000 0.978117
1 3.1000000000000001 0.981365
1 3.2000000000000002 0.984172
1 3.2999999999999998 0.986618
1 3.3999999999999999 0.988732
1 3.5000000000000000 0.990525
1 3.6000000000000001 0.992069
1 3.7000000000000002 0.993371
1 3.7999999999999998 0.994465
1 3.8999999999999999 0.99542
1 4.0000000000000000 0.996192
1 4.0999999999999996 0.996837
1 4.2000000000000002 0.997375
1 4.2999999999999998 0.997829
1 4.4000000000000004 0.998206
1 4.5000000000000000 0.998533
1 4.5999999999999996 0.998798
1 4.7000000000000002 0.999022
1 4.7999999999999998 0.999212
1 4.9000000000000004 0.999369
1 5.0000000000000000 0.9995
1 5.0999999999999996 0.999607
1 5.2000000000000002 0.999692
1 5.2999999999999998 0.999758
1 5.4000000000000004 0.99981
1 5.5000000000000000 0.999852
1 5.5999999999999996 0.999885
1 5.7000000000000002 0.99991
1 5.7999999999999998 0.999931
1 5.9000000000000004 0.999946
1 6.0000000000000000 0.999958
1 6.0999999999999996 0.999968
1 6.2000000000000002 0.999975
1 6.2999999999999998 0.999981
1 6.4000000000000004 0.999985
1 6.5000000000000000 0.999989
1 6.5999999999999996 0.999991
1 6.7000000000000002 0.999993
1 6.7999999999999998 0.999995
1 6.9000000000000004 0.999996
1 7.0000000000000000 0.999997
1 7.0999999999999996 0.999998
1 7.2000000000000002 0.999998
1 7.2999999999999998 0.999999
1 7.4000000000000004 0.999999
1 7.5000000000000000 0.999999
1 7.5999999999999996 1
1 7.7000000000000002 1
1 7.7999999999999998 1
1 7.9000000000000004 1
1 8.0000000000000000 1
1 8.0999999999999996 1
1 8.1999999999999993 1
1 8.3000000000000007 1
1 8.4000000000000004 1
1 8.5000000000000000 1
1 8.5999999999999996 1
1 8.6999999999999993 1
1 8.8000000000000007 1
1 8.9000000000000004 1
1 9.0000000000000000 1
1 9.0999999999999996 1
1 9.1999999999999993 1
1 9.3000000000000007 1
1 9.4000000000000004 1
1 9.5000000000000000 1
1 9.5999999999999996 1
1 9.6999999999999993 1
1 9.8000000000000007 1
1 9.9000000000000004 1
1 10.000000000000000 1

1.1 0.0000000000000000 0.00501206
1.1 9.9999999999999995E-007 0.00501276
1.1 1.9999999999999999E-006 0.0050128
1.1 3.0000000000000001E-006 0.0050128
1.1 3.9999999999999998E-006 0.00501302
1.1 5.0000000000000004E-006 0.00501302
1.1 6.0000000000000002E-006 0.00501302
1.1 6.9999999999999999E-006 0.00501302
1.1 7.9999999999999996E-006 0.00501327
1.1 9.0000000000000002E-006 0.00501327
1.1 1.0000000000000001E-005 0.00501327
1.1 1.1000000000000000E-005 0.00501331
1.1 1.2000000000000000E-005 0.00501331
1.1 1.2999999999999999E-005 0.00501331
1.1 1.4000000000000000E-005 0.00501331
1.1 1.5000000000000000E-005 0.00501379
1.1 1.5999999999999999E-005 0.00501434
1.1 1.7000000000000000E-005 0.00501434
1.1 1.8000000000000000E-005 0.00501436
1.1 1.9000000000000001E-005 0.00501462
1.1 2.0000000000000002E-005 0.00501497
1.1 2.0999999999999999E-005 0.00501497
1.1 2.1999999999999999E-005 0.00501497
1.1 2.3000000000000000E-005 0.00501497
1.1 2.4000000000000001E-005 0.0050152
1.1 2.5000000000000001E-005 0.0050152
1.1 2.5999999999999998E-005 0.0050152
1.1 2.6999999999999999E-005 0.00501531
1.1 2.8000000000000000E-005 0.00501539
1.1 2.9000000000000000E-005 0.00501585
1.1 3.0000000000000001E-005 0.0050159
1.1 3.1000000000000001E-005 0.00501611
1.1 3.1999999999999999E-005 0.00501614
1.1 3.3000000000000003E-005 0.0050168
1.1 3.4000000000000000E-005 0.00501686
1.1 3.4999999999999997E-005 0.00501742
1.1 3.6000000000000001E-005 0.00501742
1.1 3.6999999999999998E-005 0.00501742
1.1 3.8000000000000002E-005 0.00501784
1.1 3.8999999999999999E-005 0.00501784
1.1 4.0000000000000003E-005 0.0050181
1.1 4.1000000000000000E-005 0.00501917
1.1 4.1999999999999998E-005 0.00501917
1.1 4.3000000000000002E-005 0.00501955
1.1 4.3999999999999999E-005 0.00501956
1.1 4.5000000000000003E-005 0.00501956
1.1 4.6000000000000000E-005 0.00501956
1.1 4.6999999999999997E-005 0.0050196
1.1 4.8000000000000001E-005 0.0050196
1.1 4.8999999999999998E-005 0.0050196
1.1 5.0000000000000002E-005 0.0050196
1.1 5.1000000000000000E-005 0.0050196
1.1 5.1999999999999997E-005 0.00502012
1.1 5.3000000000000001E-005 0.00502013
1.1 5.3999999999999998E-005 0.00502032
1.1 5.5000000000000002E-005 0.00502032
1.1 5.5999999999999999E-005 0.00502037
1.1 5.7000000000000003E-005 0.00502046
1.1 5.8000000000000000E-005 0.00502082
1.1 5.8999999999999998E-005 0.00502082
1.1 6.0000000000000002E-005 0.00502083
1.1 6.0999999999999999E-005 0.00502083
1.1 6.2000000000000003E-005 0.00502092
1.1 6.3000000000000000E-005 0.00502092
1.1 6.3999999999999997E-005 0.00502092
1.1 6.4999999999999994E-005 0.00502094
1.1 6.6000000000000005E-005 0.00502094
1.1 6.7000000000000002E-005 0.00502094
1.1 6.7999999999999999E-005 0.00502127
1.1 6.8999999999999997E-005 0.00502127
1.1 6.9999999999999994E-005 0.00502178
1.1 7.1000000000000005E-005 0.00502178
1.1 7.2000000000000002E-005 0.00502178
1.1 7.2999999999999999E-005 0.00502179
1.1 7.3999999999999996E-005 0.00502179
1.1 7.4999999999999993E-005 0.00502179
1.1 7.6000000000000004E-005 0.00502179
1.1 7.7000000000000001E-005 0.00502217
1.1 7.7999999999999999E-005 0.00502293
1.1 7.8999999999999996E-005 0.00502293
1.1 8.0000000000000007E-005 0.00502293
1.1 8.1000000000000004E-005 0.00502293
1.1 8.2000000000000001E-005 0.00502315
1.1 8.2999999999999998E-005 0.00502315
1.1 8.3999999999999995E-005 0.00502335
1.1 8.5000000000000006E-005 0.00502347
1.1 8.6000000000000003E-005 0.00502349
1.1 8.7000000000000001E-005 0.00502357
1.1 8.7999999999999998E-005 0.00502381
1.1 8.8999999999999995E-005 0.00502437
1.1 9.0000000000000006E-005 0.00502437
1.1 9.1000000000000003E-005 0.00502439
1.1 9.2000000000000000E-005 0.00502439
1.1 9.2999999999999997E-005 0.00502439
1.1 9.3999999999999994E-005 0.00502439
1.1 9.5000000000000005E-005 0.00502474
1.1 9.6000000000000002E-005 0.00502487
1.1 9.7000000000000000E-005 0.00502504
1.1 9.7999999999999997E-005 0.00502512
1.1 9.8999999999999994E-005 0.00502548
1.1 1.0000000000000000E-004 0.00502548
1.1 1.1000000000000000E-004 0.00502849
1.1 1.2000000000000000E-004 0.00503079
1.1 1.2999999999999999E-004 0.00503287
1.1 1.3999999999999999E-004 0.00503605
1.1 1.4999999999999999E-004 0.00503809
1.1 1.6000000000000001E-004 0.00504076
1.1 1.7000000000000001E-004 0.00504183
1.1 1.8000000000000001E-004 0.00504276
1.1 1.9000000000000001E-004 0.00504455
1.1 2.0000000000000001E-004 0.00505003
1.1 2.1000000000000001E-004 0.00505188
1.1 2.2000000000000001E-004 0.00505534
1.1 2.3000000000000001E-004 0.00505716
1.1 2.4000000000000001E-004 0.00506177
1.1 2.5000000000000001E-004 0.00506483
1.1 2.5999999999999998E-004 0.00506897
1.1 2.7000000000000000E-004 0.00506991
1.1 2.7999999999999998E-004 0.00507282
1.1 2.9000000000000000E-004 0.00507614
1.1 2.9999999999999997E-004 0.00508194
1.1 3.1000000000000000E-004 0.0050849
1.1 3.2000000000000003E-004 0.0050876
1.1 3.3000000000000000E-004 0.00509177
1.1 3.4000000000000002E-004 0.00509504
1.1 3.5000000000000000E-004 0.00509614
1.1 3.6000000000000002E-004 0.00509961
1.1 3.6999999999999999E-004 0.00510099
1.1 3.8000000000000002E-004 0.00510308
1.1 3.8999999999999999E-004 0.00510683
1.1 4.0000000000000002E-004 0.00510992
1.1 4.0999999999999999E-004 0.00511431
1.1 4.2000000000000002E-004 0.00512035
1.1 4.2999999999999999E-004 0.00512329
1.1 4.4000000000000002E-004 0.00512968
1.1 4.4999999999999999E-004 0.00514293
1.1 4.6000000000000001E-004 0.00514688
1.1 4.6999999999999999E-004 0.00514841
1.1 4.8000000000000001E-004 0.00515401
1.1 4.8999999999999998E-004 0.00515987
1.1 5.0000000000000001E-004 0.00516362
1.1 5.1000000000000004E-004 0.00516745
1.1 5.1999999999999995E-004 0.00517212
1.1 5.2999999999999998E-004 0.00517531
1.1 5.4000000000000001E-004 0.00517742
1.1 5.5000000000000003E-004 0.00518142
1.1 5.5999999999999995E-004 0.00518596
1.1 5.6999999999999998E-004 0.00519121
1.1 5.8000000000000000E-004 0.00519772
1.1 5.9000000000000003E-004 0.00520184
1.1 5.9999999999999995E-004 0.00520953
1.1 6.0999999999999997E-004 0.00521528
1.1 6.2000000000000000E-004 0.00522019
1.1 6.3000000000000003E-004 0.00522484
1.1 6.4000000000000005E-004 0.00522783
1.1 6.4999999999999997E-004 0.00523796
1.1 6.6000000000000000E-004 0.00524113
1.1 6.7000000000000002E-004 0.00525048
1.1 6.8000000000000005E-004 0.00525567
1.1 6.8999999999999997E-004 0.00525978
1.1 6.9999999999999999E-004 0.00526343
1.1 7.1000000000000002E-004 0.00526639
1.1 7.2000000000000005E-004 0.0052729
1.1 7.2999999999999996E-004 0.00527841
1.1 7.3999999999999999E-004 0.005282
1.1 7.5000000000000002E-004 0.00528558
1.1 7.6000000000000004E-004 0.00529005
