# XXZ spin chain 
# ED for L=20, Delta=0.150
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

0.15250000000000000 6.9566341549559221E-002 1.76957
0.15300000000000000 6.5715242936858764E-002 1.76572
0.15350000000000000 6.3205991089486713E-002 1.76321
0.15400000000000000 7.3507860172248279E-002 1.77351
0.15450000000000000 6.0483923849959820E-002 1.76048
0.15500000000000000 6.7949783883208742E-002 1.76795
0.15550000000000000 6.1817055611580914E-002 1.76182
0.15600000000000000 7.9837388449308364E-002 1.77984
0.15650000000000000 5.5624559794065283E-002 1.75562
0.15700000000000000 7.5853110965716702E-002 1.77585
0.15750000000000000 6.8718872522049904E-002 1.76872
0.15800000000000000 6.1445390560420136E-002 1.76145
0.15850000000000000 6.6958275927133493E-002 1.76696
0.15900000000000000 7.0593070983368533E-002 1.77059
0.15950000000000000 6.3791372964305190E-002 1.76379
0.16000000000000000 6.2111910672945310E-002 1.76211
0.16050000000000000 6.1561574022602900E-002 1.76156
0.16100000000000000 6.5695836863858520E-002 1.7657
0.16150000000000000 6.1094033041823086E-002 1.76109
0.16200000000000001 5.9366264719614426E-002 1.75937
0.16250000000000001 5.9170900682623574E-002 1.75917
0.16300000000000001 6.0526904097509077E-002 1.76053
0.16350000000000001 6.4827803008751378E-002 1.76483
0.16400000000000001 5.4624341577615983E-002 1.75462
0.16450000000000001 6.9218674481743778E-002 1.76922
0.16500000000000001 5.8890560883521605E-002 1.75889
0.16550000000000001 6.1253628268181474E-002 1.76125
0.16600000000000001 6.1852911785485507E-002 1.76185
0.16650000000000001 6.0637516279507191E-002 1.76064
0.16700000000000001 6.1452331029366335E-002 1.76145
0.16750000000000001 6.0808241610975089E-002 1.76081
0.16800000000000001 5.7466684701827218E-002 1.75747
0.16850000000000001 5.9367852622483105E-002 1.75937
0.16900000000000001 5.5522408493254259E-002 1.75552
0.16950000000000001 5.2750812920709718E-002 1.75275
0.17000000000000001 5.6231800684969468E-002 1.75623
0.17050000000000001 4.7458186039136978E-002 1.74746
0.17100000000000001 5.6788015012720905E-002 1.75679
0.17150000000000001 4.4324436927400401E-002 1.74432
0.17200000000000001 4.6714021008501451E-002 1.74671
0.17250000000000001 4.5612661502031138E-002 1.74561
0.17300000000000001 5.9014004367212616E-002 1.75901
0.17350000000000002 4.6106230858603957E-002 1.74611
0.17400000000000002 4.9477986716634399E-002 1.74948
0.17450000000000002 4.7638872700008064E-002 1.74764
0.17500000000000002 4.4722752882604952E-002 1.74472
0.17550000000000002 4.0304762378655053E-002 1.7403
0.17599999999999999 5.0896666944491936E-002 1.7509
0.17649999999999999 5.0001086409369372E-002 1.75
0.17699999999999999 4.7266667265374519E-002 1.74727
0.17749999999999999 5.2164981038151315E-002 1.75216
0.17799999999999999 4.0625398165212982E-002 1.74063
0.17849999999999999 4.5520095119796655E-002 1.74552
0.17899999999999999 5.5258208755395735E-002 1.75526
0.17949999999999999 3.9281541095078580E-002 1.73928
0.17999999999999999 4.8568994892303159E-002 1.74857
0.18049999999999999 4.3896812690613782E-002 1.7439
0.18099999999999999 4.8756762785024686E-002 1.74876
0.18149999999999999 4.7674757092540251E-002 1.74767
0.18200000000000000 4.3909594566538646E-002 1.74391
0.18250000000000000 5.2458212990772961E-002 1.75246
0.18300000000000000 3.6234651033295297E-002 1.73623
0.18350000000000000 4.0249944791420640E-002 1.74025
0.18400000000000000 4.3957805658306461E-002 1.74396
0.18450000000000000 4.7767283111826979E-002 1.74777
0.18500000000000000 4.5598122987021796E-002 1.7456
0.18550000000000000 5.1260888302048516E-002 1.75126
0.18600000000000000 4.7602402824765452E-002 1.7476
0.18650000000000000 3.8346553529467801E-002 1.73835
0.18700000000000000 4.4591523584473353E-002 1.74459
0.18750000000000000 3.9239928856181397E-002 1.73924
0.18800000000000000 4.8339787262466107E-002 1.74834
0.18850000000000000 4.2177221764998225E-002 1.74218
0.18900000000000000 3.7366292968766000E-002 1.73737
0.18950000000000000 3.7125853956079619E-002 1.73713
0.19000000000000000 4.0816562348326334E-002 1.74082
0.19050000000000000 4.2504342028579174E-002 1.7425
0.19100000000000000 3.7152132636687846E-002 1.73715
0.19150000000000000 3.4718026261174914E-002 1.73472
0.19200000000000000 4.0866410855463241E-002 1.74087
0.19250000000000000 3.6985741082321437E-002 1.73699
0.19300000000000000 3.5522008535789816E-002 1.73552
0.19350000000000001 3.6154285788205141E-002 1.73615
0.19400000000000001 3.2456165726628870E-002 1.73246
0.19450000000000001 3.3405025613695842E-002 1.73341
0.19500000000000001 3.3212770656475120E-002 1.73321
0.19550000000000001 3.4039285142354637E-002 1.73404
0.19600000000000001 3.1089393416061095E-002 1.73109
0.19650000000000001 2.8793005616038259E-002 1.72879
0.19700000000000001 3.6755260413518176E-002 1.73676
0.19750000000000001 2.9896485784463817E-002 1.7299
0.19800000000000001 3.8178642622287054E-002 1.73818
0.19850000000000001 3.1326417518697844E-002 1.73133
0.19900000000000001 3.5409422861054536E-002 1.73541
0.19950000000000001 3.1201207051153201E-002 1.7312
0.20000000000000001 3.3671862694738625E-002 1.73367
0.20050000000000001 3.6858046907791910E-002 1.73686
0.20100000000000001 3.2153068413907832E-002 1.73215
0.20150000000000001 3.1183653592412725E-002 1.73118
0.20200000000000001 3.6938045863065247E-002 1.73694
0.20250000000000001 3.1107930452267545E-002 1.73111
0.20300000000000001 3.6039602733606770E-002 1.73604
0.20350000000000001 3.9196457607922071E-002 1.7392
0.20400000000000001 3.9027442416648017E-002 1.73903
0.20450000000000002 3.5431198847082866E-002 1.73543
0.20500000000000002 3.4836880003846375E-002 1.73484
0.20550000000000002 3.3348985037803855E-002 1.73335
0.20600000000000002 3.7188357313951613E-002 1.73719
0.20650000000000002 3.6866565336655679E-002 1.73687
0.20700000000000002 3.7580229484042119E-002 1.73758
0.20750000000000002 4.2683348236733920E-002 1.74268
0.20800000000000002 4.1849583522182342E-002 1.74185
0.20849999999999999 3.3784752713067544E-002 1.73378
0.20899999999999999 3.4903462599066869E-002 1.7349
0.20949999999999999 3.0821354383622667E-002 1.73082
0.20999999999999999 3.2812226862404245E-002 1.73281
0.21049999999999999 2.9674253752876304E-002 1.72967
0.21099999999999999 3.0153982560299736E-002 1.73015
0.21149999999999999 3.1639666023214705E-002 1.73164
0.21199999999999999 3.1134482994788368E-002 1.73113
0.21249999999999999 2.6946996267804089E-002 1.72695
0.21299999999999999 3.3392053275164750E-002 1.73339
0.21350000000000000 3.3798272478378522E-002 1.7338
0.21400000000000000 3.1197244366068001E-002 1.7312
0.21450000000000000 3.6362732722079370E-002 1.73636
0.21500000000000000 3.6003676563551662E-002 1.736
0.21550000000000000 2.9496690210864394E-002 1.7295
0.21600000000000000 3.4422784696975198E-002 1.73442
0.21650000000000000 3.4109594609460551E-002 1.73411
0.21700000000000000 3.8183474797830949E-002 1.73818
0.21750000000000000 3.6420275346554183E-002 1.73642
0.21800000000000000 3.1358868202202031E-002 1.73136
0.21850000000000000 4.0417808054321228E-002 1.74042
0.21900000000000000 3.2201172486370527E-002 1.7322
0.21950000000000000 3.4259966021929197E-002 1.73426
0.22000000000000000 3.5094046151836845E-002 1.73509
0.22050000000000000 3.5588681884383321E-002 1.73559
0.22100000000000000 3.5564301193171506E-002 1.73556
0.22150000000000000 3.8757758206554541E-002 1.73876
0.22200000000000000 3.6933175481527261E-002 1.73693
0.22250000000000000 3.6100140694867527E-002 1.7361
0.22300000000000000 4.1315244458808069E-002 1.74132
0.22350000000000000 3.4655917506193311E-002 1.73466
0.22400000000000000 3.3807342911344240E-002 1.73381
0.22450000000000001 3.5667184046911667E-002 1.73567
0.22500000000000001 3.8615688583622451E-002 1.73862
0.22550000000000001 3.1811345119787761E-002 1.73181
0.22600000000000001 3.3980033226935061E-002 1.73398
0.22650000000000001 3.1603412803259429E-002 1.7316
0.22700000000000001 3.4802483234653722E-002 1.7348
0.22750000000000001 3.1491129006408367E-002 1.73149
0.22800000000000001 3.4226302598241602E-002 1.73423
0.22850000000000001 3.2788521373387017E-002 1.73279
0.22900000000000001 3.7194989729611508E-002 1.73719
0.22950000000000001 2.8045679780383154E-002 1.72805
0.23000000000000001 3.5711923930084148E-002 1.73571
0.23050000000000001 3.3569462870362138E-002 1.73357
0.23100000000000001 3.1151295963214521E-002 1.73115
0.23150000000000001 3.7027786115406802E-002 1.73703
0.23200000000000001 2.9196274192893369E-002 1.7292
0.23250000000000001 2.8950387501061721E-002 1.72895
0.23300000000000001 3.0860992434165790E-002 1.73086
0.23350000000000001 3.2581961808785212E-002 1.73258
0.23400000000000001 3.1214219190850295E-002 1.73121
0.23450000000000001 3.2679379834750229E-002 1.73268
0.23500000000000001 3.4131273431815462E-002 1.73413
0.23550000000000001 2.9611817895439232E-002 1.72961
0.23600000000000002 2.4970153000071271E-002 1.72497
0.23650000000000002 2.9235620692332452E-002 1.72924
0.23700000000000002 3.1413588409519022E-002 1.73141
0.23750000000000002 2.9607825538006980E-002 1.72961
0.23800000000000002 3.1191649795696958E-002 1.73119
0.23850000000000002 3.1853358513454298E-002 1.73185
0.23900000000000002 2.6874394763681787E-002 1.72687
0.23950000000000002 2.2749185851386886E-002 1.72275
0.23999999999999999 3.0229140834621103E-002 1.73023
0.24049999999999999 2.8611421195199032E-002 1.72861
0.24099999999999999 2.5071249560563863E-002 1.72507
0.24149999999999999 3.0059455681542738E-002 1.73006
0.24199999999999999 2.9610824413950906E-002 1.72961
0.24249999999999999 2.4371450844707824E-002 1.72437
0.24299999999999999 2.8447148544222284E-002 1.72845
0.24349999999999999 2.6376067369529906E-002 1.72638
0.24399999999999999 2.7806317199326018E-002 1.72781
0.24450000000000000 2.6716090788048312E-002 1.72672
0.24500000000000000 2.5928951555302199E-002 1.72593
0.24550000000000000 2.8086932850913713E-002 1.72809
0.24600000000000000 2.8865089105977102E-002 1.72887
0.24650000000000000 2.2665697762755919E-002 1.72267
0.24700000000000000 2.7463721472218837E-002 1.72746
0.24750000000000000 2.5216881721396384E-002 1.72522
0.24800000000000000 2.3361509799505381E-002 1.72336
0.24850000000000000 2.3938524550764728E-002 1.72394
0.24900000000000000 2.5835914880940905E-002 1.72584
0.24950000000000000 2.3452634954179694E-002 1.72345
0.25000000000000000 2.4762501538251550E-002 1.72476
0.25050000000000000 2.4454414239105684E-002 1.72445
0.25100000000000000 2.1412877197088270E-002 1.72141
0.25150000000000000 2.6748538297297435E-002 1.72675
0.25200000000000000 2.5936319985931822E-002 1.72594
0.25250000000000000 2.5410462576265391E-002 1.72541
0.25300000000000000 2.7793614612721961E-002 1.72779
0.25350000000000000 2.6526195566691682E-002 1.72653
0.25400000000000000 2.5985198804765755E-002 1.72599
0.25450000000000000 2.8872192004638361E-002 1.72887
0.25500000000000000 2.3795454121383161E-002 1.7238
0.25550000000000000 2.1456214319423239E-002 1.72146
0.25600000000000001 2.4344489794354451E-002 1.72434
0.25650000000000001 2.6194154602711496E-002 1.72619
0.25700000000000001 2.6647361648653781E-002 1.72665
0.25750000000000001 2.4010747114933322E-002 1.72401
0.25800000000000001 2.9691983772196229E-002 1.72969
0.25850000000000001 2.4963430283260112E-002 1.72496
0.25900000000000001 2.6860110000655087E-002 1.72686
0.25950000000000001 2.6113999396545580E-002 1.72611
0.26000000000000001 2.6937117909976476E-002 1.72694
0.26050000000000001 2.4089229538681842E-002 1.72409
0.26100000000000001 2.9836298243029653E-002 1.72984
0.26150000000000001 3.3218159778264443E-002 1.73322
0.26200000000000001 2.5382464802337378E-002 1.72538
0.26250000000000001 2.6966310662317774E-002 1.72697
0.26300000000000001 2.6035854949650189E-002 1.72604
0.26350000000000001 2.2823840292318518E-002 1.72282
0.26400000000000001 2.3601387938008291E-002 1.7236
0.26450000000000001 2.8092780398973210E-002 1.72809
0.26500000000000001 2.7188789753785539E-002 1.72719
0.26550000000000001 3.1257999818344269E-002 1.73126
0.26600000000000001 2.8581217762169438E-002 1.72858
0.26650000000000001 2.8242360914127886E-002 1.72824
