# XXZ spin chain 
# ED for L=20, Delta=0.875
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

6.7000000000000004E-002 4.6317783269411390E-002 0.296318
6.7500000000000004E-002 7.4465894623985687E-002 0.324466
6.8000000000000005E-002 5.9473134966826602E-002 0.309473
6.8500000000000005E-002 3.0149362355262183E-002 0.280149
6.9000000000000006E-002 6.6451179502659524E-002 0.316451
6.9500000000000006E-002 4.0298057261623048E-002 0.290298
7.0000000000000007E-002 5.6454591142910487E-002 0.306455
7.0500000000000007E-002 5.4349424642400918E-002 0.304349
7.1000000000000008E-002 5.7013336959551381E-002 0.307013
7.1500000000000008E-002 5.5559248640961734E-002 0.305559
7.2000000000000008E-002 5.7861606757811969E-002 0.307862
7.2499999999999995E-002 4.0561809137177801E-002 0.290562
7.2999999999999995E-002 7.1366567511150961E-002 0.321367
7.3499999999999996E-002 7.2908181222303109E-002 0.322908
7.3999999999999996E-002 5.6771016877922784E-002 0.306771
7.4499999999999997E-002 6.6222768824409819E-002 0.316223
7.4999999999999997E-002 5.1288916969783896E-002 0.301289
7.5499999999999998E-002 5.2871271208313565E-002 0.302871
7.5999999999999998E-002 7.9886027638425228E-002 0.329886
7.6499999999999999E-002 5.3097066761008824E-002 0.303097
7.6999999999999999E-002 5.0833902066409704E-002 0.300834
7.7499999999999999E-002 7.2980946457035373E-002 0.322981
7.8000000000000000E-002 7.0942827217149257E-002 0.320943
7.8500000000000000E-002 5.9634924776067355E-002 0.309635
7.9000000000000001E-002 6.8411981473730163E-002 0.318412
7.9500000000000001E-002 6.5684815765288826E-002 0.315685
8.0000000000000002E-002 4.7696534659892292E-002 0.297697
8.0500000000000002E-002 6.4342908469630963E-002 0.314343
8.1000000000000003E-002 7.3536950002558818E-002 0.323537
8.1500000000000003E-002 7.4810227851345168E-002 0.32481
8.2000000000000003E-002 7.4903861963928231E-002 0.324904
8.2500000000000004E-002 6.6810718495105531E-002 0.316811
8.3000000000000004E-002 6.9542536935727081E-002 0.319543
8.3500000000000005E-002 5.6697350146741286E-002 0.306697
8.4000000000000005E-002 7.2558551714893602E-002 0.322559
8.4500000000000006E-002 6.0585594696296631E-002 0.310586
8.5000000000000006E-002 8.8834928816018358E-002 0.338835
8.5500000000000007E-002 6.5823653496659987E-002 0.315824
8.6000000000000007E-002 7.8384468847795152E-002 0.328384
8.6500000000000007E-002 6.6230590619669238E-002 0.316231
8.7000000000000008E-002 6.2487040979990298E-002 0.312487
8.7500000000000008E-002 7.7643100452114200E-002 0.327643
8.7999999999999995E-002 7.3682451618359388E-002 0.323682
8.8499999999999995E-002 7.5224838829845098E-002 0.325225
8.8999999999999996E-002 9.2468254426436483E-002 0.342468
8.9499999999999996E-002 7.8915719825239955E-002 0.328916
8.9999999999999997E-002 8.7567343039790302E-002 0.337567
9.0499999999999997E-002 8.8713502106626693E-002 0.338714
9.0999999999999998E-002 8.0088790631744303E-002 0.330089
9.1499999999999998E-002 8.5620749302725396E-002 0.335621
9.1999999999999998E-002 8.0698959414038582E-002 0.330699
9.2499999999999999E-002 8.6994288277350160E-002 0.336994
9.2999999999999999E-002 0.10154948260726773 0.351549
9.3500000000000000E-002 0.10631667964884899 0.356317
9.4000000000000000E-002 8.3279795298127221E-002 0.33328
9.4500000000000001E-002 8.5048520592273719E-002 0.335049
9.5000000000000001E-002 0.10566360205906682 0.355664
9.5500000000000002E-002 0.13133790516553881 0.381338
9.6000000000000002E-002 8.0978297245659706E-002 0.330978
9.6500000000000002E-002 0.13999807584637844 0.389998
9.7000000000000003E-002 8.2029954387313378E-002 0.33203
9.7500000000000003E-002 8.9434632485446253E-002 0.339435
9.8000000000000004E-002 0.10460787810232892 0.354608
9.8500000000000004E-002 0.10162153936926233 0.351622
9.9000000000000005E-002 0.10730045615141838 0.3573
9.9500000000000005E-002 0.11315142126523461 0.363151
0.10000000000000001 0.10952862781686988 0.359529
0.10050000000000001 9.8694403271597647E-002 0.348694
0.10100000000000001 9.5046168578554760E-002 0.345046
0.10150000000000001 0.11059439302182517 0.360594
0.10200000000000001 0.11637443692870963 0.366374
0.10250000000000001 9.7977761609286992E-002 0.347978
0.10300000000000001 0.11818163694473488 0.368182
0.10350000000000001 0.12007982857856073 0.37008
0.10400000000000001 0.12735467018500729 0.377355
0.10450000000000000 0.12899921859160302 0.378999
0.10500000000000000 0.11195925415785336 0.361959
0.10550000000000000 0.11535605099851545 0.365356
0.10600000000000000 0.14655485215625441 0.396555
0.10650000000000000 0.11977929920620327 0.369779
0.10700000000000000 0.13254182650666202 0.382542
0.10750000000000000 0.12462631747416275 0.374626
0.10800000000000000 0.14284867061841475 0.392849
0.10850000000000000 0.12147836101759896 0.371478
0.10900000000000000 0.12993709194759642 0.379937
0.10950000000000000 0.13259446536093406 0.382594
0.11000000000000000 0.14995189844559834 0.399952
0.11050000000000000 0.15370828676805354 0.403708
0.11100000000000000 0.12355942115955829 0.373559
0.11150000000000000 0.13258972250243392 0.38259
0.11200000000000000 0.18446822304533878 0.434468
0.11250000000000000 0.14893364795414871 0.398934
0.11300000000000000 0.14025085848652252 0.390251
0.11350000000000000 0.15238613592896694 0.402386
0.11400000000000000 0.15814806694913042 0.408148
0.11450000000000000 0.16942784738793956 0.419428
0.11500000000000000 0.16236182321126169 0.412362
0.11550000000000001 0.16239675073975471 0.412397
0.11600000000000001 0.16454840363712472 0.414548
0.11650000000000001 0.17744262803115907 0.427443
0.11700000000000001 0.16285240371346921 0.412852
0.11750000000000001 0.15261774900057393 0.402618
0.11800000000000001 0.15670592370807596 0.406706
0.11850000000000001 0.19081847042018810 0.440818
0.11900000000000001 0.18202343081672109 0.432023
0.11950000000000001 0.16262181866532238 0.412622
0.12000000000000000 0.17250611140519187 0.422506
0.12050000000000000 0.18019609469730674 0.430196
0.12100000000000000 0.19004593212575879 0.440046
0.12150000000000000 0.15733296349164144 0.407333
0.12200000000000000 0.17886954687586101 0.42887
0.12250000000000000 0.18765101030779463 0.437651
0.12300000000000000 0.19684766143055440 0.446848
0.12350000000000000 0.16111168353024141 0.411112
0.12400000000000000 0.17827999652608140 0.42828
0.12450000000000000 0.20646553072998242 0.456466
0.12500000000000000 0.17001448926252286 0.420014
0.12550000000000000 0.17882844308242016 0.428828
0.12600000000000000 0.19916326229949222 0.449163
0.12650000000000000 0.18008773638147541 0.430088
0.12700000000000000 0.20028710602379285 0.450287
0.12750000000000000 0.17774867778563483 0.427749
0.12800000000000000 0.19646027609115094 0.44646
0.12850000000000000 0.21527696929351775 0.465277
0.12900000000000000 0.18533711245590398 0.435337
0.12950000000000000 0.19509273598748922 0.445093
0.13000000000000000 0.19985283217937427 0.449853
0.13050000000000000 0.22292906281652128 0.472929
0.13100000000000001 0.19644811296788611 0.446448
0.13150000000000001 0.18092403966854970 0.430924
0.13200000000000001 0.21759068457282787 0.467591
0.13250000000000001 0.19794016449330382 0.44794
0.13300000000000001 0.21220816002597795 0.462208
0.13350000000000001 0.23281471373096430 0.482815
0.13400000000000001 0.19900480073428981 0.449005
0.13450000000000001 0.21304542571369686 0.463045
0.13500000000000001 0.22469191456144713 0.474692
0.13550000000000001 0.22478775820096344 0.474788
0.13600000000000001 0.22228166058665993 0.472282
0.13650000000000001 0.21884052267562709 0.468841
0.13700000000000001 0.22780384049808769 0.477804
0.13750000000000001 0.19475184524186520 0.444752
0.13800000000000001 0.23278138020252268 0.482781
0.13850000000000001 0.24699700315677373 0.496997
0.13900000000000001 0.24215104085589495 0.492151
0.13950000000000001 0.21974140659554539 0.469741
0.14000000000000001 0.23295584298189542 0.482956
0.14050000000000001 0.24587371951959155 0.495874
0.14100000000000001 0.24983116157453739 0.499831
0.14150000000000001 0.21421688743317496 0.464217
0.14200000000000002 0.26680985371561999 0.51681
0.14250000000000002 0.22267565542619955 0.472676
0.14300000000000002 0.25346982038526966 0.50347
0.14350000000000002 0.23709709582024449 0.487097
0.14400000000000002 0.23442972382959332 0.48443
0.14449999999999999 0.25524649000453947 0.505246
0.14499999999999999 0.21950986582148005 0.46951
0.14549999999999999 0.22804942948503029 0.478049
0.14599999999999999 0.25537768514882481 0.505378
0.14649999999999999 0.22429836545313131 0.474298
0.14699999999999999 0.24342683933442391 0.493427
0.14749999999999999 0.22176176110018969 0.471762
0.14799999999999999 0.22943295229869445 0.479433
0.14849999999999999 0.23530414811510281 0.485304
0.14899999999999999 0.26311546967895505 0.513115
0.14949999999999999 0.29578287161424766 0.545783
0.14999999999999999 0.23855706733690549 0.488557
0.15049999999999999 0.25033128692602430 0.500331
0.15100000000000000 0.24173032141905881 0.49173
0.15150000000000000 0.27447517997426213 0.524475
0.15200000000000000 0.24768453286098024 0.497685
0.15250000000000000 0.24245686723123555 0.492457
0.15300000000000000 0.24244609225428784 0.492446
0.15350000000000000 0.26683771459135636 0.516838
0.15400000000000000 0.25348232927094444 0.503482
0.15450000000000000 0.23340765971328253 0.483408
0.15500000000000000 0.27894805974052966 0.528948
0.15550000000000000 0.24973219560259163 0.499732
0.15600000000000000 0.24596926888538040 0.495969
0.15650000000000000 0.26398679242100781 0.513987
0.15700000000000000 0.28746144341084040 0.537461
0.15750000000000000 0.20930333048088640 0.459303
0.15800000000000000 0.22610553290105476 0.476106
0.15850000000000000 0.25805629178024336 0.508056
0.15900000000000000 0.25076160998156583 0.500762
0.15950000000000000 0.29591193304226299 0.545912
0.16000000000000000 0.24289388457534977 0.492894
0.16050000000000000 0.26554055361428580 0.515541
0.16100000000000000 0.26404190231522878 0.514042
0.16150000000000000 0.23524187165904453 0.485242
0.16200000000000001 0.27015473830773762 0.520155
0.16250000000000001 0.26979956514273867 0.5198
0.16300000000000001 0.26662600238728629 0.516626
0.16350000000000001 0.25778220654632578 0.507782
0.16400000000000001 0.28610614044570026 0.536106
0.16450000000000001 0.23879185618082382 0.488792
0.16500000000000001 0.24075565140777594 0.490756
0.16550000000000001 0.27179293690073753 0.521793
0.16600000000000001 0.22399255442985697 0.473993
0.16650000000000001 0.25371154921722211 0.503712
0.16700000000000001 0.23461629344977536 0.484616
0.16750000000000001 0.29098308844489645 0.540983
0.16800000000000001 0.26355042254988237 0.51355
0.16850000000000001 0.30782655659077729 0.557827
0.16900000000000001 0.24223262255330041 0.492233
0.16950000000000001 0.24814544177366535 0.498145
0.17000000000000001 0.26161219787037859 0.511612
0.17050000000000001 0.22722842476468169 0.477228
0.17100000000000001 0.22319194620880548 0.473192
0.17150000000000001 0.26648832562186658 0.516488
0.17200000000000001 0.27030068416889858 0.520301
0.17250000000000001 0.22930989547772029 0.47931
0.17300000000000001 0.24082589611847854 0.490826
0.17350000000000002 0.27916898520264727 0.529169
0.17400000000000002 0.26708240963069185 0.517082
0.17450000000000002 0.23260072196326151 0.482601
0.17500000000000002 0.26021784005351573 0.510218
0.17550000000000002 0.25105358893895974 0.501054
0.17599999999999999 0.24745003831618184 0.49745
0.17649999999999999 0.27367546311198820 0.523675
0.17699999999999999 0.24277388776780576 0.492774
0.17749999999999999 0.26901161958317926 0.519012
0.17799999999999999 0.26212852145829646 0.512129
0.17849999999999999 0.24857624123551261 0.498576
0.17899999999999999 0.26029581877237229 0.510296
0.17949999999999999 0.21211730237973400 0.462117
0.17999999999999999 0.26508838737999607 0.515088
0.18049999999999999 0.23252743658067904 0.482527
0.18099999999999999 0.25046818276196520 0.500468
0.18149999999999999 0.24202950535676937 0.49203
0.18200000000000000 0.24871080772384649 0.498711
0.18250000000000000 0.24341860890588632 0.493419
0.18300000000000000 0.21746871929536082 0.467469
0.18350000000000000 0.24378417729623833 0.493784
0.18400000000000000 0.21975420186034622 0.469754
0.18450000000000000 0.19894224200126101 0.448942
0.18500000000000000 0.25074173521062992 0.500742
0.18550000000000000 0.22249496994508350 0.472495
0.18600000000000000 0.25141752822593577 0.501418
0.18650000000000000 0.25136173780868276 0.501362
0.18700000000000000 0.21798682201568031 0.467987
0.18750000000000000 0.20079821986878160 0.450798
0.18800000000000000 0.21945941873564306 0.469459
0.18850000000000000 0.22867003042232750 0.47867
0.18900000000000000 0.22809048698191026 0.47809
0.18950000000000000 0.21070884753128749 0.460709
0.19000000000000000 0.22420255989581869 0.474203
0.19050000000000000 0.22680795677752100 0.476808
0.19100000000000000 0.28398786960226091 0.533988
0.19150000000000000 0.20618202294814955 0.456182
0.19200000000000000 0.25726201519394976 0.507262
0.19250000000000000 0.22471688714720817 0.474717
0.19300000000000000 0.21102460951415858 0.461025
0.19350000000000001 0.21868204554399939 0.468682
0.19400000000000001 0.20162286423474318 0.451623
0.19450000000000001 0.22614732346710700 0.476147
0.19500000000000001 0.25466451587436106 0.504665
0.19550000000000001 0.22859524884017546 0.478595
0.19600000000000001 0.20944812238969918 0.459448
0.19650000000000001 0.24118680005324522 0.491187
0.19700000000000001 0.21489742222544997 0.464897
0.19750000000000001 0.21810611275976149 0.468106
0.19800000000000001 0.17786151664268113 0.427862
0.19850000000000001 0.23560092872676111 0.485601
0.19900000000000001 0.22368266897008668 0.473683
0.19950000000000001 0.18859554628498768 0.438596
0.20000000000000001 0.18353770311037790 0.433538
0.20050000000000001 0.28152091939419127 0.531521
0.20100000000000001 0.20566603987082741 0.455666
0.20150000000000001 0.20915638031099476 0.459156
0.20200000000000001 0.23871418941165176 0.488714
0.20250000000000001 0.22137284804447716 0.471373
0.20300000000000001 0.22991542234172896 0.479915
0.20350000000000001 0.20323271726359793 0.453233
0.20400000000000001 0.17930190970699808 0.429302
0.20450000000000002 0.18889341568129478 0.438893
0.20500000000000002 0.23986058693551010 0.489861
0.20550000000000002 0.19470280082812227 0.444703
0.20600000000000002 0.19518185985508890 0.445182
0.20650000000000002 0.17412465849212819 0.424125
0.20700000000000002 0.18549569289762449 0.435496
0.20750000000000002 0.26009095093403728 0.510091
0.20800000000000002 0.22681698468707109 0.476817
0.20849999999999999 0.21058748726706794 0.460587
0.20899999999999999 0.20617379289692953 0.456174
0.20949999999999999 0.20418198327821663 0.454182
0.20999999999999999 0.22201627733419610 0.472016
0.21049999999999999 0.21187522459015037 0.461875
0.21099999999999999 0.20283598875587183 0.452836
0.21149999999999999 0.19528619427532098 0.445286
0.21199999999999999 0.19901587054695080 0.449016
0.21249999999999999 0.17571573156022119 0.425716
0.21299999999999999 0.18386383518818009 0.433864
0.21350000000000000 0.22108070367345786 0.471081
0.21400000000000000 0.17310785517643584 0.423108
0.21450000000000000 0.21196683969360203 0.461967
0.21500000000000000 0.19838083132577342 0.448381
0.21550000000000000 0.18773615947945904 0.437736
0.21600000000000000 0.19292104455170059 0.442921
0.21650000000000000 0.19232313908271384 0.442323
0.21700000000000000 0.20112002364921366 0.45112
0.21750000000000000 0.21996660137232990 0.469967
0.21800000000000000 0.20487062293138109 0.454871
0.21850000000000000 0.19092603366073299 0.440926
0.21900000000000000 0.21412382970073823 0.464124
0.21950000000000000 0.17658045946457365 0.42658
0.22000000000000000 0.20444839657496763 0.454448
0.22050000000000000 0.20683325773896760 0.456833
0.22100000000000000 0.18183404054927985 0.431834
0.22150000000000000 0.20707655442318618 0.457077
0.22200000000000000 0.18785648105162545 0.437856
0.22250000000000000 0.18793507234718063 0.437935
0.22300000000000000 0.21876842718493095 0.468768
0.22350000000000000 0.18823183288758724 0.438232
0.22400000000000000 0.18858727519234952 0.438587
0.22450000000000001 0.23601767485967093 0.486018
0.22500000000000001 0.17134529727452208 0.421345
0.22550000000000001 0.16364084421295569 0.413641
0.22600000000000001 0.17083673945228270 0.420837
0.22650000000000001 0.17335211504031983 0.423352
0.22700000000000001 0.17652298035038472 0.426523
0.22750000000000001 0.17949784987747802 0.429498
0.22800000000000001 0.19036806085875288 0.440368
0.22850000000000001 0.19535360043626288 0.445354
0.22900000000000001 0.19364057483532454 0.443641
0.22950000000000001 0.18392989179400718 0.43393
0.23000000000000001 0.18046959434306936 0.43047
0.23050000000000001 0.18636539735772029 0.436365
0.23100000000000001 0.17392605784673221 0.423926
0.23150000000000001 0.17880039609076070 0.4288
0.23200000000000001 0.18307838874823462 0.433078
0.23250000000000001 0.18650301436680514 0.436503
0.23300000000000001 0.23093735644223728 0.480937
0.23350000000000001 0.18314346431816508 0.433143
0.23400000000000001 0.18610044845229048 0.4361
0.23450000000000001 0.17012604652407584 0.420126
0.23500000000000001 0.19695377612304049 0.446954
0.23550000000000001 0.15611363496068970 0.406114
0.23600000000000002 0.19420950148590832 0.44421
0.23650000000000002 0.18220613216697221 0.432206
0.23700000000000002 0.17429690365635006 0.424297
0.23750000000000002 0.18892006118060700 0.43892
0.23800000000000002 0.17498752788484931 0.424988
0.23850000000000002 0.15289416582821291 0.402894
0.23900000000000002 0.15334284729594383 0.403343
0.23950000000000002 0.16335156471170886 0.413352
0.23999999999999999 0.16542363695890724 0.415424
0.24049999999999999 0.19049873983776702 0.440499
0.24099999999999999 0.17866016187451150 0.42866
0.24149999999999999 0.17896733265279716 0.428967
0.24199999999999999 0.18826365042478740 0.438264
0.24249999999999999 0.17957357640057989 0.429574
0.24299999999999999 0.17383710240935502 0.423837
0.24349999999999999 0.15634896099784196 0.406349
0.24399999999999999 0.16042111807797346 0.410421
0.24450000000000000 0.18126117730594354 0.431261
0.24500000000000000 0.16505726270453941 0.415057
0.24550000000000000 0.18105335696608593 0.431053
0.24600000000000000 0.15583068703904604 0.405831
0.24650000000000000 0.18685808220202854 0.436858
0.24700000000000000 0.17761939181642269 0.427619
0.24750000000000000 0.16910323375858499 0.419103
0.24800000000000000 0.16550622966976036 0.415506
0.24850000000000000 0.17925272037483669 0.429253
0.24900000000000000 0.17434253393798516 0.424343
0.24950000000000000 0.20091755907836631 0.450918
0.25000000000000000 0.16467736173347544 0.414677
0.25050000000000000 0.18673863118092041 0.436739
0.25100000000000000 0.15088030816654832 0.40088
0.25150000000000000 0.16397784819417963 0.413978
0.25200000000000000 0.18095376677515868 0.430954
0.25250000000000000 0.17624189310322902 0.426242
0.25300000000000000 0.19031239472885020 0.440312
0.25350000000000000 0.16459832491392942 0.414598
0.25400000000000000 0.16495970260205262 0.41496
0.25450000000000000 0.15995624967738081 0.409956
0.25500000000000000 0.15559771517870183 0.405598
0.25550000000000000 0.16942097101709233 0.419421
0.25600000000000001 0.15014411314326293 0.400144
0.25650000000000001 0.16719154062845604 0.417192
0.25700000000000001 0.16129993470710283 0.4113
0.25750000000000001 0.18221010440055804 0.43221
0.25800000000000001 0.15618056341845477 0.406181
0.25850000000000001 0.17167048716042715 0.42167
0.25900000000000001 0.18529167192454618 0.435292
0.25950000000000001 0.17607951263331775 0.42608
0.26000000000000001 0.16357409791722505 0.413574
0.26050000000000001 0.16918154199274466 0.419182
0.26100000000000001 0.17030164094020356 0.420302
0.26150000000000001 0.14918991977583645 0.39919
0.26200000000000001 0.18747782188027476 0.437478
0.26250000000000001 0.17625801840156244 0.426258
0.26300000000000001 0.15917497822370733 0.409175
0.26350000000000001 0.18091627355842593 0.430916
0.26400000000000001 0.16937010536998723 0.41937
0.26450000000000001 0.16960259385514945 0.419603
0.26500000000000001 0.17170956034513168 0.42171
0.26550000000000001 0.15308398978432167 0.403084
0.26600000000000001 0.18878151732403461 0.438782
0.26650000000000001 0.17476908018209783 0.424769
0.26700000000000002 0.17557758224513820 0.425578
0.26750000000000002 0.20205666189900978 0.452057
0.26800000000000002 0.16425232148681629 0.414252
0.26850000000000002 0.15632189672167743 0.406322
0.26900000000000002 0.18291747569365108 0.432917
0.26950000000000002 0.15301848755263847 0.403018
0.27000000000000002 0.16756140774607362 0.417561
0.27050000000000002 0.19641868810978411 0.446419
0.27100000000000002 0.19086696022741684 0.440867
0.27150000000000002 0.17091408723259738 0.420914
0.27200000000000002 0.15703058027239578 0.407031
0.27250000000000002 0.15491123884938957 0.404911
0.27300000000000002 0.17275519230560593 0.422755
0.27350000000000002 0.16860055346671099 0.418601
0.27400000000000002 0.17244443018053199 0.422444
0.27450000000000002 0.18202998729767880 0.43203
0.27500000000000002 0.18896432017068718 0.438964
