# XXZ spin chain 
# ED for L=20, Delta=0.250
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

9.2999999999999999E-002 0.18187324568424490 1.68187
9.3500000000000000E-002 0.21079507651766041 1.7108
9.4000000000000000E-002 0.21026249926557722 1.71026
9.4500000000000001E-002 0.18004066401783461 1.68004
9.5000000000000001E-002 0.19455355324735396 1.69455
9.5500000000000002E-002 0.18118996839460855 1.68119
9.6000000000000002E-002 0.20153839784340027 1.70154
9.6500000000000002E-002 0.17187935529988682 1.67188
9.7000000000000003E-002 0.18141739730159534 1.68142
9.7500000000000003E-002 0.19351823308898342 1.69352
9.8000000000000004E-002 0.15494445583461786 1.65494
9.8500000000000004E-002 0.14191177763602469 1.64191
9.9000000000000005E-002 0.15150928581784398 1.65151
9.9500000000000005E-002 0.17359797708022356 1.6736
0.10000000000000001 0.14868930761059226 1.64869
0.10050000000000001 0.17021071542531316 1.67021
0.10100000000000001 0.19962264229324650 1.69962
0.10150000000000001 0.17389234386554489 1.67389
0.10200000000000001 0.19892621525644799 1.69893
0.10250000000000001 0.17304605039087678 1.67305
0.10300000000000001 0.18441792111497110 1.68442
0.10350000000000001 0.15185314703932062 1.65185
0.10400000000000001 0.14038430168047858 1.64038
0.10450000000000000 0.18292387179094988 1.68292
0.10500000000000000 0.16228445366445327 1.66228
0.10550000000000000 0.13497588570010099 1.63498
0.10600000000000000 0.14130955049672034 1.64131
0.10650000000000000 0.15784906045890976 1.65785
0.10700000000000000 0.14897660592423745 1.64898
0.10750000000000000 0.13206900724981671 1.63207
0.10800000000000000 0.15168142299731743 1.65168
0.10850000000000000 0.13840052428543886 1.6384
0.10900000000000000 0.14950171884769611 1.6495
0.10950000000000000 0.14952077026114366 1.64952
0.11000000000000000 0.14424198037694835 1.64424
0.11050000000000000 0.14866931152236293 1.64867
0.11100000000000000 0.16458034052813902 1.66458
0.11150000000000000 0.14718519029506635 1.64719
0.11200000000000000 0.15775268449709012 1.65775
0.11250000000000000 0.16298359399924264 1.66298
0.11300000000000000 0.13242400316183839 1.63242
0.11350000000000000 0.16884474465490509 1.66884
0.11400000000000000 0.15186311649463305 1.65186
0.11450000000000000 0.16478317235907272 1.66478
0.11500000000000000 0.14748626328811279 1.64749
0.11550000000000001 0.16593093815358306 1.66593
0.11600000000000001 0.16015187054091021 1.66015
0.11650000000000001 0.15723659225595768 1.65724
0.11700000000000001 0.18646700720891141 1.68647
0.11750000000000001 0.20576854915338152 1.70577
0.11800000000000001 0.18020963175971563 1.68021
0.11850000000000001 0.15994364504578484 1.65994
0.11900000000000001 0.18169886462850132 1.6817
0.11950000000000001 0.17442579038184225 1.67443
0.12000000000000000 0.19400830836663602 1.69401
0.12050000000000000 0.18515829757159447 1.68516
0.12100000000000000 0.19038564878561742 1.69039
0.12150000000000000 0.19726842378932460 1.69727
0.12200000000000000 0.17201539374199071 1.67202
0.12250000000000000 0.19495185520430003 1.69495
0.12300000000000000 0.20706676399139876 1.70707
0.12350000000000000 0.19182377289030667 1.69182
0.12400000000000000 0.15381974429044870 1.65382
0.12450000000000000 0.18340688526130036 1.68341
0.12500000000000000 0.17428382798074096 1.67428
0.12550000000000000 0.16297933164450110 1.66298
0.12600000000000000 0.18388728348849476 1.68389
0.12650000000000000 0.23389886380007624 1.7339
0.12700000000000000 0.18374674055587600 1.68375
0.12750000000000000 0.17465503326487622 1.67466
0.12800000000000000 0.15939081394230115 1.65939
0.12850000000000000 0.21296864282423972 1.71297
0.12900000000000000 0.19824027882870784 1.69824
0.12950000000000000 0.17959451603201906 1.67959
0.13000000000000000 0.17643433761071339 1.67643
0.13050000000000000 0.16086764898142650 1.66087
0.13100000000000001 0.18977994786907565 1.68978
0.13150000000000001 0.20666529212609588 1.70667
0.13200000000000001 0.17996722073230559 1.67997
0.13250000000000001 0.17786182418588650 1.67786
0.13300000000000001 0.18434756475060832 1.68435
0.13350000000000001 0.17543419323776824 1.67543
0.13400000000000001 0.19194792348278381 1.69195
0.13450000000000001 0.18463232388537842 1.68463
0.13500000000000001 0.18235211980416297 1.68235
0.13550000000000001 0.17624076995946814 1.67624
0.13600000000000001 0.20090791200531719 1.70091
0.13650000000000001 0.15925980921479102 1.65926
0.13700000000000001 0.19454695574949132 1.69455
0.13750000000000001 0.17384083946309098 1.67384
0.13800000000000001 0.19018809579889545 1.69019
0.13850000000000001 0.21309285246613555 1.71309
0.13900000000000001 0.18496066991553622 1.68496
0.13950000000000001 0.15799787497134307 1.658
0.14000000000000001 0.20803496664003743 1.70803
0.14050000000000001 0.18484433394637448 1.68484
0.14100000000000001 0.21020832031374939 1.71021
0.14150000000000001 0.19717156695046853 1.69717
0.14200000000000002 0.18508341556832264 1.68508
0.14250000000000002 0.15974327509059535 1.65974
0.14300000000000002 0.16227489916941948 1.66227
0.14350000000000002 0.18916100933998903 1.68916
0.14400000000000002 0.20449691682649285 1.7045
0.14449999999999999 0.17309102732626461 1.67309
0.14499999999999999 0.14421902303909895 1.64422
0.14549999999999999 0.20122220305463012 1.70122
0.14599999999999999 0.22237859169774551 1.72238
0.14649999999999999 0.18328554270917363 1.68329
0.14699999999999999 0.17945144029330357 1.67945
0.14749999999999999 0.18847109427209888 1.68847
0.14799999999999999 0.18996312447676547 1.68996
0.14849999999999999 0.20151435252788547 1.70151
0.14899999999999999 0.19398425991117102 1.69398
0.14949999999999999 0.18419594068333089 1.6842
0.14999999999999999 0.14375333387461653 1.64375
0.15049999999999999 0.22756836090956858 1.72757
0.15100000000000000 0.19518138068398644 1.69518
0.15150000000000000 0.19702221070255363 1.69702
0.15200000000000000 0.16464137314513294 1.66464
0.15250000000000000 0.19036796441829890 1.69037
0.15300000000000000 0.19675405949500915 1.69675
0.15350000000000000 0.19542643933093556 1.69543
0.15400000000000000 0.16905177112582317 1.66905
0.15450000000000000 0.18157848147972780 1.68158
0.15500000000000000 0.19329025279284565 1.69329
0.15550000000000000 0.17216899823170359 1.67217
0.15600000000000000 0.16979940975947319 1.6698
0.15650000000000000 0.16704046699149791 1.66704
0.15700000000000000 0.19340135504775044 1.6934
0.15750000000000000 0.18757519254978286 1.68758
0.15800000000000000 0.19644327742540682 1.69644
0.15850000000000000 0.19825825615454012 1.69826
0.15900000000000000 0.22071466540225709 1.72071
0.15950000000000000 0.18751170815514595 1.68751
0.16000000000000000 0.21259782528375332 1.7126
0.16050000000000000 0.18870024874498798 1.6887
0.16100000000000000 0.18320201865690369 1.6832
0.16150000000000000 0.17750581552049868 1.67751
0.16200000000000001 0.19321647121127816 1.69322
0.16250000000000001 0.20923990386733107 1.70924
0.16300000000000001 0.19371202107579158 1.69371
0.16350000000000001 0.17286737347879347 1.67287
0.16400000000000001 0.16354702692400955 1.66355
0.16450000000000001 0.20297680364517534 1.70298
0.16500000000000001 0.20019774635795612 1.7002
0.16550000000000001 0.17834413117383260 1.67834
0.16600000000000001 0.16378829702789896 1.66379
0.16650000000000001 0.19230607916641798 1.69231
0.16700000000000001 0.19843938467691430 1.69844
0.16750000000000001 0.19896025998653324 1.69896
0.16800000000000001 0.20727254326307806 1.70727
0.16850000000000001 0.17231285750439043 1.67231
0.16900000000000001 0.15782887907034349 1.65783
0.16950000000000001 0.21317375593941645 1.71317
0.17000000000000001 0.18049162128518470 1.68049
0.17050000000000001 0.19882475410584688 1.69882
0.17100000000000001 0.18574983609451556 1.68575
0.17150000000000001 0.18288674696824894 1.68289
0.17200000000000001 0.15708034785560382 1.65708
0.17250000000000001 0.18635393587359633 1.68635
0.17300000000000001 0.18781727398056969 1.68782
0.17350000000000002 0.19643505629301411 1.69644
0.17400000000000002 0.16553635256494273 1.66554
0.17450000000000002 0.16928702110543165 1.66929
0.17500000000000002 0.22372102051379486 1.72372
0.17550000000000002 0.17892859295361260 1.67893
0.17599999999999999 0.16189425017867767 1.66189
0.17649999999999999 0.15450353447568757 1.6545
0.17699999999999999 0.18923461808810868 1.68923
0.17749999999999999 0.17667865826779430 1.67668
0.17799999999999999 0.20776152757534838 1.70776
0.17849999999999999 0.17131106877328683 1.67131
0.17899999999999999 0.15619228619428618 1.65619
0.17949999999999999 0.19228900569861446 1.69229
0.17999999999999999 0.16367843382871841 1.66368
0.18049999999999999 0.15882190374299601 1.65882
0.18099999999999999 0.14678410209517306 1.64678
0.18149999999999999 0.19441995728708947 1.69442
0.18200000000000000 0.17472891227780646 1.67473
0.18250000000000000 0.19642665223538441 1.69643
0.18300000000000000 0.19590228836643050 1.6959
0.18350000000000000 0.18127452864798799 1.68127
0.18400000000000000 0.16876615007775317 1.66877
0.18450000000000000 0.14706216366565206 1.64706
0.18500000000000000 0.15130020109135067 1.6513
0.18550000000000000 0.19952071549208703 1.69952
0.18600000000000000 0.18797453365555120 1.68797
0.18650000000000000 0.14045024625675606 1.64045
0.18700000000000000 0.17512839155610141 1.67513
0.18750000000000000 0.14412079781534204 1.64412
0.18800000000000000 0.13681863039287481 1.63682
0.18850000000000000 0.16589548171821736 1.6659
0.18900000000000000 0.16181656363432562 1.66182
0.18950000000000000 0.13950524296163216 1.63951
0.19000000000000000 0.15296059543100521 1.65296
0.19050000000000000 0.16661553736966908 1.66662
0.19100000000000000 0.17246426573137316 1.67246
0.19150000000000000 0.14624759669271151 1.64625
0.19200000000000000 0.16159000657839931 1.66159
0.19250000000000000 0.15549520350726945 1.6555
0.19300000000000000 0.19003899226485113 1.69004
0.19350000000000001 0.16749342048047863 1.66749
0.19400000000000001 0.16469927987940430 1.6647
0.19450000000000001 0.16761014554109091 1.66761
0.19500000000000001 0.15666317478535155 1.65666
0.19550000000000001 0.16686511882741234 1.66687
0.19600000000000001 0.13668125311397400 1.63668
0.19650000000000001 0.16293925538894552 1.66294
0.19700000000000001 0.14408546932844152 1.64409
0.19750000000000001 0.13702206007828815 1.63702
0.19800000000000001 0.16232717130600727 1.66233
0.19850000000000001 0.13954912216577209 1.63955
0.19900000000000001 0.15842768625363099 1.65843
0.19950000000000001 0.13914899532067007 1.63915
0.20000000000000001 0.14945588227127035 1.64946
0.20050000000000001 0.13169951834299556 1.6317
0.20100000000000001 0.15501589400667187 1.65502
0.20150000000000001 0.15979536401915209 1.6598
0.20200000000000001 0.14822728505639593 1.64823
0.20250000000000001 0.12619923440426845 1.6262
0.20300000000000001 0.15100424752448396 1.651
0.20350000000000001 0.17667580744296463 1.67668
0.20400000000000001 0.15070386436500877 1.6507
0.20450000000000002 0.13598257070605488 1.63598
0.20500000000000002 0.17452403538415381 1.67452
0.20550000000000002 0.14674914888218016 1.64675
0.20600000000000002 0.16315998183088359 1.66316
0.20650000000000002 0.15222525676067389 1.65223
0.20700000000000002 0.16090848401565008 1.66091
0.20750000000000002 0.14439892889041908 1.6444
0.20800000000000002 0.12334328410347487 1.62334
0.20849999999999999 0.17426215845413087 1.67426
0.20899999999999999 0.18265507466626782 1.68266
0.20949999999999999 0.13951661932539069 1.63952
0.20999999999999999 0.13628526531044008 1.63629
0.21049999999999999 0.13742136589960005 1.63742
0.21099999999999999 0.12887618499002812 1.62888
0.21149999999999999 0.15044149728610734 1.65044
0.21199999999999999 0.14297728583931338 1.64298
0.21249999999999999 0.13686838578727675 1.63687
0.21299999999999999 0.13500307251266822 1.635
0.21350000000000000 0.14866198289330601 1.64866
0.21400000000000000 0.13807545447604155 1.63808
0.21450000000000000 0.13766793057561671 1.63767
0.21500000000000000 0.10716421532677256 1.60716
0.21550000000000000 0.14015959728510780 1.64016
0.21600000000000000 0.13165427937177115 1.63165
0.21650000000000000 0.13606864463039325 1.63607
0.21700000000000000 0.14878194206892317 1.64878
0.21750000000000000 0.11694798415181704 1.61695
0.21800000000000000 0.12303754500101398 1.62304
0.21850000000000000 0.15024464907789692 1.65024
0.21900000000000000 0.15047714795423989 1.65048
0.21950000000000000 0.12391941263796140 1.62392
0.22000000000000000 0.14065611571917605 1.64066
0.22050000000000000 0.14284324849615629 1.64284
0.22100000000000000 0.13123196896773617 1.63123
0.22150000000000000 0.13400673300154367 1.63401
0.22200000000000000 0.12598693958610863 1.62599
0.22250000000000000 0.13753066807977132 1.63753
0.22300000000000000 0.15253894044487526 1.65254
0.22350000000000000 0.12981633993760783 1.62982
0.22400000000000000 0.12428452141751561 1.62428
0.22450000000000001 0.12318821846149275 1.62319
0.22500000000000001 0.12299852247030013 1.623
0.22550000000000001 0.12179494998376897 1.62179
0.22600000000000001 0.12922208533825658 1.62922
0.22650000000000001 0.11086238208875238 1.61086
0.22700000000000001 0.12642155315436104 1.62642
0.22750000000000001 0.12279831557478868 1.6228
0.22800000000000001 0.12768236494701782 1.62768
0.22850000000000001 0.12269655329052895 1.6227
0.22900000000000001 0.12003478039271656 1.62003
0.22950000000000001 0.10492836331630064 1.60493
0.23000000000000001 0.10760471565820405 1.6076
0.23050000000000001 9.9677035327363453E-002 1.59968
0.23100000000000001 0.12325879683961502 1.62326
0.23150000000000001 0.11232446888191580 1.61232
0.23200000000000001 0.11093178661173854 1.61093
0.23250000000000001 0.13105138312692036 1.63105
0.23300000000000001 0.11206264062881549 1.61206
0.23350000000000001 0.10523957375830566 1.60524
0.23400000000000001 0.12668918479840277 1.62669
0.23450000000000001 0.11061973352668518 1.61062
0.23500000000000001 0.11624824719568390 1.61625
0.23550000000000001 0.12395899336697878 1.62396
0.23600000000000002 0.10032779994090793 1.60033
0.23650000000000002 0.11862148852460890 1.61862
0.23700000000000002 0.12576080907483173 1.62576
0.23750000000000002 0.10415128750529466 1.60415
0.23800000000000002 0.12538230127583838 1.62538
0.23850000000000002 0.11188210079125542 1.61188
0.23900000000000002 0.12720687315049681 1.62721
0.23950000000000002 0.11971032937502182 1.61971
0.23999999999999999 0.10295425366272798 1.60295
0.24049999999999999 0.10154962795886352 1.60155
0.24099999999999999 0.10686784759866640 1.60687
0.24149999999999999 0.10942550832119777 1.60943
0.24199999999999999 8.7366602492115225E-002 1.58737
0.24249999999999999 0.11927777833224427 1.61928
0.24299999999999999 0.10459579734640211 1.6046
0.24349999999999999 0.11070833557415553 1.61071
0.24399999999999999 0.11081738193484021 1.61082
0.24450000000000000 0.11421642565612355 1.61422
0.24500000000000000 0.10112892320723521 1.60113
0.24550000000000000 0.11085948569602300 1.61086
0.24600000000000000 9.7639953803335011E-002 1.59764
0.24650000000000000 0.10300419799760699 1.603
0.24700000000000000 0.11242236304697430 1.61242
0.24750000000000000 0.10823220098078150 1.60823
0.24800000000000000 8.7345657677847993E-002 1.58735
0.24850000000000000 0.10083924815173370 1.60084
0.24900000000000000 9.2512228517090317E-002 1.59251
0.24950000000000000 0.10544018592853092 1.60544
0.25000000000000000 0.11045632851577124 1.61046
0.25050000000000000 0.11757621118644059 1.61758
0.25100000000000000 9.0409056831399881E-002 1.59041
0.25150000000000000 0.10470191972581237 1.6047
0.25200000000000000 0.10993661389165678 1.60994
0.25250000000000000 0.10075038225435484 1.60075
0.25300000000000000 0.10715176609413871 1.60715
0.25350000000000000 9.5675017480475563E-002 1.59568
0.25400000000000000 0.11237816547802282 1.61238
0.25450000000000000 0.10325216478762859 1.60325
0.25500000000000000 9.2825534200757343E-002 1.59283
0.25550000000000000 9.5718195494345279E-002 1.59572
0.25600000000000001 7.9113871843454336E-002 1.57911
0.25650000000000001 0.10252775193514388 1.60253
0.25700000000000001 0.10524610352990776 1.60525
0.25750000000000001 0.10286336696426140 1.60286
0.25800000000000001 9.6494447308796402E-002 1.59649
0.25850000000000001 9.3694586011387498E-002 1.59369
0.25900000000000001 9.6859529973305825E-002 1.59686
0.25950000000000001 9.3686812367246158E-002 1.59369
0.26000000000000001 0.10228139065987261 1.60228
0.26050000000000001 8.8919804576461425E-002 1.58892
0.26100000000000001 9.7360011853956555E-002 1.59736
0.26150000000000001 9.9740554035221821E-002 1.59974
0.26200000000000001 8.8635326120278773E-002 1.58864
0.26250000000000001 8.9528976837767379E-002 1.58953
0.26300000000000001 0.10617147590115188 1.60617
0.26350000000000001 9.1961732460390425E-002 1.59196
0.26400000000000001 9.7852209964570572E-002 1.59785
0.26450000000000001 0.10089896135747231 1.6009
0.26500000000000001 8.6420317912452860E-002 1.58642
0.26550000000000001 0.10657887604147291 1.60658
0.26600000000000001 7.9759074418277773E-002 1.57976
0.26650000000000001 8.2711905701386354E-002 1.58271
0.26700000000000002 9.3667706919586730E-002 1.59367
0.26750000000000002 9.3490164230646405E-002 1.59349
0.26800000000000002 8.5676077582494958E-002 1.58568
0.26850000000000002 7.5648552420889595E-002 1.57565
0.26900000000000002 9.0521028439318987E-002 1.59052
0.26950000000000002 8.6092612352191983E-002 1.58609
0.27000000000000002 8.0629990228749213E-002 1.58063
0.27050000000000002 8.5333981964735600E-002 1.58533
0.27100000000000002 7.3645564825464291E-002 1.57365
0.27150000000000002 8.7306401949394152E-002 1.58731
0.27200000000000002 8.5268990391656571E-002 1.58527
0.27250000000000002 8.0020333209826849E-002 1.58002
0.27300000000000002 6.3732150301036100E-002 1.56373
0.27350000000000002 7.2351994462083360E-002 1.57235
0.27400000000000002 8.6817737836260456E-002 1.58682
0.27450000000000002 8.1874917372076597E-002 1.58187
0.27500000000000002 7.0949541376126343E-002 1.57095
0.27550000000000002 7.2299249295945764E-002 1.5723
0.27600000000000002 7.2521770985050249E-002 1.57252
0.27650000000000002 6.8019285086337380E-002 1.56802
0.27700000000000002 8.4360526766303678E-002 1.58436
0.27750000000000002 7.1481625286373057E-002 1.57148
0.27800000000000002 7.8779804289407326E-002 1.57878
0.27850000000000003 8.2681972699625933E-002 1.58268
0.27900000000000003 6.2860692132622270E-002 1.56286
0.27950000000000003 9.2326445619746539E-002 1.59233
0.28000000000000003 8.0546481131167164E-002 1.58055
