# XXZ spin chain 
# ED for L=20, Delta=0.275
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

2.6000000000000002E-002 7.7798512575559453E-003 1.45778
2.6499999999999999E-002 1.0356995180204122E-002 1.46036
2.7000000000000000E-002 1.4023950941169766E-002 1.46402
2.7500000000000000E-002 1.9091248364402864E-002 1.46909
2.8000000000000001E-002 3.2198701992820308E-002 1.4822
2.8500000000000001E-002 3.8405657010240742E-002 1.48841
2.9000000000000001E-002 4.6899432645269884E-002 1.4969
2.9500000000000002E-002 3.4178532769014468E-002 1.48418
2.9999999999999999E-002 4.2954612337088825E-002 1.49295
3.0499999999999999E-002 4.4858865097181233E-002 1.49486
3.1000000000000000E-002 4.8247158722874037E-002 1.49825
3.1500000000000000E-002 4.7361395081660665E-002 1.49736
3.2000000000000001E-002 5.2094794713658646E-002 1.50209
3.2500000000000001E-002 5.8390457314817366E-002 1.50839
3.3000000000000002E-002 6.3935900509620169E-002 1.51394
3.3500000000000002E-002 6.7466576679208051E-002 1.51747
3.4000000000000002E-002 7.9000561001152908E-002 1.529
3.4500000000000003E-002 8.1334520593016046E-002 1.53133
3.5000000000000003E-002 6.6127017582995412E-002 1.51613
3.5500000000000004E-002 7.8153758493060693E-002 1.52815
3.6000000000000004E-002 7.7854551332318750E-002 1.52785
3.6499999999999998E-002 8.7877367855299190E-002 1.53788
3.6999999999999998E-002 8.5364119204302549E-002 1.53536
3.7499999999999999E-002 8.6377420211703831E-002 1.53638
3.7999999999999999E-002 0.12342144970900693 1.57342
3.8500000000000000E-002 0.11423981356016337 1.56424
3.9000000000000000E-002 0.11389744424429624 1.5639
3.9500000000000000E-002 0.12866257278210558 1.57866
4.0000000000000001E-002 0.12173977509607334 1.57174
4.0500000000000001E-002 0.10999600024912054 1.56
4.1000000000000002E-002 0.11103075713204459 1.56103
4.1500000000000002E-002 0.13629303791939137 1.58629
4.2000000000000003E-002 0.12774002828531730 1.57774
4.2500000000000003E-002 0.12110827559732985 1.57111
4.3000000000000003E-002 0.14934579402779549 1.59935
4.3500000000000004E-002 0.14319063567962026 1.59319
4.3999999999999997E-002 0.14758563313748665 1.59759
4.4499999999999998E-002 0.15422737096216488 1.60423
4.4999999999999998E-002 0.17143117553767273 1.62143
4.5499999999999999E-002 0.17062500262133895 1.62063
4.5999999999999999E-002 0.16373811799692883 1.61374
4.6500000000000000E-002 0.18931889946783709 1.63932
4.7000000000000000E-002 0.17872244626580924 1.62872
4.7500000000000001E-002 0.22634090336825582 1.67634
4.8000000000000001E-002 0.21269062216459161 1.66269
4.8500000000000001E-002 0.19738737058231687 1.64739
4.9000000000000002E-002 0.17475528099420196 1.62476
4.9500000000000002E-002 0.21150884101905346 1.66151
5.0000000000000003E-002 0.18839319501283378 1.63839
5.0500000000000003E-002 0.20914281754938913 1.65914
5.1000000000000004E-002 0.20679405116627639 1.65679
5.1500000000000004E-002 0.20230831111261746 1.65231
5.2000000000000005E-002 0.21305841113522356 1.66306
5.2499999999999998E-002 0.24650711740964837 1.69651
5.2999999999999999E-002 0.23687176636932430 1.68687
5.3499999999999999E-002 0.26673224805555146 1.71673
5.3999999999999999E-002 0.26577487425754209 1.71577
5.4500000000000000E-002 0.26306422532734908 1.71306
5.5000000000000000E-002 0.26160746699559190 1.71161
5.5500000000000001E-002 0.25066837074456932 1.70067
5.6000000000000001E-002 0.26047130277984704 1.71047
5.6500000000000002E-002 0.27619437733705698 1.72619
5.7000000000000002E-002 0.29118308918745711 1.74118
5.7500000000000002E-002 0.25709406198972407 1.70709
5.8000000000000003E-002 0.29918693152637060 1.74919
5.8500000000000003E-002 0.32210268343948451 1.7721
5.9000000000000004E-002 0.31820146043106856 1.7682
5.9500000000000004E-002 0.30260987528780370 1.75261
5.9999999999999998E-002 0.31043743556725267 1.76044
6.0499999999999998E-002 0.28247365009354025 1.73247
6.0999999999999999E-002 0.31510410246341736 1.7651
6.1499999999999999E-002 0.33630385759448900 1.7863
6.2000000000000000E-002 0.28976096689661490 1.73976
6.2500000000000000E-002 0.30970388707173729 1.7597
6.3000000000000000E-002 0.28512580915696994 1.73513
6.3500000000000001E-002 0.28773242361755408 1.73773
6.4000000000000001E-002 0.29357896328579008 1.74358
6.4500000000000002E-002 0.29259701569523616 1.7426
6.5000000000000002E-002 0.30696371352500423 1.75696
6.5500000000000003E-002 0.37011631790287292 1.82012
6.6000000000000003E-002 0.39515143115998702 1.84515
6.6500000000000004E-002 0.37430494619203092 1.8243
6.7000000000000004E-002 0.35389026095864184 1.80389
6.7500000000000004E-002 0.34239477862882095 1.79239
6.8000000000000005E-002 0.33322278292866714 1.78322
6.8500000000000005E-002 0.37388713812435859 1.82389
6.9000000000000006E-002 0.35781633184890893 1.80782
6.9500000000000006E-002 0.35128739392829095 1.80129
7.0000000000000007E-002 0.34208312244768224 1.79208
7.0500000000000007E-002 0.33912040017751405 1.78912
7.1000000000000008E-002 0.35144543400737477 1.80145
7.1500000000000008E-002 0.33662074505345901 1.78662
7.2000000000000008E-002 0.33564456058499770 1.78564
7.2499999999999995E-002 0.30807674100576343 1.75808
7.2999999999999995E-002 0.31785234160681691 1.76785
7.3499999999999996E-002 0.33133419512649820 1.78133
7.3999999999999996E-002 0.35218199002771500 1.80218
7.4499999999999997E-002 0.28944214781701899 1.73944
7.4999999999999997E-002 0.30463599282710579 1.75464
7.5499999999999998E-002 0.35872968780810949 1.80873
7.5999999999999998E-002 0.33463994068312586 1.78464
7.6499999999999999E-002 0.29975939070034519 1.74976
7.6999999999999999E-002 0.30419253491278331 1.75419
7.7499999999999999E-002 0.29995564737932667 1.74996
7.8000000000000000E-002 0.29744272672056216 1.74744
7.8500000000000000E-002 0.33689890031098729 1.7869
7.9000000000000001E-002 0.30825099637236175 1.75825
7.9500000000000001E-002 0.28935287505493767 1.73935
8.0000000000000002E-002 0.30694369124418641 1.75694
8.0500000000000002E-002 0.28877751964585868 1.73878
8.1000000000000003E-002 0.29916100524543593 1.74916
8.1500000000000003E-002 0.30807769691631504 1.75808
8.2000000000000003E-002 0.31261381577573799 1.76261
8.2500000000000004E-002 0.31126582796852637 1.76127
8.3000000000000004E-002 0.29067748647987118 1.74068
8.3500000000000005E-002 0.28842004931693510 1.73842
8.4000000000000005E-002 0.27745390178611062 1.72745
8.4500000000000006E-002 0.29393012568129950 1.74393
8.5000000000000006E-002 0.23155495111649757 1.68155
8.5500000000000007E-002 0.27905223720342537 1.72905
8.6000000000000007E-002 0.23951645389184439 1.68952
8.6500000000000007E-002 0.28052250516985944 1.73052
8.7000000000000008E-002 0.21206139387687944 1.66206
8.7500000000000008E-002 0.26090415960990193 1.7109
8.7999999999999995E-002 0.26479992847507439 1.7148
8.8499999999999995E-002 0.19631362583418588 1.64631
8.8999999999999996E-002 0.20799294147277769 1.65799
8.9499999999999996E-002 0.25605891903599654 1.70606
8.9999999999999997E-002 0.21493194553734676 1.66493
9.0499999999999997E-002 0.20046276976290137 1.65046
9.0999999999999998E-002 0.19189184464033701 1.64189
9.1499999999999998E-002 0.22694858721307454 1.67695
9.1999999999999998E-002 0.19085669193703861 1.64086
9.2499999999999999E-002 0.17760148918136215 1.6276
9.2999999999999999E-002 0.20978601968546676 1.65979
9.3500000000000000E-002 0.17049069908266398 1.62049
9.4000000000000000E-002 0.17475284189580489 1.62475
9.4500000000000001E-002 0.18503581553163817 1.63504
9.5000000000000001E-002 0.19486066218412559 1.64486
9.5500000000000002E-002 0.20105535988143836 1.65106
9.6000000000000002E-002 0.17341459320355485 1.62341
9.6500000000000002E-002 0.11057539102557601 1.56058
9.7000000000000003E-002 0.16770511719523620 1.61771
9.7500000000000003E-002 0.15510197204675000 1.6051
9.8000000000000004E-002 0.16880025839801499 1.6188
9.8500000000000004E-002 0.14076097360541306 1.59076
9.9000000000000005E-002 0.14633364354830333 1.59633
9.9500000000000005E-002 0.14824375097289780 1.59824
0.10000000000000001 0.15793250212333942 1.60793
0.10050000000000001 0.14190038161871110 1.5919
0.10100000000000001 0.13506688946025611 1.58507
0.10150000000000001 0.12214958923438868 1.57215
0.10200000000000001 0.14859664741502465 1.5986
0.10250000000000001 0.13206003547494746 1.58206
0.10300000000000001 0.14645181610604707 1.59645
0.10350000000000001 0.18366101034290613 1.63366
0.10400000000000001 0.10865955566797518 1.55866
0.10450000000000000 0.16767051091961663 1.61767
0.10500000000000000 0.11931325138276862 1.56931
0.10550000000000000 0.14886843478469272 1.59887
0.10600000000000000 0.14780880758319448 1.59781
0.10650000000000000 0.13930863826269019 1.58931
0.10700000000000000 0.19275364435487338 1.64275
0.10750000000000000 0.12836184943437212 1.57836
0.10800000000000000 0.15431037700233710 1.60431
0.10850000000000000 0.16326944770742757 1.61327
0.10900000000000000 0.15728417780306225 1.60728
0.10950000000000000 0.13085011505573771 1.58085
0.11000000000000000 0.14209866240651620 1.5921
0.11050000000000000 0.14818707019827304 1.59819
0.11100000000000000 0.12547450933451870 1.57547
0.11150000000000000 0.15275046883697546 1.60275
0.11200000000000000 0.13674501774605727 1.58675
0.11250000000000000 0.13885328031496144 1.58885
0.11300000000000000 0.13937212735707286 1.58937
0.11350000000000000 0.15714716949202248 1.60715
0.11400000000000000 0.16783313448734127 1.61783
0.11450000000000000 0.19086481463395302 1.64086
0.11500000000000000 0.14276106163357688 1.59276
0.11550000000000001 0.15173823416894935 1.60174
0.11600000000000001 0.15682903182672528 1.60683
0.11650000000000001 0.16625316050405620 1.61625
0.11700000000000001 0.16197851109214459 1.61198
0.11750000000000001 0.14114561697006198 1.59115
0.11800000000000001 0.15431223929489502 1.60431
0.11850000000000001 0.11296287066254755 1.56296
0.11900000000000001 0.16350635582156503 1.61351
0.11950000000000001 0.12308842814132322 1.57309
0.12000000000000000 0.14093968798645023 1.59094
0.12050000000000000 0.16660549006446110 1.61661
0.12100000000000000 0.13060411721752241 1.5806
0.12150000000000000 0.13357624906526558 1.58358
0.12200000000000000 0.16646632812455184 1.61647
0.12250000000000000 0.15438171423644484 1.60438
0.12300000000000000 0.14960225251432235 1.5996
0.12350000000000000 0.13305616694363129 1.58306
0.12400000000000000 0.17053811535691332 1.62054
0.12450000000000000 0.15991571612910957 1.60992
0.12500000000000000 0.15517986222237565 1.60518
0.12550000000000000 0.11474729713599734 1.56475
0.12600000000000000 0.14376526967644190 1.59377
0.12650000000000000 0.15717753107403340 1.60718
0.12700000000000000 0.14474776234823467 1.59475
0.12750000000000000 0.12847409722531777 1.57847
0.12800000000000000 0.12762787704611145 1.57763
0.12850000000000000 0.14258177887446982 1.59258
0.12900000000000000 0.13687239343047028 1.58687
0.12950000000000000 0.20468772708577612 1.65469
0.13000000000000000 0.16310280007845998 1.6131
0.13050000000000000 0.13486565827817865 1.58487
0.13100000000000001 0.16326413600940001 1.61326
0.13150000000000001 0.16110964068609465 1.61111
0.13200000000000001 0.16641242302471959 1.61641
0.13250000000000001 0.16602402267518865 1.61602
0.13300000000000001 0.17452125537348803 1.62452
0.13350000000000001 0.16303116074717197 1.61303
0.13400000000000001 0.16343701726199691 1.61344
0.13450000000000001 0.17518306334085484 1.62518
0.13500000000000001 0.18664104530352479 1.63664
0.13550000000000001 0.18563692322094916 1.63564
0.13600000000000001 0.17580980770673554 1.62581
0.13650000000000001 0.19168493414962595 1.64168
0.13700000000000001 0.16611358330604858 1.61611
0.13750000000000001 0.17036441638042313 1.62036
0.13800000000000001 0.17923415638560150 1.62923
0.13850000000000001 0.18008256543482948 1.63008
0.13900000000000001 0.16808731718236092 1.61809
0.13950000000000001 0.13968703076075442 1.58969
0.14000000000000001 0.20144360310449044 1.65144
0.14050000000000001 0.17713228438717049 1.62713
0.14100000000000001 0.17975454731488558 1.62975
0.14150000000000001 0.19484483674957276 1.64484
0.14200000000000002 0.17298152211525666 1.62298
0.14250000000000002 0.19794859538178047 1.64795
0.14300000000000002 0.18844028251054640 1.63844
0.14350000000000002 0.18789333979804163 1.63789
0.14400000000000002 0.18179907418212515 1.6318
0.14449999999999999 0.19241444784529921 1.64241
0.14499999999999999 0.18558061179213314 1.63558
0.14549999999999999 0.15248961840093031 1.60249
0.14599999999999999 0.18949849432961549 1.6395
0.14649999999999999 0.19415574567028404 1.64416
0.14699999999999999 0.15932215189326540 1.60932
0.14749999999999999 0.18936255384760467 1.63936
0.14799999999999999 0.16405261384612990 1.61405
0.14849999999999999 0.16792462228821711 1.61792
0.14899999999999999 0.17376485127691768 1.62376
0.14949999999999999 0.18086409452853952 1.63086
0.14999999999999999 0.17904949645155482 1.62905
0.15049999999999999 0.15273918753005719 1.60274
0.15100000000000000 0.16636672870614697 1.61637
0.15150000000000000 0.18091455857252653 1.63091
0.15200000000000000 0.17456712003278674 1.62457
0.15250000000000000 0.16344074686554705 1.61344
0.15300000000000000 0.21579748045746588 1.6658
0.15350000000000000 0.19688252477604518 1.64688
0.15400000000000000 0.17882605174397825 1.62883
0.15450000000000000 0.18220993272443994 1.63221
0.15500000000000000 0.18603435738287633 1.63603
0.15550000000000000 0.15739290407276813 1.60739
0.15600000000000000 0.17114461886373356 1.62114
0.15650000000000000 0.16340045281345464 1.6134
0.15700000000000000 0.18536361800410486 1.63536
0.15750000000000000 0.13028964701964185 1.58029
0.15800000000000000 0.20937329243386374 1.65937
0.15850000000000000 0.17530842427832119 1.62531
0.15900000000000000 0.20191015545881474 1.65191
0.15950000000000000 0.18613720441054185 1.63614
0.16000000000000000 0.17565670216588727 1.62566
0.16050000000000000 0.16137264750074604 1.61137
0.16100000000000000 0.17272526757977233 1.62273
0.16150000000000000 0.20470667224631112 1.65471
0.16200000000000001 0.20306861955764496 1.65307
0.16250000000000001 0.19577215741803172 1.64577
0.16300000000000001 0.16516103701150633 1.61516
0.16350000000000001 0.16860504265175263 1.61861
0.16400000000000001 0.20531425362301867 1.65531
0.16450000000000001 0.15461291201805219 1.60461
0.16500000000000001 0.18743726491018994 1.63744
0.16550000000000001 0.20353894412157317 1.65354
0.16600000000000001 0.20648795075922191 1.65649
0.16650000000000001 0.19854102591496006 1.64854
0.16700000000000001 0.15722796748067794 1.60723
0.16750000000000001 0.19365948421137508 1.64366
0.16800000000000001 0.19970509633251823 1.64971
0.16850000000000001 0.19696642603345596 1.64697
0.16900000000000001 0.21254658069237209 1.66255
0.16950000000000001 0.19994750283478313 1.64995
0.17000000000000001 0.17649522694588859 1.6265
0.17050000000000001 0.15934581033562603 1.60935
0.17100000000000001 0.17157645765947588 1.62158
0.17150000000000001 0.21808957801864043 1.66809
0.17200000000000001 0.20167018367775610 1.65167
0.17250000000000001 0.19906824527013309 1.64907
0.17300000000000001 0.17305614943848585 1.62306
0.17350000000000002 0.18451857776317937 1.63452
0.17400000000000002 0.17766630038431802 1.62767
0.17450000000000002 0.17403361730800315 1.62403
0.17500000000000002 0.19896241908830423 1.64896
0.17550000000000002 0.21409780211752744 1.6641
0.17599999999999999 0.18123608048821230 1.63124
0.17649999999999999 0.17815018235344668 1.62815
0.17699999999999999 0.16549567647622471 1.6155
0.17749999999999999 0.19282663410746043 1.64283
0.17799999999999999 0.20651485601295425 1.65651
0.17849999999999999 0.15686279178052998 1.60686
0.17899999999999999 0.18372228195756127 1.63372
0.17949999999999999 0.20704777510114108 1.65705
0.17999999999999999 0.20894803277447871 1.65895
0.18049999999999999 0.18554534580751794 1.63555
0.18099999999999999 0.17788994901257196 1.62789
0.18149999999999999 0.18414014744734969 1.63414
0.18200000000000000 0.19207230412894183 1.64207
0.18250000000000000 0.19850342771845955 1.6485
0.18300000000000000 0.19282172884774990 1.64282
0.18350000000000000 0.18796383184991966 1.63796
0.18400000000000000 0.18874545848914767 1.63875
0.18450000000000000 0.17460840012466042 1.62461
0.18500000000000000 0.16930855020676697 1.61931
0.18550000000000000 0.18639757191938938 1.6364
0.18600000000000000 0.17206752373237777 1.62207
0.18650000000000000 0.18914109309483729 1.63914
0.18700000000000000 0.17993657876802560 1.62994
0.18750000000000000 0.18783032384077497 1.63783
0.18800000000000000 0.16499333422932336 1.61499
0.18850000000000000 0.17729444768910471 1.62729
0.18900000000000000 0.20392675819816783 1.65393
0.18950000000000000 0.20650337547054515 1.6565
0.19000000000000000 0.22149906952320353 1.6715
0.19050000000000000 0.18303401336104458 1.63303
0.19100000000000000 0.16610157345121684 1.6161
0.19150000000000000 0.20369835404845782 1.6537
0.19200000000000000 0.19883249505402076 1.64883
0.19250000000000000 0.17750922079870235 1.62751
0.19300000000000000 0.18352672771732378 1.63353
0.19350000000000001 0.18214314327755909 1.63214
0.19400000000000001 0.16260476695661896 1.6126
0.19450000000000001 0.18934781985493437 1.63935
0.19500000000000001 0.17404218876764252 1.62404
0.19550000000000001 0.17701445208937194 1.62701
0.19600000000000001 0.16583302114702397 1.61583
0.19650000000000001 0.19100760895095140 1.64101
0.19700000000000001 0.17943127478051091 1.62943
0.19750000000000001 0.16283293014333067 1.61283
0.19800000000000001 0.19243416241748010 1.64243
0.19850000000000001 0.18376766874186631 1.63377
0.19900000000000001 0.21532255012140611 1.66532
0.19950000000000001 0.19764430951893225 1.64764
0.20000000000000001 0.17420985785366269 1.62421
0.20050000000000001 0.18493572610740036 1.63494
0.20100000000000001 0.17434610621953736 1.62435
0.20150000000000001 0.17552832818698955 1.62553
0.20200000000000001 0.15631433167858846 1.60631
0.20250000000000001 0.18451960310163754 1.63452
0.20300000000000001 0.17383795530146537 1.62384
0.20350000000000001 0.14359183833527644 1.59359
0.20400000000000001 0.16139974708130045 1.6114
0.20450000000000002 0.17682021104563289 1.62682
0.20500000000000002 0.15372401040364078 1.60372
0.20550000000000002 0.17535349852736551 1.62535
0.20600000000000002 0.16261537376019844 1.61262
0.20650000000000002 0.16591915814587813 1.61592
0.20700000000000002 0.18181073122876901 1.63181
0.20750000000000002 0.16108429939201616 1.61108
0.20800000000000002 0.15104763563229540 1.60105
0.20849999999999999 0.14917229677424362 1.59917
0.20899999999999999 0.18034733422962312 1.63035
0.20949999999999999 0.14032125902538589 1.59032
0.20999999999999999 0.17569187514121676 1.62569
0.21049999999999999 0.17782994745881356 1.62783
0.21099999999999999 0.15927118400988921 1.60927
0.21149999999999999 0.14263793474423342 1.59264
0.21199999999999999 0.18119074219191106 1.63119
0.21249999999999999 0.15886290320269825 1.60886
0.21299999999999999 0.15769025368887721 1.60769
0.21350000000000000 0.15770432443530472 1.6077
0.21400000000000000 0.15488057909139524 1.60488
0.21450000000000000 0.17633612022629214 1.62634
0.21500000000000000 0.17698613238669234 1.62699
0.21550000000000000 0.17836643671854210 1.62837
0.21600000000000000 0.15660036859003532 1.6066
0.21650000000000000 0.16325446776805724 1.61325
0.21700000000000000 0.16387366506409992 1.61387
0.21750000000000000 0.16986110746967734 1.61986
0.21800000000000000 0.20004025327818437 1.65004
0.21850000000000000 0.14823337427237773 1.59823
0.21900000000000000 0.16791580546298462 1.61792
0.21950000000000000 0.15867125942017260 1.60867
0.22000000000000000 0.16047523418665033 1.61048
0.22050000000000000 0.17195431080392445 1.62195
0.22100000000000000 0.14464225376119558 1.59464
0.22150000000000000 0.15565375368062376 1.60565
0.22200000000000000 0.16793516027663513 1.61794
0.22250000000000000 0.16283232920194840 1.61283
0.22300000000000000 0.15931820350806378 1.60932
0.22350000000000000 0.14791670528335632 1.59792
0.22400000000000000 0.12772050372502908 1.57772
0.22450000000000001 0.15353530884511890 1.60354
0.22500000000000001 0.15495844647978496 1.60496
0.22550000000000001 0.17089191212330371 1.62089
0.22600000000000001 0.14008434667301348 1.59008
0.22650000000000001 0.14857919586045198 1.59858
0.22700000000000001 0.16839609557736709 1.6184
0.22750000000000001 0.15910728259247897 1.60911
0.22800000000000001 0.16139530992845585 1.6114
0.22850000000000001 0.16255994547642993 1.61256
0.22900000000000001 0.14342963592082164 1.59343
0.22950000000000001 0.15225795557296740 1.60226
0.23000000000000001 0.17143835030809812 1.62144
0.23050000000000001 0.15625595259603742 1.60626
0.23100000000000001 0.16790318471998758 1.6179
0.23150000000000001 0.15667438479305684 1.60667
0.23200000000000001 0.15959997669454076 1.6096
0.23250000000000001 0.15516341774661041 1.60516
0.23300000000000001 0.13370984836870378 1.58371
0.23350000000000001 0.14622951668157808 1.59623
0.23400000000000001 0.13564516981729716 1.58565
0.23450000000000001 0.15467382917899158 1.60467
0.23500000000000001 0.13818934619964712 1.58819
0.23550000000000001 0.12713319761525443 1.57713
0.23600000000000002 0.15453319873767651 1.60453
0.23650000000000002 0.12316245497898297 1.57316
0.23700000000000002 0.14380284517620445 1.5938
0.23750000000000002 0.14075251130408473 1.59075
0.23800000000000002 0.12967225546076711 1.57967
0.23850000000000002 0.14075248044153313 1.59075
0.23900000000000002 0.12073653813882501 1.57074
0.23950000000000002 0.12201803723148785 1.57202
0.23999999999999999 0.15505800566675104 1.60506
0.24049999999999999 0.12536012568790203 1.57536
0.24099999999999999 0.14357453659590425 1.59357
0.24149999999999999 0.12999375270683200 1.57999
0.24199999999999999 0.14777437166267612 1.59777
0.24249999999999999 0.15013609379704396 1.60014
0.24299999999999999 0.13007235898680855 1.58007
0.24349999999999999 0.12196052071935595 1.57196
0.24399999999999999 0.11716931677620143 1.56717
0.24450000000000000 0.13274549056010843 1.58275
0.24500000000000000 0.13698397120413194 1.58698
0.24550000000000000 0.11430244290469807 1.5643
0.24600000000000000 0.11712605442825266 1.56713
0.24650000000000000 0.14176191130047180 1.59176
0.24700000000000000 0.12911005165033720 1.57911
0.24750000000000000 0.12729514494691666 1.5773
0.24800000000000000 0.13216348310681220 1.58216
0.24850000000000000 0.11745838888011709 1.56746
0.24900000000000000 0.11776279897758442 1.56776
0.24950000000000000 0.14963068905190768 1.59963
0.25000000000000000 0.14032450852703462 1.59032
0.25050000000000000 0.13329191800125939 1.58329
0.25100000000000000 0.12007717803028561 1.57008
0.25150000000000000 0.14287671128818416 1.59288
0.25200000000000000 0.13017404402593491 1.58017
0.25250000000000000 0.10439043867815291 1.55439
0.25300000000000000 0.12377199500947729 1.57377
0.25350000000000000 0.16488221662652827 1.61488
0.25400000000000000 0.13042885433398796 1.58043
0.25450000000000000 0.13487316405180708 1.58487
0.25500000000000000 0.12560435224764036 1.5756
0.25550000000000000 0.13003768961264045 1.58004
0.25600000000000001 9.7449636822451030E-002 1.54745
0.25650000000000001 0.14458859105327895 1.59459
0.25700000000000001 0.12928471254493690 1.57928
0.25750000000000001 0.10518191375064881 1.55518
0.25800000000000001 0.10576003631248147 1.55576
0.25850000000000001 0.12037755153657591 1.57038
0.25900000000000001 0.12162897453391590 1.57163
0.25950000000000001 0.12195656006268639 1.57196
0.26000000000000001 0.11276366436674426 1.56276
0.26050000000000001 0.13658527875680698 1.58659
0.26100000000000001 0.13331987853497326 1.58332
0.26150000000000001 0.11938876474467795 1.56939
0.26200000000000001 0.14745787192088677 1.59746
0.26250000000000001 0.11556329953881053 1.56556
0.26300000000000001 0.11920169666991147 1.5692
0.26350000000000001 0.13003968189165524 1.58004
0.26400000000000001 0.12292598255139975 1.57293
0.26450000000000001 0.11055199621705374 1.56055
0.26500000000000001 0.11612934983467031 1.56613
0.26550000000000001 0.12054684614441374 1.57055
0.26600000000000001 0.10699814350814536 1.557
0.26650000000000001 0.10627486253590820 1.55627
0.26700000000000002 0.14001185859605381 1.59001
0.26750000000000002 0.12927467584267710 1.57927
0.26800000000000002 0.11528147149071825 1.56528
0.26850000000000002 0.10917836899194239 1.55918
0.26900000000000002 0.10964166091835414 1.55964
0.26950000000000002 0.11128917722649917 1.56129
0.27000000000000002 9.3584089171301926E-002 1.54358
0.27050000000000002 0.11282976848964429 1.56283
0.27100000000000002 9.9557032042942237E-002 1.54956
0.27150000000000002 0.10957926155921498 1.55958
0.27200000000000002 0.11361939838462370 1.56362
0.27250000000000002 0.10442241909083573 1.55442
0.27300000000000002 0.10111727233464581 1.55112
0.27350000000000002 0.10869903201524084 1.5587
0.27400000000000002 0.11392136705682920 1.56392
0.27450000000000002 9.5474899760581544E-002 1.54547
0.27500000000000002 0.10467469771649149 1.55467
0.27550000000000002 0.11014339639777690 1.56014
0.27600000000000002 0.11794696881532489 1.56795
0.27650000000000002 0.10166789389146057 1.55167
0.27700000000000002 0.11247850286118204 1.56248
0.27750000000000002 0.10868391422114602 1.55868
0.27800000000000002 8.9571371442059428E-002 1.53957
0.27850000000000003 9.6472283314536986E-002 1.54647
0.27900000000000003 9.1193112467592860E-002 1.54119
0.27950000000000003 0.10834789113137495 1.55835
0.28000000000000003 8.8637656848241236E-002 1.53864
0.28050000000000003 9.8780171698916341E-002 1.54878
0.28100000000000003 8.1720966114282076E-002 1.53172
0.28150000000000003 0.11847380554815615 1.56847
0.28200000000000003 0.10336415174500121 1.55336
