# XXZ spin chain 
# ED for L=20, Delta=0.225
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

6.3500000000000001E-002 0.50966023135963234 2.05966
6.4000000000000001E-002 0.52537788435115218 2.07538
6.4500000000000002E-002 0.49498688913716804 2.04499
6.5000000000000002E-002 0.51508641446798031 2.06509
6.5500000000000003E-002 0.52770318913008352 2.0777
6.6000000000000003E-002 0.54257119497584005 2.09257
6.6500000000000004E-002 0.53059811791863176 2.0806
6.7000000000000004E-002 0.50645385041091451 2.05645
6.7500000000000004E-002 0.48324811600370599 2.03325
6.8000000000000005E-002 0.51909306354522478 2.06909
6.8500000000000005E-002 0.53511707318619384 2.08512
6.9000000000000006E-002 0.48108872749259779 2.03109
6.9500000000000006E-002 0.48571242400092191 2.03571
7.0000000000000007E-002 0.48559611695239824 2.0356
7.0500000000000007E-002 0.53219687465298338 2.0822
7.1000000000000008E-002 0.51902985587161676 2.06903
7.1500000000000008E-002 0.53665630980565626 2.08666
7.2000000000000008E-002 0.46760229850223922 2.0176
7.2499999999999995E-002 0.40671053319607547 1.95671
7.2999999999999995E-002 0.40524870164929955 1.95525
7.3499999999999996E-002 0.48907874944115498 2.03908
7.3999999999999996E-002 0.42577908128844816 1.97578
7.4499999999999997E-002 0.43338313192583583 1.98338
7.4999999999999997E-002 0.44107350422243241 1.99107
7.5499999999999998E-002 0.44422429433194383 1.99422
7.5999999999999998E-002 0.38383148473340389 1.93383
7.6499999999999999E-002 0.34585488708119361 1.89585
7.6999999999999999E-002 0.41745087652653112 1.96745
7.7499999999999999E-002 0.40134386448810377 1.95134
7.8000000000000000E-002 0.35889318158711847 1.90889
7.8500000000000000E-002 0.35235952188081165 1.90236
7.9000000000000001E-002 0.40793057647753861 1.95793
7.9500000000000001E-002 0.34538706094410798 1.89539
8.0000000000000002E-002 0.35863105033062986 1.90863
8.0500000000000002E-002 0.32175340016515536 1.87175
8.1000000000000003E-002 0.29445765650538736 1.84446
8.1500000000000003E-002 0.31636200862221886 1.86636
8.2000000000000003E-002 0.33220930823231481 1.88221
8.2500000000000004E-002 0.29378703017336139 1.84379
8.3000000000000004E-002 0.25265783538252390 1.80266
8.3500000000000005E-002 0.24776801232317186 1.79777
8.4000000000000005E-002 0.31974210108381773 1.86974
8.4500000000000006E-002 0.29652000109129739 1.84652
8.5000000000000006E-002 0.23463254957939669 1.78463
8.5500000000000007E-002 0.24262367212180647 1.79262
8.6000000000000007E-002 0.25814529894732352 1.80815
8.6500000000000007E-002 0.32298624972149897 1.87299
8.7000000000000008E-002 0.21968429188034694 1.76968
8.7500000000000008E-002 0.20615951515814038 1.75616
8.7999999999999995E-002 0.21858666871589655 1.76859
8.8499999999999995E-002 0.18105738295295928 1.73106
8.8999999999999996E-002 0.20702070949504964 1.75702
8.9499999999999996E-002 0.17703672774745238 1.72704
8.9999999999999997E-002 0.26194828642311363 1.81195
9.0499999999999997E-002 0.22479496675030922 1.77479
9.0999999999999998E-002 0.21854702362659964 1.76855
9.1499999999999998E-002 0.20486532852854064 1.75487
9.1999999999999998E-002 0.23436846072568449 1.78437
9.2499999999999999E-002 0.19299963767594044 1.743
9.2999999999999999E-002 0.21791584064181307 1.76792
9.3500000000000000E-002 0.16597476769284600 1.71597
9.4000000000000000E-002 0.17694180936406328 1.72694
9.4500000000000001E-002 0.16083580601299705 1.71084
9.5000000000000001E-002 0.16089316774595003 1.71089
9.5500000000000002E-002 0.20160222808288303 1.7516
9.6000000000000002E-002 0.19732772591778880 1.74733
9.6500000000000002E-002 0.13456920718854098 1.68457
9.7000000000000003E-002 0.17703151774983092 1.72703
9.7500000000000003E-002 0.20108872720601703 1.75109
9.8000000000000004E-002 0.15495316023542166 1.70495
9.8500000000000004E-002 0.16809444822753605 1.71809
9.9000000000000005E-002 0.17802299302796951 1.72802
9.9500000000000005E-002 0.16001869351345535 1.71002
0.10000000000000001 0.20441597688295160 1.75442
0.10050000000000001 0.13928336447118073 1.68928
0.10100000000000001 0.16765471905744384 1.71765
0.10150000000000001 0.19080902464106497 1.74081
0.10200000000000001 0.19175647347139754 1.74176
0.10250000000000001 0.17916756182969085 1.72917
0.10300000000000001 0.18136902572237901 1.73137
0.10350000000000001 0.18623702051345481 1.73624
0.10400000000000001 0.18633826789684302 1.73634
0.10450000000000000 0.18888508818922733 1.73889
0.10500000000000000 0.20135816231134587 1.75136
0.10550000000000000 0.18010338329891395 1.7301
0.10600000000000000 0.17628602446454633 1.72629
0.10650000000000000 0.18880749344781228 1.73881
0.10700000000000000 0.19354611636540830 1.74355
0.10750000000000000 0.20156644898072074 1.75157
0.10800000000000000 0.20364981965356455 1.75365
0.10850000000000000 0.24487548077911891 1.79488
0.10900000000000000 0.15531741302849222 1.70532
0.10950000000000000 0.20182722060678995 1.75183
0.11000000000000000 0.19412629763126824 1.74413
0.11050000000000000 0.19332292162839831 1.74332
0.11100000000000000 0.21211007784579150 1.76211
0.11150000000000000 0.17042878395009103 1.72043
0.11200000000000000 0.15597916734550712 1.70598
0.11250000000000000 0.18405751213598509 1.73406
0.11300000000000000 0.17640724618058254 1.72641
0.11350000000000000 0.22924356023824019 1.77924
0.11400000000000000 0.20191289525966036 1.75191
0.11450000000000000 0.21661887951831832 1.76662
0.11500000000000000 0.17390108997630455 1.7239
0.11550000000000001 0.20442911210280190 1.75443
0.11600000000000001 0.25230529535264540 1.80231
0.11650000000000001 0.18713662317504470 1.73714
0.11700000000000001 0.18003029579335159 1.73003
0.11750000000000001 0.19460734796000981 1.74461
0.11800000000000001 0.18903212872669944 1.73903
0.11850000000000001 0.19236749589809998 1.74237
0.11900000000000001 0.20168965011221604 1.75169
0.11950000000000001 0.19481576957018359 1.74482
0.12000000000000000 0.20615477705735741 1.75615
0.12050000000000000 0.17870518672297217 1.72871
0.12100000000000000 0.18933222816875878 1.73933
0.12150000000000000 0.19126226977955862 1.74126
0.12200000000000000 0.18952112548655642 1.73952
0.12250000000000000 0.20999966399486850 1.76
0.12300000000000000 0.17396475637837180 1.72396
0.12350000000000000 0.21576156580179107 1.76576
0.12400000000000000 0.20480725549082676 1.75481
0.12450000000000000 0.18794191109493627 1.73794
0.12500000000000000 0.17776524846476624 1.72777
0.12550000000000000 0.19272852210736902 1.74273
0.12600000000000000 0.19085269937553445 1.74085
0.12650000000000000 0.21921379391946924 1.76921
0.12700000000000000 0.17234247076998471 1.72234
0.12750000000000000 0.19243246533555786 1.74243
0.12800000000000000 0.16617383125939622 1.71617
0.12850000000000000 0.19507975729452051 1.74508
0.12900000000000000 0.18552567522362545 1.73553
0.12950000000000000 0.19853517796639361 1.74854
0.13000000000000000 0.19342561520151527 1.74343
0.13050000000000000 0.19844669876794724 1.74845
0.13100000000000001 0.18081517930503047 1.73082
0.13150000000000001 0.17256135613177340 1.72256
0.13200000000000001 0.23001649090707915 1.78002
0.13250000000000001 0.16337962284080118 1.71338
0.13300000000000001 0.19968314711529114 1.74968
0.13350000000000001 0.22290028863919065 1.7729
0.13400000000000001 0.21888995862705540 1.76889
0.13450000000000001 0.18800515927641362 1.73801
0.13500000000000001 0.18479049696064459 1.73479
0.13550000000000001 0.19164558704843024 1.74165
0.13600000000000001 0.18714866972718974 1.73715
0.13650000000000001 0.19184958496668181 1.74185
0.13700000000000001 0.20591589119347919 1.75592
0.13750000000000001 0.16082092961322864 1.71082
0.13800000000000001 0.22811017353655003 1.77811
0.13850000000000001 0.17972858175663764 1.72973
0.13900000000000001 0.16840794056999669 1.71841
0.13950000000000001 0.23407850048487946 1.78408
0.14000000000000001 0.18355328762865447 1.73355
0.14050000000000001 0.17969437328313626 1.72969
0.14100000000000001 0.19896638113258691 1.74897
0.14150000000000001 0.17599921624233753 1.726
0.14200000000000002 0.19873171596145756 1.74873
0.14250000000000002 0.19682712402196320 1.74683
0.14300000000000002 0.19179024826293167 1.74179
0.14350000000000002 0.19768573844344370 1.74769
0.14400000000000002 0.21485736150954943 1.76486
0.14449999999999999 0.19477721495094547 1.74478
0.14499999999999999 0.20338820531471286 1.75339
0.14549999999999999 0.15806689774053734 1.70807
0.14599999999999999 0.19786226713811797 1.74786
0.14649999999999999 0.17399185775941114 1.72399
0.14699999999999999 0.19399633676331549 1.744
0.14749999999999999 0.18787613216592758 1.73788
0.14799999999999999 0.18307950926817870 1.73308
0.14849999999999999 0.16998395630955246 1.71998
0.14899999999999999 0.15688749567545837 1.70689
0.14949999999999999 0.18341449368119622 1.73341
0.14999999999999999 0.19993838452136647 1.74994
0.15049999999999999 0.18874783379959600 1.73875
0.15100000000000000 0.19198036380443489 1.74198
0.15150000000000000 0.16537455501766310 1.71537
0.15200000000000000 0.15753373579043087 1.70753
0.15250000000000000 0.21927295153317761 1.76927
0.15300000000000000 0.19549979921824504 1.7455
0.15350000000000000 0.17302363561195891 1.72302
0.15400000000000000 0.15774632448161832 1.70775
0.15450000000000000 0.20347222592165531 1.75347
0.15500000000000000 0.18372007262479917 1.73372
0.15550000000000000 0.16877525102951318 1.71878
0.15600000000000000 0.16036923383154808 1.71037
0.15650000000000000 0.20226774975704268 1.75227
0.15700000000000000 0.16552901627413322 1.71553
0.15750000000000000 0.18244570581668171 1.73245
0.15800000000000000 0.18906141324971390 1.73906
0.15850000000000000 0.16313576620838302 1.71314
0.15900000000000000 0.15984014233530822 1.70984
0.15950000000000000 0.17617189077739284 1.72617
0.16000000000000000 0.16626379134003300 1.71626
0.16050000000000000 0.13247100483464963 1.68247
0.16100000000000000 0.20055903420352558 1.75056
0.16150000000000000 0.21000035880102005 1.76
0.16200000000000001 0.15904828264983881 1.70905
0.16250000000000001 0.17052768759358819 1.72053
0.16300000000000001 0.16437174842010452 1.71437
0.16350000000000001 0.15188713304081949 1.70189
0.16400000000000001 0.15070548187515445 1.70071
0.16450000000000001 0.14988089224141890 1.69988
0.16500000000000001 0.20538790083150890 1.75539
0.16550000000000001 0.16061631598882897 1.71062
0.16600000000000001 0.16427503110256947 1.71428
0.16650000000000001 0.15038297255695668 1.70038
0.16700000000000001 0.13893592043557396 1.68894
0.16750000000000001 0.15533403008499605 1.70533
0.16800000000000001 0.18503674570442180 1.73504
0.16850000000000001 0.18797383418995076 1.73797
0.16900000000000001 0.17014897686280830 1.72015
0.16950000000000001 0.15576586238271017 1.70577
0.17000000000000001 0.16217105832799433 1.71217
0.17050000000000001 0.17508237869903609 1.72508
0.17100000000000001 0.17165299742871579 1.72165
0.17150000000000001 0.18994153097631114 1.73994
0.17200000000000001 0.17364472988376689 1.72364
0.17250000000000001 0.13939145847442219 1.68939
0.17300000000000001 0.15133496642186253 1.70133
0.17350000000000002 0.14093234486147105 1.69093
0.17400000000000002 0.14782908839577533 1.69783
0.17450000000000002 0.14912981295657129 1.69913
0.17500000000000002 0.15561965351692814 1.70562
0.17550000000000002 0.15770865761474931 1.70771
0.17599999999999999 0.15339796823238686 1.7034
0.17649999999999999 0.14580893644917489 1.69581
0.17699999999999999 0.15194045803414352 1.70194
0.17749999999999999 0.11975152623027437 1.66975
0.17799999999999999 0.15917771343410383 1.70918
0.17849999999999999 0.15069021153879503 1.70069
0.17899999999999999 0.16738599740606455 1.71739
0.17949999999999999 0.13980127534516235 1.6898
0.17999999999999999 0.14826923426938521 1.69827
0.18049999999999999 0.13621308686262604 1.68621
0.18099999999999999 0.13528406462825537 1.68528
0.18149999999999999 0.17487703432427359 1.72488
0.18200000000000000 0.14926438925676833 1.69926
0.18250000000000000 0.15915806230779478 1.70916
0.18300000000000000 0.12399388777503954 1.67399
0.18350000000000000 0.14640805934982887 1.69641
0.18400000000000000 0.13753126319391457 1.68753
0.18450000000000000 0.13863116508226933 1.68863
0.18500000000000000 0.14252205421033831 1.69252
0.18550000000000000 0.15665123183582572 1.70665
0.18600000000000000 0.13981056307108039 1.68981
0.18650000000000000 0.12099240403402449 1.67099
0.18700000000000000 0.12675397456179954 1.67675
0.18750000000000000 0.15789194231789411 1.70789
0.18800000000000000 0.15898306839633503 1.70898
0.18850000000000000 0.12972800405119275 1.67973
0.18900000000000000 0.14556061856070659 1.69556
0.18950000000000000 0.14486693743872386 1.69487
0.19000000000000000 0.11675620680645329 1.66676
0.19050000000000000 0.12280323081519090 1.6728
0.19100000000000000 0.14848741430858059 1.69849
0.19150000000000000 0.11316101217305875 1.66316
0.19200000000000000 0.13195061125640206 1.68195
0.19250000000000000 0.10859842208900433 1.6586
0.19300000000000000 0.11986878383455475 1.66987
0.19350000000000001 0.11646384851226421 1.66646
0.19400000000000001 0.12022514396566109 1.67023
0.19450000000000001 0.12635624041068019 1.67636
0.19500000000000001 0.11960806768978530 1.66961
0.19550000000000001 0.13645925676092927 1.68646
0.19600000000000001 0.13593946296573231 1.68594
0.19650000000000001 0.13089636775291275 1.6809
0.19700000000000001 9.7672487660461216E-002 1.64767
0.19750000000000001 0.11099686209986132 1.661
0.19800000000000001 0.13800367940390962 1.688
0.19850000000000001 0.10403891685509599 1.65404
0.19900000000000001 0.13017002954726026 1.68017
0.19950000000000001 0.11638087514020855 1.66638
0.20000000000000001 0.11923987559677783 1.66924
0.20050000000000001 0.13266199731605255 1.68266
0.20100000000000001 0.13478225975845734 1.68478
0.20150000000000001 0.12173890714747722 1.67174
0.20200000000000001 0.10626124656095035 1.65626
0.20250000000000001 8.8418910994523495E-002 1.63842
0.20300000000000001 0.12480186906312711 1.6748
0.20350000000000001 0.12308418189006011 1.67308
0.20400000000000001 0.13532581630564375 1.68533
0.20450000000000002 0.11565830307752861 1.66566
0.20500000000000002 0.11897567211692693 1.66898
0.20550000000000002 0.11191493414205458 1.66191
0.20600000000000002 0.12330108027096108 1.6733
0.20650000000000002 0.11801601164752065 1.66802
0.20700000000000002 0.10455731425616568 1.65456
0.20750000000000002 0.11548746661426454 1.66549
0.20800000000000002 0.11301124458226673 1.66301
0.20849999999999999 0.12292334556242393 1.67292
0.20899999999999999 0.12962401029744305 1.67962
0.20949999999999999 0.11631520049699859 1.66632
0.20999999999999999 0.10808031697363588 1.65808
0.21049999999999999 0.12194158773079634 1.67194
0.21099999999999999 0.10438551247664152 1.65439
0.21149999999999999 0.10957633971204080 1.65958
0.21199999999999999 0.10879761746827496 1.6588
0.21249999999999999 0.10178467530940120 1.65178
0.21299999999999999 0.10478954178963021 1.65479
0.21350000000000000 0.11519675686956166 1.6652
0.21400000000000000 8.7937502059404232E-002 1.63794
0.21450000000000000 0.10456095625197712 1.65456
0.21500000000000000 8.5966930458756655E-002 1.63597
0.21550000000000000 9.5757133322212695E-002 1.64576
0.21600000000000000 0.10511810611755969 1.65512
0.21650000000000000 0.11991405628590274 1.66991
0.21700000000000000 9.3006544787410286E-002 1.64301
0.21750000000000000 9.5942748614447529E-002 1.64594
0.21800000000000000 0.10323800566744316 1.65324
0.21850000000000000 8.8609267571222478E-002 1.63861
0.21900000000000000 0.11875116987365268 1.66875
0.21950000000000000 0.10799145255589265 1.65799
0.22000000000000000 9.5259917693215346E-002 1.64526
0.22050000000000000 0.11684009163887275 1.66684
0.22100000000000000 0.10595170734563593 1.65595
0.22150000000000000 9.3269434421968819E-002 1.64327
0.22200000000000000 0.11044576949044579 1.66045
0.22250000000000000 0.10240448279488579 1.6524
0.22300000000000000 9.7356657780046083E-002 1.64736
0.22350000000000000 9.3250841333252329E-002 1.64325
0.22400000000000000 0.11548522761432320 1.66549
0.22450000000000001 9.2064870806781787E-002 1.64206
0.22500000000000001 9.6222877034448678E-002 1.64622
0.22550000000000001 9.6145262101456214E-002 1.64615
0.22600000000000001 9.0285458549917486E-002 1.64029
0.22650000000000001 8.0463816647088612E-002 1.63046
0.22700000000000001 8.7253644580238973E-002 1.63725
0.22750000000000001 9.8944862503160438E-002 1.64894
0.22800000000000001 8.8112147591604920E-002 1.63811
0.22850000000000001 8.9182637649155738E-002 1.63918
0.22900000000000001 7.8817415549504208E-002 1.62882
0.22950000000000001 9.4145859605389806E-002 1.64415
0.23000000000000001 7.9843951061600138E-002 1.62984
0.23050000000000001 9.4773535284174870E-002 1.64477
0.23100000000000001 9.7683620733931456E-002 1.64768
0.23150000000000001 9.2272264220931585E-002 1.64227
0.23200000000000001 9.2305694148752518E-002 1.64231
0.23250000000000001 8.2898387569944679E-002 1.6329
0.23300000000000001 8.0995301734179945E-002 1.631
0.23350000000000001 9.1146831395556169E-002 1.64115
0.23400000000000001 8.5632089475887310E-002 1.63563
0.23450000000000001 9.8852579814049088E-002 1.64885
0.23500000000000001 9.3596750389130165E-002 1.6436
0.23550000000000001 8.7356934689494750E-002 1.63736
0.23600000000000002 9.1440441535186837E-002 1.64144
0.23650000000000002 8.2610883670654778E-002 1.63261
0.23700000000000002 7.9750513966320838E-002 1.62975
0.23750000000000002 8.3028550318450592E-002 1.63303
0.23800000000000002 8.5142067583923370E-002 1.63514
0.23850000000000002 8.8094855032010533E-002 1.63809
0.23900000000000002 0.10288891048727770 1.65289
0.23950000000000002 8.7124341225748941E-002 1.63712
0.23999999999999999 8.6699449993401137E-002 1.6367
0.24049999999999999 8.5430955984251697E-002 1.63543
0.24099999999999999 8.1717621140967270E-002 1.63172
0.24149999999999999 8.5702355251639301E-002 1.6357
0.24199999999999999 9.2611881755231135E-002 1.64261
0.24249999999999999 8.6153163999473439E-002 1.63615
0.24299999999999999 9.0345243470424816E-002 1.64035
0.24349999999999999 8.1472389055239569E-002 1.63147
0.24399999999999999 8.5823867718482758E-002 1.63582
0.24450000000000000 9.0368841462123428E-002 1.64037
0.24500000000000000 8.2374209349890509E-002 1.63237
0.24550000000000000 8.1202440482409544E-002 1.6312
0.24600000000000000 6.8988684333647673E-002 1.61899
0.24650000000000000 8.0532270000185674E-002 1.63053
0.24700000000000000 7.7178609606697521E-002 1.62718
0.24750000000000000 8.6345419410632285E-002 1.63635
0.24800000000000000 7.0989164421662948E-002 1.62099
0.24850000000000000 7.6826706356602117E-002 1.62683
0.24900000000000000 7.7937058362113856E-002 1.62794
0.24950000000000000 6.6884674150028467E-002 1.61688
0.25000000000000000 7.3379358765674696E-002 1.62338
0.25050000000000000 7.2262195479316213E-002 1.62226
0.25100000000000000 7.6564413672547044E-002 1.62656
0.25150000000000000 6.9281513807792822E-002 1.61928
0.25200000000000000 7.8020629169851238E-002 1.62802
0.25250000000000000 8.1827773210429972E-002 1.63183
0.25300000000000000 6.6297853210165958E-002 1.6163
0.25350000000000000 7.7976961329240965E-002 1.62798
0.25400000000000000 7.4367124627824341E-002 1.62437
0.25450000000000000 7.5706874581351849E-002 1.62571
0.25500000000000000 7.2990829073740479E-002 1.62299
0.25550000000000000 7.1955046164422762E-002 1.62196
0.25600000000000001 6.0443559479834812E-002 1.61044
0.25650000000000001 7.6149220300326212E-002 1.62615
0.25700000000000001 7.7613066736220010E-002 1.62761
0.25750000000000001 6.8621918943578691E-002 1.61862
0.25800000000000001 6.6401224094823200E-002 1.6164
0.25850000000000001 6.9832396294655250E-002 1.61983
0.25900000000000001 8.0083166036279310E-002 1.63008
0.25950000000000001 6.1255856147497185E-002 1.61126
0.26000000000000001 6.7438779939555701E-002 1.61744
0.26050000000000001 6.4455897927309810E-002 1.61446
0.26100000000000001 7.7144820322866139E-002 1.62714
0.26150000000000001 6.6225656930716789E-002 1.61623
0.26200000000000001 6.3271928641563599E-002 1.61327
0.26250000000000001 6.1202136099360052E-002 1.6112
0.26300000000000001 6.7531723292421755E-002 1.61753
0.26350000000000001 5.9208657359343587E-002 1.60921
0.26400000000000001 6.2054764564550287E-002 1.61205
0.26450000000000001 7.1410027987305086E-002 1.62141
0.26500000000000001 6.6489908031146419E-002 1.61649
0.26550000000000001 5.5072504437103480E-002 1.60507
0.26600000000000001 5.5212657377616055E-002 1.60521
0.26650000000000001 6.9748281561566067E-002 1.61975
0.26700000000000002 6.5019793801052578E-002 1.61502
0.26750000000000002 5.3851277883971628E-002 1.60385
0.26800000000000002 5.8476231688409402E-002 1.60848
0.26850000000000002 5.8549282345635209E-002 1.60855
0.26900000000000002 6.1037874319777606E-002 1.61104
0.26950000000000002 5.4137715768783130E-002 1.60414
0.27000000000000002 6.0473704068387112E-002 1.61047
0.27050000000000002 5.9866905366687255E-002 1.60987
0.27100000000000002 6.3426397114877783E-002 1.61343
0.27150000000000002 5.5763003023379491E-002 1.60576
0.27200000000000002 5.8449154791243935E-002 1.60845
0.27250000000000002 5.6423800327885437E-002 1.60642
0.27300000000000002 5.7163444686945265E-002 1.60716
0.27350000000000002 5.9234053682924316E-002 1.60923
0.27400000000000002 5.4915101150895963E-002 1.60492
0.27450000000000002 6.0441114402801983E-002 1.61044
0.27500000000000002 5.3641602597076669E-002 1.60364
0.27550000000000002 6.5034663196148770E-002 1.61503
0.27600000000000002 6.3004919678677246E-002 1.613
