# XXZ spin chain 
# ED for L=20, Delta=0.700
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

8.1500000000000003E-002 0.15936603465754945 0.759366
8.2000000000000003E-002 0.15345139554627521 0.753451
8.2500000000000004E-002 0.15135326407474531 0.751353
8.3000000000000004E-002 0.14665986754198770 0.74666
8.3500000000000005E-002 0.13018511838196975 0.730185
8.4000000000000005E-002 0.14122699124129884 0.741227
8.4500000000000006E-002 0.16675459752728544 0.766755
8.5000000000000006E-002 0.12772418024059443 0.727724
8.5500000000000007E-002 0.15673904200081532 0.756739
8.6000000000000007E-002 0.12303738813488696 0.723037
8.6500000000000007E-002 9.5235446965741641E-002 0.695235
8.7000000000000008E-002 0.13101068641275374 0.731011
8.7500000000000008E-002 0.12841935377542232 0.728419
8.7999999999999995E-002 0.10696262082863706 0.706963
8.8499999999999995E-002 0.12496474641420001 0.724965
8.8999999999999996E-002 0.12990898561527692 0.729909
8.9499999999999996E-002 0.12034414167653547 0.720344
8.9999999999999997E-002 0.12265618615512727 0.722656
9.0499999999999997E-002 0.11482836568778140 0.714828
9.0999999999999998E-002 0.12025443350546018 0.720254
9.1499999999999998E-002 0.13646000155859855 0.73646
9.1999999999999998E-002 0.11183231712514251 0.711832
9.2499999999999999E-002 0.12055481573138707 0.720555
9.2999999999999999E-002 0.14531652479706167 0.745317
9.3500000000000000E-002 0.12620373016882372 0.726204
9.4000000000000000E-002 0.12556578365996648 0.725566
9.4500000000000001E-002 0.12269085774221355 0.722691
9.5000000000000001E-002 0.10196684236459305 0.701967
9.5500000000000002E-002 0.13009728736555137 0.730097
9.6000000000000002E-002 0.11927715943642747 0.719277
9.6500000000000002E-002 0.12139669767895359 0.721397
9.7000000000000003E-002 0.13254062563564659 0.732541
9.7500000000000003E-002 0.14780701214289466 0.747807
9.8000000000000004E-002 0.10640939462762700 0.706409
9.8500000000000004E-002 0.13324067198890691 0.733241
9.9000000000000005E-002 0.12900436676661231 0.729004
9.9500000000000005E-002 9.1677471365512866E-002 0.691677
0.10000000000000001 0.10930959869414203 0.70931
0.10050000000000001 0.11278518917921927 0.712785
0.10100000000000001 0.10300273576648901 0.703003
0.10150000000000001 0.10481917964740665 0.704819
0.10200000000000001 0.13132261286435681 0.731323
0.10250000000000001 0.13704883871744780 0.737049
0.10300000000000001 0.11691313066008413 0.716913
0.10350000000000001 0.12984462736204336 0.729845
0.10400000000000001 0.15765241084554985 0.757652
0.10450000000000000 0.13862505805609282 0.738625
0.10500000000000000 0.11780104251689538 0.717801
0.10550000000000000 0.13185355005244601 0.731854
0.10600000000000000 0.12582404187625498 0.725824
0.10650000000000000 0.12227872049747006 0.722279
0.10700000000000000 0.11108945221541446 0.711089
0.10750000000000000 0.12381381579635851 0.723814
0.10800000000000000 0.13598525753533777 0.735985
0.10850000000000000 0.11738671180624874 0.717387
0.10900000000000000 0.11961662194038755 0.719617
0.10950000000000000 0.11416151102663445 0.714162
0.11000000000000000 0.11859346446455928 0.718593
0.11050000000000000 0.11661464174952489 0.716615
0.11100000000000000 0.11431490773539464 0.714315
0.11150000000000000 0.12790240321523363 0.727902
0.11200000000000000 0.12211542884745619 0.722115
0.11250000000000000 0.11825143791123109 0.718251
0.11300000000000000 0.11071664449129330 0.710717
0.11350000000000000 0.11167760011445726 0.711678
0.11400000000000000 0.10987937364284812 0.709879
0.11450000000000000 0.12585817417464418 0.725858
0.11500000000000000 0.12862355368967618 0.728624
0.11550000000000001 9.8734442542244685E-002 0.698734
0.11600000000000001 0.12210048011653804 0.7221
0.11650000000000001 0.12354689725620166 0.723547
0.11700000000000001 0.11370316401294193 0.713703
0.11750000000000001 0.13488835807364094 0.734888
0.11800000000000001 0.12647238655962034 0.726472
0.11850000000000001 0.12033201325549192 0.720332
0.11900000000000001 0.12754921374644629 0.727549
0.11950000000000001 0.13247550321146292 0.732476
0.12000000000000000 0.13129224574050696 0.731292
0.12050000000000000 0.13056162469572460 0.730562
0.12100000000000000 0.12142640060362361 0.721426
0.12150000000000000 0.14946850442177859 0.749469
0.12200000000000000 0.14443788980315875 0.744438
0.12250000000000000 0.14093920372179600 0.740939
0.12300000000000000 0.14196651756464654 0.741967
0.12350000000000000 0.14787181036332753 0.747872
0.12400000000000000 0.13575426422039563 0.735754
0.12450000000000000 0.13300647977866173 0.733006
0.12500000000000000 0.12704851742596840 0.727049
0.12550000000000000 0.14814575961801058 0.748146
0.12600000000000000 0.13136819201183764 0.731368
0.12650000000000000 0.13083411010278950 0.730834
0.12700000000000000 0.15001308428956681 0.750013
0.12750000000000000 0.13224213454559980 0.732242
0.12800000000000000 0.13924357259223077 0.739244
0.12850000000000000 0.14933433087933556 0.749334
0.12900000000000000 0.13038336508890980 0.730383
0.12950000000000000 0.15284240676964242 0.752842
0.13000000000000000 0.13946306134280811 0.739463
0.13050000000000000 0.14018821006114701 0.740188
0.13100000000000001 0.15879472343136994 0.758795
0.13150000000000001 0.14002946026450877 0.740029
0.13200000000000001 0.13901864914914858 0.739019
0.13250000000000001 0.13026566818145580 0.730266
0.13300000000000001 0.13554156352202812 0.735542
0.13350000000000001 0.14461465438013069 0.744615
0.13400000000000001 0.14147383766373620 0.741474
0.13450000000000001 0.13584122269847262 0.735841
0.13500000000000001 0.12386021893104660 0.72386
0.13550000000000001 0.13714936921808199 0.737149
0.13600000000000001 0.13482623894052997 0.734826
0.13650000000000001 0.13854505452840934 0.738545
0.13700000000000001 0.15765786843665072 0.757658
0.13750000000000001 0.13024198943980533 0.730242
0.13800000000000001 0.12681931180918965 0.726819
0.13850000000000001 0.15808964928467192 0.75809
0.13900000000000001 0.12427494461778596 0.724275
0.13950000000000001 0.15415502224847930 0.754155
0.14000000000000001 0.13052268564243813 0.730523
0.14050000000000001 0.13897589818762240 0.738976
0.14100000000000001 0.14488037663343908 0.74488
0.14150000000000001 0.14491297103398321 0.744913
0.14200000000000002 0.14797157661736557 0.747972
0.14250000000000002 0.13197466859232546 0.731975
0.14300000000000002 0.16223610033026856 0.762236
0.14350000000000002 0.13872179029377288 0.738722
0.14400000000000002 0.14908913724961875 0.749089
0.14449999999999999 0.12031368506171181 0.720314
0.14499999999999999 0.14475301660056708 0.744753
0.14549999999999999 0.13764422087385081 0.737644
0.14599999999999999 0.15852881376155339 0.758529
0.14649999999999999 0.14511515064576522 0.745115
0.14699999999999999 0.13984595471250194 0.739846
0.14749999999999999 0.13133900833581197 0.731339
0.14799999999999999 0.14830852399609065 0.748309
0.14849999999999999 0.14123361309333957 0.741234
0.14899999999999999 0.15121139756023791 0.751211
0.14949999999999999 0.12009879032625639 0.720099
0.14999999999999999 0.14356428370535637 0.743564
0.15049999999999999 0.13476943243586723 0.734769
0.15100000000000000 0.14062385974092267 0.740624
0.15150000000000000 0.12162135872116255 0.721621
0.15200000000000000 0.12794258308108308 0.727943
0.15250000000000000 0.14431623096377694 0.744316
0.15300000000000000 0.11737034695838307 0.71737
0.15350000000000000 0.12642333885143198 0.726423
0.15400000000000000 0.13960320562308087 0.739603
0.15450000000000000 0.12621533673130483 0.726215
0.15500000000000000 0.11806914061168106 0.718069
0.15550000000000000 0.12856757960693996 0.728568
0.15600000000000000 0.13104446548906556 0.731044
0.15650000000000000 0.12223267845143103 0.722233
0.15700000000000000 0.13271433375741384 0.732714
0.15750000000000000 0.12254461226459429 0.722545
0.15800000000000000 0.13054459026845405 0.730545
0.15850000000000000 0.12125116222410100 0.721251
0.15900000000000000 0.12376606144284588 0.723766
0.15950000000000000 0.12152410232197783 0.721524
0.16000000000000000 0.11516725453068929 0.715167
0.16050000000000000 0.12011071951790166 0.720111
0.16100000000000000 0.13528808180334978 0.735288
0.16150000000000000 0.12404415927555541 0.724044
0.16200000000000001 0.11301901273357982 0.713019
0.16250000000000001 0.13602732679918766 0.736027
0.16300000000000001 0.13272817825078911 0.732728
0.16350000000000001 0.11085494481186202 0.710855
0.16400000000000001 0.13063658868693459 0.730637
0.16450000000000001 0.12400970254552580 0.72401
0.16500000000000001 0.12457340036884119 0.724573
0.16550000000000001 0.12441648619401925 0.724416
0.16600000000000001 0.10874831762584657 0.708748
0.16650000000000001 0.12620992659883484 0.72621
0.16700000000000001 0.11390709301558641 0.713907
0.16750000000000001 0.12347861063556763 0.723479
0.16800000000000001 0.12019981503893945 0.7202
0.16850000000000001 0.11027295017242492 0.710273
0.16900000000000001 0.13071901977652031 0.730719
0.16950000000000001 0.12632156104491818 0.726322
0.17000000000000001 0.14155184625972736 0.741552
0.17050000000000001 0.12082188864905209 0.720822
0.17100000000000001 0.12810651993350089 0.728107
0.17150000000000001 0.11922971281351999 0.71923
0.17200000000000001 0.12466808068701135 0.724668
0.17250000000000001 0.12859833717839200 0.728598
0.17300000000000001 0.12468315774621688 0.724683
0.17350000000000002 0.11758588137414455 0.717586
0.17400000000000002 0.13149738126489116 0.731497
0.17450000000000002 0.12649205106447076 0.726492
0.17500000000000002 0.11560752272909847 0.715608
0.17550000000000002 0.10962797885665938 0.709628
0.17599999999999999 0.12015090543860375 0.720151
0.17649999999999999 0.12427842430165160 0.724278
0.17699999999999999 0.12639443981318343 0.726394
0.17749999999999999 0.11684309668903377 0.716843
0.17799999999999999 0.12773315025608098 0.727733
0.17849999999999999 0.12505383896031683 0.725054
0.17899999999999999 0.12386466301325985 0.723865
0.17949999999999999 0.12740971465595746 0.72741
0.17999999999999999 0.13009148129389378 0.730091
0.18049999999999999 0.13795681862849615 0.737957
0.18099999999999999 0.12893743467347121 0.728937
0.18149999999999999 0.11048446909156182 0.710484
0.18200000000000000 0.12714970877339932 0.72715
0.18250000000000000 0.12503250576651495 0.725033
0.18300000000000000 0.11817758265515070 0.718178
0.18350000000000000 0.13257691783902215 0.732577
0.18400000000000000 0.12093917478007994 0.720939
0.18450000000000000 0.11649784723233868 0.716498
0.18500000000000000 0.13736142710017724 0.737361
0.18550000000000000 0.11080785191540941 0.710808
0.18600000000000000 0.11771625632567245 0.717716
0.18650000000000000 0.13005310420786786 0.730053
0.18700000000000000 0.14106009570073835 0.74106
0.18750000000000000 0.13645162185030285 0.736452
0.18800000000000000 0.12190868826535282 0.721909
0.18850000000000000 0.11797166005056631 0.717972
0.18900000000000000 0.13037815825715718 0.730378
0.18950000000000000 0.12657641609541612 0.726576
0.19000000000000000 0.11849376783450584 0.718494
0.19050000000000000 0.14517238542319186 0.745172
0.19100000000000000 0.14159372524178648 0.741594
0.19150000000000000 0.12811045372619645 0.72811
0.19200000000000000 0.12226273456193736 0.722263
0.19250000000000000 0.12529600754748196 0.725296
0.19300000000000000 0.13984144059350379 0.739841
0.19350000000000001 0.11730380002213701 0.717304
0.19400000000000001 0.12906525174348132 0.729065
0.19450000000000001 0.11514717562849514 0.715147
0.19500000000000001 0.12773338553266714 0.727733
0.19550000000000001 0.11576549014576283 0.715765
0.19600000000000001 0.11918928889168237 0.719189
0.19650000000000001 0.13573001202605309 0.73573
0.19700000000000001 0.14340351737255250 0.743404
0.19750000000000001 0.11983385969701885 0.719834
0.19800000000000001 0.12116324793193396 0.721163
0.19850000000000001 0.12453129621190648 0.724531
0.19900000000000001 0.14048235373668369 0.740482
0.19950000000000001 0.12191214520867057 0.721912
0.20000000000000001 0.13042449392834876 0.730424
0.20050000000000001 0.12675311681020202 0.726753
0.20100000000000001 0.10701543465271310 0.707015
0.20150000000000001 0.12683595612077836 0.726836
0.20200000000000001 0.13789072930033844 0.737891
0.20250000000000001 0.12200806863777315 0.722008
0.20300000000000001 0.12704193145765935 0.727042
0.20350000000000001 0.14404886628960567 0.744049
0.20400000000000001 0.13375808904474271 0.733758
0.20450000000000002 0.14186079545404123 0.741861
0.20500000000000002 0.13521108292696546 0.735211
0.20550000000000002 0.11649496752319893 0.716495
0.20600000000000002 0.12751883282776785 0.727519
0.20650000000000002 0.12599847387798707 0.725998
0.20700000000000002 0.11989536617756484 0.719895
0.20750000000000002 0.13819596194551217 0.738196
0.20800000000000002 0.13528664171977275 0.735287
0.20849999999999999 0.13935607442017470 0.739356
0.20899999999999999 0.13695984353041685 0.73696
0.20949999999999999 0.12116623559893253 0.721166
0.20999999999999999 0.13157785833352759 0.731578
0.21049999999999999 0.12930182976781693 0.729302
0.21099999999999999 0.14356323935184392 0.743563
0.21149999999999999 0.13307900613920709 0.733079
0.21199999999999999 0.12875866980785911 0.728759
0.21249999999999999 0.14032195559170171 0.740322
0.21299999999999999 0.14151666191143253 0.741517
0.21350000000000000 0.12052225101253465 0.720522
0.21400000000000000 0.14035515836577270 0.740355
0.21450000000000000 0.13957510587693206 0.739575
0.21500000000000000 0.13857120511832571 0.738571
0.21550000000000000 0.12976268633609855 0.729763
0.21600000000000000 0.12951260077533638 0.729513
0.21650000000000000 0.13264780813978710 0.732648
0.21700000000000000 0.13827370698633806 0.738274
0.21750000000000000 0.13793143615856063 0.737931
0.21800000000000000 0.12948292741571835 0.729483
0.21850000000000000 0.12334678470002057 0.723347
0.21900000000000000 0.15419415165743616 0.754194
0.21950000000000000 0.15085609257820207 0.750856
0.22000000000000000 0.16545100406749841 0.765451
0.22050000000000000 0.12892253234697432 0.728923
0.22100000000000000 0.15863265168382137 0.758633
0.22150000000000000 0.15395047093381156 0.75395
0.22200000000000000 0.15361226645556922 0.753612
0.22250000000000000 0.15187240782599032 0.751872
0.22300000000000000 0.14849625981191319 0.748496
0.22350000000000000 0.13884067020140181 0.738841
0.22400000000000000 0.14156921197665787 0.741569
0.22450000000000001 0.15176070342300593 0.751761
0.22500000000000001 0.13993491725065810 0.739935
0.22550000000000001 0.13415077625034383 0.734151
0.22600000000000001 0.14975338996939089 0.749753
0.22650000000000001 0.14756429651304184 0.747564
0.22700000000000001 0.13837018263683282 0.73837
0.22750000000000001 0.13895021525292195 0.73895
0.22800000000000001 0.14304708304751071 0.743047
0.22850000000000001 0.16320769902586738 0.763208
0.22900000000000001 0.13768367616951913 0.737684
0.22950000000000001 0.14742239414692501 0.747422
0.23000000000000001 0.16072277658109896 0.760723
0.23050000000000001 0.14550096060654785 0.745501
0.23100000000000001 0.13343732541610900 0.733437
0.23150000000000001 0.14505488840358788 0.745055
0.23200000000000001 0.15244017499085161 0.75244
0.23250000000000001 0.14029038901015867 0.74029
0.23300000000000001 0.14798889836396709 0.747989
0.23350000000000001 0.15800802685199430 0.758008
0.23400000000000001 0.15940725548767540 0.759407
0.23450000000000001 0.14996693692231541 0.749967
0.23500000000000001 0.15598437379915139 0.755984
0.23550000000000001 0.12883414900786944 0.728834
0.23600000000000002 0.14480350578699083 0.744804
0.23650000000000002 0.14847190759830312 0.748472
0.23700000000000002 0.14902497676618040 0.749025
0.23750000000000002 0.15519588259356437 0.755196
0.23800000000000002 0.14664003041603066 0.74664
0.23850000000000002 0.13193257863175101 0.731933
0.23900000000000002 0.16252826982333346 0.762528
0.23950000000000002 0.16255694720074648 0.762557
0.23999999999999999 0.15395474370180628 0.753955
0.24049999999999999 0.16891935421431895 0.768919
0.24099999999999999 0.14740170255917179 0.747402
0.24149999999999999 0.14446497767741903 0.744465
0.24199999999999999 0.14317727669469540 0.743177
0.24249999999999999 0.14683668902652527 0.746837
0.24299999999999999 0.14923681426373137 0.749237
0.24349999999999999 0.16743813962666473 0.767438
0.24399999999999999 0.15316694893504954 0.753167
0.24450000000000000 0.15480165659115105 0.754802
0.24500000000000000 0.14964348001466043 0.749643
0.24550000000000000 0.13714334741752954 0.737143
0.24600000000000000 0.13684680529856350 0.736847
0.24650000000000000 0.12278267950521028 0.722783
0.24700000000000000 0.15500938591602159 0.755009
0.24750000000000000 0.14846954885196575 0.74847
0.24800000000000000 0.14883126099192867 0.748831
0.24850000000000000 0.14090602430681098 0.740906
0.24900000000000000 0.14572580234203289 0.745726
0.24950000000000000 0.15779492209572779 0.757795
0.25000000000000000 0.14982151011133527 0.749822
0.25050000000000000 0.14702543051133624 0.747025
0.25100000000000000 0.14272248504419027 0.742722
0.25150000000000000 0.14109007037004720 0.74109
0.25200000000000000 0.15648970586273642 0.75649
0.25250000000000000 0.15199179896278506 0.751992
0.25300000000000000 0.14129222154052759 0.741292
0.25350000000000000 0.13576977048470684 0.73577
0.25400000000000000 0.13372543452592159 0.733725
0.25450000000000000 0.12441790991810718 0.724418
0.25500000000000000 0.14663712252780209 0.746637
0.25550000000000000 0.14606361806151397 0.746064
0.25600000000000001 0.15667474885640259 0.756675
0.25650000000000001 0.15277633545816113 0.752776
0.25700000000000001 0.14704265408819914 0.747043
0.25750000000000001 0.14591602954960139 0.745916
0.25800000000000001 0.15986378071334065 0.759864
0.25850000000000001 0.14329124889564154 0.743291
0.25900000000000001 0.14920945510070133 0.749209
0.25950000000000001 0.13951144540958829 0.739511
0.26000000000000001 0.12088102686490176 0.720881
0.26050000000000001 0.13226316139828445 0.732263
0.26100000000000001 0.16866982347742163 0.76867
0.26150000000000001 0.15679610667097560 0.756796
0.26200000000000001 0.15864210156584693 0.758642
0.26250000000000001 0.15454313545380821 0.754543
0.26300000000000001 0.15262298044539366 0.752623
0.26350000000000001 0.16315332477599509 0.763153
0.26400000000000001 0.12370256460674101 0.723703
0.26450000000000001 0.14758782791208869 0.747588
0.26500000000000001 0.14711390494008481 0.747114
0.26550000000000001 0.14336144262418685 0.743361
0.26600000000000001 0.16486806881405586 0.764868
0.26650000000000001 0.15023381228882668 0.750234
0.26700000000000002 0.16123544560380709 0.761235
0.26750000000000002 0.17867763300234965 0.778678
0.26800000000000002 0.15591355641156018 0.755914
0.26850000000000002 0.15244248657229043 0.752442
0.26900000000000002 0.15028265039806613 0.750283
0.26950000000000002 0.14894587599342657 0.748946
0.27000000000000002 0.17116077214750508 0.771161
0.27050000000000002 0.14975923868916352 0.749759
0.27100000000000002 0.12430295707503890 0.724303
0.27150000000000002 0.16083293749343405 0.760833
0.27200000000000002 0.16562708113128230 0.765627
0.27250000000000002 0.14882872974048686 0.748829
0.27300000000000002 0.16122443791260918 0.761224
0.27350000000000002 0.12944464352053664 0.729445
0.27400000000000002 0.17400101234084381 0.774001
0.27450000000000002 0.15074831281806386 0.750748
0.27500000000000002 0.14898764920345109 0.748988
0.27550000000000002 0.16342622661273859 0.763426
0.27600000000000002 0.16930506543894264 0.769305
0.27650000000000002 0.15514938607805590 0.755149
0.27700000000000002 0.15094934354001943 0.750949
0.27750000000000002 0.16254276532821188 0.762543
0.27800000000000002 0.16769320632602810 0.767693
0.27850000000000003 0.14066274600949427 0.740663
0.27900000000000003 0.14755161006201672 0.747552
0.27950000000000003 0.16391298071968177 0.763913
0.28000000000000003 0.15899221784090975 0.758992
0.28050000000000003 0.17589032123156650 0.77589
0.28100000000000003 0.14748779703881817 0.747488
