# XXZ spin chain 
# ED for L=20, Delta=0.775
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

2.1000000000000001E-002 1.0425382753012577E-003 0.451043
2.1500000000000002E-002 1.3275870732909827E-003 0.451328
2.1999999999999999E-002 1.3048579853533592E-003 0.451305
2.2499999999999999E-002 5.0424700041052459E-003 0.455042
2.3000000000000000E-002 4.0116557512200153E-003 0.454012
2.3500000000000000E-002 9.7494250941810075E-003 0.459749
2.4000000000000000E-002 1.4053862616458657E-002 0.464054
2.4500000000000001E-002 1.8904521842876089E-002 0.468905
2.5000000000000001E-002 1.5609451244034145E-002 0.465609
2.5500000000000002E-002 2.6640684919026665E-002 0.476641
2.6000000000000002E-002 2.3047303907347369E-002 0.473047
2.6499999999999999E-002 2.6806679263114162E-002 0.476807
2.7000000000000000E-002 3.2598838420121692E-002 0.482599
2.7500000000000000E-002 3.0382031348427523E-002 0.480382
2.8000000000000001E-002 3.2165605499885751E-002 0.482166
2.8500000000000001E-002 4.8242003132114901E-002 0.498242
2.9000000000000001E-002 4.8311359522139892E-002 0.498311
2.9500000000000002E-002 5.3323465807410174E-002 0.503323
2.9999999999999999E-002 4.4758158351014335E-002 0.494758
3.0499999999999999E-002 5.3134051761242827E-002 0.503134
3.1000000000000000E-002 7.2159546682499645E-002 0.52216
3.1500000000000000E-002 6.4921904082636678E-002 0.514922
3.2000000000000001E-002 4.6944877201932175E-002 0.496945
3.2500000000000001E-002 8.0000686904442550E-002 0.530001
3.3000000000000002E-002 6.9175659282684238E-002 0.519176
3.3500000000000002E-002 5.8810617347835437E-002 0.508811
3.4000000000000002E-002 6.0089750381343857E-002 0.51009
3.4500000000000003E-002 6.0967133991850116E-002 0.510967
3.5000000000000003E-002 6.4281893875681631E-002 0.514282
3.5500000000000004E-002 6.3065221460582174E-002 0.513065
3.6000000000000004E-002 5.9631109737882257E-002 0.509631
3.6499999999999998E-002 4.6641833550622944E-002 0.496642
3.6999999999999998E-002 5.4829772854131160E-002 0.50483
3.7499999999999999E-002 6.4611285102611604E-002 0.514611
3.7999999999999999E-002 6.1557198288420129E-002 0.511557
3.8500000000000000E-002 4.6894627566401934E-002 0.496895
3.9000000000000000E-002 4.8226178197476127E-002 0.498226
3.9500000000000000E-002 5.7762215234991213E-002 0.507762
4.0000000000000001E-002 4.8104928826670910E-002 0.498105
4.0500000000000001E-002 4.2895516762456877E-002 0.492896
4.1000000000000002E-002 2.9825603103326642E-002 0.479826
4.1500000000000002E-002 4.3862964411639629E-002 0.493863
4.2000000000000003E-002 3.5878754980464882E-002 0.485879
4.2500000000000003E-002 4.5509701932873715E-002 0.49551
4.3000000000000003E-002 2.3486054351942242E-002 0.473486
4.3500000000000004E-002 2.7488329674468109E-002 0.477488
4.3999999999999997E-002 4.1809123819134757E-002 0.491809
4.4499999999999998E-002 2.2241553823508134E-002 0.472242
4.4999999999999998E-002 2.5818846822126332E-002 0.475819
4.5499999999999999E-002 2.8636204746914390E-002 0.478636
4.5999999999999999E-002 2.4327572617478671E-002 0.474328
4.6500000000000000E-002 2.5868928146005690E-002 0.475869
4.7000000000000000E-002 2.4166672899425423E-002 0.474167
4.7500000000000001E-002 2.6337557911820703E-002 0.476338
4.8000000000000001E-002 2.1839176287943324E-002 0.471839
4.8500000000000001E-002 2.3843367697308663E-002 0.473843
4.9000000000000002E-002 1.4896557627884688E-002 0.464897
4.9500000000000002E-002 2.2330738889477161E-002 0.472331
5.0000000000000003E-002 1.1653886099131207E-002 0.461654
5.0500000000000003E-002 2.2768887229851736E-002 0.472769
5.1000000000000004E-002 2.0439625373306826E-002 0.47044
5.1500000000000004E-002 1.8809436564671971E-002 0.468809
5.2000000000000005E-002 3.1650927157876894E-002 0.481651
5.2499999999999998E-002 1.6869886973883020E-002 0.46687
5.2999999999999999E-002 1.8530224098687660E-002 0.46853
5.3499999999999999E-002 2.0114292017557690E-002 0.470114
5.3999999999999999E-002 1.9980302819601836E-002 0.46998
5.4500000000000000E-002 1.8666900181446806E-002 0.468667
5.5000000000000000E-002 1.4446971554122860E-002 0.464447
5.5500000000000001E-002 2.0096773829636781E-002 0.470097
5.6000000000000001E-002 1.8863849547458331E-002 0.468864
5.6500000000000002E-002 1.3515096504113746E-002 0.463515
5.7000000000000002E-002 2.4156174581560611E-002 0.474156
5.7500000000000002E-002 2.1586901406674228E-002 0.471587
5.8000000000000003E-002 1.7994143671589025E-002 0.467994
5.8500000000000003E-002 1.8397253900850102E-002 0.468397
5.9000000000000004E-002 2.9693549471296446E-002 0.479694
5.9500000000000004E-002 2.4844665223038402E-002 0.474845
5.9999999999999998E-002 2.7072130776452159E-002 0.477072
6.0499999999999998E-002 1.8803584632805601E-002 0.468804
6.0999999999999999E-002 1.6250383263403077E-002 0.46625
6.1499999999999999E-002 2.7837986992580051E-002 0.477838
6.2000000000000000E-002 2.4269586549928144E-002 0.47427
6.2500000000000000E-002 3.3629579500510674E-002 0.48363
6.3000000000000000E-002 2.9804860139768002E-002 0.479805
6.3500000000000001E-002 2.8819175400685650E-002 0.478819
6.4000000000000001E-002 2.8538101500544838E-002 0.478538
6.4500000000000002E-002 3.4001823303783367E-002 0.484002
6.5000000000000002E-002 3.4453700353399654E-002 0.484454
6.5500000000000003E-002 3.5595543227330634E-002 0.485596
6.6000000000000003E-002 3.6564153122490131E-002 0.486564
6.6500000000000004E-002 3.6695322636395925E-002 0.486695
6.7000000000000004E-002 5.1838749199850383E-002 0.501839
6.7500000000000004E-002 3.8834080638558588E-002 0.488834
6.8000000000000005E-002 4.3737204020196797E-002 0.493737
6.8500000000000005E-002 4.5408624298208973E-002 0.495409
6.9000000000000006E-002 5.7031219260831871E-002 0.507031
6.9500000000000006E-002 4.6146838500790113E-002 0.496147
7.0000000000000007E-002 3.7780719458468968E-002 0.487781
7.0500000000000007E-002 4.8829423334237593E-002 0.498829
7.1000000000000008E-002 6.6883918293593483E-002 0.516884
7.1500000000000008E-002 5.5384629288737233E-002 0.505385
7.2000000000000008E-002 6.5236522152207974E-002 0.515237
7.2499999999999995E-002 7.1296531731012247E-002 0.521297
7.2999999999999995E-002 6.3815148945896502E-002 0.513815
7.3499999999999996E-002 7.4831729158768789E-002 0.524832
7.3999999999999996E-002 6.2257463000111403E-002 0.512257
7.4499999999999997E-002 5.0608236767532018E-002 0.500608
7.4999999999999997E-002 9.3080768016943011E-002 0.543081
7.5499999999999998E-002 8.7919217496721755E-002 0.537919
7.5999999999999998E-002 8.6501922202648615E-002 0.536502
7.6499999999999999E-002 9.2281427514478959E-002 0.542281
7.6999999999999999E-002 8.0515721818745695E-002 0.530516
7.7499999999999999E-002 0.11258959586780662 0.56259
7.8000000000000000E-002 8.5215279515417575E-002 0.535215
7.8500000000000000E-002 7.7446379932240419E-002 0.527446
7.9000000000000001E-002 0.12334425601984383 0.573344
7.9500000000000001E-002 0.10350565019023947 0.553506
8.0000000000000002E-002 0.12807850420901046 0.578079
8.0500000000000002E-002 0.12646926713024598 0.576469
8.1000000000000003E-002 0.12127498917891194 0.571275
8.1500000000000003E-002 0.11611723804161406 0.566117
8.2000000000000003E-002 0.13383695998554779 0.583837
8.2500000000000004E-002 0.12067936905906462 0.570679
8.3000000000000004E-002 0.11169364529482129 0.561694
8.3500000000000005E-002 0.11211679853116362 0.562117
8.4000000000000005E-002 0.15847709436131957 0.608477
8.4500000000000006E-002 0.14029872068333157 0.590299
8.5000000000000006E-002 0.14493618418517340 0.594936
8.5500000000000007E-002 0.12790795966273052 0.577908
8.6000000000000007E-002 0.14459289971278400 0.594593
8.6500000000000007E-002 0.15228560160526267 0.602286
8.7000000000000008E-002 0.17317785649741332 0.623178
8.7500000000000008E-002 0.14589947781460180 0.595899
8.7999999999999995E-002 0.15040923525674268 0.600409
8.8499999999999995E-002 0.17417624940102186 0.624176
8.8999999999999996E-002 0.15933873815588820 0.609339
8.9499999999999996E-002 0.17024157888491590 0.620242
8.9999999999999997E-002 0.18013641825578317 0.630136
9.0499999999999997E-002 0.16287089282545789 0.612871
9.0999999999999998E-002 0.18749078845726835 0.637491
9.1499999999999998E-002 0.18759782124763358 0.637598
9.1999999999999998E-002 0.15171151979525421 0.601712
9.2499999999999999E-002 0.17942671432348381 0.629427
9.2999999999999999E-002 0.21004032731463121 0.66004
9.3500000000000000E-002 0.17971244171578823 0.629712
9.4000000000000000E-002 0.21548981168389456 0.66549
9.4500000000000001E-002 0.16036795576411206 0.610368
9.5000000000000001E-002 0.19932317620770296 0.649323
9.5500000000000002E-002 0.24090368192277886 0.690904
9.6000000000000002E-002 0.18942116658225069 0.639421
9.6500000000000002E-002 0.23220759991782480 0.682208
9.7000000000000003E-002 0.20051921967635253 0.650519
9.7500000000000003E-002 0.17727140452269682 0.627271
9.8000000000000004E-002 0.18655217330911922 0.636552
9.8500000000000004E-002 0.18380790234955310 0.633808
9.9000000000000005E-002 0.19598727189200066 0.645987
9.9500000000000005E-002 0.24752552873195102 0.697526
0.10000000000000001 0.20757991880578119 0.65758
0.10050000000000001 0.17750331050280388 0.627503
0.10100000000000001 0.19420916896850782 0.644209
0.10150000000000001 0.18949196638784990 0.639492
0.10200000000000001 0.19327782151274020 0.643278
0.10250000000000001 0.19178525809280259 0.641785
0.10300000000000001 0.20432337640208303 0.654323
0.10350000000000001 0.17702136221567941 0.627021
0.10400000000000001 0.19942745041366058 0.649427
0.10450000000000000 0.21952166831006281 0.669522
0.10500000000000000 0.17978022003757199 0.62978
0.10550000000000000 0.21046218175186326 0.660462
0.10600000000000000 0.24647010654523432 0.69647
0.10650000000000000 0.19289337867696127 0.642893
0.10700000000000000 0.23688460441106141 0.686885
0.10750000000000000 0.16895657283391693 0.618957
0.10800000000000000 0.20689399716007542 0.656894
0.10850000000000000 0.22705715236287632 0.677057
0.10900000000000000 0.17695473466291073 0.626955
0.10950000000000000 0.18426254778343268 0.634263
0.11000000000000000 0.18170810891205053 0.631708
0.11050000000000000 0.21907973183410248 0.66908
0.11100000000000000 0.20058874233036814 0.650589
0.11150000000000000 0.20020331841357339 0.650203
0.11200000000000000 0.21670320988924657 0.666703
0.11250000000000000 0.24047480763305445 0.690475
0.11300000000000000 0.18246920495013366 0.632469
0.11350000000000000 0.18064227333474681 0.630642
0.11400000000000000 0.23986453361715876 0.689865
0.11450000000000000 0.19471516408850631 0.644715
0.11500000000000000 0.20520833260430774 0.655208
0.11550000000000001 0.19392907272846191 0.643929
0.11600000000000001 0.17234184154260290 0.622342
0.11650000000000001 0.21205366617853158 0.662054
0.11700000000000001 0.18134946913739541 0.631349
0.11750000000000001 0.22143289262328822 0.671433
0.11800000000000001 0.16951529378146432 0.619515
0.11850000000000001 0.17810014863209048 0.6281
0.11900000000000001 0.22967670295221521 0.679677
0.11950000000000001 0.17700196983843908 0.627002
0.12000000000000000 0.20439650120808522 0.654397
0.12050000000000000 0.21112356209599228 0.661124
0.12100000000000000 0.19113495050092136 0.641135
0.12150000000000000 0.18093886513967616 0.630939
0.12200000000000000 0.21254324423216983 0.662543
0.12250000000000000 0.20300306699952445 0.653003
0.12300000000000000 0.18972530065366913 0.639725
0.12350000000000000 0.18893849701536861 0.638938
0.12400000000000000 0.17154790958435398 0.621548
0.12450000000000000 0.16780442964903788 0.617804
0.12500000000000000 0.21789103073113411 0.667891
0.12550000000000000 0.16258049347854225 0.61258
0.12600000000000000 0.17720259543831912 0.627203
0.12650000000000000 0.17630503801416533 0.626305
0.12700000000000000 0.17741014220164994 0.62741
0.12750000000000000 0.18413961791813668 0.63414
0.12800000000000000 0.21828939484206797 0.668289
0.12850000000000000 0.16519710307965660 0.615197
0.12900000000000000 0.20268484729471253 0.652685
0.12950000000000000 0.19568299565700889 0.645683
0.13000000000000000 0.23242797662249789 0.682428
0.13050000000000000 0.18414731397549994 0.634147
0.13100000000000001 0.17405899413819403 0.624059
0.13150000000000001 0.21825332452047946 0.668253
0.13200000000000001 0.15793069137790947 0.607931
0.13250000000000001 0.19955000787363655 0.64955
0.13300000000000001 0.15299095217165229 0.602991
0.13350000000000001 0.20912343436967737 0.659123
0.13400000000000001 0.18355290791452405 0.633553
0.13450000000000001 0.20967719592765971 0.659677
0.13500000000000001 0.19396684793071919 0.643967
0.13550000000000001 0.17890269370056927 0.628903
0.13600000000000001 0.16369861783859468 0.613699
0.13650000000000001 0.16657843322658050 0.616578
0.13700000000000001 0.20297532750746067 0.652975
0.13750000000000001 0.22439590198645812 0.674396
0.13800000000000001 0.15694736941713811 0.606947
0.13850000000000001 0.20387631627650668 0.653876
0.13900000000000001 0.19831989099461358 0.64832
0.13950000000000001 0.18901260534346576 0.639013
0.14000000000000001 0.19639427269461490 0.646394
0.14050000000000001 0.17253208234304354 0.622532
0.14100000000000001 0.20959489445151064 0.659595
0.14150000000000001 0.19616509072083893 0.646165
0.14200000000000002 0.19634224010030649 0.646342
0.14250000000000002 0.18633133960475481 0.636331
0.14300000000000002 0.17281085378816627 0.622811
0.14350000000000002 0.18825066058986506 0.638251
0.14400000000000002 0.18520573845619459 0.635206
0.14449999999999999 0.18790092913644335 0.637901
0.14499999999999999 0.20884947224168121 0.658849
0.14549999999999999 0.17158319768770691 0.621583
0.14599999999999999 0.20161777164501091 0.651618
0.14649999999999999 0.19883886003916498 0.648839
0.14699999999999999 0.19187780234006083 0.641878
0.14749999999999999 0.18245415677759563 0.632454
0.14799999999999999 0.22112128193022174 0.671121
0.14849999999999999 0.22535498536320733 0.675355
0.14899999999999999 0.19610591998456423 0.646106
0.14949999999999999 0.19135051666794672 0.641351
0.14999999999999999 0.19387631481280868 0.643876
0.15049999999999999 0.18481126613414367 0.634811
0.15100000000000000 0.17565562071591520 0.625656
0.15150000000000000 0.18214084991395593 0.632141
0.15200000000000000 0.20939122894215439 0.659391
0.15250000000000000 0.19659003837876610 0.64659
0.15300000000000000 0.17345151106307985 0.623452
0.15350000000000000 0.19597489050942743 0.645975
0.15400000000000000 0.20023288968216255 0.650233
0.15450000000000000 0.19713861971662294 0.647139
0.15500000000000000 0.17554846375489905 0.625548
0.15550000000000000 0.20570848759313137 0.655708
0.15600000000000000 0.21406454043320147 0.664065
0.15650000000000000 0.19883437831989437 0.648834
0.15700000000000000 0.21282657368951893 0.662827
0.15750000000000000 0.18203031137479922 0.63203
0.15800000000000000 0.17071783279549702 0.620718
0.15850000000000000 0.19855080599808997 0.648551
0.15900000000000000 0.16477906856613120 0.614779
0.15950000000000000 0.19743023541986512 0.64743
0.16000000000000000 0.16445877227624700 0.614459
0.16050000000000000 0.19925834849683119 0.649258
0.16100000000000000 0.18412878462927651 0.634129
0.16150000000000000 0.16131241432827487 0.611312
0.16200000000000001 0.17246760282146226 0.622468
0.16250000000000001 0.19380453359678051 0.643805
0.16300000000000001 0.17535204965402915 0.625352
0.16350000000000001 0.17679209729089990 0.626792
0.16400000000000001 0.17980065569422893 0.629801
0.16450000000000001 0.15432250779358100 0.604323
0.16500000000000001 0.16931461724043781 0.619315
0.16550000000000001 0.18781229794854443 0.637812
0.16600000000000001 0.19952440038223887 0.649524
0.16650000000000001 0.17587047091178717 0.62587
0.16700000000000001 0.18360605664500138 0.633606
0.16750000000000001 0.15866947086842351 0.608669
0.16800000000000001 0.18044440990719893 0.630444
0.16850000000000001 0.18476515614626576 0.634765
0.16900000000000001 0.18030627912150385 0.630306
0.16950000000000001 0.18749249332128098 0.637492
0.17000000000000001 0.16386004850130967 0.61386
0.17050000000000001 0.17139025136252825 0.62139
0.17100000000000001 0.15610532255019374 0.606105
0.17150000000000001 0.17796259090022040 0.627963
0.17200000000000001 0.16903633171301458 0.619036
0.17250000000000001 0.15898155913976356 0.608982
0.17300000000000001 0.17106779858247612 0.621068
0.17350000000000002 0.15471169335998100 0.604712
0.17400000000000002 0.17705734461349248 0.627057
0.17450000000000002 0.14892747739584530 0.598927
0.17500000000000002 0.16186396560899882 0.611864
0.17550000000000002 0.15274963701610944 0.60275
0.17599999999999999 0.16082272142161488 0.610823
0.17649999999999999 0.15296071065227726 0.602961
0.17699999999999999 0.17806571328039258 0.628066
0.17749999999999999 0.17009955511176017 0.6201
0.17799999999999999 0.16417236974569779 0.614172
0.17849999999999999 0.16261976229328090 0.61262
0.17899999999999999 0.18743949422260989 0.637439
0.17949999999999999 0.16462082773587333 0.614621
0.17999999999999999 0.16293484809128900 0.612935
0.18049999999999999 0.15865150248244958 0.608652
0.18099999999999999 0.18782760294652762 0.637828
0.18149999999999999 0.14577433972040590 0.595774
0.18200000000000000 0.15378271666064761 0.603783
0.18250000000000000 0.17092167908727873 0.620922
0.18300000000000000 0.15538263555274817 0.605383
0.18350000000000000 0.14222619421729960 0.592226
0.18400000000000000 0.13364845996646990 0.583648
0.18450000000000000 0.16081499187282927 0.610815
0.18500000000000000 0.15427976268244831 0.60428
0.18550000000000000 0.16133044355692550 0.61133
0.18600000000000000 0.16732249615510963 0.617322
0.18650000000000000 0.16440126229186061 0.614401
0.18700000000000000 0.16136797123234162 0.611368
0.18750000000000000 0.16206224591239621 0.612062
0.18800000000000000 0.15212038609484710 0.60212
0.18850000000000000 0.14474695500637039 0.594747
0.18900000000000000 0.16946669437707593 0.619467
0.18950000000000000 0.16318327072028047 0.613183
0.19000000000000000 0.14931510989016095 0.599315
0.19050000000000000 0.15124748499886859 0.601247
0.19100000000000000 0.15293956898449085 0.60294
0.19150000000000000 0.15878383790821679 0.608784
0.19200000000000000 0.17669559231359336 0.626696
0.19250000000000000 0.14237320478368101 0.592373
0.19300000000000000 0.13312478370294464 0.583125
0.19350000000000001 0.16007817934446517 0.610078
0.19400000000000001 0.15496452891084703 0.604965
0.19450000000000001 0.14938744103388085 0.599387
0.19500000000000001 0.16220716984209660 0.612207
0.19550000000000001 0.13755999986526554 0.58756
0.19600000000000001 0.14714656001731782 0.597147
0.19650000000000001 0.15426345289436205 0.604263
0.19700000000000001 0.17399170339388367 0.623992
0.19750000000000001 0.14599912142259833 0.595999
0.19800000000000001 0.14822386708294338 0.598224
0.19850000000000001 0.17332272995800571 0.623323
0.19900000000000001 0.17053762119031657 0.620538
0.19950000000000001 0.14975432253979637 0.599754
0.20000000000000001 0.14524639180419999 0.595246
0.20050000000000001 0.15139797185322429 0.601398
0.20100000000000001 0.15391658730748065 0.603917
0.20150000000000001 0.14407564696041464 0.594076
0.20200000000000001 0.15225369080189241 0.602254
0.20250000000000001 0.14737040280545002 0.59737
0.20300000000000001 0.14093648921844337 0.590936
0.20350000000000001 0.16582911902789499 0.615829
0.20400000000000001 0.16018404408512699 0.610184
0.20450000000000002 0.16615458668215521 0.616155
0.20500000000000002 0.14647917385828271 0.596479
0.20550000000000002 0.14499525921421266 0.594995
0.20600000000000002 0.12805077628767572 0.578051
0.20650000000000002 0.16219395256819941 0.612194
0.20700000000000002 0.14861962168153525 0.59862
0.20750000000000002 0.15188068849284592 0.601881
0.20800000000000002 0.14348197293630793 0.593482
0.20849999999999999 0.15767395389446232 0.607674
0.20899999999999999 0.14823187100320270 0.598232
0.20949999999999999 0.13545067800634816 0.585451
0.20999999999999999 0.12162288121570632 0.571623
0.21049999999999999 0.16471337270574349 0.614713
0.21099999999999999 0.14725499577345394 0.597255
0.21149999999999999 0.14391095878319601 0.593911
0.21199999999999999 0.13637388805086104 0.586374
0.21249999999999999 0.13826548345847217 0.588265
0.21299999999999999 0.14142077202938164 0.591421
0.21350000000000000 0.15635466630538547 0.606355
0.21400000000000000 0.14894285417152150 0.598943
0.21450000000000000 0.13119643255659963 0.581196
0.21500000000000000 0.14755426085786982 0.597554
0.21550000000000000 0.13950576166711254 0.589506
0.21600000000000000 0.16058310600633760 0.610583
0.21650000000000000 0.14475880141868480 0.594759
0.21700000000000000 0.13614417329861614 0.586144
0.21750000000000000 0.14238943523148603 0.592389
0.21800000000000000 0.13968087573780755 0.589681
0.21850000000000000 0.15015695607086454 0.600157
0.21900000000000000 0.14015014784994118 0.59015
0.21950000000000000 0.14874027423520300 0.59874
0.22000000000000000 0.13876541881244833 0.588765
0.22050000000000000 0.14010877609033853 0.590109
0.22100000000000000 0.13288888267156515 0.582889
0.22150000000000000 0.14783664942873553 0.597837
0.22200000000000000 0.14502152277367797 0.595022
0.22250000000000000 0.13134626850327413 0.581346
0.22300000000000000 0.14038000391450714 0.59038
0.22350000000000000 0.14753157256115845 0.597532
0.22400000000000000 0.14402073294369647 0.594021
0.22450000000000001 0.14887012044196790 0.59887
0.22500000000000001 0.15670239201490826 0.606702
0.22550000000000001 0.12590404813666065 0.575904
0.22600000000000001 0.14545489437827669 0.595455
0.22650000000000001 0.15200399695331887 0.602004
0.22700000000000001 0.14347587892982741 0.593476
0.22750000000000001 0.14572016248120701 0.59572
0.22800000000000001 0.15960455374980947 0.609605
0.22850000000000001 0.13780498996329257 0.587805
0.22900000000000001 0.14328284059538945 0.593283
0.22950000000000001 0.15607119326788110 0.606071
0.23000000000000001 0.13850288581195661 0.588503
0.23050000000000001 0.15197584493704044 0.601976
0.23100000000000001 0.15286194045636772 0.602862
0.23150000000000001 0.16050238278211007 0.610502
0.23200000000000001 0.16872254036834164 0.618723
0.23250000000000001 0.16260370286820180 0.612604
0.23300000000000001 0.13833219187260498 0.588332
0.23350000000000001 0.14961244456754488 0.599612
0.23400000000000001 0.13736894980442538 0.587369
0.23450000000000001 0.15988936882233165 0.609889
0.23500000000000001 0.14105572841786185 0.591056
0.23550000000000001 0.14906727223055949 0.599067
0.23600000000000002 0.16681453080584732 0.616815
0.23650000000000002 0.14188851494379104 0.591889
0.23700000000000002 0.13846524786469427 0.588465
0.23750000000000002 0.16884369771776417 0.618844
0.23800000000000002 0.15459324411023032 0.604593
0.23850000000000002 0.15856109450038305 0.608561
0.23900000000000002 0.16123946642577416 0.611239
0.23950000000000002 0.16563887503041910 0.615639
0.23999999999999999 0.15781195462551412 0.607812
0.24049999999999999 0.13479676868991131 0.584797
0.24099999999999999 0.14789132608172226 0.597891
0.24149999999999999 0.16771160987237432 0.617712
0.24199999999999999 0.13285342742041376 0.582853
0.24249999999999999 0.15505419709847867 0.605054
0.24299999999999999 0.16114141214460892 0.611141
0.24349999999999999 0.17114424794836786 0.621144
0.24399999999999999 0.15019089934150967 0.600191
0.24450000000000000 0.15971107024394904 0.609711
0.24500000000000000 0.15270976994202887 0.60271
0.24550000000000000 0.15990904113236093 0.609909
0.24600000000000000 0.15311485931763716 0.603115
0.24650000000000000 0.17859437909891004 0.628594
0.24700000000000000 0.14556543106880995 0.595565
0.24750000000000000 0.15572067068413639 0.605721
0.24800000000000000 0.15585760192706413 0.605858
0.24850000000000000 0.17443944624186572 0.624439
0.24900000000000000 0.16488877686861661 0.614889
0.24950000000000000 0.16610858965006781 0.616109
0.25000000000000000 0.15977392342588143 0.609774
0.25050000000000000 0.15384601285361255 0.603846
0.25100000000000000 0.15766665287685674 0.607667
0.25150000000000000 0.17358380548199520 0.623584
0.25200000000000000 0.16539746318442652 0.615397
0.25250000000000000 0.16746365640791686 0.617464
0.25300000000000000 0.16005007703548516 0.61005
0.25350000000000000 0.15735940005347995 0.607359
0.25400000000000000 0.16311854838980486 0.613119
0.25450000000000000 0.15515568851269329 0.605156
0.25500000000000000 0.17312139000699034 0.623121
0.25550000000000000 0.16095928312015143 0.610959
0.25600000000000001 0.14309100546850148 0.593091
0.25650000000000001 0.15884571397737310 0.608846
0.25700000000000001 0.15719313665027135 0.607193
0.25750000000000001 0.14494424712677093 0.594944
0.25800000000000001 0.16556062976405964 0.615561
0.25850000000000001 0.17908226015808090 0.629082
0.25900000000000001 0.20090418028169291 0.650904
0.25950000000000001 0.15886060744691119 0.608861
0.26000000000000001 0.15554273960458467 0.605543
0.26050000000000001 0.16217496314216603 0.612175
0.26100000000000001 0.17733211893669931 0.627332
0.26150000000000001 0.13421248571328448 0.584212
0.26200000000000001 0.16784207491330330 0.617842
0.26250000000000001 0.15555877250950914 0.605559
0.26300000000000001 0.16079767689225927 0.610798
0.26350000000000001 0.16317307065938205 0.613173
0.26400000000000001 0.17655461609676271 0.626555
0.26450000000000001 0.16198516351400938 0.611985
0.26500000000000001 0.14551090786996285 0.595511
0.26550000000000001 0.16818870027673005 0.618189
0.26600000000000001 0.14786327853323750 0.597863
0.26650000000000001 0.16745878146662571 0.617459
0.26700000000000002 0.15930731013028385 0.609307
0.26750000000000002 0.15319590083799189 0.603196
0.26800000000000002 0.15728756057231369 0.607288
0.26850000000000002 0.14307186213570694 0.593072
0.26900000000000002 0.15425537741073073 0.604255
0.26950000000000002 0.16804663553488608 0.618047
0.27000000000000002 0.16697014617499689 0.61697
0.27050000000000002 0.15634647362481824 0.606346
0.27100000000000002 0.15650640800641014 0.606506
0.27150000000000002 0.14175562341941916 0.591756
0.27200000000000002 0.14233832331847651 0.592338
0.27250000000000002 0.15878963679072453 0.60879
0.27300000000000002 0.17258502236608031 0.622585
0.27350000000000002 0.16890534925348463 0.618905
0.27400000000000002 0.15438074732448556 0.604381
0.27450000000000002 0.16047928522609856 0.610479
0.27500000000000002 0.16153412952264928 0.611534
0.27550000000000002 0.14260164281238744 0.592602
0.27600000000000002 0.14478957607564411 0.59479
0.27650000000000002 0.15114709239926888 0.601147
0.27700000000000002 0.15007038751760310 0.60007
0.27750000000000002 0.17080342062357570 0.620803
