# XXZ spin chain 
# ED for L=20, Delta=0.025
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

3.7499999999999999E-002 1.5753666560278262E-003 1.95158
3.7999999999999999E-002 2.5823617575204943E-003 1.95258
3.8500000000000000E-002 1.7427331937577160E-003 1.95174
3.9000000000000000E-002 1.7137023746271870E-003 1.95171
3.9500000000000000E-002 1.4960977182593221E-003 1.9515
4.0000000000000001E-002 1.2442632399586491E-003 1.95124
4.0500000000000001E-002 1.2286067631131819E-003 1.95123
4.1000000000000002E-002 1.6426282015571682E-003 1.95164
4.1500000000000002E-002 1.0976954224680739E-003 1.9511
4.2000000000000003E-002 7.4403548877983886E-004 1.95074
4.2500000000000003E-002 1.0045488051198149E-003 1.951
4.3000000000000003E-002 7.4929643380022165E-004 1.95075
4.3500000000000004E-002 9.5395304256122408E-004 1.95095
4.3999999999999997E-002 5.7395278400578517E-004 1.95057
4.4499999999999998E-002 5.8142579014078017E-004 1.95058
4.4999999999999998E-002 9.8758315204567032E-004 1.95099
4.5499999999999999E-002 7.9285523252768219E-004 1.95079
4.5999999999999999E-002 6.1625570103225060E-004 1.95062
4.6500000000000000E-002 1.2458027948085018E-003 1.95125
4.7000000000000000E-002 6.6519365692693387E-004 1.95067
4.7500000000000001E-002 7.5757307346778989E-004 1.95076
4.8000000000000001E-002 1.0085727261357502E-003 1.95101
4.8500000000000001E-002 6.6407425599207537E-004 1.95066
4.9000000000000002E-002 7.6192689134554675E-004 1.95076
4.9500000000000002E-002 1.0184182054123819E-003 1.95102
5.0000000000000003E-002 6.0383655163692804E-004 1.9506
5.0500000000000003E-002 5.3843681110381258E-004 1.95054
5.1000000000000004E-002 4.8130139702425397E-004 1.95048
5.1500000000000004E-002 6.5555612325958316E-004 1.95066
5.2000000000000005E-002 4.6690801542499536E-004 1.95047
5.2499999999999998E-002 3.3845673645348625E-004 1.95034
5.2999999999999999E-002 2.5311876376701050E-004 1.95025
5.3499999999999999E-002 4.4985742180118866E-004 1.95045
5.3999999999999999E-002 1.9465388539432636E-004 1.95019
5.4500000000000000E-002 3.2053450956942992E-004 1.95032
5.5000000000000000E-002 3.7903997199471336E-004 1.95038
5.5500000000000001E-002 5.2742579536160740E-004 1.95053
5.6000000000000001E-002 5.3632775395136918E-004 1.95054
5.6500000000000002E-002 4.1504919389412413E-004 1.95042
5.7000000000000002E-002 2.0494093980051969E-004 1.9502
5.7500000000000002E-002 1.4418317446729186E-004 1.95014
5.8000000000000003E-002 3.4743785728736786E-004 1.95035
5.8500000000000003E-002 5.9699065268525116E-004 1.9506
5.9000000000000004E-002 6.2009652298611014E-004 1.95062
5.9500000000000004E-002 4.6525243472734129E-004 1.95047
5.9999999999999998E-002 3.1919585021175764E-004 1.95032
6.0499999999999998E-002 2.5338215292203703E-004 1.95025
6.0999999999999999E-002 3.0451322478629729E-004 1.9503
6.1499999999999999E-002 2.2579285212543876E-004 1.95023
6.2000000000000000E-002 2.0262015186158178E-004 1.9502
6.2500000000000000E-002 2.3068550523142999E-004 1.95023
6.3000000000000000E-002 2.6451459250647507E-004 1.95026
6.3500000000000001E-002 2.8728714818541761E-004 1.95029
6.4000000000000001E-002 2.7487352226921119E-004 1.95027
6.4500000000000002E-002 2.8341998703558150E-004 1.95028
6.5000000000000002E-002 2.4633438674996351E-004 1.95025
6.5500000000000003E-002 2.6714554957461991E-004 1.95027
6.6000000000000003E-002 2.6959153757243374E-004 1.95027
6.6500000000000004E-002 2.9607419139361662E-004 1.9503
6.7000000000000004E-002 2.6482161532401347E-004 1.95026
6.7500000000000004E-002 3.1189552805357029E-004 1.95031
6.8000000000000005E-002 3.4381623115284609E-004 1.95034
6.8500000000000005E-002 3.9687895529050222E-004 1.9504
6.9000000000000006E-002 4.4036031386558613E-004 1.95044
6.9500000000000006E-002 3.8386115634428386E-004 1.95038
7.0000000000000007E-002 3.6293560891239977E-004 1.95036
7.0500000000000007E-002 3.9069872364625054E-004 1.95039
7.1000000000000008E-002 3.9894718306707287E-004 1.9504
7.1500000000000008E-002 4.0711878559038993E-004 1.95041
7.2000000000000008E-002 4.0784981115769034E-004 1.95041
7.2499999999999995E-002 4.9218962386478728E-004 1.95049
7.2999999999999995E-002 4.6893653735387324E-004 1.95047
7.3499999999999996E-002 4.6160352459087025E-004 1.95046
7.3999999999999996E-002 5.2501696597740235E-004 1.95053
7.4499999999999997E-002 7.4955656645487071E-004 1.95075
7.4999999999999997E-002 1.0766938112713586E-003 1.95108
7.5499999999999998E-002 1.2002145548132650E-003 1.9512
7.5999999999999998E-002 1.2616439588328181E-003 1.95126
7.6499999999999999E-002 9.8112386872486763E-004 1.95098
7.6999999999999999E-002 8.4322861313784151E-004 1.95084
7.7499999999999999E-002 1.0071660170196896E-003 1.95101
7.8000000000000000E-002 1.1446289856460058E-003 1.95114
7.8500000000000000E-002 1.0208898167945711E-003 1.95102
7.9000000000000001E-002 8.5555562658081580E-004 1.95086
7.9500000000000001E-002 1.1059064364766526E-003 1.95111
8.0000000000000002E-002 1.3430740964651209E-003 1.95134
8.0500000000000002E-002 1.0712956773700996E-003 1.95107
8.1000000000000003E-002 1.0843833992613355E-003 1.95108
8.1500000000000003E-002 1.4757878112104381E-003 1.95148
8.2000000000000003E-002 2.2480241694980423E-003 1.95225
8.2500000000000004E-002 2.0788395507884655E-003 1.95208
8.3000000000000004E-002 2.2369153109594382E-003 1.95224
8.3500000000000005E-002 1.7128059741028591E-003 1.95171
8.4000000000000005E-002 1.7517681045121055E-003 1.95175
8.4500000000000006E-002 1.9178178300066579E-003 1.95192
8.5000000000000006E-002 2.1502805163845493E-003 1.95215
8.5500000000000007E-002 2.1654612523945914E-003 1.95217
8.6000000000000007E-002 2.1786744578287933E-003 1.95218
8.6500000000000007E-002 2.2646505295062622E-003 1.95226
8.7000000000000008E-002 2.6667770210272589E-003 1.95267
8.7500000000000008E-002 2.9385756390202717E-003 1.95294
8.7999999999999995E-002 2.7240401165826802E-003 1.95272
8.8499999999999995E-002 2.8265632747393951E-003 1.95283
8.8999999999999996E-002 2.8799236827077540E-003 1.95288
8.9499999999999996E-002 2.6868557319806702E-003 1.95269
8.9999999999999997E-002 2.3587284689334936E-003 1.95236
9.0499999999999997E-002 1.9595517275794918E-003 1.95196
9.0999999999999998E-002 2.3312897323941395E-003 1.95233
9.1499999999999998E-002 2.4139298741934676E-003 1.95241
9.1999999999999998E-002 2.4075905401181401E-003 1.95241
9.2499999999999999E-002 2.3134478286871030E-003 1.95231
9.2999999999999999E-002 2.1326347187990953E-003 1.95213
9.3500000000000000E-002 2.3334576878020329E-003 1.95233
9.4000000000000000E-002 2.2432411108460862E-003 1.95224
9.4500000000000001E-002 1.8620259855596964E-003 1.95186
9.5000000000000001E-002 1.8114724553958956E-003 1.95181
9.5500000000000002E-002 1.7321562068118371E-003 1.95173
9.6000000000000002E-002 1.4879725360663917E-003 1.95149
9.6500000000000002E-002 2.0429046332988703E-003 1.95204
9.7000000000000003E-002 2.5311220554191855E-003 1.95253
9.7500000000000003E-002 3.0742625486949670E-003 1.95307
9.8000000000000004E-002 3.2894595398736655E-003 1.95329
9.8500000000000004E-002 2.7435048565641129E-003 1.95274
9.9000000000000005E-002 2.1929530174602955E-003 1.95219
9.9500000000000005E-002 2.3196864626065217E-003 1.95232
0.10000000000000001 2.2900436527724809E-003 1.95229
0.10050000000000001 2.1314186391601870E-003 1.95213
0.10100000000000001 2.1161934799583297E-003 1.95212
0.10150000000000001 2.2992226013938645E-003 1.9523
0.10200000000000001 2.2923749184779818E-003 1.95229
0.10250000000000001 2.3972046012954661E-003 1.9524
0.10300000000000001 2.1893898262709431E-003 1.95219
0.10350000000000001 2.2512940420440237E-003 1.95225
0.10400000000000001 2.1915443486457947E-003 1.95219
0.10450000000000000 1.6165529062919328E-003 1.95162
0.10500000000000000 1.8571476606698664E-003 1.95186
0.10550000000000000 2.1142572202401148E-003 1.95211
0.10600000000000000 1.8164762498041084E-003 1.95182
0.10650000000000000 1.7560096308292061E-003 1.95176
0.10700000000000000 1.3718263500791953E-003 1.95137
0.10750000000000000 1.6448712992375510E-003 1.95164
0.10800000000000000 1.5494363310382655E-003 1.95155
0.10850000000000000 1.1102634660667525E-003 1.95111
0.10900000000000000 1.2274537323728046E-003 1.95123
0.10950000000000000 1.0009133146784619E-003 1.951
0.11000000000000000 6.6134163517483251E-004 1.95066
0.11050000000000000 8.3624455459172062E-004 1.95084
0.11100000000000000 4.9931943175477887E-004 1.9505
0.11150000000000000 4.7490902162687171E-004 1.95047
0.11200000000000000 4.3366027519293820E-004 1.95043
0.11250000000000000 1.9381156837874428E-004 1.95019
0.11300000000000000 2.8928597344115848E-004 1.95029
0.11350000000000000 1.8178892447224946E-004 1.95018
0.11400000000000000 1.2581462333923664E-004 1.95013
0.11450000000000000 1.5914235745668312E-004 1.95016
0.11500000000000000 7.8545791022394018E-005 1.95008
0.11550000000000001 4.5459139633132632E-005 1.95005
0.11600000000000001 8.5805722946779179E-005 1.95009
0.11650000000000001 5.3919374919191135E-005 1.95005
0.11700000000000001 4.1080649567062146E-005 1.95004
0.11750000000000001 4.9338034846320437E-005 1.95005
0.11800000000000001 4.5717202765972974E-005 1.95005
0.11850000000000001 2.8226899567441550E-005 1.95003
0.11900000000000001 3.5072741214935308E-005 1.95004
0.11950000000000001 2.8789840647604928E-005 1.95003
0.12000000000000000 4.5017445541545931E-005 1.95005
0.12050000000000000 3.7460667907804514E-005 1.95004
0.12100000000000000 4.6124563686858340E-005 1.95005
0.12150000000000000 5.5598895417597841E-005 1.95006
0.12200000000000000 7.0021844850510242E-005 1.95007
0.12250000000000000 6.7268161172250127E-005 1.95007
0.12300000000000000 7.4009913070319726E-005 1.95007
0.12350000000000000 7.4298273011730247E-005 1.95007
0.12400000000000000 8.2291030042256933E-005 1.95008
0.12450000000000000 9.0958037155396089E-005 1.95009
0.12500000000000000 8.7007903171936994E-005 1.95009
0.12550000000000000 1.0753086218650541E-004 1.95011
0.12600000000000000 1.2631896569919774E-004 1.95013
0.12650000000000000 1.4099283891767886E-004 1.95014
0.12700000000000000 1.7627677592355729E-004 1.95018
0.12750000000000000 2.0217348892412253E-004 1.9502
0.12800000000000000 2.0534107380431579E-004 1.95021
0.12850000000000000 1.9774459509216630E-004 1.9502
0.12900000000000000 2.4755451324248403E-004 1.95025
0.12950000000000000 2.7453802014965485E-004 1.95027
0.13000000000000000 3.4951484745929674E-004 1.95035
0.13050000000000000 4.2348286210733776E-004 1.95042
0.13100000000000001 5.6357368395171551E-004 1.95056
0.13150000000000001 7.0234887060914976E-004 1.9507
0.13200000000000001 6.8557695340555212E-004 1.95069
0.13250000000000001 6.2611568349088401E-004 1.95063
0.13300000000000001 4.9190370159434406E-004 1.95049
0.13350000000000001 4.0439440941302868E-004 1.9504
0.13400000000000001 3.0038582898995233E-004 1.9503
0.13450000000000001 3.0937756866169754E-004 1.95031
0.13500000000000001 3.4381884967713309E-004 1.95034
0.13550000000000001 5.3023006251423329E-004 1.95053
0.13600000000000001 6.5724394336708568E-004 1.95066
0.13650000000000001 6.4276137967881871E-004 1.95064
0.13700000000000001 5.5966926689765290E-004 1.95056
0.13750000000000001 4.4195603776028586E-004 1.95044
0.13800000000000001 3.3785924355557190E-004 1.95034
0.13850000000000001 3.0922522298382053E-004 1.95031
0.13900000000000001 3.4337854667931307E-004 1.95034
0.13950000000000001 4.3168310408965539E-004 1.95043
0.14000000000000001 5.1740577190349931E-004 1.95052
0.14050000000000001 6.5704872099164337E-004 1.95066
0.14100000000000001 6.8737083788527524E-004 1.95069
0.14150000000000001 6.6579285998824718E-004 1.95067
0.14200000000000002 5.7860315887356580E-004 1.95058
0.14250000000000002 4.4243156093697132E-004 1.95044
0.14300000000000002 3.7341078984760780E-004 1.95037
0.14350000000000002 3.3614275721967541E-004 1.95034
0.14400000000000002 3.0351979100959244E-004 1.9503
0.14449999999999999 2.8263068123012588E-004 1.95028
0.14499999999999999 2.7834631325694817E-004 1.95028
0.14549999999999999 2.6077816835946073E-004 1.95026
0.14599999999999999 2.2254851325543461E-004 1.95022
0.14649999999999999 2.0421740121277196E-004 1.9502
0.14699999999999999 1.6121525030045485E-004 1.95016
0.14749999999999999 1.4711812180402009E-004 1.95015
0.14799999999999999 1.2263505680815151E-004 1.95012
0.14849999999999999 1.2964935408824472E-004 1.95013
0.14899999999999999 1.0620504687601936E-004 1.95011
0.14949999999999999 1.0552015240009973E-004 1.95011
0.14999999999999999 1.1544003219275009E-004 1.95012
0.15049999999999999 1.2007654930668132E-004 1.95012
0.15100000000000000 1.0969049240323207E-004 1.95011
0.15150000000000000 1.1758286095645572E-004 1.95012
0.15200000000000000 1.0340752674391749E-004 1.9501
0.15250000000000000 8.4840141199217758E-005 1.95008
0.15300000000000000 9.0114005765646422E-005 1.95009
0.15350000000000000 9.3814166010061526E-005 1.95009
0.15400000000000000 9.0693991112106496E-005 1.95009
0.15450000000000000 1.1340219928619614E-004 1.95011
0.15500000000000000 1.3917780654826019E-004 1.95014
0.15550000000000000 1.7692580226061396E-004 1.95018
0.15600000000000000 1.9412952590687341E-004 1.95019
0.15650000000000000 2.4996910755883787E-004 1.95025
0.15700000000000000 2.6260875332660677E-004 1.95026
0.15750000000000000 2.9309512311493578E-004 1.95029
0.15800000000000000 3.1007323422234460E-004 1.95031
0.15850000000000000 3.3244291713435128E-004 1.95033
0.15900000000000000 3.5658194014205949E-004 1.95036
0.15950000000000000 4.0859804728750863E-004 1.95041
0.16000000000000000 4.9567281730043735E-004 1.9505
0.16050000000000000 5.6249952427425156E-004 1.95056
0.16100000000000000 6.3758405771696799E-004 1.95064
0.16150000000000000 6.8676171956853522E-004 1.95069
0.16200000000000001 8.0532010449323372E-004 1.95081
0.16250000000000001 9.7328415289411733E-004 1.95097
0.16300000000000001 1.1183754030385182E-003 1.95112
0.16350000000000001 1.2894813698115875E-003 1.95129
0.16400000000000001 1.3915494941122892E-003 1.95139
0.16450000000000001 1.3549838707674876E-003 1.95135
0.16500000000000001 1.3796854929209832E-003 1.95138
0.16550000000000001 1.2603134241706679E-003 1.95126
0.16600000000000001 1.3116850861246067E-003 1.95131
0.16650000000000001 1.2086353162660906E-003 1.95121
0.16700000000000001 1.1073848361317909E-003 1.95111
0.16750000000000001 1.0177448077331001E-003 1.95102
0.16800000000000001 8.9208859048229400E-004 1.95089
0.16850000000000001 8.9546212292781265E-004 1.9509
0.16900000000000001 1.0228278261696692E-003 1.95102
0.16950000000000001 1.0444091809564036E-003 1.95104
0.17000000000000001 1.0738057433761611E-003 1.95107
0.17050000000000001 1.2208433562525937E-003 1.95122
0.17100000000000001 1.3316894999749426E-003 1.95133
0.17150000000000001 1.4531640695198032E-003 1.95145
0.17200000000000001 1.3543042721278948E-003 1.95135
0.17250000000000001 1.3328132733908141E-003 1.95133
0.17300000000000001 1.2977628995227120E-003 1.9513
0.17350000000000002 1.2904808944765572E-003 1.95129
0.17400000000000002 1.2896407703302123E-003 1.95129
0.17450000000000002 1.3785093565713297E-003 1.95138
0.17500000000000002 1.4285231195150824E-003 1.95143
0.17550000000000002 1.4087856125796470E-003 1.95141
0.17599999999999999 1.5211414558420372E-003 1.95152
0.17649999999999999 1.7107651871590796E-003 1.95171
0.17699999999999999 1.8628880958810143E-003 1.95186
0.17749999999999999 1.9235917883808238E-003 1.95192
0.17799999999999999 2.0170325903454633E-003 1.95202
0.17849999999999999 2.3330837240170318E-003 1.95233
0.17899999999999999 2.5172935214691750E-003 1.95252
0.17949999999999999 2.5631438323792865E-003 1.95256
0.17999999999999999 2.6571729413218297E-003 1.95266
0.18049999999999999 2.6009596622394151E-003 1.9526
0.18099999999999999 2.7406771950800757E-003 1.95274
0.18149999999999999 2.4926772124379483E-003 1.95249
0.18200000000000000 2.5933559102934854E-003 1.95259
0.18250000000000000 2.3485407699288382E-003 1.95235
0.18300000000000000 2.4614004809311403E-003 1.95246
0.18350000000000000 2.1305627307337169E-003 1.95213
0.18400000000000000 1.8590838162417377E-003 1.95186
0.18450000000000000 1.6287681774283822E-003 1.95163
0.18500000000000000 1.7082612660421204E-003 1.95171
0.18550000000000000 1.7158627781806014E-003 1.95172
0.18600000000000000 1.7750643493599698E-003 1.95178
0.18650000000000000 1.7561897344174190E-003 1.95176
0.18700000000000000 1.6790625353693366E-003 1.95168
0.18750000000000000 1.5483744766277576E-003 1.95155
0.18800000000000000 1.4312676244992023E-003 1.95143
0.18850000000000000 1.2942810042654903E-003 1.95129
0.18900000000000000 1.4537344954707874E-003 1.95145
0.18950000000000000 1.7942655831536731E-003 1.95179
0.19000000000000000 1.9606663711788162E-003 1.95196
0.19050000000000000 1.8780537355353618E-003 1.95188
0.19100000000000000 1.7075002062700718E-003 1.95171
0.19150000000000000 1.5353780174217435E-003 1.95154
0.19200000000000000 1.6682725754813912E-003 1.95167
0.19250000000000000 1.5473748123232146E-003 1.95155
0.19300000000000000 1.6630293305690733E-003 1.95166
0.19350000000000001 1.4979094386784507E-003 1.9515
0.19400000000000001 1.2695730269198723E-003 1.95127
0.19450000000000001 1.2956929490003405E-003 1.9513
0.19500000000000001 1.4035103679086263E-003 1.9514
0.19550000000000001 1.4814202834700458E-003 1.95148
0.19600000000000001 1.4601395884072286E-003 1.95146
0.19650000000000001 1.2727092076738769E-003 1.95127
0.19700000000000001 1.1829381671541370E-003 1.95118
0.19750000000000001 1.1377698298609554E-003 1.95114
0.19800000000000001 1.1258146825901892E-003 1.95113
0.19850000000000001 1.4822349242302861E-003 1.95148
0.19900000000000001 1.5566590390786309E-003 1.95156
0.19950000000000001 1.5208812221217023E-003 1.95152
0.20000000000000001 1.6097413042363831E-003 1.95161
0.20050000000000001 1.6680337649218899E-003 1.95167
0.20100000000000001 1.6637451878617230E-003 1.95166
0.20150000000000001 1.5066812331620187E-003 1.95151
0.20200000000000001 1.4449988322047915E-003 1.95144
0.20250000000000001 1.3734174100842797E-003 1.95137
0.20300000000000001 1.1598154322985919E-003 1.95116
0.20350000000000001 1.0868047420720807E-003 1.95109
0.20400000000000001 1.0842221641619585E-003 1.95108
0.20450000000000002 1.1223356934264535E-003 1.95112
0.20500000000000002 8.9986708559988368E-004 1.9509
0.20550000000000002 7.6761816603625297E-004 1.95077
0.20600000000000002 6.5121297165226990E-004 1.95065
0.20650000000000002 4.9334101136847388E-004 1.95049
0.20700000000000002 3.9763492343418400E-004 1.9504
0.20750000000000002 3.3693715404737483E-004 1.95034
0.20800000000000002 2.7494391960073653E-004 1.95027
0.20849999999999999 2.4354769723930469E-004 1.95024
0.20899999999999999 2.2573278294289734E-004 1.95023
0.20949999999999999 1.6627808310887366E-004 1.95017
0.20999999999999999 1.4282324372984586E-004 1.95014
0.21049999999999999 1.2497574898209977E-004 1.95012
0.21099999999999999 1.1400948471866641E-004 1.95011
0.21149999999999999 9.1478887709163482E-005 1.95009
0.21199999999999999 8.5960134315446796E-005 1.95009
0.21249999999999999 9.0760746235560492E-005 1.95009
0.21299999999999999 1.0326498320006221E-004 1.9501
0.21350000000000000 9.4015694545326878E-005 1.95009
0.21400000000000000 9.9873230159727144E-005 1.9501
0.21450000000000000 1.0983777591240601E-004 1.95011
0.21500000000000000 1.0941295829696019E-004 1.95011
0.21550000000000000 1.1640733022396354E-004 1.95012
0.21600000000000000 1.2852677301774059E-004 1.95013
0.21650000000000000 1.3231739897623859E-004 1.95013
0.21700000000000000 1.6212839346905545E-004 1.95016
0.21750000000000000 1.6765371891304509E-004 1.95017
0.21800000000000000 2.2779359387033901E-004 1.95023
0.21850000000000000 2.3259959279068793E-004 1.95023
0.21900000000000000 2.9328112961227550E-004 1.95029
0.21950000000000000 3.2889592881077937E-004 1.95033
0.22000000000000000 3.5130645504645675E-004 1.95035
0.22050000000000000 3.9408458748230939E-004 1.95039
0.22100000000000000 3.9054334824199864E-004 1.95039
0.22150000000000000 4.6837226262524777E-004 1.95047
0.22200000000000000 4.9512399712437014E-004 1.9505
0.22250000000000000 5.3164093028634611E-004 1.95053
0.22300000000000000 5.3566104665624505E-004 1.95054
0.22350000000000000 5.3146042568865542E-004 1.95053
0.22400000000000000 5.5962171394657336E-004 1.95056
0.22450000000000001 5.4380619076583214E-004 1.95054
0.22500000000000001 5.3223932992284382E-004 1.95053
0.22550000000000001 5.0437393605244954E-004 1.9505
0.22600000000000001 4.4011156706488482E-004 1.95044
0.22650000000000001 4.0069669717106678E-004 1.9504
0.22700000000000001 4.1859932131693608E-004 1.95042
0.22750000000000001 4.1011062437121753E-004 1.95041
0.22800000000000001 4.2568067989951435E-004 1.95043
0.22850000000000001 4.7531438649353602E-004 1.95048
0.22900000000000001 4.8129826259065670E-004 1.95048
0.22950000000000001 5.0254050711564461E-004 1.9505
0.23000000000000001 4.5778586326811427E-004 1.95046
0.23050000000000001 4.3834305513907744E-004 1.95044
0.23100000000000001 3.9257416283457219E-004 1.95039
0.23150000000000001 4.0576681462421374E-004 1.95041
0.23200000000000001 4.2229981564635265E-004 1.95042
0.23250000000000001 4.2778866676380852E-004 1.95043
0.23300000000000001 4.4312030471427955E-004 1.95044
0.23350000000000001 4.4265077338505440E-004 1.95044
0.23400000000000001 4.7812640145661995E-004 1.95048
0.23450000000000001 4.8690150187523265E-004 1.95049
0.23500000000000001 4.8327765663809432E-004 1.95048
0.23550000000000001 4.9687452709616848E-004 1.9505
0.23600000000000002 4.8788327512110932E-004 1.95049
0.23650000000000002 4.1786393162819297E-004 1.95042
0.23700000000000002 3.8529809743662643E-004 1.95039
0.23750000000000002 3.9908440558793511E-004 1.9504
0.23800000000000002 3.5817072738825178E-004 1.95036
0.23850000000000002 3.7426429824155506E-004 1.95037
0.23900000000000002 3.1816875776963076E-004 1.95032
0.23950000000000002 2.9468878878704873E-004 1.95029
0.23999999999999999 2.6147820504683508E-004 1.95026
0.24049999999999999 2.4091357063339735E-004 1.95024
0.24099999999999999 1.9475008850236019E-004 1.95019
0.24149999999999999 1.6044541584775781E-004 1.95016
0.24199999999999999 1.5081936396605148E-004 1.95015
0.24249999999999999 1.2960189117159040E-004 1.95013
0.24299999999999999 1.2203217458383044E-004 1.95012
0.24349999999999999 1.1430213699896183E-004 1.95011
0.24399999999999999 1.0523278314975639E-004 1.95011
0.24450000000000000 1.0508391459636399E-004 1.95011
0.24500000000000000 1.0786481356656687E-004 1.95011
0.24550000000000000 1.0436254329598111E-004 1.9501
0.24600000000000000 1.0006901674575560E-004 1.9501
0.24650000000000000 9.1527048318354925E-005 1.95009
0.24700000000000000 8.5522468999062783E-005 1.95009
0.24750000000000000 9.1114861388649898E-005 1.95009
0.24800000000000000 9.4528999784685176E-005 1.95009
0.24850000000000000 9.4461440090457026E-005 1.95009
0.24900000000000000 9.6847923317263903E-005 1.9501
0.24950000000000000 1.2497549003925209E-004 1.95012
0.25000000000000000 1.3767941001611306E-004 1.95014
0.25050000000000000 1.5820497547538881E-004 1.95016
0.25100000000000000 1.8327988369528937E-004 1.95018
0.25150000000000000 2.2040234080449104E-004 1.95022
0.25200000000000000 2.4612645461603578E-004 1.95025
0.25250000000000000 2.6757309287223752E-004 1.95027
0.25300000000000000 3.5038751238914383E-004 1.95035
0.25350000000000000 3.8414458233895934E-004 1.95038
0.25400000000000000 4.0362003142315253E-004 1.9504
0.25450000000000000 4.6530809036009690E-004 1.95047
0.25500000000000000 4.9863674382755933E-004 1.9505
0.25550000000000000 4.6804385316009489E-004 1.95047
0.25600000000000001 5.1337401927837678E-004 1.95051
0.25650000000000001 5.3624776049137008E-004 1.95054
0.25700000000000001 6.0148380275181618E-004 1.9506
0.25750000000000001 6.8858729274108121E-004 1.95069
