# Fitting to data1.dat with error function
# r_S CDF(fit)
5.319301701532404003e-01 5.374255481128875633e-01
5.320219795616449865e-01 5.396890726850267495e-01
5.320847075748902366e-01 5.412348722413521385e-01
5.321220790727244632e-01 5.421555191743983038e-01
5.322148967594726443e-01 5.444410943584325757e-01
5.322323897042019469e-01 5.448716844017389427e-01
5.322565127086607006e-01 5.454653872545847104e-01
5.322769613266399302e-01 5.459685785387572432e-01
5.323708239232828321e-01 5.482773523902556567e-01
5.324386995354092322e-01 5.499459023743245023e-01
5.324748703110643300e-01 5.508347106945084004e-01
5.325297316828297989e-01 5.521823065253970153e-01
5.326788715483323777e-01 5.558426395521344210e-01
5.326998201958377255e-01 5.563564073036846303e-01
5.327033417347979416e-01 5.564427641362684751e-01
5.327324496143777122e-01 5.571564582152023215e-01
5.328084544018598656e-01 5.590191344019989073e-01
5.328203873169005123e-01 5.593114610984541990e-01
5.329455022831391942e-01 5.623744904446430493e-01
5.329689346133992256e-01 5.629477445021014992e-01
5.329702022557544216e-01 5.629787526469819392e-01
5.329857048446615675e-01 5.633579343417912666e-01
5.330306793683281530e-01 5.644576468498190280e-01
5.330994177750415508e-01 5.661374659014968280e-01
5.331038337696538676e-01 5.662453428391922561e-01
5.331293768078488871e-01 5.668692285910936768e-01
5.331327794572594536e-01 5.669523253666622908e-01
5.331557833747105901e-01 5.675140307558312891e-01
5.332551778808209964e-01 5.699394451779836723e-01
5.332737668937510556e-01 5.703927624071629676e-01
5.333288445722869087e-01 5.717353561103645232e-01
5.333740131275801488e-01 5.728357827474666042e-01
5.333861673237596523e-01 5.731317950512858639e-01
5.334244618052195186e-01 5.740641772108497909e-01
5.334734598404249351e-01 5.752565619190416202e-01
5.335179122500942617e-01 5.763377320777965940e-01
5.335478899442959166e-01 5.770665248454970309e-01
5.335500723513109111e-01 5.771195714432181267e-01
5.336267584860121538e-01 5.789826456524302944e-01
5.337429607345746119e-01 5.818023751271225175e-01
5.337519785083647550e-01 5.820210240334379170e-01
5.338387763415513021e-01 5.841242566080695475e-01
5.338559596791006001e-01 5.845403492949401425e-01
5.339721784618371991e-01 5.873520636204939693e-01
5.339966704949669074e-01 5.879440401536762950e-01
5.340826813383849903e-01 5.900213431445615608e-01
5.341187253076516983e-01 5.908911170735351437e-01
5.342046156603539320e-01 5.929619193478006256e-01
5.342170543815406569e-01 5.932616010262110606e-01
5.342182166930754539e-01 5.932896013969783944e-01
5.343727240896212205e-01 5.970074233143113362e-01
5.344021957950796375e-01 5.977156000589535223e-01
5.344656875022575360e-01 5.992401525761346104e-01
5.345648652502468234e-01 6.016185624501803053e-01
5.346203469697597965e-01 6.029474468313834601e-01
5.347046458506526934e-01 6.049642621622223215e-01
5.348020540086628749e-01 6.072912107932810777e-01
5.349499521653789946e-01 6.108169513220124136e-01
5.350461616804256249e-01 6.131056190909023318e-01
5.350471089631740895e-01 6.131281340094836274e-01
5.350560844221263768e-01 6.133414428893222414e-01
5.350972857858093956e-01 6.143201856319363552e-01
5.351528605702073893e-01 6.156392172273507102e-01
5.351965170445612818e-01 6.166744380203535991e-01
5.351979182187873718e-01 6.167076501485839746e-01
5.352222932091363905e-01 6.172852747652697314e-01
5.353007860940159901e-01 6.191435763985635443e-01
5.353697967945730829e-01 6.207751237507972419e-01
5.353830320727360759e-01 6.210877868039251792e-01
5.354186407615605381e-01 6.219285934183800268e-01
5.354739987354369957e-01 6.232345807127476212e-01
5.354984324992900779e-01 6.238105668341280552e-01
5.355061047744804625e-01 6.239913713987863542e-01
5.355586164474993582e-01 6.252281271526408668e-01
5.356057817086434802e-01 6.263378676626348840e-01
5.356084576940294273e-01 6.264007990114451863e-01
5.356173221238004212e-01 6.266092403880847428e-01
5.356199238951091512e-01 6.266704123419111205e-01
5.356306848910861174e-01 6.269233872628994231e-01
5.356919082320547032e-01 6.283616123433177769e-01
5.357316545795155482e-01 6.292943548791650743e-01
5.357516376329733987e-01 6.297630182225558704e-01
5.358087882170111671e-01 6.311023080373240335e-01
5.358149101697984307e-01 6.312456783240745217e-01
5.358343140884825884e-01 6.316999787937119804e-01
5.359705752113009813e-01 6.348850183295595695e-01
5.360202602424899432e-01 6.360440847129459341e-01
5.360216900153470521e-01 6.360774204985879532e-01
5.360632922346955098e-01 6.370469427406573182e-01
5.360796820113968852e-01 6.374286589455485652e-01
5.361885033302747905e-01 6.399596164984018287e-01
5.362513607618669687e-01 6.414187672660047745e-01
5.362872804324827491e-01 6.422516697492740567e-01
5.362935432135492730e-01 6.423968214351717387e-01
5.363250254213624002e-01 6.431261682546055569e-01
5.363531645830766914e-01 6.437776244878546938e-01
5.364474626186694906e-01 6.459576727776845662e-01
5.364851964217909330e-01 6.468286955692631457e-01
5.365550461404917648e-01 6.484390302880272960e-01
5.366143555852018743e-01 6.498042798602593484e-01
5.366504465169072979e-01 6.506341152251691184e-01
5.367136792137677803e-01 6.520862821143328381e-01
5.367260289530164652e-01 6.523696399563703174e-01
5.367712595560171218e-01 6.534067031135093462e-01
5.368619886163632504e-01 6.554835016073407017e-01
5.368828954778370743e-01 6.559614010931247297e-01
5.368831917686142097e-01 6.559681720679979566e-01
5.370177443543466822e-01 6.590378324039976032e-01
5.371584225306332838e-01 6.622360183384798926e-01
5.372699493906766266e-01 6.647631920922811855e-01
5.374597186838517837e-01 6.690461795678150914e-01
5.375341121893124630e-01 6.707192204957157511e-01
5.375868356488225919e-01 6.719028582480425227e-01
5.376508593683375636e-01 6.733378675860401952e-01
5.377110376695195537e-01 6.746843532709794200e-01
5.377336383992136204e-01 6.751894559160958043e-01
5.377768468778794109e-01 6.761542235245917576e-01
5.378407944524387085e-01 6.775798869768440147e-01
5.379261124595484667e-01 6.794779260652965558e-01
5.380376212012931703e-01 6.819515559606760258e-01
5.380619100979219249e-01 6.824892935436359664e-01
5.383196475997037433e-01 6.881715128052013908e-01
5.383488669115659153e-01 6.888129131549767248e-01
5.384924624118887504e-01 6.919566585070284770e-01
5.385549300305466636e-01 6.933199000466447881e-01
5.386055782164276273e-01 6.944232454595016257e-01
5.386280199532693658e-01 6.949115644033831973e-01
5.387924054114057171e-01 6.984778768245700764e-01
5.388682934178227191e-01 7.001179001556547821e-01
5.388684962027756598e-01 7.001222771478268214e-01
5.388776865167650421e-01 7.003206142273638024e-01
5.388810959417482671e-01 7.003941782520697323e-01
5.389376552169941048e-01 7.016133431053827030e-01
5.390690138975682277e-01 7.044360989660183314e-01
5.391252066087079964e-01 7.056398585461924888e-01
5.391253026090236933e-01 7.056419131254746402e-01
