# Long-range Heisenberg model
# L = 20, J = 1.0, Delta = 1.0
# Heatmap of integrated spin conductivity I(omega)
# alpha, omega, I(omega)

1 2.50000000000000005E-003 0.00256921
1 2.59999999999999988E-003 0.00266653
1 2.70000000000000014E-003 0.00276463
1 2.79999999999999997E-003 0.00286842
1 2.89999999999999980E-003 0.00297708
1 3.00000000000000006E-003 0.00310388
1 3.09999999999999989E-003 0.00319917
1 3.20000000000000015E-003 0.00330809
1 3.29999999999999998E-003 0.00342422
1 3.39999999999999981E-003 0.00351903
1 3.50000000000000007E-003 0.00361035
1 3.59999999999999990E-003 0.00371558
1 3.70000000000000016E-003 0.00382625
1 3.79999999999999999E-003 0.00392941
1 3.89999999999999982E-003 0.00402971
1 4.00000000000000008E-003 0.00413454
1 4.10000000000000035E-003 0.00423531
1 4.19999999999999974E-003 0.00433954
1 4.30000000000000000E-003 0.00444223
1 4.40000000000000027E-003 0.00453524
1 4.49999999999999966E-003 0.00463272
1 4.59999999999999992E-003 0.00472442
1 4.70000000000000018E-003 0.00482759
1 4.79999999999999958E-003 0.00493065
1 4.89999999999999984E-003 0.00503049
1 5.00000000000000010E-003 0.00514014
1 5.10000000000000037E-003 0.00524725
1 5.19999999999999976E-003 0.00535165
1 5.30000000000000002E-003 0.00547655
1 5.40000000000000029E-003 0.00558465
1 5.49999999999999968E-003 0.00570718
1 5.59999999999999994E-003 0.00581092
1 5.70000000000000021E-003 0.00592812
1 5.79999999999999960E-003 0.00602562
1 5.89999999999999986E-003 0.00612677
1 6.00000000000000012E-003 0.00623095
1 6.10000000000000039E-003 0.00633973
1 6.19999999999999978E-003 0.00645429
1 6.30000000000000004E-003 0.00657191
1 6.40000000000000031E-003 0.00666778
1 6.49999999999999970E-003 0.00676678
1 6.59999999999999996E-003 0.00687551
1 6.70000000000000023E-003 0.00697403
1 6.79999999999999962E-003 0.00711412
1 6.89999999999999988E-003 0.00721244
1 7.00000000000000015E-003 0.0073128
1 7.10000000000000041E-003 0.0074255
1 7.19999999999999980E-003 0.00753092
1 7.30000000000000007E-003 0.0076552
1 7.40000000000000033E-003 0.00777545
1 7.49999999999999972E-003 0.00787732
1 7.59999999999999998E-003 0.00798109
1 7.70000000000000025E-003 0.00808515
1 7.79999999999999964E-003 0.00819446
1 7.90000000000000077E-003 0.00830729
1 8.00000000000000017E-003 0.00839987
1 8.09999999999999956E-003 0.00850332
1 8.20000000000000069E-003 0.00861034
1 8.30000000000000009E-003 0.00871149
1 8.39999999999999948E-003 0.00885563
1 8.50000000000000061E-003 0.0089666
1 8.60000000000000001E-003 0.00906634
1 8.69999999999999940E-003 0.00917644
1 8.80000000000000053E-003 0.00927859
1 8.89999999999999993E-003 0.00939043
1 8.99999999999999932E-003 0.00952857
1 9.10000000000000045E-003 0.00963298
1 9.19999999999999984E-003 0.00972305
1 9.29999999999999924E-003 0.00982188
1 9.40000000000000037E-003 0.00992794
1 9.49999999999999976E-003 0.010034
1 9.59999999999999916E-003 0.0101354
1 9.70000000000000029E-003 0.0102401
1 9.79999999999999968E-003 0.0103321
1 9.90000000000000081E-003 0.0104315
1 1.00000000000000002E-002 0.0105386
1 1.09999999999999994E-002 0.0116479
1 1.20000000000000002E-002 0.0127419
1 1.29999999999999994E-002 0.013877
1 1.40000000000000003E-002 0.0149281
1 1.49999999999999994E-002 0.0160467
1 1.60000000000000003E-002 0.0170767
1 1.70000000000000012E-002 0.0181918
1 1.79999999999999986E-002 0.0194549
1 1.89999999999999995E-002 0.0204814
1 2.00000000000000004E-002 0.0216057
1 2.10000000000000013E-002 0.022846
1 2.19999999999999987E-002 0.0239137
1 2.29999999999999996E-002 0.0250366
1 2.40000000000000005E-002 0.0260937
1 2.50000000000000014E-002 0.0271751
1 2.59999999999999988E-002 0.0282577
1 2.69999999999999997E-002 0.0292872
1 2.80000000000000006E-002 0.0304013
1 2.90000000000000015E-002 0.0315346
1 2.99999999999999989E-002 0.032652
1 3.09999999999999998E-002 0.0337632
1 3.20000000000000007E-002 0.0348545
1 3.30000000000000016E-002 0.0359862
1 3.40000000000000024E-002 0.0370342
1 3.50000000000000033E-002 0.0381252
1 3.59999999999999973E-002 0.0392805
1 3.69999999999999982E-002 0.040696
1 3.79999999999999991E-002 0.0417544
1 3.89999999999999999E-002 0.0427964
1 4.00000000000000008E-002 0.0438162
1 4.10000000000000017E-002 0.0451564
1 4.20000000000000026E-002 0.0462637
1 4.29999999999999966E-002 0.0472963
1 4.39999999999999974E-002 0.0484283
1 4.49999999999999983E-002 0.0495433
1 4.59999999999999992E-002 0.0506682
1 4.70000000000000001E-002 0.0518259
1 4.80000000000000010E-002 0.0529173
1 4.90000000000000019E-002 0.0540274
1 5.00000000000000028E-002 0.0551224
1 5.09999999999999967E-002 0.0561824
1 5.19999999999999976E-002 0.0574113
1 5.29999999999999985E-002 0.0584891
1 5.39999999999999994E-002 0.0595911
1 5.50000000000000003E-002 0.0607565
1 5.60000000000000012E-002 0.061817
1 5.70000000000000021E-002 0.0628714
1 5.80000000000000029E-002 0.0639611
1 5.89999999999999969E-002 0.0652075
1 5.99999999999999978E-002 0.0662408
1 6.09999999999999987E-002 0.0673212
1 6.19999999999999996E-002 0.0685509
1 6.30000000000000004E-002 0.0696407
1 6.40000000000000013E-002 0.0706934
1 6.50000000000000022E-002 0.0720561
1 6.60000000000000031E-002 0.0730955
1 6.70000000000000040E-002 0.0742315
1 6.80000000000000049E-002 0.0754141
1 6.90000000000000058E-002 0.0765054
1 7.00000000000000067E-002 0.0776879
1 7.09999999999999937E-002 0.078796
1 7.19999999999999946E-002 0.0798787
1 7.29999999999999954E-002 0.0810948
1 7.39999999999999963E-002 0.0821685
1 7.49999999999999972E-002 0.0833239
1 7.59999999999999981E-002 0.0843925
1 7.69999999999999990E-002 0.0855636
1 7.79999999999999999E-002 0.086949
1 7.90000000000000008E-002 0.0880063
1 8.00000000000000017E-002 0.0891167
1 8.10000000000000026E-002 0.0902134
1 8.20000000000000034E-002 0.0914004
1 8.30000000000000043E-002 0.0924822
1 8.40000000000000052E-002 0.0936068
1 8.50000000000000061E-002 0.0948037
1 8.59999999999999931E-002 0.095929
1 8.69999999999999940E-002 0.0973486
1 8.79999999999999949E-002 0.0985811
1 8.89999999999999958E-002 0.099821
1 8.99999999999999967E-002 0.100935
1 9.09999999999999976E-002 0.102108
1 9.19999999999999984E-002 0.103282
1 9.29999999999999993E-002 0.104418
1 9.40000000000000002E-002 0.105705
1 9.50000000000000011E-002 0.106997
1 9.60000000000000020E-002 0.108211
1 9.70000000000000029E-002 0.10934
1 9.80000000000000038E-002 0.110666
1 9.90000000000000047E-002 0.11182
1 0.10000000000000001 0.11298
1 0.11000000000000000 0.125089
1 0.12000000000000000 0.137162
1 0.13000000000000000 0.149505
1 0.14000000000000001 0.162032
1 0.14999999999999999 0.174928
1 0.16000000000000000 0.18753
1 0.17000000000000001 0.199813
1 0.17999999999999999 0.212792
1 0.19000000000000000 0.225133
1 0.20000000000000001 0.237685
1 0.20999999999999999 0.24993
1 0.22000000000000000 0.2618
1 0.23000000000000001 0.273538
1 0.23999999999999999 0.28536
1 0.25000000000000000 0.297565
1 0.26000000000000001 0.309513
1 0.27000000000000002 0.321172
1 0.28000000000000003 0.332914
1 0.28999999999999998 0.34451
1 0.29999999999999999 0.355804
1 0.31000000000000000 0.367045
1 0.32000000000000001 0.378086
1 0.33000000000000002 0.389045
1 0.34000000000000002 0.399996
1 0.34999999999999998 0.410472
1 0.35999999999999999 0.420892
1 0.37000000000000000 0.431177
1 0.38000000000000000 0.441555
1 0.39000000000000001 0.451796
1 0.40000000000000002 0.461749
1 0.40999999999999998 0.471445
1 0.41999999999999998 0.481071
1 0.42999999999999999 0.490761
1 0.44000000000000000 0.500151
1 0.45000000000000001 0.509543
1 0.46000000000000002 0.518862
1 0.46999999999999997 0.528219
1 0.47999999999999998 0.537572
1 0.48999999999999999 0.546572
1 0.50000000000000000 0.555579
1 0.51000000000000001 0.564502
1 0.52000000000000002 0.57313
1 0.53000000000000003 0.581791
1 0.54000000000000004 0.5903
1 0.55000000000000004 0.598686
1 0.56000000000000005 0.607239
1 0.56999999999999995 0.61544
1 0.57999999999999996 0.623644
1 0.58999999999999997 0.63171
1 0.59999999999999998 0.639768
1 0.60999999999999999 0.647634
1 0.62000000000000000 0.655374
1 0.63000000000000000 0.662941
1 0.64000000000000001 0.670263
1 0.65000000000000002 0.677587
1 0.66000000000000003 0.684747
1 0.67000000000000004 0.69186
1 0.68000000000000005 0.698919
1 0.68999999999999995 0.705834
1 0.69999999999999996 0.712583
1 0.70999999999999996 0.719198
1 0.71999999999999997 0.72565
1 0.72999999999999998 0.732039
1 0.73999999999999999 0.738296
1 0.75000000000000000 0.744453
1 0.76000000000000001 0.750535
1 0.77000000000000002 0.756392
1 0.78000000000000003 0.762091
1 0.79000000000000004 0.767809
1 0.80000000000000004 0.773278
1 0.81000000000000005 0.778581
1 0.81999999999999995 0.783826
1 0.82999999999999996 0.788917
1 0.83999999999999997 0.793936
1 0.84999999999999998 0.798809
1 0.85999999999999999 0.803587
1 0.87000000000000000 0.808234
1 0.88000000000000000 0.812832
1 0.89000000000000001 0.817218
1 0.90000000000000002 0.821564
1 0.91000000000000003 0.825804
1 0.92000000000000004 0.829888
1 0.93000000000000005 0.833886
1 0.93999999999999995 0.837755
1 0.94999999999999996 0.841579
1 0.95999999999999996 0.845316
1 0.96999999999999997 0.849019
1 0.97999999999999998 0.852549
1 0.98999999999999999 0.85605
1 1.0000000000000000 0.859408
1 1.1000000000000001 0.889118
1 1.2000000000000000 0.912514
1 1.3000000000000000 0.93112
1 1.3999999999999999 0.945651
1 1.5000000000000000 0.957039
1 1.6000000000000001 0.965669
1 1.7000000000000000 0.972347
1 1.8000000000000000 0.977467
1 1.8999999999999999 0.981503
1 2.0000000000000000 0.984733
1 2.1000000000000001 0.987339
1 2.2000000000000002 0.989468
1 2.2999999999999998 0.991223
1 2.3999999999999999 0.992671
1 2.5000000000000000 0.99389
1 2.6000000000000001 0.994927
1 2.7000000000000002 0.995802
1 2.7999999999999998 0.996544
1 2.8999999999999999 0.997168
1 3.0000000000000000 0.997692
1 3.1000000000000001 0.998131
1 3.2000000000000002 0.998496
1 3.2999999999999998 0.998798
1 3.3999999999999999 0.999048
1 3.5000000000000000 0.999252
1 3.6000000000000001 0.99942
1 3.7000000000000002 0.999555
1 3.7999999999999998 0.999663
1 3.8999999999999999 0.999747
1 4.0000000000000000 0.999814
1 4.0999999999999996 0.999865
1 4.2000000000000002 0.999904
1 4.2999999999999998 0.999933
1 4.4000000000000004 0.999955
1 4.5000000000000000 0.99997
1 4.5999999999999996 0.999981
1 4.7000000000000002 0.999988
1 4.7999999999999998 0.999993
1 4.9000000000000004 0.999996
1 5.0000000000000000 0.999998
1 5.0999999999999996 0.999999
1 5.2000000000000002 0.999999
1 5.2999999999999998 1
1 5.4000000000000004 1
1 5.5000000000000000 1
1 5.5999999999999996 1
1 5.7000000000000002 1
1 5.7999999999999998 1
1 5.9000000000000004 1
1 6.0000000000000000 1
1 6.0999999999999996 1
1 6.2000000000000002 1
1 6.2999999999999998 1
1 6.4000000000000004 1
1 6.5000000000000000 1
1 6.5999999999999996 1
1 6.7000000000000002 1
1 6.7999999999999998 1
1 6.9000000000000004 1
1 7.0000000000000000 1
1 7.0999999999999996 1
1 7.2000000000000002 1
1 7.2999999999999998 1
1 7.4000000000000004 1
1 7.5000000000000000 1
1 7.5999999999999996 1
1 7.7000000000000002 1
1 7.7999999999999998 1
1 7.9000000000000004 1
1 8.0000000000000000 1
1 8.0999999999999996 1
1 8.1999999999999993 1
1 8.3000000000000007 1
1 8.4000000000000004 1
1 8.5000000000000000 1
1 8.5999999999999996 1
1 8.6999999999999993 1
1 8.8000000000000007 1
1 8.9000000000000004 1
1 9.0000000000000000 1
1 9.0999999999999996 1
1 9.1999999999999993 1
1 9.3000000000000007 1
1 9.4000000000000004 1
1 9.5000000000000000 1
1 9.5999999999999996 1
1 9.6999999999999993 1
1 9.8000000000000007 1
1 9.9000000000000004 1
1 10.000000000000000 1

1.1 0.0000000000000000 7.74839e-06
1.1 9.99999999999999955E-007 8.61516e-06
1.1 1.99999999999999991E-006 9.30063e-06
1.1 3.00000000000000008E-006 1.00823e-05
1.1 3.99999999999999982E-006 1.10791e-05
1.1 5.00000000000000041E-006 1.18623e-05
1.1 6.00000000000000015E-006 1.35771e-05
1.1 6.99999999999999989E-006 1.45969e-05
1.1 7.99999999999999964E-006 1.55767e-05
1.1 9.00000000000000023E-006 1.64938e-05
1.1 1.00000000000000008E-005 1.86475e-05
1.1 1.09999999999999997E-005 1.89792e-05
1.1 1.20000000000000003E-005 1.99061e-05
1.1 1.29999999999999992E-005 2.07879e-05
1.1 1.39999999999999998E-005 2.22097e-05
1.1 1.50000000000000004E-005 2.39715e-05
1.1 1.59999999999999993E-005 2.46924e-05
1.1 1.69999999999999999E-005 2.61702e-05
1.1 1.80000000000000005E-005 2.83459e-05
1.1 1.90000000000000010E-005 2.92723e-05
1.1 2.00000000000000016E-005 3.0081e-05
1.1 2.09999999999999988E-005 3.08632e-05
1.1 2.19999999999999994E-005 3.2624e-05
1.1 2.30000000000000000E-005 3.43263e-05
1.1 2.40000000000000006E-005 3.60157e-05
1.1 2.50000000000000012E-005 3.71068e-05
1.1 2.59999999999999984E-005 3.77896e-05
1.1 2.69999999999999990E-005 3.85776e-05
1.1 2.79999999999999996E-005 3.97118e-05
1.1 2.90000000000000002E-005 4.01847e-05
1.1 3.00000000000000008E-005 4.12627e-05
1.1 3.10000000000000014E-005 4.22117e-05
1.1 3.19999999999999986E-005 4.33481e-05
1.1 3.30000000000000025E-005 4.41035e-05
1.1 3.39999999999999997E-005 4.44617e-05
1.1 3.49999999999999969E-005 4.5362e-05
1.1 3.60000000000000009E-005 4.64317e-05
1.1 3.69999999999999981E-005 4.72903e-05
1.1 3.80000000000000021E-005 4.85886e-05
1.1 3.89999999999999993E-005 5.54913e-05
1.1 4.00000000000000033E-005 5.83282e-05
1.1 4.10000000000000005E-005 6.07476e-05
1.1 4.19999999999999977E-005 6.15839e-05
1.1 4.30000000000000017E-005 6.22895e-05
1.1 4.39999999999999989E-005 6.32677e-05
1.1 4.50000000000000028E-005 6.41354e-05
1.1 4.60000000000000000E-005 6.46971e-05
1.1 4.69999999999999972E-005 6.54188e-05
1.1 4.80000000000000012E-005 6.65543e-05
1.1 4.89999999999999984E-005 6.7232e-05
1.1 5.00000000000000024E-005 6.76397e-05
1.1 5.09999999999999996E-005 6.92139e-05
1.1 5.19999999999999968E-005 6.9715e-05
1.1 5.30000000000000008E-005 7.12147e-05
1.1 5.39999999999999980E-005 7.21019e-05
1.1 5.50000000000000020E-005 7.25396e-05
1.1 5.59999999999999992E-005 7.33146e-05
1.1 5.70000000000000031E-005 7.37614e-05
1.1 5.80000000000000003E-005 7.52304e-05
1.1 5.89999999999999975E-005 7.54649e-05
1.1 6.00000000000000015E-005 7.71345e-05
1.1 6.09999999999999987E-005 7.82911e-05
1.1 6.20000000000000027E-005 7.9304e-05
1.1 6.29999999999999999E-005 8.04495e-05
1.1 6.39999999999999971E-005 8.11774e-05
1.1 6.49999999999999943E-005 8.20012e-05
1.1 6.60000000000000051E-005 8.31199e-05
1.1 6.70000000000000023E-005 8.40868e-05
1.1 6.79999999999999995E-005 8.53017e-05
1.1 6.89999999999999967E-005 8.73708e-05
1.1 6.99999999999999939E-005 8.8662e-05
1.1 7.10000000000000046E-005 8.91428e-05
1.1 7.20000000000000018E-005 9.00274e-05
1.1 7.29999999999999990E-005 9.08315e-05
1.1 7.39999999999999962E-005 9.20552e-05
1.1 7.49999999999999934E-005 9.32444e-05
1.1 7.60000000000000042E-005 9.41287e-05
1.1 7.70000000000000014E-005 9.53524e-05
1.1 7.79999999999999986E-005 9.60708e-05
1.1 7.89999999999999958E-005 9.68543e-05
1.1 8.00000000000000065E-005 9.73828e-05
1.1 8.10000000000000037E-005 9.81103e-05
1.1 8.20000000000000009E-005 9.91167e-05
1.1 8.29999999999999981E-005 9.98676e-05
1.1 8.39999999999999954E-005 0.000100705
1.1 8.50000000000000061E-005 0.000101805
1.1 8.60000000000000033E-005 0.00010355
1.1 8.70000000000000005E-005 0.000104202
1.1 8.79999999999999977E-005 0.000105326
1.1 8.89999999999999949E-005 0.000106223
1.1 9.00000000000000057E-005 0.000106774
1.1 9.10000000000000029E-005 0.000107758
1.1 9.20000000000000001E-005 0.000109065
1.1 9.29999999999999973E-005 0.000109778
1.1 9.39999999999999945E-005 0.000110626
1.1 9.50000000000000052E-005 0.000111209
1.1 9.60000000000000024E-005 0.00011176
1.1 9.69999999999999996E-005 0.000112275
1.1 9.79999999999999968E-005 0.000113132
1.1 9.89999999999999940E-005 0.000115168
1.1 1.00000000000000005E-004 0.000115823
1.1 1.10000000000000004E-004 0.000126006
1.1 1.20000000000000003E-004 0.000139168
1.1 1.29999999999999989E-004 0.000150262
1.1 1.39999999999999988E-004 0.000164979
1.1 1.49999999999999987E-004 0.000174233
1.1 1.60000000000000013E-004 0.000185802
1.1 1.70000000000000012E-004 0.000193901
1.1 1.80000000000000011E-004 0.000207027
1.1 1.90000000000000010E-004 0.000218084
1.1 2.00000000000000010E-004 0.000229717
1.1 2.10000000000000009E-004 0.00024024
1.1 2.20000000000000008E-004 0.000250533
1.1 2.30000000000000007E-004 0.000259535
1.1 2.40000000000000006E-004 0.000280303
1.1 2.50000000000000005E-004 0.000288749
1.1 2.59999999999999977E-004 0.000301943
1.1 2.70000000000000003E-004 0.000309028
1.1 2.79999999999999975E-004 0.000321057
1.1 2.90000000000000002E-004 0.000330895
1.1 2.99999999999999974E-004 0.000342394
1.1 3.10000000000000000E-004 0.000354988
1.1 3.20000000000000026E-004 0.000364507
1.1 3.29999999999999998E-004 0.000374001
1.1 3.40000000000000024E-004 0.000390616
1.1 3.49999999999999996E-004 0.000399517
1.1 3.60000000000000023E-004 0.000411659
1.1 3.69999999999999995E-004 0.00042123
1.1 3.80000000000000021E-004 0.000430805
1.1 3.89999999999999993E-004 0.000443359
1.1 4.00000000000000019E-004 0.000450687
1.1 4.09999999999999991E-004 0.000463421
1.1 4.20000000000000017E-004 0.000476507
1.1 4.29999999999999989E-004 0.000487108
1.1 4.40000000000000016E-004 0.000496693
1.1 4.49999999999999988E-004 0.000505693
1.1 4.60000000000000014E-004 0.000525532
1.1 4.69999999999999986E-004 0.000535674
1.1 4.80000000000000012E-004 0.000548441
1.1 4.89999999999999984E-004 0.000560925
1.1 5.00000000000000010E-004 0.000570395
1.1 5.10000000000000037E-004 0.000583303
1.1 5.19999999999999954E-004 0.000593164
1.1 5.29999999999999981E-004 0.000604601
1.1 5.40000000000000007E-004 0.000613249
1.1 5.50000000000000033E-004 0.000620875
1.1 5.59999999999999951E-004 0.000631276
1.1 5.69999999999999977E-004 0.00064143
1.1 5.80000000000000003E-004 0.000650999
1.1 5.90000000000000030E-004 0.000660091
1.1 5.99999999999999947E-004 0.000670924
1.1 6.09999999999999974E-004 0.000697734
