# J1-J2 AHM model
# L = 18, J = 1.0, Delta = 0.4
# Heatmap of integrated spin conductivity I(omega)
# alpha, omega, I(omega)

1 8.0999999999999996E-004 0.00409209
1 8.1999999999999998E-004 0.00412004
1 8.3000000000000001E-004 0.00414644
1 8.4000000000000003E-004 0.00423099
1 8.4999999999999995E-004 0.00424452
1 8.5999999999999998E-004 0.00427184
1 8.7000000000000001E-004 0.0043095
1 8.8000000000000003E-004 0.00434381
1 8.8999999999999995E-004 0.00437151
1 8.9999999999999998E-004 0.00443615
1 9.1000000000000000E-004 0.00448152
1 9.2000000000000003E-004 0.00451861
1 9.3000000000000005E-004 0.00453605
1 9.3999999999999997E-004 0.00456776
1 9.5000000000000000E-004 0.00460679
1 9.6000000000000002E-004 0.00463152
1 9.7000000000000005E-004 0.00468644
1 9.7999999999999997E-004 0.00471244
1 9.8999999999999999E-004 0.0047422
1 1.0000000000000000E-003 0.00478013
1 1.1000000000000001E-003 0.0051604
1 1.1999999999999999E-003 0.00543673
1 1.2999999999999999E-003 0.00594147
1 1.4000000000000000E-003 0.00703344
1 1.5000000000000000E-003 0.00741605
1 1.6000000000000001E-003 0.00788759
1 1.6999999999999999E-003 0.00838783
1 1.8000000000000000E-003 0.00871603
1 1.9000000000000000E-003 0.00920738
1 2.0000000000000000E-003 0.00962182
1 2.0999999999999999E-003 0.0101368
1 2.2000000000000001E-003 0.0106067
1 2.3000000000000000E-003 0.0114852
1 2.3999999999999998E-003 0.0120055
1 2.5000000000000001E-003 0.0124472
1 2.5999999999999999E-003 0.0129859
1 2.7000000000000001E-003 0.013277
1 2.8000000000000000E-003 0.0136356
1 2.8999999999999998E-003 0.0141463
1 3.0000000000000001E-003 0.0145397
1 3.0999999999999999E-003 0.0150264
1 3.2000000000000002E-003 0.0155559
1 3.3000000000000000E-003 0.0159234
1 3.3999999999999998E-003 0.0164761
1 3.5000000000000001E-003 0.0171161
1 3.5999999999999999E-003 0.01762
1 3.7000000000000002E-003 0.0180526
1 3.8000000000000000E-003 0.0184708
1 3.8999999999999998E-003 0.0189304
1 4.0000000000000001E-003 0.0196669
1 4.1000000000000003E-003 0.020042
1 4.1999999999999997E-003 0.0204839
1 4.3000000000000000E-003 0.0209355
1 4.4000000000000003E-003 0.0213174
1 4.4999999999999997E-003 0.0219592
1 4.5999999999999999E-003 0.0223399
1 4.7000000000000002E-003 0.0227302
1 4.7999999999999996E-003 0.0230581
1 4.8999999999999998E-003 0.0234027
1 5.0000000000000001E-003 0.0238419
1 5.1000000000000004E-003 0.0242589
1 5.1999999999999998E-003 0.024724
1 5.3000000000000000E-003 0.0253148
1 5.4000000000000003E-003 0.0256427
1 5.4999999999999997E-003 0.0262651
1 5.5999999999999999E-003 0.0265927
1 5.7000000000000002E-003 0.0270682
1 5.7999999999999996E-003 0.0276557
1 5.8999999999999999E-003 0.0279759
1 6.0000000000000001E-003 0.0288427
1 6.1000000000000004E-003 0.0295564
1 6.1999999999999998E-003 0.0302009
1 6.3000000000000000E-003 0.0306876
1 6.4000000000000003E-003 0.0310704
1 6.4999999999999997E-003 0.0313842
1 6.6000000000000000E-003 0.0317604
1 6.7000000000000002E-003 0.0321694
1 6.7999999999999996E-003 0.0325227
1 6.8999999999999999E-003 0.0328968
1 7.0000000000000001E-003 0.0333038
1 7.1000000000000004E-003 0.0338881
1 7.1999999999999998E-003 0.0345623
1 7.3000000000000001E-003 0.0348991
1 7.4000000000000003E-003 0.0352619
1 7.4999999999999997E-003 0.035607
1 7.6000000000000000E-003 0.0360663
1 7.7000000000000002E-003 0.0364977
1 7.7999999999999996E-003 0.0369269
1 7.9000000000000008E-003 0.0373353
1 8.0000000000000002E-003 0.0379202
1 8.0999999999999996E-003 0.0382953
1 8.2000000000000007E-003 0.0386593
1 8.3000000000000001E-003 0.0391397
1 8.3999999999999995E-003 0.0395054
1 8.5000000000000006E-003 0.0401794
1 8.6000000000000000E-003 0.0404871
1 8.6999999999999994E-003 0.0408216
1 8.8000000000000005E-003 0.0414828
1 8.8999999999999999E-003 0.0418039
1 8.9999999999999993E-003 0.0422429
1 9.1000000000000004E-003 0.042714
1 9.1999999999999998E-003 0.0434145
1 9.2999999999999992E-003 0.044228
1 9.4000000000000004E-003 0.0446531
1 9.4999999999999998E-003 0.0450841
1 9.5999999999999992E-003 0.0454042
1 9.7000000000000003E-003 0.0458232
1 9.7999999999999997E-003 0.0462299
1 9.9000000000000008E-003 0.0466878
1 1.0000000000000000E-002 0.0471119
1 1.0999999999999999E-002 0.05151
1 1.2000000000000000E-002 0.0554013
1 1.2999999999999999E-002 0.0591783
1 1.4000000000000000E-002 0.0631696
1 1.4999999999999999E-002 0.0668477
1 1.6000000000000000E-002 0.0704376
1 1.7000000000000001E-002 0.0743676
1 1.7999999999999999E-002 0.0779639
1 1.9000000000000000E-002 0.0817356
1 2.0000000000000000E-002 0.0853971
1 2.1000000000000001E-002 0.0889779
1 2.1999999999999999E-002 0.0922082
1 2.3000000000000000E-002 0.0955809
1 2.4000000000000000E-002 0.0989518
1 2.5000000000000001E-002 0.102778
1 2.5999999999999999E-002 0.106373
1 2.7000000000000000E-002 0.109825
1 2.8000000000000001E-002 0.113248
1 2.9000000000000001E-002 0.116239
1 2.9999999999999999E-002 0.119228
1 3.1000000000000000E-002 0.122202
1 3.2000000000000001E-002 0.125347
1 3.3000000000000002E-002 0.128448
1 3.4000000000000002E-002 0.131741
1 3.5000000000000003E-002 0.134712
1 3.5999999999999997E-002 0.138053
1 3.6999999999999998E-002 0.141055
1 3.7999999999999999E-002 0.144155
1 3.9000000000000000E-002 0.147313
1 4.0000000000000001E-002 0.150214
1 4.1000000000000002E-002 0.153376
1 4.2000000000000003E-002 0.156329
1 4.2999999999999997E-002 0.159282
1 4.3999999999999997E-002 0.162296
1 4.4999999999999998E-002 0.165282
1 4.5999999999999999E-002 0.16798
1 4.7000000000000000E-002 0.170607
1 4.8000000000000001E-002 0.17343
1 4.9000000000000002E-002 0.176289
1 5.0000000000000003E-002 0.179176
1 5.0999999999999997E-002 0.181933
1 5.1999999999999998E-002 0.184817
1 5.2999999999999999E-002 0.187691
1 5.3999999999999999E-002 0.190254
1 5.5000000000000000E-002 0.19311
1 5.6000000000000001E-002 0.195771
1 5.7000000000000002E-002 0.198302
1 5.8000000000000003E-002 0.200794
1 5.8999999999999997E-002 0.203193
1 5.9999999999999998E-002 0.205683
1 6.0999999999999999E-002 0.208227
1 6.2000000000000000E-002 0.210709
1 6.3000000000000000E-002 0.213396
1 6.4000000000000001E-002 0.216055
1 6.5000000000000002E-002 0.218405
1 6.6000000000000003E-002 0.220769
1 6.7000000000000004E-002 0.223298
1 6.8000000000000005E-002 0.225716
1 6.9000000000000006E-002 0.228219
1 7.0000000000000007E-002 0.230585
1 7.0999999999999994E-002 0.232919
1 7.1999999999999995E-002 0.235366
1 7.2999999999999995E-002 0.237765
1 7.3999999999999996E-002 0.240073
1 7.4999999999999997E-002 0.242251
1 7.5999999999999998E-002 0.244479
1 7.6999999999999999E-002 0.24676
1 7.8000000000000000E-002 0.249125
1 7.9000000000000001E-002 0.251462
1 8.0000000000000002E-002 0.253778
1 8.1000000000000003E-002 0.256065
1 8.2000000000000003E-002 0.258083
1 8.3000000000000004E-002 0.260326
1 8.4000000000000005E-002 0.262539
1 8.5000000000000006E-002 0.264749
1 8.5999999999999993E-002 0.26686
1 8.6999999999999994E-002 0.269027
1 8.7999999999999995E-002 0.271127
1 8.8999999999999996E-002 0.273297
1 8.9999999999999997E-002 0.275315
1 9.0999999999999998E-002 0.277364
1 9.1999999999999998E-002 0.279384
1 9.2999999999999999E-002 0.281576
1 9.4000000000000000E-002 0.283633
1 9.5000000000000001E-002 0.285666
1 9.6000000000000002E-002 0.287742
1 9.7000000000000003E-002 0.289768
1 9.8000000000000004E-002 0.291654
1 9.9000000000000005E-002 0.29372
1 0.10000000000000001 0.295617
1 0.11000000000000000 0.314858
1 0.12000000000000000 0.333082
1 0.13000000000000000 0.350269
1 0.14000000000000001 0.366555
1 0.14999999999999999 0.381961
1 0.16000000000000000 0.396703
1 0.17000000000000001 0.410719
1 0.17999999999999999 0.42393
1 0.19000000000000000 0.436875
1 0.20000000000000001 0.449206
1 0.20999999999999999 0.461185
1 0.22000000000000000 0.472683
1 0.23000000000000001 0.48389
1 0.23999999999999999 0.494742
1 0.25000000000000000 0.505123
1 0.26000000000000001 0.515345
1 0.27000000000000002 0.525164
1 0.28000000000000003 0.534728
1 0.28999999999999998 0.544001
1 0.29999999999999999 0.553028
1 0.31000000000000000 0.561697
1 0.32000000000000001 0.570183
1 0.33000000000000002 0.578399
1 0.34000000000000002 0.586221
1 0.34999999999999998 0.593902
1 0.35999999999999999 0.601323
1 0.37000000000000000 0.608422
1 0.38000000000000000 0.615316
1 0.39000000000000001 0.621866
1 0.40000000000000002 0.628242
1 0.40999999999999998 0.634351
1 0.41999999999999998 0.640235
1 0.42999999999999999 0.646009
1 0.44000000000000000 0.651533
1 0.45000000000000001 0.656982
1 0.46000000000000002 0.662196
1 0.46999999999999997 0.667134
1 0.47999999999999998 0.67197
1 0.48999999999999999 0.676714
1 0.50000000000000000 0.681371
1 0.51000000000000001 0.685755
1 0.52000000000000002 0.690014
1 0.53000000000000003 0.694246
1 0.54000000000000004 0.698307
1 0.55000000000000004 0.702333
1 0.56000000000000005 0.706193
1 0.56999999999999995 0.710015
1 0.57999999999999996 0.71368
1 0.58999999999999997 0.717334
1 0.59999999999999998 0.720886
1 0.60999999999999999 0.724324
1 0.62000000000000000 0.727717
1 0.63000000000000000 0.731045
1 0.64000000000000001 0.73431
1 0.65000000000000002 0.737486
1 0.66000000000000003 0.740593
1 0.67000000000000004 0.743651
1 0.68000000000000005 0.746667
1 0.68999999999999995 0.749621
1 0.69999999999999996 0.75251
1 0.70999999999999996 0.755345
1 0.71999999999999997 0.758205
1 0.72999999999999998 0.760971
1 0.73999999999999999 0.763708
1 0.75000000000000000 0.766427
1 0.76000000000000001 0.769124
1 0.77000000000000002 0.771754
1 0.78000000000000003 0.77435
1 0.79000000000000004 0.776949
1 0.80000000000000004 0.77946
1 0.81000000000000005 0.781966
1 0.81999999999999995 0.784489
1 0.82999999999999996 0.786951
1 0.83999999999999997 0.789417
1 0.84999999999999998 0.79185
1 0.85999999999999999 0.794264
1 0.87000000000000000 0.796646
1 0.88000000000000000 0.798986
1 0.89000000000000001 0.801283
1 0.90000000000000002 0.803598
1 0.91000000000000003 0.805896
1 0.92000000000000004 0.808111
1 0.93000000000000005 0.810334
1 0.93999999999999995 0.812516
1 0.94999999999999996 0.814671
1 0.95999999999999996 0.816792
1 0.96999999999999997 0.818901
1 0.97999999999999998 0.820965
1 0.98999999999999999 0.823048
1 1.0000000000000000 0.82512
1 1.1000000000000001 0.844638
1 1.2000000000000000 0.863042
1 1.3000000000000000 0.880725
1 1.3999999999999999 0.897735
1 1.5000000000000000 0.914094
1 1.6000000000000001 0.929249
1 1.7000000000000000 0.942433
1 1.8000000000000000 0.953756
1 1.8999999999999999 0.963274
1 2.0000000000000000 0.971115
1 2.1000000000000001 0.977442
1 2.2000000000000002 0.982533
1 2.2999999999999998 0.986579
1 2.3999999999999999 0.989723
1 2.5000000000000000 0.992187
1 2.6000000000000001 0.994081
1 2.7000000000000002 0.995547
1 2.7999999999999998 0.996689
1 2.8999999999999999 0.997571
1 3.0000000000000000 0.998246
1 3.1000000000000001 0.998754
1 3.2000000000000002 0.99913
1 3.2999999999999998 0.9994
1 3.3999999999999999 0.999591
1 3.5000000000000000 0.999725
1 3.6000000000000001 0.999818
1 3.7000000000000002 0.99988
1 3.7999999999999998 0.999922
1 3.8999999999999999 0.999949
1 4.0000000000000000 0.999967
1 4.0999999999999996 0.999979
1 4.2000000000000002 0.999986
1 4.2999999999999998 0.999991
1 4.4000000000000004 0.999994
1 4.5000000000000000 0.999996
1 4.5999999999999996 0.999997
1 4.7000000000000002 0.999998
1 4.7999999999999998 0.999999
1 4.9000000000000004 0.999999
1 5.0000000000000000 1
1 5.0999999999999996 1
1 5.2000000000000002 1
1 5.2999999999999998 1
1 5.4000000000000004 1
1 5.5000000000000000 1
1 5.5999999999999996 1
1 5.7000000000000002 1
1 5.7999999999999998 1
1 5.9000000000000004 1
1 6.0000000000000000 1
1 6.0999999999999996 1
1 6.2000000000000002 1
1 6.2999999999999998 1
1 6.4000000000000004 1
1 6.5000000000000000 1
1 6.5999999999999996 1
1 6.7000000000000002 1
1 6.7999999999999998 1
1 6.9000000000000004 1
1 7.0000000000000000 1
1 7.0999999999999996 1
1 7.2000000000000002 1
1 7.2999999999999998 1
1 7.4000000000000004 1
1 7.5000000000000000 1
1 7.5999999999999996 1
1 7.7000000000000002 1
1 7.7999999999999998 1
1 7.9000000000000004 1
1 8.0000000000000000 1
1 8.0999999999999996 1
1 8.1999999999999993 1
1 8.3000000000000007 1
1 8.4000000000000004 1
1 8.5000000000000000 1
1 8.5999999999999996 1
1 8.6999999999999993 1
1 8.8000000000000007 1
1 8.9000000000000004 1
1 9.0000000000000000 1
1 9.0999999999999996 1
1 9.1999999999999993 1
1 9.3000000000000007 1
1 9.4000000000000004 1
1 9.5000000000000000 1
1 9.5999999999999996 1
1 9.6999999999999993 1
1 9.8000000000000007 1
1 9.9000000000000004 1
1 10.000000000000000 1

1.1 0.0000000000000000 6.84875e-07
1.1 9.9999999999999995E-007 2.4573e-06
1.1 1.9999999999999999E-006 7.03626e-05
1.1 3.0000000000000001E-006 7.21445e-05
1.1 3.9999999999999998E-006 7.65673e-05
1.1 5.0000000000000004E-006 7.79709e-05
1.1 6.0000000000000002E-006 8.88306e-05
1.1 6.9999999999999999E-006 9.17661e-05
1.1 7.9999999999999996E-006 9.42689e-05
1.1 9.0000000000000002E-006 9.52131e-05
1.1 1.0000000000000001E-005 9.55734e-05
1.1 1.1000000000000000E-005 0.000119912
1.1 1.2000000000000000E-005 0.000135045
1.1 1.2999999999999999E-005 0.000135709
1.1 1.4000000000000000E-005 0.000151473
1.1 1.5000000000000000E-005 0.000184698
1.1 1.5999999999999999E-005 0.000185833
1.1 1.7000000000000000E-005 0.000191486
1.1 1.8000000000000000E-005 0.00020088
1.1 1.9000000000000001E-005 0.000202951
1.1 2.0000000000000002E-005 0.000208223
1.1 2.0999999999999999E-005 0.000225596
1.1 2.1999999999999999E-005 0.000232077
1.1 2.3000000000000000E-005 0.00025586
1.1 2.4000000000000001E-005 0.000263754
1.1 2.5000000000000001E-005 0.000266452
1.1 2.5999999999999998E-005 0.000283498
1.1 2.6999999999999999E-005 0.000301815
1.1 2.8000000000000000E-005 0.000302493
1.1 2.9000000000000000E-005 0.000313515
1.1 3.0000000000000001E-005 0.000314449
1.1 3.1000000000000001E-005 0.000317942
1.1 3.1999999999999999E-005 0.000318177
1.1 3.3000000000000003E-005 0.000318999
1.1 3.4000000000000000E-005 0.000368416
1.1 3.4999999999999997E-005 0.000368416
1.1 3.6000000000000001E-005 0.000370103
1.1 3.6999999999999998E-005 0.000371904
1.1 3.8000000000000002E-005 0.000372826
1.1 3.8999999999999999E-005 0.000383678
1.1 4.0000000000000003E-005 0.000386044
1.1 4.1000000000000000E-005 0.000394654
1.1 4.1999999999999998E-005 0.000400207
1.1 4.3000000000000002E-005 0.000402557
1.1 4.3999999999999999E-005 0.000404407
1.1 4.5000000000000003E-005 0.000406935
1.1 4.6000000000000000E-005 0.000407962
1.1 4.6999999999999997E-005 0.000414418
1.1 4.8000000000000001E-005 0.00042144
1.1 4.8999999999999998E-005 0.000422312
1.1 5.0000000000000002E-005 0.000427109
1.1 5.1000000000000000E-005 0.000432791
1.1 5.1999999999999997E-005 0.000437061
1.1 5.3000000000000001E-005 0.000442738
1.1 5.3999999999999998E-005 0.000559677
1.1 5.5000000000000002E-005 0.000575852
1.1 5.5999999999999999E-005 0.000584364
1.1 5.7000000000000003E-005 0.000620263
1.1 5.8000000000000000E-005 0.000621748
1.1 5.8999999999999998E-005 0.000622128
1.1 6.0000000000000002E-005 0.000622571
1.1 6.0999999999999999E-005 0.000624261
1.1 6.2000000000000003E-005 0.000627309
1.1 6.3000000000000000E-005 0.000629751
1.1 6.3999999999999997E-005 0.000636705
1.1 6.4999999999999994E-005 0.000642265
1.1 6.6000000000000005E-005 0.000643679
1.1 6.7000000000000002E-005 0.000673105
1.1 6.7999999999999999E-005 0.000679095
1.1 6.8999999999999997E-005 0.000680985
1.1 6.9999999999999994E-005 0.000681345
1.1 7.1000000000000005E-005 0.000681436
1.1 7.2000000000000002E-005 0.000691589
1.1 7.2999999999999999E-005 0.000694492
1.1 7.3999999999999996E-005 0.000695279
1.1 7.4999999999999993E-005 0.000703204
1.1 7.6000000000000004E-005 0.000710433
1.1 7.7000000000000001E-005 0.000712728
1.1 7.7999999999999999E-005 0.000716185
1.1 7.8999999999999996E-005 0.000716236
1.1 8.0000000000000007E-005 0.00072318
1.1 8.1000000000000004E-005 0.000725238
1.1 8.2000000000000001E-005 0.000726062
1.1 8.2999999999999998E-005 0.000733411
1.1 8.3999999999999995E-005 0.000745427
1.1 8.5000000000000006E-005 0.000746507
1.1 8.6000000000000003E-005 0.000753918
1.1 8.7000000000000001E-005 0.000757477
1.1 8.7999999999999998E-005 0.000758948
1.1 8.8999999999999995E-005 0.00075939
1.1 9.0000000000000006E-005 0.000764356
1.1 9.1000000000000003E-005 0.000775076
1.1 9.2000000000000000E-005 0.000775496
1.1 9.2999999999999997E-005 0.000779005
1.1 9.3999999999999994E-005 0.000782263
1.1 9.5000000000000005E-005 0.000788454
1.1 9.6000000000000002E-005 0.000788473
1.1 9.7000000000000000E-005 0.000788575
1.1 9.7999999999999997E-005 0.000789985
1.1 9.8999999999999994E-005 0.00079144
1.1 1.0000000000000000E-004 0.000795709
1.1 1.1000000000000000E-004 0.00082549
1.1 1.2000000000000000E-004 0.000880917
1.1 1.2999999999999999E-004 0.000972675
1.1 1.3999999999999999E-004 0.00100338
1.1 1.4999999999999999E-004 0.00104387
1.1 1.6000000000000001E-004 0.00107472
1.1 1.7000000000000001E-004 0.0011161
1.1 1.8000000000000001E-004 0.0011521
1.1 1.9000000000000001E-004 0.0012202
1.1 2.0000000000000001E-004 0.00125092
1.1 2.1000000000000001E-004 0.00127247
1.1 2.2000000000000001E-004 0.00129285
1.1 2.3000000000000001E-004 0.00138094
1.1 2.4000000000000001E-004 0.00144377
1.1 2.5000000000000001E-004 0.00147627
1.1 2.5999999999999998E-004 0.00151042
1.1 2.7000000000000000E-004 0.00154631
1.1 2.7999999999999998E-004 0.00163606
1.1 2.9000000000000000E-004 0.00166353
1.1 2.9999999999999997E-004 0.00170316
1.1 3.1000000000000000E-004 0.00174391
1.1 3.2000000000000003E-004 0.00177443
1.1 3.3000000000000000E-004 0.00181734
1.1 3.4000000000000002E-004 0.00185565
1.1 3.5000000000000000E-004 0.00189408
1.1 3.6000000000000002E-004 0.00192404
1.1 3.6999999999999999E-004 0.00195583
1.1 3.8000000000000002E-004 0.0020006
1.1 3.8999999999999999E-004 0.00204154
1.1 4.0000000000000002E-004 0.0020976
1.1 4.0999999999999999E-004 0.00212624
1.1 4.2000000000000002E-004 0.00219087
1.1 4.2999999999999999E-004 0.00223333
1.1 4.4000000000000002E-004 0.00236513
1.1 4.4999999999999999E-004 0.00242472
1.1 4.6000000000000001E-004 0.00259698
1.1 4.6999999999999999E-004 0.00262468
1.1 4.8000000000000001E-004 0.00275105
1.1 4.8999999999999998E-004 0.00279607
1.1 5.0000000000000001E-004 0.00281154
1.1 5.1000000000000004E-004 0.00288301
1.1 5.1999999999999995E-004 0.00314386
1.1 5.2999999999999998E-004 0.00319205
1.1 5.4000000000000001E-004 0.00322699
1.1 5.5000000000000003E-004 0.00325784
1.1 5.5999999999999995E-004 0.00329524
1.1 5.6999999999999998E-004 0.00332634
1.1 5.8000000000000000E-004 0.00340661
1.1 5.9000000000000003E-004 0.00345281
1.1 5.9999999999999995E-004 0.00347155
1.1 6.0999999999999997E-004 0.0035035
1.1 6.2000000000000000E-004 0.00355869
1.1 6.3000000000000003E-004 0.00361296
1.1 6.4000000000000005E-004 0.00369262
1.1 6.4999999999999997E-004 0.00372935
1.1 6.6000000000000000E-004 0.00377255
1.1 6.7000000000000002E-004 0.00381624
1.1 6.8000000000000005E-004 0.00384866
1.1 6.8999999999999997E-004 0.00389912
1.1 6.9999999999999999E-004 0.00395319
1.1 7.1000000000000002E-004 0.00398879
1.1 7.2000000000000005E-004 0.00403473
1.1 7.2999999999999996E-004 0.00412553
1.1 7.3999999999999999E-004 0.00414378
1.1 7.5000000000000002E-004 0.00416567
1.1 7.6000000000000004E-004 0.00422797
1.1 7.6999999999999996E-004 0.0042576
