# Heisenberg model
# L=16, J=1, W=3.0
# CDF of level statistics r_S
# r_S CDF
3.856407690190000181e-01 0.000000000000000000e+00
3.865872970320000102e-01 5.698005699999999715e-04
3.870410419940000235e-01 1.139601139999999943e-03
3.870477194410000266e-01 1.709401708999999919e-03
3.872932095100000138e-01 2.279202278999999890e-03
3.874589115529999961e-01 2.849002848999999862e-03
3.876508475029999956e-01 3.418803418999999833e-03
3.878150696609999892e-01 3.988603989000000238e-03
3.880638540010000193e-01 4.558404557999999780e-03
3.880860921340000269e-01 5.128205127999999752e-03
3.881688794900000072e-01 5.698005697999999723e-03
3.881808596210000184e-01 6.267806267999999695e-03
3.890758351179999797e-01 6.837606837999999666e-03
3.890999898970000093e-01 7.407407407000000076e-03
3.891511904680000078e-01 7.977207977000000047e-03
3.892786743269999739e-01 8.547008546999999151e-03
3.893596296969999981e-01 9.116809116999999990e-03
3.893887355710000109e-01 9.686609687000000829e-03
3.896748023630000057e-01 1.025641025599999950e-02
3.897361974610000224e-01 1.082621082600000034e-02
3.897763347920000232e-01 1.139601139599999945e-02
3.900089818909999728e-01 1.196581196600000029e-02
3.900275524010000106e-01 1.253561253599999939e-02
3.901810359039999954e-01 1.310541310499999980e-02
3.902885791010000105e-01 1.367521367500000064e-02
3.903399478210000106e-01 1.424501424499999974e-02
3.904416558359999900e-01 1.481481481500000058e-02
3.906351724530000014e-01 1.538461538499999968e-02
3.906577221220000062e-01 1.595441595400000009e-02
3.908211149679999830e-01 1.652421652400000093e-02
3.909919344480000114e-01 1.709401709399999830e-02
3.910559647979999776e-01 1.766381766399999914e-02
3.911472987480000274e-01 1.823361823399999998e-02
3.912604205579999772e-01 1.880341880299999865e-02
3.914861281900000045e-01 1.937321937299999949e-02
3.915515732550000072e-01 1.994301994300000033e-02
3.919114227719999732e-01 2.051282051300000117e-02
3.919283728710000192e-01 2.108262108299999854e-02
3.920487316530000266e-01 2.165242165200000068e-02
3.920980069109999966e-01 2.222222222200000152e-02
3.922176506139999907e-01 2.279202279199999889e-02
3.922300642250000080e-01 2.336182336199999973e-02
3.923614470860000147e-01 2.393162393200000057e-02
3.923705126759999828e-01 2.450142450099999925e-02
3.923921622050000058e-01 2.507122507100000008e-02
3.924058407150000094e-01 2.564102564100000092e-02
3.928601285789999897e-01 2.621082621099999829e-02
3.929099773940000206e-01 2.678062678099999913e-02
3.929815748570000267e-01 2.735042735000000128e-02
3.930071072679999777e-01 2.792022791999999864e-02
3.930629209450000050e-01 2.849002848999999948e-02
3.932375409509999975e-01 2.905982906000000032e-02
3.933190845319999851e-01 2.962962963000000116e-02
3.934337535210000181e-01 3.019943019899999984e-02
3.934801202850000124e-01 3.076923076900000067e-02
3.935050757610000227e-01 3.133903133899999804e-02
3.936142711910000092e-01 3.190883190899999888e-02
3.936196715940000201e-01 3.247863247899999972e-02
3.936241051819999726e-01 3.304843304800000187e-02
3.936351424819999889e-01 3.361823361800000270e-02
3.936963295909999827e-01 3.418803418799999660e-02
3.937839230790000089e-01 3.475783475799999744e-02
3.938355008889999898e-01 3.532763532799999828e-02
3.939234925180000180e-01 3.589743589700000043e-02
3.939666416370000146e-01 3.646723646700000127e-02
3.940845687150000276e-01 3.703703703700000210e-02
3.942527262850000214e-01 3.760683760700000294e-02
3.943033517940000010e-01 3.817663817699999684e-02
3.943393380679999782e-01 3.874643874599999899e-02
3.943671563089999887e-01 3.931623931599999983e-02
3.946200392070000063e-01 3.988603988600000066e-02
3.946294194059999927e-01 4.045584045600000150e-02
3.947199239859999764e-01 4.102564102600000234e-02
3.947430865209999862e-01 4.159544159499999755e-02
3.947664460640000206e-01 4.216524216499999839e-02
3.948049585480000179e-01 4.273504273499999923e-02
3.948350223339999743e-01 4.330484330500000006e-02
3.948661540010000026e-01 4.387464387500000090e-02
3.948828949859999882e-01 4.444444444400000305e-02
3.949956739209999901e-01 4.501424501399999695e-02
3.950786623149999954e-01 4.558404558399999779e-02
3.951261898530000205e-01 4.615384615399999862e-02
3.951719156269999922e-01 4.672364672399999946e-02
3.951943069330000058e-01 4.729344729300000161e-02
3.952454617869999853e-01 4.786324786300000245e-02
3.952606178379999835e-01 4.843304843300000329e-02
3.952730480860000006e-01 4.900284900299999719e-02
3.953087124679999786e-01 4.957264957299999802e-02
3.953904054280000246e-01 5.014245014200000017e-02
3.954921523909999959e-01 5.071225071200000101e-02
3.955846307320000088e-01 5.128205128200000185e-02
3.956014199560000111e-01 5.185185185200000269e-02
3.956272861440000010e-01 5.242165242199999659e-02
3.956522876890000151e-01 5.299145299099999873e-02
3.956756922429999768e-01 5.356125356099999957e-02
3.957529028430000206e-01 5.413105413100000041e-02
3.957903533580000022e-01 5.470085470100000125e-02
3.958182266290000140e-01 5.527065527100000208e-02
3.958411530809999856e-01 5.584045583999999729e-02
3.958749587939999759e-01 5.641025640999999813e-02
3.958796916569999880e-01 5.698005697999999897e-02
3.958860594370000041e-01 5.754985754999999981e-02
3.960698595409999911e-01 5.811965812000000065e-02
3.961397459289999756e-01 5.868945868900000279e-02
3.961456691420000009e-01 5.925925925899999669e-02
3.962168481760000027e-01 5.982905982899999753e-02
3.962441293899999772e-01 6.039886039899999837e-02
3.962716878390000197e-01 6.096866096899999921e-02
3.963050276360000068e-01 6.153846153800000135e-02
3.964112089760000179e-01 6.210826210800000219e-02
3.964822629329999848e-01 6.267806267799999609e-02
3.965122810210000015e-01 6.324786324799999693e-02
3.967011170709999757e-01 6.381766381799999777e-02
3.968304733810000262e-01 6.438746438700000685e-02
3.968342939310000039e-01 6.495726495699999381e-02
3.969540484090000043e-01 6.552706552699999465e-02
3.969693936190000216e-01 6.609686609699999549e-02
3.969771877730000065e-01 6.666666666699999633e-02
3.970272211850000010e-01 6.723646723600000541e-02
3.971328451260000003e-01 6.780626780600000625e-02
3.971588352750000106e-01 6.837606837599999321e-02
3.971753063249999771e-01 6.894586894599999405e-02
3.972328045019999920e-01 6.951566951599999489e-02
3.972543428799999998e-01 7.008547008500000397e-02
3.973190979499999775e-01 7.065527065500000481e-02
3.974030019540000236e-01 7.122507122500000565e-02
3.974312315940000118e-01 7.179487179500000649e-02
3.974566516629999824e-01 7.236467236499999345e-02
3.975164959999999970e-01 7.293447293400000253e-02
3.975252372820000102e-01 7.350427350400000337e-02
3.975432726290000218e-01 7.407407407400000421e-02
3.975808727180000224e-01 7.464387464400000505e-02
3.975907783670000195e-01 7.521367521400000589e-02
3.975933769400000206e-01 7.578347578300000109e-02
3.976225511809999835e-01 7.635327635300000193e-02
3.976583481140000265e-01 7.692307692300000277e-02
3.976741201630000222e-01 7.749287749300000361e-02
3.976918689980000199e-01 7.806267806300000445e-02
3.977018813329999958e-01 7.863247863199999965e-02
3.977412481679999945e-01 7.920227920200000049e-02
3.978102379310000103e-01 7.977207977200000133e-02
3.978475252550000008e-01 8.034188034200000217e-02
3.978494040930000142e-01 8.091168091200000301e-02
3.978682197980000224e-01 8.148148148099999821e-02
3.978813890410000109e-01 8.205128205099999905e-02
3.979058023190000237e-01 8.262108262099999989e-02
3.979060381689999981e-01 8.319088319100000073e-02
3.979192661700000078e-01 8.376068376100000157e-02
3.979587554230000213e-01 8.433048432999999677e-02
3.980101816070000242e-01 8.490028489999999761e-02
3.980362002760000073e-01 8.547008546999999845e-02
3.980673065990000259e-01 8.603988603999999929e-02
3.981051557790000195e-01 8.660968661000000013e-02
3.981809068780000072e-01 8.717948717899999533e-02
3.981939058569999856e-01 8.774928774899999617e-02
3.982257124799999937e-01 8.831908831899999701e-02
3.982698566349999747e-01 8.888888888899999785e-02
3.984284179950000060e-01 8.945868945899999869e-02
3.984600793199999935e-01 9.002849002799999389e-02
3.985154213489999764e-01 9.059829059799999473e-02
3.985157244579999869e-01 9.116809116799999557e-02
3.985402453060000183e-01 9.173789173799999641e-02
3.985470289740000172e-01 9.230769230799999725e-02
3.985881507010000102e-01 9.287749287700000633e-02
3.986260824539999970e-01 9.344729344699999329e-02
3.986439222259999804e-01 9.401709401699999413e-02
3.986492715120000252e-01 9.458689458699999497e-02
3.987224441169999745e-01 9.515669515699999581e-02
3.987271249220000202e-01 9.572649572600000489e-02
3.987442247929999795e-01 9.629629629600000573e-02
3.988634384190000159e-01 9.686609686600000657e-02
3.988651313580000024e-01 9.743589743599999353e-02
3.988795147720000100e-01 9.800569800599999437e-02
3.988873124119999836e-01 9.857549857500000345e-02
3.988899286150000001e-01 9.914529914500000429e-02
3.988999628700000133e-01 9.971509971500000513e-02
3.989119177389999771e-01 1.002849002850000060e-01
3.989174087130000212e-01 1.008547008550000068e-01
3.989514071560000263e-01 1.014245014249999938e-01
3.989695809789999825e-01 1.019943019940000029e-01
3.989866930489999741e-01 1.025641025640000037e-01
3.990055491639999952e-01 1.031339031340000045e-01
3.990171847599999766e-01 1.037037037040000054e-01
3.990172175789999942e-01 1.042735042740000062e-01
