# Heisenberg model
# L=16, J=1, W=1.5
# CDF of level statistics r_S
# r_S CDF
5.115135641839999581e-01 0.000000000000000000e+00
5.128979779960000096e-01 7.390982999999999841e-04
5.157168873759999661e-01 1.478196599999999968e-03
5.160912147139999906e-01 2.217294900000000169e-03
5.166324190579999476e-01 2.956393199999999936e-03
5.169128557009999847e-01 3.695491500000000137e-03
5.170697462919999765e-01 4.434589800000000338e-03
5.172372661520000525e-01 5.173688101000000102e-03
5.176211441039999528e-01 5.912786401000000303e-03
5.177214302670000157e-01 6.651884700999999636e-03
5.178704560889999531e-01 7.390983000999999837e-03
5.179678248660000150e-01 8.130081301000000038e-03
5.181201745300000328e-01 8.869179600999999372e-03
5.182153253700000350e-01 9.608277901000000440e-03
5.185918341549999866e-01 1.034737620099999977e-02
5.188688990449999983e-01 1.108647450100000084e-02
5.194033756679999891e-01 1.182557280100000018e-02
5.198090394790000346e-01 1.256467110099999951e-02
5.198365542159999464e-01 1.330376940100000058e-02
5.199929116179999866e-01 1.404286770099999991e-02
5.200794070669999547e-01 1.478196600099999924e-02
5.201613531040000238e-01 1.552106430200000074e-02
5.203490881510000055e-01 1.626016260200000008e-02
5.203650327459999891e-01 1.699926090200000114e-02
5.204139312319999711e-01 1.773835920199999874e-02
5.204841755750000409e-01 1.847745750199999981e-02
5.205136641990000257e-01 1.921655580200000088e-02
5.205547205899999641e-01 1.995565410199999848e-02
5.206302810320000418e-01 2.069475240199999955e-02
5.206751791329999879e-01 2.143385070200000062e-02
5.207005339469999994e-01 2.217294900200000168e-02
5.207791650969999520e-01 2.291204730199999928e-02
5.207828238360000528e-01 2.365114560200000035e-02
5.208100713569999707e-01 2.439024390200000142e-02
5.208220895790000027e-01 2.512934220300000118e-02
5.210471988139999677e-01 2.586844050299999878e-02
5.210903508559999731e-01 2.660753880299999985e-02
5.211098503100000112e-01 2.734663710300000092e-02
5.211320496610000186e-01 2.808573540299999852e-02
5.211611181149999883e-01 2.882483370299999959e-02
5.212915259920000155e-01 2.956393200300000065e-02
5.214153123160000236e-01 3.030303030300000172e-02
5.214733231649999468e-01 3.104212860299999932e-02
5.215090825489999693e-01 3.178122690299999692e-02
5.215542426189999636e-01 3.252032520300000146e-02
5.216270386500000411e-01 3.325942350299999906e-02
5.217241876720000171e-01 3.399852180299999665e-02
5.217494555070000262e-01 3.473762010300000119e-02
5.217737245389999501e-01 3.547671840399999749e-02
5.218807055890000157e-01 3.621581670400000202e-02
5.219114141980000232e-01 3.695491500399999962e-02
5.219304692959999548e-01 3.769401330399999722e-02
5.219550877349999896e-01 3.843311160400000176e-02
5.220201238880000094e-01 3.917220990399999936e-02
5.220714792749999722e-01 3.991130820399999696e-02
5.221362359079999571e-01 4.065040650400000150e-02
5.221436295069999955e-01 4.138950480399999909e-02
5.222075176339999736e-01 4.212860310399999669e-02
5.222395865790000480e-01 4.286770140400000123e-02
5.222725755379999946e-01 4.360679970399999883e-02
5.223242963290000151e-01 4.434589800400000337e-02
5.223352747189999867e-01 4.508499630499999966e-02
5.223670994519999944e-01 4.582409460499999726e-02
5.223760751739999764e-01 4.656319290500000180e-02
5.223873624349999467e-01 4.730229120499999940e-02
5.224701859029999840e-01 4.804138950499999700e-02
5.224888132780000083e-01 4.878048780500000153e-02
5.225301503500000555e-01 4.951958610499999913e-02
5.225526094979999758e-01 5.025868440499999673e-02
5.226363041839999779e-01 5.099778270500000127e-02
5.226789245770000480e-01 5.173688100499999887e-02
5.226995166160000039e-01 5.247597930500000341e-02
5.227655006850000508e-01 5.321507760500000100e-02
5.228615406080000527e-01 5.395417590499999860e-02
5.228710722339999784e-01 5.469327420500000314e-02
5.228868326650000231e-01 5.543237250599999943e-02
5.229251721740000303e-01 5.617147080599999703e-02
5.229999647509999683e-01 5.691056910600000157e-02
5.230608498340000301e-01 5.764966740599999917e-02
5.230703201419999449e-01 5.838876570599999677e-02
5.230783517860000398e-01 5.912786400600000131e-02
5.231725796909999504e-01 5.986696230599999891e-02
5.231772421050000510e-01 6.060606060600000344e-02
5.231909636329999946e-01 6.134515890600000104e-02
5.231993869850000145e-01 6.208425720599999864e-02
5.232017191940000478e-01 6.282335550600000318e-02
5.232028274569999748e-01 6.356245380599999384e-02
5.232309513930000211e-01 6.430155210599999838e-02
5.232631613679999960e-01 6.504065040699999467e-02
5.232937802610000411e-01 6.577974870699999921e-02
5.233037192589999886e-01 6.651884700700000375e-02
5.233126930260000309e-01 6.725794530699999441e-02
5.233138778279999848e-01 6.799704360699999894e-02
5.233291652829999974e-01 6.873614190700000348e-02
5.233452939049999530e-01 6.947524020699999414e-02
5.233759915279999619e-01 7.021433850699999868e-02
5.234176487280000067e-01 7.095343680700000322e-02
5.234271108650000448e-01 7.169253510699999388e-02
5.234274702660000056e-01 7.243163340699999841e-02
5.234448025519999881e-01 7.317073170700000295e-02
5.234880045559999751e-01 7.390983000699999361e-02
5.235416124730000176e-01 7.464892830699999815e-02
5.236039413859999714e-01 7.538802660799999444e-02
5.236080798200000164e-01 7.612712490799999898e-02
