# Heisenberg model
# L=16, J=1, W=4.0
# CDF of level statistics r_S
# r_S CDF
3.873534301209999864e-01 1.242897727269999947e-01
3.874071470889999813e-01 1.250000000000000000e-01
3.874238723419999864e-01 1.257102272729999914e-01
3.874301744499999978e-01 1.264204545450000050e-01
3.874434260019999909e-01 1.271306818179999965e-01
3.874482863939999744e-01 1.278409090909999879e-01
3.874687964440000076e-01 1.285511363640000071e-01
3.874731542759999869e-01 1.292613636359999929e-01
3.874816805710000200e-01 1.299715909090000121e-01
3.874918175879999982e-01 1.306818181820000035e-01
3.875384765279999977e-01 1.313920454549999950e-01
3.875566142519999979e-01 1.321022727270000086e-01
3.875630824069999925e-01 1.328125000000000000e-01
3.875848072970000113e-01 1.335227272729999914e-01
3.876007053850000217e-01 1.342329545450000050e-01
3.876187311359999832e-01 1.349431818179999965e-01
3.876497530179999762e-01 1.356534090909999879e-01
3.876641474829999878e-01 1.363636363640000071e-01
3.876810646789999870e-01 1.370738636359999929e-01
3.876926073590000188e-01 1.377840909090000121e-01
3.876942240760000158e-01 1.384943181820000035e-01
3.877295366660000187e-01 1.392045454549999950e-01
3.877631090820000126e-01 1.399147727270000086e-01
3.877710878610000078e-01 1.406250000000000000e-01
3.877816615879999818e-01 1.413352272729999914e-01
3.877943823719999794e-01 1.420454545450000050e-01
3.878272779229999800e-01 1.427556818179999965e-01
3.878283691669999755e-01 1.434659090909999879e-01
3.878730023659999748e-01 1.441761363640000071e-01
