# Generalized Haldane-Shastry model
# L = 20, J = 1.0, Delta = 0.6
# Line representing the frequency omega* for which I(omega*) = 0.9
# omega*, Alpha

 0.371328  3.82552 
 0.373875  3.83855 
 0.376444  3.85158 
 0.379029  3.86461 
 0.381626  3.87764 
 0.384201  3.89067 
 0.386701  3.90371 
 0.389118  3.91674 
 0.391515  3.92978 
 0.393923  3.94281 
 0.396342  3.95585 
 0.39877  3.96889 
 0.401207  3.98192 
 0.403623  3.99496 
 0.405968  4.008 
 0.40824  4.02104 
 0.410478  4.03408 
 0.412714  4.04712 
 0.414959  4.06016 
 0.417222  4.0732 
 0.419513  4.08624 
 0.421825  4.09928 
 0.424053  4.11232 
 0.426192  4.12536 
 0.428288  4.13841 
 0.430384  4.15145 
 0.432504  4.1645 
 0.434623  4.17754 
 0.436707  4.19059 
 0.438726  4.20363 
 0.440685  4.21668 
 0.442635  4.22973 
 0.444589  4.24278 
 0.446561  4.25583 
 0.448562  4.26887 
 0.450605  4.28192 
 0.452664  4.29496 
 0.45466  4.30801 
 0.45658  4.32106 
 0.458462  4.33411 
 0.460349  4.34716 
 0.462261  4.36021 
 0.464176  4.37326 
 0.466065  4.38631 
 0.467899  4.39936 
 0.469661  4.41241 
 0.471396  4.42547 
 0.473127  4.43852 
 0.474864  4.45157 
 0.476617  4.46463 
 0.478394  4.47768 
 0.480205  4.49073 
 0.482015  4.50378 
 0.483737  4.51684 
 0.485391  4.52989 
 0.487012  4.54295 
 0.488632  4.556 
 0.490285  4.56906 
 0.491983  4.58211 
 0.493678  4.59516 
 0.495322  4.60822 
 0.49691  4.62128 
 0.498472  4.63433 
 0.500039  4.64739 
 0.501632  4.66045 
 0.503233  4.6735 
 0.504814  4.68656 
 0.506349  4.69962 
 0.507821  4.71267 
 0.509263  4.72573 
 0.510717  4.73879 
 0.512198  4.75185 
 0.513688  4.76491 
 0.515167  4.77797 
 0.516617  4.79103 
 0.518018  4.80409 
 0.519376  4.81715 
 0.520739  4.83021 
 0.522122  4.84327 
 0.523512  4.85633 
 0.524892  4.86939 
 0.52625  4.88245 
 0.527568  4.89551 
 0.528836  4.90857 
 0.530077  4.92163 
 0.531332  4.93469 
 0.532605  4.94776 
 0.533897  4.96082 
 0.535209  4.97388 
 0.53654  4.98694 
 0.53789  5 
