# Transverse-field Ising model
# L=6, J=1, f=0.5, W_J=0.2, W=1.2
# Correlations between the gap ratio r_S and V (the rescaled ratio between variances of off-diagonal and diagonal hamiltonian matrix elements)
# V r_S
2.964481912899999960e-01 5.541729372899999451e-01
2.776442243300000223e-01 5.908914344700000321e-01
2.269236247099999937e-01 3.460415459899999768e-01
2.699980416800000227e-01 4.431604643100000018e-01
2.331328244699999996e-01 5.889558772899999850e-01
6.841880173400000098e-01 4.885414935899999866e-01
3.027836511700000011e-01 4.662439986199999886e-01
2.549043088599999840e-01 2.591750769400000265e-01
2.420685976299999931e-01 3.976533425400000099e-01
2.961515801699999839e-01 5.919371738199999955e-01
6.508710062700000520e-01 5.278886589800000362e-01
2.139512765100000102e-01 5.356998005899999971e-01
2.280748763000000068e-01 4.723097517700000081e-01
4.961705149399999737e-01 5.574709691400000500e-01
3.637335983200000178e-01 5.626599323099999994e-01
3.109202130800000075e-01 4.819893784600000064e-01
3.003128074399999958e-01 4.588734420100000211e-01
2.882653954900000204e-01 5.285043167199999781e-01
1.887746621399999936e-01 4.328753617100000173e-01
3.024941737599999847e-01 5.827908339299999740e-01
4.293535176600000169e-01 4.639879733799999739e-01
2.154766377700000068e-01 5.137327989000000095e-01
2.564954009700000093e-01 4.204583709499999933e-01
3.941462023899999778e-01 4.983364509200000070e-01
2.986652863200000008e-01 4.345301607400000043e-01
2.700914205100000132e-01 4.029902774399999887e-01
3.847916535700000029e-01 4.712287103600000249e-01
2.843105307200000098e-01 4.817558577800000186e-01
1.958720502200000102e-01 4.943909913499999753e-01
3.524890947600000102e-01 4.495993043500000064e-01
2.433692627300000078e-01 3.883827642800000146e-01
3.158160542499999779e-01 6.748549549200000275e-01
2.224208922400000010e-01 4.884094389199999942e-01
2.906514548899999939e-01 5.916669740600000171e-01
3.302177459599999754e-01 6.351948853000000117e-01
4.139157426899999770e-01 4.572205502600000249e-01
2.702191072799999816e-01 3.847720621699999843e-01
3.149844534099999760e-01 4.814953321100000072e-01
3.533895616800000195e-01 4.902998258799999842e-01
2.879971549199999981e-01 4.095783624000000067e-01
4.092864504600000064e-01 6.622121598000000331e-01
4.004307198500000053e-01 5.839311639700000001e-01
2.779416092599999999e-01 4.779873938199999950e-01
3.725836304599999815e-01 5.801124083799999998e-01
3.321031316299999925e-01 5.520171434799999721e-01
2.633513952500000088e-01 3.756207081099999789e-01
3.784391637999999780e-01 5.534874419099999887e-01
3.225407730200000045e-01 4.858207290800000133e-01
3.965521279399999988e-01 5.754828822899999974e-01
2.040378916299999956e-01 3.787180869299999753e-01
3.093843789399999822e-01 4.940920652299999882e-01
3.210641166300000071e-01 4.191634874299999813e-01
4.272992732900000035e-01 5.171598149899999664e-01
3.243731741599999996e-01 5.110619526199999818e-01
