# Fitting to data1.dat with error function
# r_S CDF(fit)
3.693321554464895073e-01 1.432269514095239615e-01
3.696056954069850686e-01 1.470765883531053309e-01
3.696243423658593374e-01 1.473415169843194095e-01
3.698085697435871122e-01 1.499761302131484286e-01
3.700456882014524496e-01 1.534130976749661923e-01
3.700768115859352503e-01 1.538680658397595380e-01
3.704256449798241646e-01 1.590284291346041323e-01
3.704812873298938269e-01 1.598619247468771598e-01
3.705711605552808319e-01 1.612142066273523633e-01
3.707974710007105879e-01 1.646523540003047570e-01
3.708720051831865261e-01 1.657950146739668451e-01
3.708961928399634456e-01 1.661669273207935227e-01
3.709521323130550163e-01 1.670291228966659935e-01
3.709880115848532278e-01 1.675836462674571981e-01
3.712661660205693326e-01 1.719227628536296182e-01
3.715547538237863323e-01 1.764997548768835745e-01
3.715860501709334351e-01 1.770007049789321663e-01
3.719813586122658333e-01 1.834054389101585913e-01
3.720439794352894403e-01 1.844331105200837650e-01
3.720880594777809525e-01 1.851586528459776559e-01
3.720886168690328843e-01 1.851678386495117512e-01
3.722214041714326793e-01 1.873642327488123649e-01
3.722977132595375327e-01 1.886336942330215649e-01
3.724115937266402332e-01 1.905380188489321780e-01
3.725103970108518125e-01 1.921997470577228584e-01
3.725275732119754935e-01 1.924895278266036680e-01
3.725778233001698081e-01 1.933388327790171446e-01
3.726805730849336862e-01 1.950825682500506586e-01
3.726969819921964189e-01 1.953619214542436366e-01
3.727378343519063830e-01 1.960584667524590263e-01
3.727406042167867861e-01 1.961057482672146635e-01
3.727534857173405158e-01 1.963257259654656028e-01
3.727576657057428133e-01 1.963971398614489106e-01
3.728457803685661376e-01 1.979062151050528517e-01
3.729628931684214055e-01 1.999227266031973760e-01
3.730092066102300707e-01 2.007235736443234164e-01
3.730407544084551330e-01 2.012701957376728523e-01
3.730576357587074288e-01 2.015630615419825578e-01
3.730667825318616515e-01 2.017218507620130996e-01
3.731339847885623562e-01 2.028907865818933010e-01
3.731960994490383654e-01 2.039748172415152272e-01
3.732231172816298792e-01 2.044474098887735236e-01
3.733087047953496107e-01 2.059487925428128974e-01
3.733123349818358028e-01 2.060126177924448410e-01
3.733565707239174802e-01 2.067913041920271811e-01
3.733812231136074966e-01 2.072260178541154851e-01
3.735826559102051192e-01 2.107982316183516502e-01
3.736351924960308879e-01 2.117358208846216172e-01
3.736631634161091675e-01 2.122359952393184090e-01
3.736706931351321814e-01 2.123707591249342497e-01
3.737915134066258638e-01 2.145399808839172362e-01
3.738891762957660125e-01 2.163028084742409929e-01
3.739767516899157318e-01 2.178906624277086590e-01
3.740125319443159402e-01 2.185413335062504347e-01
3.740337428683811472e-01 2.189275860064247570e-01
3.741914731674627626e-01 2.218121571865321884e-01
3.741962271856128508e-01 2.218994343630514288e-01
3.741989778434266500e-01 2.219499415787939967e-01
3.742451589823212466e-01 2.227988932687456347e-01
3.742632080527434346e-01 2.231311930604638061e-01
3.742797509550231383e-01 2.234360106174508309e-01
3.743219559808114161e-01 2.242147476758117874e-01
3.744502832239779422e-01 2.265919938898562913e-01
3.745200129112375986e-01 2.278896703111764066e-01
3.745238247325721748e-01 2.279607290184299528e-01
3.745542914851157645e-01 2.285291278299779738e-01
3.745902751672964270e-01 2.292014767089349814e-01
3.745927141811616901e-01 2.292470893683980493e-01
3.746380164307024918e-01 2.300952236710291920e-01
3.746736783783666813e-01 2.307641084330015468e-01
3.748720019992164976e-01 2.345036653581823449e-01
3.749139292420208269e-01 2.352985094619227668e-01
3.749158348994064971e-01 2.353346716461526267e-01
3.749933085610067107e-01 2.368074241032583904e-01
3.750179561107863657e-01 2.372770275584715205e-01
3.750520712007180402e-01 2.379278566487819102e-01
3.750566828819652532e-01 2.380159108260795353e-01
3.750733282571944716e-01 2.383338816011644767e-01
3.751745531467431949e-01 2.402725454463952026e-01
3.751778011678208458e-01 2.403348936570197103e-01
3.752336438867562851e-01 2.414082139313303288e-01
3.753452857779517315e-01 2.435618018084885206e-01
3.753848304765126098e-01 2.443271058535445572e-01
3.753999603069109181e-01 2.446202541713617395e-01
3.754168268243035511e-01 2.449472748544389011e-01
3.755719222417260861e-01 2.479653770646192967e-01
3.755946258201784960e-01 2.484088398451640423e-01
3.756123413488519081e-01 2.487551657957591256e-01
3.756492796612472262e-01 2.494781095702433560e-01
3.757591399349056172e-01 2.516348380240469584e-01
3.759089569853998891e-01 2.545917777147422845e-01
3.759461992171961309e-01 2.553296421956885442e-01
3.759840203813036852e-01 2.560801192249654301e-01
3.761065620726070091e-01 2.585195667202889735e-01
3.761096993524518095e-01 2.585821784418762537e-01
3.762093749653063757e-01 2.605755173996116003e-01
3.762356932950198796e-01 2.611031552646493892e-01
3.763290311610180683e-01 2.629788386629901553e-01
3.763932122033268879e-01 2.642725819171625190e-01
3.764653075720223452e-01 2.657297150001928232e-01
3.765433237459594462e-01 2.673110902873472305e-01
3.766260499410307716e-01 2.689931081350773745e-01
3.766279900209857923e-01 2.690326181824181928e-01
3.767009962060152151e-01 2.705215149374513572e-01
3.767153730013789725e-01 2.708152014275913011e-01
3.768619358376750217e-01 2.738182102133961404e-01
3.769031822079862981e-01 2.746662897868592523e-01
3.769457899695201619e-01 2.755437194392196254e-01
3.769458335993026155e-01 2.755446186215748661e-01
3.769856142798705401e-01 2.763650733851228947e-01
3.770049231248673305e-01 2.767637392695433407e-01
3.770165001869633659e-01 2.770029035925819505e-01
3.770593834613763518e-01 2.778896866119289211e-01
3.770966952547482043e-01 2.786623826814047522e-01
3.772162836333448066e-01 2.811459846086191705e-01
3.772459208150722998e-01 2.817631362464486644e-01
3.772836056474921929e-01 2.825488104115244647e-01
3.772998075520543337e-01 2.828869201064141969e-01
3.773236312672720860e-01 2.833844382931536843e-01
3.774564324438205443e-01 2.861654268741219420e-01
3.774574336468923819e-01 2.861864422033735811e-01
3.774618407066695491e-01 2.862789554395729352e-01
3.774678779924920402e-01 2.864057135142746846e-01
3.775513379826433424e-01 2.881607522531481891e-01
3.775655193383080643e-01 2.884594685270166492e-01
3.775787069201865798e-01 2.887373828309265367e-01
3.776072868560633178e-01 2.893401069694487848e-01
3.776468384645048637e-01 2.901751872760757189e-01
3.776920197019310033e-01 2.911305093098990882e-01
3.777115972749995887e-01 2.915449174375971397e-01
3.777167707921169626e-01 2.916544737544934929e-01
3.777182928746486978e-01 2.916867095917990982e-01
3.777604086905228531e-01 2.925793287678689625e-01
3.777774828249487737e-01 2.929415659200658162e-01
3.778515716100385724e-01 2.945158058737028517e-01
3.779050046501228888e-01 2.956535696726663165e-01
3.780609202771769706e-01 2.989850139294770726e-01
3.780732784872995467e-01 2.992497990839351196e-01
3.780842886328923402e-01 2.994857903885030925e-01
3.781282201014286026e-01 3.004282556104282964e-01
3.781464824441354011e-01 3.008204329443521230e-01
3.785010851453373681e-01 3.084806997259734729e-01
3.785344876171325423e-01 3.092066600253829955e-01
3.785345725799426631e-01 3.092085075359054525e-01
3.785699509291122755e-01 3.099782261273656414e-01
3.785851705844948123e-01 3.103096133112201449e-01
3.785857437066789677e-01 3.103220952747601791e-01
3.785894644006242982e-01 3.104031331620039635e-01
3.786124928150618740e-01 3.109049039525211278e-01
3.786374840087504690e-01 3.114498402125461807e-01
3.786484580792675581e-01 3.116892619383812013e-01
3.786507158714303989e-01 3.117385301576579004e-01
3.786741051761392529e-01 3.122491160170365321e-01
3.786799931061021751e-01 3.123777057395802914e-01
3.786836121416422563e-01 3.124567551771513241e-01
3.786937679156256453e-01 3.126786305888831219e-01
3.787074776687500144e-01 3.129782582470790886e-01
3.787920917751186889e-01 3.148302344029644262e-01
3.788694001948258450e-01 3.165263909052157265e-01
3.788759704142308227e-01 3.166707210770709491e-01
3.788862585083997425e-01 3.168967791001248702e-01
3.790969220150051111e-01 3.215405754864859023e-01
3.791700136710957070e-01 3.231583712239192718e-01
3.792309649030382035e-01 3.245100172780053804e-01
3.792478556475575857e-01 3.248849944963877467e-01
3.794731007801546152e-01 3.299023112980212780e-01
3.795430908668855352e-01 3.314676414740864163e-01
3.795497586329705242e-01 3.316169204863113618e-01
3.795788838818135447e-01 3.322692945276561893e-01
3.797423493729056854e-01 3.359401338645973123e-01
3.797753140362452595e-01 3.366823143125190487e-01
3.798069338586120836e-01 3.373948146905780821e-01
3.798143122618080070e-01 3.375611588498426685e-01
3.799043036355318481e-01 3.395925369110768255e-01
3.799664415494345970e-01 3.409979069616443925e-01
3.799716789650395832e-01 3.411164625356036262e-01
3.800304928890660405e-01 3.424488654230425366e-01
3.800708534297143615e-01 3.433643522524814085e-01
3.800788925697798915e-01 3.435468118359631395e-01
3.800976890334575309e-01 3.439735662230353208e-01
3.801254400283873847e-01 3.446039874024278693e-01
3.801322142209861976e-01 3.447579428212088626e-01
3.802093348342138746e-01 3.465124512138677559e-01
3.802460448410983629e-01 3.473487717280117071e-01
3.802527511232705604e-01 3.475016334607144985e-01
3.803268356134059669e-01 3.491919468798888593e-01
3.803757412258609305e-01 3.503094224960723313e-01
3.804040410857888466e-01 3.509566572158407949e-01
3.804077985869250833e-01 3.510426260924642827e-01
3.804100902904313242e-01 3.510950623353545352e-01
3.804254965950698009e-01 3.514476460348393561e-01
3.804484547517513193e-01 3.519732961383468250e-01
3.805341770379088717e-01 3.539384883461332287e-01
3.805916056868516306e-01 3.552572299036356185e-01
3.806073231373766630e-01 3.556184548902673326e-01
3.807831940476622545e-01 3.596691714322928224e-01
3.807978643656106943e-01 3.600077839327504581e-01
3.809815425014114743e-01 3.642565673359516865e-01
3.809916590094090116e-01 3.644910701497299232e-01
3.810466490249682647e-01 3.657666356052163836e-01
3.811239099463940017e-01 3.675613112429749751e-01
3.811856705152709690e-01 3.689980180780136898e-01
3.811887737905707008e-01 3.690702566116287331e-01
3.812104637872096302e-01 3.695752887791702301e-01
3.812594215322150926e-01 3.707160523644917327e-01
3.812825235595185824e-01 3.712547479570879050e-01
3.813077282224648368e-01 3.718427608445318278e-01
3.813894844425170239e-01 3.737521469095493876e-01
3.814393309407659860e-01 3.749178190264313426e-01
3.814591966331584150e-01 3.753827022347677733e-01
3.815545393400217589e-01 3.776163547795379216e-01
3.816509969992324391e-01 3.798803003207188445e-01
3.817448432338578224e-01 3.820869123965805469e-01
3.817785300018154970e-01 3.828799306909878020e-01
3.817800265975223595e-01 3.829151733860076678e-01
3.818864511193666433e-01 3.854237880286300877e-01
3.818932449388347528e-01 3.855840945345108683e-01
3.818975804534159857e-01 3.856864052629112583e-01
3.820897425806608072e-01 3.902289940486308728e-01
3.822034055527499530e-01 3.929230292001826275e-01
3.822226609881645976e-01 3.933799331342288097e-01
3.822388758285544808e-01 3.937648020458113240e-01
3.823438609686168332e-01 3.962591829126255738e-01
3.823953506810617853e-01 3.974841069790482351e-01
3.824148090410665057e-01 3.979472792904010237e-01
3.824323709523211878e-01 3.983654334871004621e-01
3.824779436662674170e-01 3.994510763823255206e-01
3.825090899956014034e-01 4.001934989541486298e-01
3.825270930180116324e-01 4.006227945244660305e-01
3.825323284792337963e-01 4.007476605812492210e-01
3.825484921965067175e-01 4.011332301231235187e-01
3.825954611564876817e-01 4.022541736207120300e-01
3.826092731748017561e-01 4.025839594962981605e-01
3.826299325918992578e-01 4.030773682347129072e-01
3.826505209343739056e-01 4.035692330765294766e-01
3.828177206809532662e-01 4.075692956442592552e-01
3.829461057863363105e-01 4.106473402985649779e-01
3.829983580659252485e-01 4.119016823222765300e-01
3.830484741935108461e-01 4.131055914342690594e-01
3.831370530979387734e-01 4.152354613627981528e-01
3.831995197274824516e-01 4.167389675949498828e-01
3.832014180904291800e-01 4.167846783916565601e-01
3.832489015269156529e-01 4.179283994191707596e-01
3.833324499127181428e-01 4.199424877566996783e-01
3.833683502253990016e-01 4.208085789095470930e-01
3.834232904995585889e-01 4.221347481356347298e-01
3.834503209892557996e-01 4.227875455321596920e-01
3.834563247894924864e-01 4.229325686151261254e-01
3.835043338158626858e-01 4.240926110298708918e-01
3.835104711555800128e-01 4.242409552538163875e-01
3.835857274016196694e-01 4.260608231258513068e-01
3.836372739529260723e-01 4.273082481885527306e-01
3.837224373624973373e-01 4.293707877015724428e-01
3.837248661920594217e-01 4.294296391480788566e-01
3.837408864916369011e-01 4.298178562160668292e-01
3.837551807604063225e-01 4.301643039937123048e-01
3.837626357494554052e-01 4.303450106557900612e-01
3.838086541147115449e-01 4.314608033644888319e-01
3.839717363026734498e-01 4.354193512724897630e-01
3.840720327226227471e-01 4.378571235268056139e-01
3.841492223847734477e-01 4.397348828015762434e-01
3.841755930711919786e-01 4.403767040226889695e-01
3.842186311745351412e-01 4.414245198660488034e-01
3.842686503579483825e-01 4.426428135578274747e-01
3.843067003768616541e-01 4.435699439383233300e-01
3.843219427573206781e-01 4.439414281925895267e-01
3.844301363963255613e-01 4.465796989987701471e-01
3.844531430904829516e-01 4.471410196717058305e-01
3.845520473225159663e-01 4.495552918314059121e-01
3.845537492044719952e-01 4.495968517204433357e-01
3.846224141401874408e-01 4.512741029178645169e-01
3.846676137931023254e-01 4.523786538227124732e-01
3.846791386163782578e-01 4.526603470328343093e-01
3.846839440507065500e-01 4.527778099567153491e-01
3.847488858688620783e-01 4.543656338506605330e-01
3.847497043701753050e-01 4.543856508714634868e-01
3.847585637321679908e-01 4.546023201539541314e-01
3.848516736531014670e-01 4.568802708016225234e-01
3.848796159759637625e-01 4.575641646276047414e-01
3.848929634393426502e-01 4.578908908872592054e-01
3.849636441348130433e-01 4.596215194052621911e-01
3.852227124964358596e-01 4.659711476822787080e-01
3.853066981038862360e-01 4.680315302417258350e-01
3.853327152926022681e-01 4.686699750460923686e-01
3.854696778100409338e-01 4.720322360130774220e-01
3.855017296205008881e-01 4.728193652200485819e-01
3.855286242475580716e-01 4.734799262153729926e-01
3.856156512573519213e-01 4.756178938301150461e-01
3.856337971620057981e-01 4.760637695884997189e-01
3.857682067992148078e-01 4.793673393312497533e-01
3.858037891037745526e-01 4.802421410422949566e-01
3.859602929967780871e-01 4.840909098000718558e-01
3.859608579637046621e-01 4.841048064588721611e-01
3.859917708068704711e-01 4.848652077866746901e-01
3.860662813157351714e-01 4.866982555502761820e-01
3.861417372009421922e-01 4.885548469864263721e-01
3.862132418091712149e-01 4.903144468349249774e-01
3.862828022441378018e-01 4.920263852706581731e-01
3.862835446117625637e-01 4.920446563851648136e-01
3.863087084746936184e-01 4.926639977326528474e-01
3.863325799537138949e-01 4.932515468680351844e-01
3.863837351664513031e-01 4.945106786929587273e-01
3.864991565070781676e-01 4.973518353603920139e-01
3.865117890364029862e-01 4.976628024292644725e-01
3.865178115894676303e-01 4.978110563606057970e-01
3.865195814117880491e-01 4.978546231778007702e-01
3.865467814476639119e-01 4.985241955517628054e-01
3.865852481012216901e-01 4.994711203868332228e-01
3.866307023935716680e-01 5.005900617562922816e-01
3.867453424542691698e-01 5.034120981611326373e-01
3.868085700784786307e-01 5.049684765946527154e-01
3.868117112401085467e-01 5.050457960254249867e-01
3.868508933888020196e-01 5.060102444756028328e-01
3.869222576378338330e-01 5.077667445584597150e-01
3.869967060986572727e-01 5.095989958442833645e-01
3.870327240745304875e-01 5.104853640447386542e-01
3.870499849571337747e-01 5.109101198985753767e-01
3.870598138205230687e-01 5.111519831019333271e-01
3.871019721422064297e-01 5.121893440081076720e-01
3.871240676424045346e-01 5.127330003356297405e-01
3.871460664730921875e-01 5.132742546203348244e-01
3.871464641313921984e-01 5.132840382937660095e-01
3.871517655099098731e-01 5.134144684935214586e-01
3.872160955795515003e-01 5.149970673823895950e-01
3.872657405331294544e-01 5.162182341642810313e-01
3.873145430604463257e-01 5.174185307440639647e-01
3.873702145879793224e-01 5.187875767910946623e-01
3.874393391462155889e-01 5.204871428418422763e-01
3.875348801009189104e-01 5.228355895107064111e-01
3.875430538202919717e-01 5.230364681483575806e-01
3.876095457507540143e-01 5.246703625022410833e-01
3.876585453989905838e-01 5.258741582137123061e-01
3.876688496272758799e-01 5.261272769888460932e-01
3.876857178824799632e-01 5.265416153468942539e-01
3.877598998748684744e-01 5.283634158117644919e-01
3.877717666122727502e-01 5.286547913449530789e-01
3.877992159838384856e-01 5.293287234026049504e-01
3.878591506468234140e-01 5.307999339850875131e-01
3.880035900964970419e-01 5.343437096158090149e-01
3.880339352412722764e-01 5.350878814540318551e-01
3.881941645711446398e-01 5.390151838908723292e-01
3.883872611664650476e-01 5.437429939889716346e-01
3.884400610500821083e-01 5.450347064876341907e-01
3.884750038054620158e-01 5.458892958359652381e-01
3.885097749278909607e-01 5.467394767579468740e-01
3.885223036775930505e-01 5.470457621216865407e-01
3.885380753402747356e-01 5.474312858770731260e-01
3.885860269323620497e-01 5.486031422243453637e-01
3.885935652198526657e-01 5.487873270510140733e-01
3.886243470774000119e-01 5.495393182954622091e-01
3.886747384849237319e-01 5.507699797615024373e-01
3.886760196281635604e-01 5.508012615912614152e-01
3.886852295274398905e-01 5.510261315124609371e-01
3.887089823290328372e-01 5.516060067325574412e-01
3.887328743102779760e-01 5.521891685214623813e-01
3.887673462273836811e-01 5.530303691033139346e-01
3.887885524758648570e-01 5.535477360905453059e-01
3.888291309803102447e-01 5.545374715287609835e-01
3.889693311753520399e-01 5.579543897700547372e-01
3.889905495877171160e-01 5.584711496727872149e-01
3.890089076188740225e-01 5.589181666870831622e-01
3.890529912784727040e-01 5.599912937185820283e-01
3.890878062853576069e-01 5.608384832934327768e-01
3.890915406716122238e-01 5.609293395006897942e-01
3.891984018652466792e-01 5.635278534540087980e-01
3.893737780239244217e-01 5.677864404191836911e-01
3.894243924908005750e-01 5.690140501810255769e-01
3.894303350347785853e-01 5.691581379128253237e-01
3.894569338486622012e-01 5.698029612068847838e-01
3.895773385212745188e-01 5.727195257987215404e-01
3.895977151607723510e-01 5.732127210631816627e-01
3.896051986026648484e-01 5.733938212626450426e-01
3.896233153486782230e-01 5.738321845682653466e-01
3.896999658190036797e-01 5.756858482753309803e-01
3.897042092476197261e-01 5.757884200191998314e-01
3.897777018905635993e-01 5.775640568855977541e-01
3.899535745382737284e-01 5.818068108904772551e-01
3.900235917500200489e-01 5.834932903164437024e-01
3.900755919726359711e-01 5.847448089848303887e-01
3.900958729348120158e-01 5.852326900950658439e-01
3.901435331693939301e-01 5.863786914197276490e-01
3.901820267456436175e-01 5.873037420167506184e-01
3.901846855770344513e-01 5.873676193500548814e-01
3.903034868431559112e-01 5.902193854462959299e-01
3.903058329752426836e-01 5.902756556966739510e-01
3.904896662313842026e-01 5.946788907611955111e-01
3.906196118209088741e-01 5.977842123342499425e-01
3.906628606791834324e-01 5.988163773368181397e-01
3.906674499977326187e-01 5.989258643876714805e-01
3.907285325639117124e-01 6.003823638744161251e-01
3.907353310328531282e-01 6.005443858216876762e-01
3.907484919203672025e-01 6.008579884839302387e-01
3.908378513168666579e-01 6.029855474396195181e-01
3.908934280156128871e-01 6.043072338448604031e-01
3.909439516624150235e-01 6.055077125720221831e-01
3.910061307317298507e-01 6.069837571984989522e-01
3.910148061015986110e-01 6.071895767224866347e-01
3.910288114998614062e-01 6.075217856798108551e-01
3.910422323198008421e-01 6.078400549104244766e-01
3.910792824194651573e-01 6.087183077701946443e-01
3.911743563994742878e-01 6.109694410810135867e-01
3.911907452351331971e-01 6.113571172191752945e-01
3.912689524187873968e-01 6.132055663966503589e-01
3.912869282256634107e-01 6.136300687160884948e-01
3.913212985006748745e-01 6.144413508133916846e-01
3.913260944259308038e-01 6.145545149812682295e-01
3.913478322710221002e-01 6.150673165710383028e-01
3.913995308945840690e-01 6.162860911711244283e-01
3.914060112135644420e-01 6.164387813004671424e-01
3.914284970992601975e-01 6.169684563479191919e-01
3.915387133585095381e-01 6.195615190177137244e-01
3.915870805323236614e-01 6.206977693840072252e-01
3.915878685270678949e-01 6.207162724998077641e-01
3.915953557458641265e-01 6.208920680893464938e-01
3.916201047800937918e-01 6.214729830964900170e-01
3.917035811002566037e-01 6.234303278577605356e-01
3.917770194905632608e-01 6.251496860287684143e-01
3.918401086167169201e-01 6.266247622936572670e-01
3.918871012990308711e-01 6.277222871282568395e-01
3.919694956292461563e-01 6.296441187874038947e-01
3.919748156020148588e-01 6.297680955580658990e-01
3.920035253730819735e-01 6.304369157738848317e-01
3.920226698148144284e-01 6.308826838501472301e-01
3.920507240724651066e-01 6.315355942329778927e-01
3.921102068443548805e-01 6.329186867906695380e-01
3.921237588345984904e-01 6.332335570902249966e-01
3.921242094537293332e-01 6.332440253482622960e-01
3.921264903667806001e-01 6.332970113393077138e-01
3.921499572241662346e-01 6.338420026950630781e-01
3.921539843402632175e-01 6.339355008335902930e-01
3.921564972611304989e-01 6.339938396527527997e-01
3.921715398971381550e-01 6.343429977799122099e-01
3.921901573280004993e-01 6.347749771999495749e-01
3.922041405018796278e-01 6.350993157789149857e-01
3.922126254355347008e-01 6.352960760239259042e-01
3.922241986933682756e-01 6.355643950984829482e-01
3.922741908816162471e-01 6.367226695909492529e-01
3.923108357565450732e-01 6.375709060408186746e-01
3.923990396884926013e-01 6.396098303791752926e-01
3.924358865298930299e-01 6.404604125350980004e-01
3.924444202391236813e-01 6.406573078912629615e-01
3.924573550256677534e-01 6.409556765854927951e-01
3.924616868229091615e-01 6.410555796071719659e-01
3.925467529572467251e-01 6.430154732981725463e-01
3.925548576331302497e-01 6.432020063516395991e-01
3.925900083341132274e-01 6.440106200630012490e-01
3.926190611155861432e-01 6.446784675878760584e-01
