# Fitting to data3.dat with error function
#     r_S CDF(fit)
4.256619720665251183e-01 1.663002152383847299e-01
4.257031638978407972e-01 1.665271917015250236e-01
4.257185946976674851e-01 1.666122704201469240e-01
4.257441553504197063e-01 1.667532624532063745e-01
4.260694079441714188e-01 1.685540682070746366e-01
4.260754108252363115e-01 1.685874210572444465e-01
4.262075103416032018e-01 1.693224583069465883e-01
4.262869577564339374e-01 1.697655142022209684e-01
4.265337753548953947e-01 1.711466842622748619e-01
4.266233854302857731e-01 1.716499076684542824e-01
4.266927804398858437e-01 1.720402580849335061e-01
4.267719720318657872e-01 1.724864064943919528e-01
4.270449745043669032e-01 1.740300940084550940e-01
4.274927533159773030e-01 1.765810036508292935e-01
4.276869520232062238e-01 1.776946304499334994e-01
4.276982850425000704e-01 1.777597558742680661e-01
4.279301516592219912e-01 1.790954862942541470e-01
4.281608445729861434e-01 1.804307043844984859e-01
4.282493085261437349e-01 1.809443735548260657e-01
4.284972769608899612e-01 1.823890896646881976e-01
4.287465015424973824e-01 1.838483642642914084e-01
4.287797595830238340e-01 1.840436472085587027e-01
4.289787728130491917e-01 1.852149001093869041e-01
4.290726308119592325e-01 1.857688855423342278e-01
4.291885056160451017e-01 1.864542385942943303e-01
4.292714840839328416e-01 1.869459839953513947e-01
4.293721077054583057e-01 1.875433731915679969e-01
4.294444680146468074e-01 1.879736951291846592e-01
4.295642898096498907e-01 1.886876065127940372e-01
4.296881280818574678e-01 1.894272022678111789e-01
4.296906653788653552e-01 1.894423743218767719e-01
4.299285017489312688e-01 1.908678626908175135e-01
4.300687909262917441e-01 1.917117726750283135e-01
4.303325876286130391e-01 1.933048183926269203e-01
4.305132367628822787e-01 1.944003890507090548e-01
4.305474998516546359e-01 1.946086077645742818e-01
4.306238375279337061e-01 1.950730038594626348e-01
4.307487707467571036e-01 1.958344801723537199e-01
4.311692354051181453e-01 1.984104622986017086e-01
4.313012273419258857e-01 1.992233101958520991e-01
4.316508309467564364e-01 2.013859497047646996e-01
4.317171084780179746e-01 2.017975218585792985e-01
4.317576771392496737e-01 2.020496946370673452e-01
4.318531637383785649e-01 2.026439784273404987e-01
4.318994771369786823e-01 2.029325968217264853e-01
4.320244323383932716e-01 2.037125233885814790e-01
4.325899923061098384e-01 2.072648371658284971e-01
4.328361185659763133e-01 2.088221398373313886e-01
4.328643467744257012e-01 2.090011864523681484e-01
4.330262857731193571e-01 2.100300832034765475e-01
4.331007939005850904e-01 2.105044764810292124e-01
4.336354149118674672e-01 2.139268090327499094e-01
4.337155278153809190e-01 2.144424214864140144e-01
4.341521023501552223e-01 2.172649169939127600e-01
4.341937783777937154e-01 2.175354737458687349e-01
4.344915365563899456e-01 2.194741407011853163e-01
4.345114493773663544e-01 2.196041437546721320e-01
4.347190422006167454e-01 2.209620676199163802e-01
4.347353908781166343e-01 2.210692127575684673e-01
4.347463018081672570e-01 2.211407367997231255e-01
4.349060866592998065e-01 2.221896844734984056e-01
4.349336704677815857e-01 2.223710522567633463e-01
4.349450519065765075e-01 2.224459115714259583e-01
4.350591767041977476e-01 2.231973405453447912e-01
4.351565345666873474e-01 2.238395119829373336e-01
4.351686590004163468e-01 2.239195580859343893e-01
4.355015204795851802e-01 2.261234696124255206e-01
4.357015225736573516e-01 2.274535789971069977e-01
4.358371629463392294e-01 2.283581543595965546e-01
4.359332437484704781e-01 2.290001312660512323e-01
4.362784553240288687e-01 2.313150445463883487e-01
4.365781355066783442e-01 2.333351730405873181e-01
4.367144546522719883e-01 2.342573225857640939e-01
4.369373945310990326e-01 2.357697679859314110e-01
4.370653059498503801e-01 2.366399561822260522e-01
4.372465201536693269e-01 2.378757849810402836e-01
4.373136165441597889e-01 2.383342592698632356e-01
4.373863791804072920e-01 2.388319979148025851e-01
4.382780032284941396e-01 2.449771532764515869e-01
4.383956423449654749e-01 2.457942381044639912e-01
4.386480159518489352e-01 2.475520715064413735e-01
4.390599694482923421e-01 2.504357790364533098e-01
4.392063356448938638e-01 2.514646240892371987e-01
4.394255067094315348e-01 2.530093996535639489e-01
4.394650380158924285e-01 2.532885573140684077e-01
4.395485024255623152e-01 2.538784882061964066e-01
4.397655556628828899e-01 2.554160018105032792e-01
4.398207963315654001e-01 2.558080787460094152e-01
4.399150879858629293e-01 2.564780495823160145e-01
4.400511204575414115e-01 2.574462098978400615e-01
4.402245225187152999e-01 2.586830813889366976e-01
4.403402134517865885e-01 2.595100087610679451e-01
4.405288171450549850e-01 2.608610175710678325e-01
4.405974119922009269e-01 2.613532728532266258e-01
4.406253589934820414e-01 2.615539648423597097e-01
4.406374822832163085e-01 2.616410487652869321e-01
4.407553752833974214e-01 2.624886721021956748e-01
4.410404518648604610e-01 2.645441000538483189e-01
4.410973403225531553e-01 2.649552489296605473e-01
4.411059621302513278e-01 2.650175894809977395e-01
4.412541056350181568e-01 2.660899137151930827e-01
4.414478183421912671e-01 2.674953941883765896e-01
4.415554222315143384e-01 2.682777271418294029e-01
4.416535052043182863e-01 2.689918397702552588e-01
4.421710224548189849e-01 2.727754559458624439e-01
4.423272245331025809e-01 2.739226289887439769e-01
4.425132666938562664e-01 2.752920568647199695e-01
4.425266221691945279e-01 2.753904939568733168e-01
4.426616431719074818e-01 2.763866434333945854e-01
4.432464642865611704e-01 2.807215940204892402e-01
4.432586513202048661e-01 2.808122783027420244e-01
4.434204957914590906e-01 2.820179116746804326e-01
4.435801436929274755e-01 2.832096190895108667e-01
4.436042359191305628e-01 2.833896674420950945e-01
4.440553998819840587e-01 2.867714447848416226e-01
4.443272749234011831e-01 2.888185254849624517e-01
4.444768474347796650e-01 2.899476557746766270e-01
4.445648128883050720e-01 2.906126765257687206e-01
4.446016026180550362e-01 2.908910191585436511e-01
4.447305709613111890e-01 2.918677466311434543e-01
4.447742993321475713e-01 2.921992650562249549e-01
4.448940248395774066e-01 2.931078368091822872e-01
4.449231958513766294e-01 2.933294078502253766e-01
4.452442691052218016e-01 2.957732610485603875e-01
4.453760390882151587e-01 2.967789301630748833e-01
4.456158577703409618e-01 2.986132326819914695e-01
4.458410658317106812e-01 3.003404619596461433e-01
4.458846822756165618e-01 3.006754986944027985e-01
4.461229570991459559e-01 3.025087606304428522e-01
4.462029240338117875e-01 3.031251391309774945e-01
4.463093182385110547e-01 3.039460864870986434e-01
4.464704484105662674e-01 3.051912652834877226e-01
4.466207255108677332e-01 3.063546098846366972e-01
4.466635524657741052e-01 3.066865059019298068e-01
4.466724630889701286e-01 3.067555804884800064e-01
4.466946946108681371e-01 3.069279477551297708e-01
4.467664632237874911e-01 3.074846812686038433e-01
4.469152689012675927e-01 3.086404304583724723e-01
4.469548176444789744e-01 3.089479188004392585e-01
4.472027819291202744e-01 3.108788670412728772e-01
4.479383548848194785e-01 3.166374735677280894e-01
4.484995082024972324e-01 3.210607745573047511e-01
4.487406525253488931e-01 3.229694755478359491e-01
4.487884667218672297e-01 3.233484901558491553e-01
4.488107057021715196e-01 3.235248370999845857e-01
4.488717610329563956e-01 3.240091871707436733e-01
4.492238557385412334e-01 3.268081387454915276e-01
4.492428224237907664e-01 3.269591918541037145e-01
4.493211840064686435e-01 3.275835738996681346e-01
4.493915411253843195e-01 3.281445878702980989e-01
4.495344639108569962e-01 3.292854195985699395e-01
4.496040934990555571e-01 3.298417908878017446e-01
4.496365005279374660e-01 3.301008659531836642e-01
4.497911789482417211e-01 3.313385495537407577e-01
4.498748959836346151e-01 3.320091947612683891e-01
4.500609934370439214e-01 3.335019214727444892e-01
4.501231487254311325e-01 3.340010714172507722e-01
4.501917567695712386e-01 3.345523825938374607e-01
4.502015757527398354e-01 3.346313138660814701e-01
4.502231374041937850e-01 3.348046658648557994e-01
4.502551464793200786e-01 3.350620782934008446e-01
4.503356156158324075e-01 3.357095416943228772e-01
4.503460214874936418e-01 3.357933041412375363e-01
4.504530670876847331e-01 3.366554446189803373e-01
4.508223595731567501e-01 3.396362812560950739e-01
4.508912889545828029e-01 3.401937815124262410e-01
4.509219886781621334e-01 3.404421931968323878e-01
4.511351959068696793e-01 3.421692985134313636e-01
4.512591842969213007e-01 3.431752014672888040e-01
4.513041321732143007e-01 3.435401332673433950e-01
4.513442592181527990e-01 3.438660480081178195e-01
4.515247784277721110e-01 3.453336703983684863e-01
4.515870962159287405e-01 3.458408562780853623e-01
4.521237963268429083e-01 3.502202695350319361e-01
4.521994189416800869e-01 3.508389619475443810e-01
4.522299956977009483e-01 3.510892324576894707e-01
4.523015263470812064e-01 3.516749624475107305e-01
4.523073968766121444e-01 3.517230490434525292e-01
4.524218065044880999e-01 3.526606723117902131e-01
4.526772131799974286e-01 3.547570360761754804e-01
4.530542456192449552e-01 3.578597364085047694e-01
4.530828872373132143e-01 3.580958232059724966e-01
4.530929375765325728e-01 3.581786788938725596e-01
4.532821172448240898e-01 3.597395313298686892e-01
4.533940798382421478e-01 3.606643990002167399e-01
4.534733559394094060e-01 3.613197532655546551e-01
4.535280100093758704e-01 3.617718010466940970e-01
4.537229838653174530e-01 3.633860120336039889e-01
4.538368276247577993e-01 3.643296627610865812e-01
4.539562812295717120e-01 3.653206983084663628e-01
4.541761375588058147e-01 3.671470640482897840e-01
4.542116607024958563e-01 3.674424414751151780e-01
4.544598357791576060e-01 3.695082141857851665e-01
4.544783729324636812e-01 3.696626668711464614e-01
4.545571410189708228e-01 3.703192016332329528e-01
4.545642043985811398e-01 3.703780936438647586e-01
4.546731136841087317e-01 3.712865253228562201e-01
4.549385827868009935e-01 3.735038473906517886e-01
4.549604015289424597e-01 3.736862752521827313e-01
4.553117892590756166e-01 3.766281222294399766e-01
4.555169344845018675e-01 3.783489457306697945e-01
4.555784087023840301e-01 3.788650830030388938e-01
4.556273788106764977e-01 3.792763905072428221e-01
4.562155132238063238e-01 3.842267767434464076e-01
4.564985331579818340e-01 3.866157874471655154e-01
4.566320967075593873e-01 3.877447163670000863e-01
4.567143050310811803e-01 3.884400445247020439e-01
4.567668067272719346e-01 3.888842976553413822e-01
4.567785946907633732e-01 3.889840637594407791e-01
4.570124545716569009e-01 3.909648157530397627e-01
4.570978358198848901e-01 3.916886883271369357e-01
4.571307147613977162e-01 3.919675401694191486e-01
4.572215233672190515e-01 3.927379911733893114e-01
4.576722857583209181e-01 3.965685803251839947e-01
4.580336079627481682e-01 3.996463486496681927e-01
4.581266185932898471e-01 4.004396384241321605e-01
4.584638943184767834e-01 4.033196943601777829e-01
4.585414245578821602e-01 4.039824865837994272e-01
4.585611839150089963e-01 4.041514499832543628e-01
4.586616524106647552e-01 4.050108378504017059e-01
4.586720885010253657e-01 4.051001324721270613e-01
4.587870759223042216e-01 4.060843288175582932e-01
4.589743178557452730e-01 4.076882316178731536e-01
4.593839742170324203e-01 4.112026876922741936e-01
4.595745732520651883e-01 4.128402941290367778e-01
4.600007846608104023e-01 4.165077091505936524e-01
4.602985116868670290e-01 4.190738953073334105e-01
4.604663579019062647e-01 4.205221316336141268e-01
4.608269200963441281e-01 4.236368051630801101e-01
4.610303575887067518e-01 4.253962965596123635e-01
4.611586451450984669e-01 4.265065974360213730e-01
4.612772720233956347e-01 4.275338060012286445e-01
4.613962430723536068e-01 4.285644883955278539e-01
4.615047181166891388e-01 4.295046657233065335e-01
4.616494494192772691e-01 4.307597061032522046e-01
4.617856635676808041e-01 4.319415291669561618e-01
4.617889067121408453e-01 4.319696748498439431e-01
4.618600545053088702e-01 4.325872187864210905e-01
4.619511314919171885e-01 4.333779829991817323e-01
4.620320823042654568e-01 4.340810520573114006e-01
4.620681782384348790e-01 4.343946176342772247e-01
4.621366952633397251e-01 4.349899387888136459e-01
4.624982428709556448e-01 4.381337129700837996e-01
4.625621782785423464e-01 4.386900645206129878e-01
4.625902926918907809e-01 4.389347482481901208e-01
4.625942981868946813e-01 4.389696105408937843e-01
4.627774610346247486e-01 4.405642913187169385e-01
4.628218856861983643e-01 4.409512144143704626e-01
4.630391534990176972e-01 4.428443459517112379e-01
4.632810823139589251e-01 4.449538922047582834e-01
4.633069809227834401e-01 4.451798137429750502e-01
4.634237719381223974e-01 4.461988378751427509e-01
4.634929352104389944e-01 4.468024687703131548e-01
4.634991552478933685e-01 4.468567609682375097e-01
4.636871780102143070e-01 4.484984013201228636e-01
4.637634779251137984e-01 4.491648346537127079e-01
4.637864882090022567e-01 4.493658437206818346e-01
4.639452809874310968e-01 4.507533484186448391e-01
4.641831343028056112e-01 4.528327919661083723e-01
4.643681220060992820e-01 4.544509531584333684e-01
4.644650575122218350e-01 4.552991903562245146e-01
4.645984165122921672e-01 4.564664848139785569e-01
4.647166128645367489e-01 4.575013747198402037e-01
4.648152197639920935e-01 4.583649664073415342e-01
4.649917709665905563e-01 4.599116767302297570e-01
4.651877720086206036e-01 4.616294909383968359e-01
4.652158098992802415e-01 4.618752830423457079e-01
4.656746764466287436e-01 4.658999041133797814e-01
4.660774835658803017e-01 4.694357305043295736e-01
4.663675219742391409e-01 4.719831869208195863e-01
4.671026956000094432e-01 4.784452397675116320e-01
4.671865813708716564e-01 4.791829739832734747e-01
4.672146800750701101e-01 4.794301043782488447e-01
4.674031239917158520e-01 4.810876836794550915e-01
4.674058627852231695e-01 4.811117769743658013e-01
4.675640558921150269e-01 4.825035234152165731e-01
4.677015892443017742e-01 4.837136839899951468e-01
4.679943192817413444e-01 4.862899110015518889e-01
4.681260834413119021e-01 4.874497200478092318e-01
4.685319866519945253e-01 4.910231689742614036e-01
4.686372701605169833e-01 4.919501823607903557e-01
4.687152235782562348e-01 4.926365846432635975e-01
4.690194789585488966e-01 4.953158306570815128e-01
4.690555890984894338e-01 4.956338297454905284e-01
4.691096925628957526e-01 4.961102897543525070e-01
4.693966140212644800e-01 4.986371286161598304e-01
4.697953700214540507e-01 5.021489326460711888e-01
4.699150911737808856e-01 5.032032846929144210e-01
4.699509748435872769e-01 5.035192985158120083e-01
4.702740303321169546e-01 5.063642019989624821e-01
4.703472718435178224e-01 5.070091443494442185e-01
4.706453986486699437e-01 5.096341509502908540e-01
4.706771995017541843e-01 5.099141348421529774e-01
4.707057849670112648e-01 5.101658053660702574e-01
4.712381637510639210e-01 5.148520972090603331e-01
4.712961356477622377e-01 5.153622856301823818e-01
4.713371321520184454e-01 5.157230650040148801e-01
4.714441162250417872e-01 5.166644899302330618e-01
4.714911118908651222e-01 5.170780073942271571e-01
4.715241873451338495e-01 5.173690291586133805e-01
4.715701767291007318e-01 5.177736616019344984e-01
4.716344662835483259e-01 5.183392752681363902e-01
4.717168631788666855e-01 5.190641415472503351e-01
4.718422368617363749e-01 5.201669637589552142e-01
4.721618151625701643e-01 5.229773466265686954e-01
4.727145390607379039e-01 5.278352437260668273e-01
4.727764337778072035e-01 5.283789928175591788e-01
4.729772815063278402e-01 5.301430835949378917e-01
4.731460289151411813e-01 5.316247742489630390e-01
4.732842831932898009e-01 5.328383937708565110e-01
4.733188515838985810e-01 5.331417937146767372e-01
4.734039095805098185e-01 5.338882486233669233e-01
4.734632935772744022e-01 5.344093222536421273e-01
4.735017382229432248e-01 5.347466290623266172e-01
4.735105848072631018e-01 5.348242439701316187e-01
4.736153988368086432e-01 5.357437211111391040e-01
4.736192031128845792e-01 5.357770904204712803e-01
4.736486850883964705e-01 5.360356838071191898e-01
4.739038745822326537e-01 5.382733635473045952e-01
4.740346706279601197e-01 5.394198096946674070e-01
4.742479072085047376e-01 5.412881523687730345e-01
4.742509374044528991e-01 5.413146959581682793e-01
4.744049235668366116e-01 5.426633225258306048e-01
4.744144354297752941e-01 5.427466124474912279e-01
4.744509111421162384e-01 5.430659918777653861e-01
4.745468393241092930e-01 5.439058007276261764e-01
4.747792458810577987e-01 5.459395970757570105e-01
4.747954195576684078e-01 5.460810891810228274e-01
4.752550941655469541e-01 5.500999455055093357e-01
4.754009309590307431e-01 5.513739186441097839e-01
4.755473393804789395e-01 5.526523526375373141e-01
4.757243206671226687e-01 5.541970167499078448e-01
4.758787102029685134e-01 5.555438330581587980e-01
4.760760385035911479e-01 5.572642901519070380e-01
4.761430851869958292e-01 5.578486097286351475e-01
4.762469524219584693e-01 5.587535757314471274e-01
4.763849522194983921e-01 5.599554539868295544e-01
4.765190823495287220e-01 5.611231011239048438e-01
4.766634790629764584e-01 5.623795276873754245e-01
4.767441408463706232e-01 5.630811101716595157e-01
4.768536888343229418e-01 5.640336219385513328e-01
4.770165647621296690e-01 5.654491282804441354e-01
4.771176862724093581e-01 5.663275245415261283e-01
4.771662597664761973e-01 5.667493440792379378e-01
4.772432316723695389e-01 5.674176238155822505e-01
4.773567131090319937e-01 5.684025316872037825e-01
4.775547475263637875e-01 5.701202550659287827e-01
4.778205546620531430e-01 5.724237392670277202e-01
4.782684116565434906e-01 5.762992497089284294e-01
4.785642316603571644e-01 5.788550977164245159e-01
4.790375915759347847e-01 5.829379209183153110e-01
4.792724822873903889e-01 5.849606133293497878e-01
4.795042570157138084e-01 5.869542685911668389e-01
4.802539181664879364e-01 5.933870322182945856e-01
4.803816172979959997e-01 5.944803485757474970e-01
4.806127725304963350e-01 5.964575415477404441e-01
4.806267500091345735e-01 5.965770198586825002e-01
4.808673617675474632e-01 5.986323268107003326e-01
4.812032520303916594e-01 6.014969334304087756e-01
4.812117576356076953e-01 6.015694023947913971e-01
4.813436811452007080e-01 6.026929594908910781e-01
4.815641180105056929e-01 6.045684565299449531e-01
4.817585117193535771e-01 6.062203703629583940e-01
4.819048389898760720e-01 6.074625685120714769e-01
4.819070366194967425e-01 6.074812162725405917e-01
4.820147414489497906e-01 6.083948313492497650e-01
4.820239205996545429e-01 6.084726666877313672e-01
4.824452278278921757e-01 6.120404535051722217e-01
4.831476656096328481e-01 6.179678452223557050e-01
4.831568032165944881e-01 6.180447726917982498e-01
4.832249190480988887e-01 6.186180775872105464e-01
4.832793690182555779e-01 6.190761751068152297e-01
4.833055662052164747e-01 6.192965174036143550e-01
4.833686348151433609e-01 6.198268232679783329e-01
4.836775850815464572e-01 6.224213289747432265e-01
4.841648594344035161e-01 6.265021210097071469e-01
4.843021582688901705e-01 6.276494273729658069e-01
4.843195527003928968e-01 6.277946993858902758e-01
4.843754119378539391e-01 6.282610925089848752e-01
4.846830853341552170e-01 6.308266021606524498e-01
4.847500186356824003e-01 6.313839536840059052e-01
4.847911125855947079e-01 6.317260049319176618e-01
4.848068981600785476e-01 6.318573706372065946e-01
4.848599271808018973e-01 6.322985589864112965e-01
4.857922690516793818e-01 6.400264265049943058e-01
4.858524223849234880e-01 6.405230965988572001e-01
4.862250187256126344e-01 6.435942094550444192e-01
4.862593484543461519e-01 6.438767067205575234e-01
4.862705387029942483e-01 6.439687735452975792e-01
4.862941159774376021e-01 6.441627260975255620e-01
4.863323359800433288e-01 6.444770541127609054e-01
4.866096901369224015e-01 6.467551084722310550e-01
4.867939637725809954e-01 6.482657476790945061e-01
4.867962117563868762e-01 6.482841618232551006e-01
4.872983536809425420e-01 6.523886197820645272e-01
4.873686767890257898e-01 6.529620237056885657e-01
4.874438264573763280e-01 6.535743957544453142e-01
4.875043348188168313e-01 6.540671687379371324e-01
4.875096598357671063e-01 6.541105225749883623e-01
4.877594398469621284e-01 6.561418377334331531e-01
4.879677608117599652e-01 6.578325533363281741e-01
4.879789113635170650e-01 6.579229615061460423e-01
4.880776378127816839e-01 6.587230356656250674e-01
4.881246551042601745e-01 6.591038110405832429e-01
4.887304017902808773e-01 6.639949159927885924e-01
4.887863564738940680e-01 6.644453401418923821e-01
4.888130509036509586e-01 6.646601418436924869e-01
4.891129864768432589e-01 6.670699155353704279e-01
4.891232784073996087e-01 6.671524824307935031e-01
4.892949706891961403e-01 6.685286837565890261e-01
4.893747194152272550e-01 6.691671388910281904e-01
4.895719492951002283e-01 6.707440136692069954e-01
4.896407757528501992e-01 6.712935765360679152e-01
4.902220265740601102e-01 6.759198612974672837e-01
4.903215993284064100e-01 6.767096865570263464e-01
4.903314491479918713e-01 6.767877735309346665e-01
4.904113338826331381e-01 6.774207922828553441e-01
4.905252157275572511e-01 6.783223204838016995e-01
4.905732061926530441e-01 6.787019158099211191e-01
4.906014440831972245e-01 6.789251849089055213e-01
4.907406980265341390e-01 6.800252797964357887e-01
4.908119295428643447e-01 6.805873924116750961e-01
4.915360424314965115e-01 6.862778962684663586e-01
4.915783247614355367e-01 6.866088274709607475e-01
4.915998203185565352e-01 6.867770092303464580e-01
4.916343671699952567e-01 6.870472232468001206e-01
4.917607830916781997e-01 6.880351495083378843e-01
4.919219993753133346e-01 6.892930761385052119e-01
4.921241619491306118e-01 6.908673722707983078e-01
4.924475893179154351e-01 6.933787083479451274e-01
4.926618625593164325e-01 6.950375125214790506e-01
4.926847034820432403e-01 6.952141010249996977e-01
4.928213945905687843e-01 6.962699405235328598e-01
4.931347424338032859e-01 6.986841419451447210e-01
4.933925080746764946e-01 7.006636056768250631e-01
4.935846281917450340e-01 7.021351091520114940e-01
4.935965988017989581e-01 7.022266862500787798e-01
4.937612521879946592e-01 7.034850058062616096e-01
4.938124024589377048e-01 7.038754114934385742e-01
4.938152418273165090e-01 7.038970761301618362e-01
4.939500887979408339e-01 7.049251320362198703e-01
4.940432179104615740e-01 7.056341752214028151e-01
4.952179710882901875e-01 7.145098843222883467e-01
4.955196830500977478e-01 7.167686993884115898e-01
4.956164813324216434e-01 7.174915745660654931e-01
4.958685919578820767e-01 7.193701241405134894e-01
4.959936218063205615e-01 7.202995107970636690e-01
4.960059342057052123e-01 7.203909519321636257e-01
4.962199469394416029e-01 7.219780488713225530e-01
4.962457077103734071e-01 7.221687913705308048e-01
4.964048013906379175e-01 7.233453634895986584e-01
