# Fitting to data5.dat with error function
#     r_S CDF(fit)
4.110092822204814422e-01 3.241893689154914937e-01
4.110827955554750557e-01 3.249657454709565796e-01
4.111358540138375650e-01 3.255265703785150677e-01
4.112429219408218484e-01 3.266594747997941806e-01
4.113174790173134698e-01 3.274493221625600636e-01
4.115328105589419749e-01 3.297348450178411716e-01
4.116615177887907873e-01 3.311039889358122212e-01
4.116904282490294609e-01 3.314118402984002065e-01
4.117117849822041209e-01 3.316393294266877234e-01
4.119966691536431913e-01 3.346797900014901184e-01
4.120091141388220746e-01 3.348128598619187213e-01
4.120124713084324375e-01 3.348487604524166272e-01
4.120881489622646443e-01 3.356584351296009183e-01
4.120926287545244038e-01 3.357063883698958029e-01
4.124836774497622205e-01 3.399025429368955908e-01
4.125008558176266882e-01 3.400873360481135865e-01
4.127000408553332944e-01 3.422328277650397155e-01
4.127549932099648933e-01 3.428256398223060164e-01
4.128552659529569069e-01 3.439083538063204548e-01
4.129267027282678137e-01 3.446804881202658044e-01
4.129491947068356095e-01 3.449237299751155561e-01
4.129581019143821474e-01 3.450200756283115511e-01
4.130333651873832057e-01 3.458345685548237514e-01
4.130380035744873890e-01 3.458847881911888411e-01
4.131276857104734801e-01 3.468563052444454398e-01
4.132258900951377711e-01 3.479212988291019437e-01
4.132377412996247057e-01 3.480499025301115879e-01
4.133658465165514495e-01 3.494411529830064866e-01
4.133727399158677041e-01 3.495160743759589961e-01
4.134242015077786991e-01 3.500755733589789309e-01
4.136384484080793400e-01 3.524083888829994127e-01
4.136599596765878073e-01 3.526429218940034804e-01
4.136681972265421892e-01 3.527327490747095284e-01
4.137202636814388268e-01 3.533007026805292106e-01
4.137599412656460807e-01 3.537337349970287592e-01
4.138574592359492987e-01 3.547988278774248938e-01
4.138972763399223487e-01 3.552340380332988934e-01
4.139099362686418648e-01 3.553724535865351308e-01
4.140051814717484735e-01 3.564144142537787885e-01
4.140613958878523460e-01 3.570298910228923983e-01
4.140979776634841625e-01 3.574306152666650305e-01
4.142861422289647044e-01 3.594942844302395635e-01
4.143920825776281625e-01 3.606579809229895073e-01
4.144868241548557153e-01 3.616997595198909732e-01
4.145215727657623472e-01 3.620821128759674767e-01
4.145239060395017328e-01 3.621077917898547494e-01
4.145325119604110764e-01 3.622025098751443517e-01
4.146257558852253222e-01 3.632293066998744102e-01
4.147535283020479246e-01 3.646379257293700382e-01
4.148719777490676996e-01 3.659453991741209999e-01
4.150199131268689778e-01 3.675805327976509052e-01
4.151826865195488159e-01 3.693824481672188798e-01
4.152442036951864979e-01 3.700641988688148087e-01
4.152532656409633760e-01 3.701646604783619954e-01
4.153227542957949048e-01 3.709353123806091723e-01
4.153714814791573673e-01 3.714760219323435253e-01
4.153846376635970672e-01 3.716220553338843713e-01
4.157039284293000958e-01 3.751717962577825749e-01
4.161433389716133746e-01 3.800742582592916419e-01
4.168754164038223076e-01 3.882845736069349130e-01
4.170249894935779134e-01 3.899683434945059313e-01
4.172672365371432601e-01 3.926997318902670231e-01
4.174929772843140041e-01 3.952497765163799914e-01
4.175247609443706320e-01 3.956091788927743602e-01
4.176043490184775941e-01 3.965095315863638170e-01
4.177157644120099156e-01 3.977708624094409839e-01
4.177760047333319293e-01 3.984532878275561241e-01
4.178284578809733363e-01 3.990477502627746142e-01
4.178401569795835990e-01 3.991803705751356124e-01
4.178866594363981335e-01 3.997076346836820893e-01
4.179466110918976240e-01 4.003876612117152622e-01
4.181832717494111118e-01 4.030750140663176273e-01
4.182422109158699941e-01 4.037450040232677395e-01
4.182428423952855301e-01 4.037521838878422309e-01
4.184018008344825290e-01 4.055605525851032067e-01
4.184041762212356019e-01 4.055875912394058536e-01
4.184850598937350785e-01 4.065085454010026189e-01
4.184924505474786338e-01 4.065927224160759135e-01
4.185826843151065346e-01 4.076208010606635623e-01
4.186593341974777505e-01 4.084946120115330870e-01
4.186697844828756176e-01 4.086137809302765600e-01
4.188479933101185715e-01 4.106472617407976311e-01
4.189001444533688723e-01 4.112427980056084786e-01
4.191185846197666987e-01 4.137394678922827751e-01
4.192238111593921124e-01 4.149434107321226528e-01
4.192420002298504200e-01 4.151516011744194601e-01
4.192983829696819709e-01 4.157971040318180211e-01
4.194016565331649127e-01 4.169800288537572897e-01
4.194642680205696306e-01 4.176975655362007989e-01
4.194758527904253742e-01 4.178303587916462059e-01
4.194834759398372026e-01 4.179177461169035768e-01
4.196331479286800614e-01 4.196343139328337357e-01
4.196449723515403574e-01 4.197699922940850703e-01
4.198206063007110522e-01 4.217864039052991454e-01
4.200925950820956767e-01 4.249130746554337645e-01
4.201491317800051251e-01 4.255635974666355237e-01
4.201798977721485917e-01 4.259176825341574602e-01
4.202034962582698596e-01 4.261893174470403056e-01
4.202931561178573361e-01 4.272216827452264276e-01
4.204141878814573463e-01 4.286160613435518463e-01
4.206510001179990521e-01 4.313468829346728817e-01
4.208487006352487625e-01 4.336292060187600939e-01
4.208844070812747806e-01 4.340416519219866265e-01
4.209432953071446937e-01 4.347220277366040664e-01
4.211009042910476285e-01 4.365439376506699554e-01
4.212636774560161723e-01 4.384269574997294860e-01
4.213088090268187202e-01 4.389493049064444596e-01
4.213849905098221438e-01 4.398312610744244955e-01
4.215226929987372362e-01 4.414262034256032363e-01
4.218217748898558939e-01 4.448935660422566052e-01
4.219098396508231263e-01 4.459153483855343714e-01
4.219483014439897040e-01 4.463617192534599099e-01
4.219513890818797353e-01 4.463975559929821424e-01
4.221336198786783678e-01 4.485133874066262183e-01
4.221543547251318529e-01 4.487542279543829116e-01
4.221738335570332512e-01 4.489804967776779843e-01
4.222897399103280880e-01 4.503272217769078156e-01
4.223818647490057976e-01 4.513980363871559209e-01
4.223905529025452910e-01 4.514990416611219803e-01
4.226530540021334326e-01 4.545522336812081177e-01
4.226790630623913914e-01 4.548548984599353751e-01
4.227713064091916939e-01 4.559285349960081057e-01
4.228290827791862383e-01 4.566011687771795446e-01
4.228386650797103519e-01 4.567127382083832066e-01
4.229606679397283631e-01 4.581335472925154861e-01
4.229888060935402816e-01 4.584613124798495587e-01
4.233518987941581324e-01 4.626932257306709539e-01
4.234382731838612357e-01 4.637005755701569254e-01
4.234527191777986976e-01 4.638690762950781754e-01
4.234743795485328421e-01 4.641217389704637708e-01
4.235004007845993290e-01 4.644252891467366973e-01
4.235456059461666367e-01 4.649526781292732114e-01
4.235629936548750973e-01 4.651555494201820018e-01
4.236391846260471605e-01 4.660446145490031999e-01
4.237767658659367109e-01 4.676504631775826870e-01
4.238412387087556743e-01 4.684031731907147278e-01
4.238579499604295253e-01 4.685982928951289983e-01
4.238700204406424810e-01 4.687392318881298814e-01
4.239766957631470601e-01 4.699849771991901903e-01
4.239917133411569283e-01 4.701603750683250316e-01
4.242887735171024799e-01 4.736310370386146440e-01
4.243080181874351320e-01 4.738559514154170316e-01
4.244570340324758662e-01 4.755977910869286784e-01
4.246353795906308015e-01 4.776830748495837220e-01
4.248092205299340840e-01 4.797162775994791017e-01
4.252770669976587148e-01 4.851905739418154728e-01
4.253228912633115200e-01 4.857269329426756044e-01
4.254009188101766092e-01 4.866402803883281281e-01
4.254161082007202888e-01 4.868180873185447566e-01
4.255402598127290825e-01 4.882715005473859948e-01
4.257324933895225150e-01 4.905222334286613584e-01
4.258925701169083977e-01 4.923966968820171486e-01
4.259176695304848215e-01 4.926906218063245579e-01
4.259288234154496866e-01 4.928212398779436842e-01
4.261732465497035105e-01 4.956837367251912818e-01
4.262986464747829385e-01 4.971524203080499582e-01
4.264132389025208081e-01 4.984945607609084228e-01
4.264294168293155662e-01 4.986840431538938634e-01
4.264734011047571216e-01 4.991992060759587457e-01
4.268721095850019354e-01 5.038690083950460030e-01
4.268747135816489124e-01 5.038995061976527801e-01
4.270983961378664873e-01 5.065191547038961906e-01
4.271113899175572604e-01 5.066713232386246268e-01
4.271626069557428185e-01 5.072711099243862876e-01
4.272848955608363752e-01 5.087031244433678490e-01
4.273967184702329725e-01 5.100124866705483262e-01
4.274250837901040767e-01 5.103446066505841205e-01
4.274281939433196009e-01 5.103810219552482597e-01
4.274552038448014568e-01 5.106972643729448258e-01
4.276286497736193626e-01 5.127278678705440296e-01
4.277810552958655199e-01 5.145118720324121098e-01
4.278734494097777286e-01 5.155932651433443592e-01
4.278736386027661154e-01 5.155954793685342263e-01
4.279003952922603715e-01 5.159086221227118241e-01
4.285954518529156432e-01 5.240391081514106375e-01
4.289245703663860376e-01 5.278857200334380328e-01
4.293052812237785343e-01 5.323320579675678843e-01
4.293334495646425331e-01 5.326608838268853674e-01
4.293939143535340786e-01 5.333666498502467324e-01
4.296619656263415132e-01 5.364941436810635178e-01
4.297087914536986131e-01 5.370402591733182129e-01
4.297286928632771952e-01 5.372723422286674877e-01
4.298309176833465806e-01 5.384642495226273917e-01
4.300146557704189187e-01 5.406056989245970890e-01
4.300777944021609844e-01 5.413413047723131255e-01
4.301464492170282705e-01 5.421410170011494722e-01
4.305075954307454600e-01 5.463448746903646347e-01
4.305159248229205038e-01 5.464417720862163597e-01
4.305551340174169073e-01 5.468978628348625248e-01
4.307381956469925610e-01 5.490264513538650748e-01
4.307459758614793355e-01 5.491168866877904620e-01
4.309005934985554176e-01 5.509135898702894885e-01
4.309146878607180153e-01 5.510773192304085910e-01
4.309528601321326313e-01 5.515207096285950072e-01
4.310632348085893795e-01 5.528024038187253630e-01
4.311602874057687274e-01 5.539289442047707901e-01
4.312735487370595866e-01 5.552430769918890174e-01
4.312851631994560342e-01 5.553778015893349185e-01
4.313391473532137699e-01 5.560039188385136333e-01
4.313780554793673061e-01 5.564550952270165274e-01
4.315121100407817711e-01 5.580090202404278665e-01
4.315808141979891599e-01 5.588050763436352986e-01
4.316999697791837898e-01 5.601851341619390467e-01
4.318508637858631261e-01 5.619317348720526129e-01
4.319214830160902907e-01 5.627487415534990767e-01
4.321311620355614558e-01 5.651729667171352389e-01
4.323500085027746631e-01 5.677005703573512196e-01
4.323840443500405195e-01 5.680934268915607266e-01
4.325576159661501663e-01 5.700958106428194450e-01
4.327074798248057852e-01 5.718232460273771078e-01
4.327918257396665691e-01 5.727948731296662599e-01
4.330053246440999648e-01 5.752522989506949624e-01
4.330329743723763669e-01 5.755703425586210509e-01
4.331031358326061786e-01 5.763771600978819798e-01
4.332456046153667084e-01 5.780144830462715655e-01
4.332592961204870252e-01 5.781717621878014191e-01
4.332986425394795282e-01 5.786236788772254336e-01
4.333024066357722970e-01 5.786669063122892309e-01
4.334382954131935084e-01 5.802268340504981303e-01
4.337061121390724527e-01 5.832975114490540625e-01
4.337374919022431441e-01 5.836569704152831939e-01
4.338264816476652963e-01 5.846759772134950683e-01
4.338548048778245181e-01 5.850001827189255099e-01
4.341223063904259827e-01 5.880592890279462415e-01
4.341688709685972425e-01 5.885912535517743294e-01
4.342182734020783585e-01 5.891554603637003673e-01
4.343778432761053465e-01 5.909765831034577976e-01
4.344456663159819709e-01 5.917500350605641168e-01
4.345264368286367307e-01 5.926706732576615400e-01
4.346305503955641414e-01 5.938566246961504147e-01
4.348151086943091159e-01 5.959567958708330560e-01
4.349155788858805605e-01 5.970989335308380941e-01
4.350640628906243812e-01 5.987853699477141411e-01
4.351453735484764884e-01 5.997080947134398876e-01
4.351757610760074724e-01 6.000527941291504685e-01
4.352749952914418685e-01 6.011779083269381818e-01
4.353268696728288534e-01 6.017657245061533988e-01
4.359826944014978389e-01 6.091768905307626270e-01
4.360326410730697710e-01 6.097397297894200374e-01
4.362161718471836980e-01 6.118059189215365734e-01
4.362924101868387861e-01 6.126632842894568221e-01
4.363800231918386063e-01 6.136478890695671318e-01
4.364423715876608600e-01 6.143481223360653942e-01
4.364519221088415946e-01 6.144553511556684056e-01
4.365426640026840999e-01 6.154737215526007166e-01
4.365529910617911291e-01 6.155895688484029904e-01
4.369420766892371799e-01 6.199466614339461668e-01
4.369703767461475263e-01 6.202629879573695604e-01
4.370373807621664719e-01 6.210116104721573604e-01
4.375807552809860002e-01 6.270656406122304682e-01
4.377009556880191998e-01 6.284006898708852651e-01
4.379084305712321323e-01 6.307014468564412502e-01
4.380139154971960380e-01 6.318694170137177935e-01
4.382175484777282026e-01 6.341206678160405952e-01
4.383817039899387535e-01 6.359321262562119825e-01
4.385991801454347527e-01 6.383273032132631419e-01
4.389536416257858176e-01 6.422195426820176412e-01
4.390545259532190325e-01 6.433246472256513027e-01
4.392787278758967795e-01 6.457762789449782437e-01
4.394229844750784375e-01 6.473505335690518114e-01
4.394265443157163165e-01 6.473893499210976454e-01
4.397429881794100992e-01 6.508336667684407884e-01
4.401015890055314239e-01 6.547218621247328230e-01
4.401272639379769092e-01 6.549996277488255858e-01
4.403922741233682880e-01 6.578617517374019119e-01
4.406271873096985758e-01 6.603912721732871915e-01
4.407425940914460050e-01 6.616313275164733554e-01
4.408005745520124918e-01 6.622536724239918016e-01
4.408441477051354696e-01 6.627210819180402446e-01
4.414397586799599926e-01 6.690847741526566583e-01
4.415713508128046305e-01 6.704842607312160307e-01
4.416464071804011016e-01 6.712814211644529960e-01
4.417853871150420053e-01 6.727554445748382683e-01
4.420394674223898090e-01 6.754432582537207574e-01
4.420570019056851985e-01 6.756284139447239490e-01
4.421644098131868317e-01 6.767616407986218885e-01
4.421850676456490215e-01 6.769794075326226457e-01
4.424123486356288937e-01 6.793712960169974169e-01
4.426530415821022246e-01 6.818962339928809069e-01
4.427168385562390562e-01 6.825640739716893890e-01
4.439602496746670179e-01 6.954596044268908095e-01
4.442009643584317047e-01 6.979289151766623345e-01
4.443686887243845085e-01 6.996441400837218882e-01
4.444831896665400461e-01 7.008125444451214214e-01
4.445556221147296538e-01 7.015506016043346893e-01
4.445619405767697874e-01 7.016149448549870993e-01
4.446603756792222306e-01 7.026165296950515060e-01
4.447122830923631587e-01 7.031440724846883539e-01
4.448262899090037470e-01 7.043012347530483996e-01
4.448430922967818724e-01 7.044716025547334004e-01
4.450227202000292537e-01 7.062901122050501135e-01
4.450614829081302459e-01 7.066818561365493245e-01
4.451199707680419393e-01 7.072724877479492633e-01
4.451321707764349100e-01 7.073956182006069238e-01
4.451713370120504165e-01 7.077907467122276364e-01
4.451899580969854719e-01 7.079785183912699065e-01
4.452033868002519545e-01 7.081138961534557685e-01
4.452254552749488337e-01 7.083363098695658611e-01
4.452539174988847659e-01 7.086230452979285221e-01
4.453639417596235717e-01 7.097302178486302182e-01
4.453716057310815324e-01 7.098072668154266074e-01
4.454244680317815397e-01 7.103384514802234539e-01
4.454258253528904365e-01 7.103520844542374757e-01
4.454505976814203128e-01 7.106008455403991508e-01
4.457504567113524385e-01 7.136040071121594330e-01
4.458624691195594014e-01 7.147220317394615829e-01
4.460306867038791867e-01 7.163971379677170903e-01
