time,C4-_Jperp0.2,C4+_Jperp0.2,C4-_Jperp0.6,C4+_Jperp0.6,C4-_Jperp2.0,C4+_Jperp2.0
3.400000000000002132e+00,8.825015581734019232e-01,8.282408416854269984e-01,3.611806684120585920e-01,1.756952153507543579e-01,1.012361962619940797e-01,5.861938198385512749e-02
3.500000000000002220e+00,8.784504787135750670e-01,8.224243652455993647e-01,3.510763173190082909e-01,1.667505174279382829e-01,9.746247404751659515e-02,5.782259707408357596e-02
3.600000000000001865e+00,8.744270404199443458e-01,8.166546721099980921e-01,3.415670480726343272e-01,1.586208765678233379e-01,9.345876755605722619e-02,5.677771531085764461e-02
3.700000000000001954e+00,8.704310884881040211e-01,8.109315657803513044e-01,3.326072286368571551e-01,1.512350551905980167e-01,8.933242738087568413e-02,5.548253972470524459e-02
3.800000000000002043e+00,8.664624631199303595e-01,8.052548366832470439e-01,3.241531540189641625e-01,1.445256760522058148e-01,8.517387815002268325e-02,5.398495809762958453e-02
3.900000000000002132e+00,8.625210123302009535e-01,7.996242675786213727e-01,3.161633191388145137e-01,1.384290678810616015e-01,8.106632941024942418e-02,5.236759674942607218e-02
4.000000000000001776e+00,8.586065966896510027e-01,7.940396292229018327e-01,3.085985963604944704e-01,1.328850973107557065e-01,7.708696122654962180e-02,5.071626959117486039e-02
4.100000000000001421e+00,8.547190878211109455e-01,7.885006705297055163e-01,3.014223339997952333e-01,1.278370457424213569e-01,7.330672674511717890e-02,4.908980048936845142e-02
4.200000000000001066e+00,8.508583626531962540e-01,7.830071072122254394e-01,2.946003905566771941e-01,1.232315648711334588e-01,6.979592020176342282e-02,4.751042244320096558e-02
4.300000000000000711e+00,8.470242954571051142e-01,7.775586122499216213e-01,2.881011181990398851e-01,1.190187190119448846e-01,6.663625336492869089e-02,4.598300874463974452e-02
4.400000000000000355e+00,8.432167495268705348e-01,7.721548105823605734e-01,2.818953084422521349e-01,1.151520993073788524e-01,6.393190219205033276e-02,4.453330697367447605e-02
4.500000000000000000e+00,8.394355700247694285e-01,7.667952793218555385e-01,2.759561127161481164e-01,1.115889771758078464e-01,6.180792839278176354e-02,4.324116670018953584e-02
4.599999999999999645e+00,8.356805790445951398e-01,7.614795536399491249e-01,2.702589498554406888e-01,1.082904541388815950e-01,6.038826296742304950e-02,4.224397894228160838e-02
4.699999999999999289e+00,8.319515734116645911e-01,7.562071374631235132e-01,2.647814107254823357e-01,1.052215637195573206e-01,5.975573486860630973e-02,4.169986130393583262e-02
4.799999999999998934e+00,8.282483252154719811e-01,7.509775173301859175e-01,2.595031668294882632e-01,1.023512884235729808e-01,5.990785321685913184e-02,4.172206142314673072e-02
4.899999999999998579e+00,8.245705846309671072e-01,7.457901773010892077e-01,2.544058851318142245e-01,9.965246932551270753e-02,6.072766609036209934e-02,4.231336947726507813e-02
4.999999999999998224e+00,8.209180842829484348e-01,7.406446127035465343e-01,2.494731464398184106e-01,9.710160438307618991e-02,6.198536129480795853e-02,4.333224713014711960e-02
5.099999999999997868e+00,8.172905442746406512e-01,7.355403407509599756e-01,2.446903608482004777e-01,9.467855027176198812e-02,6.337465829493260649e-02,4.450921214449335417e-02
5.199999999999998401e+00,8.136876770359395827e-01,7.304769066085613494e-01,2.400446721744942391e-01,9.236615730202649144e-02,6.457399562745326504e-02,4.550986926687018708e-02
5.299999999999997158e+00,8.101091913214059081e-01,7.254538842315965130e-01,2.355248445990834882e-01,9.014987502763480154e-02,6.531273932972404828e-02,4.602130904785198956e-02
5.399999999999996803e+00,8.065547949546778561e-01,7.204708721318027198e-01,2.311211285691318063e-01,8.801736651384090004e-02,6.542144919983094997e-02,4.583064457355311844e-02
5.499999999999995559e+00,8.030241962163903180e-01,7.155274850191559732e-01,2.268251082898125048e-01,8.595816287129058597e-02,6.485254730907354104e-02,4.487056885304953335e-02
5.599999999999996092e+00,7.995171040495163695e-01,7.106233428975461397e-01,2.226295381898468206e-01,8.396337888709926034e-02,6.366947778910186928e-02,4.322216535515792379e-02
5.699999999999995737e+00,7.960332274626455984e-01,7.057580595741009821e-01,2.185281790645960676e-01,8.202549813722434524e-02,6.201307297001027591e-02,4.108141986260646639e-02
5.799999999999995381e+00,7.925722746188068601e-01,7.009312326196986964e-01,2.145156452049752083e-01,8.013822419076188641e-02,6.005919917091973037e-02,3.870592053477623501e-02
5.899999999999995026e+00,7.891339520967585175e-01,6.961424365849289142e-01,2.105872716237130460e-01,7.829638497506975769e-02,5.798081307743413459e-02,3.635959208847230201e-02
5.999999999999994671e+00,7.857179647154239888e-01,6.913912207684705935e-01,2.067390062522616589e-01,7.649587090120733845e-02,5.592223760787792819e-02,3.426816096652535171e-02
6.099999999999994316e+00,7.823240161493886236e-01,6.866771121298366198e-01,2.029673270113993566e-01,7.473358438977621698e-02,5.398709138767022325e-02,3.259086302189932727e-02
6.199999999999993960e+00,7.789518103734436316e-01,6.819996231411386001e-01,1.992691793637118014e-01,7.300737925744384127e-02,5.223676977037643165e-02,3.140844286545453612e-02
6.299999999999993605e+00,7.756010537984919795e-01,6.773582636038838478e-01,1.956419274081203918e-01,7.131597307637448091e-02,5.069493281586573419e-02,3.072502785330246886e-02
6.399999999999993250e+00,7.722714578348416348e-01,6.727525548372357278e-01,1.920833112317766878e-01,6.965882364534535520e-02,4.935455488123773743e-02,3.048099898138826799e-02
6.499999999999992895e+00,7.689627415638449204e-01,6.681820442754086153e-01,1.885914048756827943e-01,6.803597085742789374e-02,4.818609594927089623e-02,3.057382971352872250e-02
6.599999999999993427e+00,7.656746342195372979e-01,6.636463184595063902e-01,1.851645721523417776e-01,6.644785545883781508e-02,4.714667070837291751e-02,3.088312729852441679e-02
6.699999999999992184e+00,7.624068772657464077e-01,6.591450126880841198e-01,1.818014206794801024e-01,6.489513402474236803e-02,4.619004893558437824e-02,3.129513501056929714e-02
6.799999999999991829e+00,7.591592259752052430e-01,6.546778161581274791e-01,1.785007569203062583e-01,6.337851282823071808e-02,4.527636230900903419e-02,3.172170648698044437e-02
6.899999999999990585e+00,7.559314505433750719e-01,6.502444721869540256e-01,1.752615461105429262e-01,6.189862112815543854e-02,4.437954512929000866e-02,3.210993662247203090e-02
6.999999999999991118e+00,7.527233368705481542e-01,6.458447739199050242e-01,1.720828805151020380e-01,6.045593723886987653e-02,4.349062054880568906e-02,3.244116921419912258e-02
7.099999999999990763e+00,7.495346871998600502e-01,6.414785566499339176e-01,1.689639577593779196e-01,5.905077047469602103e-02,4.261607288526185477e-02,3.272125671625460835e-02
7.199999999999990408e+00,7.463653207976299608e-01,6.371456883719516240e-01,1.659040686337775738e-01,5.768329141197653387e-02,4.177216527162517373e-02,3.296661305543291398e-02
7.299999999999990052e+00,7.432150748115518013e-01,6.328460603808748752e-01,1.629025915350015563e-01,5.635359456741172168e-02,4.097737204627834723e-02,3.319168238764245299e-02
7.399999999999989697e+00,7.400838053581698661e-01,6.285795795744398839e-01,1.599589892628402177e-01,5.506177339025505185e-02,4.024551572078560735e-02,3.340231038540467795e-02
7.499999999999989342e+00,7.369713887962030530e-01,6.243461636824421124e-01,1.570728036419830054e-01,5.380798793501062605e-02,3.958160866355081575e-02,3.359641105377612208e-02
7.599999999999988987e+00,7.338777230584451194e-01,6.201457400096944683e-01,1.542436444133109263e-01,5.259250995026103909e-02,3.898112793220448458e-02,3.376957123245655223e-02
7.699999999999988631e+00,7.308027288582260583e-01,6.159782475779378430e-01,1.514711707061207613e-01,5.141573674316174403e-02,3.843208728161119636e-02,3.392072837410745056e-02
7.799999999999988276e+00,7.277463505638257502e-01,6.118436419124713144e-01,1.487550655895168439e-01,5.027817216705200709e-02,3.791839279050054218e-02,3.405330660205437704e-02
7.899999999999987921e+00,7.247085565437796362e-01,6.077419012502094375e-01,1.460950060778770099e-01,4.918037888575967076e-02,3.742288819099262587e-02,3.417027760040505791e-02
7.999999999999987566e+00,7.216893388190556147e-01,6.036730327144806951e-01,1.434906320293312942e-01,4.812290985630632290e-02,3.692912374107201745e-02,3.426583692616291116e-02
8.099999999999987210e+00,7.186887119035211269e-01,5.996370770271224337e-01,1.409415173899091211e-01,4.710622867341156261e-02,3.642180786061165187e-02,3.431915225081284132e-02
8.199999999999986855e+00,7.157067107622859803e-01,5.956341105832978489e-01,1.384471462849254930e-01,4.613062851795377700e-02,3.588663485513077928e-02,3.429509124552197752e-02
8.299999999999986500e+00,7.127433878631227460e-01,5.916642441358503923e-01,1.360068949219524481e-01,4.519615861304826510e-02,3.531040984678546213e-02,3.415317132643019837e-02
8.399999999999986144e+00,7.097988093386504715e-01,5.877276178402366380e-01,1.336200187079249757e-01,4.430256580466892385e-02,3.468208594653213184e-02,3.386138147741716425e-02
8.499999999999985789e+00,7.068730503191971160e-01,5.838243929105455532e-01,1.312856429730404062e-01,4.344925726987792364e-02,3.399469531567174407e-02,3.340875193873639459e-02
8.599999999999985434e+00,7.039661895420545878e-01,5.799547405560665503e-01,1.290027556397085884e-01,4.263528822776663924e-02,3.324750436702771789e-02,3.281112879831662998e-02
8.699999999999985079e+00,7.010783033942928899e-01,5.761188291539598438e-01,1.267702011502408743e-01,4.185937566712890495e-02,3.244735336167230144e-02,3.210802121794144315e-02
8.799999999999984723e+00,6.982094596021318766e-01,5.723168107438446617e-01,1.245866766516829371e-01,4.111993559534614373e-02,3.160825989220761995e-02,3.135254311712801223e-02
8.899999999999984368e+00,6.953597108346216693e-01,5.685488079100521341e-01,1.224507331831707624e-01,4.041513773368606011e-02,3.074899859202426602e-02,3.059910365218986711e-02
8.999999999999984013e+00,6.925290885340962266e-01,5.648149019750811073e-01,1.203607856527049436e-01,3.974296890750655259e-02,2.988927645446110698e-02,2.989348570978604680e-02
9.099999999999983658e+00,6.897175973095390766e-01,5.611151232044835346e-01,1.183151351241613636e-01,3.910129558977425840e-02,2.904584600903786090e-02,2.926779048640430758e-02
1.009999999999998366e+01,6.626311699602581706e-01,5.259571112802872150e-01,9.993239732508127360e-02,3.388407126541623238e-02,2.259025596416959145e-02,2.758622653943844719e-02
1.109999999999998366e+01,6.372400502630480856e-01,4.938442742659702178e-01,8.466591995347445831e-02,2.971070508094329071e-02,1.977201904074775418e-02,2.782341018766740920e-02
1.209999999999998366e+01,6.133250431872601105e-01,4.642842805240664505e-01,7.192982783266399505e-02,2.587217489733456902e-02,1.595864815559499064e-02,2.568863591869172472e-02
1.309999999999998366e+01,5.907874392306704525e-01,4.369315889319716484e-01,6.120040491509526337e-02,2.237213319504416723e-02,1.288938760978678919e-02,2.502463872339087680e-02
1.409999999999998366e+01,5.694670024465049440e-01,4.114702579395839721e-01,5.200639275879892498e-02,1.927946613032362894e-02,1.141186244729038880e-02,2.475540011082801375e-02
1.509999999999998366e+01,5.492299866531155095e-01,3.876687963305239792e-01,4.411058363768260993e-02,1.677752998083436101e-02,9.174625361376930605e-03,2.321369487796324377e-02
1.609999999999998366e+01,5.300226107543493104e-01,3.655734235511430841e-01,3.749365155464357696e-02,1.474215007447354960e-02,7.853393051230827052e-03,2.253251889459282828e-02
1.709999999999998366e+01,5.118605313723677552e-01,3.451531867057116010e-01,3.189238463389520301e-02,1.312944209820909695e-02,6.733157696660553929e-03,2.121730560916633423e-02
1.809999999999998366e+01,4.946209070474298364e-01,3.262722120395828429e-01,2.715118809021676433e-02,1.175810286589427066e-02,5.381834500305071080e-03,1.984762126422850992e-02
1.909999999999998366e+01,4.781782258968363397e-01,3.087521830127450961e-01,2.322034543613007984e-02,1.045966091566329775e-02,4.584764697666779236e-03,1.835266427202263823e-02
2.009999999999998366e+01,4.625139779432302367e-01,2.924645576787972545e-01,1.993060034790106877e-02,9.442688546751213177e-03,3.994177653745238296e-03,1.701864847348979332e-02
2.109999999999998366e+01,4.475414475091339384e-01,2.772560546802328996e-01,1.717044867601451655e-02,8.606720601850725502e-03,3.359076801875158624e-03,1.614208090739283410e-02
2.209999999999998366e+01,4.332064221129693915e-01,2.629771888067033436e-01,1.485255418984446352e-02,7.909084467782252423e-03,3.081856130795870233e-03,1.513543825249352194e-02
2.309999999999998366e+01,4.195152525139850819e-01,2.495608002985693352e-01,1.280457235417938218e-02,7.223719756261667846e-03,2.522066473876087133e-03,1.452314102902481883e-02
2.409999999999998366e+01,4.064072727957205311e-01,2.369335955890294609e-01,1.095595644573668648e-02,6.584305251445846281e-03,1.979593302625092064e-03,1.390487941512992022e-02
2.509999999999998366e+01,3.938275609964065893e-01,2.250247333222030466e-01,9.355908938694732641e-03,6.028699764084774829e-03,1.789036134931325586e-03,1.308859981090781943e-02
2.609999999999998366e+01,3.817816479080936576e-01,2.138381519500641426e-01,8.084511227479745932e-03,5.504931509827827758e-03,1.491606878833732488e-03,1.278420562607531820e-02
2.709999999999998366e+01,3.702365642930190992e-01,2.033389658528061417e-01,7.027161463894306299e-03,4.837340238997912475e-03,1.295079753844968198e-03,1.203103896916622208e-02
2.809999999999998366e+01,3.591255811081240368e-01,1.934392898573453479e-01,6.054613336897208403e-03,4.407936856920885264e-03,1.156392455907619176e-03,1.160543545633171102e-02
2.909999999999998366e+01,3.484306129918693928e-01,1.840787993205595108e-01,5.254216097023246997e-03,4.097355424431672541e-03,9.682080014325243709e-04,1.124112880983535803e-02
3.009999999999998366e+01,3.381412271486146093e-01,1.752553442580438159e-01,4.634892969035353527e-03,3.864968402338950226e-03,7.713535631684779017e-04,1.060670695868674331e-02
3.109999999999998366e+01,3.282823022489125275e-01,1.669644737390420242e-01,3.971248818820205355e-03,3.752462645375926557e-03,4.970283969211672110e-04,1.022299991491672742e-02
3.209999999999998010e+01,3.188021835512682145e-01,1.591321139621980352e-01,3.333495753335815291e-03,3.598097844136001304e-03,5.334148342920209517e-04,9.749762732141339233e-03
3.309999999999998010e+01,3.096510936786874835e-01,1.516977938577091234e-01,2.914649009515584126e-03,3.412159625849632213e-03,6.296124109550024382e-04,9.429975272002361769e-03
3.409999999999998010e+01,3.008256482678946520e-01,1.446366070387885006e-01,2.588172158853105712e-03,3.131898313344727482e-03,5.687548755752920484e-04,9.006899882589297288e-03
