time,C3-_Jperp0.2,C3+_Jperp0.2,C3-_Jperp0.6,C3+_Jperp0.6,C3-_Jperp2.0,C3+_Jperp2.0
8.109999999999998010e+01,2.971511868408810084e-02,3.819619226277207180e-02,7.717433328087104410e-05,-3.672012259136559430e-05,8.309312523053457276e-05,8.509380092813082289e-04
8.209999999999998010e+01,2.851808135407348996e-02,3.686947206452616255e-02,7.033782370319492715e-05,4.825812097809768168e-05,6.250824796685953467e-05,6.413894224969502074e-04
8.309999999999998010e+01,2.735680196976160439e-02,3.562049650994325578e-02,8.132878388340561925e-06,7.563387075091409356e-05,2.216476188548620232e-04,6.099479699339951065e-04
8.409999999999998010e+01,2.624947359240239336e-02,3.442578738150797735e-02,-3.222952922390885633e-05,4.530780593479790064e-05,1.667834929841028051e-04,8.484269542385225070e-04
8.509999999999998010e+01,2.519829052208942544e-02,3.325962318840789550e-02,-6.435576332871114226e-05,2.168615530292436521e-05,-9.656468724277566011e-05,7.177987533505821808e-04
8.609999999999998010e+01,2.417987769150642743e-02,3.215826033412333418e-02,-5.910259856821797848e-05,6.466594694274312291e-05,1.200264425731305609e-04,5.051556397328253864e-04
8.709999999999998010e+01,2.320803902207699276e-02,3.108391643143503316e-02,-5.481510326260246479e-05,6.858437487494772682e-05,-2.912516695753804183e-05,6.036040224683672170e-04
8.809999999999998010e+01,2.229282014200873602e-02,3.003313122255123549e-02,-5.475482739797199976e-05,1.289361765904822410e-04,4.377896839806858295e-05,5.859029435592275114e-04
8.909999999999998010e+01,2.141729937412619605e-02,2.902477269373784918e-02,2.295714434688701344e-05,5.496974078923971238e-05,-2.096341245457718135e-05,6.704017633530417412e-04
9.009999999999998010e+01,2.056959074376894445e-02,2.804229296717471176e-02,6.472082742134624574e-05,-7.348409065751741211e-05,-1.229666898068770527e-04,5.723342398201154528e-04
9.109999999999998010e+01,1.975994893053101970e-02,2.710494964687405750e-02,7.618130992042762692e-05,-7.096592088027003800e-05,-1.888753858491265720e-04,4.984018037290476044e-04
9.209999999999998010e+01,1.896447860735800753e-02,2.622635628971349206e-02,-6.164962560549417735e-06,-9.836293256863756524e-05,-1.862842806283477562e-04,6.017320263895549340e-04
9.309999999999998010e+01,1.820122425404885336e-02,2.537060568935218391e-02,-2.832221869989113777e-05,-1.815668707719887378e-05,1.609555311488815028e-04,5.556731245389388580e-04
9.409999999999998010e+01,1.748321962786196157e-02,2.454213405765409001e-02,-6.715871759475389201e-05,1.079923639018751916e-04,-1.847862612847294913e-04,5.599515564075896457e-04
9.509999999999998010e+01,1.678532324323063485e-02,2.374205809947244755e-02,-5.089258185357999959e-05,1.511765972604937924e-04,-1.662140273538056131e-04,6.513863647566078396e-04
9.609999999999998010e+01,1.608045750155466871e-02,2.298307538765989588e-02,8.173237919110336165e-06,1.583616379167226030e-04,1.303660619232064120e-05,5.072382609016028642e-04
9.709999999999998010e+01,1.539614481832777583e-02,2.226569106999290795e-02,2.624308672621696311e-05,1.362856562520767831e-04,-6.819371568811695406e-05,4.605452126209580335e-04
9.809999999999998010e+01,1.478249393359214181e-02,2.156425950661788535e-02,5.405202450145953658e-06,6.111516196447629536e-05,-1.067399663413918435e-04,5.527309271730324438e-04
9.909999999999998010e+01,1.422399809421209804e-02,2.086810546258337229e-02,-2.449798292580181125e-06,9.585514361095398973e-05,-1.137850745276191926e-04,4.294165459959870391e-04
1.000999999999999801e+02,1.368722954011588125e-02,2.019429457206602802e-02,2.656898608988761843e-05,6.635290288347724292e-05,-3.741474214175058525e-05,2.634302462677688629e-04
1.100999999999999801e+02,9.161630352796148666e-03,1.464307855646527871e-02,-1.490160348167335054e-04,1.081999350797772117e-04,-1.031577288628647722e-05,3.801752276773564176e-04
1.200999999999999801e+02,6.205412876596556188e-03,1.069678351941205814e-02,1.263055051192756213e-04,-7.568517641987914410e-05,1.332384004419648663e-04,2.222610736233112424e-04
1.300999999999999659e+02,4.224942602388947512e-03,7.831469276874577709e-03,1.018481610198070032e-04,2.429923288135545708e-04,-9.829487261486143644e-05,2.622827490003692345e-04
1.400999999999999659e+02,2.867786783911297627e-03,5.786215592019072589e-03,-2.784978914823309221e-05,6.722951848463665659e-05,-1.093072131876502204e-04,3.260673824758430778e-04
1.500999999999999659e+02,1.906756980219050579e-03,4.544855894417463259e-03,2.151675445501446905e-04,1.238721687403950792e-04,1.721507098968227598e-04,2.651433199303226845e-05
1.600999999999999659e+02,1.272454942747067597e-03,3.549703850798676709e-03,2.221378114625198908e-04,2.103750420579158023e-04,4.442314634467269273e-05,6.971477226558855835e-05
1.700999999999999659e+02,9.282720270499114157e-04,2.849837120772777226e-03,-3.060551269923856925e-05,1.225127782058629453e-04,-6.328346633003662175e-05,3.073670347812402522e-05
1.800999999999999659e+02,4.617984249755444732e-04,2.227622034098098325e-03,1.217143238938681407e-04,7.109244802970596233e-05,-1.511403230175789863e-04,9.844317116274536004e-05
1.900999999999999659e+02,1.291854009016696401e-04,1.813892121328816026e-03,1.664195500238464285e-05,-7.225907284149128923e-05,-7.223587917599441860e-05,2.331351335135290728e-04
2.000999999999999659e+02,2.355424365422126862e-04,1.451435845302872889e-03,-9.344740789614684653e-05,3.426876754459805399e-05,-1.578167245343992684e-04,7.676074651475137253e-05
2.100999999999999659e+02,3.317665133545768326e-04,1.196769064439119059e-03,4.812691765162496179e-05,3.014720446677290997e-04,1.088860412004460368e-04,5.898652724666164122e-05
2.200999999999999659e+02,2.455344354168718262e-04,9.441722428678503551e-04,2.651973890952419224e-04,1.556699188628344428e-04,2.390254873337688214e-04,-4.871538156633942109e-06
2.300999999999999659e+02,2.364707754901971138e-04,7.265699991132792404e-04,5.783405929081125626e-05,7.233760024503027043e-05,8.065638151106599267e-05,3.600877613446444841e-05
2.400999999999999659e+02,2.637202996907146843e-04,5.907124251349712453e-04,3.412245721374863519e-05,-7.229053561740458281e-05,-1.059818793531930049e-04,7.008453982155188171e-05
2.500999999999999659e+02,2.823550516628686204e-04,5.715280099508488138e-04,-4.492901837610230569e-05,-3.030481606355490683e-05,3.788398528469816577e-05,1.945004920488110770e-04
2.600999999999999659e+02,1.372917356345058090e-04,6.386408943370226222e-04,1.311960603395990218e-04,-6.298761746399910179e-06,-1.828890211657597544e-04,9.572083861993308440e-05
2.700999999999999659e+02,2.585402309992789241e-04,5.173400271501696216e-04,1.634177981518226467e-05,-1.428806156836685418e-05,-3.604775781117911296e-05,-4.108979634698232031e-05
2.800999999999999659e+02,2.886267773594077446e-04,4.819828677150975226e-04,-4.850460615635727389e-05,1.587559777021438074e-04,2.605802735344214067e-04,1.251638872742033765e-04
2.900999999999999659e+02,9.261132601481022531e-05,3.891456045506938772e-04,-5.874388066532439389e-05,3.966512378178270641e-06,-1.942325280459070418e-05,-1.278941000212951935e-05
3.000999999999999659e+02,-2.434556246070691769e-05,3.985836533483479052e-04,1.200677670963084582e-04,6.942519597954648167e-05,-2.685579001892299361e-06,2.724834773135801128e-04
3.100999999999999659e+02,-4.538117752215609855e-05,3.630852905728251031e-04,1.383972381145750238e-04,-2.566976213174995642e-05,-6.510781587976000452e-05,2.157060078451137708e-04
3.200999999999999659e+02,5.116097724328936761e-05,3.553133307183027915e-04,-2.082433622940613063e-04,-5.242467449962485244e-05,-4.258361048505611830e-05,3.028734699563657051e-04
3.300999999999999659e+02,-2.765148149450379685e-05,4.200253739317934927e-04,9.299964982672809417e-06,4.045744636391927318e-04,1.827440459566748642e-04,-4.751960006402816732e-05
3.400999999999999659e+02,5.557874974514381925e-05,6.394340661606761440e-04,1.680880775337835180e-06,1.350313965209017813e-04,-9.438104889328494530e-05,3.207250664280875347e-04
3.500999999999999659e+02,8.074860370808510310e-05,5.619662504511052821e-04,7.642890068346897697e-05,-6.815868999610579090e-05,-8.092871522377986804e-05,1.440351093697235768e-04
3.600999999999999659e+02,4.363849117030966997e-05,5.070259268730724659e-04,-2.942797407165595396e-05,2.051614514446472996e-04,-8.288677052589263163e-06,1.510815053716881679e-04
3.700999999999999659e+02,3.603746214324394181e-05,3.557963844919559806e-04,-5.551820057180204563e-05,9.456481305657470126e-05,-1.093141668795552903e-04,1.281722196444497284e-04
3.800999999999999659e+02,8.773927748054299977e-05,3.705040980087953226e-04,4.084663556635907846e-05,5.204917432078630374e-05,-1.118888895723351703e-04,-2.016706613889988648e-04
3.900999999999999659e+02,8.346204223873981715e-05,3.986872196128695561e-04,1.348576911885714283e-05,2.786358745662489744e-05,1.215591168085568518e-04,-4.180928764586501508e-06
4.000999999999999659e+02,-6.115792657173929473e-05,4.625699968437706373e-04,2.319564520662501157e-04,-3.655896151217835408e-06,1.746903823377743924e-04,-6.148998921294123593e-05
4.100999999999999659e+02,3.229035405679531336e-05,3.806808444271466362e-04,8.655607337853260942e-05,-1.152156499637862163e-04,1.304266787073646435e-04,-6.099586184455527073e-05
4.200999999999999659e+02,1.999161809876237069e-05,2.674793270206128918e-04,-5.441143149369557952e-06,-1.096507017250597824e-04,-1.272370104272774649e-04,2.653751394573167200e-04
4.300999999999999659e+02,1.137140911740852520e-04,2.886704186221201356e-04,-1.014710578980233216e-04,-4.723225859449938819e-05,1.306447566697657356e-04,2.155366370847536087e-04
4.400999999999999659e+02,7.382470818605644505e-05,2.568759716808363203e-04,-1.542290484887119640e-04,1.055933566268402857e-04,1.582500453883160416e-04,2.431123034154832757e-04
4.500999999999999659e+02,-1.042391679424705341e-04,3.200991097928169949e-04,-3.507807596113353388e-05,-7.370580074139468601e-05,-9.473346808660653307e-05,3.601506579997113574e-04
4.600999999999999659e+02,-1.355063443408495623e-04,4.195713665754003904e-04,-1.096239116672928363e-04,-5.715975066404628958e-05,3.072855059272577123e-05,9.078927710433181829e-05
4.700999999999999659e+02,-7.088022015931989155e-05,3.776997474568662616e-04,3.516685071140465642e-05,1.703969472695346626e-04,9.237927597516846275e-05,7.199583667108062564e-06
4.800999999999999659e+02,2.510263728919501924e-05,3.444067510074654264e-04,-1.309448394846808391e-06,-3.289165751902148273e-06,-1.606785500399254265e-04,2.909835306844764271e-04
4.900999999999999659e+02,8.819663379111490728e-05,4.267809573683545993e-04,-3.985132087494291714e-05,6.614772074529745810e-05,4.360042981079506461e-05,1.295095798093837288e-04
5.000999999999999659e+02,9.574656864460476637e-05,2.219526084708271958e-04,-6.272007690740769774e-05,9.768014968755442504e-05,6.851406031451084727e-05,3.097383261542567545e-04
5.100999999999999659e+02,2.150035386110305468e-04,2.760731054410008717e-04,2.620307804403141166e-05,6.329062709132199729e-05,5.735500658196610100e-05,1.375610410077432553e-04
5.200999999999999091e+02,7.396143871810189187e-05,4.440386751579466465e-04,2.825795082900929507e-05,1.258348356556897080e-04,-7.030667732014253369e-07,1.357729627117417468e-04
5.300999999999999091e+02,6.087669485920614869e-05,4.057234793096563415e-04,-4.466492577975224098e-05,7.789494886705644345e-05,5.108940907624804625e-05,7.517999903101640761e-05
5.400999999999999091e+02,1.586859182708446605e-04,4.176179649865000595e-04,1.915790745669171651e-04,-2.593605518075076024e-05,-9.758138723993392549e-05,2.233025372171361302e-04
5.500999999999999091e+02,6.981246048356371675e-05,4.500816731304587239e-04,-3.282850013047745581e-05,1.466336231527434536e-04,-2.162884131218910800e-06,7.679965556864041013e-05
5.600999999999999091e+02,2.310645601179076409e-06,4.098119605423521431e-04,2.158986911744000068e-04,1.660878728104751368e-04,-4.531699762086219252e-05,7.340944241221909760e-05
5.700999999999999091e+02,-7.241068412250977414e-05,2.563768811400363146e-04,4.843044657979901483e-05,-8.170205509761511111e-06,-4.297503259466470705e-05,1.536436232548091642e-04
5.800999999999999091e+02,-3.028479154208017860e-05,3.440269778284452649e-04,1.385711232872655812e-04,-1.817836676886244051e-05,-1.363782378879982687e-04,1.200456083683118296e-04
5.900999999999999091e+02,-1.122678098448967647e-04,2.848428322759662384e-04,-3.274014404329983181e-05,-4.387686554921081406e-05,3.152942130271121928e-05,2.643275317538798259e-04
6.000999999999999091e+02,-2.040681592887858342e-05,2.447958436515120569e-04,-3.689957707410199838e-05,1.925920844656569099e-04,2.877743533143438932e-05,3.171001514651182490e-05
6.100999999999999091e+02,-8.957200839782625994e-06,3.027150293602642243e-04,1.473135596373372218e-04,2.455750815731010226e-04,-8.519470440668395399e-05,1.392518699670889130e-04
6.200999999999999091e+02,-4.097755073077806356e-05,2.686872331473183842e-04,-5.354348024991230587e-05,-1.143957441808088593e-04,1.016354102196042590e-05,7.340885567484147411e-05
6.300999999999999091e+02,4.792304280873396289e-05,3.479195485214924694e-04,-1.965774695530688701e-04,-1.287112678771325529e-04,-8.948291508988373240e-05,2.122114539031039508e-04
6.400999999999999091e+02,1.770421797104481091e-06,3.231662714236639288e-04,1.729521784664088266e-05,6.776629563323246824e-05,1.388808917806474811e-04,7.793007207858049798e-05
6.500999999999999091e+02,1.153192484348685955e-04,2.790925138643177324e-04,-9.833062504181657508e-06,1.394728220888081832e-04,2.677397709242642786e-05,7.324898577074145727e-05
6.600999999999999091e+02,4.484064532088669763e-05,3.351391117431694365e-04,9.617979219252143253e-06,1.531860256189346878e-04,-1.242230100233191901e-04,1.855774335439999104e-04
6.700999999999999091e+02,1.895859220323331421e-05,4.230533205710622661e-04,3.090138966908296246e-04,-1.331911791740965996e-04,5.685505978212013520e-06,1.607879897166556262e-04
6.800999999999999091e+02,4.880410090448080714e-07,1.539348816541088441e-04,-9.863071992575832671e-05,-9.725028798962098014e-05,-2.735567830379109007e-05,7.656403400568285295e-05
6.900999999999999091e+02,7.208883605281288221e-05,2.762823328058499174e-04,-1.457794648127419134e-04,-8.847623655195907609e-05,9.491257558867787443e-06,1.359110765671503050e-04
7.000999999999999091e+02,-2.971924443503368431e-05,2.012663209086221791e-04,2.013780342141397361e-04,1.760340668217355792e-04,2.943823513245278343e-04,1.471682361917915594e-04
7.100999999999999091e+02,-6.719021735073955090e-05,9.819402496629166363e-05,-7.293445747556230477e-05,1.670574468411933293e-04,-1.191808533495199472e-04,3.574217092681300971e-06
7.200999999999999091e+02,-8.032543972542840647e-05,2.277345851098312170e-04,3.531945664414996150e-05,-3.015966912941364810e-05,-2.226862955226866869e-04,-2.315680773359860743e-05
7.300999999999999091e+02,-4.542668654114544164e-05,1.950201324432654067e-04,2.020715287905935510e-05,4.146735752454883340e-05,-1.373148456162074076e-04,1.762385005093056883e-05
7.400999999999999091e+02,-2.253224149761848323e-05,1.903404113229427712e-04,-5.480147110395405075e-05,8.615761597211667861e-05,4.290043530362442416e-05,1.315705433273711472e-04
7.500999999999999091e+02,7.720137993641157761e-05,2.362455098318260339e-04,1.469055466694365697e-04,2.199095156592241810e-04,-1.065124178373709035e-04,1.207561018215265899e-05
7.600999999999999091e+02,4.369661969751075068e-05,2.730251118645803522e-04,1.436615461111995890e-04,1.264712985226366124e-04,-2.087873408196743948e-04,-1.084865008125860092e-06
7.700999999999999091e+02,5.864768046178466616e-05,1.988263837187766528e-04,-2.911437102478881320e-05,-9.583096171548595682e-05,1.786817311040972986e-04,-1.411637290613611717e-04
7.800999999999999091e+02,4.371799020387419967e-05,2.229456945238352536e-04,2.024228934013031265e-05,8.477727757679410158e-05,-1.494353196401222233e-05,3.690699047649642292e-05
7.900999999999999091e+02,1.297933364111711189e-04,2.227317703460649791e-04,1.705864398925492287e-05,-1.533708462860399613e-05,-6.123459276026363375e-05,-6.747793344660525357e-05
8.000999999999999091e+02,7.263915381304059907e-05,2.202037767296433914e-04,3.437567707042096462e-05,4.319261929234504874e-05,8.246594243907537879e-05,6.674292445148926906e-05
8.100999999999999091e+02,1.778564907681572593e-04,2.981738669991401171e-04,7.172941785337800114e-05,3.532769653545607852e-05,4.959211943206499548e-05,2.583056685703678649e-04
8.200999999999999091e+02,-7.808471087788810985e-06,1.829901751908555644e-04,1.824554684753226222e-04,1.395819136513766779e-06,-1.360130066355946213e-04,-6.521560552424273132e-05
8.300999999999999091e+02,-1.552607428586726612e-04,1.539878034670193044e-04,1.004108465504000339e-04,-1.428909386344557057e-04,-6.190141286539557405e-05,-1.072018035129464111e-04
8.400999999999999091e+02,1.357949578171254361e-05,2.147633169912977705e-04,8.704298845301000544e-05,8.975157513388887641e-06,-9.636190181870416666e-05,1.009061430804644136e-04
8.500999999999999091e+02,3.440074262943247928e-05,2.552114066215940683e-04,4.498373781572907829e-05,8.369452146572833396e-05,-1.058056975488716044e-04,3.448847633348533343e-04
8.600999999999999091e+02,3.434919946498292783e-05,1.681093614853893642e-04,1.121352945110361195e-04,-6.985074762672068103e-05,3.989127729065577881e-06,-1.295099297176140489e-04
8.700999999999999091e+02,-3.532289097957695375e-05,1.765962732019414855e-04,-9.691984617130115732e-05,5.267730120494767927e-05,2.658722797900801813e-05,6.539901152485432846e-05
8.800999999999999091e+02,1.047744429790332666e-04,1.605465214088567822e-04,1.362345487890903840e-05,2.291713274519295769e-04,-3.342612759613601038e-05,9.881667486394001042e-05
8.900999999999999091e+02,1.247913672218780602e-04,5.478737718742811026e-05,-9.542929147843814410e-05,-5.441627726395126166e-05,3.073912813093540510e-05,2.461232070313607522e-04
9.000999999999999091e+02,4.101359053278590827e-05,1.075834997797864440e-05,6.522089758501904905e-05,1.678386056431276102e-05,-8.533980315926258445e-05,-9.672970973130298592e-05
9.100999999999999091e+02,1.703071406237628997e-04,-2.942586518260235636e-05,-4.606246754756619492e-05,-1.354374482378372258e-04,1.597750934155650385e-05,2.234603512461714222e-05
9.200999999999999091e+02,8.025954269407960804e-05,-7.427384642935412249e-05,1.108654517033679231e-04,1.389373511886040778e-04,5.174066617020535962e-05,-1.994413582426186586e-05
9.300999999999999091e+02,1.341860483517320478e-04,1.175731810513279051e-07,4.117294751079141665e-05,6.958599399499825464e-05,1.211274639780744608e-04,-1.345361504461399997e-05
9.400999999999999091e+02,6.929460194569080653e-05,1.182864425939913897e-04,-1.198541970931146777e-04,3.289133411660716440e-05,8.897872048572904842e-05,1.325653297175289301e-04
9.500999999999999091e+02,-7.412494352596033474e-05,1.468418306386848544e-04,2.160296215866395423e-04,-7.265381364585560319e-05,6.149013334439055165e-05,1.960027833569166040e-04
9.600999999999999091e+02,6.499805868054324323e-05,1.652706983923468243e-04,-1.805442334063783836e-04,-3.182295661009276283e-05,9.971870107091462896e-05,1.044145453606353473e-04
9.700999999999999091e+02,1.045665724812146294e-04,1.640316165212453263e-04,-7.140622364372310217e-05,1.208610703917323401e-04,1.143890460390170357e-05,5.895659583825020013e-06
9.800999999999999091e+02,7.507084278802148437e-05,2.065262299867977889e-04,-1.674505766376323691e-04,4.096851701656654043e-05,-1.829191483595769309e-04,3.317296087048604233e-05
9.900999999999999091e+02,-1.040651634019735253e-05,4.059042627085383088e-04,1.702195753957688710e-05,-9.978899567170544421e-05,8.048516678157359070e-06,6.141542558689755860e-05
1.000099999999999909e+03,1.755611300868757825e-05,1.958633964072571492e-04,1.103564557096934936e-05,2.263744843611989945e-05,-3.712023926765069259e-05,-1.354501364407980171e-04
1.100099999999999909e+03,1.276947041575909609e-04,1.718146807581252507e-04,-2.431202576500359871e-06,-2.955463635032855630e-05,-9.581065707224915558e-05,3.451339375837059490e-05
1.200099999999999909e+03,4.902851538327334297e-05,3.128478295089192848e-04,2.409701235651835557e-05,1.753619439098912114e-05,7.122256249322542253e-05,2.270236966222836732e-04
1.300099999999999909e+03,7.086167857243650672e-05,4.029542488528952316e-04,5.166334005720646388e-05,-8.174838774681885561e-05,-2.297456963301662471e-04,6.181832105661768776e-06
1.400099999999999909e+03,-5.031557462467638897e-05,3.408319345625386750e-04,1.231471550321035745e-04,1.422583932213476500e-05,-2.813041592167436666e-05,-1.485408409620337655e-05
1.500099999999999909e+03,-1.298508549309602392e-04,3.258405544472677581e-04,-1.152286273823031068e-04,-6.706950143231245158e-05,1.530782329731913440e-04,1.961081598293609415e-04
1.600099999999999909e+03,-1.892782988326985829e-05,2.365619098434840965e-04,1.085914814592236084e-04,1.456645887862077163e-04,-1.195324853148396089e-05,-1.853280067553703093e-04
1.700099999999999909e+03,5.065049478799177866e-05,1.977199748581180401e-04,3.436132811788174035e-05,-4.765869008197471114e-06,9.721995164299341696e-05,-5.204001142423855895e-05
1.800099999999999909e+03,9.721515215715224455e-05,2.433580905577159992e-04,2.091118186449343573e-05,2.739522376276279651e-04,-4.833763317648446427e-05,2.420752453224113269e-04
1.900099999999999909e+03,-4.804915541376787410e-05,7.595609069732134637e-05,-4.298659945215734435e-05,9.516855803334909724e-05,-1.629013508796603059e-04,-2.010228145877994135e-07
2.000099999999999909e+03,-6.532240791561407000e-05,2.266362789386342652e-04,-8.514055710226770706e-05,-1.222338318154790658e-04,1.253332987595118546e-04,1.342323316561045961e-04
2.100099999999999909e+03,6.344228846794933640e-05,2.530202615474003418e-04,6.595632335040271766e-05,-1.617320218835496218e-04,-3.073328189682529186e-05,-7.785391904949639271e-05
2.200099999999999909e+03,-6.153118692632525292e-05,3.747181247448325321e-04,2.733921171055770368e-06,-3.017227810437879496e-05,-5.929580889149475452e-05,-7.998592020005729393e-05
2.300099999999999909e+03,-3.748758721058396569e-05,3.466614873849604679e-04,-1.388122412374703025e-05,1.443037364891300756e-04,1.369630543512670678e-04,2.272718681216804714e-04
2.400099999999999909e+03,9.784961194263632530e-05,2.373159503815907136e-04,1.692017392892987328e-04,-1.370711595060695152e-04,-5.474846785277204519e-05,-1.989928506329832154e-06
2.500099999999999909e+03,-6.284020509864013989e-05,4.080893769493005381e-04,1.207546446964814378e-04,-1.356140377058878128e-05,-3.244373688564674755e-05,1.148399890694935729e-04
2.600099999999999909e+03,-2.659510584579089122e-05,2.130563860185033910e-04,-1.762045455988768506e-04,-3.847978762729113510e-05,1.936863691673226763e-04,-1.263904978305702121e-04
2.700099999999999909e+03,-1.396434821079668611e-04,3.359675006920050588e-04,-5.913322764134141667e-05,-1.570469140644203054e-04,-1.943412582089404231e-04,2.445608194450721849e-04
2.800099999999999909e+03,-7.468802150146605407e-05,3.448031504051941843e-04,1.015796403745069458e-04,-7.317036763498119289e-05,-1.933367129396259892e-04,-1.646678164033666639e-04
2.900099999999999909e+03,8.261586301519802252e-05,2.051031304546701694e-04,3.757216420016667974e-05,3.638128533491705597e-06,2.149138426175840042e-05,1.556848524995328622e-04
3.000099999999999909e+03,1.013263304388669278e-04,2.367300080575379185e-04,5.361700158632589058e-05,9.180880333371911172e-05,6.230513484524616904e-05,-1.708797127116202998e-04
3.100099999999999909e+03,-2.974873817251437290e-05,3.514947262659975837e-04,1.056094691961496635e-04,2.158596240115382369e-05,4.528455958699877700e-05,-2.018154940764609555e-05
3.200099999999999909e+03,-6.132208622815015593e-05,2.114994502588317133e-04,-3.640924116232410903e-05,6.912837427986544823e-05,2.095706764004355951e-05,1.538319767307992929e-04
3.300099999999999909e+03,9.781617826664886547e-05,2.407228654424676531e-04,-6.519949033628792711e-05,1.449588975024563501e-04,-4.185634637360181160e-05,3.126691671775428706e-04
3.400099999999999909e+03,9.675863264987297067e-05,1.577220020658817051e-04,-2.068845817563118045e-04,3.190589731062598989e-05,1.558578110807034905e-04,1.186898730558635267e-04
3.500099999999999909e+03,-7.916763611736484711e-05,4.315202812993698266e-04,-2.437231417498924676e-05,-6.849782559038883713e-05,1.099621146966052562e-04,3.881326525794999492e-04
3.600099999999999909e+03,-6.164910073512241116e-05,2.982190019128087366e-04,1.282725569986024547e-04,-4.919169975377640121e-08,1.291748653163500343e-04,1.309460322606407492e-04
3.700099999999999909e+03,7.442760187707352787e-05,2.702162421357093129e-04,5.066195566496166418e-05,-1.796384455554301060e-05,2.127784187050144887e-05,2.143511981913850918e-04
3.800099999999999909e+03,1.490127038326032688e-05,2.131864574887575720e-04,8.937812544514624162e-07,-6.420599460051127055e-05,1.091292894266136213e-04,1.829987272009004135e-05
3.900099999999999909e+03,1.663279763982505226e-04,2.502700028195203072e-04,-6.107484900243770744e-05,5.261418222429719682e-05,1.009571938720472842e-04,-1.672394700852481689e-04
4.000099999999999909e+03,2.303666100385630367e-04,9.092503594372835498e-05,-4.136602227260002069e-05,-3.064924717865172347e-05,-1.987096074029318365e-04,7.795217828601480516e-05
4.100100000000000364e+03,-9.236969723108117531e-05,1.033801981888073822e-04,-2.056812702889395978e-04,9.638112970693671713e-05,1.571901564591757791e-04,1.516011584101521975e-04
4.200100000000000364e+03,9.083302569554133261e-05,3.651986841684390340e-04,-8.103880607750462307e-05,2.538588489319095728e-05,-1.840681469271626295e-05,-5.992590827263848954e-05
4.300100000000000364e+03,-6.496852844752616771e-05,2.808307097975866256e-04,1.104440848449149767e-04,1.422850217576865378e-05,-9.246433657496051664e-05,7.863631673043882991e-05
4.400100000000000364e+03,9.551287311814564396e-05,2.842791968564350904e-04,4.434324649880764504e-05,-5.959475126003546241e-05,-4.340580773501557371e-05,1.874206911051447288e-04
4.500100000000000364e+03,5.484499373868355728e-05,4.044618435931420669e-04,7.122029843861829958e-05,7.672607268415185277e-05,-1.070600836537492870e-04,2.223232864455244238e-05
4.600100000000000364e+03,1.107748987440427364e-04,3.879118044092127494e-04,1.641212805267812846e-04,3.367327278308644397e-05,3.900577575027727842e-05,1.970391026154322733e-04
4.700100000000000364e+03,4.189471414277141025e-05,4.079795680813091984e-04,-1.387075644772518455e-04,8.625798253022338438e-05,-6.994375539969870299e-05,2.491111039282640463e-04
4.800100000000000364e+03,-3.312928600961917360e-05,3.145462516385714373e-04,-5.544012423185496456e-05,1.311967776623208055e-04,7.151349852584845538e-05,2.436337458939214059e-04
4.900100000000000364e+03,-1.197682138594742605e-04,1.651332214724491102e-04,2.562811170547880645e-05,8.809756065000011959e-05,2.161851428483143722e-04,8.775353541691743820e-05
5.000100000000000364e+03,-1.705738838970474952e-04,4.533373534369659463e-04,7.088304927715094168e-05,1.287597249339829516e-04,1.242992660844919749e-04,-1.263713583908122938e-04
5.100100000000000364e+03,-4.029116692411769907e-06,4.028565297987288067e-04,1.667418799536154615e-04,5.633201765733599040e-05,1.284395505045108135e-04,6.739184327186545495e-05
5.200100000000000364e+03,7.345990184622324531e-05,2.931891113519211880e-04,-1.380578128631511348e-04,1.701386028662876153e-04,-1.090535400972208406e-04,-5.267970664068060469e-06
5.300100000000000364e+03,2.547715109902807325e-04,3.816337462210576937e-04,-1.844556421158032727e-04,-2.814152523344433590e-07,4.590793107568919668e-05,2.613743087771748714e-04
5.400100000000000364e+03,1.093304411753873178e-04,4.121602732789374679e-04,1.020154880885401031e-04,-1.441157961960940387e-05,4.422984707219284494e-05,1.425411336667001478e-04
5.500100000000000364e+03,-7.339122597701801145e-05,3.663677226885614846e-04,2.197990782631215075e-07,1.735444588640266679e-05,6.758535104747691942e-05,-5.083914455892453568e-05
5.600100000000000364e+03,3.901685503869108877e-05,3.116795819099574846e-04,-1.266545161093319183e-04,-9.404849756143141926e-05,1.466160725482552657e-04,3.515589017398849893e-04
5.700100000000000364e+03,5.714205809066951163e-05,5.518179325226282546e-04,-2.092957349006987480e-04,4.679236591767470260e-05,3.378740567377528942e-04,-3.509538844473088334e-04
5.800100000000000364e+03,2.159182989326631776e-05,2.139522150201566826e-04,-9.456061386613676519e-06,6.367422010733929719e-05,2.920253937740376385e-04,1.932434631432406027e-05
5.900100000000000364e+03,1.216767859414081784e-04,1.440698437480117042e-04,-1.091975759476611266e-05,5.907290227248459733e-05,-7.105703343187510092e-05,9.624597216734317973e-05
6.000100000000000364e+03,2.615470342921765964e-05,3.118529401137031074e-05,-1.793480057910721350e-05,9.870910667910831615e-05,-1.956000088948119864e-06,-4.287312923637042627e-05
6.100100000000000364e+03,-4.287054134643342044e-05,2.261280965333634162e-04,-5.754738013587295072e-05,-3.651714122756266736e-05,-2.074098481919224655e-04,-1.355130416248238152e-04
6.200100000000000364e+03,1.291785395335167427e-05,5.535835548570966448e-04,9.803244276243720708e-06,-3.616638796091816446e-05,-9.160683682646182072e-05,2.174004666954413244e-04
