# Fitting to data5.dat with error function
# r_S CDF(fit)
3.865409368300000148e-01 1.102064174647978123e-01
3.865881821100000115e-01 1.107947813561368511e-01
3.866036149300000058e-01 1.109874590683333495e-01
3.866258097299999918e-01 1.112649802379959141e-01
3.866571759599999880e-01 1.116580264971801517e-01
3.867153576599999809e-01 1.123897220879214731e-01
3.867451103499999765e-01 1.127652142900266719e-01
3.867791579600000085e-01 1.131960083062950595e-01
3.867912018299999866e-01 1.133486764950770720e-01
3.868222994300000162e-01 1.137435489285765766e-01
3.868353531300000037e-01 1.139095945945920452e-01
3.868372501699999799e-01 1.139337396886054843e-01
3.868512344100000222e-01 1.141118404446189727e-01
3.868949453500000191e-01 1.146698135133917273e-01
3.869207382800000095e-01 1.149999713843545823e-01
3.869259506800000192e-01 1.150667738269222640e-01
3.869468703000000231e-01 1.153351585760741260e-01
3.869920643399999971e-01 1.159164860531032848e-01
3.870194681599999909e-01 1.162699908631659729e-01
3.870323771999999996e-01 1.164367801586851936e-01
3.871069353000000102e-01 1.174034179025862379e-01
3.871412839899999736e-01 1.178506518196993924e-01
3.871787315999999923e-01 1.183396069547654195e-01
3.871870317000000172e-01 1.184481756218865867e-01
3.872236358600000261e-01 1.189278126544524028e-01
3.872290211200000165e-01 1.189984931644586519e-01
3.872879867599999804e-01 1.197743468078006912e-01
3.872881411599999879e-01 1.197763830316470046e-01
3.873086578800000179e-01 1.200471742425941457e-01
3.873370455199999784e-01 1.204225613705635634e-01
3.873606233199999860e-01 1.207349729370985059e-01
3.873734954899999972e-01 1.209057728663742726e-01
3.873916876899999862e-01 1.211474537587214906e-01
3.873959576300000096e-01 1.212042285337459058e-01
3.875064268100000264e-01 1.226795781019596743e-01
3.875222706399999995e-01 1.228922058309792065e-01
3.875298139700000255e-01 1.229935297501639213e-01
3.875402957599999865e-01 1.231344210192677480e-01
3.875406095700000275e-01 1.231386408483104433e-01
3.875706427300000256e-01 1.235429683583610383e-01
3.875754889599999919e-01 1.236082987374922393e-01
3.875840427900000273e-01 1.237236690397823247e-01
3.875951796900000135e-01 1.238739916055021095e-01
3.876015613600000131e-01 1.239601870825188801e-01
3.876108759499999890e-01 1.240860720401106287e-01
3.876151599900000133e-01 1.241440000667119459e-01
3.876240722800000094e-01 1.242645710793083280e-01
3.876349979100000009e-01 1.244124915303639889e-01
3.876424619700000185e-01 1.245136170733555092e-01
3.876446839900000163e-01 1.245437328293742540e-01
3.876553985000000258e-01 1.246890215272408176e-01
3.876799315000000190e-01 1.250221348979176916e-01
3.876938427300000156e-01 1.252112999505705093e-01
3.876975806699999860e-01 1.252621625453357868e-01
3.877151704799999821e-01 1.255017028377675703e-01
3.877153192300000217e-01 1.255037298966074633e-01
3.877242081899999748e-01 1.256249037810780456e-01
3.877451784600000062e-01 1.259110928903189874e-01
3.878089289000000162e-01 1.267839098423007016e-01
3.878117073899999823e-01 1.268220461389372722e-01
3.878155668000000111e-01 1.268750319047429742e-01
3.878240259199999818e-01 1.269912209017950988e-01
3.878461680199999928e-01 1.272957010112322207e-01
3.878573027200000189e-01 1.274490080739313913e-01
3.878808944500000133e-01 1.277742526723134042e-01
3.878839973600000102e-01 1.278170734621338345e-01
3.879035629400000018e-01 1.280873121541500348e-01
3.879139500900000148e-01 1.282309400501124852e-01
3.879165211899999743e-01 1.282665090927380125e-01
3.879535430300000143e-01 1.287794352814400356e-01
3.879950467300000150e-01 1.293561460212548919e-01
3.879964920999999789e-01 1.293762622229879256e-01
3.880010966299999864e-01 1.294403610658294013e-01
3.880064674600000041e-01 1.295151552333377865e-01
3.880180448200000187e-01 1.296764833458920463e-01
3.880969983900000031e-01 1.307803960036142965e-01
3.881005408800000112e-01 1.308300781764880072e-01
3.881201471899999866e-01 1.311052856387022736e-01
3.881724089099999886e-01 1.318408193440173126e-01
3.881791240599999915e-01 1.319355346414132768e-01
3.882061480399999764e-01 1.323171746846503738e-01
3.882252270100000069e-01 1.325870709251943391e-01
3.882301230399999858e-01 1.326563925911880548e-01
3.882524404200000112e-01 1.329726950459931278e-01
3.882532450699999749e-01 1.329841089757619055e-01
3.882711729600000217e-01 1.332385903465174715e-01
3.882833358200000196e-01 1.334114293979172805e-01
3.882957039300000135e-01 1.335873432232849156e-01
3.883348032899999747e-01 1.341445092223725322e-01
3.883567810699999900e-01 1.344583925296660709e-01
3.883710732699999779e-01 1.346627819189709085e-01
3.883814831999999884e-01 1.348117860239966825e-01
3.883901334700000096e-01 1.349356889928607917e-01
3.883928599700000039e-01 1.349747584615058060e-01
3.883958167600000122e-01 1.350171366469588574e-01
3.884062647100000043e-01 1.351669549526700043e-01
3.884156975899999975e-01 1.353023155454697868e-01
3.884321334399999937e-01 1.355383897795101600e-01
3.884627955500000174e-01 1.359795550880419368e-01
3.885046516299999753e-01 1.365833642148694960e-01
3.885411634700000061e-01 1.371115733779788570e-01
3.885483302800000205e-01 1.372154177532470265e-01
3.885548469699999785e-01 1.373098887559573988e-01
3.885896154299999794e-01 1.378146699924350793e-01
3.886087911300000197e-01 1.380936108781583571e-01
3.886246531399999982e-01 1.383246396723676330e-01
3.886303189399999969e-01 1.384072253798998009e-01
3.886530752199999772e-01 1.387392634546752435e-01
3.886591527100000110e-01 1.388280321521619953e-01
3.886721937000000016e-01 1.390186412577947284e-01
3.886743914799999922e-01 1.390507818806779872e-01
3.886776627599999867e-01 1.390986308754640355e-01
3.886837017599999999e-01 1.391869927346279789e-01
3.886855366799999989e-01 1.392138486095819139e-01
3.887096188599999946e-01 1.395666420563611565e-01
3.887472021899999741e-01 1.401184354036918989e-01
3.887519231500000116e-01 1.401878525310244483e-01
3.887553907099999817e-01 1.402388545081630911e-01
3.887564277400000212e-01 1.402541099236181421e-01
3.887652388300000261e-01 1.403837725119489455e-01
3.887687208200000244e-01 1.404350353505880444e-01
3.887867206100000250e-01 1.407002359899424127e-01
3.887909962700000222e-01 1.407632815221812606e-01
3.888104072999999938e-01 1.410497423904347736e-01
3.888126571200000159e-01 1.410829699587625718e-01
3.888428833700000031e-01 1.415298958546784558e-01
3.888523663499999783e-01 1.416703088518055931e-01
3.888857385200000238e-01 1.421651955229972786e-01
3.888974088400000140e-01 1.423385342392345376e-01
3.889264551600000175e-01 1.427705784709786818e-01
3.889313556799999794e-01 1.428435576762064896e-01
3.889547316399999954e-01 1.431920225837629568e-01
3.889610595399999871e-01 1.432864511184117062e-01
3.889709464500000213e-01 1.434340733985086658e-01
3.889712640599999882e-01 1.434388173616620854e-01
3.889970018700000254e-01 1.438236007834914343e-01
3.890086360500000229e-01 1.439977615330076954e-01
3.890109161599999976e-01 1.440319108690311656e-01
3.890295878400000240e-01 1.443117631523473388e-01
3.890296239200000117e-01 1.443123042761453312e-01
3.890348418899999827e-01 1.443905772072636706e-01
3.890459341099999913e-01 1.445570627356846938e-01
3.890465772000000211e-01 1.445667189773238159e-01
3.890577776599999926e-01 1.447349678503527248e-01
3.890682113500000261e-01 1.448918172069719179e-01
3.890800295699999856e-01 1.450696183467970468e-01
3.890831088500000257e-01 1.451159691835935406e-01
3.891104498899999875e-01 1.455279570723361782e-01
3.891154595499999869e-01 1.456035302097942186e-01
3.891176392799999828e-01 1.456364207254172705e-01
3.891241048999999896e-01 1.457340115380391654e-01
3.891428852300000130e-01 1.460177274342747689e-01
3.891532414800000228e-01 1.461743387399951910e-01
3.891588820099999846e-01 1.462596845046296723e-01
3.891638677700000049e-01 1.463351509282951879e-01
3.891645245700000033e-01 1.463450944600084291e-01
3.891865114299999928e-01 1.466782232488351156e-01
3.892032438799999938e-01 1.469320817751765262e-01
3.892119473599999768e-01 1.470642441799276390e-01
3.892444194799999924e-01 1.475580368520319485e-01
3.892463752099999952e-01 1.475878124043119577e-01
3.892498993799999862e-01 1.476414772651476470e-01
3.892737522299999919e-01 1.480050439138869689e-01
3.893138393500000238e-01 1.486174030588786610e-01
3.893651232900000037e-01 1.494032677663236774e-01
3.893717212000000205e-01 1.495045738340790020e-01
3.893723720300000246e-01 1.495145693349150817e-01
3.893802543000000060e-01 1.496356612980548895e-01
3.893804995799999835e-01 1.496394304799596453e-01
3.893979394500000080e-01 1.499075887980134691e-01
3.894339397800000158e-01 1.504621488025172371e-01
3.894533684100000004e-01 1.507620004121001944e-01
3.894543106700000257e-01 1.507765528832076818e-01
3.894722720800000149e-01 1.510541316822859859e-01
3.894808530900000232e-01 1.511868640846749656e-01
3.894851912000000249e-01 1.512539961669536748e-01
3.894881118999999892e-01 1.512992050520396980e-01
3.895003805700000266e-01 1.514892073074859957e-01
3.895065781700000063e-01 1.515852484919524845e-01
3.895187878099999890e-01 1.517745737187147781e-01
3.895269499499999788e-01 1.519012251593359619e-01
3.895433782400000156e-01 1.521563547806511485e-01
3.895593305599999723e-01 1.524043647764475318e-01
3.895630059199999828e-01 1.524615434391692337e-01
3.895732478999999748e-01 1.526209560542257648e-01
3.895999081700000088e-01 1.530364316392141544e-01
3.896003288300000089e-01 1.530429932379109292e-01
3.896043320199999993e-01 1.531054456979938361e-01
3.896095833000000064e-01 1.531873948112569273e-01
3.896098821399999745e-01 1.531920592478622223e-01
3.896134978999999943e-01 1.532485032053864660e-01
3.896206962100000060e-01 1.533609137150706014e-01
3.896403091999999790e-01 1.536674719136107981e-01
3.896700889099999898e-01 1.541337148364900211e-01
3.896707245100000105e-01 1.541436762301398589e-01
3.896899785199999799e-01 1.544456351050240706e-01
3.897514587600000024e-01 1.554124402968760088e-01
3.897717663799999954e-01 1.557326625129429321e-01
3.897769220000000256e-01 1.558140284937705733e-01
3.898006283100000080e-01 1.561885221035387294e-01
3.898050711800000179e-01 1.562587729934096226e-01
3.898191250599999935e-01 1.564811307109932326e-01
3.898408267799999827e-01 1.568249001216523442e-01
3.898429549299999852e-01 1.568586381428318521e-01
3.898574909399999955e-01 1.570892083508328985e-01
3.898802745700000183e-01 1.574510505914314962e-01
3.898898569800000047e-01 1.576033988401727703e-01
3.899125308999999984e-01 1.579642712058312859e-01
3.899371833499999940e-01 1.583572484745947584e-01
3.899463173000000116e-01 1.585030127209347550e-01
3.899535190799999773e-01 1.586180044368116770e-01
3.899563888400000011e-01 1.586638414897204585e-01
3.899581382799999774e-01 1.586917885656511928e-01
3.899784309300000085e-01 1.590161968301940787e-01
3.899927798000000223e-01 1.592458469782198072e-01
3.900006598299999849e-01 1.593720572788805967e-01
3.900021134000000167e-01 1.593953454988304985e-01
3.900067276999999999e-01 1.594692877861583202e-01
3.900175688499999960e-01 1.596431011600079608e-01
3.900261482899999854e-01 1.597807409628673736e-01
3.900311430200000262e-01 1.598609070722966652e-01
3.900311654899999980e-01 1.598612677783503022e-01
3.900351012500000158e-01 1.599244558964134644e-01
3.900457548699999832e-01 1.600955803333896088e-01
3.900465182399999731e-01 1.601078466065870565e-01
3.900896580600000108e-01 1.608020408420973713e-01
3.900956216700000034e-01 1.608981600111438204e-01
3.901052085999999752e-01 1.610527570501695260e-01
3.901094489299999912e-01 1.611211667279234816e-01
3.901109990800000205e-01 1.611461801884841449e-01
3.901137059299999987e-01 1.611898644141188108e-01
3.901281492500000003e-01 1.614230870597556655e-01
3.901401415899999892e-01 1.616168997765463633e-01
3.901406991399999913e-01 1.616259142403879689e-01
3.901494645599999922e-01 1.617676765578240361e-01
3.901641734599999856e-01 1.620057442336743647e-01
3.901680530400000180e-01 1.620685743396608203e-01
3.901746804099999744e-01 1.621759418283645893e-01
3.902142237599999786e-01 1.628175308961887224e-01
3.902152186899999764e-01 1.628336948495517911e-01
3.902241863099999986e-01 1.629794327824138911e-01
3.902250235299999925e-01 1.629930432511272342e-01
3.902516817100000202e-01 1.634268046968342936e-01
3.902530603500000139e-01 1.634492572403570820e-01
3.902549597900000222e-01 1.634801948189342213e-01
3.902685137299999885e-01 1.637010682109958926e-01
3.902691296399999898e-01 1.637111096064157167e-01
3.902846428899999776e-01 1.639641593914780149e-01
3.902972652600000258e-01 1.641702407311946277e-01
3.903063253299999813e-01 1.643182650735127703e-01
3.903121594100000258e-01 1.644136286525731405e-01
3.903137294899999832e-01 1.644392992272362131e-01
3.903155552500000014e-01 1.644691533988888454e-01
3.903205232499999955e-01 1.645504061348440628e-01
3.903256597800000005e-01 1.646344425645933085e-01
3.903261138899999927e-01 1.646418733893608155e-01
3.903292955700000122e-01 1.646939428757664414e-01
3.903323464199999759e-01 1.647438812949436615e-01
3.903340792000000170e-01 1.647722490018262431e-01
3.903386707100000019e-01 1.648474328806218692e-01
3.903412984999999891e-01 1.648904717370428541e-01
3.903462226500000187e-01 1.649711407675688579e-01
3.903572688399999935e-01 1.651521959996980482e-01
3.903815596899999907e-01 1.655507932445844932e-01
3.903835574699999755e-01 1.655836031993586643e-01
3.903837824199999917e-01 1.655872978632122461e-01
3.903886912000000264e-01 1.656679347975612560e-01
3.903938445299999782e-01 1.657526162911128198e-01
3.903948410199999941e-01 1.657689942249787052e-01
3.904036907499999765e-01 1.659144909516247490e-01
3.904081416199999821e-01 1.659876980425104009e-01
3.904135034799999793e-01 1.660759166442890566e-01
3.904200328899999906e-01 1.661833858266031361e-01
3.904291951000000149e-01 1.663342646463784047e-01
3.904344899100000155e-01 1.664214973216601168e-01
3.904349637999999789e-01 1.664293061601802015e-01
3.904464378199999919e-01 1.666184491811603663e-01
3.904495049300000242e-01 1.666690323219991443e-01
3.904518121700000233e-01 1.667070901275438666e-01
3.904567592000000031e-01 1.667887100340509909e-01
3.904573425599999759e-01 1.667983364551756109e-01
3.904591711800000087e-01 1.668285140834656621e-01
3.904642227499999785e-01 1.669118982050365463e-01
3.904922835499999856e-01 1.673755752254140194e-01
3.905039055200000275e-01 1.675678596597417469e-01
3.905103424999999961e-01 1.676744201144768076e-01
3.905154390999999725e-01 1.677588223087647101e-01
3.905172465299999729e-01 1.677887608055718127e-01
3.905240197200000041e-01 1.679009833715757183e-01
3.905447054699999754e-01 1.682440172135097334e-01
3.905543286300000028e-01 1.684037525730689988e-01
3.905713550500000131e-01 1.686866138986365948e-01
3.905910519499999900e-01 1.690142208546369096e-01
3.905921060900000019e-01 1.690317652581887486e-01
3.906045135499999765e-01 1.692383546535752847e-01
3.906167355399999819e-01 1.694420143084620078e-01
3.906195273799999979e-01 1.694885578545357041e-01
3.906206259500000222e-01 1.695068746714417096e-01
3.906238850200000057e-01 1.695612216844551434e-01
3.906303179100000245e-01 1.696685269202611313e-01
3.906395186500000172e-01 1.698220775709378683e-01
3.906398615200000202e-01 1.698278014314456574e-01
3.906437065100000217e-01 1.698919980400951935e-01
3.906587734599999973e-01 1.701437083205544765e-01
3.906815325599999889e-01 1.705243774717313254e-01
3.906924688100000265e-01 1.707074912400284306e-01
3.907040869899999769e-01 1.709021608938818271e-01
3.907053682900000213e-01 1.709236385453890006e-01
3.907095349799999950e-01 1.709934941704229217e-01
3.907187480300000071e-01 1.711480181399726574e-01
3.907218152699999947e-01 1.711994825945525878e-01
3.907337879700000238e-01 1.714004642294387759e-01
3.907357033100000154e-01 1.714326303765560944e-01
3.907420635100000150e-01 1.715394710087428387e-01
3.907436340100000072e-01 1.715658593086027972e-01
3.907646931100000054e-01 1.719199550367347396e-01
3.907657496499999938e-01 1.719377323868723773e-01
3.907710330899999973e-01 1.720266491978850176e-01
3.907722312099999873e-01 1.720468168496696038e-01
3.907800573899999907e-01 1.721785900892749410e-01
3.908016879999999804e-01 1.725431302139256995e-01
3.908081265200000209e-01 1.726517334134185511e-01
3.908414562099999934e-01 1.732146260594673026e-01
3.908414909599999820e-01 1.732152135484007482e-01
3.908572784300000102e-01 1.734822502192702176e-01
3.908578732399999867e-01 1.734923162337287383e-01
3.908682261099999944e-01 1.736675781718362566e-01
3.908736757399999817e-01 1.737598792482938914e-01
3.908873452000000137e-01 1.739915379028131315e-01
3.909075756000000013e-01 1.743347460975137042e-01
3.909451164400000178e-01 1.749727642312993714e-01
3.909484007499999803e-01 1.750286524827083801e-01
3.909489515599999798e-01 1.750380265824763026e-01
3.909673255100000189e-01 1.753509108294936669e-01
3.909708281300000032e-01 1.754105960669493092e-01
3.909825199299999943e-01 1.756099195481506947e-01
3.910079672499999770e-01 1.760442450269051329e-01
3.910090803599999831e-01 1.760632586898948082e-01
3.910147901100000101e-01 1.761608106042754085e-01
3.910262485700000124e-01 1.763566832679568375e-01
3.910545086800000236e-01 1.768403546386498881e-01
3.910581939100000182e-01 1.769034890361871337e-01
3.910612358600000227e-01 1.769556136595323292e-01
3.910680992000000189e-01 1.770732544654410323e-01
3.910690913600000096e-01 1.770902646310121287e-01
3.910769551500000163e-01 1.772251225138067321e-01
3.910958388399999874e-01 1.775492279085873482e-01
3.911076354299999891e-01 1.777518853861727033e-01
3.911085371599999916e-01 1.777673825022744736e-01
3.911134211899999769e-01 1.778513341668068182e-01
3.911147325500000105e-01 1.778738794112803556e-01
3.911213541699999907e-01 1.779877475645755269e-01
3.911254159199999969e-01 1.780576178599897474e-01
3.911417089700000016e-01 1.783380649713024457e-01
3.911504387199999933e-01 1.784884418440376153e-01
3.911695757199999957e-01 1.788183712211139365e-01
3.911791775199999766e-01 1.789840545487021983e-01
3.911799833699999840e-01 1.789979642411680949e-01
3.911849612000000143e-01 1.790839011207604470e-01
3.912130448899999724e-01 1.795692219968000880e-01
3.912177462900000013e-01 1.796505486980857214e-01
3.912246564399999849e-01 1.797701252442087116e-01
3.912461202699999974e-01 1.801418644032375949e-01
3.912499130900000122e-01 1.802076036380479973e-01
3.912543823899999884e-01 1.802850873175198543e-01
3.912670619899999980e-01 1.805050256856413071e-01
3.912740512399999759e-01 1.806263320510110848e-01
3.912748048599999917e-01 1.806394150339814542e-01
3.912949622399999883e-01 1.809895713753150726e-01
3.912999817400000246e-01 1.810768318288007994e-01
3.913009807300000253e-01 1.810942017069607224e-01
3.913037799999999899e-01 1.811428794049036450e-01
3.913041835600000184e-01 1.811498977575036751e-01
3.913122224400000237e-01 1.812897382186808848e-01
3.913251504199999897e-01 1.815147688247382707e-01
3.913335460799999832e-01 1.816610012971138777e-01
3.913486870699999787e-01 1.819249076950554267e-01
3.913529190999999741e-01 1.819987145346400603e-01
3.913625681599999795e-01 1.821670646776406000e-01
3.913686960800000225e-01 1.822740309200964748e-01
3.913847684199999732e-01 1.825547689590570899e-01
3.914150215400000188e-01 1.830839369639236103e-01
3.914554882499999833e-01 1.837932488219766736e-01
3.914728057699999875e-01 1.840973174925887301e-01
3.914777296999999989e-01 1.841838311782784676e-01
3.914782050999999763e-01 1.841921853182895141e-01
3.914967805699999803e-01 1.845187941623125938e-01
3.915241290200000002e-01 1.850003116738133668e-01
3.915292039600000162e-01 1.850897507128231867e-01
3.915380412999999726e-01 1.852455611255648948e-01
3.915394275199999830e-01 1.852700088441889825e-01
3.915425468800000086e-01 1.853250299746763696e-01
3.915474193999999852e-01 1.854109946839909151e-01
3.915521524500000239e-01 1.854945224540901494e-01
3.915576656599999983e-01 1.855918477488326945e-01
3.915773654799999948e-01 1.859398696409064189e-01
3.915782407300000267e-01 1.859553414069503030e-01
3.915842513500000233e-01 1.860616125051714476e-01
3.915886016299999772e-01 1.861385513508729828e-01
3.915960917399999852e-01 1.862710672771223375e-01
3.916034756999999811e-01 1.864017623890710240e-01
3.916133313399999816e-01 1.865762943933724771e-01
3.916164036900000034e-01 1.866307228472001700e-01
3.916345510900000049e-01 1.869524150053876732e-01
3.916360214299999809e-01 1.869784941875708428e-01
3.916415874399999941e-01 1.870772379901458060e-01
3.916433591199999786e-01 1.871086752462836067e-01
3.916485236400000236e-01 1.872003347836148635e-01
3.916503761699999808e-01 1.872332201208890545e-01
3.916555865899999933e-01 1.873257324673829882e-01
3.916659560399999851e-01 1.875099287831239470e-01
3.916864623399999856e-01 1.878745190533041010e-01
3.917307762000000193e-01 1.886638878979998712e-01
3.917350417000000085e-01 1.887399775533479263e-01
3.917596477799999977e-01 1.891792795826094387e-01
3.917653983400000151e-01 1.892820372883841085e-01
3.917666663800000171e-01 1.893047007274665239e-01
3.917852653400000218e-01 1.896373083335657350e-01
3.917896060100000133e-01 1.897149848051375987e-01
3.917908004799999788e-01 1.897363633287850737e-01
3.917982306700000250e-01 1.898693815162459941e-01
3.918107299699999935e-01 1.900932782252683362e-01
3.918166614499999922e-01 1.901995840273084104e-01
3.918209497899999838e-01 1.902764637159192196e-01
3.918455340299999978e-01 1.907175686991351427e-01
3.918527979499999980e-01 1.908480222646113389e-01
3.918660450099999970e-01 1.910860686400958630e-01
3.918719297100000110e-01 1.911918736175233779e-01
3.918819942199999740e-01 1.913729134331087489e-01
3.918837487099999795e-01 1.914044838462010678e-01
3.918861282500000209e-01 1.914473065509491034e-01
3.918980906599999758e-01 1.916626735336409149e-01
3.919012529400000000e-01 1.917196308876240596e-01
3.919027007700000009e-01 1.917457119126053100e-01
3.919047148099999989e-01 1.917819961852909039e-01
3.919056804200000133e-01 1.917993937837643159e-01
3.919145344700000200e-01 1.919589641135355240e-01
3.919225858000000007e-01 1.921041381001094006e-01
3.919455336600000117e-01 1.925182807142599151e-01
3.919493190100000191e-01 1.925866477546967492e-01
3.919884419499999884e-01 1.932941144000457911e-01
3.920162966299999829e-01 1.937987804969663053e-01
3.920268145199999887e-01 1.939895504588243225e-01
3.920356173999999805e-01 1.941493020720172491e-01
3.920765858899999956e-01 1.948938377624321316e-01
3.920813495500000134e-01 1.949805220783061843e-01
3.920855954999999948e-01 1.950578053812643819e-01
3.920915969500000098e-01 1.951670734401417806e-01
3.920977733400000109e-01 1.952795654562129446e-01
3.921137700699999784e-01 1.955711006907344673e-01
3.921147855100000079e-01 1.955896156727130464e-01
3.921267218200000237e-01 1.958073356492850414e-01
3.921402649299999821e-01 1.960545419199883344e-01
