# Fitting to data1.dat with error function
# r_S CDF(fit)
4.841746583900000123e-01 3.827459131611199439e-05
4.843300237800000074e-01 4.090453625160694884e-05
4.845095244400000056e-01 4.415555449810426580e-05
4.845364519199999997e-01 4.466381374484962308e-05
4.846432880700000112e-01 4.673533511123650896e-05
4.846915309800000071e-01 4.770019416133752799e-05
4.849844569299999741e-01 5.397469973361657125e-05
4.851145804700000008e-01 5.700490611426634047e-05
4.851153258400000001e-01 5.702271706070627388e-05
4.854764856200000089e-01 6.629840924571306360e-05
4.856907636400000228e-01 7.245544605272158378e-05
4.858275637500000244e-01 7.666369716097243270e-05
4.858304537500000020e-01 7.675503280901718739e-05
4.858324266399999813e-01 7.681744290294334476e-05
4.859545017499999897e-01 8.077341886919553460e-05
4.859982654100000188e-01 8.223772911236659766e-05
4.860423681000000107e-01 8.373862362809347815e-05
4.860850930699999739e-01 8.521717492837588281e-05
4.864401667500000137e-01 9.849039989762164993e-05
4.869274657000000062e-01 1.198904863223271278e-04
4.870115488799999781e-01 1.239981327857408999e-04
4.870253072099999803e-01 1.246826952880364381e-04
4.870553892300000243e-01 1.261918301395104081e-04
4.870630266000000042e-01 1.265776942633856095e-04
4.872275795100000084e-01 1.351650677971494297e-04
4.873804942200000156e-01 1.436318797236602052e-04
4.874143119400000113e-01 1.455702692276794608e-04
4.875860169199999761e-01 1.557959789822427332e-04
4.876190162099999781e-01 1.578367077820774789e-04
4.877792661800000040e-01 1.681075479117999372e-04
4.878214738000000161e-01 1.709149720232616687e-04
4.878957096800000115e-01 1.759594299782230031e-04
4.880635692799999981e-01 1.878836905592207174e-04
4.880769111400000138e-01 1.888631625177605855e-04
4.881695388699999749e-01 1.957960073175613047e-04
4.881813028900000018e-01 1.966933259451852933e-04
4.881902115100000272e-01 1.973753997034921603e-04
4.883464764100000077e-01 2.097048155649816614e-04
4.884765342199999805e-01 2.205110481961480851e-04
4.884827327399999808e-01 2.210388262607887455e-04
4.886091478299999791e-01 2.320631786564275600e-04
4.886486024400000239e-01 2.356076098009585174e-04
4.889654168700000025e-01 2.659548311830794987e-04
4.891410000899999999e-01 2.843047986552660333e-04
4.891935364000000175e-01 2.900203504681564404e-04
4.893188716199999844e-01 3.040907360101763324e-04
4.895646372999999940e-01 3.335429935050759909e-04
4.900126327900000134e-01 3.941583878031562627e-04
4.904203058100000123e-01 4.580528099750735826e-04
4.904492404799999927e-01 4.629342165745620186e-04
4.905881678399999779e-01 4.870503156740868533e-04
4.906684395500000018e-01 5.015095938067370973e-04
4.908559743500000017e-01 5.368524541911057213e-04
4.909399890899999730e-01 5.534214405585879959e-04
4.909432287800000183e-01 5.540697264203586769e-04
4.909508765000000219e-01 5.556028779927779659e-04
4.911078775900000193e-01 5.879570337016248871e-04
4.911142099599999922e-01 5.892977986090564002e-04
4.911285216699999845e-01 5.923384589645586118e-04
4.911981064200000024e-01 6.073300601537878762e-04
4.912137798999999805e-01 6.107548211966018492e-04
4.912829925100000161e-01 6.260925961683594387e-04
4.914940530499999904e-01 6.750874805637741005e-04
4.915391215800000158e-01 6.859975690913788782e-04
4.915426034200000016e-01 6.868471759842731394e-04
4.915892526299999732e-01 6.983240852699856838e-04
4.916125895699999804e-01 7.041316970494149174e-04
4.916249618499999863e-01 7.072286843594066674e-04
4.916261465499999761e-01 7.075258923532889987e-04
4.916447693300000088e-01 7.122129830682277785e-04
4.916511862599999838e-01 7.138346533610562261e-04
4.917045612700000068e-01 7.274559471756592011e-04
4.918363119699999952e-01 7.621105582767961906e-04
4.921377032300000010e-01 8.471787492396187780e-04
4.921847596600000263e-01 8.612226924180621523e-04
4.921957412499999851e-01 8.645308016027586362e-04
4.923758864200000196e-01 9.204929779678683310e-04
4.923790266499999957e-01 9.214973581533891789e-04
4.924147361299999748e-01 9.329898250706736285e-04
4.924686884100000217e-01 9.506033461105789506e-04
4.925484149000000089e-01 9.771908309627597156e-04
4.925955769500000025e-01 9.932382543568207822e-04
4.926370604399999964e-01 1.007553058552601577e-03
4.926393235300000062e-01 1.008339407637448559e-03
4.926492129400000253e-01 1.011782263278138139e-03
4.926578834099999971e-01 1.014809633493929386e-03
4.929535901100000062e-01 1.123169727396122752e-03
4.930326753900000081e-01 1.153895060115317506e-03
4.930936976099999924e-01 1.178126819252500734e-03
4.931794126799999844e-01 1.212951354637448187e-03
4.932656732699999824e-01 1.248946353390567587e-03
4.933454835200000166e-01 1.283117368370723099e-03
4.934291551400000198e-01 1.319857832093429550e-03
4.936651422600000227e-01 1.428721503540453241e-03
4.938627569499999814e-01 1.526123584130789634e-03
4.938969315100000257e-01 1.543569459826810153e-03
4.939515049700000104e-01 1.571806216834115144e-03
4.940662884400000010e-01 1.632738664767707792e-03
4.941042278200000193e-01 1.653347009913985755e-03
4.941161049800000260e-01 1.659847109390433229e-03
4.941425004700000234e-01 1.674376178875169874e-03
4.941890883699999737e-01 1.700302792365881999e-03
4.942487506000000086e-01 1.734039020648781015e-03
4.943154329000000180e-01 1.772464890496205925e-03
4.945239323400000275e-01 1.897664309967517227e-03
4.945492167100000169e-01 1.913381258463131562e-03
4.946131417399999841e-01 1.953646423809130006e-03
4.946457303899999824e-01 1.974468206641433188e-03
4.946826118400000083e-01 1.998275723461673259e-03
4.947024166499999764e-01 2.011167295659976872e-03
4.947096759499999830e-01 2.015911479303356124e-03
4.947958647899999840e-01 2.073020127492331000e-03
4.948429473700000081e-01 2.104833262306982089e-03
4.948563845999999766e-01 2.113993517759094054e-03
4.948920720000000162e-01 2.138497678353445952e-03
4.949942345000000188e-01 2.210076570919483618e-03
4.950391700599999778e-01 2.242242188562781902e-03
4.950692576199999806e-01 2.264015824053500214e-03
4.950730846199999924e-01 2.266799018655341058e-03
4.950828579500000104e-01 2.273920765392289933e-03
4.951215654000000188e-01 2.302326094397399991e-03
4.953585136499999986e-01 2.483324844689049904e-03
4.953659319500000047e-01 2.489193731988081915e-03
4.955047082199999786e-01 2.601321830343561459e-03
4.955072447000000158e-01 2.603413055336734061e-03
4.956325227899999741e-01 2.708609246621918043e-03
4.956918100500000146e-01 2.759718144451639432e-03
4.957454890399999869e-01 2.806741425476932950e-03
4.958823903899999830e-01 2.929958051065661984e-03
4.959507975099999855e-01 2.993336059628093349e-03
4.959581461600000019e-01 3.000217411089745045e-03
4.959925534699999861e-01 3.032626744312705291e-03
4.960056184200000162e-01 3.045015411514362391e-03
4.960401173000000274e-01 3.077947920957835315e-03
4.960525004599999899e-01 3.089846843763788264e-03
4.960741680599999870e-01 3.110766825398902924e-03
4.961177108400000035e-01 3.153193255431840925e-03
4.961534936199999968e-01 3.188447720802956020e-03
4.961722151899999878e-01 3.207033858991958919e-03
4.961875780600000230e-01 3.222358349534049093e-03
4.962263202600000200e-01 3.261296723033435541e-03
4.962841639100000202e-01 3.320221157024960679e-03
4.963242173199999829e-01 3.361582017606501438e-03
4.963304059099999943e-01 3.368013763281441086e-03
4.963883047900000123e-01 3.428725484480865671e-03
4.964204184100000083e-01 3.462821542698224508e-03
4.964312428700000113e-01 3.474382666138087217e-03
4.965444643899999955e-01 3.597403738221705005e-03
4.965992926600000246e-01 3.658371027876750059e-03
4.966756121099999977e-01 3.744779108287188407e-03
4.966948010700000249e-01 3.766790590894741886e-03
4.967570674299999767e-01 3.839016967079444953e-03
4.967610786100000175e-01 3.843712046165348450e-03
4.969547278399999990e-01 4.076590360265419655e-03
4.969767100399999915e-01 4.103808235859540687e-03
4.970007817300000075e-01 4.133799719956754437e-03
4.970971234400000105e-01 4.255806801102268722e-03
4.971854269400000081e-01 4.370451849089518337e-03
4.972057183399999913e-01 4.397183126765291661e-03
4.973421573799999829e-01 4.580748618995822419e-03
4.973521828099999875e-01 4.594502855141402442e-03
4.974325623899999993e-01 4.706117593650249731e-03
4.974401409299999965e-01 4.716764883928914465e-03
4.975072450999999951e-01 4.811982713068541084e-03
4.975339126400000200e-01 4.850296116175045746e-03
4.975394421200000084e-01 4.858274303183640619e-03
4.977980823900000074e-01 5.244770572335244463e-03
4.978084137600000125e-01 5.260762011443154140e-03
4.978928058100000054e-01 5.393021030768274660e-03
4.979751851299999976e-01 5.524968398928242763e-03
4.980457086399999733e-01 5.640196720299084365e-03
4.980879493800000057e-01 5.710231189977266197e-03
4.981506358400000223e-01 5.815587282940681835e-03
4.982098566400000039e-01 5.916699283662063547e-03
4.982542680400000035e-01 5.993545972415026402e-03
4.982772353300000123e-01 6.033633189304055122e-03
4.982861873700000221e-01 6.049322375343724190e-03
4.982961950900000048e-01 6.066904522873728389e-03
4.984167942600000178e-01 6.282368670170235259e-03
4.984385753800000263e-01 6.321997421854574917e-03
4.984631621999999762e-01 6.366996626128273995e-03
4.985189668100000193e-01 6.470184521510324860e-03
4.985726845599999790e-01 6.570908298505817591e-03
4.985970754199999799e-01 6.617098463625736837e-03
4.985974612099999814e-01 6.617831353371461667e-03
4.986444962100000100e-01 6.707723797573450497e-03
4.988346426999999972e-01 7.082222083551026337e-03
4.988961943399999877e-01 7.207341299400038537e-03
4.989068272300000162e-01 7.229151688684321009e-03
4.989581671900000237e-01 7.335282219322059039e-03
4.989982694599999768e-01 7.419135062653903212e-03
4.990936877400000138e-01 7.622056619529526955e-03
4.991169290399999903e-01 7.672216825396704909e-03
4.991230236599999981e-01 7.685418450176173533e-03
4.991730398099999966e-01 7.794516519686933709e-03
4.992880101900000200e-01 8.050476941171169631e-03
4.993113473399999891e-01 8.103325732159272210e-03
4.993621563799999774e-01 8.219442420198674881e-03
4.993822045899999895e-01 8.265660312402667298e-03
4.994342918199999870e-01 8.386807430997678114e-03
4.995374219200000021e-01 8.631278880004311649e-03
4.995912984900000020e-01 8.761462632527416972e-03
4.996293442399999951e-01 8.854427825321253831e-03
4.996313479500000265e-01 8.859347786468463326e-03
4.996315996099999768e-01 8.859965888232013143e-03
4.996457906999999810e-01 8.894881812259280984e-03
4.996660589199999891e-01 8.944959037755384479e-03
4.996846406900000148e-01 8.991086355796595875e-03
4.996853909200000277e-01 8.992953092111732882e-03
4.997321281000000059e-01 9.109916794632966219e-03
4.997994404700000226e-01 9.280711642923045179e-03
4.998030904399999863e-01 9.290052448745256264e-03
4.998031132699999879e-01 9.290110899925041466e-03
4.998953787500000079e-01 9.528980950386234383e-03
4.998987834899999982e-01 9.537897432912501028e-03
4.999684161299999818e-01 9.721861274116505580e-03
5.000069071799999598e-01 9.824876050121833515e-03
5.000098163999999734e-01 9.832700694309748357e-03
5.000246515799999791e-01 9.872686120424301048e-03
5.000661929699999897e-01 9.985409501138076127e-03
5.000712701899999724e-01 9.999263390397306051e-03
5.001197694200000265e-01 1.013244797252027540e-02
5.001496893600000382e-01 1.021538132522470388e-02
5.001539478600000033e-01 1.022723321669377627e-02
5.001670432600000549e-01 1.026375438609034019e-02
5.002823987200000211e-01 1.059040774279973451e-02
5.002840005399999956e-01 1.059500666381635314e-02
5.003221677900000497e-01 1.070510287391529536e-02
5.004083487399999530e-01 1.095736877019143352e-02
5.004208790199999868e-01 1.099447433834671584e-02
5.004405584200000146e-01 1.105297105785713052e-02
5.004668347799999806e-01 1.113149907249649795e-02
5.004983768399999811e-01 1.122640420679987816e-02
5.005964914499999585e-01 1.152612662888791162e-02
5.006107673299999838e-01 1.157031096798766256e-02
5.006885317200000518e-01 1.181358610766020112e-02
5.006887751799999897e-01 1.181435465512653549e-02
5.008436187999999456e-01 1.231203369484051846e-02
5.008980728199999843e-01 1.249131914921469688e-02
5.009873634100000528e-01 1.279019452579938099e-02
5.010104671299999701e-01 1.286852793922588223e-02
5.010596768099999654e-01 1.303675803618598028e-02
5.010792070299999734e-01 1.310404990457253449e-02
5.011004335500000018e-01 1.317752665381621835e-02
5.011229136999999501e-01 1.325573080343583898e-02
5.011282626399999884e-01 1.327439768548538401e-02
5.011348492899999618e-01 1.329741515624455195e-02
5.012357634799999850e-01 1.365440011641461115e-02
5.012623216499999534e-01 1.374971331067303959e-02
5.013042064399999553e-01 1.390119765434760790e-02
5.013046100900000468e-01 1.390266450473393034e-02
5.013674257300000381e-01 1.413256683699970484e-02
5.013787676400000004e-01 1.417442498610499424e-02
5.014586022700000534e-01 1.447209361598034150e-02
5.014725183899999550e-01 1.452452779563301322e-02
5.015147613699999507e-01 1.468469668370325776e-02
5.015323824099999772e-01 1.475195657437367025e-02
5.015475317699999991e-01 1.480999368007035466e-02
5.016271536599999914e-01 1.511826323580217624e-02
5.016290936499999686e-01 1.512584252830434517e-02
5.016316867100000243e-01 1.513597838003605256e-02
5.016878917999999521e-01 1.535711345514334525e-02
5.016898855100000443e-01 1.536500825486725175e-02
5.016914003900000418e-01 1.537100928765861019e-02
5.016932666100000215e-01 1.537840488242164794e-02
5.018634207200000086e-01 1.606566776574552824e-02
5.018728588499999921e-01 1.610454755574186603e-02
5.018769018900000045e-01 1.612122725928455402e-02
5.018911356799999890e-01 1.618006710674113613e-02
5.019593807600000179e-01 1.646474206906523019e-02
5.019778104800000085e-01 1.654235050491076331e-02
5.020405320599999888e-01 1.680882446486592352e-02
5.021086923899999999e-01 1.710255945051808446e-02
5.021298302700000216e-01 1.719453912047941291e-02
5.021360968100000433e-01 1.722188852633210754e-02
5.021701782899999911e-01 1.737128381246455522e-02
5.021855771000000024e-01 1.743914627307380227e-02
5.023093913399999666e-01 1.799306770241304587e-02
5.023899768299999735e-01 1.836159477998250411e-02
5.023948429600000321e-01 1.838405254972474978e-02
5.024120536999999720e-01 1.846366997345139094e-02
5.024176483900000267e-01 1.848961434643608959e-02
5.025455891600000280e-01 1.909144447638810860e-02
5.025487026999999607e-01 1.910629568725635830e-02
5.025598982000000214e-01 1.915977805959268032e-02
5.025615400499999774e-01 1.916763208322891376e-02
5.026413481499999447e-01 1.955271926365764745e-02
5.026589076499999864e-01 1.963832299426143679e-02
5.027323223399999819e-01 1.999967913548972298e-02
5.028102020600000444e-01 2.038916281768105021e-02
5.029015419500000306e-01 2.085413477744701982e-02
5.029877718199999848e-01 2.130130034114824378e-02
5.029995894900000097e-01 2.136321092017468004e-02
5.030472028800000439e-01 2.161419216403343002e-02
5.030555992199999826e-01 2.165870865750935126e-02
5.030621563899999593e-01 2.169352791943496284e-02
5.030757421899999526e-01 2.176582046174463381e-02
5.031002735999999809e-01 2.189687210871593681e-02
5.031036451100000528e-01 2.191493535740351994e-02
5.031215163700000215e-01 2.201089290931484976e-02
5.031384220200000312e-01 2.210199197400930515e-02
5.031474395199999616e-01 2.215071436489524093e-02
5.031662594500000418e-01 2.225269224071352303e-02
5.031815345500000314e-01 2.233575302957041542e-02
5.031884321199999732e-01 2.237334529006573813e-02
5.032543039200000345e-01 2.273504732273462503e-02
5.032580408800000349e-01 2.275571384350277837e-02
5.034091128100000034e-01 2.360454256864330524e-02
5.034300782399999674e-01 2.372441932122021369e-02
5.034601177399999905e-01 2.389707191921575102e-02
5.034659378700000465e-01 2.393064506292519322e-02
5.034828867399999686e-01 2.402863969387475374e-02
5.035271148800000152e-01 2.428594610940587595e-02
5.035323206899999793e-01 2.431638363261062752e-02
5.035503286900000486e-01 2.442192063435005833e-02
5.036138544899999570e-01 2.479729315340989393e-02
5.036235682899999899e-01 2.485511615782715067e-02
5.036701974699999695e-01 2.513426060585022270e-02
5.036992344199999749e-01 2.530941360942412510e-02
5.037001745000000419e-01 2.531510128714814511e-02
5.037348685300000461e-01 2.552575753389962898e-02
5.037464458100000542e-01 2.559637863922781253e-02
5.037675337999999448e-01 2.572543519735437378e-02
5.037676740300000011e-01 2.572629521159902621e-02
5.037856462199999941e-01 2.583671590999148115e-02
5.038101036000000033e-01 2.598761829214041308e-02
5.038128937000000418e-01 2.600488000650102993e-02
5.038373481600000314e-01 2.615658500016293520e-02
5.039138794999999948e-01 2.663614221710702834e-02
5.039195032700000132e-01 2.667166943942755886e-02
5.039394624099999831e-01 2.679807760673769135e-02
5.040150469299999880e-01 2.728132360717749894e-02
5.042515976300000480e-01 2.884089306155174226e-02
5.042974001000000150e-01 2.915127439092923822e-02
5.043599108099999784e-01 2.957935276560913485e-02
5.043628815399999743e-01 2.959982575250613701e-02
5.043690504000000185e-01 2.964237643675388112e-02
5.043850320799999620e-01 2.975284874918687761e-02
5.044120074500000328e-01 2.994008900375316751e-02
5.044206783200000377e-01 3.000048201841926110e-02
5.044242012599999825e-01 3.002504830324020935e-02
5.044484389200000196e-01 3.019451570527326156e-02
5.044712000800000151e-01 3.035438069563672903e-02
5.044986815599999952e-01 3.054833323363881359e-02
5.045072868600000149e-01 3.060927638468241563e-02
5.045512820199999915e-01 3.092242757452595692e-02
5.045631715699999686e-01 3.100750931593365678e-02
5.045676838299999467e-01 3.103984976275159235e-02
5.045988536600000129e-01 3.126401447338605921e-02
5.046253374300000427e-01 3.145552889984531975e-02
5.046632211299999504e-01 3.173116566775563419e-02
5.046674292799999684e-01 3.176190638534076571e-02
5.046789714999999621e-01 3.184634911671879731e-02
5.046838621200000485e-01 3.188218472183984575e-02
5.046947282200000551e-01 3.196192437272293851e-02
5.047001389199999855e-01 3.200169156799831383e-02
5.047271895999999591e-01 3.220112003287745051e-02
5.047315043200000240e-01 3.223302454382431792e-02
5.047418791500000168e-01 3.230984637712774887e-02
5.047440696999999643e-01 3.232608590521413028e-02
5.048137968400000508e-01 3.284653422141892154e-02
5.048362101000000157e-01 3.301528816755661122e-02
5.048675475499999621e-01 3.325243130595184615e-02
5.048890005699999683e-01 3.341558256478416311e-02
5.048907822499999476e-01 3.342916191866346365e-02
5.049252720800000427e-01 3.369292807439933091e-02
5.049520359100000411e-01 3.389878656475464602e-02
5.051236665699999628e-01 3.524363169869421109e-02
5.051283720500000518e-01 3.528111007093626128e-02
5.051439179800000234e-01 3.540516331727383559e-02
5.051568622100000017e-01 3.550872825344647543e-02
5.051842197500000520e-01 3.572842929329056449e-02
5.052189598999999864e-01 3.600902229537522592e-02
5.052197695800000332e-01 3.601558346824756951e-02
5.052300564499999647e-01 3.609902751972610124e-02
5.052765243000000295e-01 3.647793603612620172e-02
5.052902027500000282e-01 3.659009092391818374e-02
5.053005370099999949e-01 3.667501245851162439e-02
5.053073111300000475e-01 3.673076605180247700e-02
5.053212630700000263e-01 3.684581426124539094e-02
5.053342896100000425e-01 3.695349741525527643e-02
5.053711886899999728e-01 3.725991875506440287e-02
5.054178206899999637e-01 3.765013147115409131e-02
5.054295079999999718e-01 3.774845101159307603e-02
5.054334639699999965e-01 3.778177805922461330e-02
5.054337971500000304e-01 3.778458602842210690e-02
5.054819250600000036e-01 3.819199049785604316e-02
5.054958941199999556e-01 3.831090759373106946e-02
5.055542001199999635e-01 3.881052406599772020e-02
5.055718080100000122e-01 3.896244285762295867e-02
5.056389404400000176e-01 3.954610173425759934e-02
5.056643414699999450e-01 3.976878800923200341e-02
5.056667436999999765e-01 3.978990058983405964e-02
5.056679827400000216e-01 3.980079375463702052e-02
5.056780269999999744e-01 3.988918855119771845e-02
5.057189740299999903e-01 4.025119663267678893e-02
5.057562728600000224e-01 4.058326954083124605e-02
5.057569018199999933e-01 4.058888820385686547e-02
5.057617883399999625e-01 4.063256226831013507e-02
5.057659435100000378e-01 4.066972977273425327e-02
5.058517503799999648e-01 4.144344928004506379e-02
5.059132504700000199e-01 4.200529987938989018e-02
5.059274814799999964e-01 4.213618567676197246e-02
5.059279433800000225e-01 4.214043939876233047e-02
5.059387680000000387e-01 4.224022485360490187e-02
5.059698291899999978e-01 4.252762045365793275e-02
5.059908783600000071e-01 4.272327657823160596e-02
5.060009624600000366e-01 4.281726771517047059e-02
5.060052741999999659e-01 4.285750723807973950e-02
5.060113668200000303e-01 4.291441900855375025e-02
5.060192762999999871e-01 4.298839333609394409e-02
5.060493201100000338e-01 4.327032096797522875e-02
5.060686736499999672e-01 4.345272171700353958e-02
5.060944323599999572e-01 4.369645135235400435e-02
5.060970224599999900e-01 4.372101986615289926e-02
5.061344156999999511e-01 4.407695866728028600e-02
5.061966692699999548e-01 4.467471758050534092e-02
5.062015687399999964e-01 4.472203811278246954e-02
5.062251545799999475e-01 4.495040229045010882e-02
5.062587409800000104e-01 4.527721351194091692e-02
5.062650067499999684e-01 4.533839340036760479e-02
5.062751940099999848e-01 4.543800521557911365e-02
5.063109597499999559e-01 4.578911982373518041e-02
5.063356311700000223e-01 4.603258919370967206e-02
5.063370074699999890e-01 4.604620174720763792e-02
5.063876927799999539e-01 4.654977068891286152e-02
5.064299320799999782e-01 4.697279482931887573e-02
5.064318861800000127e-01 4.699243939043434848e-02
5.064553787000000140e-01 4.722912567263326533e-02
5.065288455799999978e-01 4.797547332659857222e-02
5.065749928299999594e-01 4.844908910745210351e-02
5.066244961700000493e-01 4.896129810565813534e-02
5.066324334599999757e-01 4.904382592341249847e-02
5.066360614599999534e-01 4.908158496863018749e-02
5.066386855900000263e-01 4.910891053039645460e-02
5.066731553200000127e-01 4.946897964241303569e-02
5.066787294300000299e-01 4.952740396556587488e-02
5.066818029099999787e-01 4.955964180061533941e-02
5.066862467899999611e-01 4.960628341666217800e-02
5.066957156600000456e-01 4.970578263841041178e-02
5.067103057299999769e-01 4.985940724003784519e-02
5.067677873600000549e-01 5.046834252411952493e-02
5.067689968599999872e-01 5.048121880583467114e-02
5.067866884699999686e-01 5.066986217796320968e-02
5.067887005800000289e-01 5.069135256102247356e-02
5.068403271100000440e-01 5.124523741793379772e-02
5.068530597399999449e-01 5.138257937004536702e-02
5.068700574300000206e-01 5.156638300247678997e-02
5.068764554400000399e-01 5.163570282628782149e-02
5.068909274199999704e-01 5.179277413094413030e-02
5.069930067800000328e-01 5.291150233337360564e-02
5.070297907199999843e-01 5.331929862390677455e-02
5.070644359999999518e-01 5.370565940312077569e-02
5.070661992899999637e-01 5.372538258604747652e-02
5.071162654199999897e-01 5.428779212990109126e-02
5.071327374199999793e-01 5.447384261767812541e-02
5.071374203099999756e-01 5.452682761024463254e-02
5.071714083199999612e-01 5.491261046655926403e-02
5.072525907299999526e-01 5.584280631382587679e-02
5.072727697500000188e-01 5.607593786552311776e-02
5.072737540599999706e-01 5.608732936555060888e-02
5.072953436299999508e-01 5.633764651236161658e-02
5.073059007300000367e-01 5.646036945647842087e-02
5.073121339499999660e-01 5.653292752531247078e-02
5.073220914299999551e-01 5.664899042566368115e-02
5.073293296999999979e-01 5.673347638517850511e-02
5.073551058099999844e-01 5.703514452853641892e-02
5.073840797399999936e-01 5.737574405906403774e-02
5.074358807200000099e-01 5.798867029017340524e-02
5.074439446699999801e-01 5.808454679909402785e-02
5.074449686499999945e-01 5.809673033940193632e-02
5.074474303399999497e-01 5.812602828763202556e-02
5.075277688299999479e-01 5.908856843042370466e-02
5.075472739399999877e-01 5.932413619541848648e-02
5.075840137299999499e-01 5.976985029026493645e-02
5.075905555299999872e-01 5.984948753729468773e-02
5.075948789999999988e-01 5.990216532734132793e-02
5.075978359999999689e-01 5.993821475507471463e-02
5.076985639500000147e-01 6.117638802814795440e-02
5.077293483600000545e-01 6.155875918980419081e-02
5.077313290799999601e-01 6.158342534793648237e-02
5.077355641499999850e-01 6.163619110648432819e-02
5.077789909100000054e-01 6.217929455492993140e-02
5.077929655899999783e-01 6.235485630159864900e-02
5.077963183999999464e-01 6.239703457905193540e-02
5.078045084000000209e-01 6.250015814808418391e-02
5.078489803600000352e-01 6.306244377157571579e-02
5.079301331900000216e-01 6.409865326032676558e-02
5.079433758400000443e-01 6.426899276755460022e-02
5.079798021900000515e-01 6.473935796584667779e-02
5.080336627799999505e-01 6.543974066224717001e-02
5.080624612099999826e-01 6.581662808610255766e-02
5.080815920200000280e-01 6.606792312856712979e-02
5.080848072100000445e-01 6.611022950668149489e-02
5.080955230800000555e-01 6.625138349485198974e-02
5.080975788399999526e-01 6.627848950341386214e-02
5.081018191699999687e-01 6.633442705879355472e-02
5.081192634100000216e-01 6.656493248523831507e-02
5.081384567100000194e-01 6.681926555563105774e-02
5.081470396399999645e-01 6.693324214910562064e-02
5.081674322900000540e-01 6.720464845103024665e-02
5.081789453499999665e-01 6.735825142675638810e-02
5.081964489900000492e-01 6.759229822851792191e-02
5.082157912600000493e-01 6.785166022486960324e-02
5.082222007100000161e-01 6.793777437208248227e-02
5.082277279800000436e-01 6.801210374075622456e-02
5.082505866700000041e-01 6.832016871760127064e-02
5.082576848300000005e-01 6.841604890215779999e-02
5.082879244200000368e-01 6.882568139699390963e-02
5.082911179900000409e-01 6.886905239736584861e-02
5.082957254900000166e-01 6.893166271790224231e-02
5.083046467699999793e-01 6.905301677638275848e-02
5.083348753399999920e-01 6.946543320149167755e-02
5.083482661499999500e-01 6.964873274808619508e-02
5.083683556800000503e-01 6.992442552342115203e-02
5.083804437100000184e-01 7.009071625724400123e-02
5.084313870400000157e-01 7.079486990099148613e-02
5.084416668500000291e-01 7.093761724634856103e-02
5.085093364399999594e-01 7.188281358138060018e-02
5.085350472599999838e-01 7.224445879548990757e-02
5.085655885200000004e-01 7.267585844715129806e-02
5.086021629500000474e-01 7.319507006663150683e-02
5.086612556399999763e-01 7.403994199188346226e-02
5.086661344499999737e-01 7.411002788589549084e-02
5.087020802899999694e-01 7.462796615967326463e-02
5.087230843500000210e-01 7.493188669418127112e-02
5.087685419799999886e-01 7.559287242994605638e-02
5.087737665399999498e-01 7.566912493604738277e-02
5.087810535900000319e-01 7.577557734776219078e-02
