time,C3-_L14_U0.08,C3+_L12_U0.08,C3+_L13_U0.08,C3+_L14_U0.08,C3-_L14_U0.32,C3+_L12_U0.32,C3+_L13_U0.32,C3+_L14_U0.32,C3-_L14_U1.28,C3+_L12_U1.28,C3+_L13_U1.28,C3+_L14_U1.28
2.000000000000000000e+00,9.953764307716319593e-01,9.958718606335348333e-01,9.959958187364608140e-01,9.961852553311731917e-01,9.271445080326456978e-01,9.361601390428814229e-01,9.391193537618696130e-01,9.402366560414254781e-01,2.189134673410159104e-01,3.151457328244885447e-01,3.358471609477600706e-01,3.382682223906354757e-01
2.100000000000000977e+00,9.949810900151262461e-01,9.956628029336097585e-01,9.957849605729749420e-01,9.959751215719239159e-01,9.211409161737449391e-01,9.330746256729894883e-01,9.359117669659430261e-01,9.370363113641941855e-01,1.829184282631088898e-01,3.010114890110329733e-01,3.190838374982477577e-01,3.215321811982760902e-01
2.200000000000001066e+00,9.945725296651876102e-01,9.954617474422942092e-01,9.955820104301329465e-01,9.957731974828151200e-01,9.149607727280767433e-01,9.301239599252842938e-01,9.328437033336468565e-01,9.339749691748308047e-01,1.493838819491367098e-01,2.894074678571714188e-01,3.050528029628706839e-01,3.075052775202510302e-01
2.300000000000001155e+00,9.941513013657322650e-01,9.952686941595881853e-01,9.953868233337417326e-01,9.955793244325487068e-01,9.086151782286496781e-01,9.273041463146642904e-01,9.299117933759257770e-01,9.310495684916331172e-01,1.184917619461943045e-01,2.801106497371768644e-01,2.935280589998719436e-01,2.959646855324479242e-01
2.400000000000000799e+00,9.937181250862135995e-01,9.950826428094154963e-01,9.951991505406094785e-01,9.953932172775400433e-01,9.021180050207282530e-01,9.246081927422011848e-01,9.271108253465423221e-01,9.282551606814924972e-01,9.039883988227302714e-02,2.729080159053997034e-01,2.842881409236108214e-01,2.866924873346691216e-01
2.500000000000000888e+00,9.932738398523954793e-01,9.949035933917761421e-01,9.950186799062612497e-01,9.952145057379078175e-01,8.954850237224671883e-01,9.220311048515177355e-01,9.244344195060919533e-01,9.255855677071949117e-01,6.522306753642492794e-02,2.675935482322444048e-01,2.771203951092252038e-01,2.794797487825930182e-01
2.600000000000000977e+00,9.928193436217189749e-01,9.947305456305941540e-01,9.948450690870500601e-01,9.950427702100962390e-01,8.887328640501706012e-01,9.195648916724100674e-01,9.218755967746307123e-01,9.230339406905756494e-01,4.303318736307297498e-02,2.639762299082318853e-01,2.718225303838837092e-01,2.741278819871967865e-01
2.700000000000001066e+00,9.923555300212669739e-01,9.945644998019453897e-01,9.946779709055003638e-01,9.948775711613798700e-01,8.818779446357301044e-01,9.172035599772255798e-01,9.194272301421153593e-01,9.205932076267254738e-01,2.384287595238810883e-02,2.618690444759139146e-01,2.682024718538712493e-01,2.704483348410338106e-01
2.800000000000001155e+00,9.918832293388420984e-01,9.944044556297537696e-01,9.945170509077592147e-01,9.947184718329283859e-01,8.749354975724279448e-01,9.149411165383116717e-01,9.170823773593552719e-01,9.182564086925621982e-01,7.609845004675941556e-03,2.610949763579195060e-01,2.660774558087903863e-01,2.682615555910831673e-01
2.900000000000000799e+00,9.914031600206865136e-01,9.942504131140195156e-01,9.943619977336418669e-01,9.945650544778928959e-01,8.679187906877793290e-01,9.127705692567398277e-01,9.148345020086126045e-01,9.160169256171174501e-01,-5.760445107896130720e-03,2.614870108569553597e-01,2.652731048230859701e-01,2.673959767403735199e-01
3.000000000000000888e+00,9.909158951772976121e-01,9.941023722547424057e-01,9.942125273671976737e-01,9.944169307535838387e-01,8.608386177803146744e-01,9.106879226474083877e-01,9.126775966223966696e-01,9.138686176396018102e-01,-1.640740001190660324e-02,2.628831337157669368e-01,2.656229626343123984e-01,2.676874978224681456e-01
3.100000000000000977e+00,9.904218464838523417e-01,9.939603330519223290e-01,9.940683826197745931e-01,9.942737471589703224e-01,8.537030890045403941e-01,9.086881823539399994e-01,9.106062258684053390e-01,9.118058805186384230e-01,-2.450553697991065052e-02,2.651333317331925343e-01,2.669686980646913121e-01,2.689796711428325549e-01
3.200000000000001954e+00,9.899212656602113247e-01,9.938232952294834277e-01,9.939293293158032450e-01,9.941351865595497994e-01,8.465177152436140773e-01,9.067663540199574213e-01,9.086155099408942393e-01,9.098236469224997292e-01,-3.025377705437221065e-02,2.680955924121322109e-01,2.691609483005301673e-01,2.711245516542543643e-01
3.300000000000002043e+00,9.894142616921723921e-01,9.936922590635015595e-01,9.937951506179667494e-01,9.940009668803300169e-01,8.392857463029267384e-01,9.049174432890831898e-01,9.067010683681767658e-01,9.079173465475552929e-01,-3.386508765562624285e-02,2.716419044875949540e-01,2.720605945573657536e-01,2.739839929111082539e-01
3.400000000000002132e+00,9.889008303328620242e-01,9.935662242779007558e-01,9.936656407688005954e-01,9.938708379911840307e-01,8.320086968085370627e-01,9.031384535474913378e-01,9.048589427831986720e-01,9.060828428260737644e-01,-3.555749862544667350e-02,2.756572578386898287e-01,2.755401636111673991e-01,2.774310720324508206e-01
3.500000000000002220e+00,9.883808913569376298e-01,9.934451908726809055e-01,9.935405992755950155e-01,9.937445776793751850e-01,8.246869782203306576e-01,9.014243904388040685e-01,9.030855142353156895e-01,9.043163605128424765e-01,-3.554713527851995764e-02,2.800386434006192360e-01,2.794850286253403593e-01,2.813513094297699357e-01
3.600000000000001865e+00,9.878543286063176110e-01,9.933291588478421197e-01,9.934198262636632082e-01,9.936219874262057772e-01,8.173205512915285853e-01,8.997742550917462445e-01,9.013774268306556925e-01,9.026144152215044292e-01,-3.404350851854325011e-02,2.847000536047172292e-01,2.837941315197197167e-01,2.856434024406429573e-01
3.700000000000001954e+00,9.873210280572481956e-01,9.932171279273079856e-01,9.933031194089225746e-01,9.935028885028729384e-01,8.099095200553533269e-01,8.981820542786650430e-01,8.997315253713815686e-01,9.009737525319281293e-01,-3.124693967722540558e-02,2.895654817623951049e-01,2.883800472032188034e-01,2.902192953151144228e-01
3.800000000000002043e+00,9.867809098725540684e-01,9.931100983871549159e-01,9.931902725687057343e-01,9.933871186972557110e-01,8.024546041339588598e-01,8.966457902570095229e-01,8.981448106801209752e-01,8.993913009675771342e-01,-2.734772416134798045e-02,2.945729224171727001e-01,2.931683329637117530e-01,2.950035356783196061e-01
3.900000000000002132e+00,9.862339515391034261e-01,9.930060696752304183e-01,9.930810759870164484e-01,9.932745297972855880e-01,7.949574480330626747e-01,8.951624664129532727e-01,8.966144128291324567e-01,8.978641402253739745e-01,-2.252647890720051518e-02,2.996713710806550579e-01,2.980962294010957025e-01,2.999319937754464926e-01
4.000000000000001776e+00,9.856802005525368005e-01,9.929060420676106835e-01,9.929753177747551174e-01,9.931649858021961430e-01,7.874207507852675203e-01,8.937290861326699920e-01,8.951375798218663693e-01,8.963894837176964447e-01,-1.695507736315408215e-02,3.048138236164782411e-01,3.031108811420414884e-01,3.049501233676771283e-01
4.100000000000001421e+00,9.851197765119069638e-01,9.928100155642958224e-01,9.928727862638826451e-01,9.930583617196313551e-01,7.798482234674478653e-01,8.923446505448842103e-01,8.937116775512197187e-01,8.949646728540190388e-01,-1.079763654779208187e-02,3.099632767683556112e-01,3.081673110772895630e-01,3.100110066942378673e-01
4.200000000000001066e+00,9.845528637525741145e-01,9.927159896131333428e-01,9.927732728050778777e-01,9.929545427388238865e-01,7.722444027607294759e-01,8.910051641644940457e-01,8.923341961114166221e-01,8.935871795619954039e-01,-4.211154762866614436e-03,3.150847274560161226e-01,3.132264037035766280e-01,3.150734433881062779e-01
4.300000000000000711e+00,9.839796966365728093e-01,9.926249644901993241e-01,9.926765746103148880e-01,9.928534235475938718e-01,7.646143635942428407e-01,8.897106269914994980e-01,8.910027576806438532e-01,8.922546132689010978e-01,2.654429372179363967e-03,3.201461728632119530e-01,3.182531320108421546e-01,3.201003160496849187e-01
4.400000000000000355e+00,9.834005402440088028e-01,9.925349396433416072e-01,9.925824973190376932e-01,9.927549075792314603e-01,7.569633817154716171e-01,8.884580424120742670e-01,8.897151220399924787e-01,8.909647288263857767e-01,9.656810440395428505e-03,3.251156101736952797e-01,3.232152058524118132e-01,3.250574020446063694e-01
4.500000000000000000e+00,9.828156694295456797e-01,9.924479156247124623e-01,9.924908570698253163e-01,9.926589060268410369e-01,7.492965974885515967e-01,8.872464115549427710e-01,8.884691871112371242e-01,8.897154325227834004e-01,1.666242617688857425e-02,3.299640368352414477e-01,3.280822404393989311e-01,3.299127157728063420e-01
4.599999999999999645e+00,9.822253490414594168e-01,9.923628921582356988e-01,9.924014819695697875e-01,9.925653365367748115e-01,7.416187260321074337e-01,8.860737366775542911e-01,8.872629834177709895e-01,8.885047842313220645e-01,2.354790269558318730e-02,3.346634503836337649e-01,3.328254564768957091e-01,3.346363742269862218e-01
4.699999999999999289e+00,9.816298176100168860e-01,9.922788689678352370e-01,9.923142129524028521e-01,9.924741215778176695e-01,7.339338474511097887e-01,8.849400177799086054e-01,8.860946628457943008e-01,8.873309947354383054e-01,3.020158267560951737e-02,3.391868484426629471e-01,3.374178432136292760e-01,3.392008966353108890e-01
4.799999999999998934e+00,9.810292760938840173e-01,9.921968463295870455e-01,9.922289040984222375e-01,9.923851865662076666e-01,7.262452963950757345e-01,8.838442559907304652e-01,8.849624832929633422e-01,8.861924182173563924e-01,3.652488570206027102e-02,3.435102289001432108e-01,3.418346544055554936e-01,3.435817888631385042e-01
4.899999999999998579e+00,9.804238824426189103e-01,9.921158239674150447e-01,9.921454225309642716e-01,9.922984578972915415e-01,7.185556547028340013e-01,8.827834546961932372e-01,8.838647915872507310e-01,8.850875406855739369e-01,4.243329486856036586e-02,3.476145900839273661e-01,3.460540726935583122e-01,3.477582327904968351e-01
4.999999999999998224e+00,9.798137519066614232e-01,9.920368021573954254e-01,9.920636480292661652e-01,9.922138610828906691e-01,7.108668365924262211e-01,8.817586127675725027e-01,8.828000073623254451e-01,8.840149656793027111e-01,4.785683751357910909e-02,3.514819304098760755e-01,3.500578728386215532e-01,3.517137023268450124e-01
5.099999999999997868e+00,9.791989623066817972e-01,9.919587806234522187e-01,9.919834724845774110e-01,9.921313192130613023e-01,7.031802444811767749e-01,8.807677324623174320e-01,8.817666103871739658e-01,8.829733988904842068e-01,5.274001387060624213e-02,3.551022489979118180e-01,3.538319362939895685e-01,3.554363579781688043e-01
5.199999999999998401e+00,9.785795629397276985e-01,9.918817593655849807e-01,9.919047992994277640e-01,9.920507519491444937e-01,6.954969662738206271e-01,8.798098149091526654e-01,8.807631332365327692e-01,8.819616333898141480e-01,5.704120951856959248e-02,3.584675451439726657e-01,3.573665122691194185e-01,3.589191235211069420e-01
5.299999999999997158e+00,9.779555854955183092e-01,9.918067386598701241e-01,9.918275427911539266e-01,9.919720752132934471e-01,6.878179823684941185e-01,8.788848601080778700e-01,8.797881602797464895e-01,8.809785369654268283e-01,6.073169299602555748e-02,3.615778188480586186e-01,3.606561746978848015e-01,3.621594111945842243e-01
5.399999999999996803e+00,9.773270552927102450e-01,9.917337185063077598e-01,9.917516276214669579e-01,9.918952016732859311e-01,6.801443525599067952e-01,8.779908703165422157e-01,8.788403329173321010e-01,8.800230427348080253e-01,6.379434061552693991e-02,3.644340701981774178e-01,3.636994804652728952e-01,3.651585248225328595e-01
5.499999999999995559e+00,9.766940012994759224e-01,9.916616986288216973e-01,9.916769882419115278e-01,9.918200420390621552e-01,6.724773587327762536e-01,8.771268466632703431e-01,8.779183599752083955e-01,8.790941437355643817e-01,6.622224345223591546e-02,3.670432998103833055e-01,3.664983828264167243e-01,3.679208232763168662e-01
5.599999999999996092e+00,9.760564637269459887e-01,9.915906790274116034e-01,9.916035683264132761e-01,9.917465070993880527e-01,6.648185875665606481e-01,8.762947868908133042e-01,8.770210313303286043e-01,8.781908917028491413e-01,6.801733867699805147e-02,3.694135083887382098e-01,3.690574883218813440e-01,3.704527619435898922e-01
5.699999999999995737e+00,9.754144984131051244e-01,9.915216599781540019e-01,9.915313201590371106e-01,9.916745103446845677e-01,6.571699470093188555e-01,8.754916943853444655e-01,8.761472323079892988e-01,8.773123997572966903e-01,6.918917471730946789e-02,3.715546968133195960e-01,3.713832618300937916e-01,3.727619431092982771e-01
5.799999999999995381e+00,9.747681776786798480e-01,9.914546414810487818e-01,9.914602039569304637e-01,9.916039709554117509e-01,6.495336195998540063e-01,8.747185680181394085e-01,8.752959562298082696e-01,8.764578483024632050e-01,6.975387536045002390e-02,3.734798662282280413e-01,3.734832821437908401e-01,3.748562969547473145e-01
5.899999999999995026e+00,9.741175877702743513e-01,9.913886232600197523e-01,9.913901871313259839e-01,9.915348168922962779e-01,6.419119635793916201e-01,8.739744089179226627e-01,8.744663127157027427e-01,8.756264930973469696e-01,6.973332073813424958e-02,3.752000176015489186e-01,3.753656320271921421e-01,3.767434864728382293e-01
5.999999999999994671e+00,9.734628233587252488e-01,9.913246055911432153e-01,9.913212435174454384e-01,9.914669878097440714e-01,6.343073782303204622e-01,8.732612148272451691e-01,8.736575299097006919e-01,8.748176742471418521e-01,6.915452119117104779e-02,3.767271519893750087e-01,3.770384767865467279e-01,3.784305880882076756e-01
6.099999999999994316e+00,9.728039798004354255e-01,9.912625884744189486e-01,9.912533526300550957e-01,9.914004375275756731e-01,6.267221525342129285e-01,8.725779868748313461e-01,8.728689496183855701e-01,8.740308247535915065e-01,6.804912936538298762e-02,3.780722703597916845e-01,3.785098499628478663e-01,3.799240529517382559e-01
6.199999999999993960e+00,9.721411439864965365e-01,9.912025719098471743e-01,9.911864990182359669e-01,9.913351358358468701e-01,6.191583160338388625e-01,8.719247250606813049e-01,8.721000152991181809e-01,8.732654772860772852e-01,6.645301995445959675e-02,3.792463736808839303e-01,3.797876300996368970e-01,3.812299098301746292e-01
6.299999999999993605e+00,9.714743846080055034e-01,9.911445558974276704e-01,9.911206717949453404e-01,9.912710694669265576e-01,6.116175081046142381e-01,8.713014293847951564e-01,8.713502537765656086e-01,8.725212679700529161e-01,6.440586589314428734e-02,3.802594628327292670e-01,3.808796642197291304e-01,3.823541362417272604e-01
6.399999999999993250e+00,9.708037425816762322e-01,9.910885404371606588e-01,9.910558644011030482e-01,9.912082421402599319e-01,6.041008773925360398e-01,8.707090987184481490e-01,8.706192523694014085e-01,8.717979362280831035e-01,6.195065259226509302e-02,3.811215386954051598e-01,3.817939757446880411e-01,3.833031048403558461e-01
6.499999999999992895e+00,9.701292222415637267e-01,9.910355258051223304e-01,9.909920746302207650e-01,9.911466736597586147e-01,5.966090178384518827e-01,8.701467341903648123e-01,8.699066336673182409e-01,8.710953200314599520e-01,5.913309414396999975e-02,3.818406019729736478e-01,3.825389891856424973e-01,3.840840090524563766e-01
6.599999999999993427e+00,9.694507837471807443e-01,9.909835114491599706e-01,9.909293048918939029e-01,9.910863981135411560e-01,5.891419423922330534e-01,8.696143358005452573e-01,8.692120304427030097e-01,8.704133463011616278e-01,5.600094234661358306e-02,3.824276536335197707e-01,3.831237108901707766e-01,3.847051847162822336e-01
6.699999999999992184e+00,9.687683370176125575e-01,9.909344979214264049e-01,9.908675626375522683e-01,9.910274612847271847e-01,5.816990910255499525e-01,8.691109046777141245e-01,8.685350630890610324e-01,8.697520166038968936e-01,5.260320572311545650e-02,3.828896942930977709e-01,3.835578222354111833e-01,3.851762695319150831e-01
6.799999999999991829e+00,9.680817373982824048e-01,9.908884852219213002e-01,9.908068608193211224e-01,9.909699174261281662e-01,5.742793665593146635e-01,8.686354419505957214e-01,8.678753215754093642e-01,8.691113886861555615e-01,4.898931688522469713e-02,3.832387250078007068e-01,3.838516650669130947e-01,3.855081743354443202e-01
6.899999999999990585e+00,9.673907832122830008e-01,9.908444730745685769e-01,9.907472182127005089e-01,9.909138255799534445e-01,5.668811904232884391e-01,8.681869487479147995e-01,8.672323532618041453e-01,8.684915547398327496e-01,4.520829939496944644e-02,3.834837465696981362e-01,3.840161241210500176e-01,3.857128736993075679e-01
6.999999999999991118e+00,9.666952153389080094e-01,9.908034617554445367e-01,9.906886594154825643e-01,9.908592456369930135e-01,5.595025707437920603e-01,8.677644261983957774e-01,8.666056571372712236e-01,8.678926175638979057e-01,4.130798819797576460e-02,3.836357599468753210e-01,3.840624327958555018e-01,3.858030526020542750e-01
7.099999999999990763e+00,9.659947189833654191e-01,9.907644509884728778e-01,9.906312143457364217e-01,9.908062343309210762e-01,5.521411768124280250e-01,8.673648776882122435e-01,8.659946842355115137e-01,8.673146659520390989e-01,3.733435110210554103e-02,3.837047660194096710e-01,3.840019429338151213e-01,3.857916665826774949e-01
7.199999999999990408e+00,9.652889278305601950e-01,9.907284410497297911e-01,9.905749171031634770e-01,9.907548413558718847e-01,5.447944165139632089e-01,8.669883032173643089e-01,8.653988432716064327e-01,8.667577506819217348e-01,3.333094463459164436e-02,3.837027658433941890e-01,3.838459038092431053e-01,3.856914823554855043e-01
7.299999999999990052e+00,9.645774307849502849e-01,9.906954319392152764e-01,9.905198041285495636e-01,9.907051057825401186e-01,5.374595160612539724e-01,8.666307073007500916e-01,8.648175100214180455e-01,8.662218624063076078e-01,2.933851907211400614e-02,3.836387602108985440e-01,3.836052898690918700e-01,3.855146637722606795e-01
7.399999999999989697e+00,9.638597814623441895e-01,9.906634231047769523e-01,9.904659116878163916e-01,9.906570529322595853e-01,5.301336037735518980e-01,8.662910910670941211e-01,8.642500386968732240e-01,8.657069125623304551e-01,2.539476814782491015e-02,3.835227500020002012e-01,3.832907026541553241e-01,3.852724556281641455e-01
7.499999999999989342e+00,9.631355104994573368e-01,9.906344150985673114e-01,9.904132728087687854e-01,9.906106918507552317e-01,5.228138011199042756e-01,8.659664579025699860e-01,8.636957735755339538e-01,8.652127181467708095e-01,2.153420236003023708e-02,3.833627359207609775e-01,3.829123531461918750e-01,3.849749979681705847e-01
7.599999999999988987e+00,9.624041405758191337e-01,9.906074076445099408e-01,9.903619138957140411e-01,9.905660135033862446e-01,5.154973244983784841e-01,8.656568078071779082e-01,8.631540593980253639e-01,8.647389908853729823e-01,1.778811361516854234e-02,3.831677187592507638e-01,3.824801109446743785e-01,3.846312800514389285e-01
7.699999999999988631e+00,9.616652038071222819e-01,9.905814004665287609e-01,9.903118513248749810e-01,9.905229897900438285e-01,5.081816001390160320e-01,8.653591441670911433e-01,8.626242494911877667e-01,8.642853309907048143e-01,1.418459460869855512e-02,3.829436990455159506e-01,3.820035905975069923e-01,3.842492200533426661e-01
7.799999999999988276e+00,9.609182608907769207e-01,9.905573938407001844e-01,9.902630883687035812e-01,9.904815734486779322e-01,5.008643922543384308e-01,8.650724681110344427e-01,8.621057111217842461e-01,8.638512253932724150e-01,1.074857898977210797e-02,3.826936770435798163e-01,3.814922365834797491e-01,3.838358376625137791e-01
7.899999999999987921e+00,9.601629210965823003e-01,9.905343874909474655e-01,9.902156128007028046e-01,9.904416988799844557e-01,4.935439414797056501e-01,8.647957807677324471e-01,8.615978281397663752e-01,8.634360500771973701e-01,7.501876795324923311e-03,3.824246533694964922e-01,3.809553686881754220e-01,3.833974747963436180e-01
7.999999999999987566e+00,9.593988619395276141e-01,9.905113811411949687e-01,9.901693954900914196e-01,9.904032838814738060e-01,4.862191072588926133e-01,8.645270843946341044e-01,8.611000014442626860e-01,8.630390759784407617e-01,4.463191721816367995e-03,3.821376281112737749e-01,3.804021586192378734e-01,3.829400162461787938e-01
8.099999999999987210e+00,9.586258471899283817e-01,9.904903753435948532e-01,9.901243902101625194e-01,9.903662322278329322e-01,4.788895047128609028e-01,8.642653801204637221e-01,8.606116481333280221e-01,8.626594778215763704e-01,1.648119844733965042e-03,3.818366016209426284e-01,3.798415245353468639e-01,3.824690672149045345e-01
8.199999999999986855e+00,9.578437418055252284e-01,9.904693695459947378e-01,9.900805347640788678e-01,9.903304369790953965e-01,4.715556242307139545e-01,8.640116668164973257e-01,8.601322003450636577e-01,8.622963452780907367e-01,-9.308592932960634610e-04,3.815255742505340164e-01,3.792819491797198572e-01,3.819900570223056513e-01
8.299999999999986500e+00,9.570525224357027128e-01,9.904483637483946223e-01,9.900377533907974703e-01,9.902957843428975560e-01,4.642189209840343889e-01,8.637649456114590008e-01,8.596611047599538313e-01,8.619486959084775579e-01,-3.264380917012800216e-03,3.812065461760634766e-01,3.787312453912927701e-01,3.815082551658549037e-01
8.399999999999986144e+00,9.562522823585193343e-01,9.904273579507943959e-01,9.899959602693192418e-01,9.902621578678056924e-01,4.568818620668199659e-01,8.635242176340734988e-01,8.591978235380529627e-01,8.616154894741634429e-01,-5.346162090943813901e-03,3.808855179255774548e-01,3.781963061131421444e-01,3.810287041945361608e-01
8.499999999999985789e+00,9.554432300570203651e-01,9.904073524292704711e-01,9.899550638097953659e-01,9.902294427073426997e-01,4.495479210813642101e-01,8.632894828843405977e-01,8.587418371561946762e-01,8.612956433380068999e-01,-7.172920343280889989e-03,3.805674899391146004e-01,3.776828819371303991e-01,3.805560901505377069e-01
8.599999999999985434e+00,9.546256810953246408e-01,9.903863466316704667e-01,9.899149713224558722e-01,9.901975296745414434e-01,4.422215135976377831e-01,8.630607413622606305e-01,8.582926492455897893e-01,8.609880487770236179e-01,-8.744234165397771902e-03,3.802554624806983030e-01,3.771954266407610556e-01,3.800945828338754273e-01
8.699999999999985079e+00,9.538000434757039070e-01,9.903653408340702402e-01,9.898755936031314873e-01,9.901663188089041556e-01,4.349078716916750520e-01,8.628379930678333753e-01,8.578497931657821374e-01,8.606915880767803673e-01,-1.006234588543696712e-02,3.799574362543903794e-01,3.767370407576605129e-01,3.796476830157230475e-01
8.799999999999984723e+00,9.529667971949452587e-01,9.903443350364701248e-01,9.898368489752363830e-01,9.901357222036598627e-01,4.276128612444997645e-01,8.626202391297832506e-01,8.574128397354316977e-01,8.604051522440818722e-01,-1.113191783463626967e-02,3.796784117002296455e-01,3.763095271546229581e-01,3.792181114132953113e-01
8.899999999999984368e+00,9.521264692182175304e-01,9.903223289627937076e-01,9.897986663835471877e-01,9.901056658907905206e-01,4.203427512810545830e-01,8.624074795481105893e-01,8.569814053112801977e-01,8.601276590606410366e-01,-1.195976110637470176e-02,3.794223891702469542e-01,3.759135540277230847e-01,3.788077655064393534e-01
8.999999999999984013e+00,9.512796055013175156e-01,9.903013231651937032e-01,9.897609872389996344e-01,9.900760906515130300e-01,4.131039497297097074e-01,8.622007131940906399e-01,8.565551592864530939e-01,8.598580710217940126e-01,-1.255456076381690142e-02,3.791933690164734361e-01,3.755489031564653857e-01,3.784177570024848114e-01
9.099999999999983658e+00,9.504267419759923063e-01,9.900732602198207832e-01,9.897237658541581107e-01,9.900469517051202484e-01,4.059027239942044618e-01,8.602319379101613928e-01,8.561338300774669063e-01,8.595954124951568076e-01,-1.292662112511342755e-02,3.784012993143396342e-01,3.752147677971522377e-01,3.780485275404428802e-01
1.009999999999998366e+01,9.416366238388285126e-01,9.897981842988665679e-01,9.893714577693275558e-01,9.897753346045187195e-01,3.368224384873463317e-01,8.579215486500253451e-01,8.521717569234996681e-01,8.571999985516595144e-01,-7.504239793966924546e-03,3.791893686644424721e-01,3.733780361976560824e-01,3.754700151183607559e-01
1.109999999999998366e+01,9.323418655584193582e-01,9.895021025803122372e-01,9.890313966426221848e-01,9.895192527924810966e-01,2.733384009658250680e-01,8.555102733910681101e-01,8.486837816473681295e-01,8.550192136160660317e-01,2.696540022644167665e-03,3.801364520077766818e-01,3.735896582460657700e-01,3.748277698731768970e-01
1.209999999999998366e+01,9.225904466119114744e-01,9.893690658621779876e-01,9.886989609213099328e-01,9.892663494401188196e-01,2.163437590216469031e-01,8.543006402764874441e-01,8.456599258840735711e-01,8.529676432622218529e-01,5.494894761261289416e-03,3.823976509932873746e-01,3.745347482941158712e-01,3.749845364489429178e-01
1.309999999999998366e+01,9.125265192287695948e-01,9.893330559234350119e-01,9.883963163492465176e-01,9.890461808618593587e-01,1.667935577040765005e-01,8.537932136685545403e-01,8.429836044546846763e-01,8.511472250123425232e-01,7.116660117615803294e-04,3.830837113666002436e-01,3.750960739808147371e-01,3.750359153418835190e-01
1.409999999999998366e+01,9.022242083525567891e-01,9.891570073340242297e-01,9.881138489253573631e-01,9.888121966294101117e-01,1.246730458898079180e-01,8.517764925634032647e-01,8.404334339671789555e-01,8.491180662803882173e-01,-3.718265568886345695e-03,3.815755786509212877e-01,3.751233062784894989e-01,3.746051653122356440e-01
1.509999999999998366e+01,8.917136958366064237e-01,9.888119120877362223e-01,9.878868635260169562e-01,9.885314546233348043e-01,8.970457275804624708e-02,8.489526834676814904e-01,8.383382643333651130e-01,8.466926732228973185e-01,-2.743750357635535431e-03,3.777862451895766527e-01,3.753410521498060093e-01,3.737115815030331301e-01
1.609999999999998366e+01,8.809522017851809661e-01,9.885888505227442558e-01,9.876332944178305429e-01,9.883026940123179616e-01,6.110574362443724206e-02,8.479258437965098150e-01,8.360982446423367298e-01,8.449673850662250407e-01,1.010174093272672539e-03,3.730498283848978636e-01,3.742731337390606816e-01,3.726014146755249334e-01
1.709999999999998366e+01,8.699114939031499238e-01,9.884328074548576204e-01,9.872935841132847168e-01,9.881168309699158714e-01,3.828647395772587919e-02,8.470588235294116419e-01,8.333561754315479408e-01,8.434638817145473366e-01,2.866740492305857972e-03,3.678063669602925079e-01,3.719490825243689236e-01,3.712068170491190089e-01
1.809999999999998366e+01,8.587117688738372667e-01,9.881427273927604338e-01,9.870997040977842474e-01,9.878741951614182781e-01,2.092260992359372754e-02,8.447394444277964709e-01,8.317674232323247763e-01,8.414320182067828169e-01,1.842106552611960787e-03,3.626809159206009769e-01,3.687559454848723384e-01,3.691429035015053040e-01
1.909999999999998366e+01,8.473127127093045274e-01,9.877916304900152822e-01,9.870141250130929356e-01,9.876889825587601424e-01,8.210586909129274219e-03,8.421204039435438160e-01,8.307901121060482508e-01,8.401364338596518655e-01,2.589104250426842082e-04,3.585695541207626347e-01,3.643287117609920189e-01,3.662181357883924071e-01
2.009999999999998366e+01,8.358077552021605516e-01,9.874635399370227384e-01,9.867989592678676480e-01,9.875691253434111250e-01,-5.394605595256532016e-04,8.399298792364627841e-01,8.287542447826397041e-01,8.391608831727238593e-01,-4.469452023447864722e-05,3.565403755530486829e-01,3.598334313012597208e-01,3.626479548603683267e-01
2.109999999999998366e+01,8.242257392520412340e-01,9.870674306108486729e-01,9.864669724076992052e-01,9.873575538405052754e-01,-6.006294091492182449e-03,8.374796479977624220e-01,8.260292831433393435e-01,8.369950718029136594e-01,8.837229625344114213e-04,3.550852475017801102e-01,3.558428737484107263e-01,3.588932943221541660e-01
2.209999999999998366e+01,8.126220571885228727e-01,9.868133604874945730e-01,9.861530542682723777e-01,9.870612782749464964e-01,-8.873321209464310466e-03,8.366855453337728177e-01,8.235554079369628022e-01,8.342169454132748463e-01,1.653660873699546677e-03,3.553062669514917560e-01,3.529215811073430076e-01,3.552690009445060304e-01
2.309999999999998366e+01,8.010007067302670203e-01,9.867553444750751801e-01,9.859187362710236657e-01,9.867712448675393100e-01,-9.831141485195720245e-03,8.373677744149110591e-01,8.215773291985659643e-01,8.319154653901937868e-01,1.541356147696717072e-03,3.559553240685180420e-01,3.509571153223660644e-01,3.521955401047249246e-01
2.409999999999998366e+01,7.893291228152687911e-01,9.866713212846746073e-01,9.857182384846188139e-01,9.865606839901398528e-01,-9.407107523968869650e-03,8.378222608452448039e-01,8.200022756822961112e-01,8.306998071923117344e-01,1.045419002055785569e-03,3.553142676555536839e-01,3.505067348793617921e-01,3.499548976475709838e-01
2.509999999999998366e+01,7.776954908752222728e-01,9.865212798732451160e-01,9.855643859949912988e-01,9.863808977825609947e-01,-8.122454110825769874e-03,8.366595746806109180e-01,8.188386757129134663e-01,8.296967764097797904e-01,1.009888386670055585e-03,3.523360055684899850e-01,3.499437644884549892e-01,3.484129100714506988e-01
