# 1D Hubbard model 
# MCLM for L=20, U/t=1.40, n=1/2(quarter filling), m=0, M_L=5*10^3 steps
# Charge conductivity sigma(omega)
# omega/J sigma_c(omega) sigma_c(omega){rescaled} 

0.63500000000000001 0.25474144823615680 0.854741
0.64000000000000001 0.26047374120012678 0.860474
0.64500000000000002 0.26214756780527282 0.862148
0.65000000000000002 0.28221382633559583 0.882214
0.65500000000000003 0.29208944980826040 0.892089
0.66000000000000003 0.30164207457845726 0.901642
0.66500000000000004 0.31810822144810164 0.918108
0.67000000000000004 0.32916093729066126 0.929161
0.67500000000000004 0.35038240806152637 0.950382
0.68000000000000005 0.37802139048825034 0.978021
0.68500000000000005 0.39693587128277991 0.996936
0.69000000000000006 0.41797453959073771 1.01797
0.69500000000000006 0.44016713091026582 1.04017
0.70000000000000007 0.46726737506824273 1.06727
0.70499999999999996 0.46989178397458459 1.06989
0.70999999999999996 0.46401830281387296 1.06402
0.71499999999999997 0.46890468616675857 1.0689
0.71999999999999997 0.46705008134463577 1.06705
0.72499999999999998 0.46977656073617119 1.06978
0.72999999999999998 0.46130358069759186 1.0613
0.73499999999999999 0.46153782214556299 1.06154
0.73999999999999999 0.46107703093529817 1.06108
0.74500000000000000 0.45072394861322990 1.05072
0.75000000000000000 0.44769516316486135 1.0477
0.75500000000000000 0.41417408027852354 1.01417
0.76000000000000001 0.37595379424225528 0.975954
0.76500000000000001 0.36832889761898191 0.968329
0.77000000000000002 0.34177803574652399 0.941778
0.77500000000000002 0.32110244526292953 0.921102
0.78000000000000003 0.31623161331309585 0.916232
0.78500000000000003 0.30009456473239082 0.900095
0.79000000000000004 0.30432038108092152 0.90432
0.79500000000000004 0.31324426348655771 0.913244
0.80000000000000004 0.29044366848162201 0.890444
0.80500000000000005 0.29535548030321401 0.895355
0.81000000000000005 0.29870437158244911 0.898704
0.81500000000000006 0.28487403413450207 0.884874
0.82000000000000006 0.28314543628776617 0.883145
0.82500000000000007 0.27966760610886138 0.879668
0.83000000000000007 0.27529453971766643 0.875295
0.83499999999999996 0.28066425408420498 0.880664
0.83999999999999997 0.28723511987473438 0.887235
0.84499999999999997 0.28625264443554027 0.886253
0.84999999999999998 0.27295144473818006 0.872951
0.85499999999999998 0.27554804566057783 0.875548
0.85999999999999999 0.28595394966722171 0.885954
0.86499999999999999 0.28457518238226259 0.884575
0.87000000000000000 0.28464106266947153 0.884641
0.87500000000000000 0.29159066877467554 0.891591
0.88000000000000000 0.29158297221803603 0.891583
0.88500000000000001 0.29549852026993445 0.895499
0.89000000000000001 0.29052912089612781 0.890529
0.89500000000000002 0.28416818945079020 0.884168
0.90000000000000002 0.29228316375306362 0.892283
0.90500000000000003 0.29036917470725709 0.890369
0.91000000000000003 0.28233432249383544 0.882334
0.91500000000000004 0.28527659385488385 0.885277
0.92000000000000004 0.28732029280902271 0.88732
0.92500000000000004 0.28318121765611631 0.883181
0.93000000000000005 0.28383517151265658 0.883835
0.93500000000000005 0.28127019153847432 0.88127
0.94000000000000006 0.27657029463687149 0.87657
0.94500000000000006 0.27193619931303536 0.871936
0.95000000000000007 0.26725225126362206 0.867252
0.95500000000000007 0.26946393076534614 0.869464
0.95999999999999996 0.26844606108413449 0.868446
0.96499999999999997 0.26440624659867679 0.864406
0.96999999999999997 0.27065250401815416 0.870653
0.97499999999999998 0.26944668344983946 0.869447
0.97999999999999998 0.26763179659807096 0.867632
0.98499999999999999 0.27302372674526743 0.873024
0.98999999999999999 0.27073822504915940 0.870738
0.99500000000000000 0.27584901156810138 0.875849
1.0000000000000000 0.28615225850765302 0.886152
1.0050000000000001 0.28879636532995040 0.888796
1.0100000000000000 0.29211804059610913 0.892118
1.0150000000000001 0.28384434269860648 0.883844
1.0200000000000000 0.28315894754331339 0.883159
1.0249999999999999 0.29320952261989003 0.89321
1.0300000000000000 0.27902452507253717 0.879025
1.0349999999999999 0.27517621405593945 0.875176
1.0400000000000000 0.27651502349485857 0.876515
1.0449999999999999 0.27759940378143233 0.877599
1.0500000000000000 0.29267008911725095 0.89267
1.0549999999999999 0.28236559774492315 0.882366
1.0600000000000001 0.27029361458654644 0.870294
1.0649999999999999 0.27358813417543626 0.873588
1.0700000000000001 0.26404906632564001 0.864049
1.0750000000000000 0.26626498769997975 0.866265
1.0800000000000001 0.25986729778952949 0.859867
1.0850000000000000 0.24783444389618772 0.847834
1.0900000000000001 0.25382051017329732 0.853821
1.0950000000000000 0.24860303350151244 0.848603
1.1000000000000001 0.24448620408056237 0.844486
1.1050000000000000 0.25066506486774387 0.850665
1.1100000000000001 0.23975460752426755 0.839755
1.1150000000000000 0.24006705945976711 0.840067
1.1200000000000001 0.24414330351312061 0.844143
1.1250000000000000 0.23857725255608556 0.838577
1.1300000000000001 0.24097097468383430 0.840971
1.1350000000000000 0.23634962612992408 0.83635
1.1400000000000001 0.23449597272151937 0.834496
1.1450000000000000 0.23593838905872627 0.835938
1.1500000000000001 0.23283552472527513 0.832836
1.1550000000000000 0.23610559278839269 0.836106
1.1599999999999999 0.23155155008006739 0.831552
1.1650000000000000 0.22752883413774178 0.827529
1.1699999999999999 0.23120753662354601 0.831208
1.1750000000000000 0.22184529147677304 0.821845
1.1799999999999999 0.22335152734932215 0.823352
1.1850000000000001 0.22594916177971644 0.825949
1.1899999999999999 0.21570452310790786 0.815705
1.1950000000000001 0.21973916217662962 0.819739
1.2000000000000000 0.21718612689436767 0.817186
1.2050000000000001 0.21071804240084385 0.810718
1.2100000000000000 0.21513877774868043 0.815139
1.2150000000000001 0.20802615060904123 0.808026
1.2200000000000000 0.20665450772832122 0.806655
1.2250000000000001 0.20968758306724081 0.809688
1.2300000000000000 0.20496419358010667 0.804964
1.2350000000000001 0.20683903038265961 0.806839
1.2400000000000000 0.20261496976048013 0.802615
1.2450000000000001 0.19930442636278056 0.799304
1.2500000000000000 0.20316039206843209 0.80316
1.2550000000000001 0.19565621319203999 0.795656
1.2600000000000000 0.19391538472718450 0.793915
1.2650000000000001 0.19672196878337225 0.796722
1.2700000000000000 0.19192741964221749 0.791927
1.2750000000000001 0.19160402137839899 0.791604
1.2800000000000000 0.18659527325498329 0.786595
1.2849999999999999 0.18514522634878589 0.785145
1.2900000000000000 0.18830996745182435 0.78831
1.2949999999999999 0.18409455870843625 0.784095
1.3000000000000000 0.18592896733785705 0.785929
1.3049999999999999 0.18663185331174167 0.786632
1.3100000000000001 0.17782561328368915 0.777826
1.3149999999999999 0.17917952817881164 0.77918
1.3200000000000001 0.18146299508784733 0.781463
1.3250000000000000 0.17878030848400939 0.77878
1.3300000000000001 0.17741646011563977 0.777416
1.3350000000000000 0.17183738033901091 0.771837
1.3400000000000001 0.17343558619204474 0.773436
1.3450000000000000 0.17440361910850313 0.774404
1.3500000000000001 0.16704086707033020 0.767041
1.3550000000000000 0.16613296057251900 0.766133
1.3600000000000001 0.16581082794752736 0.765811
1.3650000000000000 0.16222404964127490 0.762224
1.3700000000000001 0.16225447123689871 0.762254
1.3750000000000000 0.15810126541156599 0.758101
1.3800000000000001 0.15574543850902681 0.755745
1.3850000000000000 0.15477970813231806 0.75478
1.3900000000000001 0.15463604840906553 0.754636
1.3950000000000000 0.15348554048784446 0.753486
1.4000000000000001 0.15101867421429369 0.751019
1.4050000000000000 0.15311045088256761 0.75311
1.4099999999999999 0.15050606735406905 0.750506
1.4150000000000000 0.14482899621743722 0.744829
1.4199999999999999 0.14446564164006181 0.744466
1.4250000000000000 0.14347485751450409 0.743475
1.4299999999999999 0.14149617174771612 0.741496
1.4350000000000001 0.14027085443313955 0.740271
1.4399999999999999 0.13810885277234966 0.738109
1.4450000000000001 0.13719168667169224 0.737192
1.4500000000000000 0.13734649407295482 0.737346
1.4550000000000001 0.13549969722240454 0.7355
1.4600000000000000 0.13297724117731574 0.732977
1.4650000000000001 0.13261178602567789 0.732612
1.4700000000000000 0.13396603866404513 0.733966
1.4750000000000001 0.13121948413657433 0.731219
1.4800000000000000 0.12903638829155581 0.729036
1.4850000000000001 0.12962508958216601 0.729625
1.4900000000000000 0.12712350826489088 0.727124
1.4950000000000001 0.12864880365858847 0.728649
1.5000000000000000 0.12797085083149029 0.727971
1.5050000000000001 0.12313317478136594 0.723133
1.5100000000000000 0.12543947347913773 0.725439
1.5150000000000001 0.12461604346574594 0.724616
1.5200000000000000 0.12224151655001181 0.722242
1.5250000000000001 0.12310419421593549 0.723104
1.5300000000000000 0.11990449928624758 0.719904
1.5350000000000001 0.12183006864812360 0.72183
1.5400000000000000 0.12096566488676949 0.720966
1.5449999999999999 0.11578372139104931 0.715784
1.5500000000000000 0.12146104506621973 0.721461
1.5549999999999999 0.11746106420726388 0.717461
1.5600000000000001 0.11416375121640156 0.714164
1.5649999999999999 0.11910689397649142 0.719107
1.5700000000000001 0.11346258133471648 0.713463
1.5750000000000000 0.11317007237801097 0.71317
1.5800000000000001 0.11557440683501236 0.715574
1.5850000000000000 0.11105290333332117 0.711053
1.5900000000000001 0.11485245822179653 0.714852
1.5950000000000000 0.11222430605451716 0.712224
1.6000000000000001 0.10927309824560250 0.709273
1.6050000000000000 0.11196586852586003 0.711966
1.6100000000000001 0.10631849283472257 0.706318
1.6150000000000000 0.10863933794813721 0.708639
1.6200000000000001 0.10898484118062431 0.708985
1.6250000000000000 0.10518208981402513 0.705182
1.6300000000000001 0.10840918172842724 0.708409
1.6350000000000000 0.10319962644750479 0.7032
1.6400000000000001 0.10254660843711767 0.702547
1.6450000000000000 0.10721420468542804 0.707214
1.6500000000000001 0.10150646858074679 0.701506
1.6550000000000000 0.10391299907514684 0.703913
1.6600000000000001 0.10459063774179787 0.704591
1.6650000000000000 0.10074405305096237 0.700744
1.6699999999999999 0.10266300083217768 0.702663
1.6750000000000000 9.71972066768572313E-002 0.697197
1.6799999999999999 9.74519773835051395E-002 0.697452
1.6850000000000001 0.10019771006118419 0.700198
1.6899999999999999 9.52411769443204659E-002 0.695241
1.6950000000000001 9.71372970032819971E-002 0.697137
1.7000000000000000 9.54684994555906608E-002 0.695468
1.7050000000000001 9.41215225620660595E-002 0.694122
1.7100000000000000 9.70556819196451703E-002 0.697056
1.7150000000000001 9.10874678797350401E-002 0.691087
1.7200000000000000 9.26813203130547464E-002 0.692681
1.7250000000000001 9.45535386016663620E-002 0.694554
1.7300000000000000 9.03220076501203145E-002 0.690322
1.7350000000000001 9.36637800618177474E-002 0.693664
1.7400000000000000 9.12126416021465519E-002 0.691213
1.7450000000000001 8.99110873693357571E-002 0.689911
1.7500000000000000 9.20175333674339152E-002 0.692018
1.7550000000000001 8.73599755073502515E-002 0.68736
1.7600000000000000 8.92821757679077288E-002 0.689282
1.7650000000000001 8.84182690098252178E-002 0.688418
1.7700000000000000 8.58421220745842761E-002 0.685842
1.7750000000000001 8.88493614597132275E-002 0.688849
1.7800000000000000 8.37280020531842861E-002 0.683728
1.7850000000000001 8.45789240415422416E-002 0.684579
1.7900000000000000 8.58758895692669916E-002 0.685876
1.7949999999999999 8.05205512029468079E-002 0.680521
1.8000000000000000 8.39146608173603620E-002 0.683915
1.8049999999999999 8.40212327349701138E-002 0.684021
1.8100000000000001 8.08117781977307076E-002 0.680812
1.8149999999999999 8.34767642404930232E-002 0.683477
1.8200000000000001 7.86665296817930515E-002 0.678667
1.8250000000000000 7.85984430387732247E-002 0.678598
1.8300000000000001 7.92442242585379708E-002 0.679244
1.8350000000000000 7.68111350186099773E-002 0.676811
1.8400000000000001 7.99632142961120007E-002 0.679963
1.8450000000000000 7.68074799733268476E-002 0.676807
1.8500000000000001 7.52751784972614524E-002 0.675275
1.8550000000000000 7.89132591287929619E-002 0.678913
1.8600000000000001 7.47758002489200962E-002 0.674776
1.8650000000000000 7.50254728957440581E-002 0.675025
1.8700000000000001 7.67400613271466137E-002 0.67674
1.8750000000000000 7.43490864319122230E-002 0.674349
1.8800000000000001 7.43187165275823181E-002 0.674319
1.8850000000000000 7.27919208601071482E-002 0.672792
1.8900000000000001 7.26728129444400850E-002 0.672673
1.8950000000000000 7.29056600170344821E-002 0.672906
1.9000000000000001 7.06619605620463775E-002 0.670662
1.9050000000000000 7.18932368161507018E-002 0.671893
1.9100000000000001 7.02478704926125658E-002 0.670248
1.9150000000000000 6.81196430495025068E-002 0.66812
1.9199999999999999 6.99853832612280374E-002 0.669985
1.9250000000000000 6.85586202023304447E-002 0.668559
1.9299999999999999 6.79606298634265193E-002 0.667961
1.9350000000000001 6.77904986857791048E-002 0.66779
1.9399999999999999 6.65462599921389647E-002 0.666546
1.9450000000000001 6.70009044435343343E-002 0.667001
1.9500000000000000 6.50950300917829822E-002 0.665095
1.9550000000000001 6.45182801587894789E-002 0.664518
1.9600000000000000 6.47746279510433565E-002 0.664775
1.9650000000000001 6.32048177146094931E-002 0.663205
1.9700000000000000 6.39027915518506490E-002 0.663903
1.9750000000000001 6.29360057970155123E-002 0.662936
1.9800000000000000 6.18572119513900870E-002 0.661857
1.9850000000000001 6.23645109659608024E-002 0.662365
1.9900000000000000 6.08427250697872873E-002 0.660843
1.9950000000000001 6.06710678072046525E-002 0.660671
2.0000000000000000 6.03168810871208758E-002 0.660317
2.0049999999999999 5.94255745648167716E-002 0.659426
2.0100000000000002 6.01585621131061760E-002 0.660159
2.0150000000000001 5.82959524322883837E-002 0.658296
2.0200000000000000 5.82552919585276260E-002 0.658255
2.0249999999999999 5.90903258770609993E-002 0.65909
2.0300000000000002 5.76550672954210461E-002 0.657655
2.0350000000000001 5.76761708309894774E-002 0.657676
2.0400000000000000 5.68784870866795231E-002 0.656878
2.0449999999999999 5.59821326888928078E-002 0.655982
2.0499999999999998 5.67144389124163983E-002 0.656714
2.0550000000000002 5.58768311033394777E-002 0.655877
2.0600000000000001 5.60241908360065433E-002 0.656024
2.0649999999999999 5.62039360368517329E-002 0.656204
2.0699999999999998 5.46876650426622105E-002 0.654688
2.0750000000000002 5.51286158008670799E-002 0.655129
2.0800000000000001 5.43446081636166298E-002 0.654345
2.0850000000000000 5.37928929924213831E-002 0.653793
2.0899999999999999 5.43539147661952909E-002 0.654354
2.0950000000000002 5.34734841786582149E-002 0.653473
2.1000000000000001 5.35294735030372795E-002 0.653529
2.1050000000000000 5.32876067729612102E-002 0.653288
2.1099999999999999 5.19201425892758042E-002 0.65192
2.1150000000000002 5.25057600531810206E-002 0.652506
2.1200000000000001 5.17847195148178896E-002 0.651785
2.1250000000000000 5.11821803126215474E-002 0.651182
2.1299999999999999 5.17505577913483228E-002 0.651751
2.1350000000000002 5.06259182484955841E-002 0.650626
2.1400000000000001 5.06844093728531023E-002 0.650684
2.1450000000000000 5.06646624319786881E-002 0.650665
2.1499999999999999 4.94615244815025876E-002 0.649462
2.1550000000000002 5.05068371966950480E-002 0.650507
2.1600000000000001 5.03258891069205960E-002 0.650326
2.1650000000000000 4.89585233171478187E-002 0.648959
2.1699999999999999 4.91152635431465409E-002 0.649115
2.1750000000000003 4.91862819048410546E-002 0.649186
2.1800000000000002 4.84305250690823114E-002 0.648431
2.1850000000000001 4.82685518181145204E-002 0.648269
2.1899999999999999 4.77827793597188771E-002 0.647783
2.1949999999999998 4.77353653385672663E-002 0.647735
2.2000000000000002 4.72318655878421201E-002 0.647232
2.2050000000000001 4.72636876810353518E-002 0.647264
2.2100000000000000 4.71089241189614483E-002 0.647109
2.2149999999999999 4.61812212302657940E-002 0.646181
2.2200000000000002 4.62566481039393823E-002 0.646257
2.2250000000000001 4.63309484424991799E-002 0.646331
2.2300000000000000 4.59959387245505932E-002 0.645996
2.2349999999999999 4.64073213562729847E-002 0.646407
2.2400000000000002 4.52840081928384264E-002 0.645284
2.2450000000000001 4.48121231122237951E-002 0.644812
2.2500000000000000 4.59725846456910114E-002 0.645973
2.2549999999999999 4.45356496500355498E-002 0.644536
2.2600000000000002 4.38829644345468256E-002 0.643883
2.2650000000000001 4.43104477785275508E-002 0.64431
2.2700000000000000 4.35942951819739064E-002 0.643594
2.2749999999999999 4.42961692131523255E-002 0.644296
2.2800000000000002 4.36573014001697332E-002 0.643657
2.2850000000000001 4.29424721357757472E-002 0.642942
2.2900000000000000 4.36328737346122764E-002 0.643633
2.2949999999999999 4.33689481712836514E-002 0.643369
2.3000000000000003 4.27775427228809652E-002 0.642778
2.3050000000000002 4.25660766988459269E-002 0.642566
2.3100000000000001 4.22199946979001928E-002 0.64222
2.3149999999999999 4.21855942508992041E-002 0.642186
2.3199999999999998 4.13667660963162043E-002 0.641367
2.3250000000000002 4.14886483679726831E-002 0.641489
2.3300000000000001 4.22222862924924378E-002 0.642222
2.3350000000000000 4.15299887858133973E-002 0.64153
2.3399999999999999 4.12324388602981207E-002 0.641232
2.3450000000000002 4.11612216984704599E-002 0.641161
2.3500000000000001 4.08488078607669378E-002 0.640849
2.3550000000000000 4.05123448757599910E-002 0.640512
2.3599999999999999 4.01494165701926919E-002 0.640149
2.3650000000000002 4.03998438102485535E-002 0.6404
2.3700000000000001 3.97973533193762483E-002 0.639797
2.3750000000000000 3.96408513836512336E-002 0.639641
2.3799999999999999 3.99203516448795731E-002 0.63992
2.3850000000000002 3.87787989023028051E-002 0.638779
2.3900000000000001 3.90101336905085000E-002 0.63901
2.3950000000000000 3.93275556695242834E-002 0.639328
2.3999999999999999 3.84758518848565823E-002 0.638476
2.4050000000000002 3.88947739532612066E-002 0.638895
2.4100000000000001 3.85597766821521720E-002 0.63856
2.4150000000000000 3.84650540401457117E-002 0.638465
2.4199999999999999 3.85004201243447780E-002 0.6385
2.4250000000000003 3.78335711627038190E-002 0.637834
2.4300000000000002 3.77204849684015242E-002 0.63772
2.4350000000000001 3.78556376951427881E-002 0.637856
2.4399999999999999 3.73897020719431150E-002 0.63739
2.4449999999999998 3.71034767679736741E-002 0.637103
2.4500000000000002 3.65211549844228350E-002 0.636521
2.4550000000000001 3.72119129848553012E-002 0.637212
2.4600000000000000 3.70852353567993412E-002 0.637085
2.4649999999999999 3.58908529810573890E-002 0.635891
2.4700000000000002 3.61945472141179531E-002 0.636195
2.4750000000000001 3.61615410537618198E-002 0.636162
2.4800000000000000 3.60973695852220416E-002 0.636097
2.4849999999999999 3.60077299337492468E-002 0.636008
2.4900000000000002 3.51241714082484446E-002 0.635124
2.4950000000000001 3.54695965304191452E-002 0.63547
2.5000000000000000 3.53317836102396560E-002 0.635332
2.5049999999999999 3.48577030901711174E-002 0.634858
2.5100000000000002 3.55145377383263849E-002 0.635515
2.5150000000000001 3.46404250093983526E-002 0.63464
2.5200000000000000 3.42639656559164812E-002 0.634264
2.5249999999999999 3.47620887464234751E-002 0.634762
2.5300000000000002 3.37730474616032630E-002 0.633773
2.5350000000000001 3.39134916521190988E-002 0.633913
2.5400000000000000 3.36073029173959148E-002 0.633607
2.5449999999999999 3.30976509652456674E-002 0.633098
2.5500000000000003 3.40986085331780389E-002 0.634099
2.5550000000000002 3.38216576698346927E-002 0.633822
2.5600000000000001 3.31224605235146477E-002 0.633122
2.5649999999999999 3.33911484885649965E-002 0.633391
2.5699999999999998 3.27377715663463298E-002 0.632738
2.5750000000000002 3.27881972746320582E-002 0.632788
2.5800000000000001 3.27867476855893750E-002 0.632787
2.5850000000000000 3.23167478173177619E-002 0.632317
2.5899999999999999 3.25702889524474432E-002 0.63257
2.5950000000000002 3.19500273883494557E-002 0.63195
2.6000000000000001 3.13490519845219251E-002 0.631349
2.6050000000000000 3.19311635226910626E-002 0.631931
2.6099999999999999 3.14637075022052431E-002 0.631464
2.6150000000000002 3.12034717288719940E-002 0.631203
2.6200000000000001 3.13495848223862006E-002 0.63135
2.6250000000000000 3.11271653608707101E-002 0.631127
2.6299999999999999 3.13888347661212680E-002 0.631389
2.6350000000000002 3.06037902507295678E-002 0.630604
2.6400000000000001 3.01220844681101899E-002 0.630122
2.6450000000000000 3.06477350530705260E-002 0.630648
2.6499999999999999 3.01776715409927607E-002 0.630178
2.6550000000000002 3.04147612261334750E-002 0.630415
2.6600000000000001 2.99241508152218796E-002 0.629924
2.6650000000000000 2.90109557597218633E-002 0.629011
2.6699999999999999 3.01214525008227860E-002 0.630121
2.6750000000000003 2.95999155910337160E-002 0.6296
2.6800000000000002 2.87737036903974210E-002 0.628774
2.6850000000000001 2.98200253897275835E-002 0.62982
2.6899999999999999 2.87969060475804922E-002 0.628797
2.6949999999999998 2.90051063492012297E-002 0.629005
2.7000000000000002 2.87700404320926674E-002 0.62877
2.7050000000000001 2.74565064741883191E-002 0.627457
2.7100000000000000 2.84209152157395319E-002 0.628421
2.7149999999999999 2.76621467109644456E-002 0.627662
2.7200000000000002 2.73915206544048974E-002 0.627392
2.7250000000000001 2.84555686162504019E-002 0.628456
2.7300000000000000 2.69324277121734852E-002 0.626932
2.7349999999999999 2.72551782216369463E-002 0.627255
2.7400000000000002 2.74541196471971491E-002 0.627454
2.7450000000000001 2.64224075601004749E-002 0.626422
2.7500000000000000 2.72299582122223459E-002 0.62723
2.7549999999999999 2.60385559604271732E-002 0.626039
2.7600000000000002 2.61692528791578338E-002 0.626169
2.7650000000000001 2.69338442431731016E-002 0.626934
2.7700000000000000 2.53283871683094540E-002 0.625328
2.7749999999999999 2.66843182862328034E-002 0.626684
2.7800000000000002 2.61705608153477466E-002 0.626171
2.7850000000000001 2.47698578589540808E-002 0.62477
2.7900000000000000 2.62016560930076227E-002 0.626202
2.7949999999999999 2.46316881396443574E-002 0.624632
