# XXZ spin chain 
# ED for L=20, Delta=0.925
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

7.6999999999999999E-002 2.5956772266554753E-002 0.175957
7.7499999999999999E-002 4.2529586311532218E-002 0.19253
7.8000000000000000E-002 3.6687305061691017E-002 0.186687
7.8500000000000000E-002 5.0871690186317375E-002 0.200872
7.9000000000000001E-002 4.9682703892949459E-002 0.199683
7.9500000000000001E-002 4.8990850070823592E-002 0.198991
8.0000000000000002E-002 5.5501518820703047E-002 0.205502
8.0500000000000002E-002 4.1105275161699636E-002 0.191105
8.1000000000000003E-002 5.2855947314760100E-002 0.202856
8.1500000000000003E-002 2.7503935886678064E-002 0.177504
8.2000000000000003E-002 4.5100119216796936E-002 0.1951
8.2500000000000004E-002 4.9492478453674806E-002 0.199492
8.3000000000000004E-002 6.5664129075117678E-002 0.215664
8.3500000000000005E-002 5.3003843672606625E-002 0.203004
8.4000000000000005E-002 5.8114053920694873E-002 0.208114
8.4500000000000006E-002 5.5717808169826362E-002 0.205718
8.5000000000000006E-002 6.0372883872916776E-002 0.210373
8.5500000000000007E-002 5.8119196262227994E-002 0.208119
8.6000000000000007E-002 5.8678363410422762E-002 0.208678
8.6500000000000007E-002 6.0080254542846323E-002 0.21008
8.7000000000000008E-002 7.2394094897443667E-002 0.222394
8.7500000000000008E-002 6.7489409059735536E-002 0.217489
8.7999999999999995E-002 5.2265128941065116E-002 0.202265
8.8499999999999995E-002 7.7140084373877274E-002 0.22714
8.8999999999999996E-002 7.7449119116582976E-002 0.227449
8.9499999999999996E-002 7.4850859364256117E-002 0.224851
8.9999999999999997E-002 9.0061594273718029E-002 0.240062
9.0499999999999997E-002 6.8045616492700564E-002 0.218046
9.0999999999999998E-002 5.8005111917870084E-002 0.208005
9.1499999999999998E-002 8.1435547139259545E-002 0.231436
9.1999999999999998E-002 8.6142535287823951E-002 0.236143
9.2499999999999999E-002 8.1306403327044877E-002 0.231306
9.2999999999999999E-002 0.10627027382682079 0.25627
9.3500000000000000E-002 8.9068934963918614E-002 0.239069
9.4000000000000000E-002 0.10522839300784086 0.255228
9.4500000000000001E-002 9.6928845385233442E-002 0.246929
9.5000000000000001E-002 0.11053480017189037 0.260535
9.5500000000000002E-002 9.5251925682098906E-002 0.245252
9.6000000000000002E-002 9.2694155644675646E-002 0.242694
9.6500000000000002E-002 7.7264417872527968E-002 0.227264
9.7000000000000003E-002 0.11059919661962175 0.260599
9.7500000000000003E-002 9.6774685726410972E-002 0.246775
9.8000000000000004E-002 0.11004757886790756 0.260048
9.8500000000000004E-002 0.10359469867190084 0.253595
9.9000000000000005E-002 0.10908875451589353 0.259089
9.9500000000000005E-002 0.10745977108209508 0.25746
0.10000000000000001 0.10974430591929181 0.259744
0.10050000000000001 9.8909698265824159E-002 0.24891
0.10100000000000001 0.12865637261922755 0.278656
0.10150000000000001 0.10543997030826099 0.25544
0.10200000000000001 0.10013334542063411 0.250133
0.10250000000000001 0.10551791508184215 0.255518
0.10300000000000001 0.13321430583017832 0.283214
0.10350000000000001 0.12529562494767496 0.275296
0.10400000000000001 0.14628934675300045 0.296289
0.10450000000000000 0.10537275104177267 0.255373
0.10500000000000000 0.11925990752743368 0.26926
0.10550000000000000 0.12392165129189743 0.273922
0.10600000000000000 9.5892817015455808E-002 0.245893
0.10650000000000000 0.13307438727142598 0.283074
0.10700000000000000 0.12434914055866635 0.274349
0.10750000000000000 0.11823005963340644 0.26823
0.10800000000000000 0.12874230685693772 0.278742
0.10850000000000000 0.11827166309739835 0.268272
0.10900000000000000 0.13782835026332177 0.287828
0.10950000000000000 0.14811368495534843 0.298114
0.11000000000000000 0.12469874130276185 0.274699
0.11050000000000000 0.15033636576639300 0.300336
0.11100000000000000 0.13039436881322608 0.280394
0.11150000000000000 0.14763208100911310 0.297632
0.11200000000000000 0.15066207972471085 0.300662
0.11250000000000000 0.13234519895165525 0.282345
0.11300000000000000 0.15409849000186457 0.304098
0.11350000000000000 0.12402221627853281 0.274022
0.11400000000000000 0.13962247488708796 0.289622
0.11450000000000000 0.13450841133542202 0.284508
0.11500000000000000 0.16035445944644433 0.310354
0.11550000000000001 0.14512283480514082 0.295123
0.11600000000000001 0.15846383626051982 0.308464
0.11650000000000001 0.14391727669947305 0.293917
0.11700000000000001 0.13539096285169430 0.285391
0.11750000000000001 0.15257140029603433 0.302571
0.11800000000000001 0.15158688183447536 0.301587
0.11850000000000001 0.16780142333759296 0.317801
0.11900000000000001 0.15226306330163328 0.302263
0.11950000000000001 0.17574158139765209 0.325742
0.12000000000000000 0.16035754394263052 0.310358
0.12050000000000000 0.17154821610417839 0.321548
0.12100000000000000 0.17391664366969928 0.323917
0.12150000000000000 0.15230025048406487 0.3023
0.12200000000000000 0.16897180541713436 0.318972
0.12250000000000000 0.17256125151555538 0.322561
0.12300000000000000 0.16150846620907344 0.311508
0.12350000000000000 0.18365868828350068 0.333659
0.12400000000000000 0.18068491992490110 0.330685
0.12450000000000000 0.17216805716253025 0.322168
0.12500000000000000 0.16202234223736514 0.312022
0.12550000000000000 0.16002195890678866 0.310022
0.12600000000000000 0.16287262148036330 0.312873
0.12650000000000000 0.18383007035262994 0.33383
0.12700000000000000 0.19962712379409386 0.349627
0.12750000000000000 0.21185138616783863 0.361851
0.12800000000000000 0.20014307859472941 0.350143
0.12850000000000000 0.17823485957878976 0.328235
0.12900000000000000 0.17404959051570287 0.32405
0.12950000000000000 0.16601621059239954 0.316016
0.13000000000000000 0.19403130856563119 0.344031
0.13050000000000000 0.17549862885705073 0.325499
0.13100000000000001 0.17499698560076940 0.324997
0.13150000000000001 0.17819907758489550 0.328199
0.13200000000000001 0.18805579323911487 0.338056
0.13250000000000001 0.18247150584155505 0.332472
0.13300000000000001 0.17919387425606870 0.329194
0.13350000000000001 0.19490814927143715 0.344908
0.13400000000000001 0.21473127955669188 0.364731
0.13450000000000001 0.19643873396902736 0.346439
0.13500000000000001 0.18902390206161412 0.339024
0.13550000000000001 0.19217176965420940 0.342172
0.13600000000000001 0.18456376020527246 0.334564
0.13650000000000001 0.21636058066068600 0.366361
0.13700000000000001 0.18899339544094526 0.338993
0.13750000000000001 0.20249634747281040 0.352496
0.13800000000000001 0.21458803985256034 0.364588
0.13850000000000001 0.19964399076852396 0.349644
0.13900000000000001 0.20527861717020332 0.355279
0.13950000000000001 0.19351516356191462 0.343515
0.14000000000000001 0.20471284313217311 0.354713
0.14050000000000001 0.21224792024532876 0.362248
0.14100000000000001 0.18785247927230261 0.337852
0.14150000000000001 0.19834648074300493 0.348346
0.14200000000000002 0.19055303467097504 0.340553
0.14250000000000002 0.23589741692259708 0.385897
0.14300000000000002 0.22509993455311633 0.3751
0.14350000000000002 0.23516003130857388 0.38516
0.14400000000000002 0.23998131074536483 0.389981
0.14449999999999999 0.23120429823512598 0.381204
0.14499999999999999 0.22240492772833689 0.372405
0.14549999999999999 0.21731747591246500 0.367317
0.14599999999999999 0.19571185089440787 0.345712
0.14649999999999999 0.22354281585485411 0.373543
0.14699999999999999 0.20499100114434843 0.354991
0.14749999999999999 0.22305004224120248 0.37305
0.14799999999999999 0.21932923227063070 0.369329
0.14849999999999999 0.25284429854789753 0.402844
0.14899999999999999 0.20546133711440392 0.355461
0.14949999999999999 0.22360360012444930 0.373604
0.14999999999999999 0.22080847708141771 0.370808
0.15049999999999999 0.22672184051873745 0.376722
0.15100000000000000 0.24307928745300075 0.393079
0.15150000000000000 0.22982390559802224 0.379824
0.15200000000000000 0.25011393615520533 0.400114
0.15250000000000000 0.24147132615123149 0.391471
0.15300000000000000 0.22791677890632478 0.377917
0.15350000000000000 0.25366122882382053 0.403661
0.15400000000000000 0.27205486434046405 0.422055
0.15450000000000000 0.23033748597626616 0.380337
0.15500000000000000 0.26092709718670520 0.410927
0.15550000000000000 0.24648650470056777 0.396487
0.15600000000000000 0.23332594636048926 0.383326
0.15650000000000000 0.25501740477923807 0.405017
0.15700000000000000 0.21336897268354763 0.363369
0.15750000000000000 0.23831861416524702 0.388319
0.15800000000000000 0.25861232334237760 0.408612
0.15850000000000000 0.23031699658768595 0.380317
0.15900000000000000 0.24921648600624638 0.399216
0.15950000000000000 0.25192579627264672 0.401926
0.16000000000000000 0.27640941704268290 0.426409
0.16050000000000000 0.28705153368724284 0.437052
0.16100000000000000 0.26145477957343555 0.411455
0.16150000000000000 0.24148507323219356 0.391485
0.16200000000000001 0.25172643845790810 0.401726
0.16250000000000001 0.22057800290723370 0.370578
0.16300000000000001 0.26512994700876785 0.41513
0.16350000000000001 0.25554148049152908 0.405541
0.16400000000000001 0.27480674371484687 0.424807
0.16450000000000001 0.26710419652897599 0.417104
0.16500000000000001 0.26426877885504341 0.414269
0.16550000000000001 0.22466281293547760 0.374663
0.16600000000000001 0.25388712153086479 0.403887
0.16650000000000001 0.23233003380795689 0.38233
0.16700000000000001 0.26162543108524006 0.411625
0.16750000000000001 0.25108333320494935 0.401083
0.16800000000000001 0.25587021256632292 0.40587
0.16850000000000001 0.26671814006750938 0.416718
0.16900000000000001 0.25321074714661912 0.403211
0.16950000000000001 0.25723216143133054 0.407232
0.17000000000000001 0.25640939480136626 0.406409
0.17050000000000001 0.26547538320382957 0.415475
0.17100000000000001 0.26565304715008609 0.415653
0.17150000000000001 0.26475981095286361 0.41476
0.17200000000000001 0.28728340348846065 0.437283
0.17250000000000001 0.25074809217398869 0.400748
0.17300000000000001 0.25148631676760558 0.401486
0.17350000000000002 0.23884533217911103 0.388845
0.17400000000000002 0.25752706858105678 0.407527
0.17450000000000002 0.24927771941622656 0.399278
0.17500000000000002 0.26076804418014859 0.410768
0.17550000000000002 0.25179886098864618 0.401799
0.17599999999999999 0.30362601772985809 0.453626
0.17649999999999999 0.23569737047430289 0.385697
0.17699999999999999 0.23756366983447993 0.387564
0.17749999999999999 0.27687649386701529 0.426876
0.17799999999999999 0.27964054523270365 0.429641
0.17849999999999999 0.26250689676174505 0.412507
0.17899999999999999 0.29090160334689363 0.440902
0.17949999999999999 0.25994628560307614 0.409946
0.17999999999999999 0.29976686159926613 0.449767
0.18049999999999999 0.24112813777117109 0.391128
0.18099999999999999 0.28351268553926512 0.433513
0.18149999999999999 0.25244667382216068 0.402447
0.18200000000000000 0.26579155656069714 0.415792
0.18250000000000000 0.27075795249318552 0.420758
0.18300000000000000 0.26977565420556010 0.419776
0.18350000000000000 0.25417978709116734 0.40418
0.18400000000000000 0.21484887845755932 0.364849
0.18450000000000000 0.27527163267709304 0.425272
0.18500000000000000 0.27313101166669890 0.423131
0.18550000000000000 0.25309383511395722 0.403094
0.18600000000000000 0.24472645788302388 0.394726
0.18650000000000000 0.27566299460752158 0.425663
0.18700000000000000 0.26494487902248909 0.414945
0.18750000000000000 0.22775022240979520 0.37775
0.18800000000000000 0.24112576856437207 0.391126
0.18850000000000000 0.27055443709328780 0.420554
0.18900000000000000 0.30069320792937115 0.450693
0.18950000000000000 0.26456702772896756 0.414567
0.19000000000000000 0.28979383730265751 0.439794
0.19050000000000000 0.26529619278471384 0.415296
0.19100000000000000 0.30050329946499849 0.450503
0.19150000000000000 0.26346478595983774 0.413465
0.19200000000000000 0.25644467854599401 0.406445
0.19250000000000000 0.24163663764842297 0.391637
0.19300000000000000 0.21704842260202328 0.367048
0.19350000000000001 0.26262513329055315 0.412625
0.19400000000000001 0.24320932771628354 0.393209
0.19450000000000001 0.28430228777568811 0.434302
0.19500000000000001 0.28237895951236519 0.432379
0.19550000000000001 0.26699309307008340 0.416993
0.19600000000000001 0.22384000887215455 0.37384
0.19650000000000001 0.25357536305364903 0.403575
0.19700000000000001 0.27722280556888296 0.427223
0.19750000000000001 0.21357394294467291 0.363574
0.19800000000000001 0.26843410501360737 0.418434
0.19850000000000001 0.22144297684067768 0.371443
0.19900000000000001 0.24798913789331703 0.397989
0.19950000000000001 0.24201484276428570 0.392015
0.20000000000000001 0.24473867204559385 0.394739
0.20050000000000001 0.24342332308538778 0.393423
0.20100000000000001 0.27005683777779838 0.420057
0.20150000000000001 0.23561563974214444 0.385616
0.20200000000000001 0.23875089233907815 0.388751
0.20250000000000001 0.23632003222639827 0.38632
0.20300000000000001 0.23543985008861834 0.38544
0.20350000000000001 0.27874712607027596 0.428747
0.20400000000000001 0.26044839652483198 0.410448
0.20450000000000002 0.28399366391285824 0.433994
0.20500000000000002 0.25416794819288430 0.404168
0.20550000000000002 0.24320322937091857 0.393203
0.20600000000000002 0.26170896227561508 0.411709
0.20650000000000002 0.23764960192816459 0.38765
0.20700000000000002 0.27680002540341425 0.4268
0.20750000000000002 0.25637573148255599 0.406376
0.20800000000000002 0.23677511733727655 0.386775
0.20849999999999999 0.25441018653140357 0.40441
0.20899999999999999 0.25312515167528005 0.403125
0.20949999999999999 0.26637359947825767 0.416374
0.20999999999999999 0.26202290887465862 0.412023
0.21049999999999999 0.20702371841702433 0.357024
0.21099999999999999 0.19567469414770461 0.345675
0.21149999999999999 0.26814692458634942 0.418147
0.21199999999999999 0.24620076031037652 0.396201
0.21249999999999999 0.26237914179672950 0.412379
0.21299999999999999 0.22726735850217267 0.377267
0.21350000000000000 0.19349140735984902 0.343491
0.21400000000000000 0.22478455139834971 0.374785
0.21450000000000000 0.26252203663051937 0.412522
0.21500000000000000 0.20303769679504072 0.353038
0.21550000000000000 0.23539172484937168 0.385392
0.21600000000000000 0.25205310667201491 0.402053
0.21650000000000000 0.28844782625385285 0.438448
0.21700000000000000 0.24030185954450822 0.390302
0.21750000000000000 0.20704829817640011 0.357048
0.21800000000000000 0.21878183589277034 0.368782
0.21850000000000000 0.23322080070042539 0.383221
0.21900000000000000 0.21795806271983661 0.367958
0.21950000000000000 0.27760587342606236 0.427606
0.22000000000000000 0.23453804647296253 0.384538
0.22050000000000000 0.23167937658424440 0.381679
0.22100000000000000 0.21456753885987620 0.364568
0.22150000000000000 0.19170420613408493 0.341704
0.22200000000000000 0.21880240016157901 0.368802
0.22250000000000000 0.21669794455881147 0.366698
0.22300000000000000 0.19758641920612685 0.347586
0.22350000000000000 0.25894995471259941 0.40895
0.22400000000000000 0.20892669108889605 0.358927
0.22450000000000001 0.22014190334662048 0.370142
0.22500000000000001 0.18471670803211473 0.334717
0.22550000000000001 0.21064960519995674 0.36065
0.22600000000000001 0.21539229206251190 0.365392
0.22650000000000001 0.23939768021518726 0.389398
0.22700000000000001 0.22295737896505827 0.372957
0.22750000000000001 0.23151647905621736 0.381516
0.22800000000000001 0.20721742872667875 0.357217
0.22850000000000001 0.19885839652611570 0.348858
0.22900000000000001 0.21067956761303577 0.36068
0.22950000000000001 0.21619895689803958 0.366199
0.23000000000000001 0.20721162760803108 0.357212
0.23050000000000001 0.20079045479624966 0.35079
0.23100000000000001 0.23146430155629544 0.381464
0.23150000000000001 0.21246356702012575 0.362464
0.23200000000000001 0.24342338389404841 0.393423
0.23250000000000001 0.20714810222532712 0.357148
0.23300000000000001 0.24091080419684258 0.390911
0.23350000000000001 0.21684819837193756 0.366848
0.23400000000000001 0.22682106560692480 0.376821
0.23450000000000001 0.22464041306179744 0.37464
0.23500000000000001 0.21071491906997661 0.360715
0.23550000000000001 0.23853608440662766 0.388536
0.23600000000000002 0.21131635973521093 0.361316
0.23650000000000002 0.19081732130256446 0.340817
0.23700000000000002 0.20211450196934663 0.352115
0.23750000000000002 0.18415641607596389 0.334156
0.23800000000000002 0.19087610888703432 0.340876
0.23850000000000002 0.18418870110763252 0.334189
0.23900000000000002 0.22632363044571685 0.376324
0.23950000000000002 0.21334383974821428 0.363344
0.23999999999999999 0.20394906932458348 0.353949
0.24049999999999999 0.18598252112462546 0.335983
0.24099999999999999 0.19737915198594563 0.347379
0.24149999999999999 0.22729869487560145 0.377299
0.24199999999999999 0.18199128329792014 0.331991
0.24249999999999999 0.23549436907904453 0.385494
0.24299999999999999 0.19988755095694388 0.349888
0.24349999999999999 0.21113070645007759 0.361131
0.24399999999999999 0.18125786898628438 0.331258
0.24450000000000000 0.20103988376269563 0.35104
0.24500000000000000 0.21086928261446630 0.360869
0.24550000000000000 0.19745826278396048 0.347458
0.24600000000000000 0.21760518063331066 0.367605
0.24650000000000000 0.19390140425804578 0.343901
0.24700000000000000 0.20215765617600975 0.352158
0.24750000000000000 0.19908799576336353 0.349088
0.24800000000000000 0.18445121530274233 0.334451
0.24850000000000000 0.16344340086980805 0.313443
0.24900000000000000 0.20093170145185793 0.350932
0.24950000000000000 0.20848949202451650 0.358489
0.25000000000000000 0.19624979711150231 0.34625
0.25050000000000000 0.19484013377054554 0.34484
0.25100000000000000 0.18690000361388553 0.3369
0.25150000000000000 0.18836159413749737 0.338362
0.25200000000000000 0.16738277264251336 0.317383
0.25250000000000000 0.18976822235234922 0.339768
0.25300000000000000 0.23318294251105803 0.383183
0.25350000000000000 0.18879542897642729 0.338795
0.25400000000000000 0.18246345329679112 0.332463
0.25450000000000000 0.17466291874568973 0.324663
0.25500000000000000 0.18547925002394916 0.335479
0.25550000000000000 0.18110801629802106 0.331108
0.25600000000000001 0.19735085527238846 0.347351
0.25650000000000001 0.19793025900894032 0.34793
0.25700000000000001 0.19157726134817396 0.341577
0.25750000000000001 0.18519457142745840 0.335195
0.25800000000000001 0.17895402807000790 0.328954
0.25850000000000001 0.18904013183537771 0.33904
0.25900000000000001 0.20983019118764376 0.35983
0.25950000000000001 0.17578705981183201 0.325787
0.26000000000000001 0.17507043934611469 0.32507
0.26050000000000001 0.16050657897644288 0.310507
0.26100000000000001 0.15687397490949798 0.306874
0.26150000000000001 0.18032544143376408 0.330325
0.26200000000000001 0.17521245270466032 0.325212
0.26250000000000001 0.19753245122794350 0.347532
0.26300000000000001 0.20330316397560275 0.353303
0.26350000000000001 0.16400427114318614 0.314004
0.26400000000000001 0.16786656666113650 0.317867
0.26450000000000001 0.16253821555476022 0.312538
0.26500000000000001 0.19529614596932299 0.345296
0.26550000000000001 0.17725603837446066 0.327256
0.26600000000000001 0.19145749984169547 0.341457
0.26650000000000001 0.20694984627285753 0.35695
0.26700000000000002 0.20869527949673039 0.358695
0.26750000000000002 0.19000026289416011 0.34
0.26800000000000002 0.16695214459491795 0.316952
0.26850000000000002 0.17158480115404770 0.321585
0.26900000000000002 0.17083709114718854 0.320837
0.26950000000000002 0.19686364749390847 0.346864
0.27000000000000002 0.18590283570886931 0.335903
0.27050000000000002 0.18999240101377557 0.339992
0.27100000000000002 0.16147291802925726 0.311473
0.27150000000000002 0.16559847501261951 0.315598
0.27200000000000002 0.16541149840477842 0.315411
0.27250000000000002 0.20965010931010006 0.35965
0.27300000000000002 0.16609762962277602 0.316098
0.27350000000000002 0.19845146935102928 0.348451
0.27400000000000002 0.17616480763096931 0.326165
0.27450000000000002 0.17242236084256696 0.322422
0.27500000000000002 0.18419640072555274 0.334196
