# XXZ spin chain 
# ED for L=20, Delta=0.625
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

2.9000000000000001E-002 1.5197314933965275E-002 0.765197
2.9500000000000002E-002 1.2259907256185670E-002 0.76226
2.9999999999999999E-002 2.0817560730690257E-002 0.770818
3.0499999999999999E-002 1.7290838337564968E-002 0.767291
3.1000000000000000E-002 3.5559161519708941E-002 0.785559
3.1500000000000000E-002 2.6517177969338217E-002 0.776517
3.2000000000000001E-002 4.1434177011459294E-002 0.791434
3.2500000000000001E-002 4.2524864454724566E-002 0.792525
3.3000000000000002E-002 4.4070550795471085E-002 0.794071
3.3500000000000002E-002 4.1291062477237232E-002 0.791291
3.4000000000000002E-002 5.5737850155314531E-002 0.805738
3.4500000000000003E-002 6.3213043566097180E-002 0.813213
3.5000000000000003E-002 6.1327822120469049E-002 0.811328
3.5500000000000004E-002 7.5212864926137130E-002 0.825213
3.6000000000000004E-002 6.9063894691908226E-002 0.819064
3.6499999999999998E-002 7.0304616039468193E-002 0.820305
3.6999999999999998E-002 7.9616505054021208E-002 0.829617
3.7499999999999999E-002 9.0350272799987225E-002 0.84035
3.7999999999999999E-002 7.5620360164679851E-002 0.82562
3.8500000000000000E-002 0.10006816967619445 0.850068
3.9000000000000000E-002 8.8675698245805609E-002 0.838676
3.9500000000000000E-002 0.11335976444872121 0.86336
4.0000000000000001E-002 7.9880342613439348E-002 0.82988
4.0500000000000001E-002 0.11528330058555422 0.865283
4.1000000000000002E-002 0.12230844736275857 0.872308
4.1500000000000002E-002 0.11906719595973182 0.869067
4.2000000000000003E-002 0.11776365779134791 0.867764
4.2500000000000003E-002 0.12402050715165723 0.874021
4.3000000000000003E-002 0.14837332447370330 0.898373
4.3500000000000004E-002 0.14463996114266015 0.89464
4.3999999999999997E-002 9.8560997617310589E-002 0.848561
4.4499999999999998E-002 0.15851326615369843 0.908513
4.4999999999999998E-002 0.13381646276037606 0.883816
4.5499999999999999E-002 0.17112979605291123 0.92113
4.5999999999999999E-002 0.15242640301120269 0.902426
4.6500000000000000E-002 0.14294487164636216 0.892945
4.7000000000000000E-002 0.15759252284683170 0.907593
4.7500000000000001E-002 0.15971136868897151 0.909711
4.8000000000000001E-002 0.14477163764085310 0.894772
4.8500000000000001E-002 0.17787779323409081 0.927878
4.9000000000000002E-002 0.16603243898204750 0.916032
4.9500000000000002E-002 0.15001981327340527 0.90002
5.0000000000000003E-002 0.16526003533489211 0.91526
5.0500000000000003E-002 0.18827576785429767 0.938276
5.1000000000000004E-002 0.17269135235405333 0.922691
5.1500000000000004E-002 0.16682143208799646 0.916821
5.2000000000000005E-002 0.18072150442812562 0.930722
5.2499999999999998E-002 0.21151956344609577 0.96152
5.2999999999999999E-002 0.16444061135117552 0.914441
5.3499999999999999E-002 0.16622904718444040 0.916229
5.3999999999999999E-002 0.17304997740867401 0.92305
5.4500000000000000E-002 0.20445897705406699 0.954459
5.5000000000000000E-002 0.18813109604511313 0.938131
5.5500000000000001E-002 0.16138747883241081 0.911387
5.6000000000000001E-002 0.16355922085793373 0.913559
5.6500000000000002E-002 0.16317000026032455 0.91317
5.7000000000000002E-002 0.17744742292641352 0.927447
5.7500000000000002E-002 0.18789473249302258 0.937895
5.8000000000000003E-002 0.18062971993174479 0.93063
5.8500000000000003E-002 0.16840009996054212 0.9184
5.9000000000000004E-002 0.13893175897884874 0.888932
5.9500000000000004E-002 0.16769693932047550 0.917697
5.9999999999999998E-002 0.15945126886743369 0.909451
6.0499999999999998E-002 0.15056167590288644 0.900562
6.0999999999999999E-002 0.19512433838727647 0.945124
6.1499999999999999E-002 0.16321070686972089 0.913211
6.2000000000000000E-002 0.15047277764292721 0.900473
6.2500000000000000E-002 0.16255725634520074 0.912557
6.3000000000000000E-002 0.14322168123701881 0.893222
6.3500000000000001E-002 0.16186228331102659 0.911862
6.4000000000000001E-002 0.13537461660610189 0.885375
6.4500000000000002E-002 0.11888407094095189 0.868884
6.5000000000000002E-002 0.12053040585970763 0.87053
6.5500000000000003E-002 0.12390534402315506 0.873905
6.6000000000000003E-002 0.11123790343532412 0.861238
6.6500000000000004E-002 0.10557943988880444 0.855579
6.7000000000000004E-002 9.6816136746754586E-002 0.846816
6.7500000000000004E-002 0.11775579450944477 0.867756
6.8000000000000005E-002 8.2420502449552305E-002 0.832421
6.8500000000000005E-002 0.11774706674980071 0.867747
6.9000000000000006E-002 0.11795488307403809 0.867955
6.9500000000000006E-002 9.2294581074567089E-002 0.842295
7.0000000000000007E-002 0.10277951095595915 0.85278
7.0500000000000007E-002 9.0861580087401264E-002 0.840862
7.1000000000000008E-002 8.8440967054364564E-002 0.838441
7.1500000000000008E-002 9.3648265562285574E-002 0.843648
7.2000000000000008E-002 6.4439877389989672E-002 0.81444
7.2499999999999995E-002 8.8527103080526998E-002 0.838527
7.2999999999999995E-002 8.0806894748160982E-002 0.830807
7.3499999999999996E-002 8.3938532984402417E-002 0.833939
7.3999999999999996E-002 7.3049692933659580E-002 0.82305
7.4499999999999997E-002 5.6424917103090971E-002 0.806425
7.4999999999999997E-002 5.4856986124650668E-002 0.804857
7.5499999999999998E-002 7.5943966598967141E-002 0.825944
7.5999999999999998E-002 6.8736196702349303E-002 0.818736
7.6499999999999999E-002 6.1927978231098017E-002 0.811928
7.6999999999999999E-002 5.7561702954919150E-002 0.807562
7.7499999999999999E-002 6.3090609535390585E-002 0.813091
7.8000000000000000E-002 6.1376065949980234E-002 0.811376
7.8500000000000000E-002 6.1069367912423379E-002 0.811069
7.9000000000000001E-002 6.6729044008118840E-002 0.816729
7.9500000000000001E-002 5.0615851493007506E-002 0.800616
8.0000000000000002E-002 5.7406457797487820E-002 0.807406
8.0500000000000002E-002 5.2995650518890353E-002 0.802996
8.1000000000000003E-002 5.1502881888081761E-002 0.801503
8.1500000000000003E-002 5.8245798977356524E-002 0.808246
8.2000000000000003E-002 6.0280885729262497E-002 0.810281
8.2500000000000004E-002 6.2161446227404285E-002 0.812161
8.3000000000000004E-002 6.0297302751629527E-002 0.810297
8.3500000000000005E-002 6.3536442185415709E-002 0.813536
8.4000000000000005E-002 6.0455563209554322E-002 0.810456
8.4500000000000006E-002 6.8566158762115442E-002 0.818566
8.5000000000000006E-002 6.1487687741252850E-002 0.811488
8.5500000000000007E-002 6.1272790082120811E-002 0.811273
8.6000000000000007E-002 6.8646014029709115E-002 0.818646
8.6500000000000007E-002 5.7281362460776905E-002 0.807281
8.7000000000000008E-002 5.2568017720567420E-002 0.802568
8.7500000000000008E-002 5.6059964526085769E-002 0.80606
8.7999999999999995E-002 6.3460580838264849E-002 0.813461
8.8499999999999995E-002 5.8139240783869381E-002 0.808139
8.8999999999999996E-002 6.0852998337513127E-002 0.810853
8.9499999999999996E-002 6.8881997167632589E-002 0.818882
8.9999999999999997E-002 6.1399404098266983E-002 0.811399
9.0499999999999997E-002 7.2475481426625590E-002 0.822475
9.0999999999999998E-002 5.9427750748991350E-002 0.809428
9.1499999999999998E-002 6.3442632617572922E-002 0.813443
9.1999999999999998E-002 6.3741356060948537E-002 0.813741
9.2499999999999999E-002 6.3311874438746307E-002 0.813312
9.2999999999999999E-002 6.5346138840413265E-002 0.815346
9.3500000000000000E-002 6.8061760077215844E-002 0.818062
9.4000000000000000E-002 7.1312158824847247E-002 0.821312
9.4500000000000001E-002 6.7964585593957780E-002 0.817965
9.5000000000000001E-002 6.7696121243103161E-002 0.817696
9.5500000000000002E-002 6.3078290310660756E-002 0.813078
9.6000000000000002E-002 6.3577290039661657E-002 0.813577
9.6500000000000002E-002 6.7175677620362695E-002 0.817176
9.7000000000000003E-002 7.0671722537143392E-002 0.820672
9.7500000000000003E-002 6.1994962745287478E-002 0.811995
9.8000000000000004E-002 6.4975948512653661E-002 0.814976
9.8500000000000004E-002 7.4409507257855584E-002 0.82441
9.9000000000000005E-002 6.8592377506786970E-002 0.818592
9.9500000000000005E-002 6.6078897365387385E-002 0.816079
0.10000000000000001 7.5555575532177871E-002 0.825556
0.10050000000000001 7.0962719501417984E-002 0.820963
0.10100000000000001 6.9997695710320731E-002 0.819998
0.10150000000000001 6.9352231687535029E-002 0.819352
0.10200000000000001 6.9571531328451647E-002 0.819572
0.10250000000000001 7.3304292357870268E-002 0.823304
0.10300000000000001 7.1579217584542137E-002 0.821579
0.10350000000000001 7.6646016962019461E-002 0.826646
0.10400000000000001 8.3264336579114626E-002 0.833264
0.10450000000000000 7.2171352543442882E-002 0.822171
0.10500000000000000 8.5079757429395650E-002 0.83508
0.10550000000000000 8.4794325156480554E-002 0.834794
0.10600000000000000 8.1962079667557766E-002 0.831962
0.10650000000000000 7.9548658489749638E-002 0.829549
0.10700000000000000 8.1933705954498171E-002 0.831934
0.10750000000000000 7.3369283435565133E-002 0.823369
0.10800000000000000 8.0127980832379472E-002 0.830128
0.10850000000000000 7.2437384891763573E-002 0.822437
0.10900000000000000 8.3539793274132634E-002 0.83354
0.10950000000000000 8.6904327546249632E-002 0.836904
0.11000000000000000 7.5300949944790987E-002 0.825301
0.11050000000000000 7.9644703617358217E-002 0.829645
0.11100000000000000 9.1168050389405203E-002 0.841168
0.11150000000000000 8.9698497868435367E-002 0.839698
0.11200000000000000 7.7401385125562189E-002 0.827401
0.11250000000000000 8.2323441752563856E-002 0.832323
0.11300000000000000 0.10077577991041639 0.850776
0.11350000000000000 8.2627619407072209E-002 0.832628
0.11400000000000000 8.7697928430003250E-002 0.837698
0.11450000000000000 9.3672703227229856E-002 0.843673
0.11500000000000000 9.5479512892890028E-002 0.84548
0.11550000000000001 8.4697088676699575E-002 0.834697
0.11600000000000001 9.9693960132799714E-002 0.849694
0.11650000000000001 9.0672574305409565E-002 0.840673
0.11700000000000001 9.4396193767772099E-002 0.844396
0.11750000000000001 9.4460701972661834E-002 0.844461
0.11800000000000001 0.10077695215058316 0.850777
0.11850000000000001 8.4185369755043107E-002 0.834185
0.11900000000000001 8.7689466035750577E-002 0.837689
0.11950000000000001 8.5914101624540648E-002 0.835914
0.12000000000000000 8.8866336748343377E-002 0.838866
0.12050000000000000 9.2174096163628871E-002 0.842174
0.12100000000000000 8.3487156064179224E-002 0.833487
0.12150000000000000 7.9532994476885999E-002 0.829533
0.12200000000000000 0.10008876436797341 0.850089
0.12250000000000000 9.5751122264834648E-002 0.845751
0.12300000000000000 0.10207651194399700 0.852077
0.12350000000000000 9.8591943031347939E-002 0.848592
0.12400000000000000 9.0287270140207126E-002 0.840287
0.12450000000000000 8.6686185001855487E-002 0.836686
0.12500000000000000 8.4890517498588794E-002 0.834891
0.12550000000000000 9.9309859702903736E-002 0.84931
0.12600000000000000 9.2067982725588443E-002 0.842068
0.12650000000000000 9.0484059032233860E-002 0.840484
0.12700000000000000 8.3967783621587980E-002 0.833968
0.12750000000000000 8.8996572264970583E-002 0.838997
0.12800000000000000 0.10431971537000775 0.85432
0.12850000000000000 9.7637814637852732E-002 0.847638
0.12900000000000000 9.5520250885161473E-002 0.84552
0.12950000000000000 9.1104620432980662E-002 0.841105
0.13000000000000000 9.0263488593839161E-002 0.840263
0.13050000000000000 0.11433852840007287 0.864339
0.13100000000000001 0.10113518049347318 0.851135
0.13150000000000001 9.7820445593738370E-002 0.84782
0.13200000000000001 9.4641969994986752E-002 0.844642
0.13250000000000001 0.10037034777184950 0.85037
0.13300000000000001 9.2486831156267671E-002 0.842487
0.13350000000000001 9.2108245805867697E-002 0.842108
0.13400000000000001 9.6088542041031053E-002 0.846089
0.13450000000000001 8.5272857368923607E-002 0.835273
0.13500000000000001 0.10623507627462268 0.856235
0.13550000000000001 9.0898954719365974E-002 0.840899
0.13600000000000001 9.7313348484602560E-002 0.847313
0.13650000000000001 9.3876830673540981E-002 0.843877
0.13700000000000001 9.7217638914861876E-002 0.847218
0.13750000000000001 0.10999826380097733 0.859998
0.13800000000000001 0.10331203880802889 0.853312
0.13850000000000001 9.4906680801315216E-002 0.844907
0.13900000000000001 9.7807379493479604E-002 0.847807
0.13950000000000001 8.9095600938842751E-002 0.839096
0.14000000000000001 9.7864418025429598E-002 0.847864
0.14050000000000001 0.10300825925939068 0.853008
0.14100000000000001 0.10679262974021989 0.856793
0.14150000000000001 9.0979924549917088E-002 0.84098
0.14200000000000002 9.7047423005453631E-002 0.847047
0.14250000000000002 9.6839045348674532E-002 0.846839
0.14300000000000002 8.8166611384598775E-002 0.838167
0.14350000000000002 9.4818902923505172E-002 0.844819
0.14400000000000002 0.10290280334438515 0.852903
0.14449999999999999 9.9602206463050458E-002 0.849602
0.14499999999999999 0.10727711171505377 0.857277
0.14549999999999999 0.10773183673977391 0.857732
0.14599999999999999 9.9075979719330909E-002 0.849076
0.14649999999999999 0.10184900490265986 0.851849
0.14699999999999999 9.9809674178435892E-002 0.84981
0.14749999999999999 0.10270173412631967 0.852702
0.14799999999999999 0.10847060418508404 0.858471
0.14849999999999999 0.10917707512096658 0.859177
0.14899999999999999 9.5112513777687341E-002 0.845113
0.14949999999999999 9.4603597994704455E-002 0.844604
0.14999999999999999 0.10470882249808504 0.854709
0.15049999999999999 0.10796988439868535 0.85797
0.15100000000000000 0.10103871736978030 0.851039
0.15150000000000000 0.10758275072291572 0.857583
0.15200000000000000 0.10598939311983080 0.855989
0.15250000000000000 0.10024835545635885 0.850248
0.15300000000000000 0.10520271125317139 0.855203
0.15350000000000000 0.10695213711012183 0.856952
0.15400000000000000 0.10916029574070302 0.85916
0.15450000000000000 0.10616776849164684 0.856168
0.15500000000000000 0.10884894611350027 0.858849
0.15550000000000000 0.11924289429159558 0.869243
0.15600000000000000 0.10195540275497754 0.851955
0.15650000000000000 9.9894065870217097E-002 0.849894
0.15700000000000000 9.7373773222693277E-002 0.847374
0.15750000000000000 0.10819063980815997 0.858191
0.15800000000000000 0.10853055565122739 0.858531
0.15850000000000000 0.10624705510321356 0.856247
0.15900000000000000 0.11546398009449539 0.865464
0.15950000000000000 9.6396257273148336E-002 0.846396
0.16000000000000000 9.7799207917974584E-002 0.847799
0.16050000000000000 0.10031446443037954 0.850314
0.16100000000000000 0.10404909735395959 0.854049
0.16150000000000000 0.10588561962233348 0.855886
0.16200000000000001 0.12345984747719931 0.87346
0.16250000000000001 0.10584251486121109 0.855843
0.16300000000000001 0.10216164238341913 0.852162
0.16350000000000001 0.10832401379835263 0.858324
0.16400000000000001 0.11145314388285281 0.861453
0.16450000000000001 0.10254812972983253 0.852548
0.16500000000000001 0.10851980297401204 0.85852
0.16550000000000001 0.11603758448017322 0.866038
0.16600000000000001 0.11162616596581888 0.861626
0.16650000000000001 0.10730566498886748 0.857306
0.16700000000000001 0.10177648036416458 0.851776
0.16750000000000001 0.10549156144318747 0.855492
0.16800000000000001 0.10632688546076410 0.856327
0.16850000000000001 9.0780975059888677E-002 0.840781
0.16900000000000001 0.11110233652496224 0.861102
0.16950000000000001 9.9876869253418224E-002 0.849877
0.17000000000000001 0.10070437865855050 0.850704
0.17050000000000001 0.10583430280044297 0.855834
0.17100000000000001 0.10689399171347100 0.856894
0.17150000000000001 0.11751617590307042 0.867516
0.17200000000000001 0.10644842472091048 0.856448
0.17250000000000001 0.11975558361270869 0.869756
0.17300000000000001 0.10206226475672300 0.852062
0.17350000000000002 0.11295078184901582 0.862951
0.17400000000000002 0.11689236445273474 0.866892
0.17450000000000002 0.13574875748273102 0.885749
0.17500000000000002 0.11205874486122400 0.862059
0.17550000000000002 0.10017909121371646 0.850179
0.17599999999999999 0.11224687615354594 0.862247
0.17649999999999999 0.11763359934569491 0.867634
0.17699999999999999 0.11485450770934263 0.864855
0.17749999999999999 0.12004409211598355 0.870044
0.17799999999999999 0.11434628730211129 0.864346
0.17849999999999999 0.10150727982486261 0.851507
0.17899999999999999 9.5619591820546843E-002 0.84562
0.17949999999999999 0.12138570255722343 0.871386
0.17999999999999999 0.10880844502494760 0.858808
0.18049999999999999 0.12850510525671280 0.878505
0.18099999999999999 0.11171558682199541 0.861716
0.18149999999999999 9.4123875309845825E-002 0.844124
0.18200000000000000 0.11997121850561819 0.869971
0.18250000000000000 0.11842936077060701 0.868429
0.18300000000000000 0.10835108147394140 0.858351
0.18350000000000000 0.10375373094873266 0.853754
0.18400000000000000 0.10078006742640865 0.85078
0.18450000000000000 0.11523200429418573 0.865232
0.18500000000000000 0.10002242767731773 0.850022
0.18550000000000000 0.12368028945624934 0.87368
0.18600000000000000 0.12190535084888032 0.871905
0.18650000000000000 0.11786474047831856 0.867865
0.18700000000000000 0.10766291689417186 0.857663
0.18750000000000000 0.11557771102251663 0.865578
0.18800000000000000 0.13125315398235035 0.881253
0.18850000000000000 0.13925272088439250 0.889253
0.18900000000000000 0.11819861953473552 0.868199
0.18950000000000000 0.10105284250731233 0.851053
0.19000000000000000 0.12626245233244443 0.876262
0.19050000000000000 0.11852564092458764 0.868526
0.19100000000000000 0.10230260392683520 0.852303
0.19150000000000000 0.13007988147998892 0.88008
0.19200000000000000 0.12026867100910109 0.870269
0.19250000000000000 0.11834172080437463 0.868342
0.19300000000000000 0.12817994270423066 0.87818
0.19350000000000001 0.13306174656865447 0.883062
0.19400000000000001 0.11548770012057563 0.865488
0.19450000000000001 0.12736010633192207 0.87736
0.19500000000000001 0.11039630077086809 0.860396
0.19550000000000001 0.11583975009856880 0.86584
0.19600000000000001 0.12101408512685774 0.871014
0.19650000000000001 0.13177842788898284 0.881778
0.19700000000000001 0.12883408478021227 0.878834
0.19750000000000001 0.14817660582488243 0.898177
0.19800000000000001 0.12886437554743280 0.878864
0.19850000000000001 0.13495157599308988 0.884952
0.19900000000000001 0.12447991236982535 0.87448
0.19950000000000001 0.13802538236613957 0.888025
0.20000000000000001 0.12524318779755517 0.875243
0.20050000000000001 0.12323840607446007 0.873238
0.20100000000000001 0.13326824244281202 0.883268
0.20150000000000001 0.11951894729855841 0.869519
0.20200000000000001 0.12454087891642501 0.874541
0.20250000000000001 0.11802734129082354 0.868027
0.20300000000000001 0.17441980516051162 0.92442
0.20350000000000001 0.11750476181408205 0.867505
0.20400000000000001 0.12248838157510653 0.872488
0.20450000000000002 0.12962882625680811 0.879629
0.20500000000000002 0.11828304344983920 0.868283
0.20550000000000002 0.14377428584742691 0.893774
0.20600000000000002 0.13068959644977654 0.88069
0.20650000000000002 0.12550832667429690 0.875508
0.20700000000000002 0.13541764161925987 0.885418
0.20750000000000002 0.14413882690063118 0.894139
0.20800000000000002 0.12230885124133035 0.872309
0.20849999999999999 0.13197840462684793 0.881978
0.20899999999999999 0.12117702987537037 0.871177
0.20949999999999999 0.13291391419495152 0.882914
0.20999999999999999 0.12096952126770033 0.87097
0.21049999999999999 0.13807300246182275 0.888073
0.21099999999999999 0.12682483182496870 0.876825
0.21149999999999999 0.12359520061662557 0.873595
0.21199999999999999 0.15811303622051098 0.908113
0.21249999999999999 0.14845211784981122 0.898452
0.21299999999999999 0.13498860474630273 0.884989
0.21350000000000000 0.15224818146842975 0.902248
0.21400000000000000 0.11712518989169980 0.867125
0.21450000000000000 0.11384941319651733 0.863849
0.21500000000000000 0.12488282791147490 0.874883
0.21550000000000000 0.14776004526311165 0.89776
0.21600000000000000 0.11375904116704479 0.863759
0.21650000000000000 0.13515284135009156 0.885153
0.21700000000000000 0.12451577574873826 0.874516
0.21750000000000000 0.12961900941095372 0.879619
0.21800000000000000 0.13579955778329261 0.8858
0.21850000000000000 0.15741480499042534 0.907415
0.21900000000000000 0.12368771571374555 0.873688
0.21950000000000000 0.15056551498103876 0.900566
0.22000000000000000 0.12975733255182398 0.879757
0.22050000000000000 0.13019216139534001 0.880192
0.22100000000000000 0.11844152516809811 0.868442
0.22150000000000000 0.14421017614074272 0.89421
0.22200000000000000 0.14612936065880261 0.896129
0.22250000000000000 0.13746199862612057 0.887462
0.22300000000000000 0.14794279644617733 0.897943
0.22350000000000000 0.13229538567456939 0.882295
0.22400000000000000 0.13082678715365464 0.880827
0.22450000000000001 0.14730754787640438 0.897308
0.22500000000000001 0.12479016279188485 0.87479
0.22550000000000001 0.12800063842411402 0.878001
0.22600000000000001 0.11854262200709517 0.868543
0.22650000000000001 0.12872715262161644 0.878727
0.22700000000000001 0.13085792884896333 0.880858
0.22750000000000001 0.13360157284379037 0.883602
0.22800000000000001 0.13543748564748048 0.885437
0.22850000000000001 0.14160969353322883 0.89161
0.22900000000000001 0.13600331491788165 0.886003
0.22950000000000001 0.12072186063178371 0.870722
0.23000000000000001 0.14983461982005156 0.899835
0.23050000000000001 0.13150279700207976 0.881503
0.23100000000000001 0.12238461255937054 0.872385
0.23150000000000001 0.14306958064232891 0.89307
0.23200000000000001 0.13096797902942758 0.880968
0.23250000000000001 0.15351951147639795 0.90352
0.23300000000000001 0.15822025455332361 0.90822
0.23350000000000001 0.12868293958071311 0.878683
0.23400000000000001 0.14850989931958306 0.89851
0.23450000000000001 0.12843970659682233 0.87844
0.23500000000000001 0.12881458075611452 0.878815
0.23550000000000001 0.15389960931959845 0.9039
0.23600000000000002 0.14671399000888521 0.896714
0.23650000000000002 0.12943657368355263 0.879437
0.23700000000000002 0.13256214515365386 0.882562
0.23750000000000002 0.17530028042551801 0.9253
0.23800000000000002 0.14002629015844187 0.890026
0.23850000000000002 0.14821101097957934 0.898211
0.23900000000000002 0.14671533008680546 0.896715
0.23950000000000002 0.15039438541777519 0.900394
0.23999999999999999 0.15361857674829935 0.903619
0.24049999999999999 0.13994495023193634 0.889945
0.24099999999999999 0.14202521107051580 0.892025
0.24149999999999999 0.14008488483741005 0.890085
0.24199999999999999 0.15496131186764467 0.904961
0.24249999999999999 0.12560627387291251 0.875606
0.24299999999999999 0.14429553138575124 0.894296
0.24349999999999999 0.13420710777402073 0.884207
0.24399999999999999 0.16287376511397744 0.912874
0.24450000000000000 0.14762827162986419 0.897628
0.24500000000000000 0.14094821534255195 0.890948
0.24550000000000000 0.14411460496702733 0.894115
0.24600000000000000 0.15899842824028282 0.908998
0.24650000000000000 0.14304029593238107 0.89304
0.24700000000000000 0.13882945163167273 0.888829
0.24750000000000000 0.13401685316001621 0.884017
0.24800000000000000 0.15474064739523355 0.904741
0.24850000000000000 0.14468303527043860 0.894683
0.24900000000000000 0.16050897114441523 0.910509
0.24950000000000000 0.15563232100991428 0.905632
0.25000000000000000 0.14820719825094056 0.898207
0.25050000000000000 0.15157096723216540 0.901571
0.25100000000000000 0.13575179092940765 0.885752
0.25150000000000000 0.14719632821250525 0.897196
0.25200000000000000 0.16062822555624251 0.910628
0.25250000000000000 0.13303353723255287 0.883034
0.25300000000000000 0.14919482261834213 0.899195
0.25350000000000000 0.13260585159718058 0.882606
0.25400000000000000 0.16776863031790618 0.917769
0.25450000000000000 0.14292137896212015 0.892921
0.25500000000000000 0.15910254613989716 0.909103
0.25550000000000000 0.14075055833237640 0.890751
0.25600000000000001 0.16787254921067848 0.917873
0.25650000000000001 0.15231708637192728 0.902317
0.25700000000000001 0.14161417585222827 0.891614
0.25750000000000001 0.14777224228507038 0.897772
0.25800000000000001 0.15454066939193575 0.904541
0.25850000000000001 0.13788418980829892 0.887884
0.25900000000000001 0.13817083213728762 0.888171
0.25950000000000001 0.14602161322616361 0.896022
0.26000000000000001 0.16024470311265562 0.910245
0.26050000000000001 0.15237542207158850 0.902375
0.26100000000000001 0.11034837723383507 0.860348
0.26150000000000001 0.13757862735752321 0.887579
0.26200000000000001 0.15889275568105726 0.908893
0.26250000000000001 0.13319451184606124 0.883195
0.26300000000000001 0.15108425654791596 0.901084
0.26350000000000001 0.14683362928837371 0.896834
0.26400000000000001 0.15831378907603202 0.908314
0.26450000000000001 0.14012668532999503 0.890127
0.26500000000000001 0.14585715110045605 0.895857
0.26550000000000001 0.15491019198069195 0.90491
0.26600000000000001 0.15125910873225740 0.901259
0.26650000000000001 0.13698074855694745 0.886981
0.26700000000000002 0.15726624111351761 0.907266
0.26750000000000002 0.15579071204850486 0.905791
0.26800000000000002 0.14567144057251721 0.895671
0.26850000000000002 0.13344118304543526 0.883441
0.26900000000000002 0.14349240593938989 0.893492
0.26950000000000002 0.15274228282836999 0.902742
0.27000000000000002 0.15471509842598768 0.904715
0.27050000000000002 0.14577229152709920 0.895772
0.27100000000000002 0.15942094859845271 0.909421
0.27150000000000002 0.14306239727896278 0.893062
0.27200000000000002 0.13027454070757480 0.880275
0.27250000000000002 0.15651586287031133 0.906516
