# XXZ spin chain 
# ED for L=20, Delta=0.000
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

9.1499999999999998E-002 2.8433343958389240E-025 2
9.1999999999999998E-002 0.0000000000000000 2
9.2499999999999999E-002 1.4584166668698684E-024 2
9.2999999999999999E-002 1.3572987289185187E-020 2
9.3500000000000000E-002 0.0000000000000000 2
9.4000000000000000E-002 5.5868671001625529E-022 2
9.4500000000000001E-002 4.9053902437590542E-022 2
9.5000000000000001E-002 0.0000000000000000 2
9.5500000000000002E-002 0.0000000000000000 2
9.6000000000000002E-002 6.1771341040257982E-022 2
9.6500000000000002E-002 1.8593875890948805E-022 2
9.7000000000000003E-002 1.6761314986683210E-022 2
9.7500000000000003E-002 3.4573430526633443E-021 2
9.8000000000000004E-002 2.5370960677488472E-022 2
9.8500000000000004E-002 0.0000000000000000 2
9.9000000000000005E-002 6.8617926812283011E-022 2
9.9500000000000005E-002 2.4136910477101047E-022 2
0.10000000000000001 0.0000000000000000 2
0.10050000000000001 0.0000000000000000 2
0.10100000000000001 2.7093636833978884E-022 2
0.10150000000000001 1.2027942801950406E-022 2
0.10200000000000001 0.0000000000000000 2
0.10250000000000001 0.0000000000000000 2
0.10300000000000001 1.4959042667182873E-020 2
0.10350000000000001 0.0000000000000000 2
0.10400000000000001 2.7656976587271137E-022 2
0.10450000000000000 0.0000000000000000 2
0.10500000000000000 0.0000000000000000 2
0.10550000000000000 0.0000000000000000 2
0.10600000000000000 1.6607617475584523E-021 2
0.10650000000000000 0.0000000000000000 2
0.10700000000000000 4.1530398386336272E-023 2
0.10750000000000000 2.8902165047894091E-023 2
0.10800000000000000 0.0000000000000000 2
0.10850000000000000 2.9671603259361189E-021 2
0.10900000000000000 2.0740954842814032E-021 2
0.10950000000000000 0.0000000000000000 2
0.11000000000000000 0.0000000000000000 2
0.11050000000000000 0.0000000000000000 2
0.11100000000000000 0.0000000000000000 2
0.11150000000000000 3.1127855082201084E-021 2
0.11200000000000000 0.0000000000000000 2
0.11250000000000000 1.8272250477575192E-021 2
0.11300000000000000 0.0000000000000000 2
0.11350000000000000 1.6561957518722523E-023 2
0.11400000000000000 0.0000000000000000 2
0.11450000000000000 7.5621636369591981E-022 2
0.11500000000000000 2.3663619900789861E-022 2
0.11550000000000001 0.0000000000000000 2
0.11600000000000001 7.8750173969425203E-023 2
0.11650000000000001 5.5407516615878089E-024 2
0.11700000000000001 7.5327171944504125E-022 2
0.11750000000000001 0.0000000000000000 2
0.11800000000000001 3.8200775375216496E-021 2
0.11850000000000001 9.8581819904472999E-023 2
0.11900000000000001 0.0000000000000000 2
0.11950000000000001 1.3975237803871809E-023 2
0.12000000000000000 7.6388914711758359E-023 2
0.12050000000000000 7.7858887282361827E-029 2
0.12100000000000000 2.1576440031221088E-021 2
0.12150000000000000 0.0000000000000000 2
0.12200000000000000 0.0000000000000000 2
0.12250000000000000 7.3113801540399540E-023 2
0.12300000000000000 2.6608251199845988E-021 2
0.12350000000000000 2.5289892936795033E-024 2
0.12400000000000000 0.0000000000000000 2
0.12450000000000000 3.8706736236129173E-023 2
0.12500000000000000 2.4614543341778925E-023 2
0.12550000000000000 7.8903741002251056E-025 2
0.12600000000000000 0.0000000000000000 2
0.12650000000000000 1.8249352689797651E-021 2
0.12700000000000000 4.9123379191916624E-022 2
0.12750000000000000 1.2544466620684948E-023 2
0.12800000000000000 8.3536943399451002E-022 2
0.12850000000000000 5.4626971766692890E-023 2
0.12900000000000000 0.0000000000000000 2
0.12950000000000000 0.0000000000000000 2
0.13000000000000000 1.8123444996154073E-022 2
0.13050000000000000 0.0000000000000000 2
0.13100000000000001 1.2799767151806064E-021 2
0.13150000000000001 1.6891551776252935E-023 2
0.13200000000000001 0.0000000000000000 2
0.13250000000000001 5.4685923333991306E-023 2
0.13300000000000001 4.6967086566915406E-021 2
0.13350000000000001 0.0000000000000000 2
0.13400000000000001 0.0000000000000000 2
0.13450000000000001 0.0000000000000000 2
0.13500000000000001 1.4094394987937534E-023 2
0.13550000000000001 0.0000000000000000 2
0.13600000000000001 0.0000000000000000 2
0.13650000000000001 8.7833079052819590E-021 2
0.13700000000000001 0.0000000000000000 2
0.13750000000000001 1.3354782429363693E-023 2
0.13800000000000001 0.0000000000000000 2
0.13850000000000001 1.5500932152698954E-021 2
0.13900000000000001 8.0717540534514604E-025 2
0.13950000000000001 2.1026396086114786E-023 2
0.14000000000000001 9.0687042087124029E-023 2
0.14050000000000001 0.0000000000000000 2
0.14100000000000001 0.0000000000000000 2
0.14150000000000001 0.0000000000000000 2
0.14200000000000002 4.5269923048253373E-021 2
0.14250000000000002 3.3988400107332355E-022 2
0.14300000000000002 0.0000000000000000 2
0.14350000000000002 0.0000000000000000 2
0.14400000000000002 1.2226158270616646E-023 2
0.14449999999999999 0.0000000000000000 2
0.14499999999999999 1.4583824576670865E-021 2
0.14549999999999999 0.0000000000000000 2
0.14599999999999999 1.2112056817226656E-023 2
0.14649999999999999 1.0817331518860882E-022 2
0.14699999999999999 4.3772828395373699E-022 2
0.14749999999999999 0.0000000000000000 2
0.14799999999999999 3.8841199139631785E-022 2
0.14849999999999999 1.4379813907333547E-022 2
0.14899999999999999 0.0000000000000000 2
0.14949999999999999 1.2358348718305392E-024 2
0.14999999999999999 5.2673261150408581E-026 2
0.15049999999999999 1.0740019181893531E-021 2
0.15100000000000000 0.0000000000000000 2
0.15150000000000000 4.6176108860033330E-022 2
0.15200000000000000 5.7085814640976312E-022 2
0.15250000000000000 0.0000000000000000 2
0.15300000000000000 9.8189994196048239E-024 2
0.15350000000000000 4.6733581147753003E-023 2
0.15400000000000000 0.0000000000000000 2
0.15450000000000000 0.0000000000000000 2
0.15500000000000000 4.2434932916793291E-022 2
0.15550000000000000 1.0676773636452941E-023 2
0.15600000000000000 0.0000000000000000 2
0.15650000000000000 9.4693189716603386E-022 2
0.15700000000000000 5.9525778507729431E-022 2
0.15750000000000000 0.0000000000000000 2
0.15800000000000000 9.6899767058797579E-023 2
0.15850000000000000 3.1787494064341429E-024 2
0.15900000000000000 0.0000000000000000 2
0.15950000000000000 0.0000000000000000 2
0.16000000000000000 2.7899943102401666E-025 2
0.16050000000000000 2.8104763173905569E-021 2
0.16100000000000000 0.0000000000000000 2
0.16150000000000000 5.2038330258271598E-022 2
0.16200000000000001 0.0000000000000000 2
0.16250000000000001 8.7203822155891587E-023 2
0.16300000000000001 0.0000000000000000 2
0.16350000000000001 1.9850526366637877E-022 2
0.16400000000000001 1.2180639385049307E-023 2
0.16450000000000001 1.3637039489489795E-024 2
0.16500000000000001 6.8903395722533952E-024 2
0.16550000000000001 0.0000000000000000 2
0.16600000000000001 7.6300500150267318E-022 2
0.16650000000000001 5.5198049115975830E-021 2
0.16700000000000001 0.0000000000000000 2
0.16750000000000001 0.0000000000000000 2
0.16800000000000001 0.0000000000000000 2
0.16850000000000001 0.0000000000000000 2
0.16900000000000001 1.2671487803872661E-022 2
0.16950000000000001 0.0000000000000000 2
0.17000000000000001 2.5530199128304126E-022 2
0.17050000000000001 0.0000000000000000 2
0.17100000000000001 6.2695339803032513E-024 2
0.17150000000000001 0.0000000000000000 2
0.17200000000000001 4.0647562122141216E-021 2
0.17250000000000001 0.0000000000000000 2
0.17300000000000001 1.4086414671985095E-023 2
0.17350000000000002 0.0000000000000000 2
0.17400000000000002 0.0000000000000000 2
0.17450000000000002 1.3712560618236819E-023 2
0.17500000000000002 0.0000000000000000 2
0.17550000000000002 1.2622401224121601E-021 2
0.17599999999999999 5.9932081662008583E-023 2
0.17649999999999999 3.8421713540820577E-024 2
0.17699999999999999 2.1424019002773277E-022 2
0.17749999999999999 1.4550383291202111E-022 2
0.17799999999999999 0.0000000000000000 2
0.17849999999999999 7.1085791848881796E-023 2
0.17899999999999999 0.0000000000000000 2
0.17949999999999999 0.0000000000000000 2
0.17999999999999999 7.6637875803868154E-024 2
0.18049999999999999 1.0284567233596197E-021 2
0.18099999999999999 0.0000000000000000 2
0.18149999999999999 0.0000000000000000 2
0.18200000000000000 8.8118412795418862E-022 2
0.18250000000000000 0.0000000000000000 2
0.18300000000000000 9.0579061563787611E-025 2
0.18350000000000000 0.0000000000000000 2
0.18400000000000000 9.1418166162211892E-023 2
0.18450000000000000 4.6999295803328089E-023 2
0.18500000000000000 2.5672264752264224E-024 2
0.18550000000000000 5.9047908843031136E-022 2
0.18600000000000000 2.5495533898418936E-023 2
0.18650000000000000 7.0751216267145527E-026 2
0.18700000000000000 6.7883514699521715E-023 2
0.18750000000000000 2.6404911638635010E-022 2
0.18800000000000000 0.0000000000000000 2
0.18850000000000000 5.2092976008159820E-023 2
0.18900000000000000 0.0000000000000000 2
0.18950000000000000 0.0000000000000000 2
0.19000000000000000 4.4186426392237323E-024 2
0.19050000000000000 4.3351947252464517E-021 2
0.19100000000000000 0.0000000000000000 2
0.19150000000000000 4.1877471112523498E-023 2
0.19200000000000000 0.0000000000000000 2
0.19250000000000000 0.0000000000000000 2
0.19300000000000000 1.7720716577341126E-023 2
0.19350000000000001 1.2651248559143678E-024 2
0.19400000000000001 5.2900633648025411E-022 2
0.19450000000000001 0.0000000000000000 2
0.19500000000000001 1.0800132404800950E-023 2
0.19550000000000001 1.3296860405089436E-029 2
0.19600000000000001 2.1807466199225806E-021 2
0.19650000000000001 0.0000000000000000 2
0.19700000000000001 6.2285745642307787E-022 2
0.19750000000000001 1.1402721054833767E-024 2
0.19800000000000001 0.0000000000000000 2
0.19850000000000001 0.0000000000000000 2
0.19900000000000001 0.0000000000000000 2
0.19950000000000001 3.5091086784663026E-022 2
0.20000000000000001 0.0000000000000000 2
0.20050000000000001 4.4769336775942762E-022 2
0.20100000000000001 0.0000000000000000 2
0.20150000000000001 3.5607337092037569E-023 2
0.20200000000000001 0.0000000000000000 2
0.20250000000000001 6.0263914308556296E-022 2
0.20300000000000001 0.0000000000000000 2
0.20350000000000001 0.0000000000000000 2
0.20400000000000001 2.3173274762798704E-023 2
0.20450000000000002 3.4963799655844171E-023 2
0.20500000000000002 0.0000000000000000 2
0.20550000000000002 7.0122494312744823E-022 2
0.20600000000000002 3.0840870073223202E-022 2
0.20650000000000002 3.5516269470689838E-031 2
0.20700000000000002 2.7554175667780898E-023 2
0.20750000000000002 1.9198605302436597E-023 2
0.20800000000000002 9.5293093346534448E-024 2
0.20849999999999999 0.0000000000000000 2
0.20899999999999999 2.3903818740381624E-023 2
0.20949999999999999 1.5464470429555901E-022 2
0.20999999999999999 0.0000000000000000 2
0.21049999999999999 3.3055765160416125E-023 2
0.21099999999999999 1.1248974333349824E-022 2
0.21149999999999999 5.0230268110495071E-023 2
0.21199999999999999 0.0000000000000000 2
0.21249999999999999 2.1506128560208282E-022 2
0.21299999999999999 3.0248656402531037E-025 2
0.21350000000000000 0.0000000000000000 2
0.21400000000000000 1.8666048245701721E-022 2
0.21450000000000000 1.4650865257330168E-022 2
0.21500000000000000 0.0000000000000000 2
0.21550000000000000 5.0538686769903379E-022 2
0.21600000000000000 9.3779915182030176E-024 2
0.21650000000000000 0.0000000000000000 2
0.21700000000000000 4.9821002530159413E-027 2
0.21750000000000000 5.5757626032380513E-023 2
0.21800000000000000 4.4030347993993838E-023 2
0.21850000000000000 7.2564721279026183E-026 2
0.21900000000000000 1.2816166636645824E-022 2
0.21950000000000000 0.0000000000000000 2
0.22000000000000000 4.0513252233348124E-023 2
0.22050000000000000 0.0000000000000000 2
0.22100000000000000 1.2935183793573691E-021 2
0.22150000000000000 0.0000000000000000 2
0.22200000000000000 0.0000000000000000 2
0.22250000000000000 0.0000000000000000 2
0.22300000000000000 0.0000000000000000 2
0.22350000000000000 2.8758487319604869E-023 2
0.22400000000000000 0.0000000000000000 2
0.22450000000000001 1.8317363168762159E-021 2
0.22500000000000001 6.1182708259404798E-025 2
0.22550000000000001 0.0000000000000000 2
0.22600000000000001 4.1252246758146445E-025 2
0.22650000000000001 6.5537024633305665E-022 2
0.22700000000000001 0.0000000000000000 2
0.22750000000000001 0.0000000000000000 2
0.22800000000000001 0.0000000000000000 2
0.22850000000000001 0.0000000000000000 2
0.22900000000000001 0.0000000000000000 2
0.22950000000000001 2.1278424460796251E-021 2
0.23000000000000001 0.0000000000000000 2
0.23050000000000001 9.3508548313824529E-023 2
0.23100000000000001 7.7799925802454103E-024 2
0.23150000000000001 1.6709370883526070E-023 2
0.23200000000000001 0.0000000000000000 2
0.23250000000000001 1.0456778836140005E-023 2
0.23300000000000001 2.8898470192273141E-023 2
0.23350000000000001 0.0000000000000000 2
0.23400000000000001 5.9593865556541151E-025 2
0.23450000000000001 1.2974163504833917E-022 2
0.23500000000000001 8.1015984131932161E-023 2
0.23550000000000001 2.0888420729142838E-026 2
0.23600000000000002 3.0010926097322974E-022 2
0.23650000000000002 1.4979945530952308E-022 2
0.23700000000000002 0.0000000000000000 2
0.23750000000000002 6.1336272410551229E-025 2
0.23800000000000002 3.9286198750212094E-023 2
0.23850000000000002 0.0000000000000000 2
0.23900000000000002 7.8518201296875367E-024 2
0.23950000000000002 7.0652801228883571E-022 2
0.23999999999999999 0.0000000000000000 2
0.24049999999999999 7.6315127794097619E-024 2
0.24099999999999999 0.0000000000000000 2
0.24149999999999999 2.9333553697371159E-023 2
0.24199999999999999 2.3818336060506198E-028 2
0.24249999999999999 1.1682749807885049E-023 2
0.24299999999999999 5.0273857770631349E-023 2
0.24349999999999999 1.3707290389751172E-024 2
0.24399999999999999 0.0000000000000000 2
0.24450000000000000 5.0522197977579463E-023 2
0.24500000000000000 4.5543255589725637E-022 2
0.24550000000000000 0.0000000000000000 2
0.24600000000000000 2.5026346905208555E-022 2
0.24650000000000000 2.0649781029882921E-025 2
0.24700000000000000 0.0000000000000000 2
0.24750000000000000 0.0000000000000000 2
0.24800000000000000 0.0000000000000000 2
0.24850000000000000 4.7426628298888587E-022 2
0.24900000000000000 4.6112222064849934E-023 2
0.24950000000000000 0.0000000000000000 2
0.25000000000000000 0.0000000000000000 2
0.25050000000000000 4.3486905165980415E-023 2
0.25100000000000000 2.2741892295382015E-022 2
0.25150000000000000 0.0000000000000000 2
0.25200000000000000 0.0000000000000000 2
0.25250000000000000 0.0000000000000000 2
0.25300000000000000 1.9654417801785838E-031 2
0.25350000000000000 3.3526838618760552E-022 2
0.25400000000000000 0.0000000000000000 2
0.25450000000000000 1.0496695822466837E-021 2
0.25500000000000000 2.5084012302465067E-024 2
0.25550000000000000 0.0000000000000000 2
0.25600000000000001 4.9222010433288341E-025 2
0.25650000000000001 5.8142353957947177E-023 2
0.25700000000000001 6.4333297469393839E-025 2
0.25750000000000001 0.0000000000000000 2
0.25800000000000001 3.4539768500123591E-023 2
0.25850000000000001 0.0000000000000000 2
0.25900000000000001 1.0663233817991976E-023 2
0.25950000000000001 0.0000000000000000 2
0.26000000000000001 1.7730578786172050E-021 2
0.26050000000000001 0.0000000000000000 2
0.26100000000000001 0.0000000000000000 2
0.26150000000000001 4.4063711647663695E-024 2
0.26200000000000001 9.7566874252051512E-025 2
0.26250000000000001 0.0000000000000000 2
0.26300000000000001 9.8271948416139421E-023 2
0.26350000000000001 5.8913384039288838E-023 2
0.26400000000000001 4.9920300617301658E-025 2
0.26450000000000001 1.1437566654647093E-022 2
0.26500000000000001 1.3252879365036372E-022 2
0.26550000000000001 1.2092137089469776E-024 2
0.26600000000000001 1.1124973787172797E-023 2
0.26650000000000001 1.3891999512329188E-023 2
0.26700000000000002 0.0000000000000000 2
0.26750000000000002 0.0000000000000000 2
0.26800000000000002 9.1267316957389594E-024 2
0.26850000000000002 5.2305366959903652E-023 2
0.26900000000000002 3.6941678483164230E-023 2
0.26950000000000002 0.0000000000000000 2
0.27000000000000002 1.1885357219582707E-021 2
0.27050000000000002 0.0000000000000000 2
0.27100000000000002 2.7601619624770776E-025 2
0.27150000000000002 0.0000000000000000 2
0.27200000000000002 0.0000000000000000 2
0.27250000000000002 2.7630782978490106E-024 2
0.27300000000000002 1.7746709973931123E-022 2
0.27350000000000002 1.6373107152869164E-024 2
0.27400000000000002 0.0000000000000000 2
0.27450000000000002 0.0000000000000000 2
0.27500000000000002 8.9534164818829585E-022 2
0.27550000000000002 0.0000000000000000 2
0.27600000000000002 2.0369523887878727E-023 2
0.27650000000000002 0.0000000000000000 2
0.27700000000000002 0.0000000000000000 2
0.27750000000000002 8.9014508086188440E-025 2
0.27800000000000002 0.0000000000000000 2
0.27850000000000003 6.8454552406378804E-022 2
0.27900000000000003 0.0000000000000000 2
0.27950000000000003 8.6679574694708778E-024 2
0.28000000000000003 0.0000000000000000 2
0.28050000000000003 3.2944199146006449E-023 2
0.28100000000000003 0.0000000000000000 2
0.28150000000000003 3.1165438085693442E-023 2
0.28200000000000003 4.6062544504686332E-023 2
0.28250000000000003 1.9367432860913905E-026 2
0.28300000000000003 0.0000000000000000 2
0.28350000000000003 1.3517938511195497E-024 2
0.28400000000000003 6.1529540133115002E-022 2
0.28450000000000003 0.0000000000000000 2
0.28500000000000003 9.1435838306202419E-023 2
0.28550000000000003 1.9340884768663829E-023 2
0.28600000000000003 0.0000000000000000 2
0.28650000000000003 2.7717764762320638E-025 2
0.28700000000000003 1.0011594504942649E-022 2
0.28750000000000003 0.0000000000000000 2
0.28800000000000003 5.6555414725128634E-023 2
0.28849999999999998 2.7442458458469978E-024 2
0.28899999999999998 1.2594494168225255E-023 2
0.28949999999999998 0.0000000000000000 2
0.28999999999999998 2.1971268523064517E-022 2
0.29049999999999998 2.0744070863684425E-024 2
0.29099999999999998 0.0000000000000000 2
0.29149999999999998 4.7450110772859505E-025 2
0.29199999999999998 1.4857565874622063E-023 2
0.29249999999999998 6.3452705112411337E-024 2
0.29299999999999998 0.0000000000000000 2
0.29349999999999998 2.0935597202417541E-022 2
0.29399999999999998 2.0681613578399963E-022 2
0.29449999999999998 0.0000000000000000 2
0.29499999999999998 2.2680135407154454E-023 2
0.29549999999999998 2.0221148826386282E-023 2
0.29599999999999999 0.0000000000000000 2
0.29649999999999999 0.0000000000000000 2
0.29699999999999999 9.2287152607467880E-023 2
0.29749999999999999 0.0000000000000000 2
0.29799999999999999 1.1436542033360539E-023 2
0.29849999999999999 3.6796187730596699E-024 2
0.29899999999999999 1.5298896002419106E-022 2
0.29949999999999999 0.0000000000000000 2
0.29999999999999999 2.0855455144422496E-022 2
0.30049999999999999 0.0000000000000000 2
0.30099999999999999 3.6187528274447849E-026 2
0.30149999999999999 0.0000000000000000 2
0.30199999999999999 2.8296492677222702E-024 2
0.30249999999999999 4.7265822279427757E-023 2
0.30299999999999999 0.0000000000000000 2
0.30349999999999999 4.3384538693550020E-022 2
0.30399999999999999 5.9979991837430213E-025 2
