# XXZ spin chain 
# ED for L=20, Delta=0.075
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

0.0000000000000000 625.34814641942285 627.198
5.0000000000000001E-004 3.9749050254934872E-005 1.85004
1.0000000000000000E-003 1.0739970509457266E-004 1.85011
1.5000000000000000E-003 1.8452066457144592E-004 1.85018
2.0000000000000000E-003 2.9276296784257677E-004 1.85029
2.5000000000000001E-003 3.8519919458191045E-004 1.85039
3.0000000000000001E-003 5.6938489800780856E-004 1.85057
3.5000000000000001E-003 7.1204434153570619E-004 1.85071
4.0000000000000001E-003 1.0103067494487709E-003 1.85101
4.5000000000000005E-003 1.2614549076218138E-003 1.85126
5.0000000000000001E-003 5.8839439599559879E-003 1.85588
5.4999999999999997E-003 2.6592375176385241E-002 1.87659
6.0000000000000001E-003 9.5623942694590847E-002 1.94562
6.5000000000000006E-003 7.5613766875027910E-002 1.92561
7.0000000000000001E-003 7.1679651729091048E-002 1.92168
7.4999999999999997E-003 5.9517950451334484E-002 1.90952
8.0000000000000002E-003 7.7509369441688653E-002 1.92751
8.5000000000000006E-003 0.16005679765193578 2.01006
9.0000000000000011E-003 0.13950410525120471 1.9895
9.4999999999999998E-003 0.16604472238130016 2.01604
1.0000000000000000E-002 0.30567546513966187 2.15568
1.0500000000000001E-002 0.25021601718561975 2.10022
1.0999999999999999E-002 0.23592150269119502 2.08592
1.1500000000000000E-002 0.24096566261894267 2.09097
1.2000000000000000E-002 0.26122795369365870 2.11123
1.2500000000000001E-002 0.40237378839346333 2.25237
1.3000000000000001E-002 0.44477606980986062 2.29478
1.3500000000000000E-002 0.44803196820889474 2.29803
1.4000000000000000E-002 0.49181974678583812 2.34182
1.4500000000000001E-002 0.58076468311831986 2.43076
1.4999999999999999E-002 0.52889400940206721 2.37889
1.5500000000000000E-002 0.59266210787606000 2.44266
1.6000000000000000E-002 0.64737413433373303 2.49737
1.6500000000000001E-002 0.71192797442165145 2.56193
1.7000000000000001E-002 0.88847070211573687 2.73847
1.7500000000000002E-002 0.82316567211682445 2.67317
1.8000000000000002E-002 0.87653865331767489 2.72654
1.8499999999999999E-002 0.83269917816441441 2.6827
1.9000000000000000E-002 0.86536581622127084 2.71537
1.9500000000000000E-002 0.92093600304934609 2.77094
2.0000000000000000E-002 1.1587831874195187 3.00878
2.0500000000000001E-002 1.1833011782053231 3.0333
2.1000000000000001E-002 1.3224849746812801 3.17248
2.1500000000000002E-002 1.3169011650958731 3.1669
2.1999999999999999E-002 1.3467636587156446 3.19676
2.2499999999999999E-002 1.3427327335579691 3.19273
2.3000000000000000E-002 1.5364749867864449 3.38647
2.3500000000000000E-002 1.6744254915114980 3.52443
2.4000000000000000E-002 1.9388703345465284 3.78887
2.4500000000000001E-002 2.0417774722458240 3.89178
2.5000000000000001E-002 2.2295076131548512 4.07951
2.5500000000000002E-002 1.9945275173274559 3.84453
2.6000000000000002E-002 2.1796115493657626 4.02961
2.6499999999999999E-002 2.2574297885090910 4.10743
2.7000000000000000E-002 2.2132917449931875 4.06329
2.7500000000000000E-002 2.1910668586324213 4.04107
2.8000000000000001E-002 2.4146589377263337 4.26466
2.8500000000000001E-002 2.1319550628448045 3.98196
2.9000000000000001E-002 1.9965663796938500 3.84657
2.9500000000000002E-002 1.8971123384544140 3.74711
2.9999999999999999E-002 1.9168247691012672 3.76682
3.0499999999999999E-002 1.7934505308449513 3.64345
3.1000000000000000E-002 1.7495543525345443 3.59955
3.1500000000000000E-002 1.6909961210023712 3.541
3.2000000000000001E-002 1.6591050000336947 3.50911
3.2500000000000001E-002 1.6677404440222878 3.51774
3.3000000000000002E-002 1.5667743928987907 3.41677
3.3500000000000002E-002 1.3987369796147289 3.24874
