# XXZ spin chain 
# ED for L=20, Delta=0.525
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

1.8000000000000002E-002 3.6481146842432644E-004 0.950365
1.8499999999999999E-002 3.5376459529997680E-004 0.950354
1.9000000000000000E-002 3.5330915478340723E-004 0.950353
1.9500000000000000E-002 3.6724905526956073E-004 0.950367
2.0000000000000000E-002 3.8957907464194760E-004 0.95039
2.0500000000000001E-002 4.6991548419205744E-004 0.95047
2.1000000000000001E-002 5.1268173388339521E-004 0.950513
2.1500000000000002E-002 4.7298965043088368E-004 0.950473
2.1999999999999999E-002 4.9265294732776647E-004 0.950493
2.2499999999999999E-002 5.3018337179770313E-004 0.95053
2.3000000000000000E-002 5.4639452600095271E-004 0.950546
2.3500000000000000E-002 5.8522761378540359E-004 0.950585
2.4000000000000000E-002 6.3881640946056827E-004 0.950639
2.4500000000000001E-002 6.4036268351389794E-004 0.95064
2.5000000000000001E-002 7.0603229549602326E-004 0.950706
2.5500000000000002E-002 6.9741832130611344E-004 0.950697
2.6000000000000002E-002 7.6388333362774786E-004 0.950764
2.6499999999999999E-002 7.0053679473679306E-004 0.950701
2.7000000000000000E-002 8.0100309208258841E-004 0.950801
2.7500000000000000E-002 8.0838211175518840E-004 0.950808
2.8000000000000001E-002 9.4344271413807697E-004 0.950943
2.8500000000000001E-002 1.1191952402964285E-003 0.951119
2.9000000000000001E-002 1.1617826368969671E-003 0.951162
2.9500000000000002E-002 1.2162414294796581E-003 0.951216
2.9999999999999999E-002 1.2981665931497256E-003 0.951298
3.0499999999999999E-002 1.6518430926322509E-003 0.951652
3.1000000000000000E-002 1.5711698954213519E-003 0.951571
3.1500000000000000E-002 1.8894943194505160E-003 0.951889
3.2000000000000001E-002 2.6215504907601429E-003 0.952622
3.2500000000000001E-002 2.0641253127168953E-003 0.952064
3.3000000000000002E-002 2.8639769541904622E-003 0.952864
3.3500000000000002E-002 2.8163061781720216E-003 0.952816
3.4000000000000002E-002 3.4983233314483052E-003 0.953498
3.4500000000000003E-002 3.9105730358509417E-003 0.953911
3.5000000000000003E-002 4.6139207002852079E-003 0.954614
3.5500000000000004E-002 4.9467416548501109E-003 0.954947
3.6000000000000004E-002 4.5448596820307496E-003 0.954545
3.6499999999999998E-002 5.2811263142409888E-003 0.955281
3.6999999999999998E-002 6.0723869698774855E-003 0.956072
3.7499999999999999E-002 5.6879643718443177E-003 0.955688
3.7999999999999999E-002 7.4903055006758697E-003 0.95749
3.8500000000000000E-002 6.3427150903498063E-003 0.956343
3.9000000000000000E-002 7.1907789601624019E-003 0.957191
3.9500000000000000E-002 7.3681959646139002E-003 0.957368
4.0000000000000001E-002 7.9851667834342360E-003 0.957985
4.0500000000000001E-002 9.2390683936986063E-003 0.959239
4.1000000000000002E-002 8.6427431178595013E-003 0.958643
4.1500000000000002E-002 8.6695497975176616E-003 0.95867
4.2000000000000003E-002 9.7233507081179033E-003 0.959723
4.2500000000000003E-002 9.3060367155345068E-003 0.959306
4.3000000000000003E-002 9.3308506889652337E-003 0.959331
4.3500000000000004E-002 9.9495326429954647E-003 0.95995
4.3999999999999997E-002 1.0028408125160175E-002 0.960028
4.4499999999999998E-002 1.1594669681344559E-002 0.961595
4.4999999999999998E-002 1.1461408825200744E-002 0.961461
4.5499999999999999E-002 1.0835221545310766E-002 0.960835
4.5999999999999999E-002 1.1656991657672004E-002 0.961657
4.6500000000000000E-002 1.1218941977076419E-002 0.961219
4.7000000000000000E-002 1.1467214578590247E-002 0.961467
4.7500000000000001E-002 1.2677528936769338E-002 0.962678
4.8000000000000001E-002 1.2781435772259490E-002 0.962781
4.8500000000000001E-002 1.2253846832069273E-002 0.962254
4.9000000000000002E-002 1.2505493938676266E-002 0.962505
4.9500000000000002E-002 1.4011459430244837E-002 0.964011
5.0000000000000003E-002 1.3731077448030459E-002 0.963731
5.0500000000000003E-002 1.2728228184322888E-002 0.962728
5.1000000000000004E-002 1.3049974396671011E-002 0.96305
5.1500000000000004E-002 1.3822909559753772E-002 0.963823
5.2000000000000005E-002 1.4697557126973529E-002 0.964698
5.2499999999999998E-002 1.4219390095750210E-002 0.964219
5.2999999999999999E-002 1.3575970187359888E-002 0.963576
5.3499999999999999E-002 1.4461158485652218E-002 0.964461
5.3999999999999999E-002 1.4404785394269917E-002 0.964405
5.4500000000000000E-002 1.5843214839191069E-002 0.965843
5.5000000000000000E-002 1.5487768979695529E-002 0.965488
5.5500000000000001E-002 1.5134480124877045E-002 0.965134
5.6000000000000001E-002 1.5345825443032254E-002 0.965346
5.6500000000000002E-002 1.4073354417885790E-002 0.964073
5.7000000000000002E-002 1.3540832542398922E-002 0.963541
5.7500000000000002E-002 1.6647351574155488E-002 0.966647
5.8000000000000003E-002 1.6371718895046610E-002 0.966372
5.8500000000000003E-002 1.4622339152488430E-002 0.964622
5.9000000000000004E-002 1.5435207889159754E-002 0.965435
5.9500000000000004E-002 1.4741604002353676E-002 0.964742
5.9999999999999998E-002 1.6516303222842570E-002 0.966516
6.0499999999999998E-002 1.6826148831577462E-002 0.966826
6.0999999999999999E-002 1.6401565396628664E-002 0.966402
6.1499999999999999E-002 1.5394719031300769E-002 0.965395
6.2000000000000000E-002 1.7163707899864256E-002 0.967164
6.2500000000000000E-002 1.5663046461116187E-002 0.965663
6.3000000000000000E-002 1.6026158671400878E-002 0.966026
6.3500000000000001E-002 1.7562758506218138E-002 0.967563
6.4000000000000001E-002 1.7852666273366059E-002 0.967853
6.4500000000000002E-002 1.6981649988797923E-002 0.966982
6.5000000000000002E-002 1.9083120669126187E-002 0.969083
6.5500000000000003E-002 1.8534100450386320E-002 0.968534
6.6000000000000003E-002 1.7567562085148609E-002 0.967568
6.6500000000000004E-002 2.0739732869490206E-002 0.97074
6.7000000000000004E-002 2.0197856426508690E-002 0.970198
6.7500000000000004E-002 1.9382399049605533E-002 0.969382
6.8000000000000005E-002 2.1422478133225911E-002 0.971422
6.8500000000000005E-002 2.4048697600947657E-002 0.974049
6.9000000000000006E-002 2.3435306089233332E-002 0.973435
6.9500000000000006E-002 2.2688342533497968E-002 0.972688
7.0000000000000007E-002 2.3457820009931605E-002 0.973458
7.0500000000000007E-002 2.4488830737483511E-002 0.974489
7.1000000000000008E-002 2.2227576534616756E-002 0.972228
7.1500000000000008E-002 2.2096855054605354E-002 0.972097
7.2000000000000008E-002 2.2480363592401263E-002 0.97248
7.2499999999999995E-002 2.3884602429630621E-002 0.973885
7.2999999999999995E-002 2.6726263413460190E-002 0.976726
7.3499999999999996E-002 2.9443008559563933E-002 0.979443
7.3999999999999996E-002 2.8874919775064459E-002 0.978875
7.4499999999999997E-002 2.6008182634288841E-002 0.976008
7.4999999999999997E-002 2.4328926038779217E-002 0.974329
7.5499999999999998E-002 2.8049056225920643E-002 0.978049
7.5999999999999998E-002 2.6296671199205267E-002 0.976297
7.6499999999999999E-002 2.7786639869153518E-002 0.977787
7.6999999999999999E-002 2.5731811482754843E-002 0.975732
7.7499999999999999E-002 2.7613940477380177E-002 0.977614
7.8000000000000000E-002 3.5022065663193686E-002 0.985022
7.8500000000000000E-002 3.2348354190601475E-002 0.982348
7.9000000000000001E-002 3.1493342186167790E-002 0.981493
7.9500000000000001E-002 3.0800690234426855E-002 0.980801
8.0000000000000002E-002 3.5011393246049120E-002 0.985011
8.0500000000000002E-002 3.4832217844989438E-002 0.984832
8.1000000000000003E-002 3.2373099120574039E-002 0.982373
8.1500000000000003E-002 2.9238890206119091E-002 0.979239
8.2000000000000003E-002 3.5721494013048992E-002 0.985721
8.2500000000000004E-002 3.5056506523005605E-002 0.985057
8.3000000000000004E-002 3.3495820413184108E-002 0.983496
8.3500000000000005E-002 3.4948878937969358E-002 0.984949
8.4000000000000005E-002 4.1451211109107093E-002 0.991451
8.4500000000000006E-002 4.0249883009974674E-002 0.99025
8.5000000000000006E-002 4.2069154050848948E-002 0.992069
8.5500000000000007E-002 3.3781376185264660E-002 0.983781
8.6000000000000007E-002 3.8586365704248962E-002 0.988586
8.6500000000000007E-002 3.9328521821572877E-002 0.989329
8.7000000000000008E-002 4.0740547883479972E-002 0.990741
8.7500000000000008E-002 3.8162558689371337E-002 0.988163
8.7999999999999995E-002 3.9478289213843637E-002 0.989478
8.8499999999999995E-002 4.1030255664102559E-002 0.99103
8.8999999999999996E-002 4.0555816444788687E-002 0.990556
8.9499999999999996E-002 4.0647337421584301E-002 0.990647
8.9999999999999997E-002 4.5399746049433400E-002 0.9954
9.0499999999999997E-002 4.2525950116487625E-002 0.992526
9.0999999999999998E-002 4.3752255000269039E-002 0.993752
9.1499999999999998E-002 5.0111537319440867E-002 1.00011
9.1999999999999998E-002 3.8229871529041552E-002 0.98823
9.2499999999999999E-002 4.4922770736318549E-002 0.994923
9.2999999999999999E-002 5.1358794397175750E-002 1.00136
9.3500000000000000E-002 5.0041963359290294E-002 1.00004
9.4000000000000000E-002 4.9911563913715234E-002 0.999912
9.4500000000000001E-002 5.4332298615749307E-002 1.00433
9.5000000000000001E-002 5.1002227990374828E-002 1.001
9.5500000000000002E-002 5.2945615400380473E-002 1.00295
9.6000000000000002E-002 5.0530704289191736E-002 1.00053
9.6500000000000002E-002 5.6245665625037057E-002 1.00625
9.7000000000000003E-002 5.4309854639940938E-002 1.00431
9.7500000000000003E-002 5.3242542230623142E-002 1.00324
9.8000000000000004E-002 5.8464841627654633E-002 1.00846
9.8500000000000004E-002 5.3608906205336412E-002 1.00361
9.9000000000000005E-002 6.1534295379962932E-002 1.01153
9.9500000000000005E-002 5.2320497120798296E-002 1.00232
0.10000000000000001 5.3337573429060078E-002 1.00334
0.10050000000000001 5.3337835523689717E-002 1.00334
0.10100000000000001 5.8916429998294106E-002 1.00892
0.10150000000000001 6.0036949588405865E-002 1.01004
0.10200000000000001 5.6899714086246625E-002 1.0069
0.10250000000000001 5.5676682615518162E-002 1.00568
0.10300000000000001 6.4500938595859467E-002 1.0145
0.10350000000000001 5.9683691439790909E-002 1.00968
0.10400000000000001 6.5641036956065962E-002 1.01564
0.10450000000000000 6.4135071001537550E-002 1.01414
0.10500000000000000 5.9158421918762291E-002 1.00916
0.10550000000000000 5.8398804359838546E-002 1.0084
0.10600000000000000 6.3483654962961086E-002 1.01348
0.10650000000000000 6.1058713921583685E-002 1.01106
0.10700000000000000 6.0357292593810813E-002 1.01036
0.10750000000000000 6.5987451059883462E-002 1.01599
0.10800000000000000 7.3691009281023304E-002 1.02369
0.10850000000000000 7.2160451632537828E-002 1.02216
0.10900000000000000 6.5014867151818576E-002 1.01501
0.10950000000000000 6.2767025009851762E-002 1.01277
0.11000000000000000 7.2563440759656261E-002 1.02256
0.11050000000000000 7.0122506196372655E-002 1.02012
0.11100000000000000 6.9080351755368238E-002 1.01908
0.11150000000000000 6.8580692349829914E-002 1.01858
0.11200000000000000 6.1984857805648393E-002 1.01198
0.11250000000000000 7.6880894643661962E-002 1.02688
0.11300000000000000 8.4181852104938712E-002 1.03418
0.11350000000000000 7.2427353755075627E-002 1.02243
0.11400000000000000 7.0604880163000469E-002 1.0206
0.11450000000000000 7.6903895533149802E-002 1.0269
0.11500000000000000 7.6593734863536100E-002 1.02659
0.11550000000000001 7.1615615628150844E-002 1.02162
0.11600000000000001 7.6791794936598892E-002 1.02679
0.11650000000000001 7.3534769146085921E-002 1.02353
0.11700000000000001 8.2425239393127472E-002 1.03243
0.11750000000000001 8.0487609551444877E-002 1.03049
0.11800000000000001 8.4994906669362630E-002 1.03499
0.11850000000000001 7.4697311968684177E-002 1.0247
0.11900000000000001 8.0844090433841401E-002 1.03084
0.11950000000000001 6.9962122950369535E-002 1.01996
0.12000000000000000 8.2694510517484374E-002 1.03269
0.12050000000000000 9.5522952550847112E-002 1.04552
0.12100000000000000 7.2208810626315928E-002 1.02221
0.12150000000000000 7.7178161869306927E-002 1.02718
0.12200000000000000 8.3018625302327745E-002 1.03302
0.12250000000000000 8.5661139497606245E-002 1.03566
0.12300000000000000 8.7501105908846827E-002 1.0375
0.12350000000000000 7.4790643769395954E-002 1.02479
0.12400000000000000 8.2151610052788163E-002 1.03215
0.12450000000000000 8.8458976604288614E-002 1.03846
0.12500000000000000 8.6218533438195730E-002 1.03622
0.12550000000000000 8.1166917691501209E-002 1.03117
0.12600000000000000 7.0431191360976447E-002 1.02043
0.12650000000000000 7.1250636043946686E-002 1.02125
0.12700000000000000 9.4827219764364173E-002 1.04483
0.12750000000000000 8.9027989814431621E-002 1.03903
0.12800000000000000 7.1527006761998968E-002 1.02153
0.12850000000000000 8.5427449799208049E-002 1.03543
0.12900000000000000 7.1459795740949156E-002 1.02146
0.12950000000000000 7.1419403838882151E-002 1.02142
0.13000000000000000 8.3628663185008195E-002 1.03363
0.13050000000000000 7.7629146728038695E-002 1.02763
0.13100000000000001 7.7846542561879728E-002 1.02785
0.13150000000000001 8.0639310770232800E-002 1.03064
0.13200000000000001 7.6128519920973248E-002 1.02613
0.13250000000000001 7.7629133900423933E-002 1.02763
0.13300000000000001 7.9565575713566455E-002 1.02957
0.13350000000000001 9.4703303435759528E-002 1.0447
0.13400000000000001 6.2452752024565267E-002 1.01245
0.13450000000000001 7.6309066782119808E-002 1.02631
0.13500000000000001 9.5546915216742051E-002 1.04555
0.13550000000000001 0.10365668725282219 1.05366
0.13600000000000001 8.4198179322513916E-002 1.0342
0.13650000000000001 8.7591394564899006E-002 1.03759
0.13700000000000001 8.3862628459947894E-002 1.03386
0.13750000000000001 7.9550939611411076E-002 1.02955
0.13800000000000001 8.2700365987981486E-002 1.0327
0.13850000000000001 9.2082726549039595E-002 1.04208
0.13900000000000001 8.6671590580409880E-002 1.03667
0.13950000000000001 9.0483806888329826E-002 1.04048
0.14000000000000001 9.3347894959720165E-002 1.04335
0.14050000000000001 9.0462689166157559E-002 1.04046
0.14100000000000001 9.6934090982372684E-002 1.04693
0.14150000000000001 7.8430065550702782E-002 1.02843
0.14200000000000002 9.1618195415175310E-002 1.04162
0.14250000000000002 0.10304222812316034 1.05304
0.14300000000000002 8.3135135548577765E-002 1.03314
0.14350000000000002 9.0946138000818452E-002 1.04095
0.14400000000000002 8.4353250673095306E-002 1.03435
0.14449999999999999 8.3985886942084323E-002 1.03399
0.14499999999999999 9.3937580928862396E-002 1.04394
0.14549999999999999 9.7176014750521691E-002 1.04718
0.14599999999999999 8.6556109359808314E-002 1.03656
0.14649999999999999 8.7407735533839626E-002 1.03741
0.14699999999999999 8.6654523480089965E-002 1.03665
0.14749999999999999 6.9919040818290382E-002 1.01992
0.14799999999999999 8.8224971087489251E-002 1.03822
0.14849999999999999 8.9724550906803799E-002 1.03972
0.14899999999999999 9.3743832417656298E-002 1.04374
0.14949999999999999 8.4409316048541211E-002 1.03441
0.14999999999999999 8.9540107485301390E-002 1.03954
0.15049999999999999 9.1995462078421353E-002 1.042
0.15100000000000000 0.10582861075792495 1.05583
0.15150000000000000 8.8043464188229462E-002 1.03804
0.15200000000000000 0.12463630135018725 1.07464
0.15250000000000000 9.5313492550460815E-002 1.04531
0.15300000000000000 8.4500504240418980E-002 1.0345
0.15350000000000000 9.8049900335845944E-002 1.04805
0.15400000000000000 9.3508702034540717E-002 1.04351
0.15450000000000000 9.8662403215866293E-002 1.04866
0.15500000000000000 9.2764213724816455E-002 1.04276
0.15550000000000000 9.8210813610051517E-002 1.04821
0.15600000000000000 9.1057223062297146E-002 1.04106
0.15650000000000000 0.10718585458484803 1.05719
0.15700000000000000 0.11176468781855911 1.06176
0.15750000000000000 9.5274779118283054E-002 1.04527
0.15800000000000000 9.8823621207298443E-002 1.04882
0.15850000000000000 7.5421388050821117E-002 1.02542
0.15900000000000000 0.11022352698252988 1.06022
0.15950000000000000 9.3149569216484249E-002 1.04315
0.16000000000000000 0.10820026267124916 1.0582
0.16050000000000000 8.6876063335005138E-002 1.03688
0.16100000000000000 0.11740269419177700 1.0674
0.16150000000000000 0.10806973045726108 1.05807
0.16200000000000001 9.2478178189127139E-002 1.04248
0.16250000000000001 0.11798495667597052 1.06798
0.16300000000000001 0.12306986250185854 1.07307
0.16350000000000001 0.10830615277174224 1.05831
0.16400000000000001 0.10267768286498534 1.05268
0.16450000000000001 0.10863803790716002 1.05864
0.16500000000000001 0.10432593098334196 1.05433
0.16550000000000001 9.4319514298301932E-002 1.04432
0.16600000000000001 0.10551996094331778 1.05552
0.16650000000000001 0.10704847518602373 1.05705
0.16700000000000001 0.10938596303795103 1.05939
0.16750000000000001 0.12184796141896595 1.07185
0.16800000000000001 0.10297136160837424 1.05297
0.16850000000000001 9.9968840998622438E-002 1.04997
0.16900000000000001 0.11764283709709707 1.06764
0.16950000000000001 0.10206601675756007 1.05207
0.17000000000000001 9.7185412363951340E-002 1.04719
0.17050000000000001 0.12034337574114053 1.07034
0.17100000000000001 9.3924991640627370E-002 1.04392
0.17150000000000001 0.10371510322209074 1.05372
0.17200000000000001 0.12450629230597236 1.07451
0.17250000000000001 0.10560768031964457 1.05561
0.17300000000000001 0.11707344009552893 1.06707
0.17350000000000002 0.10585002539558989 1.05585
0.17400000000000002 0.11978656248222548 1.06979
0.17450000000000002 0.11371069415298522 1.06371
0.17500000000000002 0.12062057068700184 1.07062
0.17550000000000002 0.11443535466352073 1.06444
0.17599999999999999 0.13233049238162173 1.08233
0.17649999999999999 0.10451709614512382 1.05452
0.17699999999999999 0.11079452247925992 1.06079
0.17749999999999999 9.8977133284321325E-002 1.04898
0.17799999999999999 0.10202719895843838 1.05203
0.17849999999999999 0.11628623900062098 1.06629
0.17899999999999999 0.11075343981589057 1.06075
0.17949999999999999 9.8718250197470533E-002 1.04872
0.17999999999999999 0.13117346100524416 1.08117
0.18049999999999999 0.12644461683759356 1.07644
0.18099999999999999 0.12516614964930431 1.07517
0.18149999999999999 0.11502339209679904 1.06502
0.18200000000000000 0.10880850383185083 1.05881
0.18250000000000000 0.10704509488249477 1.05705
0.18300000000000000 0.12746128370468943 1.07746
0.18350000000000000 0.10979925163083423 1.0598
0.18400000000000000 0.13309745471694442 1.0831
0.18450000000000000 0.10844282624850289 1.05844
0.18500000000000000 0.11495387932444452 1.06495
0.18550000000000000 0.11766481979918103 1.06766
0.18600000000000000 0.10989560363550724 1.0599
0.18650000000000000 0.10441188539684514 1.05441
0.18700000000000000 0.14840525365659513 1.09841
0.18750000000000000 9.5559755881490765E-002 1.04556
0.18800000000000000 0.12219607500231225 1.0722
0.18850000000000000 0.11329023380730312 1.06329
0.18900000000000000 0.11602850142887686 1.06603
0.18950000000000000 0.14345928787131049 1.09346
0.19000000000000000 0.11687695394875197 1.06688
0.19050000000000000 0.14470988056613027 1.09471
0.19100000000000000 0.13048975730170315 1.08049
0.19150000000000000 0.11895309348295406 1.06895
0.19200000000000000 0.10622541033518486 1.05623
0.19250000000000000 0.14660291242980014 1.0966
0.19300000000000000 0.12200334448625022 1.072
0.19350000000000001 0.11753217445005913 1.06753
0.19400000000000001 0.12046672385326047 1.07047
0.19450000000000001 0.13933627592642056 1.08934
0.19500000000000001 0.13240112649595270 1.0824
0.19550000000000001 0.14812149204365632 1.09812
0.19600000000000001 0.12437040708111716 1.07437
0.19650000000000001 0.12495270300054918 1.07495
0.19700000000000001 0.11263538429495662 1.06264
0.19750000000000001 0.11128878005124920 1.06129
0.19800000000000001 0.11678135427908636 1.06678
0.19850000000000001 0.13527503391874077 1.08528
0.19900000000000001 0.13643272308761872 1.08643
0.19950000000000001 0.13936781971086462 1.08937
0.20000000000000001 0.14416709444678610 1.09417
0.20050000000000001 0.12473862986168342 1.07474
0.20100000000000001 0.12612815252793216 1.07613
0.20150000000000001 0.12882885581183920 1.07883
0.20200000000000001 0.11495308427908982 1.06495
0.20250000000000001 0.13163309986295976 1.08163
0.20300000000000001 0.11660638064117768 1.06661
0.20350000000000001 0.13372469347985488 1.08372
0.20400000000000001 0.13259446875584008 1.08259
0.20450000000000002 0.12889496747277690 1.07889
0.20500000000000002 0.13185140625752811 1.08185
0.20550000000000002 0.12614291377794723 1.07614
0.20600000000000002 0.13179795078538539 1.0818
0.20650000000000002 0.12908411638580752 1.07908
0.20700000000000002 0.12397563138628992 1.07398
0.20750000000000002 0.13550245775245068 1.0855
0.20800000000000002 0.13849318697842472 1.08849
0.20849999999999999 0.13425501715212768 1.08426
0.20899999999999999 0.11453655429713372 1.06454
0.20949999999999999 0.14373513521017889 1.09374
0.20999999999999999 0.13695280599479034 1.08695
0.21049999999999999 0.12114051810817174 1.07114
0.21099999999999999 0.12996625983925886 1.07997
0.21149999999999999 0.13066230147688285 1.08066
0.21199999999999999 0.12826342705920585 1.07826
0.21249999999999999 0.13655239765570390 1.08655
0.21299999999999999 0.12701447556002940 1.07701
0.21350000000000000 0.12747143699957564 1.07747
0.21400000000000000 0.13535589155735392 1.08536
0.21450000000000000 0.13673841230836681 1.08674
0.21500000000000000 0.13422619350448517 1.08423
0.21550000000000000 0.12644669738252226 1.07645
0.21600000000000000 0.13801155959777914 1.08801
0.21650000000000000 0.13187054633158732 1.08187
0.21700000000000000 0.12280509924574232 1.07281
0.21750000000000000 0.14362309719978952 1.09362
0.21800000000000000 0.12531869996302750 1.07532
0.21850000000000000 0.14493294047447558 1.09493
0.21900000000000000 0.15509796228236256 1.1051
0.21950000000000000 0.15124798103810794 1.10125
0.22000000000000000 0.15618392130624334 1.10618
0.22050000000000000 0.13983479899611437 1.08983
0.22100000000000000 0.12154577545637238 1.07155
0.22150000000000000 0.15207831216645482 1.10208
0.22200000000000000 0.14075886567234625 1.09076
0.22250000000000000 0.12046806517324482 1.07047
0.22300000000000000 0.12325513241718758 1.07326
0.22350000000000000 0.14585492442423714 1.09585
0.22400000000000000 0.12936253122131885 1.07936
0.22450000000000001 0.13999226898154746 1.08999
0.22500000000000001 0.14180910877731964 1.09181
0.22550000000000001 0.13447055325245627 1.08447
0.22600000000000001 0.14409018367639495 1.09409
0.22650000000000001 0.12873502458306019 1.07874
0.22700000000000001 0.15465172198030902 1.10465
0.22750000000000001 0.14983308576382190 1.09983
0.22800000000000001 0.12407963714302586 1.07408
0.22850000000000001 0.13746229360694867 1.08746
0.22900000000000001 0.15297778038127038 1.10298
0.22950000000000001 0.14287351562302492 1.09287
0.23000000000000001 0.12139317002383478 1.07139
0.23050000000000001 0.13829145969621423 1.08829
0.23100000000000001 0.12364932421263657 1.07365
0.23150000000000001 0.13411926498518684 1.08412
0.23200000000000001 0.14805018010164225 1.09805
0.23250000000000001 0.14046040997166284 1.09046
0.23300000000000001 0.15857409310362361 1.10857
0.23350000000000001 0.14077454725962607 1.09077
0.23400000000000001 0.12067193075853917 1.07067
0.23450000000000001 0.17617322026974094 1.12617
0.23500000000000001 0.14375691640433655 1.09376
0.23550000000000001 0.14350147107851788 1.0935
0.23600000000000002 0.11981626025418014 1.06982
0.23650000000000002 0.13695924266478265 1.08696
0.23700000000000002 0.13613039755152931 1.08613
0.23750000000000002 0.14626837194816134 1.09627
0.23800000000000002 0.14234962243496108 1.09235
0.23850000000000002 0.14485118613474182 1.09485
0.23900000000000002 0.14573078779293425 1.09573
0.23950000000000002 0.14363115127193343 1.09363
0.23999999999999999 0.16102636498173498 1.11103
0.24049999999999999 0.12840647301134819 1.07841
0.24099999999999999 0.12810711700642077 1.07811
0.24149999999999999 0.13419729144910908 1.0842
0.24199999999999999 0.15765825699130284 1.10766
0.24249999999999999 0.13386957663239366 1.08387
0.24299999999999999 0.13859243836455076 1.08859
0.24349999999999999 0.14139133593892134 1.09139
0.24399999999999999 0.16248487805968242 1.11248
0.24450000000000000 0.14309052553288021 1.09309
0.24500000000000000 0.15789222054027263 1.10789
0.24550000000000000 0.13883878881131426 1.08884
0.24600000000000000 0.15031232903651320 1.10031
0.24650000000000000 0.11963131958215509 1.06963
0.24700000000000000 0.16171187576351087 1.11171
0.24750000000000000 0.16101446550972745 1.11101
0.24800000000000000 0.14137549639845401 1.09138
0.24850000000000000 0.17018811136159273 1.12019
0.24900000000000000 0.16116934900531055 1.11117
0.24950000000000000 0.15082012556864666 1.10082
0.25000000000000000 0.14127097709573352 1.09127
0.25050000000000000 0.13212617356878839 1.08213
0.25100000000000000 0.15897411491275937 1.10897
0.25150000000000000 0.12583567773046733 1.07584
0.25200000000000000 0.16410768700621606 1.11411
0.25250000000000000 0.12601036471541271 1.07601
0.25300000000000000 0.13954953756561761 1.08955
0.25350000000000000 0.13860738746092946 1.08861
0.25400000000000000 0.16116193261870768 1.11116
0.25450000000000000 0.14746802434946685 1.09747
0.25500000000000000 0.14924199237672503 1.09924
0.25550000000000000 0.16439858977185418 1.1144
0.25600000000000001 0.13799349931593066 1.08799
0.25650000000000001 0.15002096554007466 1.10002
0.25700000000000001 0.15357941863425573 1.10358
0.25750000000000001 0.14260166749037831 1.0926
0.25800000000000001 0.16877337216096305 1.11877
0.25850000000000001 0.13000993762493399 1.08001
0.25900000000000001 0.12720829251730900 1.07721
0.25950000000000001 0.15415272634585031 1.10415
0.26000000000000001 0.14047474351196457 1.09047
0.26050000000000001 0.15012847725271930 1.10013
0.26100000000000001 0.14926672643827510 1.09927
0.26150000000000001 0.15323505840608223 1.10324
0.26200000000000001 0.18080060073087861 1.1308
0.26250000000000001 0.13610364196956290 1.0861
0.26300000000000001 0.14678375722089920 1.09678
0.26350000000000001 0.15835223050280922 1.10835
0.26400000000000001 0.15778363449234958 1.10778
0.26450000000000001 0.16796366197306006 1.11796
0.26500000000000001 0.13096179852705570 1.08096
0.26550000000000001 0.15173295562721403 1.10173
0.26600000000000001 0.17327943533547008 1.12328
0.26650000000000001 0.16945572006849161 1.11946
