# XXZ spin chain 
# ED for L=20, Delta=0.575
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

2.9999999999999999E-002 1.7061676405228092E-002 0.867062
3.0499999999999999E-002 2.5584764068648232E-002 0.875585
3.1000000000000000E-002 1.8861257460803450E-002 0.868861
3.1500000000000000E-002 2.4418617204643521E-002 0.874419
3.2000000000000001E-002 2.3502307340399473E-002 0.873502
3.2500000000000001E-002 3.5596011402486381E-002 0.885596
3.3000000000000002E-002 3.5822021389577061E-002 0.885822
3.3500000000000002E-002 2.2990199463021159E-002 0.87299
3.4000000000000002E-002 3.3604880794299831E-002 0.883605
3.4500000000000003E-002 4.3536956432925947E-002 0.893537
3.5000000000000003E-002 5.6950476583021180E-002 0.90695
3.5500000000000004E-002 3.6840050109061002E-002 0.88684
3.6000000000000004E-002 4.8679733363095577E-002 0.89868
3.6499999999999998E-002 4.5385199117549700E-002 0.895385
3.6999999999999998E-002 4.1005808686261226E-002 0.891006
3.7499999999999999E-002 5.5756926789084719E-002 0.905757
3.7999999999999999E-002 5.0869789865655268E-002 0.90087
3.8500000000000000E-002 6.2215021794762064E-002 0.912215
3.9000000000000000E-002 6.7986104487581675E-002 0.917986
3.9500000000000000E-002 5.4786271957633373E-002 0.904786
4.0000000000000001E-002 5.2216969398178575E-002 0.902217
4.0500000000000001E-002 6.6480114793147846E-002 0.91648
4.1000000000000002E-002 6.8374723714627411E-002 0.918375
4.1500000000000002E-002 6.1356192113932805E-002 0.911356
4.2000000000000003E-002 7.1816379642634459E-002 0.921816
4.2500000000000003E-002 6.8937973048033480E-002 0.918938
4.3000000000000003E-002 5.2412021201757954E-002 0.902412
4.3500000000000004E-002 6.2798946521383167E-002 0.912799
4.3999999999999997E-002 6.0363018826583070E-002 0.910363
4.4499999999999998E-002 6.1565657843459104E-002 0.911566
4.4999999999999998E-002 7.5899291841350608E-002 0.925899
4.5499999999999999E-002 6.6310900628021169E-002 0.916311
4.5999999999999999E-002 7.9795201720153683E-002 0.929795
4.6500000000000000E-002 7.5345069175543442E-002 0.925345
4.7000000000000000E-002 7.7406381803293650E-002 0.927406
4.7500000000000001E-002 7.2067914066644673E-002 0.922068
4.8000000000000001E-002 6.5428728343658538E-002 0.915429
4.8500000000000001E-002 6.7597675852541436E-002 0.917598
4.9000000000000002E-002 5.9371242476554641E-002 0.909371
4.9500000000000002E-002 7.1310559009006833E-002 0.921311
5.0000000000000003E-002 6.2537226891303976E-002 0.912537
5.0500000000000003E-002 6.3379690890776594E-002 0.91338
5.1000000000000004E-002 6.9112685315507696E-002 0.919113
5.1500000000000004E-002 6.5002618451314664E-002 0.915003
5.2000000000000005E-002 4.9932889457374639E-002 0.899933
5.2499999999999998E-002 5.7247019890588738E-002 0.907247
5.2999999999999999E-002 5.8145700284122082E-002 0.908146
5.3499999999999999E-002 5.6013788106160388E-002 0.906014
5.3999999999999999E-002 6.4495314895527817E-002 0.914495
5.4500000000000000E-002 5.8254305944712016E-002 0.908254
5.5000000000000000E-002 5.0445503602259384E-002 0.900446
5.5500000000000001E-002 6.4270734852786504E-002 0.914271
5.6000000000000001E-002 6.1329737466522809E-002 0.91133
5.6500000000000002E-002 6.5825818593402502E-002 0.915826
5.7000000000000002E-002 5.9714272828514034E-002 0.909714
5.7500000000000002E-002 6.5745982470578224E-002 0.915746
5.8000000000000003E-002 5.3133975337475214E-002 0.903134
5.8500000000000003E-002 6.0124521216479966E-002 0.910125
5.9000000000000004E-002 5.2034340587199045E-002 0.902034
5.9500000000000004E-002 6.2626127171393126E-002 0.912626
5.9999999999999998E-002 5.1451233122853345E-002 0.901451
6.0499999999999998E-002 5.7778920297704907E-002 0.907779
6.0999999999999999E-002 5.2376155233042919E-002 0.902376
6.1499999999999999E-002 5.0168700228681667E-002 0.900169
6.2000000000000000E-002 5.2426688292109017E-002 0.902427
6.2500000000000000E-002 5.5281961255648361E-002 0.905282
6.3000000000000000E-002 4.2055057084313389E-002 0.892055
6.3500000000000001E-002 4.9962356962336113E-002 0.899962
6.4000000000000001E-002 4.8369220070652079E-002 0.898369
6.4500000000000002E-002 4.8898745539325918E-002 0.898899
6.5000000000000002E-002 4.5096841763314521E-002 0.895097
6.5500000000000003E-002 5.3828106787156223E-002 0.903828
6.6000000000000003E-002 4.7154195533787850E-002 0.897154
6.6500000000000004E-002 4.9844460776928508E-002 0.899844
6.7000000000000004E-002 4.5907457204789809E-002 0.895907
6.7500000000000004E-002 5.0042122193670061E-002 0.900042
6.8000000000000005E-002 5.1491530316331885E-002 0.901492
6.8500000000000005E-002 4.8009441916307613E-002 0.898009
6.9000000000000006E-002 5.0202980510422580E-002 0.900203
6.9500000000000006E-002 4.8517816652299366E-002 0.898518
7.0000000000000007E-002 5.1111611948951106E-002 0.901112
7.0500000000000007E-002 4.6841873390380637E-002 0.896842
7.1000000000000008E-002 4.6294574486026745E-002 0.896295
7.1500000000000008E-002 4.6436509086016618E-002 0.896437
7.2000000000000008E-002 4.1875309640248021E-002 0.891875
7.2499999999999995E-002 4.7151973869811042E-002 0.897152
7.2999999999999995E-002 4.7232418727221143E-002 0.897232
7.3499999999999996E-002 4.4398779401848401E-002 0.894399
7.3999999999999996E-002 4.5326138575025141E-002 0.895326
7.4499999999999997E-002 3.8785611486785131E-002 0.888786
7.4999999999999997E-002 4.2330698982460842E-002 0.892331
7.5499999999999998E-002 3.9968038673376623E-002 0.889968
7.5999999999999998E-002 3.6848367100834896E-002 0.886848
7.6499999999999999E-002 4.7615741017551748E-002 0.897616
7.6999999999999999E-002 4.2807061323331390E-002 0.892807
7.7499999999999999E-002 3.8158949899007776E-002 0.888159
7.8000000000000000E-002 4.0045829306576235E-002 0.890046
7.8500000000000000E-002 4.7500004813922449E-002 0.8975
7.9000000000000001E-002 4.0169981174303829E-002 0.89017
7.9500000000000001E-002 4.5480872047353793E-002 0.895481
8.0000000000000002E-002 4.5373466944784113E-002 0.895373
8.0500000000000002E-002 4.1273934631442966E-002 0.891274
8.1000000000000003E-002 4.3556127433577861E-002 0.893556
8.1500000000000003E-002 4.2108444137445251E-002 0.892108
8.2000000000000003E-002 4.5998818324282084E-002 0.895999
8.2500000000000004E-002 3.9639776389182875E-002 0.88964
8.3000000000000004E-002 4.3949225118552954E-002 0.893949
8.3500000000000005E-002 4.6453836673825695E-002 0.896454
8.4000000000000005E-002 4.8872827935341687E-002 0.898873
8.4500000000000006E-002 4.8389169071052951E-002 0.898389
8.5000000000000006E-002 4.7533042316292691E-002 0.897533
8.5500000000000007E-002 5.0835215728896585E-002 0.900835
8.6000000000000007E-002 5.0423996475171345E-002 0.900424
8.6500000000000007E-002 4.6573087645253995E-002 0.896573
8.7000000000000008E-002 4.5307876465021164E-002 0.895308
8.7500000000000008E-002 4.7525106397378419E-002 0.897525
8.7999999999999995E-002 5.0340396118356168E-002 0.90034
8.8499999999999995E-002 5.6915403938961856E-002 0.906915
8.8999999999999996E-002 4.9455630517517543E-002 0.899456
8.9499999999999996E-002 4.9820351193940085E-002 0.89982
8.9999999999999997E-002 5.0947718172776241E-002 0.900948
9.0499999999999997E-002 5.5125303713493647E-002 0.905125
9.0999999999999998E-002 5.2048843178015058E-002 0.902049
9.1499999999999998E-002 5.1408321081252144E-002 0.901408
9.1999999999999998E-002 5.0510544046979418E-002 0.900511
9.2499999999999999E-002 5.0845094112037303E-002 0.900845
9.2999999999999999E-002 4.8435141107454581E-002 0.898435
9.3500000000000000E-002 5.4727465319025718E-002 0.904727
9.4000000000000000E-002 5.0115253781937263E-002 0.900115
9.4500000000000001E-002 5.6824388335273292E-002 0.906824
9.5000000000000001E-002 4.6863080531174578E-002 0.896863
9.5500000000000002E-002 4.7605998710784338E-002 0.897606
9.6000000000000002E-002 5.6622114083402023E-002 0.906622
9.6500000000000002E-002 5.3756166580977878E-002 0.903756
9.7000000000000003E-002 5.0446472351647370E-002 0.900446
9.7500000000000003E-002 5.7744493447813058E-002 0.907744
9.8000000000000004E-002 5.4084881748201794E-002 0.904085
9.8500000000000004E-002 5.4243117479342601E-002 0.904243
9.9000000000000005E-002 5.6087334693747541E-002 0.906087
9.9500000000000005E-002 5.7168772827018259E-002 0.907169
0.10000000000000001 6.4089048004708216E-002 0.914089
0.10050000000000001 6.1450542508279755E-002 0.911451
0.10100000000000001 5.4857291632743103E-002 0.904857
0.10150000000000001 5.8848698602990225E-002 0.908849
0.10200000000000001 5.7421467557636663E-002 0.907421
0.10250000000000001 6.6050328061737787E-002 0.91605
0.10300000000000001 6.0678060076209420E-002 0.910678
0.10350000000000001 6.5921159818384104E-002 0.915921
0.10400000000000001 6.3789057956740572E-002 0.913789
0.10450000000000000 6.1538466170880587E-002 0.911538
0.10500000000000000 6.2102162929400531E-002 0.912102
0.10550000000000000 6.8751491870719786E-002 0.918751
0.10600000000000000 6.3161739494973251E-002 0.913162
0.10650000000000000 6.5218491387406569E-002 0.915218
0.10700000000000000 7.6728110645951905E-002 0.926728
0.10750000000000000 6.6865582998045209E-002 0.916866
0.10800000000000000 7.6338869731831599E-002 0.926339
0.10850000000000000 6.3952508760532017E-002 0.913953
0.10900000000000000 7.1246976426475830E-002 0.921247
0.10950000000000000 6.6047475619667936E-002 0.916047
0.11000000000000000 6.9279625399916556E-002 0.91928
0.11050000000000000 6.4432653611691759E-002 0.914433
0.11100000000000000 7.5594966711559949E-002 0.925595
0.11150000000000000 7.2847899498597782E-002 0.922848
0.11200000000000000 7.3337563763456515E-002 0.923338
0.11250000000000000 7.4724130676904296E-002 0.924724
0.11300000000000000 8.1829861411471513E-002 0.93183
0.11350000000000000 7.8035430642279205E-002 0.928035
0.11400000000000000 6.7823558058563008E-002 0.917824
0.11450000000000000 8.4390781561982944E-002 0.934391
0.11500000000000000 6.8944621521675700E-002 0.918945
0.11550000000000001 7.9739265323574809E-002 0.929739
0.11600000000000001 7.5273514054565394E-002 0.925274
0.11650000000000001 7.3047085728862191E-002 0.923047
0.11700000000000001 7.3283641849916689E-002 0.923284
0.11750000000000001 7.9759274502660321E-002 0.929759
0.11800000000000001 7.0233647263458709E-002 0.920234
0.11850000000000001 7.3347375001603515E-002 0.923347
0.11900000000000001 7.4591610577044332E-002 0.924592
0.11950000000000001 7.2625426408210389E-002 0.922625
0.12000000000000000 7.4553726496275369E-002 0.924554
0.12050000000000000 7.8403217777847395E-002 0.928403
0.12100000000000000 8.7059466778701217E-002 0.937059
0.12150000000000000 8.0471745965359137E-002 0.930472
0.12200000000000000 7.6970928696472707E-002 0.926971
0.12250000000000000 7.6849995987949407E-002 0.92685
0.12300000000000000 7.7843642772786603E-002 0.927844
0.12350000000000000 9.4805826687522077E-002 0.944806
0.12400000000000000 8.1335279996464699E-002 0.931335
0.12450000000000000 8.3616293914702419E-002 0.933616
0.12500000000000000 9.1254681027585577E-002 0.941255
0.12550000000000000 8.5053254965663724E-002 0.935053
0.12600000000000000 7.6668903635358387E-002 0.926669
0.12650000000000000 7.8033278825340807E-002 0.928033
0.12700000000000000 7.8002333563974444E-002 0.928002
0.12750000000000000 7.0296803999132171E-002 0.920297
0.12800000000000000 8.5108291800675862E-002 0.935108
0.12850000000000000 9.3209087227201767E-002 0.943209
0.12900000000000000 8.9009090259119156E-002 0.939009
0.12950000000000000 8.9295684698211392E-002 0.939296
0.13000000000000000 8.9097067162978896E-002 0.939097
0.13050000000000000 0.10014144285394713 0.950141
0.13100000000000001 9.3943845168372245E-002 0.943944
0.13150000000000001 8.7558800793690106E-002 0.937559
0.13200000000000001 8.8963041739541962E-002 0.938963
0.13250000000000001 8.9345342815556103E-002 0.939345
0.13300000000000001 8.3379026823497182E-002 0.933379
0.13350000000000001 8.9807408506343958E-002 0.939807
0.13400000000000001 8.2040414520936175E-002 0.93204
0.13450000000000001 9.6241058611752819E-002 0.946241
0.13500000000000001 9.9355294443679076E-002 0.949355
0.13550000000000001 9.8519106307247264E-002 0.948519
0.13600000000000001 9.8684168305685327E-002 0.948684
0.13650000000000001 8.8515127953703851E-002 0.938515
0.13700000000000001 8.6257316987987762E-002 0.936257
0.13750000000000001 0.10109070492099632 0.951091
0.13800000000000001 0.10088105434408796 0.950881
0.13850000000000001 9.0443474511226252E-002 0.940443
0.13900000000000001 8.9461301867116760E-002 0.939461
0.13950000000000001 8.5667356860513008E-002 0.935667
0.14000000000000001 9.7426460584256691E-002 0.947426
0.14050000000000001 7.5403540491346205E-002 0.925404
0.14100000000000001 9.3773135655692827E-002 0.943773
0.14150000000000001 0.10180027284534179 0.9518
0.14200000000000002 9.2270192774725077E-002 0.94227
0.14250000000000002 0.10651424490519963 0.956514
0.14300000000000002 8.7895428116230759E-002 0.937895
0.14350000000000002 9.9468309975237923E-002 0.949468
0.14400000000000002 8.7420268158513170E-002 0.93742
0.14449999999999999 8.2852843190436162E-002 0.932853
0.14499999999999999 9.9131685488645316E-002 0.949132
0.14549999999999999 7.2956582032666126E-002 0.922957
0.14599999999999999 9.1121088418068846E-002 0.941121
0.14649999999999999 8.5606722205688629E-002 0.935607
0.14699999999999999 9.3483209669791942E-002 0.943483
0.14749999999999999 8.3616608694140282E-002 0.933617
0.14799999999999999 0.10009970485280914 0.9501
0.14849999999999999 9.2245309724942826E-002 0.942245
0.14899999999999999 0.10402584220851073 0.954026
0.14949999999999999 0.10031263111890425 0.950313
0.14999999999999999 8.2608027025905709E-002 0.932608
0.15049999999999999 0.10465481065226372 0.954655
0.15100000000000000 8.9326696499198624E-002 0.939327
0.15150000000000000 9.1156587484707591E-002 0.941157
0.15200000000000000 9.4555681411033696E-002 0.944556
0.15250000000000000 9.6827072165968156E-002 0.946827
0.15300000000000000 8.8809509699847439E-002 0.93881
0.15350000000000000 0.10714862389977929 0.957149
0.15400000000000000 9.4228905781342367E-002 0.944229
0.15450000000000000 9.7732904336600340E-002 0.947733
0.15500000000000000 9.4448735621060487E-002 0.944449
0.15550000000000000 0.10474116464932212 0.954741
0.15600000000000000 9.6555566578019225E-002 0.946556
0.15650000000000000 0.10524835718686291 0.955248
0.15700000000000000 0.11038592950980179 0.960386
0.15750000000000000 9.0983267911525209E-002 0.940983
0.15800000000000000 9.2328276281632551E-002 0.942328
0.15850000000000000 9.2347250938798670E-002 0.942347
0.15900000000000000 9.9680990000260497E-002 0.949681
0.15950000000000000 9.7926623137615229E-002 0.947927
0.16000000000000000 8.9385544595842012E-002 0.939386
0.16050000000000000 9.6919166704744972E-002 0.946919
0.16100000000000000 9.7932026661838797E-002 0.947932
0.16150000000000000 9.3906442437341836E-002 0.943906
0.16200000000000001 0.11295902287403782 0.962959
0.16250000000000001 0.10509527189909329 0.955095
0.16300000000000001 8.9128493894232705E-002 0.939128
0.16350000000000001 8.9916265782036695E-002 0.939916
0.16400000000000001 0.11078017583793977 0.96078
0.16450000000000001 0.11127582790310042 0.961276
0.16500000000000001 0.11168509349243907 0.961685
0.16550000000000001 0.11217941206097957 0.962179
0.16600000000000001 8.3097731724478541E-002 0.933098
0.16650000000000001 8.2014109990548631E-002 0.932014
0.16700000000000001 0.10363356450403917 0.953634
0.16750000000000001 0.10260163662029174 0.952602
0.16800000000000001 9.3493227798007839E-002 0.943493
0.16850000000000001 9.9611611013121520E-002 0.949612
0.16900000000000001 0.11310162983101728 0.963102
0.16950000000000001 0.10406557981048767 0.954066
0.17000000000000001 0.10797269335425967 0.957973
0.17050000000000001 9.9139822988006290E-002 0.94914
0.17100000000000001 0.11791790613946175 0.967918
0.17150000000000001 0.10838703933570523 0.958387
0.17200000000000001 0.11377217687612083 0.963772
0.17250000000000001 0.10933344246749427 0.959333
0.17300000000000001 9.3794473688063901E-002 0.943794
0.17350000000000002 9.7307963896705180E-002 0.947308
0.17400000000000002 0.11219675580957822 0.962197
0.17450000000000002 0.12431614506949200 0.974316
0.17500000000000002 0.12366989320236056 0.97367
0.17550000000000002 0.10728660840497319 0.957287
0.17599999999999999 0.11620997890030650 0.96621
0.17649999999999999 0.10809392768685758 0.958094
0.17699999999999999 0.11585819272711660 0.965858
0.17749999999999999 0.12205797309249394 0.972058
0.17799999999999999 0.10955359642234705 0.959554
0.17849999999999999 0.11876415033717169 0.968764
0.17899999999999999 0.10798195772361674 0.957982
0.17949999999999999 0.11914790157389409 0.969148
0.17999999999999999 0.10593906701867775 0.955939
0.18049999999999999 0.11491342960270688 0.964913
0.18099999999999999 0.12628564379656487 0.976286
0.18149999999999999 0.10760212167445841 0.957602
0.18200000000000000 0.10440346622511489 0.954403
0.18250000000000000 0.12752428372764174 0.977524
0.18300000000000000 0.11983688823472118 0.969837
0.18350000000000000 0.11296084365385302 0.962961
0.18400000000000000 0.14102596544383808 0.991026
0.18450000000000000 0.14254504007261218 0.992545
0.18500000000000000 0.12554648265929505 0.975546
0.18550000000000000 0.10023810283056386 0.950238
0.18600000000000000 0.10286404936007225 0.952864
0.18650000000000000 0.12517058526474539 0.975171
0.18700000000000000 0.12313145123657798 0.973131
0.18750000000000000 0.12394597714474216 0.973946
0.18800000000000000 0.12390997010939522 0.97391
0.18850000000000000 0.10872865551787328 0.958729
0.18900000000000000 0.12198169734716037 0.971982
0.18950000000000000 0.12984854871912688 0.979849
0.19000000000000000 0.11498127944162033 0.964981
0.19050000000000000 9.8427178760782677E-002 0.948427
0.19100000000000000 0.12382041794814719 0.97382
0.19150000000000000 0.10383569747049352 0.953836
0.19200000000000000 0.12228793881676348 0.972288
0.19250000000000000 0.10871086086774832 0.958711
0.19300000000000000 0.13205501249576374 0.982055
0.19350000000000001 0.13950469095748666 0.989505
0.19400000000000001 0.11924005217521888 0.96924
0.19450000000000001 0.11822496790874362 0.968225
0.19500000000000001 0.11293100645903485 0.962931
0.19550000000000001 0.12723478064130109 0.977235
0.19600000000000001 0.11914573775823806 0.969146
0.19650000000000001 0.11726981930521720 0.96727
0.19700000000000001 0.13157628202983612 0.981576
0.19750000000000001 0.12051937776593161 0.970519
0.19800000000000001 0.13301537981482137 0.983015
0.19850000000000001 0.14800745126512888 0.998007
0.19900000000000001 0.12314840326141732 0.973148
0.19950000000000001 9.9660433549020377E-002 0.94966
0.20000000000000001 0.12710723021775683 0.977107
0.20050000000000001 0.10052433772375942 0.950524
0.20100000000000001 0.14513015710016522 0.99513
0.20150000000000001 0.12037978224552047 0.97038
0.20200000000000001 0.12726550163183928 0.977266
0.20250000000000001 0.13196544321282389 0.981965
0.20300000000000001 0.11294893355363118 0.962949
0.20350000000000001 0.12029432777789056 0.970294
0.20400000000000001 0.11145953217914743 0.96146
0.20450000000000002 0.11542590140953261 0.965426
0.20500000000000002 0.13743635170124141 0.987436
0.20550000000000002 0.13066246359201744 0.980662
0.20600000000000002 0.10496197049944940 0.954962
0.20650000000000002 0.13671672685987019 0.986717
0.20700000000000002 0.15580044992706676 1.0058
0.20750000000000002 0.12216452921539722 0.972165
0.20800000000000002 0.12492894612625303 0.974929
0.20849999999999999 0.12944712853651100 0.979447
0.20899999999999999 0.11625160070860931 0.966252
0.20949999999999999 0.13531581547903113 0.985316
0.20999999999999999 0.15772614742517152 1.00773
0.21049999999999999 0.11827571556323084 0.968276
0.21099999999999999 0.13274790287324351 0.982748
0.21149999999999999 0.13085448743314074 0.980854
0.21199999999999999 0.11512711265713961 0.965127
0.21249999999999999 0.12268484368066164 0.972685
0.21299999999999999 0.12482005829040675 0.97482
0.21350000000000000 0.13134608298606062 0.981346
0.21400000000000000 0.12452140376431763 0.974521
0.21450000000000000 0.13965799144309049 0.989658
0.21500000000000000 0.13884806344302289 0.988848
0.21550000000000000 0.13593212845546279 0.985932
0.21600000000000000 0.14622823924096071 0.996228
0.21650000000000000 0.11580727641764756 0.965807
0.21700000000000000 0.13611968880004982 0.98612
0.21750000000000000 0.13509356360103619 0.985094
0.21800000000000000 0.15059089474610285 1.00059
0.21850000000000000 0.14367410704169437 0.993674
0.21900000000000000 0.12879053749765129 0.978791
0.21950000000000000 0.13782465272769973 0.987825
0.22000000000000000 0.15296676401938838 1.00297
0.22050000000000000 0.14092499227033792 0.990925
0.22100000000000000 0.14008616396020759 0.990086
0.22150000000000000 0.14352814522047050 0.993528
0.22200000000000000 0.13760738484736881 0.987607
0.22250000000000000 0.14647274125166324 0.996473
0.22300000000000000 0.14891842772974154 0.998918
0.22350000000000000 0.13258475224309366 0.982585
0.22400000000000000 0.14194942301608379 0.991949
0.22450000000000001 0.12588894694176342 0.975889
0.22500000000000001 0.12556909202290159 0.975569
0.22550000000000001 0.12542121489793362 0.975421
0.22600000000000001 0.14113294680305136 0.991133
0.22650000000000001 0.14270047783188722 0.9927
0.22700000000000001 0.12995388891563839 0.979954
0.22750000000000001 0.13316068701001910 0.983161
0.22800000000000001 0.14527339785426310 0.995273
0.22850000000000001 0.15113591166759599 1.00114
0.22900000000000001 0.13391749586611465 0.983917
0.22950000000000001 0.14912427044090176 0.999124
0.23000000000000001 0.11575779597635244 0.965758
0.23050000000000001 0.13147604686500602 0.981476
0.23100000000000001 0.14191393369568617 0.991914
0.23150000000000001 0.16256639411492252 1.01257
0.23200000000000001 0.15127142847996022 1.00127
0.23250000000000001 0.13994364175306578 0.989944
0.23300000000000001 0.14218219111119351 0.992182
0.23350000000000001 0.13539596822791269 0.985396
0.23400000000000001 0.14982874033356214 0.999829
0.23450000000000001 0.12591651289015349 0.975917
0.23500000000000001 0.14319948202547050 0.993199
0.23550000000000001 0.12849156596104400 0.978492
0.23600000000000002 0.14437164532855915 0.994372
0.23650000000000002 0.14764113051852817 0.997641
0.23700000000000002 0.14860448184154382 0.998604
0.23750000000000002 0.13547888543654998 0.985479
0.23800000000000002 0.11957318346591105 0.969573
0.23850000000000002 0.13354788448229413 0.983548
0.23900000000000002 0.15876882435306056 1.00877
0.23950000000000002 0.13449993467974797 0.9845
0.23999999999999999 0.16329000526361695 1.01329
0.24049999999999999 0.13905080514127413 0.989051
0.24099999999999999 0.13850764443670260 0.988508
0.24149999999999999 0.13857909191756881 0.988579
0.24199999999999999 0.14871415788024847 0.998714
0.24249999999999999 0.15545723262186661 1.00546
0.24299999999999999 0.12764257557634190 0.977643
0.24349999999999999 0.13126943429493196 0.981269
0.24399999999999999 0.15832718780970817 1.00833
0.24450000000000000 0.13939950766285572 0.9894
0.24500000000000000 0.14280017046659205 0.9928
0.24550000000000000 0.12513465873088594 0.975135
0.24600000000000000 0.14424096321358534 0.994241
0.24650000000000000 0.12863739905282026 0.978637
0.24700000000000000 0.11834887837200209 0.968349
0.24750000000000000 0.14731423189100487 0.997314
0.24800000000000000 0.14785098785815867 0.997851
0.24850000000000000 0.13753138667183223 0.987531
0.24900000000000000 0.16993379818429291 1.01993
0.24950000000000000 0.15213734571879919 1.00214
0.25000000000000000 0.14257045209313068 0.99257
0.25050000000000000 0.16475223467908845 1.01475
0.25100000000000000 0.14930823649673827 0.999308
0.25150000000000000 0.14085115544390683 0.990851
0.25200000000000000 0.13897457534115945 0.988975
0.25250000000000000 0.14282944899722991 0.992829
0.25300000000000000 0.12507562977223532 0.975076
0.25350000000000000 0.14448346641534737 0.994483
0.25400000000000000 0.15232864637407520 1.00233
0.25450000000000000 0.18236899207428442 1.03237
0.25500000000000000 0.13986082918955095 0.989861
0.25550000000000000 0.12862674885826289 0.978627
0.25600000000000001 0.14590727822169067 0.995907
0.25650000000000001 0.14145273649620024 0.991453
0.25700000000000001 0.14315477060374662 0.993155
0.25750000000000001 0.17780486984714222 1.0278
0.25800000000000001 0.15004088486811440 1.00004
0.25850000000000001 0.17154555600088561 1.02155
0.25900000000000001 0.13965059024261681 0.989651
0.25950000000000001 0.15498647253335740 1.00499
0.26000000000000001 0.11915252217899240 0.969153
0.26050000000000001 0.16613457300624110 1.01613
0.26100000000000001 0.12659972259792918 0.9766
0.26150000000000001 0.14588953617051387 0.99589
0.26200000000000001 0.13699464731280186 0.986995
0.26250000000000001 0.15469669122037066 1.0047
0.26300000000000001 0.13740334812508825 0.987403
0.26350000000000001 0.16403262359346529 1.01403
0.26400000000000001 0.13722658199192114 0.987227
0.26450000000000001 0.14083971835576584 0.99084
0.26500000000000001 0.11643645401538091 0.966436
0.26550000000000001 0.15132932759411100 1.00133
0.26600000000000001 0.14379334470956562 0.993793
0.26650000000000001 0.13063694055452477 0.980637
