time,alpha=0.0,alpha=0.5,alpha=1.0
2.800099999999999909e+03,1.394219999999999904e-01,1.391890000000000072e-01,1.281670000000000031e-01
2.900099999999999909e+03,1.381910000000000083e-01,1.380560000000000120e-01,1.268779999999999908e-01
3.000099999999999909e+03,1.369549999999999934e-01,1.364209999999999867e-01,1.258799999999999919e-01
3.100099999999999909e+03,1.357510000000000105e-01,1.354150000000000076e-01,1.250080000000000080e-01
3.200099999999999909e+03,1.350739999999999996e-01,1.344029999999999947e-01,1.241909999999999958e-01
3.300099999999999909e+03,1.340220000000000022e-01,1.339730000000000087e-01,1.234620000000000023e-01
3.400099999999999909e+03,1.333409999999999873e-01,1.330139999999999934e-01,1.232339999999999963e-01
3.500099999999999909e+03,1.326749999999999874e-01,1.319799999999999862e-01,1.218719999999999942e-01
3.600099999999999909e+03,1.320179999999999965e-01,1.317959999999999965e-01,1.212740000000000068e-01
3.700099999999999909e+03,1.318350000000000077e-01,1.311799999999999911e-01,1.207929999999999976e-01
3.800099999999999909e+03,1.313979999999999870e-01,1.313749999999999918e-01,1.202720000000000039e-01
3.900099999999999909e+03,1.315340000000000120e-01,1.307490000000000041e-01,1.202160000000000034e-01
4.000099999999999909e+03,1.308479999999999921e-01,1.302369999999999917e-01,1.196109999999999951e-01
4.100100000000000364e+03,1.308920000000000083e-01,1.297790000000000055e-01,1.190790000000000043e-01
4.200100000000000364e+03,1.305530000000000024e-01,1.294480000000000075e-01,1.193909999999999971e-01
4.300100000000000364e+03,1.300949999999999884e-01,1.294960000000000000e-01,1.193519999999999998e-01
4.400100000000000364e+03,1.296619999999999995e-01,1.291799999999999893e-01,1.189240000000000019e-01
4.500100000000000364e+03,1.297709999999999975e-01,1.296380000000000032e-01,1.189120000000000038e-01
4.600100000000000364e+03,1.295000000000000040e-01,1.298829999999999985e-01,1.189909999999999995e-01
4.700100000000000364e+03,1.293999999999999873e-01,1.297740000000000005e-01,1.193329999999999946e-01
4.800100000000000364e+03,1.294220000000000093e-01,1.302119999999999944e-01,1.190530000000000060e-01
4.900100000000000364e+03,1.299240000000000117e-01,1.303189999999999904e-01,1.189769999999999994e-01
5.000100000000000364e+03,1.300749999999999962e-01,1.302699999999999969e-01,1.191070000000000045e-01
5.100100000000000364e+03,1.300900000000000112e-01,1.299399999999999999e-01,1.190660000000000052e-01
5.200100000000000364e+03,1.302419999999999967e-01,1.299530000000000129e-01,1.196429999999999993e-01
5.300100000000000364e+03,1.300520000000000009e-01,1.303090000000000082e-01,1.195350000000000024e-01
5.400100000000000364e+03,1.301029999999999964e-01,1.303979999999999861e-01,1.198329999999999951e-01
5.500100000000000364e+03,1.303199999999999914e-01,1.303590000000000027e-01,1.196989999999999998e-01
5.600100000000000364e+03,1.304740000000000066e-01,1.302480000000000027e-01,1.200699999999999962e-01
5.700100000000000364e+03,1.306470000000000131e-01,1.304240000000000121e-01,1.200429999999999969e-01
5.800100000000000364e+03,1.307329999999999881e-01,1.308010000000000006e-01,1.202639999999999959e-01
5.900100000000000364e+03,1.303040000000000032e-01,1.307560000000000111e-01,1.203069999999999973e-01
6.000100000000000364e+03,1.306400000000000061e-01,1.308489999999999931e-01,1.200790000000000052e-01
6.100100000000000364e+03,1.307609999999999884e-01,1.309460000000000068e-01,1.201590000000000019e-01
6.200100000000000364e+03,1.306690000000000074e-01,1.304889999999999939e-01,1.203759999999999969e-01
6.300100000000000364e+03,1.307669999999999944e-01,1.306630000000000014e-01,1.211119999999999974e-01
6.400100000000000364e+03,1.308769999999999933e-01,1.307699999999999974e-01,1.209630000000000011e-01
6.500100000000000364e+03,1.306420000000000081e-01,1.310409999999999908e-01,1.210910000000000042e-01
6.600100000000000364e+03,1.309200000000000086e-01,1.307030000000000136e-01,1.207050000000000067e-01
6.700100000000000364e+03,1.308719999999999883e-01,1.311569999999999958e-01,1.210989999999999983e-01
6.800100000000000364e+03,1.314809999999999868e-01,1.310520000000000018e-01,1.207649999999999973e-01
6.900100000000000364e+03,1.316380000000000050e-01,1.312049999999999883e-01,1.208999999999999936e-01
7.000100000000000364e+03,1.313860000000000028e-01,1.315830000000000055e-01,1.208820000000000033e-01
7.100100000000000364e+03,1.314720000000000055e-01,1.316019999999999968e-01,1.211010000000000003e-01
7.200100000000000364e+03,1.316910000000000025e-01,1.315290000000000070e-01,1.213039999999999952e-01
7.300100000000000364e+03,1.319170000000000065e-01,1.320669999999999900e-01,1.214210000000000012e-01
7.400100000000000364e+03,1.318410000000000137e-01,1.318660000000000110e-01,1.215299999999999991e-01
7.500100000000000364e+03,1.318209999999999937e-01,1.321900000000000019e-01,1.221399999999999986e-01
7.600100000000000364e+03,1.321100000000000052e-01,1.325679999999999914e-01,1.220259999999999956e-01
7.700100000000000364e+03,1.324039999999999939e-01,1.325709999999999944e-01,1.222150000000000042e-01
7.800100000000000364e+03,1.325109999999999899e-01,1.326090000000000046e-01,1.221880000000000049e-01
7.900100000000000364e+03,1.329100000000000004e-01,1.328769999999999951e-01,1.219090000000000035e-01
8.000100000000000364e+03,1.333900000000000086e-01,1.329690000000000039e-01,1.218000000000000055e-01
8.100100000000000364e+03,1.338439999999999908e-01,1.332059999999999911e-01,1.228019999999999945e-01
8.200100000000000364e+03,1.341380000000000072e-01,1.332510000000000083e-01,1.230740000000000028e-01
8.300100000000000364e+03,1.340649999999999897e-01,1.335490000000000010e-01,1.233790000000000026e-01
8.400100000000000364e+03,1.343759999999999954e-01,1.339029999999999943e-01,1.236170000000000047e-01
8.500100000000000364e+03,1.341630000000000045e-01,1.343250000000000000e-01,1.239429999999999976e-01
8.600100000000000364e+03,1.345449999999999979e-01,1.341569999999999985e-01,1.237670000000000020e-01
8.700100000000000364e+03,1.346199999999999897e-01,1.343129999999999880e-01,1.239269999999999955e-01
8.800100000000000364e+03,1.346940000000000082e-01,1.341380000000000072e-01,1.248250000000000054e-01
8.900100000000000364e+03,1.346910000000000052e-01,1.341199999999999892e-01,1.247110000000000024e-01
9.000100000000000364e+03,1.352530000000000121e-01,1.344859999999999944e-01,1.248719999999999969e-01
9.100100000000000364e+03,1.355010000000000103e-01,1.347049999999999914e-01,1.255229999999999957e-01
9.200100000000000364e+03,1.353469999999999951e-01,1.348550000000000026e-01,1.253690000000000082e-01
9.300100000000000364e+03,1.355979999999999963e-01,1.350250000000000061e-01,1.253190000000000137e-01
9.400100000000000364e+03,1.354630000000000001e-01,1.352089999999999959e-01,1.253090000000000037e-01
9.500100000000000364e+03,1.354180000000000106e-01,1.349640000000000006e-01,1.248930000000000040e-01
9.600100000000000364e+03,1.352559999999999873e-01,1.353800000000000003e-01,1.247059999999999974e-01
9.700100000000000364e+03,1.353389999999999871e-01,1.348890000000000089e-01,1.250050000000000050e-01
9.800100000000000364e+03,1.360590000000000133e-01,1.351189999999999891e-01,1.253680000000000072e-01
9.900100000000000364e+03,1.366239999999999954e-01,1.352520000000000111e-01,1.245470000000000049e-01
1.000010000000000036e+04,1.369809999999999917e-01,1.354930000000000023e-01,1.252429999999999932e-01
