time,alpha=0.0,alpha=0.5,alpha=1.0
2.500099999999999909e+03,1.520050000000000012e-01,1.626269999999999938e-01,1.582500000000000018e-01
2.600099999999999909e+03,1.491470000000000018e-01,1.596279999999999921e-01,1.554760000000000031e-01
2.700099999999999909e+03,1.472060000000000035e-01,1.571730000000000071e-01,1.532010000000000038e-01
2.800099999999999909e+03,1.451520000000000032e-01,1.546359999999999957e-01,1.506929999999999936e-01
2.900099999999999909e+03,1.433500000000000052e-01,1.525029999999999997e-01,1.485910000000000009e-01
3.000099999999999909e+03,1.413129999999999942e-01,1.508369999999999989e-01,1.471750000000000003e-01
3.100099999999999909e+03,1.399960000000000093e-01,1.495140000000000080e-01,1.456199999999999994e-01
3.200099999999999909e+03,1.390190000000000037e-01,1.480960000000000054e-01,1.444870000000000043e-01
3.300099999999999909e+03,1.383359999999999868e-01,1.472269999999999968e-01,1.432509999999999895e-01
3.400099999999999909e+03,1.373610000000000109e-01,1.461129999999999929e-01,1.417239999999999889e-01
3.500099999999999909e+03,1.364440000000000097e-01,1.451419999999999932e-01,1.413240000000000052e-01
3.600099999999999909e+03,1.357980000000000020e-01,1.446250000000000036e-01,1.405180000000000040e-01
3.700099999999999909e+03,1.348300000000000054e-01,1.439259999999999984e-01,1.399410000000000098e-01
3.800099999999999909e+03,1.340459999999999985e-01,1.428760000000000030e-01,1.395599999999999896e-01
3.900099999999999909e+03,1.341509999999999925e-01,1.423290000000000111e-01,1.389620000000000022e-01
4.000099999999999909e+03,1.335510000000000030e-01,1.419970000000000121e-01,1.385639999999999927e-01
4.100100000000000364e+03,1.333709999999999896e-01,1.420089999999999963e-01,1.378159999999999941e-01
4.200100000000000364e+03,1.327530000000000099e-01,1.414990000000000137e-01,1.376499999999999946e-01
4.300100000000000364e+03,1.325540000000000052e-01,1.411769999999999969e-01,1.371030000000000026e-01
4.400100000000000364e+03,1.323219999999999952e-01,1.409660000000000080e-01,1.370349999999999902e-01
4.500100000000000364e+03,1.327059999999999906e-01,1.412259999999999904e-01,1.368920000000000137e-01
4.600100000000000364e+03,1.322089999999999932e-01,1.414189999999999892e-01,1.365570000000000117e-01
4.700100000000000364e+03,1.321489999999999887e-01,1.411789999999999989e-01,1.362899999999999945e-01
4.800100000000000364e+03,1.322589999999999877e-01,1.409330000000000027e-01,1.365780000000000050e-01
4.900100000000000364e+03,1.324069999999999969e-01,1.406129999999999880e-01,1.363580000000000070e-01
5.000100000000000364e+03,1.321910000000000029e-01,1.407849999999999935e-01,1.365570000000000117e-01
5.100100000000000364e+03,1.321970000000000089e-01,1.408419999999999950e-01,1.361789999999999945e-01
5.200100000000000364e+03,1.320479999999999987e-01,1.408149999999999957e-01,1.359920000000000018e-01
5.300100000000000364e+03,1.317029999999999867e-01,1.402909999999999990e-01,1.364509999999999890e-01
5.400100000000000364e+03,1.318229999999999957e-01,1.404449999999999865e-01,1.362909999999999955e-01
5.500100000000000364e+03,1.320079999999999865e-01,1.399930000000000063e-01,1.362720000000000042e-01
5.600100000000000364e+03,1.319760000000000100e-01,1.399489999999999901e-01,1.357049999999999923e-01
5.700100000000000364e+03,1.322899999999999909e-01,1.394660000000000066e-01,1.360429999999999973e-01
5.800100000000000364e+03,1.323149999999999882e-01,1.396320000000000061e-01,1.364549999999999930e-01
5.900100000000000364e+03,1.326549999999999951e-01,1.400049999999999906e-01,1.364809999999999912e-01
6.000100000000000364e+03,1.324680000000000024e-01,1.402690000000000048e-01,1.364200000000000135e-01
6.100100000000000364e+03,1.327840000000000131e-01,1.403369999999999895e-01,1.368640000000000134e-01
6.200100000000000364e+03,1.329299999999999926e-01,1.402100000000000013e-01,1.372230000000000116e-01
6.300100000000000364e+03,1.329220000000000124e-01,1.406100000000000128e-01,1.369249999999999912e-01
6.400100000000000364e+03,1.329960000000000031e-01,1.408240000000000047e-01,1.365740000000000010e-01
6.500100000000000364e+03,1.329329999999999956e-01,1.414700000000000124e-01,1.369229999999999892e-01
6.600100000000000364e+03,1.331930000000000058e-01,1.415750000000000064e-01,1.368280000000000052e-01
6.700100000000000364e+03,1.332919999999999938e-01,1.416119999999999879e-01,1.371469999999999911e-01
6.800100000000000364e+03,1.333860000000000046e-01,1.420690000000000008e-01,1.373679999999999901e-01
6.900100000000000364e+03,1.334239999999999871e-01,1.422609999999999986e-01,1.373429999999999929e-01
7.000100000000000364e+03,1.329879999999999951e-01,1.421910000000000118e-01,1.377599999999999936e-01
7.100100000000000364e+03,1.334370000000000001e-01,1.421240000000000003e-01,1.378860000000000086e-01
7.200100000000000364e+03,1.337700000000000000e-01,1.426229999999999998e-01,1.385730000000000017e-01
7.300100000000000364e+03,1.342039999999999900e-01,1.426149999999999918e-01,1.386129999999999862e-01
7.400100000000000364e+03,1.338880000000000070e-01,1.427390000000000048e-01,1.389340000000000019e-01
7.500100000000000364e+03,1.344559999999999922e-01,1.430909999999999960e-01,1.388210000000000000e-01
7.600100000000000364e+03,1.341670000000000085e-01,1.438550000000000106e-01,1.391360000000000097e-01
7.700100000000000364e+03,1.346080000000000054e-01,1.434650000000000092e-01,1.392889999999999961e-01
7.800100000000000364e+03,1.346700000000000119e-01,1.433099999999999929e-01,1.392569999999999919e-01
7.900100000000000364e+03,1.346330000000000027e-01,1.435730000000000062e-01,1.396870000000000056e-01
8.000100000000000364e+03,1.340560000000000085e-01,1.434789999999999954e-01,1.399040000000000006e-01
8.100100000000000364e+03,1.346719999999999862e-01,1.440039999999999931e-01,1.398810000000000053e-01
8.200100000000000364e+03,1.350550000000000084e-01,1.445440000000000058e-01,1.398540000000000061e-01
8.300100000000000364e+03,1.349980000000000069e-01,1.450770000000000115e-01,1.404050000000000020e-01
8.400100000000000364e+03,1.351469999999999894e-01,1.450879999999999947e-01,1.407799999999999885e-01
8.500100000000000364e+03,1.355040000000000133e-01,1.451030000000000098e-01,1.408439999999999970e-01
8.600100000000000364e+03,1.359879999999999978e-01,1.454640000000000100e-01,1.407789999999999875e-01
8.700100000000000364e+03,1.360250000000000070e-01,1.455440000000000067e-01,1.408520000000000050e-01
8.800100000000000364e+03,1.364400000000000057e-01,1.452829999999999955e-01,1.410160000000000025e-01
8.900100000000000364e+03,1.361310000000000020e-01,1.457370000000000054e-01,1.411000000000000032e-01
9.000100000000000364e+03,1.363679999999999892e-01,1.459199999999999942e-01,1.411650000000000127e-01
9.100100000000000364e+03,1.369980000000000087e-01,1.458629999999999927e-01,1.415629999999999944e-01
9.200100000000000364e+03,1.367520000000000124e-01,1.462660000000000071e-01,1.416850000000000054e-01
9.300100000000000364e+03,1.368119999999999892e-01,1.460980000000000056e-01,1.419610000000000039e-01
9.400100000000000364e+03,1.367160000000000042e-01,1.463790000000000091e-01,1.422769999999999868e-01
9.500100000000000364e+03,1.367869999999999919e-01,1.461540000000000061e-01,1.418860000000000121e-01
9.600100000000000364e+03,1.369960000000000067e-01,1.463889999999999914e-01,1.421409999999999896e-01
9.700100000000000364e+03,1.374190000000000134e-01,1.464149999999999896e-01,1.422470000000000123e-01
9.800100000000000364e+03,1.373939999999999884e-01,1.462960000000000094e-01,1.422519999999999896e-01
9.900100000000000364e+03,1.373379999999999879e-01,1.464459999999999928e-01,1.420500000000000096e-01
1.000010000000000036e+04,1.375029999999999863e-01,1.466739999999999988e-01,1.425359999999999960e-01
