time,alpha=0.0,alpha=0.5,alpha=1.0
2.500099999999999909e+03,2.848450000000000149e-01,3.005470000000000086e-01,2.844329999999999914e-01
2.600099999999999909e+03,2.814300000000000135e-01,2.968279999999999808e-01,2.801069999999999949e-01
2.700099999999999909e+03,2.782379999999999853e-01,2.937489999999999823e-01,2.771230000000000082e-01
2.800099999999999909e+03,2.760259999999999936e-01,2.909160000000000079e-01,2.746339999999999892e-01
2.900099999999999909e+03,2.732240000000000224e-01,2.884140000000000037e-01,2.723200000000000065e-01
3.000099999999999909e+03,2.710799999999999876e-01,2.855489999999999973e-01,2.699750000000000205e-01
3.100099999999999909e+03,2.688389999999999946e-01,2.840280000000000027e-01,2.681450000000000222e-01
3.200099999999999909e+03,2.673570000000000113e-01,2.819679999999999964e-01,2.660680000000000267e-01
3.300099999999999909e+03,2.656299999999999772e-01,2.797609999999999819e-01,2.644569999999999976e-01
3.400099999999999909e+03,2.636549999999999727e-01,2.778320000000000234e-01,2.631430000000000158e-01
3.500099999999999909e+03,2.619560000000000222e-01,2.761730000000000018e-01,2.613309999999999800e-01
3.600099999999999909e+03,2.607519999999999838e-01,2.747069999999999790e-01,2.601910000000000056e-01
3.700099999999999909e+03,2.591720000000000135e-01,2.737379999999999813e-01,2.590529999999999777e-01
3.800099999999999909e+03,2.587459999999999760e-01,2.723189999999999777e-01,2.575649999999999884e-01
3.900099999999999909e+03,2.573840000000000017e-01,2.712180000000000146e-01,2.563429999999999875e-01
4.000099999999999909e+03,2.566570000000000240e-01,2.702930000000000055e-01,2.554649999999999976e-01
4.100100000000000364e+03,2.558110000000000106e-01,2.695270000000000166e-01,2.544370000000000243e-01
4.200100000000000364e+03,2.555330000000000101e-01,2.683200000000000029e-01,2.538790000000000213e-01
4.300100000000000364e+03,2.550680000000000169e-01,2.676890000000000103e-01,2.536129999999999773e-01
4.400100000000000364e+03,2.540359999999999840e-01,2.668119999999999936e-01,2.527099999999999902e-01
4.500100000000000364e+03,2.530870000000000064e-01,2.664300000000000002e-01,2.522409999999999930e-01
4.600100000000000364e+03,2.524970000000000270e-01,2.658400000000000207e-01,2.522010000000000085e-01
4.700100000000000364e+03,2.521079999999999988e-01,2.651149999999999896e-01,2.516909999999999981e-01
4.800100000000000364e+03,2.519850000000000145e-01,2.649369999999999781e-01,2.510519999999999974e-01
4.900100000000000364e+03,2.517860000000000098e-01,2.646589999999999776e-01,2.508819999999999939e-01
5.000100000000000364e+03,2.513380000000000059e-01,2.640040000000000164e-01,2.505700000000000149e-01
5.100100000000000364e+03,2.509449999999999736e-01,2.638499999999999734e-01,2.503710000000000102e-01
5.200100000000000364e+03,2.506019999999999914e-01,2.637410000000000032e-01,2.502809999999999757e-01
5.300100000000000364e+03,2.505800000000000249e-01,2.637550000000000172e-01,2.499359999999999915e-01
5.400100000000000364e+03,2.505149999999999877e-01,2.637140000000000040e-01,2.498410000000000075e-01
5.500100000000000364e+03,2.499210000000000043e-01,2.636260000000000270e-01,2.494929999999999926e-01
5.600100000000000364e+03,2.498460000000000125e-01,2.630469999999999753e-01,2.491639999999999966e-01
5.700100000000000364e+03,2.496089999999999975e-01,2.628599999999999826e-01,2.494010000000000116e-01
5.800100000000000364e+03,2.496299999999999908e-01,2.626109999999999833e-01,2.495549999999999990e-01
5.900100000000000364e+03,2.495799999999999963e-01,2.622039999999999926e-01,2.497070000000000123e-01
6.000100000000000364e+03,2.494919999999999916e-01,2.620620000000000172e-01,2.498859999999999970e-01
6.100100000000000364e+03,2.493160000000000098e-01,2.620899999999999896e-01,2.495610000000000051e-01
6.200100000000000364e+03,2.497709999999999930e-01,2.618730000000000224e-01,2.497949999999999893e-01
6.300100000000000364e+03,2.489870000000000139e-01,2.622630000000000239e-01,2.491780000000000106e-01
6.400100000000000364e+03,2.493740000000000123e-01,2.618480000000000252e-01,2.492709999999999926e-01
6.500100000000000364e+03,2.493509999999999893e-01,2.615850000000000120e-01,2.493360000000000021e-01
6.600100000000000364e+03,2.494969999999999966e-01,2.615270000000000095e-01,2.492870000000000086e-01
6.700100000000000364e+03,2.493950000000000056e-01,2.617389999999999994e-01,2.491480000000000083e-01
6.800100000000000364e+03,2.495449999999999890e-01,2.618340000000000112e-01,2.491819999999999868e-01
6.900100000000000364e+03,2.494439999999999991e-01,2.614150000000000085e-01,2.497070000000000123e-01
7.000100000000000364e+03,2.497459999999999958e-01,2.612970000000000015e-01,2.495189999999999908e-01
7.100100000000000364e+03,2.499149999999999983e-01,2.615450000000000275e-01,2.495779999999999943e-01
7.200100000000000364e+03,2.502550000000000052e-01,2.618730000000000224e-01,2.498049999999999993e-01
7.300100000000000364e+03,2.506590000000000207e-01,2.623960000000000181e-01,2.497350000000000125e-01
7.400100000000000364e+03,2.504750000000000032e-01,2.624909999999999743e-01,2.492219999999999991e-01
7.500100000000000364e+03,2.500809999999999977e-01,2.627109999999999723e-01,2.499089999999999923e-01
7.600100000000000364e+03,2.503770000000000162e-01,2.629580000000000251e-01,2.496019999999999905e-01
7.700100000000000364e+03,2.507070000000000132e-01,2.628269999999999773e-01,2.502460000000000240e-01
7.800100000000000364e+03,2.506650000000000267e-01,2.627869999999999928e-01,2.502889999999999837e-01
7.900100000000000364e+03,2.509029999999999871e-01,2.629329999999999723e-01,2.505809999999999982e-01
8.000100000000000364e+03,2.507380000000000164e-01,2.630140000000000255e-01,2.504069999999999907e-01
8.100100000000000364e+03,2.510800000000000254e-01,2.631709999999999883e-01,2.504069999999999907e-01
8.200100000000000364e+03,2.515410000000000146e-01,2.637379999999999725e-01,2.505589999999999762e-01
8.300100000000000364e+03,2.511909999999999976e-01,2.642760000000000109e-01,2.509170000000000011e-01
8.400100000000000364e+03,2.515000000000000013e-01,2.645489999999999786e-01,2.512610000000000121e-01
8.500100000000000364e+03,2.516300000000000203e-01,2.648139999999999938e-01,2.511639999999999984e-01
8.600100000000000364e+03,2.516240000000000143e-01,2.646439999999999904e-01,2.514899999999999913e-01
8.700100000000000364e+03,2.518020000000000258e-01,2.648409999999999931e-01,2.513790000000000191e-01
8.800100000000000364e+03,2.514739999999999753e-01,2.647579999999999933e-01,2.516789999999999861e-01
8.900100000000000364e+03,2.514669999999999961e-01,2.648989999999999956e-01,2.518679999999999808e-01
9.000100000000000364e+03,2.518569999999999975e-01,2.649159999999999848e-01,2.519000000000000128e-01
9.100100000000000364e+03,2.520999999999999908e-01,2.647979999999999778e-01,2.519620000000000193e-01
9.200100000000000364e+03,2.522260000000000058e-01,2.646950000000000136e-01,2.518170000000000130e-01
9.300100000000000364e+03,2.522539999999999782e-01,2.646919999999999829e-01,2.519750000000000045e-01
9.400100000000000364e+03,2.529279999999999862e-01,2.644909999999999761e-01,2.518179999999999863e-01
9.500100000000000364e+03,2.529899999999999927e-01,2.645660000000000234e-01,2.519370000000000220e-01
9.600100000000000364e+03,2.525419999999999887e-01,2.647019999999999929e-01,2.521370000000000000e-01
9.700100000000000364e+03,2.531479999999999841e-01,2.646149999999999891e-01,2.520220000000000238e-01
9.800100000000000364e+03,2.531300000000000217e-01,2.648769999999999736e-01,2.522389999999999910e-01
9.900100000000000364e+03,2.532670000000000199e-01,2.656800000000000272e-01,2.525290000000000035e-01
1.000010000000000036e+04,2.536059999999999981e-01,2.656519999999999992e-01,2.528710000000000124e-01
