# XXZ spin chain 
# MCLM for L=32, Delta=0.900
# High-T spin conductivity sigma(omega)
# omega/J sigma(omega) sigma(omega){rescaled} 

0.00372 0.60278 0.80278
0.00374 0.58245 0.78245
0.00376 0.56307 0.76307
0.00378 0.54455 0.74455
0.00380 0.52667 0.72667
0.00382 0.50928 0.70928
0.00384 0.49250 0.6925
0.00386 0.47640 0.6764
0.00388 0.46092 0.66092
0.00390 0.44588 0.64588
0.00392 0.43105 0.63105
0.00394 0.41618 0.61618
0.00396 0.40132 0.60132
0.00398 0.38685 0.58685
0.00400 0.37309 0.57309
0.00402 0.36020 0.5602
0.00404 0.34807 0.54807
0.00406 0.33652 0.53652
0.00408 0.32551 0.52551
0.00410 0.31508 0.51508
0.00412 0.30517 0.50517
0.00414 0.29561 0.49561
0.00416 0.28631 0.48631
0.00418 0.27718 0.47718
0.00420 0.26824 0.46824
0.00422 0.25951 0.45951
0.00424 0.25113 0.45113
0.00426 0.24325 0.44325
0.00428 0.23581 0.43581
0.00430 0.22873 0.42873
0.00432 0.22199 0.42199
0.00434 0.21561 0.41561
0.00436 0.20950 0.4095
0.00438 0.20361 0.40361
0.00440 0.19791 0.39791
0.00442 0.19238 0.39238
0.00444 0.18699 0.38699
0.00446 0.18178 0.38178
0.00448 0.17682 0.37682
0.00450 0.17210 0.3721
0.00452 0.16760 0.3676
0.00454 0.16327 0.36327
0.00456 0.15908 0.35908
0.00458 0.15496 0.35496
0.00460 0.15085 0.35085
0.00462 0.14681 0.34681
0.00464 0.14294 0.34294
0.00466 0.13925 0.33925
0.00468 0.13570 0.3357
0.00470 0.13225 0.33225
0.00472 0.12893 0.32893
0.00474 0.12578 0.32578
0.00476 0.12277 0.32277
0.00478 0.11993 0.31993
0.00480 0.11724 0.31724
0.00482 0.11469 0.31469
0.00484 0.11227 0.31227
0.00486 0.10993 0.30993
0.00488 0.10763 0.30763
0.00490 0.10542 0.30542
0.00492 0.10332 0.30332
0.00494 0.10131 0.30131
0.00496 0.09934 0.29934
0.00498 0.09744 0.29744
0.00500 0.09558 0.29558
0.00502 0.09379 0.29379
0.00504 0.09206 0.29206
0.00506 0.09040 0.2904
0.00508 0.08879 0.28879
0.00510 0.08721 0.28721
0.00512 0.08565 0.28565
0.00514 0.08413 0.28413
0.00516 0.08266 0.28266
0.00518 0.08124 0.28124
0.00520 0.07987 0.27987
0.00522 0.07857 0.27857
0.00524 0.07734 0.27734
0.00526 0.07616 0.27616
0.00528 0.07503 0.27503
0.00530 0.07396 0.27396
0.00532 0.07292 0.27292
0.00534 0.07192 0.27192
0.00536 0.07093 0.27093
0.00538 0.06995 0.26995
0.00540 0.06897 0.26897
0.00542 0.06802 0.26802
0.00544 0.06709 0.26709
0.00546 0.06618 0.26618
0.00548 0.06531 0.26531
0.00550 0.06447 0.26447
0.00552 0.06365 0.26365
0.00554 0.06285 0.26285
0.00556 0.06206 0.26206
0.00558 0.06127 0.26127
0.00560 0.06050 0.2605
0.00562 0.05976 0.25976
0.00564 0.05903 0.25903
0.00566 0.05831 0.25831
0.00568 0.05760 0.2576
0.00570 0.05690 0.2569
0.00572 0.05622 0.25622
0.00574 0.05556 0.25556
0.00576 0.05491 0.25491
0.00578 0.05428 0.25428
0.00580 0.05367 0.25367
0.00582 0.05306 0.25306
0.00584 0.05247 0.25247
0.00586 0.05188 0.25188
0.00588 0.05130 0.2513
0.00590 0.05072 0.25072
0.00592 0.05014 0.25014
0.00594 0.04957 0.24957
0.00596 0.04902 0.24902
0.00598 0.04848 0.24848
0.00600 0.04793 0.24793
0.00602 0.04739 0.24739
0.00604 0.04685 0.24685
0.00606 0.04633 0.24633
0.00608 0.04582 0.24582
0.00610 0.04533 0.24533
0.00612 0.04484 0.24484
0.00614 0.04436 0.24436
0.00616 0.04389 0.24389
0.00618 0.04344 0.24344
0.00620 0.04299 0.24299
0.00622 0.04255 0.24255
0.00624 0.04212 0.24212
0.00626 0.04169 0.24169
0.00628 0.04127 0.24127
0.00630 0.04085 0.24085
0.00632 0.04044 0.24044
0.00634 0.04003 0.24003
0.00636 0.03962 0.23962
0.00638 0.03923 0.23923
0.00640 0.03885 0.23885
0.00642 0.03847 0.23847
0.00644 0.03809 0.23809
0.00646 0.03772 0.23772
0.00648 0.03736 0.23736
0.00650 0.03700 0.237
0.00652 0.03665 0.23665
0.00654 0.03630 0.2363
0.00656 0.03595 0.23595
0.00658 0.03561 0.23561
0.00660 0.03527 0.23527
0.00662 0.03493 0.23493
0.00664 0.03461 0.23461
0.00666 0.03428 0.23428
0.00668 0.03396 0.23396
0.00670 0.03364 0.23364
0.00672 0.03333 0.23333
0.00674 0.03302 0.23302
0.00676 0.03272 0.23272
0.00678 0.03242 0.23242
0.00680 0.03213 0.23213
0.00682 0.03184 0.23184
0.00684 0.03155 0.23155
0.00686 0.03127 0.23127
0.00688 0.03100 0.231
0.00690 0.03073 0.23073
0.00692 0.03046 0.23046
0.00694 0.03020 0.2302
0.00696 0.02994 0.22994
0.00698 0.02968 0.22968
0.00700 0.02943 0.22943
0.00702 0.02918 0.22918
0.00704 0.02893 0.22893
0.00706 0.02869 0.22869
0.00708 0.02845 0.22845
0.00710 0.02822 0.22822
0.00712 0.02799 0.22799
0.00714 0.02776 0.22776
0.00716 0.02754 0.22754
0.00718 0.02732 0.22732
0.00720 0.02710 0.2271
0.00722 0.02688 0.22688
0.00724 0.02667 0.22667
0.00726 0.02646 0.22646
0.00728 0.02625 0.22625
0.00730 0.02605 0.22605
0.00732 0.02585 0.22585
0.00734 0.02565 0.22565
0.00736 0.02545 0.22545
0.00738 0.02526 0.22526
0.00740 0.02507 0.22507
0.00742 0.02488 0.22488
0.00744 0.02470 0.2247
0.00746 0.02451 0.22451
0.00748 0.02433 0.22433
0.00750 0.02415 0.22415
0.00752 0.02397 0.22397
0.00754 0.02380 0.2238
0.00756 0.02363 0.22363
0.00758 0.02346 0.22346
0.00760 0.02330 0.2233
0.00762 0.02314 0.22314
0.00764 0.02298 0.22298
0.00766 0.02282 0.22282
0.00768 0.02266 0.22266
0.00770 0.02251 0.22251
0.00772 0.02236 0.22236
0.00774 0.02221 0.22221
0.00776 0.02206 0.22206
0.00778 0.02192 0.22192
0.00780 0.02177 0.22177
0.00782 0.02163 0.22163
0.00784 0.02149 0.22149
0.00786 0.02135 0.22135
0.00788 0.02121 0.22121
0.00790 0.02108 0.22108
0.00792 0.02094 0.22094
0.00794 0.02081 0.22081
0.00796 0.02068 0.22068
0.00798 0.02055 0.22055
0.00800 0.02042 0.22042
0.00802 0.02030 0.2203
0.00804 0.02017 0.22017
0.00806 0.02005 0.22005
0.00808 0.01993 0.21993
0.00810 0.01981 0.21981
0.00812 0.01969 0.21969
0.00814 0.01958 0.21958
0.00816 0.01946 0.21946
0.00818 0.01935 0.21935
0.00820 0.01923 0.21923
0.00822 0.01912 0.21912
0.00824 0.01901 0.21901
0.00826 0.01890 0.2189
0.00828 0.01880 0.2188
0.00830 0.01869 0.21869
0.00832 0.01859 0.21859
0.00834 0.01848 0.21848
0.00836 0.01838 0.21838
0.00838 0.01828 0.21828
0.00840 0.01818 0.21818
0.00842 0.01808 0.21808
0.00844 0.01798 0.21798
0.00846 0.01788 0.21788
0.00848 0.01779 0.21779
0.00850 0.01769 0.21769
0.00852 0.01760 0.2176
0.00854 0.01750 0.2175
0.00856 0.01741 0.21741
0.00858 0.01732 0.21732
0.00860 0.01723 0.21723
0.00862 0.01714 0.21714
0.00864 0.01705 0.21705
0.00866 0.01696 0.21696
0.00868 0.01687 0.21687
0.00870 0.01678 0.21678
0.00872 0.01670 0.2167
0.00874 0.01661 0.21661
0.00876 0.01652 0.21652
0.00878 0.01644 0.21644
0.00880 0.01636 0.21636
0.00882 0.01627 0.21627
0.00884 0.01619 0.21619
0.00886 0.01611 0.21611
0.00888 0.01603 0.21603
0.00890 0.01595 0.21595
0.00892 0.01587 0.21587
0.00894 0.01579 0.21579
0.00896 0.01571 0.21571
0.00898 0.01563 0.21563
0.00900 0.01556 0.21556
0.00902 0.01548 0.21548
0.00904 0.01541 0.21541
0.00906 0.01533 0.21533
0.00908 0.01526 0.21526
0.00910 0.01518 0.21518
0.00912 0.01511 0.21511
0.00914 0.01504 0.21504
0.00916 0.01496 0.21496
0.00918 0.01489 0.21489
0.00920 0.01482 0.21482
0.00922 0.01475 0.21475
0.00924 0.01468 0.21468
0.00926 0.01461 0.21461
0.00928 0.01454 0.21454
0.00930 0.01447 0.21447
0.00932 0.01440 0.2144
0.00934 0.01433 0.21433
0.00936 0.01427 0.21427
0.00938 0.01420 0.2142
0.00940 0.01413 0.21413
0.00942 0.01407 0.21407
0.00944 0.01400 0.214
0.00946 0.01394 0.21394
0.00948 0.01387 0.21387
0.00950 0.01381 0.21381
0.00952 0.01375 0.21375
0.00954 0.01368 0.21368
0.00956 0.01362 0.21362
0.00958 0.01356 0.21356
0.00960 0.01350 0.2135
0.00962 0.01344 0.21344
0.00964 0.01338 0.21338
0.00966 0.01332 0.21332
0.00968 0.01326 0.21326
0.00970 0.01320 0.2132
0.00972 0.01314 0.21314
0.00974 0.01308 0.21308
0.00976 0.01302 0.21302
0.00978 0.01297 0.21297
0.00980 0.01291 0.21291
0.00982 0.01286 0.21286
0.00984 0.01280 0.2128
0.00986 0.01274 0.21274
0.00988 0.01269 0.21269
0.00990 0.01264 0.21264
0.00992 0.01258 0.21258
0.00994 0.01253 0.21253
0.00996 0.01247 0.21247
0.00998 0.01242 0.21242
0.01000 0.01237 0.21237
0.01002 0.01232 0.21232
0.01004 0.01227 0.21227
0.01006 0.01221 0.21221
0.01008 0.01216 0.21216
0.01010 0.01211 0.21211
0.01012 0.01206 0.21206
0.01014 0.01201 0.21201
0.01016 0.01196 0.21196
0.01018 0.01191 0.21191
0.01020 0.01186 0.21186
0.01022 0.01182 0.21182
0.01024 0.01177 0.21177
0.01026 0.01172 0.21172
0.01028 0.01167 0.21167
0.01030 0.01163 0.21163
0.01032 0.01158 0.21158
0.01034 0.01153 0.21153
0.01036 0.01149 0.21149
0.01038 0.01144 0.21144
0.01040 0.01140 0.2114
0.01042 0.01135 0.21135
0.01044 0.01131 0.21131
0.01046 0.01126 0.21126
0.01048 0.01122 0.21122
0.01050 0.01118 0.21118
0.01052 0.01114 0.21114
0.01054 0.01109 0.21109
0.01056 0.01105 0.21105
0.01058 0.01101 0.21101
0.01060 0.01097 0.21097
0.01062 0.01093 0.21093
0.01064 0.01089 0.21089
0.01066 0.01085 0.21085
0.01068 0.01081 0.21081
0.01070 0.01077 0.21077
0.01072 0.01073 0.21073
0.01074 0.01069 0.21069
0.01076 0.01065 0.21065
0.01078 0.01062 0.21062
0.01080 0.01058 0.21058
0.01082 0.01054 0.21054
0.01084 0.01050 0.2105
0.01086 0.01047 0.21047
0.01088 0.01043 0.21043
0.01090 0.01040 0.2104
0.01092 0.01036 0.21036
0.01094 0.01033 0.21033
0.01096 0.01029 0.21029
0.01098 0.01026 0.21026
0.01100 0.01023 0.21023
0.01102 0.01019 0.21019
0.01104 0.01016 0.21016
0.01106 0.01013 0.21013
0.01108 0.01010 0.2101
0.01110 0.01006 0.21006
0.01112 0.01003 0.21003
0.01114 0.01000 0.21
0.01116 0.00997 0.20997
0.01118 0.00994 0.20994
0.01120 0.00991 0.20991
0.01122 0.00989 0.20989
0.01124 0.00986 0.20986
0.01126 0.00983 0.20983
0.01128 0.00980 0.2098
0.01130 0.00977 0.20977
0.01132 0.00975 0.20975
0.01134 0.00972 0.20972
0.01136 0.00969 0.20969
0.01138 0.00967 0.20967
0.01140 0.00964 0.20964
0.01142 0.00961 0.20961
0.01144 0.00959 0.20959
0.01146 0.00957 0.20957
0.01148 0.00954 0.20954
0.01150 0.00952 0.20952
0.01152 0.00950 0.2095
0.01154 0.00947 0.20947
0.01156 0.00945 0.20945
0.01158 0.00943 0.20943
0.01160 0.00941 0.20941
0.01162 0.00938 0.20938
0.01164 0.00936 0.20936
0.01166 0.00934 0.20934
0.01168 0.00932 0.20932
0.01170 0.00930 0.2093
0.01172 0.00928 0.20928
0.01174 0.00926 0.20926
0.01176 0.00924 0.20924
0.01178 0.00922 0.20922
0.01180 0.00921 0.20921
0.01182 0.00919 0.20919
0.01184 0.00917 0.20917
0.01186 0.00915 0.20915
0.01188 0.00914 0.20914
0.01190 0.00912 0.20912
0.01192 0.00910 0.2091
0.01194 0.00909 0.20909
0.01196 0.00907 0.20907
0.01198 0.00906 0.20906
0.01200 0.00904 0.20904
0.01202 0.00903 0.20903
0.01204 0.00901 0.20901
0.01206 0.00900 0.209
0.01208 0.00899 0.20899
0.01210 0.00897 0.20897
0.01212 0.00896 0.20896
0.01214 0.00895 0.20895
0.01216 0.00894 0.20894
0.01218 0.00892 0.20892
0.01220 0.00891 0.20891
0.01222 0.00890 0.2089
0.01224 0.00889 0.20889
0.01226 0.00888 0.20888
0.01228 0.00887 0.20887
0.01230 0.00886 0.20886
0.01232 0.00885 0.20885
0.01234 0.00884 0.20884
0.01236 0.00884 0.20884
0.01238 0.00883 0.20883
0.01240 0.00882 0.20882
0.01242 0.00881 0.20881
0.01244 0.00881 0.20881
0.01246 0.00880 0.2088
0.01248 0.00879 0.20879
0.01250 0.00879 0.20879
0.01252 0.00878 0.20878
0.01254 0.00878 0.20878
0.01256 0.00877 0.20877
0.01258 0.00877 0.20877
0.01260 0.00876 0.20876
0.01262 0.00876 0.20876
0.01264 0.00876 0.20876
0.01266 0.00876 0.20876
0.01268 0.00875 0.20875
0.01270 0.00875 0.20875
0.01272 0.00875 0.20875
0.01274 0.00875 0.20875
0.01276 0.00875 0.20875
0.01278 0.00875 0.20875
0.01280 0.00875 0.20875
0.01282 0.00875 0.20875
0.01284 0.00875 0.20875
0.01286 0.00875 0.20875
0.01288 0.00875 0.20875
0.01290 0.00875 0.20875
0.01292 0.00875 0.20875
0.01294 0.00876 0.20876
0.01296 0.00876 0.20876
0.01298 0.00876 0.20876
0.01300 0.00877 0.20877
0.01302 0.00877 0.20877
0.01304 0.00878 0.20878
0.01306 0.00878 0.20878
0.01308 0.00879 0.20879
0.01310 0.00879 0.20879
0.01312 0.00880 0.2088
0.01314 0.00880 0.2088
0.01316 0.00881 0.20881
0.01318 0.00882 0.20882
0.01320 0.00883 0.20883
0.01322 0.00883 0.20883
0.01324 0.00884 0.20884
0.01326 0.00885 0.20885
0.01328 0.00886 0.20886
0.01330 0.00887 0.20887
0.01332 0.00888 0.20888
0.01334 0.00888 0.20888
0.01336 0.00889 0.20889
0.01338 0.00890 0.2089
0.01340 0.00892 0.20892
0.01342 0.00893 0.20893
0.01344 0.00894 0.20894
0.01346 0.00895 0.20895
0.01348 0.00897 0.20897
0.01350 0.00898 0.20898
0.01352 0.00899 0.20899
0.01354 0.00900 0.209
0.01356 0.00902 0.20902
0.01358 0.00903 0.20903
0.01360 0.00905 0.20905
0.01362 0.00906 0.20906
0.01364 0.00908 0.20908
0.01366 0.00909 0.20909
0.01368 0.00911 0.20911
0.01370 0.00913 0.20913
0.01372 0.00914 0.20914
0.01374 0.00916 0.20916
0.01376 0.00918 0.20918
0.01378 0.00920 0.2092
0.01380 0.00922 0.20922
0.01382 0.00924 0.20924
0.01384 0.00926 0.20926
0.01386 0.00928 0.20928
0.01388 0.00930 0.2093
0.01390 0.00932 0.20932
0.01392 0.00934 0.20934
0.01394 0.00937 0.20937
0.01396 0.00939 0.20939
0.01398 0.00941 0.20941
0.01400 0.00943 0.20943
0.01402 0.00945 0.20945
0.01404 0.00948 0.20948
0.01406 0.00950 0.2095
0.01408 0.00952 0.20952
0.01410 0.00955 0.20955
0.01412 0.00958 0.20958
0.01414 0.00960 0.2096
0.01416 0.00963 0.20963
0.01418 0.00966 0.20966
0.01420 0.00969 0.20969
0.01422 0.00972 0.20972
0.01424 0.00974 0.20974
0.01426 0.00977 0.20977
0.01428 0.00980 0.2098
0.01430 0.00983 0.20983
0.01432 0.00986 0.20986
0.01434 0.00989 0.20989
0.01436 0.00992 0.20992
0.01438 0.00996 0.20996
0.01440 0.00999 0.20999
0.01442 0.01002 0.21002
0.01444 0.01006 0.21006
0.01446 0.01009 0.21009
0.01448 0.01013 0.21013
0.01450 0.01016 0.21016
0.01452 0.01020 0.2102
0.01454 0.01024 0.21024
0.01456 0.01028 0.21028
0.01458 0.01031 0.21031
0.01460 0.01035 0.21035
0.01462 0.01039 0.21039
0.01464 0.01044 0.21044
0.01466 0.01048 0.21048
0.01468 0.01052 0.21052
0.01470 0.01057 0.21057
0.01472 0.01061 0.21061
0.01474 0.01066 0.21066
0.01476 0.01071 0.21071
0.01478 0.01075 0.21075
0.01480 0.01080 0.2108
0.01482 0.01085 0.21085
0.01484 0.01090 0.2109
0.01486 0.01095 0.21095
0.01488 0.01100 0.211
0.01490 0.01105 0.21105
0.01492 0.01111 0.21111
0.01494 0.01116 0.21116
0.01496 0.01121 0.21121
0.01498 0.01127 0.21127
0.01500 0.01133 0.21133
0.01502 0.01138 0.21138
0.01504 0.01144 0.21144
0.01506 0.01150 0.2115
0.01508 0.01156 0.21156
0.01510 0.01162 0.21162
0.01512 0.01168 0.21168
0.01514 0.01174 0.21174
0.01516 0.01181 0.21181
0.01518 0.01187 0.21187
0.01520 0.01194 0.21194
0.01522 0.01200 0.212
0.01524 0.01207 0.21207
0.01526 0.01214 0.21214
0.01528 0.01220 0.2122
0.01530 0.01227 0.21227
0.01532 0.01234 0.21234
0.01534 0.01241 0.21241
0.01536 0.01248 0.21248
0.01538 0.01255 0.21255
0.01540 0.01262 0.21262
0.01542 0.01269 0.21269
0.01544 0.01276 0.21276
0.01546 0.01283 0.21283
0.01548 0.01290 0.2129
0.01550 0.01298 0.21298
0.01552 0.01305 0.21305
0.01554 0.01312 0.21312
0.01556 0.01320 0.2132
0.01558 0.01328 0.21328
0.01560 0.01335 0.21335
0.01562 0.01343 0.21343
0.01564 0.01351 0.21351
0.01566 0.01359 0.21359
0.01568 0.01367 0.21367
0.01570 0.01375 0.21375
0.01572 0.01383 0.21383
0.01574 0.01391 0.21391
0.01576 0.01399 0.21399
0.01578 0.01407 0.21407
0.01580 0.01415 0.21415
0.01582 0.01423 0.21423
0.01584 0.01431 0.21431
0.01586 0.01439 0.21439
0.01588 0.01447 0.21447
0.01590 0.01455 0.21455
0.01592 0.01463 0.21463
0.01594 0.01470 0.2147
0.01596 0.01478 0.21478
0.01598 0.01486 0.21486
0.01600 0.01494 0.21494
0.01602 0.01502 0.21502
0.01604 0.01510 0.2151
0.01606 0.01517 0.21517
0.01608 0.01525 0.21525
0.01610 0.01533 0.21533
0.01612 0.01541 0.21541
0.01614 0.01549 0.21549
0.01616 0.01557 0.21557
0.01618 0.01564 0.21564
0.01620 0.01572 0.21572
0.01622 0.01580 0.2158
0.01624 0.01587 0.21587
0.01626 0.01595 0.21595
0.01628 0.01602 0.21602
0.01630 0.01610 0.2161
0.01632 0.01617 0.21617
0.01634 0.01625 0.21625
0.01636 0.01632 0.21632
0.01638 0.01640 0.2164
0.01640 0.01647 0.21647
0.01642 0.01654 0.21654
0.01644 0.01661 0.21661
0.01646 0.01669 0.21669
0.01648 0.01676 0.21676
0.01650 0.01683 0.21683
0.01652 0.01690 0.2169
0.01654 0.01697 0.21697
0.01656 0.01704 0.21704
0.01658 0.01711 0.21711
0.01660 0.01718 0.21718
0.01662 0.01725 0.21725
0.01664 0.01732 0.21732
0.01666 0.01739 0.21739
0.01668 0.01746 0.21746
0.01670 0.01753 0.21753
0.01672 0.01759 0.21759
0.01674 0.01766 0.21766
0.01676 0.01773 0.21773
0.01678 0.01780 0.2178
0.01680 0.01786 0.21786
0.01682 0.01793 0.21793
0.01684 0.01800 0.218
0.01686 0.01807 0.21807
0.01688 0.01814 0.21814
0.01690 0.01821 0.21821
0.01692 0.01828 0.21828
0.01694 0.01835 0.21835
0.01696 0.01842 0.21842
0.01698 0.01849 0.21849
0.01700 0.01856 0.21856
0.01702 0.01863 0.21863
0.01704 0.01870 0.2187
0.01706 0.01877 0.21877
0.01708 0.01884 0.21884
0.01710 0.01891 0.21891
0.01712 0.01898 0.21898
0.01714 0.01906 0.21906
0.01716 0.01913 0.21913
0.01718 0.01921 0.21921
0.01720 0.01928 0.21928
0.01722 0.01936 0.21936
0.01724 0.01943 0.21943
0.01726 0.01951 0.21951
0.01728 0.01958 0.21958
0.01730 0.01966 0.21966
0.01732 0.01974 0.21974
0.01734 0.01982 0.21982
0.01736 0.01990 0.2199
0.01738 0.01998 0.21998
0.01740 0.02006 0.22006
0.01742 0.02014 0.22014
0.01744 0.02022 0.22022
0.01746 0.02031 0.22031
0.01748 0.02039 0.22039
0.01750 0.02048 0.22048
0.01752 0.02056 0.22056
0.01754 0.02065 0.22065
0.01756 0.02074 0.22074
0.01758 0.02083 0.22083
0.01760 0.02092 0.22092
0.01762 0.02102 0.22102
0.01764 0.02111 0.22111
0.01766 0.02121 0.22121
0.01768 0.02131 0.22131
0.01770 0.02141 0.22141
0.01772 0.02151 0.22151
0.01774 0.02160 0.2216
0.01776 0.02170 0.2217
0.01778 0.02180 0.2218
0.01780 0.02191 0.22191
0.01782 0.02201 0.22201
0.01784 0.02211 0.22211
0.01786 0.02222 0.22222
0.01788 0.02232 0.22232
0.01790 0.02243 0.22243
0.01792 0.02254 0.22254
0.01794 0.02265 0.22265
0.01796 0.02276 0.22276
0.01798 0.02287 0.22287
0.01800 0.02298 0.22298
0.01802 0.02309 0.22309
0.01804 0.02320 0.2232
0.01806 0.02332 0.22332
0.01808 0.02343 0.22343
0.01810 0.02355 0.22355
0.01812 0.02366 0.22366
0.01814 0.02377 0.22377
0.01816 0.02389 0.22389
0.01818 0.02400 0.224
0.01820 0.02412 0.22412
0.01822 0.02423 0.22423
0.01824 0.02435 0.22435
0.01826 0.02447 0.22447
0.01828 0.02458 0.22458
0.01830 0.02470 0.2247
0.01832 0.02482 0.22482
0.01834 0.02494 0.22494
0.01836 0.02506 0.22506
0.01838 0.02519 0.22519
0.01840 0.02531 0.22531
0.01842 0.02543 0.22543
0.01844 0.02555 0.22555
0.01846 0.02566 0.22566
0.01848 0.02578 0.22578
0.01850 0.02590 0.2259
0.01852 0.02601 0.22601
0.01854 0.02613 0.22613
