# Interacting fermions (standard model)
# L=14, Delta=1, W=2.0, dmax=4
# Comparison between projected perturbation ||N_i^perp||^2 and its approximation ||N~_i||^2
# ||N_i^perp||^2 ||~N_i||^2
5.121168999999999721e-02 5.103261721599999801e-02
5.239704121600000097e-02 5.125741280099999769e-02
5.193977740900000001e-02 5.193066168899999890e-02
4.854134304099999575e-02 4.853649609999999975e-02
5.608939622399999186e-02 5.607187202500000384e-02
5.643617896899999486e-02 5.641955078399999574e-02
5.830534622500000569e-02 5.747718553600000835e-02
4.478090822499999901e-02 4.430898700899999626e-02
4.128170604099999641e-02 4.116191745600000090e-02
5.366774556900000270e-02 5.317866602500000150e-02
4.653339265599999719e-02 4.652735280399999951e-02
5.253951622499999918e-02 5.253722410000000176e-02
5.270100748899999438e-02 5.269641624900000404e-02
5.694189062500000509e-02 5.692232505599999215e-02
5.740768080100000503e-02 5.737557902399999937e-02
5.983845516100000372e-02 5.960385132099999678e-02
5.909858240400000379e-02 5.907573302499999346e-02
5.822231184900000106e-02 5.814898188099999754e-02
5.488102728900000338e-02 5.487353100099999492e-02
5.207067610000000457e-02 5.205926722500000409e-02
4.697319328900000091e-02 4.656661884900000631e-02
2.547950212899999581e-02 2.541473640000000214e-02
2.112051824100000252e-02 2.111964627600000297e-02
4.194017284900000003e-02 4.193116244100000140e-02
4.532002322499999875e-02 4.531959745599999784e-02
5.065020313600000074e-02 5.065020313600000074e-02
4.405842980099999862e-02 4.405423188099999443e-02
5.720946422500000628e-02 5.699487769600000003e-02
5.066640846399999426e-02 5.055077722500000287e-02
5.568184090000000835e-02 5.548050484900000218e-02
5.752226624399999627e-02 5.749684622500000203e-02
4.481265609999999372e-02 4.480672897600000010e-02
4.948355760100000417e-02 4.948133313599999833e-02
4.893917328399999961e-02 4.889980368900000152e-02
5.008599240099999989e-02 5.007569817600000112e-02
4.796713219599999661e-02 4.789969959999999805e-02
5.341321876900000792e-02 5.331342460899999441e-02
4.577289091600000165e-02 4.504878900899999400e-02
2.245292464900000215e-02 2.244063920399999579e-02
4.579728400900000274e-02 4.579685600399999862e-02
4.319788128100000152e-02 4.319538722499999955e-02
4.243682400399999277e-02 4.243023219599999923e-02
4.607848628099999594e-02 4.603127340099999465e-02
5.778783288099999943e-02 5.708419992899999712e-02
5.194661472400000091e-02 5.090754312899999773e-02
5.419025294399999748e-02 5.391869761599999561e-02
3.870820153599999897e-02 3.863701296899999665e-02
4.977941076900000567e-02 4.969421808400000667e-02
5.359178700100000747e-02 5.358576819599999985e-02
4.890024595599999635e-02 4.889980368900000152e-02
4.934884531600000623e-02 4.934173689999999529e-02
4.696842528399999828e-02 4.694588890000000320e-02
4.054343331600000072e-02 4.053457422400000287e-02
4.424459833600000169e-02 4.423955022399999465e-02
5.036388756100000641e-02 5.019616202499999763e-02
5.022439566399999888e-02 5.020870932899999806e-02
5.491476692099999529e-02 5.488571272900000936e-02
5.667780104100000188e-02 5.641147512099999733e-02
4.949735040000000780e-02 4.940662017599999761e-02
4.551395560000000284e-02 4.550926224099999945e-02
4.132641752099999732e-02 4.132601094399999953e-02
2.295497708099999978e-02 2.295376502499999957e-02
5.051750712099999790e-02 5.046447744900000448e-02
2.758455939600000517e-02 2.758356288900000106e-02
4.356737798399999695e-02 4.356529072899999883e-02
1.333678522500000158e-02 1.333678522500000158e-02
5.185002243599999561e-02 5.182907560000000330e-02
4.730451001600000094e-02 4.727319577600000433e-02
4.565486889999999937e-02 4.562709602499999406e-02
5.184592380900000796e-02 5.161938560100000351e-02
2.960223480900000398e-02 2.960017020900000337e-02
2.915419651600000342e-02 2.907809352900000283e-02
3.350327552100000605e-02 3.350217729600000333e-02
1.961960490000000043e-02 1.961036136899999699e-02
5.496774030399999983e-02 5.496117584400000283e-02
4.601840136099999423e-02 4.591848979600000186e-02
4.304172622500000711e-02 4.225779148900000309e-02
5.118408512099999891e-02 5.067811392400000531e-02
3.836466516099999724e-02 3.503298324100000138e-02
4.841936193599999383e-02 4.676017008099999511e-02
3.227735628100000809e-02 3.227663764900000343e-02
3.445032966399999563e-02 3.445032966399999563e-02
3.493086240400000014e-02 3.492936723600000015e-02
4.485881640099999290e-02 4.482451152399999361e-02
4.186811668899999977e-02 4.121955667600000345e-02
5.778062137600000620e-02 5.741486899599999860e-02
5.640197508100000534e-02 5.572621209599999681e-02
5.474523652899999232e-02 5.460026688900000702e-02
4.387265376399999972e-02 4.344806736399999675e-02
5.180904345600000765e-02 5.153944252900000134e-02
5.359271300100000579e-02 5.338779936400000342e-02
5.673114148900000597e-02 5.551395699599999400e-02
5.854996484099999482e-02 5.850980454399999642e-02
5.452131600400000194e-02 5.447135888099999268e-02
5.632363027600000710e-02 5.580555782399999887e-02
5.374283062500000152e-02 5.313670419600000083e-02
5.161029804099999396e-02 5.138880948100000429e-02
5.406183014399999764e-02 5.403067802500000766e-02
3.040698937600000082e-02 2.974486608900000356e-02
3.029479491599999449e-02 3.023738432099999651e-02
1.408779086400000109e-02 1.408755348100000117e-02
1.786045144900000325e-02 1.786018416400000225e-02
4.189267432899999866e-02 4.189144627599999948e-02
2.569576940099999735e-02 2.569416643599999744e-02
3.275557022500000248e-02 3.275520825599999991e-02
2.816355239999999982e-02 2.815516202499999954e-02
3.423758115600000068e-02 3.423166032399999753e-02
4.216697971600000261e-02 4.216492628099999945e-02
3.241224115599999900e-02 3.237912336399999952e-02
5.013524028099999863e-02 4.998891072400000329e-02
5.242909267600000256e-02 5.242771884100000390e-02
5.012807544900000495e-02 5.012628432100000447e-02
5.773688122500000158e-02 5.662924496100000399e-02
5.528235488399999703e-02 5.526871864900000098e-02
5.168438496399999776e-02 5.165074382399999914e-02
4.184029340100000466e-02 4.183947520900000577e-02
3.331245528900000225e-02 3.331172522500000510e-02
3.249294656400000120e-02 3.233667097600000095e-02
4.153810848099999398e-02 4.153810848099999398e-02
5.032843560000000577e-02 5.032574355600000215e-02
4.701741722499999665e-02 4.701698355600000129e-02
5.384070529599999794e-02 5.380126640099999746e-02
5.192154676900000154e-02 5.186550759999999927e-02
5.352791232100000823e-02 5.352744960000000579e-02
4.676233251599999641e-02 4.676146753599999539e-02
5.422517676899999556e-02 5.416651116900000201e-02
4.072687248099999408e-02 4.072646886399999833e-02
4.848407648099999773e-02 4.848363609999999796e-02
4.741811104900000434e-02 4.741811104900000434e-02
4.872129144100000031e-02 4.872129144100000031e-02
5.680500224399999409e-02 5.654598643599999946e-02
5.091701990399999378e-02 5.090528688399999224e-02
4.246113572099999983e-02 4.245701460100000796e-02
3.761854202499999300e-02 3.760884489999999358e-02
3.794275452099999529e-02 3.794119622500000816e-02
5.676163300899999403e-02 5.675067417599999331e-02
5.677068675599999947e-02 5.671208844899999768e-02
5.049368526399999890e-02 5.047840627600000407e-02
5.272350745599999056e-02 5.270881305600000344e-02
5.015270670400000241e-02 5.013389683599999563e-02
4.530256833600000005e-02 4.523831224899999698e-02
5.215331364099999589e-02 5.212225980900000305e-02
5.173077313600000365e-02 5.138926286400000154e-02
4.466797710400000065e-02 4.466755440900000568e-02
4.495756902399999921e-02 4.495502467599999524e-02
4.748825472399999942e-02 4.747910260900000540e-02
3.159577350399999512e-02 3.159577350399999512e-02
2.641697608900000355e-02 2.636888822500000132e-02
2.170730755599999812e-02 2.170612889999999628e-02
3.262466812900000068e-02 3.262141699599999806e-02
4.249328732099999506e-02 4.217519395599999416e-02
4.969956835599999984e-02 4.960776198400000669e-02
5.241901830399999657e-02 5.239429440399999416e-02
4.973792039999999637e-02 4.973569022499999687e-02
4.864627248100000106e-02 4.853076820899999977e-02
5.472090562499999644e-02 5.448956490000000236e-02
5.639295078399999411e-02 5.633407310400000145e-02
4.984993944099999630e-02 4.982850772900000030e-02
4.754100552100000432e-02 4.753882515600000441e-02
4.411806184900000233e-02 4.409496014400000191e-02
4.933995987599999744e-02 4.933151944900000113e-02
4.400219428900000590e-02 4.399422350399999349e-02
5.221590606399999224e-02 5.220356736099999312e-02
5.635876000000000080e-02 5.579941596100000678e-02
4.959484460100000575e-02 4.943640964900000712e-02
5.178764976099999723e-02 5.174897025599999728e-02
3.931376872900000513e-02 3.931059636099999699e-02
5.167347312399999532e-02 5.166529000000000260e-02
5.045234745600000320e-02 5.045099976900000588e-02
5.244649614399999465e-02 5.122164768399999762e-02
4.815347472099999748e-02 4.806880851599999727e-02
3.765850736400000454e-02 3.764996929599999376e-02
3.910308502500000477e-02 3.909003494399999890e-02
4.846426131600000548e-02 4.822152483600000705e-02
3.928760052099999900e-02 3.927570876099999858e-02
5.294140809999999669e-02 5.290460009999999741e-02
4.984190200900000256e-02 4.982672196099999923e-02
4.770511222499999870e-02 4.769943360400000221e-02
4.645145667600000111e-02 4.643938800399999983e-02
4.646826922500000429e-02 4.646697584400000247e-02
4.194181120900000032e-02 4.192092451600000491e-02
3.828400956900000068e-02 3.819249404099999551e-02
3.471029824900000171e-02 3.460530062500000170e-02
3.717376802500000493e-02 3.717299680899999875e-02
3.752705096100000109e-02 3.752395152099999992e-02
3.909636198399999568e-02 3.908608080399999379e-02
5.116101134400000139e-02 5.115513062499999625e-02
5.273131468900000424e-02 5.264684360099999155e-02
5.680309555599999394e-02 5.666066122499999885e-02
5.278368400900000645e-02 5.278230553600000291e-02
4.706252972099999460e-02 4.702175402500000101e-02
5.427595278400000611e-02 5.427315715600000007e-02
5.765905512899999891e-02 5.745129609999999332e-02
5.637253004099999909e-02 5.635686081599999842e-02
5.539385888100000627e-02 5.530633992899999796e-02
5.180904345600000765e-02 5.180631210000000153e-02
4.820615448100000477e-02 4.820571536399999996e-02
3.384864040000000462e-02 3.384827244099999910e-02
4.240757676100000151e-02 4.240510562500000163e-02
4.888034592100000408e-02 4.883039257600000488e-02
5.324233204900000183e-02 5.179356672400000500e-02
4.168457222399999523e-02 4.154340768399999995e-02
4.155563790399999929e-02 4.150550544099999850e-02
3.958428576399999899e-02 3.949281798399999210e-02
2.760981024400000275e-02 2.760814864899999860e-02
3.141295416900000137e-02 3.120840228100000419e-02
5.176444032400000228e-02 5.162438409999999672e-02
5.858675020900000474e-02 5.837152640400000703e-02
5.738132793600000253e-02 5.680309555599999394e-02
6.016522179599999992e-02 5.954771257599999340e-02
5.833722396099999541e-02 5.827251160900000226e-02
5.596299922499999718e-02 5.579847108900000408e-02
5.072810244100000449e-02 5.044875366399999977e-02
5.621071974399999976e-02 5.610218588099999404e-02
5.164210800100000470e-02 5.127416784399999733e-02
5.642715193600000151e-02 5.609792250000000119e-02
4.978253440000000862e-02 4.967638592399999803e-02
4.040622616899999797e-02 4.031903361599999819e-02
5.259454222500000581e-02 5.256106464399999678e-02
5.641290019600000288e-02 5.632980092099999780e-02
4.960642562500000574e-02 4.959439920400000174e-02
3.216319428100000016e-02 3.203240857599999603e-02
2.169994148099999715e-02 2.168786382400000184e-02
5.006943264399999621e-02 5.006809008100000791e-02
4.842112230399999578e-02 4.842024211599999656e-02
4.370859235599999781e-02 4.316421759999999885e-02
4.574550992399999821e-02 4.566469824899999780e-02
5.109815040099999900e-02 5.097525372900000434e-02
5.305835833599999857e-02 5.305743696399999737e-02
4.640663808400000145e-02 4.640663808400000145e-02
5.069477402500000007e-02 5.068351689999999604e-02
5.044515999999999584e-02 5.036029692099999733e-02
4.711634596900000221e-02 4.707815062500000231e-02
4.354775976100000445e-02 4.333932876100000248e-02
5.034279438399999473e-02 5.029075353600000187e-02
2.717387402499999577e-02 2.714585759999999653e-02
4.237092896400000003e-02 4.237092896400000003e-02
3.200270544899999625e-02 3.199340368899999953e-02
2.766533624099999991e-02 2.743859731599999560e-02
3.190760512900000373e-02 3.189867440400000198e-02
4.380481561600000490e-02 4.380355984900000110e-02
2.079854308900000448e-02 2.076192810000000027e-02
4.176750564099999952e-02 4.176668816100000126e-02
4.574722099599999592e-02 4.574508216099999747e-02
4.052571609999999769e-02 4.050357502499999512e-02
4.758985880100000815e-02 4.756455664900000740e-02
3.464512142399999578e-02 3.464363238399999212e-02
4.539669422499999912e-02 4.536218425600000576e-02
4.722059380899999714e-02 4.721885540099999418e-02
3.983696646399999958e-02 3.983696646399999958e-02
5.304269609999999469e-02 5.290000000000000258e-02
4.534472124899999873e-02 4.533577808400000159e-02
4.993705315599999972e-02 4.992856180900000218e-02
5.107102812099999917e-02 5.102990640399999306e-02
3.330041025600000149e-02 3.329895039999999917e-02
4.430309328899999927e-02 4.427363056899999427e-02
4.822591681599999736e-02 4.822108564900000338e-02
5.398001689599999514e-02 5.334667896100000334e-02
5.209806250000000721e-02 5.128730208900000170e-02
4.995448502500000193e-02 4.993794702399999980e-02
5.171576292100000388e-02 5.170166439999999974e-02
5.269687536400000788e-02 5.265143268099999746e-02
5.224470204099999904e-02 5.184091459600000118e-02
5.267943039999999771e-02 5.267851232399999722e-02
5.326863999999999905e-02 5.322525843599999751e-02
5.315191920900000366e-02 5.296257849600000123e-02
4.610596672899999748e-02 4.583881000000000761e-02
2.651035239999999585e-02 2.650514241600000070e-02
3.365060048099999951e-02 3.363042499599999680e-02
2.873669136100000243e-02 2.872313144099999591e-02
5.260967942399999431e-02 5.253814094400000023e-02
5.347055016900000013e-02 5.283515988100000171e-02
4.477202083600000104e-02 4.474494089999999508e-02
4.514435078399999662e-02 4.510186638400000281e-02
5.546872832400000231e-02 5.491851640900000109e-02
5.639960019600000207e-02 5.562333571599999832e-02
5.471154902500000028e-02 5.469891888400000429e-02
4.905914904899999485e-02 4.902991632900000757e-02
4.574251562500000062e-02 4.573909368899999744e-02
5.787873639999999154e-02 5.757648240100000231e-02
5.825995964100000313e-02 5.718172212900000245e-02
5.650794579600000589e-02 5.631698534399999512e-02
5.470827440399999436e-02 5.458811688099999421e-02
5.570591244100000367e-02 5.540798132099999246e-02
4.423660562500000837e-02 4.422272526399999987e-02
1.722393759999999927e-02 1.722341264399999960e-02
4.973524419599999885e-02 4.962424522499999519e-02
4.368852432400000679e-02 4.365508784400000397e-02
5.323956316899999819e-02 5.318051088100000240e-02
5.516250768899999546e-02 5.514606822400000552e-02
4.700223999999999375e-02 4.698749875599999432e-02
5.229545712400000129e-02 5.180722254400000476e-02
5.080515999999999505e-02 5.064210144399999142e-02
4.738240562500000558e-02 4.738066424100000062e-02
2.423190355599999860e-02 2.419673580899999940e-02
5.189557363600000306e-02 5.188418396100000218e-02
4.627575392400000431e-02 4.614935097599999481e-02
3.276787836100000795e-02 3.276027600399999962e-02
4.566469824899999780e-02 4.556944089999999392e-02
4.193443884099999630e-02 4.192624808099999767e-02
3.222922562499999644e-02 3.220266140099999758e-02
4.457080992399999747e-02 4.456447660900000884e-02
5.410834254400000848e-02 5.392659284100000811e-02
5.060835136900000003e-02 5.057191392399999763e-02
5.113975188100000624e-02 5.010121188900000522e-02
5.241993411599999569e-02 5.202641664899999852e-02
5.148224860899999755e-02 5.147952588100000726e-02
4.539072860099999801e-02 4.538987640099999277e-02
5.916764353599999332e-02 5.572621209599999681e-02
5.889989224899999654e-02 5.780802748900000509e-02
5.192336968899999294e-02 5.146228360900000076e-02
4.236228404100000206e-02 4.220846980899999740e-02
5.857997308900000227e-02 5.838022439999999980e-02
5.026339802500000287e-02 5.024098102500000607e-02
3.644700992100000092e-02 3.644013744900000129e-02
3.213773290000000726e-02 3.210475568400000118e-02
4.587778448099999462e-02 4.317335952399999760e-02
5.552432449600000486e-02 5.473447411599999951e-02
4.847659027600000059e-02 4.846734340899999660e-02
4.834105795600000116e-02 4.833270340899999129e-02
5.819577264400000588e-02 5.781956884900000398e-02
5.443635585599999882e-02 5.443308948099999378e-02
5.110674062399999523e-02 5.108323225599999823e-02
5.649415922500000686e-02 5.644615705599999311e-02
5.789509699599999781e-02 5.672542524099999373e-02
5.820059750399999426e-02 5.781235536399999264e-02
3.740046566400000161e-02 3.739273038399999749e-02
3.928244720400000251e-02 3.928205080900000479e-02
3.586895088099999879e-02 3.586857210000000268e-02
4.185829564899999633e-02 4.184970318400000472e-02
3.228598048900000600e-02 3.221594214400000378e-02
1.973575425600000016e-02 1.973153996100000460e-02
2.391940628099999827e-02 2.391909696399999521e-02
3.538988688400000748e-02 3.534776010000000718e-02
4.431951248399999127e-02 4.429677902399999784e-02
4.670396432099999801e-02 4.670353210000000033e-02
4.313804380899999985e-02 4.313804380899999985e-02
4.115339676899999743e-02 4.115339676899999743e-02
1.755625000000000241e-02 1.755307014399999990e-02
2.777588892100000054e-02 2.765336184900000008e-02
5.191425540899999996e-02 5.190286368399999600e-02
3.989047507599999265e-02 3.960697022499999609e-02
5.657167110400000004e-02 5.652316051600000946e-02
5.662020249999999422e-02 5.621546160400000408e-02
5.819529016900000518e-02 5.811426276100000593e-02
5.640245006400000649e-02 5.638107780899999366e-02
5.718267864100000375e-02 5.715589932900000392e-02
5.492320344900000761e-02 5.484729802499999085e-02
4.708118832400000342e-02 4.707554696099999769e-02
4.773962803599999388e-02 4.760949441600000054e-02
